name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
			OtherIntangibleAssets,"1,525,002,000","1,581,719,000","1,183,248,000","1,111,014,000","1,082,254,000","1,113,467,000","947,727,000","972,506,000","998,870,000","1,003,456,000","1,014,303,000","913,110,000","881,096,000","762,195,000","672,060,000","626,734,000","532,667,000","522,282,000"
		NonCurrentDeferredAssets,"261,808,000","271,586,000","241,970,000","234,633,000","166,523,000","114,239,000","111,079,000","84,506,000","81,588,000","85,098,000","88,238,000","88,038,000","87,026,000","82,349,000","83,246,000","11,804,000","12,541,000","13,278,000"
			NonCurrentDeferredTaxesAssets,"258,228,000","267,332,000","237,042,000","229,031,000","160,247,000","107,289,000","103,456,000","76,209,000","72,617,000","75,453,000","77,919,000","77,045,000","75,360,000","70,009,000","70,232,000",,,
		OtherNonCurrentAssets,,,,,,,,,,"9,645,000","10,319,000","10,993,000","11,666,000","12,340,000","13,014,000","11,804,000","12,541,000","13,278,000"
TotalLiabilitiesNetMinorityInterest,"3,523,463,000","3,591,598,000","3,187,065,000","2,487,469,000","2,336,816,000","2,204,002,000","1,890,581,000","1,829,886,000","2,021,731,000","1,849,659,000","1,831,054,000","1,604,797,000","1,583,880,000","1,125,258,000","1,092,123,000","2,262,253,000","2,035,148,000","2,013,498,000"
	CurrentLiabilities,"2,570,408,000","2,594,475,000","2,452,956,000","1,760,913,000","1,719,687,000","1,646,233,000","1,387,829,000","1,385,864,000","1,601,576,000","1,388,957,000","1,396,148,000","1,199,795,000","1,189,491,000","927,605,000","904,038,000","1,266,455,000","1,059,944,000","1,049,672,000"
		PayablesAndAccruedExpenses,"119,483,000","189,874,000","190,263,000","135,353,000","90,073,000","129,924,000","116,896,000","84,956,000","65,440,000","108,119,000","111,944,000","80,828,000","96,938,000","84,808,000","97,746,000","72,024,000","59,773,000","63,076,000"
			Payables,"43,527,000","117,302,000","100,853,000","65,342,000","34,447,000","76,062,000","55,316,000","34,611,000","26,021,000","66,677,000","50,607,000","35,372,000","54,884,000","48,556,000","49,158,000","34,815,000","30,936,000","39,450,000"
				AccountsPayable,"14,719,000","11,580,000","11,714,000","8,595,000","7,809,000","9,634,000","8,563,000","7,438,000","9,655,000","8,077,000","10,456,000","12,216,000","13,603,000","8,935,000","8,621,000","9,106,000","7,201,000","5,752,000"
				DuetoRelatedPartiesCurrent,"28,808,000","105,722,000","89,139,000","56,747,000","26,638,000","66,428,000","46,753,000","27,173,000","16,366,000","58,600,000","40,151,000","23,156,000","41,281,000","39,621,000","40,537,000","25,709,000","23,735,000","33,698,000"
			CurrentAccruedExpenses,"75,956,000","72,572,000","89,410,000","70,011,000","55,626,000","53,862,000","61,580,000","50,345,000","39,419,000","41,442,000","61,337,000","45,456,000","42,054,000","36,252,000","48,588,000","37,209,000","28,837,000","23,626,000"
		CurrentDebtAndCapitalLeaseObligation,"2,438,183,000","2,393,669,000","2,250,321,000","1,615,930,000","1,619,831,000","1,507,119,000","1,259,975,000","1,292,831,000","1,525,687,000","1,272,999,000","1,275,551,000","1,112,784,000","1,084,683,000","836,582,000","798,481,000","1,188,605,000","992,185,000","980,502,000"
			CurrentDebt,"2,438,183,000","2,393,669,000","2,250,321,000","1,615,930,000","1,619,831,000","1,507,119,000","1,259,975,000","1,292,831,000","1,525,687,000","1,272,999,000","1,275,551,000","1,112,784,000","1,084,683,000","836,582,000","798,481,000","1,188,605,000","992,185,000","980,502,000"
				LineOfCredit,"2,438,183,000","2,393,669,000","2,250,321,000","1,615,930,000","1,619,831,000","1,507,119,000","1,259,975,000","1,292,831,000","1,525,687,000","1,272,999,000","1,275,551,000","1,112,784,000","1,084,683,000","836,582,000","798,481,000","1,188,605,000","992,185,000","980,502,000"
		CurrentDeferredLiabilities,"12,742,000","10,932,000","12,372,000","9,630,000","9,783,000","9,190,000","10,958,000","8,077,000","10,449,000","7,839,000","8,653,000","6,183,000","7,870,000","6,215,000","7,811,000","5,826,000","7,986,000","6,094,000"
			CurrentDeferredRevenue,"12,742,000","10,932,000","12,372,000","9,630,000","9,783,000","9,190,000","10,958,000","8,077,000","10,449,000","7,839,000","8,653,000","6,183,000","7,870,000","6,215,000","7,811,000","5,826,000","7,986,000","6,094,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"953,055,000","997,123,000","734,109,000","726,556,000","617,129,000","557,769,000","502,752,000","444,022,000","420,155,000","460,702,000","434,906,000","405,002,000","394,389,000","197,653,000","188,085,000","995,798,000","975,204,000","963,826,000"
		LongTermDebtAndCapitalLeaseObligation,"284,613,000","277,324,000","253,191,000","255,324,000","255,145,000","253,295,000","256,903,000","221,339,000","199,307,000","196,425,000","183,491,000","180,451,000","181,597,000","836,582,000","798,481,000","1,188,605,000","992,185,000","980,502,000"
			LongTermDebt,,,,"1,615,930,000","1,619,831,000","1,507,119,000","1,259,975,000","1,292,831,000","1,525,687,000","1,272,999,000","1,275,551,000","1,112,784,000","1,084,683,000","836,582,000","798,481,000","1,188,605,000","992,185,000","980,502,000"
			LongTermCapitalLeaseObligation,"284,613,000","277,324,000","253,191,000","255,324,000","255,145,000","253,295,000","256,903,000","221,339,000","199,307,000","196,425,000","183,491,000","180,451,000","181,597,000",,,,,
		NonCurrentDeferredLiabilities,"36,501,000","31,973,000",,,,,"89,082,000","60,000,000","60,524,000","56,238,000","55,895,000","52,718,000","50,945,000","45,371,000","46,967,000","5,826,000","7,986,000","6,094,000"
			NonCurrentDeferredTaxesLiabilities,"36,501,000","31,973,000",,,,,"78,124,000","51,923,000","50,075,000","48,399,000","47,242,000","46,535,000","43,075,000","39,156,000","39,156,000",,,
			NonCurrentDeferredRevenue,,,,,,,"10,958,000","8,077,000","10,449,000","7,839,000","8,653,000","6,183,000","7,870,000","6,215,000","7,811,000","5,826,000","7,986,000","6,094,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","0","698,500,000","698,500,000","698,500,000"
		RestrictedCommonStock,,,,,,,,,,,,,,"0","0","166,249,000","166,249,000","166,249,000"
		OtherNonCurrentLiabilities,"631,941,000","687,826,000","480,918,000","471,232,000","361,984,000","304,474,000","245,849,000","222,683,000","220,848,000","264,277,000","251,415,000","224,551,000","212,792,000","197,653,000","188,085,000","131,049,000","110,455,000","99,077,000"
TotalEquityGrossMinorityInterest,"1,182,618,000","1,117,408,000","901,301,000","899,085,000","877,647,000","858,879,000","838,686,000","831,210,000","827,046,000","803,970,000","813,574,000","815,855,000","812,276,000","812,520,000","648,825,000","-759,543,000","-780,629,000","-778,661,000"
	StockholdersEquity,"941,192,000","870,544,000","675,055,000","668,696,000","606,499,000","539,799,000","541,008,000","504,732,000","519,165,000","484,120,000","497,996,000","485,524,000","455,054,000","469,662,000","380,040,000","-759,543,000","-780,629,000","-778,661,000"
		CapitalStock,"769,000","767,000","726,000","725,000","721,000","719,000","715,000","696,000","696,000","695,000","694,000","694,000","692,000","690,000","653,000",,,
			CommonStock,"769,000","767,000","726,000","725,000","721,000","719,000","715,000","696,000","696,000","695,000","694,000","694,000","692,000","690,000","653,000",,,
		AdditionalPaidInCapital,"865,857,000","841,753,000","659,541,000","650,421,000","590,022,000","526,664,000","536,619,000","503,209,000","520,281,000","498,186,000","502,341,000","489,566,000","459,488,000","471,386,000","389,830,000",,,
		RetainedEarnings,"54,097,000","24,995,000","17,465,000","16,816,000","14,839,000","14,583,000","10,985,000","9,343,000","6,934,000","-13,462,000","-1,463,000","-2,736,000","-3,532,000","-590,000","-10,198,000",,,
		GainsLossesNotAffectingRetainedEarnings,"20,469,000","3,029,000","-2,677,000","734,000","917,000","-2,167,000","-7,311,000","-8,516,000","-8,746,000","-1,299,000","-3,576,000","-2,000,000","-1,594,000","-1,824,000","-245,000",,,
	MinorityInterest,"241,426,000","246,864,000","226,246,000","230,389,000","271,148,000","319,080,000","297,678,000","326,478,000","307,881,000","319,850,000","315,578,000","330,331,000","357,222,000","342,858,000","268,785,000",,,
TotalCapitalization,"941,192,000","870,544,000","675,055,000","668,696,000","606,499,000","539,799,000","541,008,000","504,732,000","519,165,000","484,120,000","497,996,000","485,524,000","455,054,000","469,662,000","380,040,000","-759,543,000","-780,629,000","-778,661,000"
CommonStockEquity,"941,192,000","870,544,000","675,055,000","668,696,000","606,499,000","539,799,000","541,008,000","504,732,000","519,165,000","484,120,000","497,996,000","485,524,000","455,054,000","469,662,000","380,040,000","-759,543,000","-780,629,000","-778,661,000"
CapitalLeaseObligations,"284,613,000","277,324,000","253,191,000","255,324,000","255,145,000","253,295,000","256,903,000","221,339,000","199,307,000","196,425,000","183,491,000","180,451,000","181,597,000",,,,,
NetTangibleAssets,"-2,511,945,000","-2,636,490,000","-1,937,389,000","-1,758,478,000","-1,729,731,000","-1,829,227,000","-1,532,323,000","-1,588,927,000","-1,591,485,000","-1,609,567,000","-1,589,590,000","-1,416,292,000","-1,371,545,000","-1,153,028,000","-985,180,000","-2,025,876,000","-1,840,497,000","-1,816,432,000"
WorkingCapital,"-1,882,168,000","-1,961,138,000","-1,490,665,000","-1,311,777,000","-1,285,820,000","-1,345,574,000","-1,125,116,000","-1,147,141,000","-1,168,779,000","-1,135,861,000","-1,135,437,000","-972,227,000","-903,009,000","-719,646,000","-633,963,000","-1,064,649,000","-899,704,000","-887,281,000"
InvestedCapital,"3,379,375,000","3,264,213,000","2,925,376,000","2,284,626,000","2,226,330,000","2,046,918,000","1,800,983,000","1,797,563,000","2,044,852,000","1,757,119,000","1,773,547,000","1,598,308,000","1,539,737,000","1,306,244,000","1,178,521,000","429,062,000","211,556,000","201,841,000"
TangibleBookValue,"-2,511,945,000","-2,636,490,000","-1,937,389,000","-1,758,478,000","-1,729,731,000","-1,829,227,000","-1,532,323,000","-1,588,927,000","-1,591,485,000","-1,609,567,000","-1,589,590,000","-1,416,292,000","-1,371,545,000","-1,153,028,000","-985,180,000","-2,025,876,000","-1,840,497,000","-1,816,432,000"
TotalDebt,"2,722,796,000","2,670,993,000","2,503,512,000","1,871,254,000","1,874,976,000","1,760,414,000","1,516,878,000","1,514,170,000","1,724,994,000","1,469,424,000","1,459,042,000","1,293,235,000","1,266,280,000","836,582,000","798,481,000","1,188,605,000","992,185,000","980,502,000"
NetDebt,"2,121,149,000","2,082,985,000","1,608,114,000","1,471,949,000","1,450,116,000","1,441,261,000","1,217,320,000","1,257,502,000","1,292,648,000","1,207,821,000","1,224,288,000","1,074,840,000","1,000,904,000","803,369,000","700,103,000","1,156,033,000","964,236,000","929,047,000"
ShareIssued,"65,362,389","65,320,124","60,315,341","59,792,889","55,114,842","51,158,712","50,594,372","48,091,707","47,807,029","47,421,315","47,255,907","47,116,817","46,675,183","46,265,903","42,529,651","39,427,831","39,427,831","39,427,831"
OrdinarySharesNumber,"65,362,389","65,320,124","60,315,341","59,792,889","55,114,842","51,158,712","50,594,372","48,091,707","47,807,029","47,421,315","47,255,907","47,116,817","46,675,183","46,265,903","42,529,651","39,427,831","39,427,831","39,427,831"
