name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
		GainsLossesNotAffectingRetainedEarnings,"-164,955,000","-24,970,000","2,218,000","-725,000","-4,185,000","14,350,000","17,479,000","17,346,000","21,253,000","5,123,000","3,634,000","1,888,000","-7,264,000","-11,961,000","-11,973,000","-11,195,000","-9,693,000","-4,146,000","-2,782,000","-2,932,000","-4,222,000","-5,107,000","-1,551,000","-1,728,000","-3,023,000","-3,550,000","-710,000","-1,059,000","-445,000","-578,000","1,932,000","2,018,000","2,064,000","1,900,000","-3,393,000","-1,487,000","-362,000","-176,000","-7,836,000","-8,161,000","-8,332,000","-8,682,000","-3,859,000","-4,106,000","-4,889,000","-5,085,000","-2,822,000","-3,018,000","-3,810,000","-4,427,000","-6,953,000","-8,602,000","-10,208,000","-8,156,000","-6,098,000","-5,223,000","-3,339,000","-4,334,000","-4,559,000","-5,248,000","-4,332,000","-4,550,000","-1,108,000","-2,063,000","-949,000","-900,000","-300,000","202,000","-340,000","517,000","643,000","-564,000","1,396,000","962,000","706,000","1,057,000","545,000","752,000","969,000","658,000","-80,000","677,000","1,125,000","486,000","748,000","256,000","-400,000","-1,274,000","-1,232,000","-1,184,000","-800,000",,"-100,000",,,,"100,000","200,000","200,000","100,000","-200,000","100,000","-100,000","-200,000","100,000","200,000","100,000","100,000","-400,000","-700,000","-500,000","-400,000",,,,,,,,,,,,,
		OtherEquityInterest,"1,814,000","1,803,000","1,791,000","1,928,000","2,256,000","2,243,000","2,230,000","2,217,000","2,602,000","2,587,000","2,577,000","2,866,000","3,245,000","3,235,000","3,224,000","3,214,000","3,588,000","3,581,000","3,571,000","4,257,000","7,688,000",,,,,,,,,,,,,,,,,,,,,,"4,592,000","2,118,000","1,889,000","1,660,000","1,446,000","1,231,000","1,017,000","4,592,000","602,000","402,000","201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,100,000","18,600,000","19,000,000","19,200,000","19,100,000","18,900,000","19,000,000","18,900,000","18,900,000","18,900,000","18,900,000","18,900,000","19,000,000","18,900,000","18,900,000","18,900,000","18,900,000","18,900,000","18,900,000","18,800,000","18,800,000","18,700,000","18,800,000","15,700,000","18,800,000","18,800,000","18,800,000","18,800,000","18,800,000","18,900,000","18,800,000","18,800,000","18,800,000","18,800,000"
TotalCapitalization,"1,115,829,000","1,228,885,000","933,810,000","909,058,000","881,491,000","898,546,000","885,930,000","923,386,000","1,207,679,000","1,096,368,000","1,135,638,000","1,116,309,000","1,194,264,000","1,114,135,000","1,149,669,000","1,131,798,000","1,112,709,000","1,100,522,000","910,026,000","856,056,000","779,864,000","639,495,000","601,342,000","568,008,000","536,226,000","528,584,000","547,568,000","541,783,000","509,638,000","504,093,000","501,209,000","497,487,000","512,481,000","418,316,000","409,136,000","406,499,000","403,626,000","402,511,000","454,184,000","451,468,000","472,325,000","479,075,000","487,572,000","491,094,000","458,223,000","541,473,000","509,862,000","425,317,000","422,324,000","519,194,000","509,794,000","551,732,000","467,601,000","587,143,000","606,744,000","542,683,000","390,375,000","416,464,000","403,783,000","345,471,000","363,172,000","372,718,000","363,102,000","354,928,000","290,710,000","255,967,000","252,168,000","255,441,000","227,018,000","240,717,000","277,827,000","249,238,000","194,929,000","217,856,000","204,088,000","166,327,000","169,551,000","153,985,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,300,000","23,900,000",,,
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,"7,287,000","7,287,000","7,287,000","7,287,000","38,787,000","38,787,000","70,787,000","70,787,000","70,787,000","70,787,000","70,787,000","70,787,000","70,787,000","70,787,000","70,787,000","70,787,000","63,500,000","63,500,000","63,500,000","63,500,000","63,500,000","65,000,000","65,000,000","65,000,000","65,000,000","65,000,000","65,000,000","61,211,000","65,000,000","65,000,000","65,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"1,117,490,000","1,230,575,000","929,750,000","904,510,000","876,853,000","893,421,000","880,818,000","867,891,000","862,198,000","852,401,000","834,982,000","815,169,000","788,139,000","764,230,000","743,076,000","724,722,000","705,650,000","692,979,000","512,501,000","500,651,000","489,461,000","368,101,000","357,661,000","354,327,000","342,545,000","334,903,000","332,387,000","326,602,000","322,457,000","316,912,000","314,028,000","310,306,000","305,300,000","301,135,000","291,955,000","289,318,000","286,445,000","285,330,000","279,290,000","276,574,000","274,931,000","281,650,000","288,313,000","287,298,000","284,390,000","279,603,000","285,955,000","283,738,000","280,629,000","281,172,000","267,867,000","256,633,000","220,442,000","219,868,000","219,354,000","216,677,000","177,981,000","174,070,000","170,770,000","167,458,000","165,159,000","162,705,000","163,089,000","159,915,000","158,971,000","155,728,000","150,929,000","154,202,000","150,779,000","148,478,000","145,588,000","143,238,000","143,929,000","141,856,000","138,088,000","135,327,000","133,551,000","123,985,000","121,435,000","119,100,000","118,037,000","116,726,000","115,822,000","116,989,000","110,802,000","110,684,000","109,961,000","45,618,000","44,547,000","43,942,000","42,900,000","41,700,000","41,000,000","40,500,000","39,600,000","38,500,000","37,500,000","36,800,000","35,700,000","34,800,000","33,600,000","33,200,000","32,200,000","31,300,000","30,800,000","30,300,000","31,200,000","30,600,000","29,600,000","28,800,000","28,400,000","27,900,000","27,700,000","27,400,000","27,000,000","26,500,000","26,000,000","25,600,000","25,100,000","24,600,000","24,200,000","23,800,000","23,400,000","22,900,000","22,500,000"
CapitalLeaseObligations,"20,903,000","21,192,000","17,323,000","16,893,000","17,354,000","17,868,000","18,716,000","19,109,000","19,578,000","19,855,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,,,
NetTangibleAssets,"736,299,000","848,485,000","687,671,000","661,542,000","622,975,000","638,783,000","625,329,000","619,051,000","612,369,000","600,816,000","582,158,000","561,400,000","533,690,000","508,750,000","488,339,000","469,112,000","449,890,000","435,472,000","352,200,000","349,395,000","333,778,000","288,626,000","284,953,000","284,461,000","280,471,000","275,019,000","303,823,000","297,857,000","325,532,000","319,806,000","316,728,000","312,812,000","307,612,000","303,253,000","293,853,000","290,996,000","287,902,000","287,174,000","273,620,000","270,787,000","268,921,000","275,418,000","281,855,000","282,114,000","278,980,000","274,245,000","280,378,000","277,941,000","274,612,000","271,435,000","261,702,000","250,251,000","217,760,000","152,088,000","151,467,000","148,682,000","127,040,000","123,050,000","119,657,000","116,252,000","113,859,000","111,311,000","111,371,000","110,845,000","109,840,000","106,501,000","101,629,000","104,829,000","101,334,000","99,148,000","95,389,000","92,721,000","93,308,000","91,155,000","101,465,000","98,660,000","97,125,000","98,816,000","98,059,000","95,361,000","93,933,000","92,238,000","94,190,000","94,920,000","91,892,000","106,054,000","105,173,000","40,672,000","39,443,000","38,681,000","37,500,000","36,200,000","35,300,000","34,700,000","33,600,000","32,300,000","31,200,000","30,300,000","30,500,000","29,500,000","28,100,000","27,400,000","26,200,000","25,200,000","24,500,000","24,000,000","25,500,000","24,600,000","23,500,000","22,500,000","22,000,000","27,200,000","27,000,000","26,000,000","27,000,000","26,500,000","26,000,000","24,900,000","24,300,000","23,700,000","23,200,000","22,700,000","22,200,000","21,600,000","21,200,000"
InvestedCapital,"1,115,829,000","1,228,885,000","933,810,000","909,058,000","881,491,000","898,546,000","885,930,000","923,386,000","1,207,679,000","1,096,368,000","1,135,638,000","1,116,309,000","1,194,264,000","1,114,135,000","1,149,669,000","1,131,798,000","1,112,709,000","1,100,522,000","910,026,000","856,056,000","779,864,000","639,495,000","594,055,000","560,721,000","528,939,000","521,297,000","508,781,000","502,996,000","438,851,000","433,306,000","430,422,000","426,700,000","441,694,000","347,529,000","338,349,000","335,712,000","332,839,000","331,724,000","390,684,000","387,968,000","408,825,000","415,575,000","424,072,000","426,094,000","393,223,000","476,473,000","444,862,000","360,317,000","357,324,000","457,983,000","444,794,000","486,732,000","402,601,000","587,143,000","606,744,000","542,683,000","390,375,000","416,464,000","403,783,000","345,471,000","363,172,000","372,718,000","363,102,000","354,928,000","290,710,000","255,967,000","252,168,000","255,441,000","227,018,000","240,717,000","277,827,000","249,238,000","194,929,000","217,856,000","204,088,000","166,327,000","169,551,000","153,985,000","144,435,000","189,100,000","133,037,000","131,726,000","130,822,000","131,989,000","137,002,000","136,884,000","151,161,000","90,618,000","84,547,000","73,942,000","72,900,000","69,700,000","61,000,000","46,500,000","52,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,"24,300,000","23,900,000","23,500,000","23,000,000","22,700,000"
TangibleBookValue,"736,299,000","848,485,000","687,671,000","661,542,000","622,975,000","638,783,000","625,329,000","619,051,000","612,369,000","600,816,000","582,158,000","561,400,000","533,690,000","508,750,000","488,339,000","469,112,000","449,890,000","435,472,000","352,200,000","349,395,000","333,778,000","288,626,000","277,666,000","277,174,000","273,184,000","267,732,000","265,036,000","259,070,000","254,745,000","249,019,000","245,941,000","242,025,000","236,825,000","232,466,000","223,066,000","220,209,000","217,115,000","216,387,000","210,120,000","207,287,000","205,421,000","211,918,000","218,355,000","217,114,000","213,980,000","209,245,000","215,378,000","212,941,000","209,612,000","210,224,000","196,702,000","185,251,000","152,760,000","152,088,000","151,467,000","148,682,000","127,040,000","123,050,000","119,657,000","116,252,000","113,859,000","111,311,000","111,371,000","110,845,000","109,840,000","106,501,000","101,629,000","104,829,000","101,334,000","99,148,000","95,389,000","92,721,000","93,308,000","91,155,000","101,465,000","98,660,000","97,125,000","98,816,000","98,059,000","95,361,000","93,933,000","92,238,000","94,190,000","94,920,000","91,892,000","106,054,000","105,173,000","40,672,000","39,443,000","38,681,000","37,500,000","36,200,000","35,300,000","34,700,000","33,600,000","32,300,000","31,200,000","30,300,000","30,500,000","29,500,000","28,100,000","27,400,000","26,200,000","25,200,000","24,500,000","24,000,000","25,500,000","24,600,000","23,500,000","22,500,000","22,000,000","27,200,000","27,000,000","26,000,000","27,000,000","26,500,000","26,000,000","24,900,000","24,300,000","23,700,000","23,200,000","22,700,000","22,200,000","21,600,000","21,200,000"
TotalDebt,"19,242,000","19,502,000","21,383,000","21,441,000","21,992,000","22,993,000","23,828,000","74,604,000","365,059,000","263,822,000","300,656,000","301,140,000","406,125,000","349,905,000","406,593,000","407,076,000","407,059,000","407,543,000","397,525,000","355,405,000","290,403,000","271,394,000","236,394,000","206,394,000","186,394,000","186,394,000","176,394,000","176,394,000","116,394,000","116,394,000","116,394,000","116,394,000","136,394,000","46,394,000","46,394,000","46,394,000","46,394,000","46,394,000","111,394,000","111,394,000","133,894,000","133,925,000","135,759,000","138,796,000","108,833,000","196,870,000","158,907,000","76,579,000","76,695,000","176,811,000","176,927,000","230,099,000","182,159,000","367,275,000","387,390,000","326,006,000","212,394,000","242,394,000","233,013,000","178,013,000","198,013,000","210,013,000","200,013,000","195,013,000","131,739,000","100,239,000","101,239,000","101,239,000","76,239,000","92,239,000","132,239,000","106,000,000","51,000,000","76,000,000","66,000,000","31,000,000","36,000,000","30,000,000","23,000,000","70,000,000","15,000,000","15,000,000","15,000,000","15,000,000","26,200,000","26,200,000","41,200,000","45,000,000","40,000,000","30,000,000","30,000,000","28,000,000","20,000,000","6,000,000","13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"100,000","100,000","100,000","100,000","100,000","200,000"
NetDebt,,,,,,,,,"25,836,000","12,665,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,818,000","5,906,000","174,069,000","217,460,000","192,051,000","32,482,000","99,348,000","81,837,000","70,935,000","78,591,000","82,888,000","80,511,000","79,824,000","16,721,000","25,599,000","31,984,000","23,856,000","17,892,000","18,618,000","45,027,000","43,628,000","9,506,000","27,053,000","29,928,000",,,,,"1,248,000",,,,,,"3,491,000","6,163,000",,,,"8,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
