name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
		PreferredSecuritiesOutsideStockEquity,"132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"1,452,000",,,,,"21,850,000","25,502,000","24,364,000","24,429,000","32,101,000","29,985,000","30,877,000","31,593,000","34,876,000","35,654,000","28,339,000",,,,,,,,,,,,,,,,,"4,349,000","3,706,000","3,063,000",,,"13,000",,,,,,,"50,000","56,250",,,"75,000",,,,"147,668","502,770","532,653","1,284,203","2,057,469","1,573,071"
TotalEquityGrossMinorityInterest,"253,377,000","269,424,000","260,868,000","257,737,000","274,184,000","266,265,000","281,669,000","287,532,000","324,769,000","337,412,000","364,536,000","363,819,000","363,434,000","358,335,000","373,083,000","353,323,000","201,605,000","192,951,000","202,976,000","202,498,000","197,606,000","201,344,000","205,856,000","207,778,000","203,915,000","234,502,000","245,214,000","217,389,000","181,051,000","184,285,000","174,301,000","153,863,000","135,898,000","109,029,000","91,244,000","75,386,000","61,127,000","51,060,000","44,602,000","37,198,000","34,029,000","25,853,000","23,056,000","19,880,000","-669,996","-368,802","-250,960","-417,534","-602,992","-947,495","-1,149,718","-327,865","453,714","2,801,376","4,582,306","9,581,662","4,247,286","6,105,318"
	StockholdersEquity,"253,377,000","269,424,000","260,868,000","257,737,000","274,184,000","266,265,000","281,669,000","287,532,000","324,769,000","337,412,000","364,536,000","363,819,000","363,434,000","358,335,000","373,083,000","353,323,000","201,605,000","192,951,000","202,976,000","202,498,000","197,606,000","201,344,000","205,856,000","207,778,000","203,915,000","234,502,000","245,214,000","217,389,000","181,051,000","184,285,000","174,301,000","153,863,000","135,898,000","109,029,000","91,244,000","75,386,000","61,127,000","51,060,000","44,602,000","37,198,000","34,029,000","25,853,000","23,056,000","19,880,000","-669,996","-368,802","-250,960","-417,534","-602,992","-947,495","-1,149,718","-327,865","453,714","2,801,376","4,582,306","9,581,662","4,247,286","6,105,318"
		CapitalStock,"1,466,000","1,451,000","1,451,000","1,451,000","1,498,000","1,487,000","1,488,000","1,498,000","1,564,000","1,553,000","1,548,000","1,551,000","1,551,000","1,532,000","1,531,000","1,531,000","1,378,000","1,370,000","1,369,000","1,369,000","1,366,000","1,365,000","1,364,000","1,366,000","1,365,000","1,384,000","1,384,000","1,377,000","1,370,000","1,350,000","1,335,000","1,333,000","1,332,000","1,322,000","1,294,000","1,280,000","1,276,000","1,265,000","1,251,000","1,243,000","1,232,000","1,167,000","1,159,000","1,156,000","79,025","79,025","79,025","79,024","79,024","79,024","79,235","89,950","91,810","89,778","89,808","107,679","104,096","103,946"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","132,569,000","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79","79","79","79","79","79","79","79","79","79","79","79","100","100"
			CommonStock,"1,466,000","1,451,000","1,451,000","1,451,000","1,498,000","1,487,000","1,488,000","1,498,000","1,564,000","1,553,000","1,548,000","1,551,000","1,551,000","1,532,000","1,531,000","1,531,000","1,378,000","1,370,000","1,369,000","1,369,000","1,366,000","1,365,000","1,364,000","1,366,000","1,365,000","1,384,000","1,384,000","1,377,000","1,370,000","1,350,000","1,335,000","1,333,000","1,332,000","1,322,000","1,294,000","1,280,000","1,276,000","1,265,000","1,251,000","1,243,000","1,232,000","1,167,000","1,159,000","1,156,000","78,946","78,946","78,946","78,945","78,945","78,945","79,156","89,871","91,731","89,699","89,729","107,600","103,996","103,846"
		AdditionalPaidInCapital,"284,421,000","289,736,000","287,399,000","285,002,000","314,274,000","317,075,000","319,443,000","325,406,000","349,495,000","352,658,000","370,103,000","367,750,000","364,717,000","363,655,000","361,900,000","359,066,000","218,488,000","216,006,000","225,795,000","225,584,000","220,858,000","224,739,000","237,378,000","236,444,000","225,860,000","257,960,000","243,410,000","227,975,000","204,752,000","209,216,000","198,040,000","188,218,000","180,856,000","184,201,000","182,920,000","182,041,000","180,028,000","177,826,000","176,635,000","173,772,000","170,743,000","163,747,000","161,847,000","160,033,000","33,410,579","33,410,579","33,410,579","33,410,579","33,410,579","33,410,579","33,422,294","33,587,966","33,669,806","33,571,686","33,576,719","33,729,278","33,480,930","33,462,330"
		RetainedEarnings,"-32,706,000","-22,445,000","-28,835,000","-29,871,000","-42,573,000","-53,399,000","-39,902,000","-39,632,000","-26,382,000","-17,744,000","-7,150,000","-6,207,000","-3,592,000","-7,319,000","9,279,000","-7,735,000","-19,424,000","-24,716,000","-24,716,000","-24,716,000","-24,716,000","-24,716,000","-33,786,000","-30,826,000","-23,557,000","-24,716,000","427,000","-11,788,000","-24,965,000","-26,228,000","-25,065,000","-35,688,000","-46,290,000","-76,494,000","-92,970,000","-107,935,000","-120,177,000","-128,031,000","-133,284,000","-137,817,000","-137,946,000","-139,061,000","-139,950,000","-141,309,000","-34,930,441","-34,629,248","-34,511,406","-34,677,979","-34,863,437","-35,207,569","-35,417,739","-34,765,523","-33,998,361","-31,581,965","-29,926,783","-24,996,933","-29,903,519","-27,978,868"
		GainsLossesNotAffectingRetainedEarnings,"196,000","682,000","853,000","1,155,000","985,000","1,102,000","640,000","260,000","92,000","945,000","35,000","725,000","758,000","467,000","373,000","461,000","1,163,000","291,000","528,000","261,000","98,000","-44,000","900,000","794,000","247,000","-126,000","-7,000","-175,000","-106,000","-53,000","-9,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"770,841","770,842","770,842","770,842","770,842","770,471","766,492","759,742","690,459","721,877","842,562","741,638","565,779","517,910"
TotalCapitalization,"572,646,000","588,048,000","578,847,000","575,073,000","445,347,000","432,911,000","447,488,000","429,011,000","496,317,000","513,368,000","545,895,000","559,581,000","558,608,000","552,927,000","567,082,000","546,730,000","201,605,000","192,951,000","202,976,000","202,498,000","197,606,000","201,344,000","205,856,000","207,778,000","203,915,000","234,502,000","245,214,000","217,389,000","181,051,000","184,285,000","174,301,000","153,863,000","135,898,000","109,029,000","91,244,000","75,386,000","61,127,000","51,060,000","44,602,000","37,198,000","34,029,000","25,853,000","23,056,000","19,880,000","-669,996","-368,802","-250,960","-417,534","-602,992","-947,495","-1,149,718","-327,865","453,714","2,801,376","4,582,306","9,581,662","4,247,286","6,105,318"
PreferredStockEquity,,,,,,,,,,,"132,569,000","132,569,000","132,569,000","132,569,000","132,569,000","132,569,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79","79","79","79","79","79","79","79","79","79","79","79","100","100"
CommonStockEquity,"253,377,000","269,424,000","260,868,000","257,737,000","274,184,000","266,265,000","281,669,000","287,532,000","324,769,000","337,412,000","364,536,000","363,819,000","363,434,000","358,335,000","373,083,000","353,323,000","201,605,000","192,951,000","202,976,000","202,498,000","197,606,000","201,344,000","205,856,000","207,778,000","203,915,000","234,502,000","245,214,000","217,389,000","181,051,000","184,285,000","174,301,000","153,863,000","135,898,000","109,029,000","91,244,000","75,386,000","61,127,000","51,060,000","44,602,000","37,198,000","34,029,000","25,853,000","23,056,000","19,880,000","-670,075","-368,881","-251,039","-417,613","-603,071","-947,574","-1,149,797","-327,944","453,635","2,801,297","4,582,227","9,581,583","4,247,186","6,105,218"
CapitalLeaseObligations,"433,000","537,000","688,000","20,246,000","19,970,000","20,569,000","20,973,000","21,551,000","22,131,000","22,739,000","23,252,000","23,822,000","24,355,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-433,726,000","-417,679,000","-426,235,000","-429,366,000","-412,919,000","-420,838,000","-405,434,000","-399,571,000","-362,334,000","-351,738,000","-324,588,000","-325,328,000","-325,673,000","-330,730,000","-326,047,000","-345,760,000","187,777,000","179,067,000","191,224,000","190,746,000","185,854,000","189,592,000","192,428,000","194,350,000","190,487,000","232,826,000","243,538,000","215,713,000","179,375,000","182,609,000","172,625,000","152,187,000","135,898,000","109,029,000","91,244,000","75,386,000","61,127,000","51,060,000","44,602,000","37,198,000","34,029,000","25,853,000","23,056,000","19,880,000","-669,996","-368,802","-250,960","-417,534","-602,992","-947,495","-1,149,718","-327,865","453,714","2,801,376","4,582,306","9,581,662","4,247,286","6,105,318"
WorkingCapital,"219,294,000","220,300,000","209,892,000","204,020,000","75,406,000","67,862,000","60,994,000","32,593,000","61,481,000","44,019,000","51,286,000","58,450,000","56,715,000","55,475,000","51,503,000","41,810,000","104,976,000","96,983,000","125,762,000","129,335,000","135,502,000","133,665,000","163,908,000","165,569,000","160,133,000","191,451,000","211,221,000","187,671,000","151,313,000","159,609,000","148,912,000","127,607,000","105,044,000","94,680,000","81,305,000","63,522,000","49,998,000","39,515,000","34,628,000","26,874,000","23,415,000","16,293,000","13,310,000","11,471,000","-470,827","-366,396","-302,191","-412,097","-451,449","-780,147","-850,047","-721,564","-1,908,200","1,095,809","2,551,080","5,490,077","745,613","3,218,548"
InvestedCapital,"572,646,000","588,048,000","578,847,000","575,073,000","445,347,000","432,911,000","447,488,000","429,011,000","496,317,000","513,368,000","545,895,000","559,581,000","558,608,000","552,927,000","567,082,000","546,730,000","201,605,000","192,951,000","202,976,000","202,498,000","197,606,000","201,344,000","205,856,000","207,778,000","203,915,000","234,502,000","245,214,000","217,389,000","181,051,000","184,285,000","174,301,000","153,863,000","135,898,000","109,029,000","91,244,000","75,386,000","61,127,000","51,060,000","44,602,000","37,198,000","34,029,000","25,853,000","23,056,000","19,880,000","-670,075","-368,881","-251,039","-417,613","-603,071","-947,574","-1,149,797","-327,944","453,635","2,801,297","4,582,227","9,581,583","4,247,186","6,105,218"
TangibleBookValue,"-433,726,000","-417,679,000","-426,235,000","-429,366,000","-412,919,000","-420,838,000","-405,434,000","-399,571,000","-362,334,000","-351,738,000","-324,588,000","-325,328,000","-325,673,000","-330,730,000","-326,047,000","-345,760,000","187,777,000","179,067,000","191,224,000","190,746,000","185,854,000","189,592,000","192,428,000","194,350,000","190,487,000","232,826,000","243,538,000","215,713,000","179,375,000","182,609,000","172,625,000","152,187,000","135,898,000","109,029,000","91,244,000","75,386,000","61,127,000","51,060,000","44,602,000","37,198,000","34,029,000","25,853,000","23,056,000","19,880,000","-670,075","-368,881","-251,039","-417,613","-603,071","-947,574","-1,149,797","-327,944","453,635","2,801,297","4,582,227","9,581,583","4,247,186","6,105,218"
TotalDebt,"319,702,000","319,161,000","318,667,000","337,582,000","191,133,000","187,215,000","186,792,000","163,030,000","193,679,000","198,695,000","204,611,000","219,584,000","219,529,000","194,592,000","193,999,000","193,407,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt,"208,874,000","177,915,000","190,055,000","149,701,000","108,861,000","93,221,000","102,258,000","91,224,000","103,119,000","100,984,000","92,784,000","116,151,000","116,232,000","116,808,000","116,874,000","122,663,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"146,560,000","145,107,000","145,150,000","145,114,000","149,811,000","148,716,000","148,782,000","149,796,000","156,424,000","155,264,000","154,819,000","155,108,000","155,056,000","153,202,000","153,083,000","153,142,000","137,751,000","136,996,000","136,923,000","136,874,000","136,622,000","136,475,000","136,424,000","136,578,000","136,465,000","138,415,000","138,398,000","137,770,000","136,971,000","134,959,000","133,516,000","133,320,000","133,265,000","132,247,000","129,410,000","128,017,000","127,667,000","126,554,000","123,556,000","122,731,000","121,463,000","115,392,000","114,520,000","114,112,000","7,918,552","7,918,552","7,894,552","7,894,552","7,894,552","7,894,552","8,987,083","8,987,083","8,987,083","8,972,886","10,754,019","10,754,019","10,424,602","10,384,602"
OrdinarySharesNumber,"146,560,000","145,107,000","145,150,000","145,114,000","149,811,000","148,716,000","148,782,000","149,796,000","156,424,000","155,264,000","154,819,000","155,108,000","155,056,000","153,202,000","153,083,000","153,142,000","137,751,000","136,996,000","136,923,000","136,874,000","136,622,000","136,475,000","136,424,000","134,146,000","134,085,000","136,794,000","136,727,000","136,313,000","135,553,000","133,445,000","131,947,000","131,542,000","131,525,000","130,350,000","127,461,000","125,978,000","125,628,000","125,272,000","123,556,000","122,731,000","121,463,000","115,392,000","114,520,000","114,112,000","7,918,552","7,918,552","7,894,552","7,894,552","7,894,552","7,894,552","8,987,083","8,987,083","8,987,083","8,972,886","10,754,019","10,754,019","10,424,602","10,384,602"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,"2,432,000","2,380,000","1,621,000","1,671,000","1,457,000","1,418,000","1,514,000","1,569,000","1,778,000","1,740,000","1,897,000","1,949,000","2,039,000","2,039,000","1,282,000",,,,,,,,,,,,,,,,,,,,
