name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
PreferredStockEquity,,,,,"160,713,000","160,713,000"
CommonStockEquity,"409,111,000","424,449,000","340,923,000","-130,185,000","-120,369,000","-111,249,000"
CapitalLeaseObligations,"21,180,000","22,471,000","3,310,000","2,501,000","1,876,000","2,145,000"
NetTangibleAssets,"112,852,000","127,884,000","338,470,000","-132,700,000","37,768,000","46,822,000"
WorkingCapital,"369,250,000","106,394,000","328,912,000","19,549,000","30,319,000","39,274,000"
InvestedCapital,"687,622,000","424,449,000","340,923,000","-114,321,000","-104,560,000","-95,496,000"
TangibleBookValue,"112,852,000","127,884,000","338,470,000","-132,700,000","-122,945,000","-113,891,000"
TotalDebt,"299,691,000","22,471,000","3,310,000","18,365,000","17,685,000","17,898,000"
NetDebt,"219,542,000",,,,,
ShareIssued,"46,920,821","46,674,558","44,390,865","42,873,435","42,873,435","42,873,435"
OrdinarySharesNumber,"46,920,821","46,674,558","44,390,865","42,873,435","42,873,435","42,873,435"
