name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
		CapitalStock,"77,163","76,156","75,920","75,151","70,032","66,964","62,047","60,083","58,666","57,082","52,652","51,511","48,175","46,888","45,935","45,315","44,575","44,423","43,332","42,173","41,377","40,670","36,169","35,712","35,697","34,655","32,044","86,217","64,876","54,807","47,201","38,261","38,261","37,641","37,238","30,241","30,241","30,241","30,241","30,166","27,466","27,188","26,572","25,922","25,188","25,128","23,517","22,107","21,063","21,014","20,747","20,618","20,110","19,982","19,957","19,790","19,725","19,725","19,515","19,200","19,200","19,200","19,200","19,200","3,200","3,200","3,200"
			PreferredStock,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"77,163","76,156","75,920","75,151","70,032","66,964","62,047","60,083","58,666","57,082","52,652","51,511","48,175","46,888","45,935","45,315","44,575","44,423","43,332","42,173","41,377","40,670","36,169","35,712","35,697","34,655","32,044","86,217","64,876","54,807","47,201","38,261","38,261","37,641","37,238","30,241","30,241","30,241","30,241","30,166","27,466","27,188","26,572","25,922","25,188","25,128","23,517","22,107","21,063","21,014","20,747","20,618","20,110","19,982","19,957","19,790","19,725","19,725","19,515","19,200","19,200","19,200","19,200","19,200","3,200","3,200","3,200"
		AdditionalPaidInCapital,"371,437,616","354,759,781","348,328,048","342,938,236","251,427,781","213,766,108","186,851,752","178,332,979","171,958,462","165,891,753","153,633,807","148,927,688","138,696,975","133,438,276","129,377,542","126,679,219","122,724,029","121,038,635","115,689,221","109,733,970","104,159,213","100,303,178","84,290,140","79,142,495","78,914,253","76,127,544","74,060,999","65,030,871","59,082,325","53,138,362","52,078,750","49,604,707","49,595,118","39,078,440","38,644,523","34,599,514","34,599,514","34,599,514","34,599,514","34,524,589","29,329,105","28,869,393","28,034,245","26,782,548","24,949,096","23,604,049","18,912,335","11,808,053","9,191,534","8,762,948","8,383,663","7,846,248","5,866,225","4,891,179","4,624,838","3,292,200","2,276,316","2,240,984","1,229,526","96,841","96,841","96,841","96,841","96,841","79,175","79,175","76,800"
		RetainedEarnings,"-218,906,042","-208,468,231","-197,585,864","-185,867,658","-175,687,517","-167,532,295","-159,677,230","-153,712,004","-147,225,382","-139,988,685","-133,396,760","-131,347,535","-124,273,274","-116,265,380","-108,931,967","-103,138,911","-100,289,747","-95,537,723","-91,478,558","-86,323,984","-82,713,899","-81,164,812","-78,018,153","-71,507,121","-69,266,765","-67,235,964","-63,281,455","-59,325,146","-55,084,902","-53,360,043","-52,573,325","-42,874,285","-41,865,195","-40,846,335","-41,204,972","-38,216,467","-38,064,543","-37,958,443","-37,504,926","-36,827,543","-32,284,925","-31,377,877","-29,203,221","-27,781,923","-26,203,039","-23,782,825","-21,896,074","-19,105,428","-14,980,852","-13,266,710","-12,562,233","-10,571,866","-9,232,212","-7,990,856","-7,062,814","-4,991,172","-3,310,858","-2,628,851","-1,711,545","-567,798","-312,951","-143,847","-131,552","-125,797","-120,117","-115,457","-106,020"
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125,849",,,,,,,,,,,,
		OtherEquityInterest,"-403,696",,,,,,,,,,,,"-292,700",,,,,,,,,,,,,"2,565,060","1,997,415","777,415","640,000","640,000","640,000","640,000","640,000","60,000","60,000","33,348",,,,"75,000",,,,,,"60,000",,,"149,470",,"300,000",,"152,449","322,630",,,,,,,,,,,,,
TotalCapitalization,"152,205,041","146,367,706","150,818,104","157,145,729","75,810,296","46,300,777","27,236,569","24,681,058","24,791,746","25,960,150","20,289,699","17,631,664","14,179,176","17,219,784","20,491,510","23,585,623","22,478,857","25,545,335","24,253,995","23,452,159","21,486,691","19,179,036","6,308,156","7,671,431","9,683,522","11,491,560","12,809,335","6,627,319","4,836,026","5,632,346","5,912,353","7,409,774","8,409,195","-1,670,254","-2,463,211","-3,553,364","-3,434,788","-3,328,688","-2,875,171","-2,197,788","-2,928,354","-2,481,296","-1,142,404","-973,453","-1,228,755","-93,648","-2,960,222","-6,311,867","-4,463,355","-4,358,767","-3,857,823","-2,705,000","-3,193,428","-2,757,065","-2,292,170","-1,679,182","-1,014,817","-368,142","-462,504","-451,757","-196,910","-27,806","-15,511","-9,756","-37,742","-33,082","-26,020"
CommonStockEquity,"152,205,041","146,367,706","150,818,104","157,145,729","75,810,296","46,300,777","27,236,569","24,681,058","24,791,746","25,960,150","20,289,699","17,631,664","14,179,176","17,219,784","20,491,510","23,585,623","22,478,857","25,545,335","24,253,995","23,452,159","21,486,691","19,179,036","6,308,156","7,671,086","9,683,185","11,491,295","12,809,003","6,569,357","4,702,299","473,126","192,626","7,408,683","8,408,184","-1,670,254","-2,463,211","-3,553,364","-3,434,788","-3,328,688","-2,875,171","-2,197,788","-2,928,354","-2,481,296","-1,142,404","-973,453","-1,228,755","-93,648","-2,960,222","-7,275,268","-5,618,785","-4,482,748","-3,857,823","-2,705,000","-3,193,428","-2,757,065","-2,292,170","-1,679,182","-1,014,817","-368,142","-462,504","-451,757","-196,910","-27,806","-15,511","-9,756","-37,742","-33,082","-26,020"
NetTangibleAssets,"152,205,041","146,367,706","150,818,104","157,145,729","75,810,296","46,300,777","27,236,569","24,681,058","24,791,746","25,960,150","20,289,699","17,631,664","14,179,176","17,219,784","20,491,510","23,585,623","22,478,857","25,545,335","24,253,995","23,452,159","21,486,691","19,179,036","6,308,156","7,671,086","9,683,185","11,491,295","12,809,003","6,569,357","4,702,299","473,126","192,626","7,408,683","8,408,184","-1,670,254","-2,463,211","-3,553,364","-3,434,788","-3,328,688","-2,875,171","-2,197,788","-2,928,354","-2,481,296","-1,142,404","-973,453","-1,228,755","-93,648","-2,960,222","-7,275,268","-5,618,785","-4,482,748","-3,857,823","-2,705,000","-3,193,428","-2,757,065","-2,292,170","-1,779,091","-1,092,529","-440,142","-462,504","-451,757","-196,910","-27,806","-15,511","-9,756","-37,742","-33,082","-26,020"
WorkingCapital,"152,205,041","146,367,706","150,818,104","157,145,729","75,810,296","46,300,777","27,236,569","24,681,058","24,791,746","25,960,150","20,289,699","17,480,531","14,179,176","17,219,784","20,439,114","23,533,227","22,395,518","25,492,939","24,201,599","23,399,763","21,434,295","19,126,640","6,255,760","7,670,925","9,682,767","11,490,557","12,808,083","6,625,818","4,834,277","5,630,348","5,910,106","6,294,458","7,338,711","-1,672,389","-1,559,211","-3,553,364","-3,434,788","-3,328,799","-2,875,747","-2,198,828","-2,929,859","-2,483,266","-1,144,838","-976,269","-1,231,948","-97,249","-2,964,313","-6,346,020","-4,464,666","-4,360,268","-3,691,514","-2,761,379","-3,194,110","-2,757,837","-2,293,032","-1,780,043","-1,093,521","-440,142","-462,504","-451,757","-196,910","-27,806","-15,511","-9,756","-37,742","-33,082","-26,020"
InvestedCapital,"152,205,041","146,367,706","150,818,104","157,145,729","75,810,296","46,300,777","27,236,569","24,681,058","24,791,746","25,960,150","20,289,699","17,631,664","14,179,176","17,219,784","20,491,510","23,585,623","22,478,857","25,545,335","24,253,995","23,452,159","21,486,691","19,179,036","6,308,156","7,759,318","9,771,667","11,573,970","12,894,573","6,719,835","4,926,438","5,730,658","6,104,418","7,610,609","8,602,915","-1,469,890","-2,252,348","-2,795,764","-2,673,496","-2,729,688","-2,576,171","-2,148,788","-1,727,647","-1,325,202","-274,485","-145,553","-1,028,755","106,352","-467,914","-3,710,279","-2,038,296","-1,930,326","-1,351,297","-181,307","-1,188,226","-1,072,565","-742,170","-383,130","-339,817","-168,142","-462,504","-178,757","-111,910","-7,806","4,489","10,244","-37,742","-33,082","-26,020"
TangibleBookValue,"152,205,041","146,367,706","150,818,104","157,145,729","75,810,296","46,300,777","27,236,569","24,681,058","24,791,746","25,960,150","20,289,699","17,631,664","14,179,176","17,219,784","20,491,510","23,585,623","22,478,857","25,545,335","24,253,995","23,452,159","21,486,691","19,179,036","6,308,156","7,671,086","9,683,185","11,491,295","12,809,003","6,569,357","4,702,299","473,126","192,626","7,408,683","8,408,184","-1,670,254","-2,463,211","-3,553,364","-3,434,788","-3,328,688","-2,875,171","-2,197,788","-2,928,354","-2,481,296","-1,142,404","-973,453","-1,228,755","-93,648","-2,960,222","-7,275,268","-5,618,785","-4,482,748","-3,857,823","-2,705,000","-3,193,428","-2,757,065","-2,292,170","-1,779,091","-1,092,529","-440,142","-462,504","-451,757","-196,910","-27,806","-15,511","-9,756","-37,742","-33,082","-26,020"
TotalDebt,,,,,,,,,,,,,,,,,,,,,,,,"88,232","88,482","82,675","85,570","150,478","224,139","5,257,532","5,911,792","201,926","194,731","200,364","210,863","757,600","761,292","599,000","299,000","49,000","1,200,707","1,156,094","867,919","827,900","200,000","200,000","2,492,308","3,564,989","3,580,489","2,552,422","2,506,526","2,523,693","2,005,202","1,684,500","1,550,000","1,296,052","675,000","200,000",,"273,000","85,000","20,000","20,000","20,000",,,
NetDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104,437",,"755,955","760,805","519,211","287,638","30,805","1,022,060","1,147,015","733,217",,"196,359",,"2,227,639","2,106,550","3,435,979","2,531,388","2,155,532","1,781,116","1,926,473","1,683,886","1,543,643","1,290,253","665,812","151,418",,"272,882","69,978","15,484","7,725","119",,,
ShareIssued,"77,161,688","76,155,187","75,918,465","75,707,382","70,030,620","66,962,957","62,045,198","60,082,291","58,664,946","57,080,356","52,650,251","51,509,871","48,173,241","46,887,056","45,933,472","45,314,155","44,573,788","44,421,992","43,330,817","42,172,090","41,376,061","40,668,311","36,168,299","35,710,862","35,695,572","34,653,885","32,044,213","21,554,152","16,218,537","13,701,226","11,800,059","9,565,024","9,565,024","9,410,024","9,309,397","7,560,171","7,560,171","7,560,171","7,560,171","7,541,421","6,866,293","6,796,793","6,642,893","6,480,393","6,297,060","6,281,806","5,879,238","5,526,564","5,265,733","5,253,356","5,186,690","5,154,468","4,995,605","4,995,605","4,947,430","4,947,430","4,931,180","4,931,180","4,800,000","4,800,000","4,800,000","4,800,000","4,800,000","4,800,000","4,800,000","4,800,000","4,800,000"
