name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,12/31/2010
TotalEquityGrossMinorityInterest,"423,788,000","513,780,000","224,062,000","-154,282,000","-68,568,000","-21,443,000","141,512,000","376,020,000","1,079,670,000","841,874,000","1,079,252,000","1,344,321,000","1,171,432,000","1,174,230,000","1,015,112,000","959,167,000","941,830,000","765,579,000","346,225,000","324,403,000","252,910,000","180,573,000","187,101,000","9,162,000","-45,716,000","131,447,000","1,088,682,000","1,928,947,000","2,319,112,000","1,563,201,000","1,354,695,000","1,264,309,000","1,275,601,000","1,272,256,000","1,195,352,000","875,705,000","835,474,000","831,723,000","817,441,000","822,058,000","788,495,000","760,013,000","438,211,000","457,717,000","411,099,000"
	StockholdersEquity,"423,788,000","513,780,000","224,062,000","-154,282,000","-68,568,000","-21,443,000","141,512,000","376,020,000","1,079,670,000","841,874,000","1,079,252,000","1,344,321,000","1,171,432,000","1,174,230,000","1,015,112,000","959,167,000","941,830,000","765,579,000","346,225,000","324,403,000","252,910,000","180,573,000","187,101,000","9,162,000","-45,716,000","131,447,000","1,088,682,000","1,928,947,000","2,319,112,000","1,563,201,000","1,354,695,000","1,264,309,000","1,275,601,000","1,272,256,000","1,195,352,000","875,705,000","835,474,000","831,723,000","817,441,000","822,058,000","788,495,000","760,013,000","438,211,000","457,717,000","411,099,000"
		CapitalStock,"173,000","171,000","161,000","136,000","129,000","120,000","120,000","119,000","2,394,000","2,373,000","2,377,000","2,375,000","2,392,000","2,339,000","2,340,000","2,352,000","2,383,000","2,425,000","2,425,000","2,425,000","2,426,000","2,419,000","2,420,000","2,272,000","2,134,000","2,138,000","2,138,000","2,139,000","2,139,000","1,437,000","1,437,000","1,437,000","1,437,000","1,427,000","1,426,000","1,294,000","1,293,000","1,283,000","1,282,000","1,283,000","1,281,000","1,276,000",,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"173,000","171,000","161,000","136,000","129,000","120,000","120,000","119,000","2,394,000","2,373,000","2,377,000","2,375,000","2,392,000","2,339,000","2,340,000","2,352,000","2,383,000","2,425,000","2,425,000","2,425,000","2,426,000","2,419,000","2,420,000","2,272,000","2,134,000","2,138,000","2,138,000","2,139,000","2,139,000","1,437,000","1,437,000","1,437,000","1,437,000","1,427,000","1,426,000","1,294,000","1,293,000","1,283,000","1,282,000","1,283,000","1,281,000","1,276,000",,,
		AdditionalPaidInCapital,"2,785,415,000","2,788,628,000","2,715,196,000","2,473,709,000","2,426,769,000","2,398,464,000","2,395,487,000","2,392,564,000","2,388,035,000","2,385,355,000","2,381,008,000","2,381,450,000","2,381,926,000","2,375,286,000","2,365,740,000","2,364,833,000","2,380,917,000","2,432,262,000","2,421,469,000","2,410,674,000","2,400,290,000","2,396,236,000","2,384,342,000","2,216,036,000","2,089,864,000","2,086,652,000","2,079,240,000","2,071,721,000","2,064,852,000","1,309,171,000","1,301,943,000","1,294,964,000","1,287,357,000","1,283,809,000","1,275,146,000","968,174,000","963,756,000","961,424,000","958,971,000","956,203,000","953,617,000","951,375,000",,,
		RetainedEarnings,"-2,361,800,000","-2,275,019,000","-2,491,295,000","-2,628,127,000","-2,495,466,000","-2,420,027,000","-2,254,095,000","-2,016,663,000","-1,310,759,000","-1,545,854,000","-1,304,133,000","-1,039,504,000","-1,212,886,000","-1,203,395,000","-1,352,968,000","-1,408,018,000","-1,441,470,000","-1,669,108,000","-2,077,669,000","-2,088,696,000","-2,149,806,000","-2,218,082,000","-2,199,661,000","-2,209,146,000","-2,137,714,000","-1,957,343,000","-992,696,000","-144,913,000","252,121,000","252,593,000","51,315,000","-32,092,000","-13,193,000","-12,980,000","-81,216,000","-93,759,000","-129,571,000","-130,980,000","-142,808,000","-135,424,000","-166,399,000","-192,634,000",,,
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","4,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000",,,
TotalCapitalization,"1,845,609,000","1,939,638,000","1,573,958,000","1,151,830,000","1,076,806,000","1,157,823,000","1,360,459,000","1,634,184,000","2,337,052,000","2,012,291,000","2,059,224,000","2,373,847,000","2,235,513,000","2,157,866,000","1,978,303,000","1,861,912,000","1,789,130,000","1,557,434,000","1,787,193,000","1,714,680,000","1,602,501,000","1,534,482,000","1,540,333,000","1,402,039,000","1,431,174,000","1,547,673,000","2,504,248,000","3,353,947,000","3,619,112,000","3,364,496,000","2,931,053,000","2,765,728,000","2,777,080,000","2,323,794,000","2,246,947,000","2,322,356,000","2,187,180,000","2,048,483,000","1,919,253,000","1,873,921,000","1,570,408,000","1,396,974,000","1,313,211,000","1,148,117,000","902,699,000"
CommonStockEquity,"423,788,000","513,780,000","224,062,000","-154,282,000","-68,568,000","-21,443,000","141,512,000","376,020,000","1,079,670,000","841,874,000","1,079,252,000","1,344,321,000","1,171,432,000","1,174,230,000","1,015,112,000","959,167,000","941,830,000","765,579,000","346,225,000","324,403,000","252,910,000","180,573,000","187,101,000","9,162,000","-45,716,000","131,447,000","1,088,682,000","1,928,947,000","2,319,112,000","1,563,201,000","1,354,695,000","1,264,309,000","1,275,601,000","1,272,256,000","1,195,352,000","875,705,000","835,474,000","831,723,000","817,441,000","822,058,000","788,495,000","760,013,000","438,211,000","457,717,000","411,099,000"
CapitalLeaseObligations,,"13,468,000","17,450,000","21,716,000","17,722,000","20,639,000","23,527,000","26,366,000","26,804,000","31,250,000","19,415,000","22,003,000","22,197,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"423,788,000","513,780,000","224,062,000","-154,282,000","-68,568,000","-21,443,000","141,512,000","376,020,000","1,079,670,000","841,874,000","1,079,252,000","1,344,321,000","1,171,432,000","1,174,230,000","1,015,112,000","959,167,000","941,830,000","765,579,000","346,225,000","324,403,000","252,910,000","180,573,000","187,101,000","9,162,000","-45,716,000","131,447,000","1,088,682,000","1,928,947,000","2,319,112,000","1,563,201,000","1,354,695,000","1,264,309,000","1,275,601,000","1,272,256,000","1,195,352,000","875,705,000","835,474,000","831,723,000","817,441,000","822,058,000","788,495,000","760,013,000","438,211,000","457,717,000","411,099,000"
WorkingCapital,"-473,150,000","-291,056,000","-380,264,000","-186,858,000","-154,154,000","-61,005,000","56,405,000","98,470,000","241,612,000","29,583,000","78,915,000","21,837,000","-30,892,000","-7,713,000","-69,742,000","-113,726,000","-54,473,000","-42,037,000","-80,795,000","-4,419,000","-9,706,000","-33,168,000","30,141,000","57,450,000","124,784,000","115,417,000","83,893,000","4,671,000","8,772,000","-59,772,000","-127,713,000","195,953,000","391,249,000","53,640,000","145,047,000","-65,041,000","-85,371,000","-124,631,000","-104,244,000","20,620,000","-72,625,000","-91,423,000","-35,878,000","-44,826,000","-49,827,000"
InvestedCapital,"1,845,609,000","1,939,638,000","1,573,958,000","1,151,830,000","1,076,806,000","1,157,823,000","1,360,459,000","1,634,184,000","2,337,052,000","2,012,291,000","2,059,224,000","2,373,847,000","2,235,513,000","2,157,866,000","1,978,303,000","1,861,912,000","1,789,130,000","1,557,434,000","1,787,193,000","1,714,680,000","1,602,501,000","1,534,482,000","1,540,333,000","1,402,039,000","1,431,174,000","1,547,673,000","2,504,248,000","3,353,947,000","4,170,342,000","3,364,496,000","2,931,053,000","2,765,728,000","2,777,080,000","2,323,794,000","2,246,947,000","2,322,356,000","2,187,180,000","2,048,483,000","1,919,253,000","1,873,921,000","1,570,408,000","1,396,974,000","1,313,211,000","1,148,117,000","902,699,000"
TangibleBookValue,"423,788,000","513,780,000","224,062,000","-154,282,000","-68,568,000","-21,443,000","141,512,000","376,020,000","1,079,670,000","841,874,000","1,079,252,000","1,344,321,000","1,171,432,000","1,174,230,000","1,015,112,000","959,167,000","941,830,000","765,579,000","346,225,000","324,403,000","252,910,000","180,573,000","187,101,000","9,162,000","-45,716,000","131,447,000","1,088,682,000","1,928,947,000","2,319,112,000","1,563,201,000","1,354,695,000","1,264,309,000","1,275,601,000","1,272,256,000","1,195,352,000","875,705,000","835,474,000","831,723,000","817,441,000","822,058,000","788,495,000","760,013,000","438,211,000","457,717,000","411,099,000"
TotalDebt,"1,421,821,000","1,439,326,000","1,367,346,000","1,327,828,000","1,163,096,000","1,199,905,000","1,242,474,000","1,284,530,000","1,284,186,000","1,201,667,000","999,387,000","1,051,529,000","1,086,278,000","983,636,000","963,191,000","902,745,000","847,300,000","791,855,000","1,440,968,000","1,390,277,000","1,349,591,000","1,353,909,000","1,353,232,000","1,392,877,000","1,476,890,000","1,416,226,000","1,415,566,000","1,425,000,000","1,851,230,000","1,801,295,000","1,576,358,000","1,501,419,000","1,501,479,000","1,051,538,000","1,051,595,000","1,446,651,000","1,351,706,000","1,216,760,000","1,101,812,000","1,051,863,000","781,913,000","636,961,000","875,000,000","690,400,000","491,600,000"
NetDebt,"1,356,684,000","1,369,060,000","1,298,500,000","1,112,569,000","1,101,112,000","1,130,509,000","1,178,689,000","1,242,417,000","1,194,605,000","1,129,560,000","948,279,000","973,726,000","1,019,537,000","938,485,000","912,784,000","866,141,000","791,411,000","679,696,000","1,420,150,000","1,355,253,000","1,319,239,000","1,321,237,000","1,322,872,000","1,373,568,000","1,464,795,000","1,385,072,000","1,339,163,000","1,367,407,000","1,282,137,000","1,771,974,000","1,520,598,000","1,101,913,000","953,960,000","853,385,000","786,325,000","1,403,063,000","1,320,682,000","1,183,536,000","1,072,695,000","905,378,000","769,701,000","608,959,000","846,751,000","668,348,000","460,365,000"
ShareIssued,"17,302,320","17,074,516","16,111,452","13,572,872","12,899,660","12,020,164","12,004,372","11,939,307","11,970,008","11,864,604","11,883,694","11,873,990","11,959,574","11,696,817","11,697,890","11,759,679","11,916,016","12,126,057","12,126,346","12,126,709","12,128,672","12,096,453","12,098,355","11,359,878","10,672,382","10,690,400","10,691,994","10,695,540","10,694,163","7,184,324","7,185,744","7,186,869","7,184,609","7,133,571","7,132,155","6,471,210","6,466,978","6,415,307","6,411,909","6,415,191","6,407,771","6,380,869","6,250,000","6,250,000","6,250,000"
OrdinarySharesNumber,"17,302,320","17,074,516","16,111,452","13,572,872","12,899,660","12,020,164","12,004,372","11,939,307","11,970,008","11,864,604","11,883,694","11,873,990","11,959,574","11,696,817","11,697,890","11,759,679","11,916,016","12,126,057","12,126,346","12,126,709","12,128,672","12,096,453","12,098,355","11,359,878","10,672,382","10,690,400","10,691,994","10,695,540","10,694,163","7,184,324","7,185,744","7,186,869","7,184,609","7,133,571","7,131,775","6,470,830","6,466,598","6,414,927","6,411,529","6,414,811","6,407,391","6,380,869","6,250,000","6,250,000","6,250,000"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"380","380","380","380","380","380","380",,,,
