name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,"-535,939,000","-574,710,000",,,"-569,391,000","-541,921,000",,,"-484,255,000",,,,"-382,891,000",,,,"-364,239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"1,356,607,000","1,356,768,000","1,388,010,000","1,346,974,000","1,255,992,000","1,236,734,000","1,180,215,000","1,149,103,000","1,155,202,000","1,123,544,000","1,159,333,000","1,165,408,000","1,168,675,000","1,142,295,000","1,085,651,000","1,044,233,000","980,896,000","932,758,000","902,312,000","850,634,000","840,760,000","831,826,000","820,243,000","811,406,000","858,356,000","905,175,000","883,809,000","816,480,000","795,510,000","726,402,000","720,177,000","660,952,000","698,423,000","573,248,000","538,421,000","504,911,000","479,361,000","465,002,000","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","29,297,000","21,766,000","20,651,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,800,000","10,100,000","16,300,000","17,300,000","10,000,000","25,100,000","18,700,000","15,200,000","37,600,000","37,900,000","39,700,000","13,000,000","13,900,000","14,900,000",,,,"11,500,000",,,,"11,700,000",,,,,,,,,,"9,700,000","2,700,000","7,000,000","1,500,000","2,400,000","17,400,000"
		RestrictedCash,"89,945,000","93,554,000","93,498,000","88,429,000","156,148,000","156,475,000","156,449,000","84,274,000","81,365,000","79,390,000","73,989,000","70,029,000","69,032,000","61,930,000","56,552,000","56,334,000","57,251,000","57,794,000","66,199,000","52,051,000","60,158,000","50,504,000","48,725,000","49,452,000","49,158,000","45,853,000","38,572,000","39,493,000","44,093,000","44,370,000","46,988,000","42,627,000","43,269,000","42,594,000","47,466,000","47,019,000","45,231,000","38,717,000","38,700,000","38,684,000","35,450,000","35,437,000","35,817,000","32,443,000","28,008,000","23,550,000","23,541,000","23,523,000","23,523,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,"26,029,000","19,098,000","26,550,000","26,306,000","18,873,000","17,952,000","17,962,000","17,962,000","7,951,000","7,982,000","8,195,000","8,240,000","9,631,000","9,452,000","9,721,000","10,071,000","3,246,000","2,931,000","1,958,000","0","18,559,000","11,440,000","3,782,000","3,737,000","1,410,000","1,369,000","1,393,000","1,370,000",,"7,606,000","10,566,000","11,589,000","1,215,000","3,917,000","5,964,000","7,988,000",,,,,,"1,188,000","6,834,000","12,888,000","3,594,000",,"2,481,000","4,110,000","9,154,000","10,685,000","14,790,000","10,844,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,"26,029,000","19,098,000","26,550,000","26,306,000","18,873,000","17,952,000","17,962,000","17,962,000","7,951,000","7,982,000","8,195,000","8,240,000","9,631,000","9,452,000","9,721,000","10,071,000","3,246,000","2,931,000","1,958,000","0","18,559,000","11,440,000","3,782,000","3,737,000","1,410,000","1,369,000","1,393,000","1,370,000",,"7,606,000","10,566,000","11,589,000","1,215,000","3,917,000","5,964,000","7,988,000",,,,,,"1,188,000","6,834,000","12,888,000","3,594,000",,"2,481,000","4,110,000","9,154,000","10,685,000","14,790,000","10,844,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"216,400,000","186,773,000","204,555,000","252,735,000","236,943,000","249,455,000","239,614,000","222,392,000","211,501,000","197,473,000","162,406,000","165,688,000","124,303,000","115,527,000","130,023,000","141,472,000","132,298,000","89,316,000","70,781,000","77,736,000","58,482,000","66,023,000","65,511,000","76,960,000","91,990,000","108,844,000","86,734,000","103,243,000","74,367,000","68,735,000","69,318,000","52,420,000","54,858,000","50,669,000","48,360,000","53,814,000","74,500,000","75,388,000","76,021,000","101,684,000","87,862,000","76,928,000","93,767,000","52,860,000","35,372,000","181,763,000","168,364,000","157,625,000","33,527,000","30,811,000","167,058,000","138,612,000","159,445,000","134,399,000","22,015,000","7,822,000","3,764,000","4,440,000","5,452,000","6,771,000","8,321,000","8,782,000","113,007,000","20,544,000","120,088,000","116,782,000","101,037,000","103,230,000","110,902,000","94,392,000","98,765,000","108,380,000","102,296,000","119,051,000","123,058,000","118,428,000","110,467,000","116,728,000","147,336,000","135,434,000","142,686,000","141,430,000","102,958,000","115,884,000","113,112,000","131,072,000","124,646,000","106,555,000","109,111,000","110,100,000","112,400,000","95,900,000","76,600,000","69,400,000","77,100,000","76,100,000","97,500,000","74,000,000","84,000,000","82,900,000","81,500,000","83,500,000","110,800,000","121,300,000","125,900,000","105,300,000","125,500,000","114,800,000","121,600,000","95,700,000","95,000,000","87,600,000","83,700,000","72,100,000","78,300,000","68,500,000","55,500,000","40,300,000","49,200,000","39,000,000","48,100,000","54,400,000","48,100,000","33,600,000","31,200,000","35,800,000","28,300,000","17,000,000","18,900,000"
	TotalNonCurrentAssets,"857,160,000","862,406,000","890,319,000","916,813,000","947,930,000","965,160,000","930,289,000","957,180,000","965,508,000","974,821,000","889,326,000","884,854,000","1,254,765,000","1,212,098,000","1,216,282,000","1,213,474,000","1,195,629,000","1,189,777,000","1,163,745,000","1,173,159,000","1,184,664,000","1,200,867,000","1,371,029,000","1,405,704,000","1,399,185,000","1,407,196,000","1,294,508,000","1,306,037,000","1,294,470,000","1,300,759,000","1,273,264,000","1,296,639,000","1,324,150,000","1,311,518,000","1,309,310,000","1,310,099,000","1,314,752,000","1,314,563,000","1,275,265,000","1,274,187,000","1,641,084,000","1,663,093,000","1,645,588,000","1,385,249,000","1,279,733,000","1,218,178,000","1,197,900,000","1,203,647,000","1,206,993,000","1,206,100,000","1,198,694,000","1,199,617,000","1,201,675,000","1,162,778,000","1,381,782,000","242,362,000","153,389,000","128,033,000","128,245,000","125,984,000","121,643,000","117,739,000","120,293,000","114,503,000","109,308,000","109,366,000","68,253,000","77,618,000","73,718,000","46,549,000","42,742,000","41,512,000","35,807,000","39,700,000","39,637,000","40,403,000","41,596,000","20,458,000","17,202,000","17,059,000","17,059,000","15,411,000","15,218,000","14,921,000","13,489,000","13,500,000","13,382,000","13,116,000","13,082,000","13,400,000","13,500,000","14,100,000","117,200,000","119,100,000","113,900,000","112,000,000","118,300,000","108,700,000","112,600,000","115,300,000","110,800,000","109,500,000","212,500,000","211,000,000","209,900,000","209,000,000","207,000,000","204,900,000","208,200,000","215,900,000","219,400,000","218,300,000","220,000,000","218,800,000","236,000,000","230,800,000","223,200,000","226,700,000","263,900,000","271,000,000","269,900,000","269,500,000","271,600,000","262,200,000","221,400,000","166,800,000","145,900,000","113,600,000","102,800,000"
		NetPPE,"425,966,000","429,645,000","440,982,000","456,693,000","478,338,000","489,217,000","485,861,000","504,722,000","502,611,000","509,685,000","509,986,000","502,675,000","492,929,000","490,669,000","494,498,000","490,614,000","473,178,000","467,499,000","447,588,000","456,001,000","462,695,000","477,626,000","492,328,000","507,395,000","519,890,000","523,525,000","531,438,000","537,833,000","523,622,000","527,602,000","526,981,000","529,545,000","516,683,000","498,125,000","493,326,000","491,457,000","487,385,000","485,095,000","488,114,000","488,491,000","490,011,000","491,377,000","472,528,000","424,869,000","373,450,000","362,437,000","354,995,000","353,506,000","351,398,000","348,821,000","341,540,000","337,987,000","333,410,000","328,480,000","271,464,000","101,971,000","98,698,000","95,437,000","95,239,000","92,563,000","87,967,000","83,811,000","84,627,000","76,706,000","72,858,000","72,813,000","53,224,000","52,726,000","49,099,000","17,486,000","18,119,000","17,847,000","17,487,000","16,598,000","16,334,000","16,445,000","16,837,000","14,042,000","14,327,000","14,066,000","13,964,000","12,405,000","12,062,000","11,628,000","10,048,000","9,890,000","9,837,000","9,666,000","9,585,000","9,800,000","9,800,000","9,800,000","9,900,000","9,900,000","9,400,000","9,700,000","10,100,000","10,500,000","10,600,000","10,900,000","11,100,000","11,100,000","11,400,000","11,500,000","12,000,000","12,600,000","12,800,000","12,700,000","12,800,000","13,500,000","15,500,000","15,800,000","16,300,000","16,100,000","16,200,000","16,300,000","16,600,000","24,500,000","24,100,000","28,100,000","28,700,000","30,600,000","31,400,000","29,800,000","27,600,000","26,000,000","22,300,000","24,300,000","26,100,000"
			GrossPPE,"922,583,000","913,062,000","918,538,000","931,900,000","931,242,000","923,511,000","909,926,000","922,297,000","904,416,000","897,832,000","885,703,000","865,025,000","848,868,000","834,404,000","839,903,000","827,715,000","801,621,000","826,687,000","793,134,000","795,046,000","796,226,000","791,409,000","789,107,000","787,454,000","785,085,000","778,002,000","776,529,000","775,001,000","751,833,000","747,630,000","735,585,000","729,160,000","709,463,000","681,918,000","664,536,000","653,685,000","641,790,000","631,648,000","623,646,000","614,462,000","607,723,000","595,918,000","567,692,000","513,106,000","460,612,000","442,379,000","431,199,000","426,551,000","423,614,000","416,077,000","404,067,000","395,441,000","386,500,000","375,596,000","315,025,000","142,917,000","139,172,000","134,082,000","131,312,000","128,636,000","121,888,000","116,027,000","115,159,000","106,165,000","100,523,000","98,760,000","77,721,000","76,213,000","72,436,000","38,772,000","39,223,000","38,379,000","40,184,000","38,723,000","38,290,000","38,198,000","38,038,000","33,900,000","34,414,000","33,665,000","33,171,000","31,173,000","30,626,000","29,699,000","28,120,000","27,961,000","27,789,000","27,587,000","27,233,000","27,200,000","27,000,000","26,700,000","26,600,000","26,300,000","27,500,000","29,100,000","27,800,000","29,900,000","31,000,000","33,300,000","34,400,000","34,100,000","34,600,000","34,800,000","38,500,000","39,900,000","40,600,000","42,400,000","42,300,000","42,600,000","45,800,000","45,600,000","45,600,000","45,100,000","45,200,000","45,700,000","45,800,000","68,700,000","68,700,000","73,300,000","73,400,000","74,500,000","76,400,000","70,700,000","68,200,000","64,200,000","60,100,000","76,600,000","80,800,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"641,790,000","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"40,175,000",,,,"44,167,000",,,,"39,047,000",,,,"41,599,000",,,,"41,382,000",,,,"41,382,000",,,,"41,382,000",,,,"41,307,000",,,,"41,307,000",,,,"41,307,000",,,,"40,813,000",,,,"36,048,000",,,,"33,114,000",,,,"27,082,000",,,,"17,371,000",,,,"13,737,000",,,,"6,535,000",,,,"1,041,000",,,,"1,041,000",,,,"489,000",,,,"489,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"116,146,000",,,,"116,422,000",,,,"115,041,000",,,,"125,193,000",,,,"125,029,000",,,,"124,157,000",,,,"123,600,000",,,,"120,796,000",,,,"118,312,000",,,,"115,504,000",,,,"104,792,000",,,,"89,281,000",,,,"85,830,000",,,,"71,547,000",,,,"35,421,000",,,,"28,997,000",,,,"28,689,000",,,,"16,761,000",,,,"16,685,000",,,,"13,496,000",,,,"12,850,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,"743,744,000",,,,"667,612,000",,,,"660,276,000",,,,"625,870,000",,,,"613,020,000",,,,"585,527,000",,,,"522,299,000",,,,"474,837,000",,,,"450,313,000",,,,"317,050,000",,,,"297,133,000",,,,"276,967,000",,,,"81,290,000",,,,"73,293,000",,,"100,523,000","63,536,000",,,,"20,970,000",,,,"20,997,000",,,,"19,915,000",,,,"17,834,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
