name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,04/30/1998,09/30/1997,06/30/1997,03/31/1997,12/31/1996
		CapitalExpenditureReported,"-191,344,000","-32,988,000","-78,724,000","-50,130,000","-29,502,000","-18,257,000","-37,170,000","-30,168,000","-26,562,000","-23,984,000","-69,167,000","-52,621,000","-45,139,000","-33,365,000","-65,650,000","-47,881,000","-34,297,000","-18,947,000","-49,918,000","-37,449,000","-32,596,000","-18,400,000","-47,393,000","-46,043,000","-20,930,000","-11,070,000","-52,160,000","-25,077,000","-38,301,000","-11,563,000","-46,264,000","-27,756,000","-10,205,000","-14,329,000","-47,020,000","-46,751,000","-29,485,000","-11,541,000","-18,013,000","-35,907,000","-24,626,000","-14,813,000","-42,183,000","-51,003,000","-22,071,000","-11,682,000","-24,986,000","-36,901,000","-20,156,000","-12,556,000","-15,492,000","-20,753,000","-19,402,000","-9,529,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,,,,,"-43,384,000","-38,290,000","-21,425,000","-38,887,000","-52,290,000","-36,666,000","-19,954,000","-33,500,000","-28,558,000","63,971,000","-96,937,000","-22,664,000","-32,448,000","-9,941,000","-19,452,000","-19,337,000","-29,226,000","-12,241,000","-4,357,000","-22,808,000","-20,896,000","-29,473,000","-9,857,000","-42,838,000","-23,535,000","-25,250,000","-15,240,000","-14,356,000","-21,121,000","-15,481,000","-18,494,000","-6,681,000","-16,612,000","-22,863,000","-11,630,000","-14,700,000","-26,400,000",,"-43,100,000","35,500,000","-79,800,000","35,200,000","-68,000,000","-15,100,000","-12,600,000","-12,200,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-43,384,000","-38,290,000","-21,425,000","-38,887,000","-52,290,000","-37,220,000","-19,954,000","-33,500,000","-28,558,000","63,148,000","-96,937,000","-22,664,000","-32,448,000","-11,960,000","-19,452,000","-19,337,000","-29,226,000","-14,899,000","-4,357,000","-22,808,000","-20,896,000","-30,108,000","-9,857,000","-42,838,000","-23,535,000","-25,303,000","-15,454,000","-14,304,000","-21,173,000","-15,481,000","-18,501,000","-7,220,000","-16,612,000","-24,674,000","-11,582,000","-15,000,000","-26,400,000",,"-43,100,000","35,500,000","-79,800,000","35,200,000","-68,000,000","-15,100,000","-12,600,000","-12,200,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,000",,,"52,000","0","7,000",,,"1,811,000","-48,000",,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-116,337,000","1,762,000",,,"0","0","0","0","0","0","26,000","-327,581,000","0","-126,434,000","268,000","-292,878,000","0","0","0","-1,356,000","-40,872,000","0","0","-512,348,000","0","0","-20,245,000","0","-124,551,000","0","0","-182,500,000","0","0",,,"0","0",,,"0","-23,821,000","0","342,000","-1,816,000","0","0","-60,528,000","-15,870,000","0",,,"0","0",,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,"-90,141,000","2,891,000",,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-116,337,000","1,762,000",,,"0","0","0","0","0","0","26,000","-327,581,000","0","-126,434,000","268,000","-292,878,000","0","0","0","-1,356,000","-40,872,000","0","0","-512,348,000","0","0","-20,245,000","0","-124,551,000","0","0","-182,500,000","0","0",,,"0","0",,,"0",,,,"-1,816,000","0","0","-60,528,000","-15,870,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPropertiesPurchaseAndSale,,,,,,,,,,,,,,,,,"0","0","515,000","0","300,000","0","0","7,692,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,,,,,,,,,,,,,,,,,"0","0","515,000","0","300,000","0","0","7,692,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,800,000","-8,700,000","-9,400,000","-16,200,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-9,200,000","-10,100,000","-17,000,000"
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000","500,000","700,000","800,000"
		NetOtherInvestingChanges,"23,803,000","1,193,000","11,148,000","10,273,000","1,189,000","8,971,000","714,000","894,000","301,000","3,252,000","149,000","3,448,000","1,759,000","11,469,000","1,721,000","96,000","300,000","130,000","1,290,000","5,153,000","281,000","272,000","5,733,000","538,000","-2,800,000","-3,081,000","938,000","3,023,000","-1,948,000","2,570,000","75,000","629,000","-521,000","771,000","49,000","100,000","-5,285,000","615,000","-9,000","255,000","1,094,000","-40,000","-426,000","-478,000","161,000","-109,000","-330,000","74,000","270,000","-7,681,000","-8,937,000","8,703,000","391,000","62,000","2,165,000","-2,582,000","-186,000","-86,000","2,506,000","523,000","112,036,000","-40,835,000","-33,303,000","-54,910,000","-129,936,000","64,504,000","-26,858,000","-42,065,000","52,553,000","6,813,000","-17,327,000","-8,964,000","-14,640,000","-9,702,000","1,451,000","-172,000","5,226,000","-28,312,000","14,091,000","-16,025,000","-17,654,000","-10,247,000","-22,781,000","-13,474,000","-1,652,000","-34,239,000","10,661,000","-5,456,000","-17,976,000",,,"-8,100,000",,"25,200,000",,,"-41,400,000","-6,700,000","-100,000","-139,500,000","-100,000"
FinancingCashFlow,"-392,307,000","-131,960,000","-135,959,000","-84,734,000","-39,654,000","-38,971,000","525,971,000","-12,684,000","4,859,000","441,210,000","-268,276,000","198,440,000","125,087,000","-119,634,000","-240,906,000","135,895,000","63,228,000","-191,795,000","-133,540,000","-88,608,000","11,255,000","-87,648,000","-195,156,000","543,441,000","43,851,000","-109,890,000","-157,600,000","-47,578,000","164,001,000","-22,666,000","-196,682,000","170,598,000","-191,969,000","-15,878,000","-7,321,000","-7,044,000","-6,674,000","-7,936,000","-6,155,000","-1,025,000","-28,870,000","-6,510,000","-5,541,000","-12,601,000","-50,669,000","35,496,000","-22,543,000","-15,985,000","20,115,000","-29,204,000","1,416,000","722,000","-8,493,000","-515,000","-9,060,000","-64,630,000","-173,230,000","-10,774,000","42,412,000","4,257,000","5,993,000","30,279,000","9,711,000","6,746,000","1,957,000","19,716,000","12,151,000","19,707,000","11,235,000","-20,630,000","-102,295,000","26,482,000","-10,954,000","-8,356,000","-39,304,000","-4,932,000","55,851,000","-53,825,000","-55,997,000","24,888,000","143,090,000","-21,325,000","25,976,000","29,903,000","64,519,000","-50,164,000","-46,477,000","31,667,000","49,918,000","-57,820,000","-24,900,000","27,700,000","96,650,000","-37,900,000","-25,100,000","73,100,000","-41,000,000","38,700,000","0","131,900,000","-19,600,000"
	CashFlowFromContinuingFinancingActivities,"-392,307,000","-131,960,000","-135,959,000","-84,734,000","-39,654,000","-38,971,000","525,971,000","-12,684,000","4,859,000","441,210,000","-268,276,000","198,440,000","125,087,000","-119,634,000","-240,906,000","135,895,000","63,228,000","-191,795,000","-133,540,000","-88,608,000","11,255,000","-87,648,000","-195,156,000","543,441,000","43,851,000","-109,890,000","-157,600,000","-47,578,000","164,001,000","-22,666,000","-196,682,000","170,598,000","-191,969,000","-15,878,000","-7,321,000","-7,044,000","-6,674,000","-7,936,000","-6,155,000","-1,025,000","-28,870,000","-6,510,000","-5,541,000","-12,601,000","-50,669,000","35,496,000","-22,543,000","-15,985,000","20,115,000","-29,204,000","1,416,000","722,000","-8,493,000","-515,000","-9,060,000","-64,630,000","-173,230,000","-10,774,000","42,412,000","4,257,000","5,993,000","30,279,000","9,711,000","6,746,000","1,957,000","19,716,000","12,151,000","19,707,000","11,235,000","-20,630,000","-102,295,000","26,482,000","-10,954,000","-8,356,000","-39,304,000","-4,932,000","55,851,000","-53,825,000","-55,997,000","24,888,000","143,090,000","-21,325,000","25,976,000","29,903,000","64,519,000","-50,164,000","-46,477,000","31,667,000","49,918,000","-57,820,000","-24,900,000","27,700,000","96,650,000","-37,900,000","-25,100,000","73,100,000","-41,000,000","38,700,000","0","131,900,000","-19,600,000"
		NetIssuancePaymentsOfDebt,"-132,121,000","-15,625,000","-67,125,000","-38,770,000","-10,601,000","-37,295,000","543,952,000","-1,438,000","26,717,000","541,498,000","-191,959,000","310,096,000","214,976,000","-45,742,000","-143,068,000","263,292,000","155,218,000","-102,176,000","-86,434,000","30,464,000","55,313,000","-45,691,000","-159,719,000","569,375,000","71,870,000","-67,629,000","-136,129,000","12,247,000","178,791,000","-477,000","-183,283,000","182,747,000","-175,021,000","-977,000",,,"-22,000","-545,000",,,"-50,000","-619,000","-80,000","-303,000","-44,093,000","43,299,000","-20,369,000","-16,698,000","34,937,000","-58,000","-47,000","-179,000","-59,000","-62,000","-63,000","-64,562,000","-92,762,000","-5,688,000","43,121,000","17,360,000","20,011,000","21,765,000","10,379,000","12,192,000","9,936,000","-2,019,000","-7,280,000","8,584,000","-306,000","-26,124,000","-102,998,000","25,862,000","13,619,000","-31,056,000","-9,946,000","-4,598,000","59,288,000","-53,176,000","-55,983,000","25,070,000","144,401,000","-20,811,000","33,144,000","29,786,000","55,987,000","-50,164,000","-39,473,000","27,795,000","49,919,000","-57,616,000","-24,500,000","27,400,000","104,672,000","-38,000,000","-25,500,000","73,000,000","-46,100,000","80,800,000","0","33,800,000","-19,600,000"
			NetLongTermDebtIssuance,"-114,000,000","-15,625,000","-67,125,000","-15,625,000","-15,625,000","-15,625,000","559,375,000","-15,625,000","184,375,000","359,375,000","-180,625,000","317,625,000","196,125,000","-11,875,000","-131,875,000","255,625,000","120,625,000","-39,375,000","-74,375,000","35,625,000","40,625,000","-9,375,000","-144,375,000","569,375,000","71,870,000","-67,629,000","-136,129,000","12,247,000","178,791,000","-477,000","-183,283,000","182,747,000","-175,021,000","-977,000",,,"-22,000","-545,000",,,"-50,000","-619,000","-80,000","-303,000","-156,000","389,362,000","-20,369,000","-16,698,000","34,937,000","-58,000","-47,000","-179,000","-59,000","-62,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"0","0","0","0","0","0","575,000,000","0","600,000,000","400,000,000","0","492,625,000","208,000,000","0","0","335,625,000","130,000,000","0","0","95,000,000","50,000,000","0","0","619,375,000","75,000,000","30,000,000","35,000,000","70,000,000","435,000,000","10,000,000","30,000,000","213,000,000","0","0",,,"0","0",,,"0","0","56,000,000","0","0","390,000,000","89,000,000","100,000,000","55,000,000","0","56,505,000","29,457,000","3,884,000","7,614,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-114,000,000","-15,625,000","-67,125,000","-15,625,000","-15,625,000","-15,625,000","-15,625,000","-15,625,000","-415,625,000","-40,625,000","-180,625,000","-175,000,000","-11,875,000","-11,875,000","-131,875,000","-80,000,000","-9,375,000","-39,375,000","-74,375,000","-59,375,000","-9,375,000","-9,375,000","-144,375,000","-50,000,000","-3,130,000","-97,629,000","-171,129,000","-57,753,000","-256,209,000","-10,477,000","-213,283,000","-30,253,000","-175,021,000","-977,000",,,"-22,000","-545,000",,,"-50,000","-619,000","-56,080,000","-303,000","-156,000","-638,000","-109,369,000","-116,698,000","-20,063,000","-58,000","-56,552,000","-29,636,000","-3,943,000","-7,676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"-18,121,000","0","0","-23,145,000","5,024,000","-21,670,000","-15,423,000","14,187,000","-157,658,000","182,123,000","-11,334,000","-7,529,000","18,851,000","-33,867,000","-11,193,000","7,667,000","34,593,000","-62,801,000","-12,059,000","-5,161,000","14,688,000","-36,316,000",,,,,,,,,,,,,,,,,,,"0",,,,"-43,937,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"6,631,000","0","0","0","6,631,000","0","3,123,000","18,021,000","7,330,000","202,304,000","0","0","18,851,000","0","0","7,667,000","34,593,000","0","0","11,920,000","14,688,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-24,752,000","0","0","-23,145,000","-1,607,000","-21,670,000","-18,546,000","-3,834,000","-164,988,000","-20,181,000","-11,334,000","-7,529,000","0","-33,867,000","-11,193,000","0","0","-62,801,000","-12,059,000","-17,081,000","0","-36,316,000",,,,,,,,,,,,,,,,,,,"0",,,,"-43,937,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-37,503,000",,,,"0","0","0","0","0","-24,978,000","0","-21,444,000","0","0","-35,000,000","-50,000,000","0",,,,"0","0","-210,000","0","0","-13,787,000","0","-40,000,000",,,,,,,,,"0","0",,,"-22,496,000","0","0","-7,869,000",,,,,,,,,"-7,495,000","0","-7,460,000","-7,412,000","-58,524,000","-14,389,000","-13,873,000","-10,835,000","1,902,000","2,791,000","-3,028,000","-5,176,000","-8,226,000","16,401,000","16,133,000","11,502,000",,,,,,,,,,,,,"-159,000","47,000","146,000","117,000","1,132,000","0","396,000","2,796,000","0","14,000","0","300,000",,"100,000","400,000","100,000","1,700,000","0","0",,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"223,000","609,000","299,000","863,000","1,902,000","2,791,000","4,479,000","2,324,000","2,613,000","16,401,000","16,133,000","11,502,000",,,,,,,,,,,,,"-159,000","47,000","146,000","117,000","1,132,000","0","396,000","2,796,000","0","14,000","0","300,000","-600,000","100,000","400,000","100,000","1,700,000","0","0",,
			CommonStockPayments,"-37,503,000",,,,"0","0","0","0","0","-24,978,000","0","-21,444,000","0","0","-35,000,000","-50,000,000","0",,,,"0","0","-210,000","0","0","-13,787,000","0","-40,000,000",,,,,,,,,"0","0","0","0","-22,496,000","0","0","-7,869,000",,,,,"-14,999,000","0","0","0","-7,495,000","0","-7,460,000","-7,412,000","-58,747,000","-14,998,000","-14,172,000","-11,698,000","0","0","-7,507,000","-7,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-148,851,000","-77,513,000","-35,744,000","-35,594,000","0","0","0","0","2,000","-70,684,000","-70,959,000","-71,091,000","-71,001,000","-70,852,000","-59,167,000","-59,547,000","-59,480,000","-59,455,000","-42,623,000","-42,603,000","-42,200,000","-42,263,000","-32,382,000","-29,390,000","-29,305,000","-29,309,000","-22,567,000","-22,654,000","-22,728,000","-22,637,000","-15,080,000","-15,061,000","-15,023,000","-15,012,000","-7,497,000","-7,489,000","-7,457,000","-7,447,000","-6,729,000","-6,729,000","-6,690,000","-6,758,000","-5,372,000","-5,429,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,,"0","0","2,000","-70,684,000","-70,959,000","-71,091,000","-71,001,000","-70,852,000","-59,167,000","-59,547,000","-59,480,000","-59,455,000","-42,623,000","-42,603,000","-42,200,000","-42,263,000","-32,382,000","-29,390,000","-29,305,000","-29,309,000","-22,567,000","-22,654,000","-22,728,000","-22,637,000","-15,080,000","-15,061,000","-15,023,000","-15,012,000","-7,497,000","-7,489,000","-7,457,000","-7,447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-73,832,000","-1,319,000","-33,090,000","-10,370,000","-29,053,000","-1,676,000","-17,981,000","-11,246,000","-21,860,000","-4,626,000","-5,358,000","-19,121,000","-18,888,000","-3,040,000","-3,671,000","-17,850,000","-32,510,000","-4,364,000","-4,483,000","-76,469,000","-1,858,000","306,000","-2,845,000","3,456,000","1,286,000","835,000","1,096,000","2,829,000","7,938,000","448,000","1,681,000","2,912,000","-1,925,000","111,000","176,000","445,000","805,000","56,000","1,018,000","5,704,000","366,000","867,000","-89,000","1,000,000","-1,165,000","-7,803,000","-2,174,000","713,000","177,000","-29,146,000","1,463,000","901,000","-939,000","-453,000","-1,537,000","7,344,000","-21,944,000","9,303,000","13,164,000","-2,268,000","-15,920,000","5,723,000","2,360,000","-270,000","247,000","5,334,000","3,298,000","-379,000","-10,398,000","5,494,000","703,000","620,000","-25,135,000","22,700,000","-29,358,000","-334,000","-3,009,000","-649,000","-14,000","-182,000","-1,152,000","-561,000",,,"7,400,000","0","-7,400,000","1,076,000","-1,000","-218,000",,,,,,,"3,400,000","-42,100,000","0",,
EndCashPosition,"1,427,298,000","1,421,963,000","1,422,662,000","1,482,862,000","1,258,574,000","1,356,386,000","1,312,004,000","472,375,000","402,086,000","493,115,000","140,448,000","150,353,000","118,389,000","68,512,000","179,323,000","153,036,000","178,145,000","181,597,000","235,460,000","140,397,000","117,389,000","195,818,000","140,909,000","106,751,000","67,897,000","68,565,000","45,368,000","39,606,000","35,459,000","125,214,000","36,578,000","29,840,000","44,406,000","307,431,000","205,276,000","114,225,000","138,604,000","237,735,000","136,579,000","43,985,000","46,053,000","147,110,000","95,642,000","44,738,000","70,143,000","168,596,000","97,251,000","19,578,000","14,745,000","51,147,000","58,008,000","13,019,000","69,298,000","170,537,000","139,172,000","102,668,000","162,345,000","304,133,000","274,433,000","166,044,000","230,819,000","316,439,000","254,866,000","117,311,000","191,794,000","240,116,000","175,541,000","58,692,000","136,580,000","41,068,000","19,117,000","31,618,000","46,328,000","94,869,000","42,569,000","18,525,000","7,874,000","20,374,000","24,690,000","25,165,000","13,110,000","53,515,000","26,230,000","21,044,000","8,685,000","21,821,000","25,644,000","20,694,000","8,821,000","29,864,000","22,600,000","19,000,000","18,302,000","0","0","0","0","0","0","0","0"
	ChangesInCash,"70,912,000","-338,000","-59,326,000","224,430,000","-93,854,000","43,811,000","836,591,000","70,035,000","-93,431,000","349,768,000","-8,918,000","31,025,000","50,342,000","-108,549,000","24,533,000","-27,687,000","-2,456,000","-48,205,000","90,499,000","26,493,000","-83,031,000","55,619,000","34,599,000","38,783,000","-1,158,000","21,918,000","5,830,000","4,939,000","-89,074,000","88,632,000","6,835,000","-14,550,000","-263,014,000","102,140,000","91,036,000","-24,402,000","-99,276,000","101,206,000","92,565,000","-2,100,000","-101,028,000","51,472,000","50,904,000","-25,405,000","-98,453,000","71,345,000","77,673,000","4,833,000","-36,402,000","-6,861,000","44,989,000","-56,279,000","-101,239,000","31,365,000","36,504,000","-59,677,000","-141,788,000","29,700,000","108,389,000","-64,775,000","-85,620,000","61,573,000","137,555,000","-74,483,000","-48,322,000","64,575,000","116,849,000","-77,888,000","95,512,000","21,951,000","-12,501,000","-14,710,000","-37,475,000","52,300,000","24,044,000","-415,000","355,000","-4,316,000","-475,000","-800,000","-21,096,000","27,285,000","5,186,000","-6,950,000","-3,289,000","-3,823,000","4,950,000","2,026,000","-14,021,000","7,240,000","3,700,000","-6,400,000","14,436,000","-7,800,000","-2,700,000","1,000,000","-16,300,000","-6,500,000","-36,200,000","42,900,000","2,400,000"
	EffectOfExchangeRateChanges,"-5,335,000","-361,000","-874,000","-142,000","-3,958,000","571,000","3,038,000","254,000","2,402,000","2,899,000","-987,000","939,000","-465,000","-2,262,000","1,754,000","-4,317,000","-996,000","-5,658,000","4,564,000","-3,485,000","4,602,000","-710,000","-441,000","71,000","490,000","1,279,000","-68,000","-792,000","-681,000","4,000","-97,000","-16,000","-11,000","15,000","15,000","23,000","145,000","-50,000","29,000","32,000","-29,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"1,356,386,000","1,422,662,000","1,482,862,000","1,258,574,000","1,356,386,000","1,312,004,000","472,375,000","402,086,000","493,115,000","140,448,000","150,353,000","118,389,000","68,512,000","179,323,000","153,036,000","185,040,000","181,597,000","235,460,000","140,397,000","117,389,000","195,818,000","140,909,000","106,751,000","67,897,000","68,565,000","45,368,000","39,606,000","35,459,000","125,214,000","36,578,000","29,840,000","44,406,000","307,431,000","205,276,000","114,225,000","138,604,000","237,735,000","136,579,000","43,985,000","46,053,000","147,110,000","95,642,000","44,738,000","70,143,000","168,596,000","97,251,000","19,578,000","14,745,000","51,147,000","58,008,000","13,019,000","69,298,000","170,537,000","139,172,000","102,668,000","162,345,000","304,133,000","274,433,000","166,044,000","230,819,000","316,439,000","254,866,000","117,311,000","191,794,000","240,116,000","175,541,000","58,692,000","136,580,000","41,068,000","19,117,000","31,618,000","46,328,000","94,869,000","42,569,000","18,525,000","18,940,000","20,374,000","24,690,000","25,165,000","25,965,000","53,515,000","26,230,000","21,044,000","27,994,000","21,821,000","25,644,000","20,694,000","18,668,000","29,864,000","22,600,000","19,000,000","25,300,000","0","0","0","19,500,000","0","0","0","0","12,700,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,"7,800,000","2,700,000","-20,500,000","16,300,000","7,100,000","36,200,000","-42,900,000","-15,100,000"
IncomeTaxPaidSupplementalData,"4,134,000"
InterestPaidSupplementalData,"88,398,000"
CapitalExpenditure,"-191,344,000","-32,988,000","-78,724,000","-50,130,000","-29,502,000","-18,257,000","-37,170,000","-30,168,000","-26,562,000","-23,984,000","-69,167,000","-52,621,000","-45,139,000","-33,365,000","-65,650,000","-47,881,000","-34,297,000","-18,947,000","-49,918,000","-37,449,000","-32,596,000","-18,400,000","-47,393,000","-46,043,000","-20,930,000","-11,070,000","-52,160,000","-25,077,000","-38,301,000","-11,563,000","-46,264,000","-27,756,000","-10,205,000","-14,329,000","-47,020,000","-46,751,000","-29,485,000","-11,541,000","-18,013,000","-35,907,000","-24,626,000","-14,813,000","-42,183,000","-51,003,000","-22,071,000","-11,682,000","-24,986,000","-36,901,000","-20,156,000","-12,556,000","-15,492,000","-20,753,000","-19,402,000","-9,529,000","-34,176,000","-43,384,000","-38,290,000","-21,425,000","-38,887,000","-52,290,000","-37,220,000","-19,954,000","-33,500,000","-28,558,000",,"-96,937,000","-22,664,000","-32,448,000","-11,960,000","-19,452,000","-19,337,000","-29,226,000","-14,899,000","-4,357,000","-22,808,000","-20,896,000","-30,108,000","-9,857,000","-42,838,000","-23,535,000","-25,303,000","-15,454,000","-14,304,000","-21,173,000","-15,481,000","-18,501,000","-7,220,000","-16,612,000","-24,674,000","-11,582,000","-15,000,000","-26,400,000",,"-43,100,000",,"-79,800,000",,"-68,000,000","-15,100,000","-12,600,000","-12,200,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"223,000","609,000","299,000","863,000","1,902,000","2,791,000","4,479,000","2,324,000","2,613,000","16,401,000","16,133,000","11,502,000",,,,,,,,,,,,,"-159,000","47,000","146,000","117,000","1,132,000","0","396,000","2,796,000","0","14,000","0","300,000","-600,000","100,000","400,000","100,000","1,700,000","0","0",,
IssuanceOfDebt,"6,631,000","0","0","0","6,631,000","0","578,123,000","18,021,000","607,330,000","602,304,000","0","492,625,000","226,851,000","0","0","343,292,000","164,593,000","0","0","106,920,000","64,688,000","0","2,229,000","619,375,000","75,000,000","30,000,000","35,000,000","70,000,000","435,000,000","10,000,000","30,000,000","213,000,000","0","0",,,"0","0",,,"0","0","56,000,000","0","0","390,000,000","89,000,000","100,000,000","55,000,000","0","56,505,000","29,457,000","3,884,000","7,614,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-138,752,000","-15,625,000","-67,125,000","-38,770,000","-17,232,000","-37,295,000","-34,171,000","-19,459,000","-580,613,000","-60,806,000","-191,959,000","-182,529,000","-11,875,000","-45,742,000","-143,068,000","-80,000,000","-9,375,000","-102,176,000","-86,434,000","-76,456,000","-9,375,000","-45,691,000","-161,948,000","-50,000,000","-3,130,000","-97,629,000","-171,129,000","-57,753,000","-256,209,000","-10,477,000","-213,283,000","-30,253,000","-175,021,000","-977,000",,,"-22,000","-545,000",,,"-50,000","-619,000","-56,080,000","-303,000","-44,093,000","-346,701,000","-109,369,000","-116,698,000","-20,063,000","-58,000","-56,552,000","-29,636,000","-3,943,000","-7,676,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-37,503,000",,,,"0","0","0","0","0","-24,978,000","0","-21,444,000","0","0","-35,000,000","-50,000,000","0",,,,"0","0","-210,000","0","0","-13,787,000","0","-40,000,000",,,,,,,,,"0","0","0","0","-22,496,000","0","0","-7,869,000",,,,,"-14,999,000","0","0","0","-7,495,000","0","-7,460,000","-7,412,000","-58,747,000","-14,998,000","-14,172,000","-11,698,000","0","0","-7,507,000","-7,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
