name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,12/31/2010,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004
		RetainedEarnings,"-2,879,480,000","-2,840,356,000","-2,800,129,000","-2,758,793,000","-2,768,785,000","-2,688,647,000","-2,643,063,000","-2,587,850,000","-2,518,428,000","-2,432,838,000","-2,370,392,000","-2,385,685,000","-2,371,531,000","-2,357,255,000","-2,354,908,000","-2,327,912,000","-2,199,824,000","-2,044,704,000","-1,936,243,000","-1,837,260,000","-1,575,325,000","-1,499,814,000","-1,413,599,000","-1,321,973,000","-1,287,386,000","-1,234,882,000","-1,159,685,000","-1,101,642,000","-1,087,306,000","-1,041,392,000","-1,005,434,000","-946,705,000","-790,444,000","-742,915,000","-724,843,000","-573,397,000","-609,868,000","-575,034,000","-541,547,000","-491,688,000","-482,898,000","-470,496,000","-452,180,000","-427,196,000","-402,854,000","-83,417,000","-75,438,000","-63,787,000","-56,088,000","-52,331,000","-42,743,000","-33,607,000","-26,268,000","-20,054,000","-14,680,375","-8,649,997","1,911,972"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,562,000","5,582,000","5,582,000","4,862,000","4,862,000","2,052,000","2,046,000","1,942,000","1,942,000",,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-5,145,000","-5,847,000","-6,548,000","-7,250,000","-7,952,000","-8,654,000","-9,355,000","-10,057,000","-10,759,000","-11,461,000","-12,162,000","-20,934,000","-12,180,000","-7,159,000",,,,,,,,"0","-8,000","-36,000","-1,649,000","-1,028,000","-1,717,000","-1,197,000","-1,618,000","-1,083,000","-691,000","-1,261,000","-717,000","-638,000","-291,000","-717,000","-688,000","-771,000","-834,000","-5,592,000","-6,438,000","-7,552,000","-8,550,000","-9,579,000","-11,559,000","-12,233,000","-12,445,000","-12,480,000","-13,187,000","-7,986,000","-8,466,000","-14,566,000","-14,200,000","-23,966,000","-1,745,746","-3,581,929",
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-762,926","-966,668"
TotalCapitalization,"6,990,177,000","6,723,991,000","6,562,010,000","6,407,399,000","6,436,818,000","6,107,461,000","5,837,798,000","5,720,316,000","5,386,988,000","5,449,766,000","5,410,288,000","5,055,475,000","4,712,369,000","4,856,386,000","4,712,626,000","4,314,918,000","6,755,243,000","6,847,289,000","6,736,310,000","6,882,456,000","7,266,699,000","7,260,736,000","7,370,798,000","7,445,814,000","7,448,018,000","7,582,618,000","7,485,206,000","7,587,084,000","7,490,869,000","7,672,554,000","7,086,630,000","7,156,912,000","6,811,010,000","6,861,132,000","6,589,520,000","3,066,917,000","3,131,416,000","3,148,321,000","1,224,541,000","3,139,883,000","1,238,848,000","1,252,095,000","3,165,292,000","1,366,739,000","1,389,101,000","3,210,078,000","3,074,365,000","2,793,399,000","2,516,516,000","2,524,799,000","1,750,323,000","1,487,577,000","1,237,665,000","979,750,000","720,894,352","766,557,599","525,236,133"
PreferredStockEquity,"166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,177,000","166,193,000","166,193,000","166,193,000",,,,,,,,,,,,,,,,,,,,,"84,000","84,000","84,000","84,000","84,000","84,000","84,000",,,,,,,,,,,,
CommonStockEquity,"4,098,991,000","3,833,622,000","3,672,453,000","3,518,647,000","3,358,879,000","3,434,943,000","3,166,004,000","3,117,631,000","3,183,231,000","3,247,072,000","3,166,603,000","2,763,283,000","2,652,459,000","2,635,572,000","2,639,181,000","2,663,093,000","3,002,530,000","3,153,416,000","3,259,165,000","3,355,833,000","3,608,842,000","3,682,108,000","3,765,935,000","3,809,473,000","3,452,933,000","3,489,831,000","3,555,222,000","3,611,339,000","3,353,151,000","3,318,101,000","3,204,238,000","3,262,348,000","3,072,957,000","3,118,034,000","3,134,585,000","1,311,085,000","1,220,464,000","1,253,443,000","1,224,457,000","507,044,000","514,988,000","526,276,000","543,594,000","567,655,000","590,017,000","1,055,758,000","1,062,856,000","994,025,000","902,454,000","911,105,000","743,801,000","592,793,000","600,253,000","596,474,000","623,781,177","587,703,472","336,367,294"
CapitalLeaseObligations,,,,,,,"121,066,000","120,934,000","124,097,000","127,335,000","116,515,000","118,477,000","114,805,000","120,162,000","123,613,000","125,905,000","151,179,000","155,303,000","162,619,000","169,831,000","175,261,000","182,320,000","186,935,000","185,811,000","187,211,000","193,903,000","200,601,000","202,021,000","204,161,000","205,968,000","219,626,000","216,714,000","219,877,000","220,114,000","213,918,000","108,991,000","45,161,000","45,603,000",,,,,"46,981,000",,,,,,,,,,,,,,
NetTangibleAssets,"3,600,462,000","3,347,227,000","3,187,588,000","3,075,804,000","2,933,719,000","3,007,531,000","2,757,234,000","2,707,742,000","2,742,410,000","2,802,570,000","2,795,583,000","2,406,111,000","2,301,941,000","2,281,686,000","2,276,804,000","2,316,079,000","2,517,787,000","2,655,366,000","2,574,968,000","2,643,913,000","2,894,703,000","2,957,492,000","3,024,865,000","3,026,563,000","2,652,423,000","2,671,692,000","2,720,181,000","2,762,704,000","2,487,805,000","2,436,607,000","2,312,942,000","2,371,820,000","2,168,374,000","2,208,492,000","2,230,094,000","1,035,350,000","1,037,240,000","1,066,081,000","1,026,699,000","308,686,000","317,592,000","321,664,000","333,694,000","352,993,000","365,105,000","1,030,528,000","1,037,171,000","969,712,000","880,954,000","890,313,000","722,966,000","571,398,000","580,130,000","580,236,000","612,467,865","576,961,382","327,492,652"
WorkingCapital,"-614,788,000","-442,289,000","-175,389,000","-150,967,000","147,116,000","-71,299,000","18,144,000","2,473,000","-373,417,000","-205,459,000","263,747,000","-76,515,000","-184,953,000","-40,028,000","-153,490,000","-384,806,000","-154,915,000","-123,225,000","-313,708,000","-256,209,000","61,059,000","2,292,000","-52,440,000","57,783,000","65,274,000","68,463,000","6,735,000","117,256,000","88,283,000","267,039,000","-25,341,000","147,971,000","-73,591,000","54,121,000","-8,938,000","130,801,000","47,689,000","77,575,000","-1,783,538,000","131,416,000","-1,782,607,000","-1,783,316,000","121,923,000","-1,767,019,000","-1,818,198,000",,,,,,,,,,,,
InvestedCapital,"7,343,500,000","6,846,214,000","6,445,133,000","6,254,222,000","6,270,641,000","5,941,284,000","5,671,621,000","5,554,139,000","5,720,811,000","5,400,089,000","5,244,111,000","4,889,298,000","4,752,692,000","4,690,209,000","4,703,449,000","4,495,225,000","6,743,550,000","6,793,096,000","7,122,310,000","7,202,456,000","7,266,699,000","7,346,736,000","7,475,798,000","7,445,814,000","7,472,018,000","7,582,618,000","7,560,206,000","7,607,084,000","7,672,387,000","7,687,735,000","7,212,066,000","7,172,440,000","6,946,616,000","6,896,252,000","6,741,028,000","3,066,917,000","3,142,816,000","3,148,321,000","1,224,457,000","3,139,799,000","1,238,764,000","1,252,011,000","3,165,208,000","1,366,655,000","1,389,017,000","3,210,078,000","3,074,365,000","2,793,399,000","2,516,516,000","2,524,799,000","1,750,323,000","1,487,577,000","1,237,665,000","979,750,000","720,894,352","766,557,599","525,236,133"
TangibleBookValue,"3,434,285,000","3,181,050,000","3,021,411,000","2,909,627,000","2,767,542,000","2,841,354,000","2,591,057,000","2,541,565,000","2,576,233,000","2,636,393,000","2,629,406,000","2,239,934,000","2,135,764,000","2,115,509,000","2,110,627,000","2,149,886,000","2,351,594,000","2,489,173,000","2,574,968,000","2,643,913,000","2,894,703,000","2,957,492,000","3,024,865,000","3,026,563,000","2,652,423,000","2,671,692,000","2,720,181,000","2,762,704,000","2,487,805,000","2,436,607,000","2,312,942,000","2,371,820,000","2,168,374,000","2,208,492,000","2,230,094,000","1,035,350,000","1,037,240,000","1,066,081,000","1,026,615,000","308,602,000","317,508,000","321,580,000","333,610,000","352,909,000","365,021,000","1,030,528,000","1,037,171,000","969,712,000","880,954,000","890,313,000","722,966,000","571,398,000","580,130,000","580,236,000","612,467,865","576,961,382","327,492,652"
TotalDebt,"3,244,509,000","3,012,592,000","2,772,680,000","2,735,575,000","2,911,762,000","2,506,341,000","2,505,617,000","2,436,508,000","2,537,580,000","2,153,017,000","2,077,508,000","2,126,015,000","2,100,233,000","2,054,637,000","2,064,268,000","1,832,132,000","3,741,020,000","3,639,680,000","3,863,145,000","3,846,623,000","3,657,857,000","3,664,628,000","3,709,863,000","3,636,341,000","4,019,085,000","4,092,787,000","4,004,984,000","3,995,745,000","4,319,236,000","4,369,634,000","4,007,828,000","3,910,092,000","3,873,659,000","3,778,218,000","3,606,443,000","1,755,832,000","1,922,352,000","1,894,878,000",,"2,632,755,000","723,776,000","725,735,000","2,668,595,000","799,000,000","799,000,000","2,154,320,000","2,011,509,000","1,799,374,000","1,614,062,000","1,613,694,000","1,006,522,000","894,784,000","637,412,000","383,276,000","97,113,175","178,854,127","188,868,839"
NetDebt,"3,220,280,000","2,994,793,000","2,757,116,000","2,726,172,000","2,649,873,000","2,436,038,000","2,388,803,000","2,339,318,000","2,320,888,000","2,138,525,000","1,719,068,000","2,116,031,000","2,090,857,000","2,040,144,000","2,056,690,000","1,822,843,000","3,730,031,000","3,630,882,000","3,851,198,000","3,835,377,000","3,648,548,000","3,654,569,000","3,696,679,000","3,606,931,000","4,010,093,000","4,070,997,000","3,976,774,000","3,956,071,000","4,211,102,000","4,193,453,000","3,957,698,000","3,789,116,000","3,843,675,000","3,711,630,000","3,564,068,000","1,739,645,000","1,866,997,000","1,821,310,000",,"2,561,020,000","660,057,000","676,199,000","2,568,200,000","674,000,000","710,659,000","2,002,738,000","1,817,917,000","1,747,057,000","1,552,283,000","1,526,147,000","850,332,000","864,248,000","589,506,000","345,095,000","54,321,999","65,629,155","188,868,839"
ShareIssued,"134,306,501","127,699,235","123,315,721","119,103,912","114,947,986","114,812,615","105,602,152","103,043,270","102,942,162","102,476,152","99,730,073","90,110,727","86,811,786","85,787,355","85,695,769","85,714,022","87,312,330","89,773,653","91,180,006","91,580,518","96,805,364","96,724,824","96,713,268","95,935,618","88,687,111","88,363,992","88,410,840","88,409,424","83,787,061","82,364,807","79,807,955","79,806,136","74,189,943","74,114,112","74,112,207","41,716,922","32,318,048","32,325,033","30,667,857","30,667,857",,,,,,"43,461,739","43,461,853","41,118,949","37,749,656","37,749,656","31,180,998","31,187,533","25,776,923","25,781,533","25,766,824","24,193,557","14,255,470"
OrdinarySharesNumber,"134,306,501","127,699,235","123,315,721","119,103,912","114,947,986","114,812,615","105,602,152","103,043,270","102,942,162","102,476,152","99,730,073","90,110,727","86,811,786","85,787,355","85,695,769","85,714,022","87,312,330","89,773,653","91,180,006","91,580,518","96,805,364","96,724,824","96,713,268","95,935,618","88,687,111","88,363,992","88,282,218","88,302,584","83,680,221","82,270,088","79,713,236","79,762,549","74,146,473","74,072,760","74,070,855","41,716,922","32,318,048","32,325,033","30,667,857","30,667,857",,,,,,"43,461,739","43,461,853","41,118,949","37,749,656","37,749,656","31,180,998","31,187,533","25,776,923","25,781,533","25,766,824","24,193,557","14,255,470"
PreferredSharesNumber,"6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000","6,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,"128,622","106,840","106,840","94,719","94,719","43,587","43,470","41,352","41,352",,,,,,,,,,,,,,,,,,,,,,
