name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
	CashFlowFromContinuingInvestingActivities,"46,030,000","22,750,000","12,000,000","21,934,000","-10,654,000","19,000,000","17,899,000","-59,844,000","38,465,000","-6,281,000","-71,513,000","0",,,"0","0",,
		NetPPEPurchaseAndSale,,,"0",,,,"-5,000",,,,,,,,,,,
			PurchaseOfPPE,,,"0",,,,"-5,000",,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,"0","0",,,"0","0",,
			PurchaseOfIntangibles,,,,,,,,,,,"0","0",,,"0","0",,
		NetInvestmentPurchaseAndSale,"46,030,000","22,750,000","12,000,000","21,934,000","-10,654,000","19,000,000","17,904,000","-59,701,000","38,465,000","-6,281,000",,,,,,,,
			PurchaseOfInvestment,,,"0","-11,907,000","-31,654,000","0","-8,996,000","-81,260,000","0","-24,781,000",,,,,,,,
			SaleOfInvestment,"89,591,000","22,750,000","12,000,000","33,841,000","21,000,000","19,000,000","26,900,000","21,559,000","38,465,000","18,500,000",,,,,,,,
FinancingCashFlow,"710,000","132,000","243,000","69,000","266,000","24,000","59,000","202,784,000","100,000","164,000","115,000","-1,607,000","98,200,000","-720,000","70,223,000","0","14,784,000","0"
	CashFlowFromContinuingFinancingActivities,"710,000","132,000","243,000","69,000","266,000","24,000","59,000","202,784,000","100,000","164,000","115,000","-1,607,000","98,200,000","-720,000","70,223,000","0","14,784,000","0"
		NetCommonStockIssuance,,,"0",,,,"0","202,554,000",,,"0","-1,628,000",,,,"0",,
			CommonStockIssuance,,,"0",,,,"0","202,554,000",,,"0","-1,628,000",,,,"0",,
		NetPreferredStockIssuance,,,,,,,,,,,"0","0",,,"70,716,000","0",,
			PreferredStockIssuance,,,,,,,,,,,"0","0",,,"70,716,000","0",,
		ProceedsFromStockOptionExercised,"1,246,000","147,000","272,000","219,000","608,000","24,000","59,000","163,000","167,000","112,000","115,000","21,000",,,"8,000","0",,
		NetOtherFinancingCharges,,"-15,000","-29,000","-150,000",,,"0","67,000","-67,000","52,000",,,,"-720,000",,,,
EndCashPosition,"150,597,000","150,597,000","150,591,000","165,043,000","157,646,000","188,068,000","187,390,000","192,827,000","63,395,000","47,414,000","64,848,000","147,895,000","162,714,000","69,836,000","76,000,000","7,852,000","9,813,000","280,000"
	ChangesInCash,"-37,471,000","6,000","-14,452,000","7,397,000","-30,422,000","678,000","-5,437,000","129,432,000","15,981,000","-17,434,000","-83,047,000","-14,819,000","92,878,000","-6,164,000","68,148,000","-1,961,000","9,533,000","-338,000"
	BeginningCashPosition,"188,068,000","150,591,000","165,043,000","157,646,000","188,068,000","187,390,000","192,827,000","63,395,000","47,414,000","64,848,000","147,895,000","162,714,000","69,836,000","76,000,000","7,852,000","9,813,000","280,000","618,000"
CapitalExpenditure,,,,,,,"-5,000",,,,,,,,,,,
IssuanceOfCapitalStock,,,"0",,,,"0","202,554,000",,,"0","-1,628,000",,,"70,716,000","0",,
FreeCashFlow,"-84,211,000","-22,876,000","-26,695,000","-14,606,000","-20,034,000","-18,346,000","-23,400,000","-13,651,000","-22,584,000","-11,317,000","-11,649,000","-13,212,000","-5,322,000","-5,444,000","-2,075,000","-1,961,000","-5,251,000","-338,000"
