name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
TotalCapitalization,"1,348,724,000","1,362,390,000","1,358,245,000","1,388,280,000","1,425,141,000","1,547,992,000","1,590,857,000","1,611,773,000"
CommonStockEquity,"835,815,000","844,703,000","839,610,000","862,709,000","897,613,000","979,624,000","1,010,515,000","1,029,509,000"
CapitalLeaseObligations,"195,307,000","213,546,000","212,138,000","226,013,000","245,627,000","265,394,000","280,222,000","296,078,000"
NetTangibleAssets,"835,815,000","844,703,000","839,610,000","862,709,000","897,613,000","979,624,000","1,010,515,000","1,029,509,000"
WorkingCapital,"292,130,000","288,037,000","280,356,000","283,469,000","280,628,000","349,998,000","321,514,000","302,862,000"
InvestedCapital,"1,361,483,000","1,375,515,000","1,371,425,000","1,404,323,000","1,441,106,000","1,596,061,000","1,654,884,000","1,675,314,000"
TangibleBookValue,"835,815,000","844,703,000","839,610,000","862,709,000","897,613,000","979,624,000","1,010,515,000","1,029,509,000"
TotalDebt,"720,975,000","744,358,000","743,953,000","767,627,000","789,120,000","881,831,000","924,591,000","941,883,000"
NetDebt,"261,899,000","256,845,000","294,826,000","296,918,000","315,483,000","322,907,000","342,965,000","385,883,000"
ShareIssued,"30,270,000","30,269,712","30,269,989","30,209,622","30,160,771","30,159,491","30,159,491","30,288,972"
OrdinarySharesNumber,"28,287,000","28,301,943","28,302,220","28,806,355","29,694,071","29,710,476","29,813,734","30,288,972"
TreasurySharesNumber,"1,983,000","1,967,769","1,967,769","1,403,267","466,700","449,015","345,757",
