name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,289,000","5,590,000","6,176,000","5,258,000",,"5,600,000","5,400,000","4,600,000","4,900,000","6,000,000","5,600,000","6,900,000","7,700,000","7,500,000","7,300,000","6,900,000","7,300,000","7,200,000","7,200,000","6,800,000","6,800,000","6,800,000","6,600,000","6,500,000","5,700,000","5,500,000","5,500,000","4,800,000","4,700,000","4,700,000","4,600,000","4,200,000","4,000,000","3,600,000","3,600,000","4,000,000","2,700,000","2,200,000",
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,289,000","5,590,000","6,176,000","5,258,000",,"5,600,000","5,400,000","4,600,000","4,900,000","6,000,000","5,600,000","6,900,000","7,700,000","7,500,000","7,300,000","6,900,000","7,300,000","7,200,000","7,200,000","6,800,000","6,800,000","6,800,000","6,600,000","6,500,000","5,700,000","5,500,000","5,500,000","4,800,000","4,700,000","4,700,000","4,600,000","4,200,000","4,000,000","3,600,000","3,600,000","4,000,000","2,700,000","2,200,000",
	OtherOperatingExpenses,,"900,000","0","-417,600,000",,,"-700,000","-3,200,000","-900,000","1,100,000","-1,500,000","8,900,000","900,000","-4,100,000","-1,400,000","500,000","3,200,000","2,900,000","-400,000","-2,900,000","-1,700,000","-36,300,000",,,,,,,,,,,,,"14,000,000",,,,,,,,,,"-10,594,000","-10,915,000",,,,,,,,,,,,"-35,438,000",,,,,,,,,,,,"388,600,000",,,,,,,"0",,,"-3,128,000","-8,554,000","-7,813,000",,,"455,000","-6,827,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"572,600,000","25,300,000","62,800,000","442,800,000","41,700,000","53,100,000","93,800,000","107,700,000","118,500,000","145,700,000","134,300,000","70,500,000","95,000,000","115,700,000","106,200,000","117,800,000","100,100,000","157,800,000","165,000,000","174,000,000","188,300,000","179,400,000","98,000,000","171,300,000","224,300,000","168,600,000","146,200,000","190,800,000","226,800,000","200,300,000","186,800,000","138,900,000","208,000,000","122,800,000","107,500,000","181,800,000","191,964,000","178,606,000","163,857,000","156,573,000","162,610,000","153,151,000","160,668,000","101,552,000","134,913,000","133,828,000","132,239,000","111,767,000","84,600,000","94,781,000","98,468,000","86,569,000","70,171,000","71,897,000","60,953,000","58,681,000","43,801,000","98,259,000","48,840,000","46,049,000","22,852,000","32,089,000","27,029,000","25,712,000","29,785,000","30,355,000","39,309,000","20,729,000","381,381,000","-369,447,000","24,149,000","26,626,000","12,269,000","26,512,000","38,770,000","25,345,000","6,579,000","22,525,000","26,345,000","31,062,000","16,006,000","29,863,000","27,816,000","20,450,000","7,725,000","20,619,000","20,486,000","16,433,000","-15,503,000","9,987,000","18,900,000","17,800,000","-1,600,000","19,300,000","13,500,000","-13,100,000","-128,500,000","17,700,000","25,600,000","22,800,000","14,000,000","18,600,000","22,100,000","19,500,000","1,900,000","19,800,000","22,900,000","23,600,000","10,300,000","19,600,000","21,200,000","24,400,000","18,900,000","21,900,000","25,100,000","24,300,000","18,400,000","18,500,000","19,300,000","17,200,000","13,400,000","14,400,000","13,700,000","87,100,000"
NetNonOperatingInterestIncomeExpense,"-128,800,000","-35,800,000","-30,500,000","-30,900,000","-31,600,000","-32,000,000","-27,400,000","-34,000,000","-33,400,000","-30,200,000","-31,300,000","-30,500,000","-31,200,000","-28,600,000","-32,800,000","-31,700,000","-32,100,000","-31,400,000","-35,000,000","-34,700,000","-45,100,000","-53,300,000","-53,400,000","-54,600,000","-57,400,000","-51,200,000","-46,500,000","-43,400,000","-46,000,000","-43,300,000","-30,800,000","-25,900,000","-26,200,000","-26,200,000","-29,700,000","-21,400,000","-18,563,000","-16,070,000","-15,314,000","-15,853,000","-15,874,000","-16,651,000","-15,641,000","-12,570,000","-10,594,000","-10,915,000","10,716,000","-10,087,000","-10,575,000","-5,989,000","-5,551,000","-6,663,000","-6,689,000","-6,966,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,275,000",,,,,,,,,,,,,,"5,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"128,800,000","35,800,000","30,500,000","30,900,000","31,600,000","32,000,000","27,400,000","34,000,000","33,400,000","30,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,128,000","15,874,000","16,651,000","15,641,000","12,570,000","10,594,000","10,915,000",,"10,087,000","10,575,000","5,989,000","5,551,000","6,663,000","-12,130,000","12,434,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,"31,600,000",,,"34,000,000",,,"31,300,000","30,500,000","31,200,000","28,600,000","32,800,000","31,700,000","32,100,000","31,400,000","35,000,000","34,700,000","45,100,000","53,300,000","53,400,000","54,600,000","57,400,000","51,200,000","46,500,000","43,400,000","46,000,000","43,300,000","30,800,000","25,900,000","26,200,000","26,200,000","29,700,000","21,400,000","18,563,000","16,070,000","15,314,000",,,,,,,,"-10,716,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-215,100,000","-2,500,000","-22,400,000","-23,000,000","-167,200,000","-4,100,000","-274,600,000","-201,400,000","-13,300,000","-800,000","-137,200,000","57,300,000","-36,800,000","-6,200,000","130,300,000","-165,100,000","-12,700,000","-15,900,000","1,900,000","-10,600,000","-219,500,000","-30,300,000","-3,113,800,000","-1,688,200,000","-15,300,000","-476,600,000","-255,100,000","-15,200,000","-23,400,000","-259,700,000","-71,300,000","-4,400,000","-16,100,000","-33,900,000","-190,800,000","-3,100,000","-11,988,000","-2,449,000","-3,125,000","62,000","-2,396,000","-1,879,000","-752,000","-229,000","-317,000","753,000","-633,000","559,000","-7,537,000","-6,147,000","-12,753,000","-1,017,000","-13,351,000","-1,160,000","-16,274,000","-115,000","-2,404,000","-3,582,000","969,000","1,183,000","2,399,000","-6,684,000","1,616,000","61,000","-8,382,000","2,310,000","0",,"1,800,000","-394,982,000",,,,"0","0","0","0",,,"3,128,000","3,464,000","7,813,000","-2,046,000",,"425,000","538,000","-19,743,000",,,,,,,"-2,000,000","-700,000","-1,000,000",,"-1,700,000","-2,100,000","-1,700,000",,,,"-1,800,000",,"-1,800,000","-2,000,000","-2,700,000",,,,,,,,,,"100,000",,,,,,
	GainOnSaleOfSecurity,,,,,,,"-118,500,000","22,200,000","2,100,000","1,600,000","3,600,000","2,600,000","5,500,000","10,400,000","122,800,000","74,900,000","600,000","-9,600,000","-700,000","-2,600,000","-38,700,000","17,100,000",,,,,,,,,,,"0","-12,700,000","0",,"-43,000","-1,608,000","-3,049,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-191,900,000","-3,600,000","-16,100,000","-4,500,000","-167,600,000","-1,700,000","-146,000,000","-223,200,000","-1,100,000","0","-141,200,000","-16,300,000","-40,000,000","-13,400,000","1,300,000","-239,800,000","-5,400,000","-2,000,000","-6,400,000","-11,600,000","-174,700,000","-50,900,000","-517,000,000","-1,687,200,000","14,000,000","-472,800,000","-241,200,000","-2,200,000","-700,000","-1,100,000","-12,000,000","-1,700,000","-10,500,000","-19,500,000","-186,700,000","-2,100,000","-11,900,000","0",,"62,000","-2,396,000","-1,879,000","-752,000","-229,000","-317,000","753,000","-633,000","559,000","-7,537,000","-6,147,000","-12,753,000","-1,017,000","-13,351,000","-1,160,000","-16,274,000","-115,000","-2,404,000","-3,582,000","969,000","1,183,000","2,399,000","-6,684,000","1,616,000","61,000","-8,382,000","2,310,000",,,"1,800,000","-394,982,000",,,,,,,"0",,,"3,128,000","3,464,000","7,813,000","-2,046,000",,"425,000","538,000","-19,743,000",,,,,,,"-2,000,000","-700,000","-1,000,000",,"-1,700,000","-2,100,000","-1,700,000",,,,"-1,800,000",,"-1,800,000","-2,000,000","-2,700,000",,,,,,,,,,,,,,,,
		RestructuringAndMergernAcquisition,"18,800,000","3,600,000","5,100,000","1,000,000","9,000,000","1,700,000","1,600,000","800,000","1,100,000","0","-400,000","5,200,000","12,200,000","9,300,000","-2,200,000","18,000,000","3,700,000","1,500,000","6,300,000","3,800,000","12,100,000","38,700,000","13,100,000","6,600,000","5,800,000","5,400,000","24,700,000","2,200,000","-200,000","1,100,000","2,400,000","1,700,000","10,500,000","19,500,000","14,900,000","2,100,000","2,900,000","0",,,"1,674,000","7,081,000",,,"1,033,000","0",,,"2,049,000","7,474,000",,,"14,647,000","0",,,"4,750,000","348,000",,,"8,183,000","306,000","642,000",,,,,,"0","6,382,000",,,,,,,,,,,"5,090,000",,"2,046,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,"202,400,000","0","0",,"10,900,000",,,,,,,,"7,800,000",,,,,,,,,"0","0","0",,"0","0","6,000,000",,,,,,,,,,,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"11,000,000","3,500,000","158,600,000",,"144,400,000","202,400,000",,,,,"27,800,000","4,100,000","900,000","221,800,000","1,700,000","0","100,000","7,800,000","27,400,000","12,200,000","503,900,000","1,679,900,000","-19,800,000","467,000,000",,,,,,,,,,,,,,,,,,,,"0","0","0","5,000,000","0","14,000,000",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0","20,000,000",,,"0","200,000",,,"0",,,"500,000","0","-3,600,000","135,200,000",,"0","700,000",,"400,000",,,"900,000",,"9,600,000",,"0",,"165,800,000",,,,,,"722,000","-5,202,000",,,"-716,000","-753,000","633,000","-559,000","488,000","-1,327,000","-1,247,000",,"-1,296,000","1,160,000",,,"-2,346,000","3,234,000",,,"-10,582,000","6,378,000","-2,258,000",,,,,,"-1,800,000","388,600,000",,,,,,,,,,,"-8,554,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
