name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,06/30/1995,03/31/1995,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,12/31/1990,09/30/1990,12/31/1989,09/30/1989
			ChangeInReceivables,"-22,823,105","-6,497,691","13,921,974","-26,613,679","-3,633,709","-29,442,993","3,033,968","-14,748,168","-9,968,657","-24,067,908","3,361,930","-2,229,280","-11,666,460","-22,149,292","-17,284,805","-1,920,795","-4,104,832","-18,011,888","-11,744,224","1,148,164","-9,045,918","-16,689,342","2,772,851","-7,059,678","-11,640,215","-5,495,109","5,503,242","517,606","2,619,171","-22,692,692","4,436,011","24,382,910","-30,339,051","-17,278,979","4,276,003","100,953","-24,345,587","-15,085,311","-1,930,005","-3,177,554","-7,383,027","-6,059,980","1,120,257","1,264,736","-5,231,230","-5,401,141","3,285,074","-1,839,703","-3,627,711","-5,295,997","2,321,812","-3,118,976","-3,585,980","-1,466,607","5,048,110","1,125,507","-3,202,689","-6,143,985","14,179,944","2,821,954","3,786,524","-4,188,159","5,408,425","3,134,003","1,036,264","-15,942,959","4,335,460","1,559,517","-5,240,108","829,267","-320,485","-1,787,079","-6,232,098","-7,700,533","1,368,508","-3,375,431","-1,315,356","2,789,987","-8,872,510","-2,824,083","-2,876,244","-2,924,212","1,065,459","2,815,538","-6,382,094","-13,193,222","-4,525,535","-4,512,477","-3,767,253","-539,749","3,315,913","5,000,000","-5,700,000","-1,200,000","-10,116,528","1,000,000","-2,800,000","300,000","-1,485,678",,,"400,000","-5,694,334","-1,000,000","200,000","-300,000","1,200,000","-1,300,000","1,500,000","-8,700,000","22,100,000","-18,300,000","-7,300,000","-800,000","300,000","-200,000","-1,900,000","800,000","400,000","-400,000","-300,000","-200,000","-100,000","-200,000"
				ChangesInAccountReceivables,"-22,823,105","-6,497,691","13,921,974","-26,613,679","-3,633,709","-29,442,993","3,033,968","-14,748,168","-9,968,657","-24,067,908","3,361,930","-2,229,280","-11,666,460","-22,149,292","-17,284,805","-1,920,795","-4,104,832","-18,011,888","-11,744,224","1,148,164","-9,045,918","-16,689,342","2,772,851","-7,059,678","-11,640,215","-5,495,109","5,503,242","517,606","2,619,171","-22,692,692","4,436,011","24,382,910","-30,339,051","-17,278,979","4,276,003","100,953","-24,345,587","-15,085,311","-1,930,005","-3,177,554","-7,383,027","-6,059,980","1,120,257","1,264,736","-5,231,230","-5,401,141","3,285,074","-1,839,703","-3,627,711","-5,295,997","2,321,812","-3,118,976","-3,585,980","-1,466,607","5,048,110","-73,457","-3,253,060","-4,894,650","17,530,303","2,818,725","651,429","-6,325,599","5,576,300","1,971,421","-1,697,672","-16,775,883","6,042,278","878,236","-9,315,607","-836,695","2,951,371","-2,054,342","-9,804,440","-9,690,988","-16,454,282","11,673,075","-1,301,399","2,776,030","20,332,007","-3,009,502","-9,493,644","3,693,188","-14,942,078","13,665,458","504,625","-20,079,941","20,696,539","-6,575,861","-7,143,222","-2,022,947","1,099,713","8,400,000","-8,300,000","-1,700,000","300,000","2,700,000","-4,500,000","300,000","-2,100,000",,,"400,000","-12,900,000","-1,000,000","200,000","-300,000","1,400,000","-1,500,000","100,000","-8,700,000","21,100,000","-16,400,000","-10,300,000","-400,000","300,000","-200,000","-1,900,000","800,000","400,000","-400,000","-300,000","-200,000","-100,000","-200,000"
			ChangeInPrepaidAssets,"6,576,550","2,412,533","7,418,302","2,097,413","-5,351,698","-11,681,526","4,973,625","567,037","-11,336,315","-21,146,913","-517,606","2,011,215","-3,257,440","-5,332,159","6,156,931","2,189,883","-1,620,165","-7,073,785","2,777,588","-873,506","-5,254,268","-7,426,960","3,176,008","-276,469","-6,303,262","-7,329,267","3,980,619","1,326,411","-2,130,615","-827,137","5,289,991","39,008","-4,507,646","-4,029,194","5,792,141","388,191","-4,155,809","-3,532,303","3,530,202","-515,942","-5,266,298","-2,454,106","3,445,971","-3,513,679","-8,340,853","-8,675,686","186,166","-2,356,015","-4,526,088","-1,574,684","2,220,689","-2,793,235","-3,378,223","-653,472","3,504,596","-1,679,476","-3,672,420","-2,264,309","994,091","-264,122","-2,688,106","-2,447,389","1,011,063","-1,950,609","-3,340,888","-1,295,717","2,957,602","-1,401,915","-4,843,113","-2,087,169","2,333,977","-1,150,126","-5,226,809","-4,549,241","1,237,468","-828,643","-3,281,228","-1,621,950","1,169,392","-1,642,348","-4,494,505","5,744,077","2,066,278","4,679,507","-5,447,569","-7,499,300","1,282,173","-1,166,557","-4,738,345","-524,797",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-24,538,573","707,706","-14,551,822","-17,089,106","6,394,649","-11,343,890","9,225,880","-308,276","1,915,451","-8,829,838","4,625,567","2,277,058","1,526,301","-7,988,806","8,888,346","-2,687,853","2,643,771","-8,109,688","4,798,291","3,366,165","3,415,539","4,472,999","-4,693,044","51,736","5,884,401","-7,329,842","5,975,441","-109,292","-3,457,763","-2,590,474","2,025,704","-6,822,246","5,682,208","-10,589,650","6,694,143","-3,944,971","7,688,999","-6,715,647","2,782,303","1,369,556","-5,935,318","-8,937,214","-1,483,861","223,145","4,062,342","-2,233,466","2,411,490","-957,417","-192,721","-862,674","927,875","533,594","1,293,824","-3,403,861","-1,936,999","3,484,141","-2,420,933","-1,413,488","-120,726","1,423,790","1,160,223","-2,939,163","-5,980,061","8,242,627","8,642,735","-662,379","-8,113,945","5,634,534","11,873,823","2,198,102","-863,480","3,958,614","12,173,488","6,563,345","-11,838,397","3,613,025","6,712,499","2,954,280","-8,454,656","6,197,086","7,005,729","-5,089,154","-1,978,581","-391,093","8,951,579","8,069,791","-3,809,068","4,779,003","7,967,221","406,384","5,931,153","-13,100,000","9,800,000","800,000","6,607,811","-700,000","-1,200,000","1,100,000","2,227,586","200,000","-1,900,000","1,100,000","11,837,758","100,000","-700,000","400,000","-600,000","4,500,000","1,600,000","11,600,000","-16,700,000","16,400,000","20,400,000","100,000",,,"-1,000,000","900,000","0","-100,000","300,000","-500,000","200,000","500,000"
				ChangeInPayable,"-5,876,004","-163,737","-8,233,969","-15,969,974","18,491,676","-5,791,363","4,695,040","-1,444,363","493,096","-2,402,010","3,136,701","492,457","-2,155,406","-4,045,230","7,827,705","-2,948,968","-346,114","-1,206,417","-7,125","2,574,106","50,079","13,648,849","-11,872,565","-1,847,652","3,323,510","-1,476,258","2,342,763","-1,971,791","-3,737,668","153,760","-442,894","-9,024,366","5,545,111","-5,946,365","5,529,529","-5,145,605","5,240,155","-4,025,820","2,894,517","1,324,319","-5,286,137","-5,837,655","-2,744,009","1,958,302","2,603,469","-918,745","813,082","-1,377,637","-503,046","747,323","1,011,859","-199,680","3,126,204","-1,015,892","-3,969,931","2,975,143","-2,902,487","643,038","-487,517","215,616","315,838","26,592","-7,684,531","7,460,702","7,685,410","2,733,814","-6,924,248","3,924,406","10,599,257","4,700,132","-2,893,205","2,181,934","11,312,759","8,823,939","-12,939,928","3,139,683","6,669,173","3,386,425","-7,852,374","6,197,086","7,005,729","-5,089,154","-3,287,213","-391,093","8,951,579","8,069,791","-3,643,071","4,779,003","7,967,221","406,384","4,864,355","-13,100,000","9,800,000","800,000","7,150,504","-700,000","-1,200,000","1,100,000","1,399,859","200,000","-1,900,000","1,100,000","12,069,982","100,000","-700,000","400,000","-600,000","4,500,000","1,600,000","11,600,000","-16,700,000","16,400,000","20,400,000","100,000",,,"-1,000,000","900,000","0","-100,000","300,000","-500,000","200,000","500,000"
					ChangeInTaxPayable,,,,,,"2,148,756","1,315,980","-9,383,700","4,107,522","785,998","15,851,013","1,193,484","-799,090","2,872,028","562,915","26,408","-533,232","-8,153,590","-8,831,548","1,042,924","-2,973,934","935,703","715,023","-1,177,636","-3,732,276","4,574,295","-1,149,028","961,310","-2,452,297","1,733,836","-1,581,741","1,756,930","-24,683","-311,031","1,350,331","569,652","-2,150,596","-774,316","4,260,141","417,567","-2,628,438","1,196,515",,"-1,288,518","-1,344,188","1,372,287",,"39,988","462,488","856,225","-336,850","-186,968","2,398,059","53,640","-3,229,406","2,830,254","-3,528,387","1,309,376","-336,741","-987,853","198,659","2,500,456","-137,898","678,603","-4,139,296","3,501,147","1,493,446","-651,732","-1,089,051","4,751,429","-627,539","-802,739","-3,000,596","2,578,777","1,183,034","-639,305","-1,783,425","1,197,957","-236,854","128,965","-506,036","1,264,090","-386,101","-104,476","-862,931","1,320,852","-193,226","590,073","-949,088","1,029,029",,,,"600,000","628,613","-400,000",,,"-100,983","200,000",,,"1,567,186","100,000","-700,000","400,000",,,,,"-100,000","-500,000","-400,000","600,000",,,"-1,000,000","900,000","0","-100,000","-300,000","400,000","-500,000","300,000"
						ChangeInIncomeTaxPayable,,,,,,"2,148,756","1,315,980","-9,383,700","4,107,522","785,998","15,851,013","1,193,484","-799,090","2,872,028","562,915","26,408","-533,232","-8,153,590","-8,831,548","1,042,924","-2,973,934","935,703","715,023","-1,177,636","-3,732,276","4,574,295","-1,149,028","961,310","-2,452,297","1,733,836","-1,581,741","1,756,930","-24,683","-311,031","1,350,331","569,652","-2,150,596","-774,316","4,260,141","417,567","-2,628,438","1,196,515",,"-1,288,518","-1,344,188","1,372,287",,"39,988","462,488","856,225","-336,850","-186,968","2,398,059","53,640","-3,229,406","2,830,254","-3,528,387","1,309,376","-336,741","-987,853","198,659","2,500,456","-137,898","678,603","-4,139,296","3,501,147","1,493,446","-651,732","-1,089,051","4,751,429","-627,539","-802,739","-3,000,596","2,578,777","1,183,034","-639,305","-1,783,425","1,197,957","-236,854","128,965","-506,036","1,264,090","-386,101","-104,476","-862,931","1,320,852","-193,226","590,073","-949,088","1,029,029",,,,"600,000","628,613","-400,000",,,"-100,983","200,000",,,"1,567,186","100,000","-700,000","400,000",,,,,"-100,000","-500,000","-400,000","600,000",,,"-1,000,000","900,000","0","-100,000","-300,000","400,000","-500,000","300,000"
					ChangeInAccountPayable,"254,994","123,455","2,561","-87,403","216,381","581,043","856,813","116,228","-333,552","477,950","83,362","-513,254","-199,927","-1,136,290","690,447","-3,198,199","358,111","1,915,675","-1,565,841","-604,597","410,970","1,506,099","1,311,303","-860,539","434,018","4,340","-460,418","-1,241,395","-2,559,853","-99,100","-2,603,741","-4,550,268","2,484,679","-5,438,306","3,411,352","-5,813,702","5,373,953","1,035,868","-3,495,024","394,037","145,360","-3,142,375","-1,494,638","452,741","2,773,768","-832,854",,,,,"-996,968",,,"923,944",,"-71,981","625,900","-666,338","-26,682,855","-5,343,444","2,289,482","1,979,120","-14,485,713","3,216,087","5,487,863","9,585,824","-5,173,754","1,689,021","16,456,986","-2,352,466","-33,513,443","9,223,782","16,278,044","9,177,674","18,133,700","19,392","1,034,367","-674,122","-16,656,405","26,591,368","-821,528","1,055,941","23,496,544","26,620,892","-29,769,585","17,667,626","-22,220,099","11,296,589","8,900,720","2,032,652","1,930,120","-13,100,000","9,800,000","800,000",,,"-1,200,000","1,100,000",,,,"1,100,000",,,,,"-600,000","4,500,000","1,600,000","11,600,000","-16,700,000","16,400,000","20,400,000","100,000",,,,,,,"300,000",,"200,000",
				ChangeInAccruedExpense,"-18,662,569","871,443","-6,317,853","-1,119,132","-12,097,027","-5,552,527","4,530,840","1,136,087","1,422,355","-6,427,828","1,488,866","1,784,601","3,681,707","-3,943,576","1,060,641","261,115","2,989,885","-6,903,271","4,805,416","792,059","3,365,460","-9,175,850","7,179,521","1,899,388","2,560,891","-5,853,584","3,632,678","1,862,499","279,905","-2,744,234","2,468,598","2,202,120","137,097","-4,643,285","1,164,614","1,200,634","2,448,844","-2,689,827","-112,214","45,237","-649,181","-3,099,559","1,260,148","-1,735,157","1,458,873","-1,314,721","1,598,408","420,220","310,325","-1,609,997","-83,984","733,274","-1,832,380","-2,387,969","2,032,932","508,998","481,554","-2,056,526","366,791","1,208,174","844,385","-2,965,755","1,704,470","781,925","957,325","-3,396,193","-1,189,697","1,710,128","1,274,566","-2,502,030","2,029,725","1,776,680","860,729","-2,260,594","1,101,531","473,342","43,326","-432,145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,997,197","2,313,138","1,372,358","-2,918,036","4,684,238","3,474,894","-4,814","-16,255,804","4,405,625","987,794",,,,,,,,,,,,,,,,,,"-18,018,289","10,088,605","-5,703,978","-4,203,713","-1,464,547","-3,140,891","5,000,000","-5,700,000","-1,200,000",,,"-3,500,000","1,000,000",,,,"400,000",,,,,"1,200,000","-1,300,000","1,500,000","-8,700,000","22,100,000","-18,300,000","-7,300,000","-800,000",,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-26,682,855","-5,343,444","2,289,482","1,979,120","-14,485,713","3,216,087","5,487,863","9,585,824","-5,173,754","1,689,021",,,,,,,,,,,,,,,,,,"17,667,626","-22,220,099","11,296,589","8,900,720","2,032,652","1,930,120","-13,100,000","9,800,000","800,000",,,"-1,200,000","1,100,000",,,,"1,100,000",,,,,"-600,000","4,500,000","1,600,000","11,600,000","-16,700,000","16,400,000","20,400,000","100,000",,,,,,,"300,000",,"200,000",
