name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
		NetIssuancePaymentsOfDebt,,,"-4,014,000","86,319,000","125,000,000","0","0","244,620,000","-90,000,000","130,000,000","-22,013,000","-106,767,000","39,792,000","-254,000","-156,891,000","-352,708,000","120,850,000","-59,500,000","-3,909,000","273,269,000","-19,757,000","0","-6,500,000","29,619,000","-75,484,000","19,370,000","214,000,000","-20,529,000","-23,636,000","90,523,000","-39,166,000","0","91,746,000","73,423,000","281,500,000","57,808,000","120,319,000","-109,954,000","-44,123,000","-33,615,000","106,478,000","-5,411,000","-39,232,000","-35,836,000","-3,638,000","-42,628,000","-87,503,000","-117,245,000","-62,228,000","84,957,000","-224,310,000","-39,229,000","-110,496,000","185,170,000","5,813,000","-115,818,000","-72,875,000","-120,578,000","-176,369,000","72,749,000","287,231,000","-601,770,000","119,443,000","-53,418,000","28,069,000","36,294,000","-19,518,000","-29,315,000","489,104,000","0","3,517,000","16,329,000","66,188,000","-46,521,000","53,569,000","52,919,000","-105,628,000","28,959,000","28,125,000","23,913,000","-4,498,000","-1,515,000","45,578,000","-49,409,000","23,712,000","-12,473,000","17,140,000","-2,343,000","7,046,000","6,685,000","26,794,000","28,500,000","1,200,000","1,900,000","6,532,000","17,100,000","39,700,000","25,800,000","4,981,000","15,700,000","-29,200,000","17,500,000","13,384,985","-1,200,000","1,000,000","-1,100,000","3,200,000","-7,200,000","-600,000","-600,000","-600,000","-600,000"
			NetLongTermDebtIssuance,,,"-4,014,000",,,,"0","284,620,000","40,000,000","130,000,000","-22,013,000","3,233,000","39,792,000","-254,000","-156,891,000","-142,708,000","160,850,000","500,000","-3,909,000","273,269,000","-19,757,000","0","-6,500,000","29,619,000","-75,484,000","19,370,000","214,000,000","72,471,000","-116,636,000","90,523,000","-87,166,000","0","133,746,000","79,423,000","281,500,000","57,808,000","120,319,000","-109,954,000","17,377,000","-95,115,000","112,978,000","-11,911,000","-39,232,000","-50,836,000","-3,638,000","-42,628,000","-87,503,000","-117,245,000","-177,228,000","84,957,000","-224,310,000","-39,229,000","-110,496,000","185,170,000","-224,402,000",,,"-120,578,000",,"72,749,000","287,231,000","-601,770,000","54,249,000","-53,418,000","28,069,000","36,294,000","-19,518,000","-29,315,000","489,104,000","0","3,517,000","16,329,000","66,188,000","-46,521,000","53,569,000","52,919,000","-105,628,000","28,959,000","28,125,000","23,913,000","-4,498,000","-1,515,000","45,578,000","-49,409,000","4,712,000","6,527,000","10,640,000","4,157,000","7,046,000","6,685,000","26,794,000","28,500,000","1,200,000","1,900,000","6,532,000","17,100,000","39,700,000","25,800,000","4,981,000","15,700,000","-29,200,000","17,500,000","13,384,985","-1,200,000","1,000,000","-1,100,000","3,200,000","-7,200,000","-600,000","-600,000","-600,000","-600,000"
				LongTermDebtIssuance,,,"0",,,,"0","396,932,000","40,000,000","130,000,000","0","55,000,000","55,000,000","0","0","15,000,000","160,850,000","500,000","5,400,000","295,000,000","0","0","0","74,150,000","-24,000,000","27,500,000","214,000,000","73,000,000","-93,000,000","173,843,000","-48,000,000","0","277,498,000","99,000,000","281,500,000","67,000,000","311,565,000","40,000,000","161,000,000","-87,500,000","141,500,000","161,000,000","0","-15,000,000","15,000,000","0","0","11,319,000","-69,000,000","117,450,000","-30,000,000","6,540,000","0","200,000,000","13,700,000",,,"70,000,000",,"179,740,000","258,400,000","33,825,000","78,985,000","19,249,000","20,401,000","57,535,000","20,875,000","-22,200,000","510,423,000","7,422,000","14,520,000","20,300,000","72,925,000","52,015,000","79,000,000","34,227,000","0","40,655,000","32,657,000","26,508,000","0","11,000,000","40,950,000","0","31,600,000","27,644,000","39,040,000","8,500,000","15,200,000","21,600,000","37,275,000","18,700,000","13,200,000","5,200,000","11,683,000","39,500,000","79,500,000","29,800,000","47,442,000","29,000,000","24,300,000","30,200,000","14,618,640","10,100,000","-8,000,000","2,900,000",,,,,,
				LongTermDebtPayments,,,"-4,014,000",,,,"0","-112,312,000","0","0","-22,013,000","-51,767,000","-15,208,000","-254,000","-156,891,000","-367,708,000","-40,000,000","-60,000,000","-9,309,000","-21,731,000","-19,757,000","0","-6,500,000","-44,531,000","-51,484,000","-8,130,000","0","-529,000","-23,636,000","-83,320,000","-39,166,000","0","-143,752,000","-19,577,000","0","-9,192,000","-191,246,000","-149,954,000","-143,623,000","-7,615,000","-28,522,000","-172,911,000","-39,232,000","-35,836,000","-18,638,000","-42,628,000","-87,503,000","-128,564,000","-108,228,000","-32,493,000","-194,310,000","-45,769,000","-110,496,000","-14,830,000","-238,102,000",,,"-190,578,000",,"-106,991,000","28,831,000","-635,595,000","-24,736,000","-72,667,000","7,668,000","-21,241,000","-40,393,000","-7,115,000","-21,319,000","-7,422,000","-11,003,000","-3,971,000","-6,737,000","-98,536,000","-25,431,000","18,692,000","-105,628,000","-11,696,000","-4,532,000","-2,595,000","-4,498,000","-12,515,000","4,628,000","-49,409,000","-26,888,000","-21,117,000","-28,400,000","-4,343,000","-8,154,000","-14,915,000","-10,481,000","9,800,000","-12,000,000","-3,300,000","-5,151,000","-22,400,000","-39,800,000","-4,000,000","-42,461,000","-13,300,000","-53,500,000","-12,700,000","-1,233,655","-11,300,000","9,000,000","-4,000,000","-66,700,000","-7,200,000","-600,000","-600,000","-600,000","-600,000"
			NetShortTermDebtIssuance,,,"0","-125,000,000","125,000,000","0","0","-40,000,000",,,"0","-110,000,000","0","0","0","-210,000,000","-40,000,000","-60,000,000",,,,,,,,,,,,,,"0","-42,000,000","-6,000,000",,,,,,,,"6,500,000","0",,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"340,000,000","90,000,000","125,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,500,000","0",,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"-340,000,000","-215,000,000",,,"0","-40,000,000",,,"0","-110,000,000","0","0","0","-210,000,000","-40,000,000","-60,000,000",,,,,,,,,,,,,,"0","-42,000,000","-6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"99,316,000","38,495,000","5,459,000","55,751,000","-389,000","-246,000","-2,732,000","6,478,000","201,379,000","6,223,000","65,812,000","131,831,000","0","-3,598,000","-32,194,000","-7,661,000","-927,000","-9,253,000","-44,000","0","680,000","16,168,000","9,500,000","-780,000","-285,000","-5,222,000","-5,342,000","-6,663,000","6,374,000","6,582,000","4,398,000","8,304,000","6,428,000","4,433,000","127,941,000","3,999,000","5,164,000","297,823,000","156,975,000","1,481,000","2,146,000","2,145,000","8,448,000","-68,000","90,587,000","-14,000","87,288,000","5,000","-23,000","75,713,000",,"15,807,000","-144,000","-562,000","-13,513,000","-69,000","39,667,000","-16,270,000",,"-9,641,000","-52,315,000","-81,753,000","-9,877,000","-1,166,000",,,"-1,000","0","0","-82,000","-61,000","-5,198,000","5,089,000","144,688,000","23,829,000","-41,000","150,114,000","250,000","4,340,000","36,553,000","-384,000","1,086,000","-1,156,000","63,316,000","684,000","684,000","3,795,000","279,000","-425,000","-2,247,000","-52,000","-3,100,000","-1,800,000","-300,000","-1,065,000","-24,000,000","23,600,000","200,000","33,333,000","5,900,000","35,700,000","200,000","101,830","200,000","300,000","400,000","100,000","200,000","100,000","0",,
			CommonStockIssuance,,"38,495,000","5,459,000",,,,"-2,732,000","6,478,000","201,379,000","17,265,000","65,812,000",,,,,,,,"-44,000","0","680,000","16,168,000","9,500,000","-780,000","-285,000","3,751,000","2,070,000","4,356,000","6,374,000","6,582,000","4,398,000","8,304,000","6,428,000","4,433,000","127,941,000","3,999,000","5,164,000","297,823,000","156,975,000","1,481,000","2,146,000","2,145,000","8,448,000","-68,000","90,587,000","-14,000","87,288,000","5,000","-23,000","75,713,000",,"15,101,000",,,"-106,000","-69,000",,,,,"-38,000","149,947,000",,,"0","253,000","68,470,000","-7,631,000","16,137,000","3,695,000","-61,000","-5,198,000","5,089,000","144,688,000","107,239,000","-41,000","150,114,000","250,000","4,340,000","36,553,000","-384,000","1,086,000","-1,157,000","63,473,000","876,000","684,000","4,677,000","279,000","264,000","275,000","4,100,000","200,000","200,000","200,000","23,400,000","-23,300,000","23,600,000","200,000","33,333,000","5,900,000","35,700,000","200,000","101,830","200,000","300,000","400,000","100,000","200,000","100,000","0",,
			CommonStockPayments,,,"0","635,000","-389,000","-246,000","0","0","0","-11,042,000","0","0","0","-3,598,000","-32,194,000","-7,661,000","-927,000","-9,253,000","0","0","0","0","0","0","0","-8,973,000","-7,412,000",,,,,,,,,,,,,,,,,,,,,,,,"0","706,000","-144,000","-562,000","-13,407,000","0","-7,522,000","-16,270,000",,"140,268,000","-52,277,000","-231,700,000","-10,149,000","-913,000","-116,000","-253,000","-68,471,000","7,631,000","-16,137,000","-3,777,000",,,,,,,,,,,,,"1,000","-157,000","-192,000","0","-882,000","0","-689,000","-2,522,000","-4,152,000","-3,300,000","-2,000,000","-500,000","-24,465,000",,,,,,,,,,,,,,,,,
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0","-155,004,000","0","0","0","-68,539,000","-1,461,000","-14,025,000","-774,000","0","-657,000",,,,,,,,,,,,,,,,"149,947,000",,,,"253,000","117,000",,,"19,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,369,000","-100,000",,,,,,,,,,,,
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"149,947,000",,,,"253,000","117,000",,,"19,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,400,000","-100,000",,,,,,,,,,,,
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0","-155,004,000","0","0","0","-68,539,000","-1,461,000","-14,025,000","-774,000","0","-657,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"-131,708,000","-36,827,000","-32,449,000","-31,218,000","-31,214,000","-33,453,000","-30,418,000","-30,349,000","-28,140,000","-29,477,000","-26,726,000","-25,395,000","-25,393,000","-45,329,000","-43,449,000","-43,617,000","-43,631,000","-44,840,000","-43,105,000","-43,101,000","-43,059,000","-42,836,000","-42,571,000","-41,058,000","-41,047,000","-41,182,000","-41,208,000","-41,337,000","-41,147,000","-41,045,000","-40,680,000","-40,497,000","-39,245,000","-39,098,000","-33,815,000","-33,491,000","-36,948,000","-31,285,000","-27,896,000","-23,949,000","-26,206,000","-25,244,000","-24,349,000","-24,320,000","-21,599,000","-24,593,000","-20,390,000","-25,501,000","-20,295,000","-19,422,000","-8,736,000","-8,508,000","-8,774,000","-27,109,000","-185,269,000","-27,929,000","-26,913,000","-158,168,000","-30,885,000","-31,021,000","-30,405,000","-44,948,000","-23,490,000","-23,461,000","-23,407,000","-23,323,000","-22,820,000","-22,758,000","-21,802,000","-19,731,000","-18,555,000","-18,500,000","-18,439,000","-15,952,000","-15,174,000","-11,979,000","-10,212,000","-10,214,000","-9,873,000","-8,950,000","-8,879,000","-8,834,000","-7,801,000","-7,628,000","-6,250,000","-5,992,000","-5,933,000","-5,923,000","-5,714,000","-5,757,000","-844,000","-10,700,000","-5,700,000","-5,800,000","-5,687,000","-5,600,000","-5,400,000","-5,200,000","-4,052,000","-4,100,000","-2,900,000","-2,700,000","-2,626,618","-2,600,000","-2,600,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,600,000","-2,500,000","-2,200,000"
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-44,000","44,000","0","0","0","0","282,000","495,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-35,498,000","-33,085,000","12,376,000","-13,490,000","-1,299,000","-8,031,000","-2,687,000","-19,430,000","-4,395,000","-8,446,000","1,454,000","-13,685,000","-6,964,000","-15,921,000","-7,802,000","-9,206,000","-8,454,000","-8,328,000","-16,340,000","-10,214,000","-7,880,000","-7,392,000","-6,786,000","-9,007,000","-8,704,000","-11,561,000","-8,500,000","-17,855,000","-7,593,000","-17,111,000","-9,186,000","-10,314,000","-10,813,000","-17,521,000","-20,299,000","-5,710,000","-9,872,000","-23,660,000","-33,963,000","23,157,000","-56,949,000","-4,420,000","-11,591,000","21,725,000","-21,052,000","-1,418,000","-18,575,000","12,718,000","93,213,000","-123,901,000","195,802,000","-11,381,000","7,072,000","-234,708,000","80,562,000","58,070,000","-45,953,000","-205,394,000","-121,523,000","-23,596,000","132,776,000","606,734,000","-28,550,000","51,619,000","-50,067,000","1,661,000","9,010,000","-17,915,000","31,465,000","-11,430,000","-641,000","6,219,000","-5,108,000","-1,458,000","-1,205,000","-1,779,000","2,080,000","-2,487,000","-1,164,000","-1,674,000","89,000","-2,200,000","-2,491,000","-6,026,000","-21,779,000","15,943,000","-14,430,000","4,400,000","-1,260,000","-1,612,000","2,678,000","-1,600,000","-7,000,000","-1,600,000","-2,264,000","23,900,000","-12,300,000","11,200,000","-3,315,000","-900,000","-8,900,000","6,500,000","-201,344","-300,000","-300,000","-100,000","1,400,000","-10,400,000","-400,000","0","-100,000","200,000"
EndCashPosition,"49,248,000","49,168,000","191,027,000","150,450,000","197,112,000","170,175,000","179,421,000","289,617,000","83,834,000","90,058,000","129,310,000","133,750,000","60,956,000","179,576,000","177,247,000","391,987,000","146,937,000","97,693,000","107,762,000","140,545,000","93,279,000","177,301,000","86,637,000","117,791,000","59,776,000","80,894,000","93,249,000","86,269,000","64,382,000","54,821,000","191,077,000","109,337,000","129,104,000","46,050,000","77,261,000","86,182,000","74,278,000","111,404,000","34,024,000","72,424,000","50,189,000","49,884,000","63,711,000","71,499,000","64,149,000","76,928,000","52,644,000","59,277,000","102,030,000","69,692,000","53,865,000","56,465,000","48,639,000","47,016,000","67,798,000","108,039,000","157,849,000","108,450,000","412,106,000","260,487,000","75,419,000","200,120,000","97,547,000","62,819,000","54,318,000","61,278,000","53,515,000","61,115,000","42,380,000","150,551,000","146,957,000","106,123,000","121,651,000","87,694,000","15,923,000","12,505,000","71,564,000","13,998,000","12,097,000","14,472,000","14,888,000","10,562,000","13,863,000","15,766,000","10,935,000","1,637,000","4,792,000","1,024,000","3,128,000","651,000","8,837,000",,,,,,,,,,,,,,,,,,,,,
	ChangesInCash,"-120,927,000","-141,859,000","40,657,000","-47,709,000","27,984,000","-9,246,000","-110,196,000","205,783,000","-6,224,000","-39,252,000","-4,440,000","72,794,000","-118,620,000","2,329,000","-214,740,000","245,050,000","49,244,000","-14,463,000","-32,783,000","47,266,000","-84,022,000","90,664,000","-31,154,000","58,015,000","-21,118,000","-12,355,000","6,980,000","21,887,000","9,561,000","-136,256,000","81,740,000","-19,767,000","83,054,000","-31,211,000","-8,921,000","11,904,000","-37,126,000","77,380,000","-38,400,000","22,235,000","305,000","-13,827,000","-7,788,000","7,350,000","-12,779,000","24,284,000","-6,633,000","-42,753,000","32,338,000","15,827,000","-2,600,000","7,826,000","1,623,000","-20,782,000","-40,241,000","-49,810,000","49,399,000","-303,656,000","151,619,000","185,068,000","-144,126,000","102,573,000","-54,881,000","8,501,000","-6,960,000","7,763,000","-7,600,000","18,735,000","-108,171,000","3,594,000","40,834,000","-15,528,000","33,957,000","71,771,000","3,418,000","-59,059,000","57,566,000","323,000","-2,375,000","-416,000","4,326,000","-3,301,000","-1,903,000","4,831,000","9,298,000","-3,155,000","3,768,000","-2,104,000","2,477,000","-8,186,000","2,653,000",,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"170,175,000","191,027,000","150,450,000","197,112,000","170,175,000","179,421,000","289,617,000","83,834,000","90,058,000","129,310,000","133,750,000","60,956,000","179,576,000","177,247,000","391,987,000","146,937,000","97,693,000","112,156,000","140,545,000","93,279,000","177,301,000","86,637,000","117,791,000","59,776,000","80,894,000","93,249,000","86,269,000","64,382,000","54,821,000","191,077,000","109,337,000","129,104,000","46,050,000","77,261,000","86,182,000","74,278,000","111,404,000","34,024,000","72,424,000","50,189,000","49,884,000","63,711,000","71,499,000","64,149,000","76,928,000","52,644,000","59,277,000","102,030,000","69,692,000","53,865,000","56,465,000","48,639,000","47,016,000","67,798,000","108,039,000","157,849,000","108,450,000","412,106,000","260,487,000","75,419,000","200,120,000","97,547,000","62,819,000","54,318,000","61,278,000","53,515,000","61,115,000","42,380,000","150,551,000","146,957,000","106,123,000","121,651,000","87,694,000","15,923,000","12,505,000","71,564,000","13,998,000","12,097,000","14,472,000","14,888,000","10,562,000","13,863,000","15,766,000","10,935,000","1,637,000","4,792,000","1,024,000","3,128,000","651,000","8,837,000","6,200,000",,,"11,200,000",,,,"3,600,000",,,,"2,500,000",,,,"2,600,000",,"3,100,000",,,,"3,000,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,"0","0","0","1,578,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-19,895,000","-5,991,000","-5,836,000","-6,453,000","-1,615,000","-1,303,000","-1,922,000","-5,990,000","-6,955,000","-2,383,000","-5,699,000","-3,494,000","-4,181,000","-4,455,000","-4,157,000","-783,000","-3,839,000","-6,727,000","-1,817,000","-4,819,000","-5,218,000","-3,330,000","-1,141,000","-2,011,000",,"-1,325,000","-10,366,000","-13,401,000","-3,626,000","-1,717,000","-8,247,000","-4,031,000","-2,352,000","-3,051,000","-10,755,000","-4,535,000","-16,160,000","-17,372,000",,"-44,115,000","-62,337,000","-29,172,000",,"-26,811,000","-56,210,000","-14,162,000",,"-2,686,000","-9,927,000","-13,399,000",,"-3,028,000","-10,436,000","-11,358,000","-11,265,000","-71,669,000","-4,902,000","-6,774,000",,"-1,343,000","-1,716,000","-764,000","-115,369,000","-9,483,000","-51,830,000","-453,000","-64,573,000","-35,474,000","-622,522,000","-42,925,000","-66,334,000","-58,533,000","-25,775,000","-53,450,000","-186,762,000","-117,017,000","-467,000","-24,223,000","-41,610,000","-55,144,000","-73,000","-17,445,000","-17,262,000","-541,000","-303,000","-1,257,000",,"-39,000","-20,023,000","-7,054,000","-76,287,000","-19,100,000","-100,000","-7,500,000","-1,493,000","-17,700,000","-79,000,000","-37,000,000",,,,,,,,,,,,,,
IssuanceOfCapitalStock,,"38,495,000","5,459,000",,,,"-2,732,000","6,478,000","201,379,000","17,265,000","65,812,000",,,,,,,,"-44,000","0","680,000","16,168,000","9,500,000","-780,000","-285,000","3,751,000","2,070,000","4,356,000","6,374,000","6,582,000","4,398,000","8,304,000","6,428,000","4,433,000","127,941,000","3,999,000","5,164,000","297,823,000","156,975,000","1,481,000","2,146,000","2,145,000","8,448,000","-68,000","90,587,000","-14,000","87,288,000","5,000","-23,000","75,713,000",,"15,101,000",,,"-106,000","-69,000",,,,,"-149,985,000","299,894,000",,,"-253,000","506,000","68,587,000","72,923,000","-3,695,000","23,527,000","131,065,000","-5,198,000","5,089,000","144,688,000","107,239,000","-41,000","150,114,000","250,000","4,340,000","36,553,000","-384,000","1,086,000","-1,157,000","63,473,000","876,000","684,000","4,677,000","279,000","264,000","275,000","4,100,000","200,000","200,000","200,000","23,400,000","-23,300,000","23,600,000","200,000","41,733,000","5,800,000","51,800,000","200,000","101,830","200,000","300,000","400,000","100,000","200,000","100,000","0",,
IssuanceOfDebt,,,"340,000,000","500,642,000","125,000,000","0","0","396,932,000","40,000,000","130,000,000","0","55,000,000","55,000,000","0","0","15,000,000","160,850,000","500,000","5,400,000","295,000,000","0","0","0","74,150,000","-24,000,000","27,500,000","214,000,000","73,000,000","-93,000,000","173,843,000","-48,000,000","0","277,498,000","99,000,000","281,500,000","67,000,000","311,565,000","40,000,000","99,500,000","-26,000,000","135,000,000","167,500,000","0","0","15,000,000","0","0","11,319,000","46,000,000","117,450,000","-30,000,000","6,540,000","0","200,000,000","38,700,000",,,"70,000,000",,"179,740,000","258,400,000","33,825,000","78,985,000","19,249,000","20,401,000","57,535,000","20,875,000","-22,200,000","510,423,000","7,422,000","14,520,000","20,300,000","72,925,000","52,015,000","79,000,000","34,227,000","0","40,655,000","32,657,000","26,508,000","0","11,000,000","40,950,000","0","31,600,000","27,644,000","39,040,000","8,500,000","15,200,000","21,600,000","37,275,000","18,700,000","13,200,000","5,200,000","11,683,000","39,500,000","79,500,000","29,800,000","47,442,000","29,000,000","24,300,000","30,200,000","14,618,640","10,100,000","-8,000,000","2,900,000",,,,,,
RepaymentOfDebt,,,"-344,014,000","-414,323,000",,,"0","-152,312,000","-130,000,000","0","-22,013,000","-161,767,000","-15,208,000","-254,000","-156,891,000","-367,708,000","-40,000,000","-60,000,000","-9,309,000","-21,731,000","-19,757,000","0","-6,500,000","-44,531,000","-51,484,000","-8,130,000","0","-93,529,000","69,364,000","-83,320,000","8,834,000","0","-185,752,000","-25,577,000","0","-9,192,000","-191,246,000","-149,954,000","-143,623,000","-7,615,000","-28,522,000","-172,911,000","-39,232,000","-35,836,000","-18,638,000","-42,628,000","-87,503,000","-128,564,000","-108,228,000","-32,493,000","-194,310,000","-45,769,000","-110,496,000","-14,830,000","-238,102,000",,,"-190,578,000",,"-106,991,000","28,831,000","-635,595,000","-24,736,000","-72,667,000","7,668,000","-21,241,000","-40,393,000","-7,115,000","-21,319,000","-7,422,000","-11,003,000","-3,971,000","-6,737,000","-98,536,000","-25,431,000","18,692,000","-105,628,000","-11,696,000","-4,532,000","-2,595,000","-4,498,000","-12,515,000","4,628,000","-49,409,000","-26,888,000","-21,117,000","-28,400,000","-4,343,000","-8,154,000","-14,915,000","-10,481,000","9,800,000","-12,000,000","-3,300,000","-5,151,000","-22,400,000","-39,800,000","-4,000,000","-42,461,000","-13,300,000","-53,500,000","-12,700,000","-1,233,655","-11,300,000","9,000,000","-4,000,000","-66,700,000","-7,200,000","-600,000","-600,000","-600,000","-600,000"
RepurchaseOfCapitalStock,,,"0","635,000","-389,000","-246,000","0","0","0","-11,042,000","0","0","0","-3,598,000","-32,194,000","-7,661,000","-927,000","-9,253,000","0","0","0","0","0","0","0","-8,973,000","-7,412,000",,,,"0","0",,,"0","0","-155,004,000","0","0","0","-68,539,000","-1,461,000","-14,025,000","-774,000","0","-657,000",,,,,"0","706,000","-144,000","-562,000","-13,407,000","0","-7,522,000","-16,270,000",,"140,268,000","-52,277,000","-231,700,000","-10,149,000","-913,000","-116,000","-253,000","-68,471,000","7,631,000","-16,137,000","-3,777,000",,,,,,,,,,,,,"1,000","-157,000","-192,000","0","-882,000","0","-689,000","-2,522,000","-4,152,000","-3,300,000","-2,000,000","-500,000","-24,465,000",,,,,,,,,,,,,,,,,
FreeCashFlow,"185,141,000","36,099,000","47,105,000","52,265,000","49,672,000","56,097,000","47,447,000","52,929,000","40,927,000","43,282,000","43,566,000","50,868,000","36,755,000","43,166,000","43,998,000","57,992,000","50,821,000","49,494,000","53,363,000","61,796,000","43,310,000","54,108,000","53,549,000","61,652,000","57,768,000","57,896,000","53,089,000","55,565,000","50,962,000","56,204,000","40,878,000","57,795,000","41,427,000","56,891,000","40,465,000","55,391,000","21,866,000","39,760,000","129,029,000","-4,513,000","-25,284,000","14,626,000","158,478,000","12,599,000","-16,172,000","25,232,000","77,883,000","37,780,000","22,772,000","26,316,000","60,529,000","35,797,000","30,643,000","32,338,000","31,524,000","-17,814,000","60,694,000","61,187,000","55,581,000","81,946,000","51,870,000","98,254,000","-92,415,000","15,331,000","-17,545,000","25,514,000","-36,746,000","-4,599,000","-594,127,000","-17,463,000","-45,498,000","-35,375,000","-2,477,000","-29,882,000","-164,966,000","-96,175,000","15,526,000","-11,039,000","-21,274,000","-43,464,000","12,729,000","-4,134,000","-1,725,000","7,230,000","12,938,000","6,674,000","13,216,000","7,679,000","-9,034,000","1,826,000","-66,268,000","-7,500,000","9,200,000","1,700,000","8,415,000","-9,900,000","-70,900,000","-30,800,000","-124,509,000","39,100,000","-27,400,000","4,500,000","-13,282,564","4,300,000","3,700,000","3,300,000","-2,200,000","4,500,000","2,700,000","3,500,000","2,800,000","3,400,000"
