name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,03/31/1992,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,03/31/1989,03/31/1988,03/31/1987
				Leases,,"1,105,000",,,,"763,000",,,,"910,000",,,,"1,341,000",,,,"1,435,000",,,,"1,465,000",,,,"1,239,000",,,,"1,448,000",,,,"2,648,000",,,,"2,632,000",,,,"1,745,000",,,,"1,565,000",,,,"1,557,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-27,509,000",,,,"-26,015,000",,,,"-19,844,000",,,,"-18,402,000",,,,"-15,818,000",,,,"-20,608,000",,,,"-16,054,000",,,,"-13,173,000",,,,"-14,750,000",,,,"-12,336,000",,,,"-10,095,000",,,,"-7,967,000",,,,"-5,512,000",,,,"-3,952,000","-3,190,000","-3,190,000","-3,190,000","-3,190,000","-2,471,000","-2,471,000","-2,471,000","-2,471,000","-1,947,000","-1,947,000","-1,947,000","-1,947,000","-1,501,000","-1,501,000","-1,501,000","-1,501,000","-1,071,000","-1,071,000","-1,071,000","-1,071,000","-738,000","-738,000","-738,000","-738,000","-462,000","-462,000","-462,000","-462,000","-234,000","-234,000",,"-234,000","-8,571,000","-8,086,000","-8,674,000","-8,430,000","-1,100,000","-8,400,000","-8,200,000","-7,800,000","-7,300,000","-7,300,000","-6,800,000","-6,800,000","-6,800,000","-6,200,000","-5,900,000","-5,500,000","-8,800,000","-8,300,000","-6,400,000","-6,400,000","-6,400,000","-6,400,000","-5,300,000","-5,300,000","-5,300,000","-6,400,000","-6,400,000","-6,400,000","-6,400,000","-6,400,000","-6,500,000","-3,000,000","-3,000,000","-3,000,000","-2,600,000","-2,600,000","-2,600,000","-2,600,000","-2,200,000","-1,700,000","-1,300,000"
		GoodwillAndOtherIntangibleAssets,"1,015,592,000","1,024,256,000","1,027,831,000","1,030,676,000","1,036,439,000","1,040,953,000","1,039,779,000","1,027,702,000","1,025,707,000","1,060,597,000","1,060,914,000","1,073,581,000","1,069,159,000","1,051,930,000","959,353,000","918,758,000","766,552,000","763,128,000","653,612,000","644,067,000","519,982,000","519,582,000","500,274,000","481,127,000","487,464,000","488,483,000","488,571,000","495,385,000","477,170,000","482,478,000","427,646,000","432,811,000","422,375,000","418,689,000","420,958,000","418,728,000","407,764,000","410,226,000","419,530,000","401,888,000","333,257,000","328,057,000","306,736,000","317,214,000","321,391,000","233,728,000","232,099,000","215,311,000","210,389,000","206,973,000","131,351,000","126,902,000","112,705,000","98,723,000","106,263,000","94,719,000","91,575,000","43,726,000","30,125,000","30,646,000","30,632,000","30,985,000","17,937,000","18,055,000","15,105,000","15,497,000","16,035,000","16,256,000","16,539,000","16,903,000","16,410,000","9,427,000","9,505,000",,,,,,,,"123,000","123,000","170,000","218,000","265,000","313,000","360,000","408,000","456,000","503,000",,,,,,,,,"1,900,000","2,000,000","2,300,000","2,400,000","7,200,000","1,200,000","4,700,000","4,900,000","5,100,000","5,300,000","5,500,000","5,500,000","5,700,000","5,900,000","8,000,000","2,900,000","3,000,000","3,000,000","2,400,000","4,700,000","4,800,000","5,000,000",,,,,,,
			Goodwill,"931,558,000","939,249,000","940,600,000","942,062,000","946,312,000","949,037,000","938,680,000","925,355,000","921,367,000","952,404,000","958,813,000","971,929,000","965,640,000","946,685,000","870,311,000","825,526,000","672,159,000","666,863,000","559,163,000","557,502,000","443,304,000","441,404,000","428,063,000","406,946,000","403,210,000","402,259,000","408,093,000","412,842,000","399,408,000","402,220,000","350,255,000","352,833,000","341,744,000","337,068,000","337,403,000","333,872,000","326,223,000","326,748,000","337,249,000","320,238,000","264,504,000","259,218,000","237,863,000","245,749,000","249,358,000","180,602,000","178,459,000","164,993,000","160,455,000","157,245,000","104,339,000","102,251,000","91,359,000","88,488,000","96,051,000","84,731,000","81,312,000","36,408,000","23,632,000","23,664,000","23,218,000","23,118,000","13,040,000","12,859,000","12,047,000",,,,,"12,669,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"84,034,000","85,007,000","87,231,000","88,614,000","90,127,000","91,916,000","101,099,000","102,347,000","104,340,000","108,193,000","102,101,000","101,652,000","103,519,000","105,245,000","89,042,000","93,232,000","94,393,000","96,265,000","94,449,000","86,565,000","76,678,000","78,178,000","72,211,000","74,181,000","84,254,000","86,224,000","80,478,000","82,543,000","77,762,000","80,258,000","77,391,000","79,978,000","80,631,000","81,621,000","83,555,000","84,856,000","81,541,000","83,478,000","82,281,000","81,650,000","68,753,000","68,839,000","68,873,000","71,465,000","72,033,000","53,126,000","53,640,000","50,318,000","49,934,000","49,728,000","27,012,000","24,651,000","21,346,000","10,235,000","10,212,000","9,988,000","10,263,000","7,318,000","6,493,000","6,982,000","7,414,000","7,867,000","4,897,000","5,196,000","3,058,000","15,497,000","16,035,000","16,256,000","16,539,000","4,234,000","16,410,000","9,427,000","9,505,000",,,,,,,,"123,000","123,000","170,000","218,000","265,000","313,000","360,000","408,000","456,000","503,000",,,,,,,,,"1,900,000","2,000,000","2,300,000","2,400,000","7,200,000","1,200,000","4,700,000","4,900,000","5,100,000","5,300,000","5,500,000","5,500,000","5,700,000","5,900,000","8,000,000","2,900,000","3,000,000","3,000,000","2,400,000","4,700,000","4,800,000","5,000,000",,,,,,,
		NonCurrentDeferredAssets,"101,100,000","84,514,000","66,508,000","65,943,000","66,406,000","63,402,000","66,992,000","66,605,000","66,842,000","69,227,000","59,906,000","60,135,000","58,686,000","54,629,000","44,656,000","46,819,000","48,489,000","43,529,000","35,398,000","35,328,000","33,741,000","31,345,000","33,435,000","33,019,000","23,892,000","23,732,000","20,563,000","23,191,000","19,203,000","18,758,000","15,003,000","14,880,000","14,237,000","20,616,000","15,375,000","24,308,000","18,764,000","11,245,000","6,011,000","5,432,000","10,970,000","9,412,000","10,196,000","7,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"101,100,000","84,514,000","66,508,000","65,943,000","66,406,000","63,402,000","66,992,000","66,605,000","66,842,000","69,227,000","59,906,000","60,135,000","58,686,000","54,629,000","44,656,000","46,819,000","48,489,000","43,529,000","35,398,000","35,328,000","33,741,000","31,345,000","33,435,000","33,019,000","23,892,000","23,732,000","20,563,000","23,191,000","19,203,000","18,758,000","15,003,000","14,880,000","14,237,000","20,616,000","15,375,000","24,308,000","18,764,000","11,245,000","6,011,000","5,432,000","10,970,000","9,412,000","10,196,000","7,110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"32,165,000","33,505,000","34,962,000","37,476,000","37,946,000","38,707,000","34,682,000","30,683,000","28,473,000","29,896,000","34,425,000","48,344,000","31,583,000","26,714,000","30,546,000","22,710,000","15,889,000","11,720,000","54,718,000","8,875,000","5,620,000","5,898,000","5,836,000","13,884,000","12,636,000","12,856,000","12,522,000","5,766,000","5,739,000","4,553,000","4,890,000","1,518,000","1,626,000","3,682,000","3,733,000","3,933,000","3,654,000","3,724,000","3,483,000","3,238,000","1,053,000","1,062,000","974,000","1,084,000","1,104,000","984,000","1,058,000","953,000","836,000","814,000","700,000","636,000","522,000","13,146,000","2,943,000","2,068,000","2,022,000","2,023,000","408,000","410,000","285,000","285,000","285,000","285,000","285,000","317,000","335,000","321,000","321,000","296,000","3,438,000","466,000","453,000","552,000","674,000","586,000","613,000","639,000","703,000","694,000","582,000","567,000","431,000","277,000","97,000","89,000","72,000","112,000","150,000","174,000","6,400,000","6,200,000","6,800,000","6,800,000","7,000,000","6,900,000","5,900,000","5,200,000","6,000,000","6,400,000","6,500,000","6,600,000","200,000","6,300,000","6,900,000","7,100,000","7,400,000","7,700,000","6,700,000","7,000,000","7,400,000","7,400,000","4,400,000","6,200,000","6,000,000","5,800,000","4,600,000","4,800,000","4,800,000","4,700,000","3,700,000","3,600,000","3,600,000","3,500,000","2,700,000","2,400,000","2,200,000"
TotalLiabilitiesNetMinorityInterest,"854,760,000","873,695,000","858,128,000","864,421,000","889,774,000","909,749,000","919,980,000","926,450,000","931,894,000","992,174,000","1,022,023,000","1,034,950,000","1,011,944,000","1,066,510,000","887,305,000","809,675,000","621,517,000","579,254,000","524,011,000","444,890,000","381,875,000","365,119,000","320,909,000","295,855,000","280,201,000","267,018,000","248,316,000","217,687,000","194,534,000","202,090,000","128,102,000","113,021,000","126,564,000","140,639,000","132,898,000","153,455,000","153,066,000","154,791,000","163,008,000","148,857,000","94,212,000","95,067,000","75,687,000","66,977,000","78,738,000","72,032,000","81,239,000","81,983,000","83,778,000","91,424,000","80,945,000","63,418,000","69,540,000","71,025,000","73,909,000","61,555,000","58,850,000","48,384,000","10,609,000","10,643,000","20,628,000","21,186,000","7,125,000","8,589,000","7,526,000","10,480,000","13,781,000","14,783,000","17,907,000","17,827,000","16,681,000","13,531,000","10,884,000","5,279,000","5,560,000","6,088,000","5,822,000","5,241,000","5,076,000","6,162,000","6,414,000","6,531,000","7,318,000","7,320,000","8,184,000","9,826,000","10,810,000","10,063,000","9,661,000","10,406,000","6,300,000","9,500,000","9,800,000","9,600,000","8,100,000","9,200,000","9,200,000","10,900,000","10,900,000","14,200,000","16,300,000","17,300,000","15,700,000","23,800,000","20,300,000","19,800,000","19,000,000","23,000,000","22,200,000","22,900,000","24,500,000","25,700,000","24,200,000","19,700,000","16,700,000","15,000,000","17,600,000","9,600,000","9,600,000","10,200,000","5,400,000","4,300,000","3,500,000","5,200,000","6,800,000","3,600,000","7,100,000"
	CurrentLiabilities,"813,470,000","205,195,000","180,008,000","176,703,000","177,895,000","191,390,000","198,408,000","197,987,000","187,161,000","234,885,000","253,832,000","272,432,000","242,154,000","317,428,000","222,912,000","194,077,000","158,675,000","146,932,000","148,766,000","86,444,000","69,063,000","89,712,000","71,321,000","58,622,000","44,236,000","51,266,000","49,680,000","52,835,000","47,785,000","69,786,000","35,566,000","68,515,000","58,799,000","66,675,000","59,825,000","69,463,000","57,771,000","56,690,000","60,661,000","57,428,000","48,387,000","49,779,000","50,492,000","41,494,000","45,786,000","39,085,000","47,838,000","48,767,000","48,975,000","75,097,000","77,588,000","44,465,000","50,933,000","53,854,000","39,048,000","37,755,000","35,626,000","25,702,000","9,920,000","9,950,000","19,936,000","20,008,000","5,954,000","6,961,000","6,178,000","7,175,000","9,945,000","10,946,000","11,362,000","10,769,000","6,353,000","5,605,000","6,458,000","5,279,000","5,560,000","6,088,000","5,780,000","5,168,000","4,968,000","5,938,000","6,127,000","6,182,000","6,903,000","6,919,000","7,715,000","9,289,000","10,145,000","9,720,000","9,051,000","9,677,000","6,100,000","9,300,000","9,600,000","9,200,000","7,700,000","8,800,000","7,500,000","10,800,000","10,800,000","14,100,000","15,900,000","16,600,000","14,900,000","21,300,000","17,800,000","17,000,000","16,000,000","16,700,000","16,100,000","16,400,000","17,900,000","19,100,000","20,100,000","19,500,000","16,400,000","14,700,000","12,700,000","7,000,000","7,300,000","6,900,000","5,100,000","4,000,000","3,200,000","5,000,000","6,400,000","3,000,000","5,500,000"
		PayablesAndAccruedExpenses,"91,141,000","103,837,000","78,793,000","69,205,000","67,520,000","81,837,000","89,244,000","85,086,000","88,178,000","105,686,000","126,203,000","134,971,000","149,166,000","139,448,000","119,259,000","106,330,000","84,466,000","83,274,000","57,851,000","45,788,000","30,543,000","52,329,000","36,480,000","23,360,000","20,434,000","27,975,000","27,723,000","29,328,000","23,025,000","45,401,000","15,389,000","21,668,000","22,217,000","24,300,000","17,727,000","30,016,000","24,951,000","20,928,000","19,729,000","21,927,000","22,593,000","23,753,000","24,613,000","17,983,000","20,383,000","19,880,000","19,157,000","11,347,000","10,085,000","14,694,000","6,592,000","6,119,000","7,741,000","4,472,000","7,662,000","6,059,000","8,216,000","3,748,000","3,078,000","2,426,000","2,875,000","3,403,000","2,331,000","3,016,000","2,195,000","3,412,000","2,867,000","3,150,000","3,386,000","3,303,000","2,270,000","2,251,000","3,226,000","3,065,000","2,908,000","2,606,000","2,218,000","2,069,000","2,019,000","2,340,000","2,601,000","3,150,000","3,402,000","3,265,000","3,863,000","4,326,000","4,655,000","3,528,000","2,829,000","3,166,000","1,600,000","2,300,000","2,300,000","2,200,000","1,700,000","2,100,000","2,600,000","3,200,000","3,200,000","4,700,000","8,100,000","7,500,000","5,700,000","6,800,000","4,700,000","4,800,000","5,400,000","6,400,000","6,700,000","6,500,000","6,700,000","7,700,000","9,000,000","8,700,000","5,200,000","4,500,000","7,100,000","5,500,000","5,300,000","5,000,000","3,900,000","3,300,000","2,500,000","3,300,000",,,
			Payables,"80,774,000","82,379,000","70,186,000","58,804,000","56,965,000","68,777,000","77,165,000","74,297,000","78,822,000","94,642,000","117,520,000","127,202,000","121,180,000","119,900,000","109,458,000","97,985,000","77,231,000","74,314,000","50,845,000","39,665,000","23,948,000","23,543,000","30,353,000","19,265,000","14,687,000","20,734,000","21,703,000","23,099,000","18,471,000","37,107,000","11,138,000","16,258,000","17,827,000","16,726,000","13,698,000","23,552,000","20,151,000","15,171,000",,,"19,075,000","18,719,000","20,050,000","13,076,000","16,171,000","15,344,000","15,705,000","8,417,000","5,985,000","11,060,000","4,184,000","3,766,000","4,361,000","1,352,000","4,467,000","3,430,000","5,234,000","891,000","1,792,000","1,476,000","1,822,000","1,031,000","1,019,000","1,836,000","1,518,000","1,962,000","1,697,000","1,935,000","1,723,000","1,781,000","1,620,000","1,675,000","1,934,000","523,000","2,046,000","2,068,000","1,838,000","1,727,000","1,893,000","2,015,000","2,601,000","2,776,000","3,133,000","2,890,000","3,649,000","4,326,000","4,655,000","3,528,000","2,829,000","3,166,000","1,600,000","2,300,000","2,300,000","2,200,000","1,700,000","2,100,000","2,600,000","3,200,000","3,200,000","4,700,000","8,100,000","7,500,000","5,700,000","6,800,000","4,700,000","4,800,000","5,400,000","6,400,000","6,700,000","6,500,000","6,700,000","7,700,000","9,000,000","8,700,000","5,200,000","4,500,000","7,100,000","5,500,000","5,300,000","5,000,000","3,900,000","3,300,000","2,500,000","3,300,000",,,
				AccountsPayable,"75,785,000","70,514,000","62,265,000","54,677,000","53,299,000","56,636,000","68,941,000","69,903,000","70,102,000","74,967,000","117,520,000","127,202,000","121,180,000","103,250,000","109,458,000","97,985,000","77,231,000","69,101,000","50,845,000","39,665,000","23,948,000","16,606,000","30,353,000","19,265,000","14,687,000","5,800,000","21,703,000","23,099,000","18,471,000","11,879,000","11,138,000","16,258,000","17,827,000","4,515,000","13,698,000","23,552,000","20,151,000","5,607,000",,,,,,,,,,,,,,,,"1,352,000","4,467,000","3,430,000","5,234,000","891,000","1,792,000","1,476,000","1,822,000","1,031,000","1,019,000","1,836,000","1,518,000","1,962,000","1,697,000","1,935,000","1,723,000","1,781,000","1,620,000","1,675,000","1,934,000","523,000","2,046,000","2,068,000","1,838,000","1,727,000","1,893,000","2,015,000","2,601,000","2,776,000","3,133,000","2,890,000","3,649,000","4,326,000","4,655,000","3,528,000","2,829,000","3,166,000","1,600,000","2,300,000","2,300,000","2,200,000","1,700,000","2,100,000","2,600,000","3,200,000","3,200,000","4,700,000","8,100,000","7,500,000","5,700,000","6,800,000","4,700,000","4,800,000","5,400,000","6,400,000","6,700,000","6,500,000","6,700,000","7,700,000","9,000,000","8,700,000","5,200,000","4,500,000","7,100,000","5,500,000","5,300,000","5,000,000","3,900,000","3,300,000","2,500,000","3,300,000",,,
				TotalTaxPayable,,"5,569,000",,,,"6,860,000",,,,"7,479,000",,,,"16,650,000",,,,"5,213,000",,,,"6,937,000",,,,"12,701,000",,,,"25,228,000",,,,"12,211,000",,,,"9,564,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,"1,767,000",,,,"3,429,000",,,,"4,094,000",,,,"13,901,000",,,,"1,598,000",,,,"2,448,000",,,,"9,266,000",,,,"22,627,000",,,,"8,173,000",,,,"6,913,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,"0",,,,"2,233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"4,989,000","6,296,000","7,921,000","4,127,000","3,666,000","5,281,000","8,224,000","4,394,000","8,720,000","12,196,000",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0",,,
			CurrentAccruedExpenses,"10,367,000","21,458,000","8,607,000","10,401,000","10,555,000","13,060,000","12,079,000","10,789,000","9,356,000","11,044,000","8,683,000","7,769,000","27,986,000","19,548,000","9,801,000","8,345,000","7,235,000","8,960,000","7,006,000","6,123,000","6,595,000","28,786,000","6,127,000","4,095,000","5,747,000","7,241,000","6,020,000","6,229,000","4,554,000","8,294,000","4,251,000","5,410,000","4,390,000","7,574,000","4,029,000","6,464,000","4,800,000","5,757,000","4,620,000","5,517,000","3,518,000","5,034,000","4,563,000","4,907,000","4,212,000","4,536,000","3,452,000","2,930,000","4,100,000","3,634,000","2,408,000","2,353,000","3,380,000","3,120,000","3,195,000","2,629,000","2,982,000","2,857,000","1,286,000","950,000","1,053,000","2,372,000","1,312,000","1,180,000","677,000","1,450,000","1,170,000","1,215,000","1,663,000","1,522,000","650,000","576,000","1,292,000","2,542,000","862,000","538,000","380,000","342,000","126,000","325,000",,"374,000","269,000","375,000","214,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,650,000",,,,,,,,,"4,620,000","5,517,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,620,000","5,517,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"650,653,000","39,311,000","38,538,000","38,651,000","40,000,000","45,063,000","43,907,000","36,958,000","32,873,000","57,565,000","62,863,000","85,564,000","42,780,000","36,434,000","22,628,000","18,220,000","23,782,000","23,624,000","12,373,000","12,373,000","12,373,000","12,373,000","12,373,000","12,373,000","608,000","606,000","607,000","617,000","631,000","936,000","724,000","27,351,000","14,233,000","13,889,000","13,547,000","13,220,000","10,530,000","12,259,000","11,876,000","11,528,000","9,185,000","6,832,000","6,821,000","6,850,000","8,947,000","10,370,000","20,651,000","29,343,000","29,923,000","52,377,000","63,912,000","30,463,000","36,788,000","37,375,000","25,454,000","25,447,000","20,443,000","16,160,000","463,000","1,064,000","11,018,000","11,009,000","978,000","981,000","966,000","969,000","3,919,000","4,404,000","4,486,000","4,477,000","925,000","511,000","543,000","73,000","103,000","238,000","224,000","220,000","218,000","239,000","246,000","260,000","262,000","248,000","243,000","238,000","386,000","425,000","289,000","314,000","400,000","2,000,000","1,900,000","3,100,000","2,400,000",,,"1,600,000","1,600,000","1,600,000",,,,"3,000,000","4,000,000","3,400,000","3,400,000","2,500,000","3,700,000","3,900,000","3,600,000","4,000,000","4,300,000","4,900,000","4,500,000","3,600,000",,,,,"700,000","200,000",,,"1,500,000",,"200,000"
			CurrentDebt,"647,287,000","36,138,000","35,366,000","35,402,000","36,428,000","41,158,000","39,515,000","32,219,000","27,605,000","51,610,000","57,285,000","79,529,000","36,734,000","36,434,000","22,528,000","18,107,000","23,765,000","23,624,000","12,364,000","12,364,000","12,364,000","12,373,000","12,373,000","12,373,000","608,000","606,000","607,000","617,000","631,000","936,000","724,000","27,351,000","14,233,000","13,889,000","13,547,000","13,220,000","10,530,000","12,259,000","11,876,000","11,528,000","9,185,000","6,832,000","6,821,000","6,850,000","8,947,000","10,370,000","20,651,000","29,343,000","29,923,000","52,377,000","63,912,000","30,463,000","36,788,000","37,375,000","25,454,000","25,447,000","20,443,000","16,160,000","463,000","1,064,000","11,018,000","11,009,000","978,000","981,000","966,000","969,000","3,919,000","4,404,000","4,486,000","4,477,000","925,000","511,000","543,000","73,000","103,000","238,000","224,000","220,000","218,000","239,000","246,000","260,000","262,000","248,000","243,000","238,000","386,000","425,000","289,000","314,000","400,000","2,000,000","1,900,000","3,100,000","2,400,000",,,"1,600,000","1,600,000","1,600,000",,,,"3,000,000","4,000,000","3,400,000","3,400,000","2,500,000","3,700,000","3,900,000","3,600,000","4,000,000","4,300,000","4,900,000","4,500,000","3,600,000",,,,,"700,000","200,000",,,"1,500,000",,"200,000"
				LineOfCredit,"1,824,000","5,607,000","7,991,000","9,704,000","12,024,000","16,643,000","7,546,000","7,615,000","2,746,000","28,352,000","35,829,000","59,902,000","18,925,000","17,841,000","8,703,000","4,283,000","9,941,000","9,243,000",,,,,,,,,,,,,,"7,840,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"645,463,000","30,531,000","27,375,000","25,698,000","24,404,000","24,515,000","31,969,000","24,604,000","24,859,000","23,258,000","21,456,000","19,627,000","17,809,000","18,593,000","13,825,000","13,824,000","13,824,000","14,381,000","12,364,000","12,364,000","12,364,000","12,373,000","12,373,000","12,373,000","608,000","606,000","607,000","617,000","631,000","936,000","724,000","27,351,000","14,233,000","13,889,000","13,547,000","13,220,000","10,530,000","12,259,000",,,,,"6,821,000","6,850,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"3,366,000","3,173,000","3,172,000","3,249,000","3,572,000","3,905,000","4,392,000","4,739,000","5,268,000","5,955,000","5,578,000","6,035,000","6,046,000",,"100,000","113,000","17,000",,"9,000","9,000","9,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"67,449,000","57,557,000","58,721,000","63,924,000","64,977,000","57,941,000","53,962,000","53,976,000","48,532,000","51,285,000","52,648,000","30,369,000","33,173,000","38,687,000","30,295,000","31,181,000","27,697,000","22,840,000","20,585,000","22,017,000","23,928,000","22,845,000","20,605,000","19,772,000","20,803,000","20,751,000","19,562,000","20,901,000","23,140,000","22,460,000","18,805,000","18,740,000","19,464,000","19,172,000","17,602,000","17,249,000","19,810,000","20,125,000","18,103,000","18,339,000","16,490,000","16,726,000","16,630,000","15,015,000","16,383,000","8,610,000","7,901,000","7,967,000","8,691,000","7,754,000","6,763,000","7,671,000","6,228,000","5,383,000","5,657,000","6,042,000","6,802,000","5,645,000","6,174,000","6,318,000","5,999,000","5,552,000","2,601,000","2,920,000","3,017,000","2,794,000","3,159,000","3,392,000","3,490,000","2,989,000","3,158,000","2,843,000","2,689,000","2,141,000","2,549,000","3,239,000","3,330,000","2,869,000","2,708,000","3,322,000","2,792,000","2,573,000","2,608,000","2,759,000","2,883,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"67,449,000","57,557,000","58,721,000","63,924,000","64,977,000","57,941,000","53,962,000","53,976,000","48,532,000","51,285,000","52,648,000","30,369,000","33,173,000","38,589,000","30,174,000","31,011,000","27,492,000","22,562,000","20,302,000","21,731,000","23,643,000","22,564,000","20,334,000","19,513,000","20,557,000","20,519,000","19,251,000","20,612,000","22,858,000","22,192,000","18,575,000","18,494,000","19,173,000","18,918,000","17,365,000","16,995,000","19,584,000","19,888,000","18,103,000","18,339,000","16,490,000","16,726,000","16,630,000","15,015,000","16,383,000","8,610,000","7,901,000","7,967,000","8,691,000","7,754,000","6,763,000","7,671,000","6,228,000","5,383,000","5,657,000","6,042,000","6,802,000","5,645,000","6,174,000","6,318,000","5,999,000","5,552,000","2,601,000","2,920,000","3,017,000","2,794,000","3,159,000","3,392,000","3,490,000","2,989,000","3,158,000","2,843,000","2,689,000","2,141,000","2,549,000","3,239,000","3,330,000","2,869,000","2,708,000","3,322,000","2,792,000","2,573,000","2,608,000","2,759,000","2,883,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
