name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,"-60,900,000","-58,500,000","-58,100,000","-55,600,000","-53,900,000","-52,200,000","-48,900,000","-44,700,000","-39,300,000","-34,800,000","-26,100,000","-25,000,000","-22,200,000","-24,200,000","-24,800,000","-23,900,000","-23,100,000","-34,400,000","-32,000,000","-30,200,000","-28,700,000","-26,700,000","-24,600,000","-22,900,000","-21,400,000","-21,400,000","-21,500,000",,,"-29,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181,800,000","181,800,000","182,800,000","230,000,000","230,000,000","230,000,000","230,000,000","230,000,000","230,000,000","230,000,000","230,000,000",,,,,,"24,881,000","31,449,000","49,063,000","79,290,000",,,,,,,"39,438,000","39,438,000",,,,"58,832,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112,354,000",,,,"92,943,000",,,,"85,551,000","324,900,000","303,900,000","273,000,000","77,840,000","266,200,000","251,700,000","239,000,000","64,029,000","224,500,000","196,000,000","189,100,000","47,107,000","82,700,000","134,200,000","112,500,000","33,504,000","102,900,000","110,500,000","90,600,000","22,262,000","52,200,000","59,600,000","55,000,000","20,800,000","40,300,000","43,300,000","37,300,000","10,800,000","26,100,000","22,900,000","21,700,000",,,,,,"3,100,000","3,000,000","2,500,000",,,,"1,300,000","400,000"
		PrepaidAssets,,"121,200,000",,,,"86,400,000",,,,"97,500,000",,,,"66,200,000",,,,"113,300,000",,,,"109,300,000",,,,"80,700,000",,,,"62,700,000",,,,"62,700,000",,,,"67,900,000",,,,"61,200,000",,,,"50,100,000",,,,"54,900,000",,,,"24,200,000",,,,"24,900,000",,,,"38,200,000",,,,"37,254,000",,,,,"325,941,000",,,,"210,803,000",,,,"114,496,000",,,,"169,899,000",,,,"120,776,000",,,,"126,197,000",,,,"70,888,000",,,,"68,401,000",,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"65,800,000","65,100,000","75,900,000","65,000,000","62,200,000","65,400,000","57,200,000","56,400,000","56,700,000","57,400,000","66,800,000","56,800,000","59,000,000","59,000,000","62,100,000","65,800,000","69,400,000","62,400,000",,,,"60,900,000",,,,"45,900,000",,,,"45,600,000",,,,"52,400,000",,,,"49,300,000",,,,"35,300,000",,,,"36,500,000","33,700,000","49,700,000","76,300,000","67,800,000","88,100,000","71,700,000","59,500,000","154,000,000","73,400,000","46,600,000","64,500,000","63,600,000","53,200,000","50,900,000","53,800,000","99,600,000","120,833,000","161,643,000","160,232,000","156,412,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"185,900,000","188,400,000","188,400,000","188,400,000","138,900,000","138,900,000","138,900,000","139,000,000","137,500,000","137,500,000","137,500,000","137,500,000",,,,"26,600,000",,,,"28,100,000",,,,,,,,,,,,,,,,"900,000",,,,"1,222,000",,,,,,,,,,,,,,,,,,,,,"0",,,,"11,852,000",,,,"13,257,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"185,900,000","188,400,000","188,400,000","188,400,000","138,900,000","138,900,000","138,900,000","139,000,000","137,500,000","137,500,000","137,500,000","137,500,000",,,,"26,600,000",,,,"28,100,000",,,,,,,,,,,,,,,,"900,000",,,,"1,222,000",,,,,,,,,,,,,,,,,,,,,"0",,,,"11,852,000",,,,"13,257,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"106,200,000",,"101,300,000","93,600,000","81,400,000",,"73,900,000","73,100,000","79,500,000",,"71,700,000","70,400,000","67,000,000",,"61,000,000","90,200,000","89,600,000",,"178,200,000","195,900,000","183,100,000",,"170,400,000","168,600,000","127,000,000",,"124,600,000","126,700,000","131,400,000",,"110,200,000","103,900,000","120,500,000",,"119,200,000","111,600,000","113,400,000",,"138,100,000","137,700,000","142,800,000",,"143,500,000","155,400,000","139,500,000",,"74,900,000","56,800,000","56,200,000",,"55,000,000","59,300,000","61,100,000","33,300,000","60,100,000","64,500,000","72,400,000","50,000,000","122,600,000","148,800,000","298,500,000","66,100,000","139,246,000","103,661,000","125,122,000","74,858,000",,"440,567,000","433,409,000","443,284,000",,"380,436,000","334,239,000","324,252,000",,"246,009,000","244,169,000","224,860,000",,,"39,100,000","16,400,000",,"3,700,000","4,200,000","4,200,000",,"23,200,000","20,300,000","20,200,000",,"26,100,000","27,400,000","27,600,000",,"6,200,000","13,600,000","16,500,000",,"7,900,000","7,900,000","10,000,000","43,600,000","8,200,000","-100,000","100,000","36,500,000",,,,"41,100,000","26,800,000","19,700,000","21,400,000","16,700,000","13,900,000","10,700,000","11,700,000","10,400,000","6,400,000","3,100,000","400,000","100,000"
	TotalNonCurrentAssets,"5,994,300,000","5,943,500,000","5,811,900,000","5,753,600,000","5,541,100,000","5,497,300,000","5,436,100,000","5,400,800,000","5,353,200,000","5,324,900,000","5,309,400,000","4,967,200,000","4,901,100,000","4,512,900,000","4,493,900,000","4,417,800,000","4,231,100,000","4,191,500,000","4,196,000,000","4,146,500,000","4,021,500,000","4,027,400,000","3,965,300,000","3,973,100,000","3,976,200,000","4,007,400,000","2,786,300,000","2,757,100,000","2,711,900,000","2,722,200,000","2,011,000,000","1,995,600,000","1,953,900,000","1,954,000,000","1,981,400,000","1,920,200,000","1,795,000,000","1,787,000,000","1,907,400,000","1,891,200,000","1,864,300,000","1,880,200,000","1,860,600,000","1,948,900,000","1,959,700,000","1,965,900,000","1,282,600,000","1,252,200,000","1,232,700,000","1,255,500,000","1,270,100,000","1,260,200,000","1,267,200,000","1,315,500,000","1,338,300,000","1,286,700,000","1,314,500,000","1,413,200,000","1,860,000,000","1,719,500,000","2,388,600,000","2,479,300,000","2,566,532,000","2,586,690,000","2,615,569,000","2,717,958,000",,"6,046,014,000","6,109,793,000","5,976,813,000","5,842,782,000","5,881,029,000","5,811,403,000","5,977,838,000","5,949,322,000","5,857,440,000","5,789,919,000","5,615,893,000","5,561,438,000","5,481,700,000","5,475,500,000","5,438,000,000","5,426,023,000","5,539,500,000","4,765,200,000","4,509,600,000","4,317,855,000","3,153,300,000","2,880,600,000","2,764,900,000","2,524,441,000","2,448,200,000","2,337,300,000","2,285,800,000","1,896,689,000","1,656,400,000","1,595,300,000","1,194,300,000","1,156,374,000","1,031,100,000","954,700,000","957,000,000","906,400,000","521,400,000","479,600,000","453,100,000","429,300,000","384,900,000","345,400,000","334,500,000","286,200,000","235,300,000","200,400,000","186,200,000","173,400,000","161,300,000","150,800,000","140,600,000","132,300,000","81,400,000","55,600,000","32,800,000","9,200,000"
		NetPPE,"2,903,900,000","2,843,600,000","2,706,900,000","2,636,100,000","2,528,800,000","2,452,300,000","2,362,100,000","2,309,900,000","2,271,200,000","2,235,800,000","2,186,200,000","2,072,500,000","2,021,100,000","1,634,800,000","1,591,000,000","1,565,800,000","1,554,300,000","1,517,100,000","1,482,300,000","1,452,100,000","1,406,100,000","1,391,800,000","1,353,100,000","1,336,900,000","1,317,700,000","1,310,100,000","1,079,100,000","1,062,800,000","1,012,300,000","1,019,700,000","994,600,000","976,500,000","930,700,000","910,500,000","893,500,000","793,300,000","764,200,000","748,000,000","739,300,000","718,900,000","677,200,000","664,400,000","648,800,000","642,500,000","682,500,000","685,400,000","683,700,000","664,500,000","662,000,000","664,800,000","671,500,000","671,400,000","670,500,000","674,300,000","676,900,000","681,500,000","693,900,000","744,400,000","755,000,000","766,000,000","792,300,000","1,096,000,000","1,124,830,000","1,153,879,000","1,189,380,000","1,206,506,000",,"3,067,666,000","3,064,617,000","2,888,573,000","2,774,736,000","2,846,190,000","2,797,992,000","2,904,934,000","2,871,763,000","2,700,120,000","2,648,917,000","2,545,064,000","2,502,967,000","2,330,100,000","2,322,600,000","2,337,300,000","2,288,262,000","2,296,100,000","2,154,300,000","2,006,200,000","1,850,765,000","1,659,300,000","1,627,400,000","1,534,400,000","1,390,873,000","1,354,300,000","1,329,600,000","1,295,700,000","1,100,212,000","1,049,400,000","1,042,400,000","779,900,000","789,538,000","735,600,000","698,600,000","724,600,000","708,200,000","402,600,000","374,600,000","354,500,000","335,100,000","302,400,000","276,800,000","263,300,000","220,600,000","174,400,000","152,300,000","138,200,000","126,700,000","117,100,000","109,500,000","100,900,000","94,100,000","56,900,000","37,800,000","20,500,000","6,500,000"
			GrossPPE,"2,903,900,000","4,383,000,000","2,706,900,000","2,636,100,000","2,528,800,000","3,826,700,000","2,362,100,000","2,309,900,000","2,271,200,000","3,447,600,000","2,186,200,000","2,072,500,000","2,021,100,000","2,781,800,000","1,591,000,000","1,565,800,000","1,554,300,000","2,614,900,000","1,482,300,000","1,452,100,000","1,406,100,000","2,374,200,000","1,353,100,000","1,336,900,000","1,317,700,000","2,184,400,000","1,079,100,000","1,062,800,000","1,012,300,000","1,803,700,000","994,600,000","976,500,000","930,700,000","1,623,100,000","893,500,000","793,300,000","764,200,000","1,476,100,000",,,,"1,351,300,000",,,,"1,437,800,000",,,,"1,374,500,000",,,,"1,341,500,000","1,332,000,000","1,337,300,000","1,345,100,000","1,389,700,000","1,900,700,000","1,911,700,000","1,938,000,000","2,241,700,000","2,290,767,000","2,319,816,000","2,355,317,000","2,372,443,000",,"3,067,666,000","3,064,617,000","2,888,573,000","2,774,736,000","2,846,190,000","2,797,992,000","2,904,934,000","2,871,763,000","2,700,120,000","2,648,917,000","2,545,064,000","2,502,967,000","3,095,000,000","3,059,800,000","3,026,900,000","2,288,262,000","2,981,100,000","2,741,700,000","2,578,100,000","1,850,765,000","2,204,200,000","2,148,600,000","2,025,200,000","1,390,873,000","1,702,700,000","1,532,700,000","1,498,800,000","1,100,212,000","1,214,100,000","1,189,600,000","892,300,000","789,538,000","790,600,000","753,600,000","779,600,000","763,200,000","440,300,000","412,300,000","392,200,000","372,800,000","324,900,000","299,300,000","285,800,000","243,100,000","179,300,000","157,200,000","143,100,000","131,600,000","122,000,000","114,400,000","105,800,000","99,000,000","61,800,000","39,200,000","22,200,000","6,800,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"259,800,000",,,,"217,200,000",,,,"169,600,000",,,,"142,400,000",,,,"125,400,000",,,,"125,300,000",,,,"113,300,000",,,,"108,100,000",,,,"96,000,000",,,,"79,600,000",,,,"66,900,000",,,,"70,900,000",,,,"66,500,000",,,,"66,500,000","66,100,000","62,100,000","62,600,000","76,200,000",,,,"102,200,000",,,,"106,007,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"2,632,800,000",,,,"2,357,000,000",,,,"2,084,800,000",,,,"1,875,200,000",,,,"1,712,400,000",,,,"1,601,400,000",,,,"1,521,100,000",,,,"1,214,400,000",,,,"1,085,200,000",,,,"963,700,000",,,,"901,400,000",,,,"932,600,000",,,,"904,600,000",,,,"921,200,000","916,100,000","930,200,000","929,600,000","960,900,000",,,,"1,315,100,000",,,,"1,409,007,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"641,100,000",,,,"571,800,000",,,,"536,300,000",,,,"466,200,000",,,,"477,700,000",,,,"437,100,000",,,,"402,700,000",,,,"373,500,000",,,,"344,400,000",,,,"324,500,000",,,,"313,000,000",,,,"373,100,000",,,,"353,200,000",,,,"342,000,000","342,400,000","341,200,000","346,900,000","345,000,000",,,,"790,200,000",,,,"812,890,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"2,903,900,000","242,000,000","2,706,900,000","2,636,100,000","2,528,800,000","245,700,000","2,362,100,000","2,309,900,000","2,271,200,000","276,500,000","2,186,200,000","2,072,500,000","2,021,100,000","1,634,800,000","1,591,000,000","1,565,800,000","1,554,300,000","1,517,100,000","1,482,300,000","1,452,100,000","1,406,100,000","1,391,800,000","1,353,100,000","1,336,900,000","1,317,700,000","1,310,100,000","1,079,100,000","1,062,800,000","1,012,300,000","1,019,700,000","994,600,000","976,500,000","930,700,000","910,500,000","893,500,000","793,300,000","764,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
