name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
	StockholdersEquity,"228,706,000","250,967,000","270,011,000","288,382,000","305,990,000","321,220,000","334,981,000","-83,888,944","26,121,016","-25,482,511"
		CapitalStock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","175","1,631","160"
			PreferredStock,"0","0","0","0","0",,,,,
			CommonStock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","175","1,631","160"
		AdditionalPaidInCapital,"459,392,000","455,210,000","451,320,000","447,302,000","443,347,000","439,235,000","435,098,000","2,540,711","61,488,672","1,179,210"
		RetainedEarnings,"-230,083,000","-204,096,000","-181,282,000","-158,929,000","-137,394,000","-118,021,000","-100,124,000","-86,430,862","-35,365,745","-26,659,742"
		GainsLossesNotAffectingRetainedEarnings,"-606,000","-150,000","-30,000","6,000","34,000","3,000","4,000","1,032","-3,542","-2,139"
TotalCapitalization,"228,706,000","250,967,000","270,011,000","288,382,000","305,990,000","321,220,000","334,981,000","-83,888,944","26,121,016","-25,482,511"
CommonStockEquity,"228,706,000","250,967,000","270,011,000","288,382,000","305,990,000","321,220,000","334,981,000","-83,888,944","26,121,016","-25,482,511"
CapitalLeaseObligations,"69,245,000","12,459,000","12,811,000","12,695,000","12,425,000","8,919,000","9,135,000","9,347,618","7,170,884","7,296,207"
NetTangibleAssets,"228,706,000","250,967,000","270,011,000","288,382,000","305,990,000","321,220,000","334,981,000","-83,888,944","26,121,016","-25,482,511"
WorkingCapital,"212,376,000","232,837,000","252,588,000","273,679,000","292,881,000","310,004,000","323,835,000","-37,446,236","17,095,932","29,255,284"
InvestedCapital,"228,706,000","250,967,000","270,011,000","288,382,000","305,990,000","321,220,000","334,981,000","-83,888,944","26,121,016","-25,482,511"
TangibleBookValue,"228,706,000","250,967,000","270,011,000","288,382,000","305,990,000","321,220,000","334,981,000","-83,888,944","26,121,016","-25,482,511"
TotalDebt,"69,245,000","12,459,000","12,811,000","12,695,000","12,425,000","8,919,000","9,135,000","9,347,618","7,170,884","7,296,207"
ShareIssued,"33,003,098","32,971,107","32,931,580","32,852,861","32,798,254","32,627,963","32,568,332","30,427,537","29,427,537","29,427,537"
OrdinarySharesNumber,"33,003,098","32,971,107","32,931,580","32,852,861","32,798,254","32,627,963","32,568,332","30,427,537","29,427,537","29,427,537"
