name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,09/30/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
		PrepaidAssets,"56,191,000","116,640,000","124,473,000","150,968,000","128,493,000","132,944,000","135,869,000","149,080,000","125,677,000","146,036,000","142,843,000","152,476,000","133,448,000","142,455,000","131,826,000","128,325,000","130,051,000","115,463,000","115,701,000","113,563,000","108,157,000","102,551,000","112,416,000","107,810,000","99,127,000","93,622,000","98,511,000","104,314,000","108,020,000","102,398,000","115,212,000","110,967,000","103,218,000","107,911,000","117,051,000","120,102,000","118,343,000","110,023,000","124,494,000","130,099,000","129,413,000","117,444,000","103,277,000","100,801,000","99,435,000","100,642,000","50,598,000","47,602,000","41,553,000","36,492,000","31,061,000","30,047,000","31,821,000","17,947,000","17,582,000","19,534,000","17,401,000","16,920,000","15,021,000","12,980,000","10,620,000","9,106,000","6,800,000","6,877,000","5,811,000","4,889,000","3,733,000","3,815,000","3,571,000","3,215,000","2,488,000","2,836,000","3,863,000","3,448,000","2,707,000","2,796,000","2,860,000","3,056,000","2,538,000","2,018,000","2,573,000","2,817,000","1,619,000","1,634,000","1,724,000",,,,,,,
		RestrictedCash,"1,305,000","2,169,000","2,141,000","2,129,000","2,110,000","6,361,000","6,209,000","6,194,000","7,824,000","7,871,000","9,375,000","9,236,000","10,681,000","10,552,000","8,016,000","4,925,000","8,769,000","6,659,000","5,123,000","6,400,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","2,225,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,736,000","35,805,000","35,651,000","35,615,000","55,458,000","55,445,000","55,466,000","55,468,000","55,508,000","55,508,000","56,958,000","56,499,000","40,606,000","40,607,000","40,598,000","40,600,000","32,051,000","31,850,000","30,734,000","14,546,000","29,042,000","1,684,000","1,684,000","1,487,000","1,052,000","6,128,000","6,822,000","5,459,000","6,888,000","17,700,000","16,650,000","24,391,000","26,716,000","29,884,000","27,437,000","3,464,000","5,467,000","7,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,736,000","35,805,000","35,651,000","35,615,000","55,458,000","55,445,000","55,466,000","55,468,000","55,508,000","55,508,000","56,958,000","56,499,000","40,606,000","40,607,000","40,598,000","40,600,000","32,051,000","31,850,000","30,734,000","14,546,000","29,042,000","1,684,000","1,684,000","1,487,000","1,052,000","6,128,000","6,822,000","5,459,000","6,888,000","17,700,000","16,650,000","24,391,000","26,716,000","29,884,000","27,437,000","3,464,000","5,467,000","7,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,"1,174,747,000",,,,,"0","104,782,000",,,,,,,"0",,,"96,478,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"2,302,000",,,,"3,320,000",,,,"1,954,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"887,000","555,000","550,000","477,000","391,000","465,000","454,000","389,000",,"32,000","55,000",,"2,753,000","1,787,000","860,000","700,000","500,000","300,000","200,000"
	TotalNonCurrentAssets,"889,571,000","1,663,887,000","1,679,345,000","1,699,311,000","1,735,955,000","1,764,396,000","2,197,483,000","2,319,037,000","2,345,663,000","2,364,477,000","2,456,280,000","2,431,422,000","2,408,075,000","2,322,519,000","3,674,337,000","3,498,012,000","3,459,148,000","3,384,316,000","3,215,391,000","3,161,262,000","3,171,857,000","3,227,826,000","3,220,369,000","3,116,003,000","2,084,988,000","2,143,602,000","2,123,116,000","2,163,746,000","1,947,366,000","1,985,353,000","2,022,150,000","2,050,023,000","2,092,383,000","2,079,844,000","2,082,723,000","2,081,934,000","2,003,512,000","1,776,962,000","1,775,812,000","1,825,688,000","1,833,216,000","1,836,692,000","1,833,201,000","1,837,154,000","1,847,318,000","1,827,483,000","686,536,000","681,998,000","683,106,000","688,737,000","691,679,000","694,806,000","714,222,000","394,614,000","404,368,000","403,295,000","409,019,000","311,721,000","316,744,000","320,643,000","323,713,000","344,943,000","339,726,000","338,793,000","67,920,000","79,106,000","91,051,000","108,964,000","126,457,000","100,293,000","64,951,000","70,879,000","68,053,000","68,804,000","52,161,000","52,831,000","41,258,000","48,083,000","42,186,000","45,488,000","52,598,000","53,487,000","435,868,000","460,164,000","186,089,000","197,626,000","202,991,000","24,460,000","8,600,000","6,800,000","5,500,000","2,500,000"
		NetPPE,"26,075,000","116,811,000","123,964,000","134,129,000","157,556,000","168,763,000","172,244,000","183,389,000","192,299,000","186,359,000","200,350,000","202,020,000","212,975,000","121,913,000","160,225,000","160,585,000","164,878,000","165,603,000","165,434,000","160,470,000","153,197,000","148,810,000","144,804,000","143,731,000","117,679,000","125,617,000","127,739,000","135,542,000","140,116,000","145,830,000","152,213,000","163,128,000","168,026,000","174,013,000","166,579,000","170,950,000","162,318,000","155,494,000","143,823,000","139,233,000","134,364,000","122,563,000","102,877,000","99,089,000","117,913,000","101,623,000","24,637,000","19,534,000","18,366,000","17,477,000","17,343,000","19,036,000","18,817,000","20,297,000","21,147,000","21,209,000","18,238,000","16,662,000","17,111,000","15,129,000","14,094,000","13,560,000","12,821,000","12,182,000","2,753,000","2,597,000","2,482,000","2,423,000","2,366,000","2,180,000","2,204,000","2,117,000","2,237,000","2,566,000","2,958,000","3,656,000","4,384,000","5,321,000","6,543,000","7,167,000","8,501,000","9,782,000","12,182,000","13,136,000","11,792,000","10,832,000","8,898,000","6,193,000","4,900,000","2,600,000","1,900,000","1,500,000"
			GrossPPE,"26,075,000","440,269,000","123,964,000","134,129,000","157,556,000","493,236,000","172,244,000","183,389,000","192,299,000","507,110,000","200,350,000","202,020,000","212,975,000","408,416,000","160,225,000","160,585,000","164,878,000","427,212,000","165,434,000","160,470,000","153,197,000","419,986,000","144,804,000","143,731,000","117,679,000","358,219,000","127,739,000","135,542,000","140,116,000","337,699,000","152,213,000","163,128,000","168,026,000","351,998,000","166,579,000","170,950,000","162,318,000","283,762,000",,,,"207,796,000",,,,"101,623,000","57,760,000",,,,"48,655,000",,"18,817,000","59,916,000","60,766,000","60,828,000","57,857,000","49,520,000","49,969,000","47,987,000","46,952,000","39,570,000","38,831,000","38,192,000","28,763,000","26,957,000","26,842,000","26,783,000","26,726,000","25,046,000","25,070,000","24,983,000","25,103,000","22,457,000","22,849,000","23,547,000","24,275,000","20,868,000","22,090,000","22,714,000","24,048,000","18,624,000","21,024,000","21,978,000","20,634,000","18,358,000","15,592,000","12,118,000","10,400,000","7,700,000","6,700,000",
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,"0",,,,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,439,000",,,,"1,377,000",,,,,,,,"3,057,000",,,,"2,093,000",,,,"2,067,000",,,,"1,486,000",,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,297,000",,,,"14,842,000",,,,"2,946,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"333,478,000",,,,"355,496,000",,,,"368,831,000",,,,"354,126,000",,,,"361,345,000",,,,"360,182,000",,,,"324,334,000",,,,"304,031,000",,,,"311,763,000",,,,"249,871,000",,,,"175,973,000",,,,,"44,099,000",,,,,,,,,,"37,671,000",,,,"26,903,000",,,,"16,347,000",,,,"14,201,000",,,,"13,475,000",,,,"12,797,000",,,,"11,987,000",,,,"8,252,000",,,,,,,
				OtherProperties,"26,075,000","69,933,000","123,964,000","134,129,000","157,556,000","97,625,000","172,244,000","183,389,000","192,299,000","98,944,000","200,350,000","202,020,000","212,975,000","16,735,000","160,225,000","160,585,000","164,878,000","28,132,000","165,434,000","160,470,000","153,197,000","23,204,000","144,804,000","143,731,000","117,679,000","3,266,000","127,739,000","135,542,000","140,116,000","2,873,000","152,213,000","163,128,000","168,026,000","9,419,000","166,579,000","170,950,000","162,318,000","9,419,000",,,,"9,580,000",,,,"101,623,000","0",,,,,,"18,817,000",,,,"3,163,000",,,,"3,163,000",,,,"9,470,000",,,,"9,468,000",,,,"9,535,000",,,,"9,411,000",,,,"10,575,000",,,,"12,382,000",,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"287,000",,,,"667,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"36,858,000",,,,"40,115,000",,,,"39,335,000",,,,"37,555,000",,,,"37,735,000",,,,"36,600,000",,,,"30,619,000",,,,"30,795,000",,,,"30,816,000",,,,"24,472,000",,,,"22,243,000",,,,,"13,661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-323,458,000",,,,"-324,473,000",,,,"-320,751,000",,,,"-286,503,000",,,,"-261,609,000",,,,"-271,176,000",,,,"-232,602,000",,,,"-191,869,000",,,,"-177,985,000",,,,"-128,268,000",,,,"-85,233,000",,,,,"-33,123,000",,,,"-31,312,000",,,"-39,619,000","-39,619,000","-39,619,000","-39,619,000","-32,858,000","-32,858,000","-32,858,000","-32,858,000","-26,010,000","-26,010,000","-26,010,000","-26,010,000","-24,360,000","-24,360,000","-24,360,000","-24,360,000","-22,866,000","-22,866,000","-22,866,000","-22,866,000","-19,891,000","-19,891,000","-19,891,000","-19,891,000","-15,547,000","-15,547,000","-15,547,000","-15,547,000","-8,842,000","-8,842,000","-8,842,000","-8,842,000","-7,526,000","-6,694,000","-5,925,000","-5,500,000","-5,100,000","-4,800,000",
		GoodwillAndOtherIntangibleAssets,"756,806,000","1,382,512,000","1,399,556,000","1,418,940,000","1,437,415,000","1,454,533,000","1,857,864,000","1,958,484,000","1,969,836,000","1,980,088,000","2,021,589,000","2,010,673,000","2,008,480,000","2,014,485,000","3,320,961,000","3,172,242,000","3,114,341,000","3,054,014,000","2,896,238,000","2,821,153,000","2,824,146,000","2,829,334,000","2,753,044,000","2,660,291,000","1,644,118,000","1,656,022,000","1,666,001,000","1,680,807,000","1,670,822,000","1,690,261,000","1,707,861,000","1,698,147,000","1,717,833,000","1,733,800,000","1,750,569,000","1,768,290,000","1,786,796,000","1,561,929,000","1,587,224,000","1,605,878,000","1,617,029,000","1,627,590,000","1,636,796,000","1,643,165,000","1,649,059,000","1,654,963,000","649,932,000","625,286,000","650,691,000","656,729,000","646,197,000","658,584,000","678,693,000","367,490,000","376,279,000","370,124,000","372,070,000","275,834,000","275,591,000","275,483,000","278,596,000","273,400,000","274,618,000","274,788,000","22,911,000","23,332,000","23,753,000","24,151,000","24,546,000","24,967,000","25,257,000","25,935,000","26,359,000","26,676,000","4,541,000","4,667,000","4,793,000","4,920,000","5,046,000","5,324,000","5,516,000","5,769,000","381,192,000","401,320,000","149,690,000","159,214,000","167,913,000","3,007,000","3,600,000","4,200,000","3,400,000","1,000,000"
			Goodwill,"520,187,000","974,478,000","974,427,000","974,834,000","974,772,000","974,729,000","1,287,197,000","1,361,406,000","1,361,115,000","1,362,017,000","1,387,088,000","1,382,244,000","1,373,996,000","1,373,744,000","2,207,967,000","2,107,818,000","2,051,437,000","2,004,953,000","1,971,950,000","1,929,283,000","1,928,358,000","1,924,052,000","1,882,244,000","1,846,944,000","1,222,283,000","1,222,601,000","1,222,823,000","1,218,781,000","1,200,290,000","1,200,746,000","1,200,651,000","1,190,603,000","1,190,603,000","1,189,585,000","1,189,585,000","1,189,585,000","1,189,761,000","1,039,364,000","1,039,364,000","1,039,364,000","1,039,364,000","1,039,364,000","1,039,364,000","1,039,106,000","1,037,004,000","1,051,234,000","413,390,000","413,390,000","413,390,000","417,911,000","418,431,000","412,252,000","431,974,000","247,556,000","249,808,000","240,545,000","240,452,000","181,397,000","184,124,000","184,124,000","188,261,000","182,802,000","182,801,000","181,104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"236,619,000","408,034,000","425,129,000","444,106,000","462,643,000","479,804,000","570,667,000","597,078,000","608,721,000","618,071,000","634,501,000","628,429,000","634,484,000","640,741,000","1,112,994,000","1,064,424,000","1,062,904,000","1,049,061,000","924,288,000","891,870,000","895,788,000","905,282,000","870,800,000","813,347,000","421,835,000","433,421,000","443,178,000","462,026,000","470,532,000","489,515,000","507,210,000","507,544,000","527,230,000","544,215,000","560,984,000","578,705,000","597,035,000","522,565,000","547,860,000","566,514,000","577,665,000","588,226,000","597,432,000","604,059,000","612,055,000","603,729,000","236,542,000","211,896,000","237,301,000","238,818,000","227,766,000","246,332,000","246,719,000","119,934,000","126,471,000","129,579,000","131,618,000","94,437,000","91,467,000","91,359,000","90,335,000","90,598,000","91,817,000","93,684,000","22,911,000","23,332,000","23,753,000","24,151,000","24,546,000","24,967,000","25,257,000","25,935,000","26,359,000","26,676,000","4,541,000","4,667,000","4,793,000","4,920,000","5,046,000","5,324,000","5,516,000","5,769,000","381,192,000","401,320,000","149,690,000","159,214,000","167,913,000","3,007,000","3,600,000","4,200,000","3,400,000","1,000,000"
		InvestmentsAndAdvances,,"61,553,000",,,,"35,805,000",,,,"43,806,000",,,,"37,040,000",,,,"52,265,000","0","63,450,000","74,400,000","178,703,000","197,250,000","187,500,000",,"223,429,000","0","0","0","1,305,000","1,321,000","1,318,000","1,313,000","1,329,000","1,373,000","1,341,000","1,700,000","1,706,000","1,718,000","1,640,000","1,667,000","1,675,000","1,681,000","1,703,000","1,716,000","1,778,000","1,925,000","1,876,000","1,926,000","2,072,000","2,267,000","2,559,000","2,735,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,,,,,"0",,,,"22,252,000",,,,"0",,,,"203,117,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
