name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
	CurrentLiabilities,"369,893,000","379,920,000","251,093,000","221,570,000","240,176,000","321,184,000","272,534,000","271,633,000","446,435,000","414,776,000","412,893,000","383,064,000","379,584,000","333,416,000","286,015,000","311,793,000","368,180,000","364,667,000","334,687,000","323,274,000","347,703,000","268,188,000","231,879,000","241,709,000","288,240,000","224,859,000","183,391,000","185,281,000","215,113,000","190,359,000","162,826,000","177,923,000","204,131,000","156,445,000","159,617,000","195,336,000","190,868,000","163,216,000","160,865,000","155,136,000","164,136,000","165,624,000","162,233,000","151,839,000","137,597,000","128,562,000","130,982,000","127,168,000","114,357,000","137,403,000","192,057,000","297,510,000","346,085,000","361,044,000","408,366,000","456,110,000","488,899,000","456,957,000","410,840,000","434,298,000","494,614,000","469,350,000","407,383,000","415,370,000","485,902,000","271,063,000","219,670,000","217,361,000","274,715,000","278,103,000","245,268,000","234,064,000","257,556,000","236,753,000","136,299,000","158,240,000","189,768,000","173,094,000","131,112,000","165,013,000","148,984,000","134,087,000","124,806,000","153,246,000","178,308,000","147,920,000","108,075,000","139,934,000","166,877,000","157,400,000","135,500,000","158,000,000","163,400,000","116,800,000","80,900,000","54,300,000"
		PayablesAndAccruedExpenses,"133,606,000","108,681,000","112,333,000","118,437,000","107,816,000","89,836,000","89,466,000","87,216,000","49,893,000","53,595,000","76,523,000","68,960,000","48,724,000","41,630,000","56,060,000","56,164,000","49,051,000","37,306,000","59,478,000","59,181,000","55,887,000","31,907,000","35,200,000","46,584,000","49,503,000","24,373,000","33,474,000","34,263,000","32,669,000","20,522,000","27,423,000","36,164,000","28,992,000","19,010,000","27,805,000","34,645,000","31,492,000","26,030,000","31,723,000","34,664,000","33,567,000","26,953,000","34,320,000","37,955,000","38,010,000","27,610,000","31,726,000","53,478,000","50,567,000","30,119,000","45,175,000","41,445,000","45,590,000","26,706,000","29,861,000","43,116,000","47,069,000","39,869,000","47,024,000","61,351,000","49,047,000","41,106,000","64,181,000","67,343,000","57,942,000","38,485,000","39,242,000","79,317,000","93,173,000","30,996,000","73,466,000","60,926,000","68,419,000","26,099,000","27,031,000","31,045,000","31,481,000","20,867,000","25,055,000","30,273,000","28,511,000","16,973,000","17,136,000","25,191,000","25,865,000","4,361,000","5,717,000","11,774,000","7,292,000","4,200,000","14,800,000","28,600,000","23,900,000","4,500,000","8,600,000","7,100,000"
			Payables,"37,856,000","27,244,000","25,739,000","28,741,000","23,280,000","22,379,000","37,343,000","39,441,000","15,259,000","18,159,000","33,674,000","31,601,000","11,626,000","11,840,000","23,134,000","20,773,000","17,914,000","10,366,000","26,432,000","25,634,000","24,927,000","9,481,000","9,597,000","19,342,000","26,998,000","8,681,000","13,510,000","11,544,000","11,928,000","4,619,000","7,823,000","13,370,000","9,771,000","4,133,000","7,474,000","9,828,000","8,250,000","5,782,000","8,457,000","9,140,000","8,924,000","5,170,000","8,642,000","10,958,000","11,982,000","3,685,000","7,002,000","28,597,000","27,077,000","5,948,000","15,847,000","16,752,000","21,922,000","7,422,000","4,481,000","15,434,000","16,364,000","14,811,000","19,980,000","30,635,000","21,941,000","15,588,000","37,398,000","34,206,000","27,613,000","15,560,000","18,146,000","56,054,000","69,505,000","12,220,000","55,841,000","42,911,000","49,641,000","11,690,000","12,402,000","15,997,000","14,514,000","7,011,000","9,283,000","13,795,000","12,026,000","4,082,000","4,772,000","10,300,000","9,402,000","4,361,000","5,717,000","11,774,000","7,292,000","4,200,000","14,800,000","28,600,000","23,900,000","4,500,000","8,600,000","7,100,000"
				AccountsPayable,"37,856,000","27,244,000","25,739,000","28,741,000","23,280,000","22,379,000","37,343,000","39,441,000","15,259,000","18,159,000","33,674,000","31,601,000","11,626,000","11,840,000","23,134,000","20,773,000","17,914,000","10,366,000","26,432,000","25,634,000","24,927,000","9,481,000","9,597,000","19,342,000","26,998,000","8,681,000","13,510,000","11,544,000","11,928,000","4,619,000","7,823,000","13,370,000","9,771,000","4,133,000","7,474,000","9,828,000","8,250,000","5,782,000","8,457,000","9,140,000","8,924,000","5,170,000","8,642,000","10,958,000","11,982,000","3,685,000","7,002,000","28,597,000","27,077,000","5,948,000","15,847,000","16,752,000","21,922,000","7,422,000","4,481,000","15,434,000","16,364,000","14,811,000","19,980,000","30,635,000","21,941,000","15,588,000","37,398,000","34,206,000","27,613,000","15,560,000","18,146,000","56,054,000","69,505,000","12,220,000","55,841,000","42,911,000","49,641,000","11,690,000","12,402,000","15,997,000","14,514,000","7,011,000","9,283,000","13,795,000","12,026,000","4,082,000","4,772,000","10,300,000","9,402,000","4,361,000","5,717,000","11,774,000","7,292,000","4,200,000","14,800,000","28,600,000","23,900,000","4,500,000","8,600,000","7,100,000"
			CurrentAccruedExpenses,"95,750,000","81,437,000","86,594,000","89,696,000","84,536,000","67,457,000","52,123,000","47,775,000","34,634,000","35,436,000","42,849,000","37,359,000","37,098,000","29,790,000","32,926,000","35,391,000","31,137,000","26,940,000","33,046,000","33,547,000","30,960,000","22,426,000","25,603,000","27,242,000","22,505,000","15,692,000","19,964,000","22,719,000","20,741,000","15,903,000","19,600,000","22,794,000","19,221,000","14,877,000","20,331,000","24,817,000","23,242,000","20,248,000","23,266,000","25,524,000","24,643,000","21,783,000","25,678,000","26,997,000","26,028,000","23,925,000","24,724,000","24,881,000","23,490,000","24,171,000","29,328,000","24,693,000","23,668,000","19,284,000","25,380,000","27,682,000","30,705,000","25,058,000","27,044,000","30,716,000","27,106,000","25,518,000","26,783,000","33,137,000","30,329,000","22,925,000","21,096,000","23,263,000","23,668,000","18,776,000","17,625,000","18,015,000","18,778,000","14,409,000","14,629,000","15,048,000","16,967,000","13,856,000","15,772,000","16,478,000","16,485,000","12,891,000","12,364,000","14,891,000","16,463,000",,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"72,219,000","126,689,000","38,100,000","16,429,000","49,003,000","175,959,000","151,247,000","154,311,000","369,748,000","340,983,000","312,065,000","289,842,000","297,530,000","270,715,000","212,949,000","232,764,000","299,157,000","307,739,000","254,177,000","241,642,000","265,920,000","213,510,000","166,550,000","176,972,000","219,030,000","187,516,000","137,186,000","137,388,000","165,287,000","157,228,000","124,424,000","131,042,000","160,104,000","125,913,000","122,470,000","142,333,000","141,132,000","123,366,000","120,647,000","111,793,000","120,092,000","130,235,000","118,828,000","105,212,000","90,031,000","94,609,000","93,844,000","57,212,000","53,000,000","102,000,000","142,000,000","250,000,000","294,000,000","329,000,000","372,000,000","404,000,000","423,433,000","395,415,000","330,396,000","344,369,000","419,081,000","410,055,000","326,032,000","319,515,000","388,607,000","210,580,000","154,635,000","118,048,000","158,116,000","237,127,000","155,885,000","156,925,000","174,397,000","197,371,000","99,344,000","120,347,000","151,304,000","139,165,000","96,908,000","126,308,000","111,347,000","109,263,000","100,217,000","115,770,000","140,165,000","115,847,000","72,621,000","97,533,000","137,270,000","138,900,000","9,900,000","102,100,000","115,800,000","98,400,000","46,200,000","15,900,000"
			CurrentDebt,"62,445,000","117,048,000","27,530,000","6,154,000","38,564,000","166,098,000","144,393,000","147,049,000","362,898,000","334,085,000","312,065,000","289,842,000","297,530,000","270,715,000","212,949,000","232,764,000","299,157,000","307,739,000","254,177,000","241,642,000","265,920,000","213,510,000","166,550,000","176,972,000","219,030,000","187,516,000","137,186,000","137,388,000","165,287,000","157,228,000","124,424,000","131,042,000","160,104,000","125,913,000","122,470,000","142,333,000","141,132,000","123,366,000","120,647,000","111,793,000","120,092,000","130,235,000","118,828,000","105,212,000","90,031,000","94,609,000","93,844,000","57,212,000","53,000,000","102,000,000","142,000,000","250,000,000","294,000,000","329,000,000","372,000,000","404,000,000","423,433,000","395,415,000","330,396,000","344,369,000","419,081,000","410,055,000","326,032,000","319,515,000","388,607,000","210,580,000","154,635,000","118,048,000","158,116,000","237,127,000","155,885,000","156,925,000","174,397,000","197,371,000","99,344,000","120,347,000","151,304,000","139,165,000","96,908,000","126,308,000","111,347,000","109,263,000","100,217,000","115,770,000","140,165,000","115,847,000","72,621,000","97,533,000","137,270,000","138,900,000","9,900,000","102,100,000","115,800,000","98,400,000","46,200,000","15,900,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"770,000",,,,,,,,,,,,
				LineOfCredit,,,,,,,,"147,049,000","362,898,000","334,085,000","312,065,000","289,842,000","297,530,000","270,715,000","212,949,000","232,764,000","299,157,000","307,739,000","254,177,000","241,642,000","265,920,000","213,510,000","166,550,000","176,972,000","219,030,000","187,516,000","137,186,000","137,388,000","165,287,000","157,228,000","124,424,000","131,042,000","160,104,000","125,913,000","122,470,000","142,333,000","141,132,000","123,366,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"62,445,000","117,048,000","27,530,000","6,154,000","38,564,000","166,098,000","144,393,000","147,049,000","362,898,000","334,085,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,000,000",,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"9,774,000","9,641,000","10,570,000","10,275,000","10,439,000","9,861,000","6,854,000","7,262,000","6,850,000","6,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"164,068,000","144,550,000","100,660,000","86,704,000","83,357,000","55,389,000","31,821,000","30,106,000","26,794,000","20,198,000","24,305,000","24,262,000","33,330,000","21,071,000","17,006,000","22,865,000","19,972,000","19,622,000","21,032,000","22,451,000","25,896,000","22,771,000","30,129,000","18,153,000","19,707,000","12,970,000","12,731,000","13,630,000","17,157,000","12,609,000","10,979,000","10,717,000","15,035,000","11,522,000","9,342,000","18,358,000","18,244,000","13,820,000","8,495,000","8,679,000","10,477,000","8,436,000","9,085,000","8,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"292,000","333,000","342,000","271,000","14,000","143,000",,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"292,000","333,000","342,000","271,000","14,000","143,000",,,,,,,,,,,
			CurrentDeferredRevenue,"164,068,000","144,550,000","100,660,000","86,704,000","83,357,000","55,389,000","31,821,000","30,106,000","26,794,000","20,198,000","24,305,000","24,262,000","33,330,000","21,071,000","17,006,000","22,865,000","19,972,000","19,622,000","21,032,000","22,451,000","25,896,000","22,771,000","30,129,000","18,153,000","19,707,000","12,970,000","12,731,000","13,630,000","17,157,000","12,609,000","10,979,000","10,717,000","15,035,000","11,522,000","9,342,000","18,358,000","18,244,000","13,820,000","8,495,000","8,679,000","10,477,000","8,436,000","9,085,000","8,672,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,672,000","9,556,000","6,343,000","5,412,000","16,478,000","10,790,000","5,284,000","4,882,000","6,065,000","6,495,000","5,338,000","6,505,000","8,994,000","18,397,000","21,673,000","33,420,000","28,578,000","26,486,000","18,189,000","17,170,000","28,512,000","39,353,000","21,998,000","25,793,000","19,996,000","23,426,000","9,980,000","15,917,000","16,213,000","14,740,000","13,283,000","9,924,000","6,848,000","6,983,000","13,062,000","9,149,000","8,140,000","8,793,000","7,509,000","7,182,000","12,271,000","12,135,000","27,712,000","29,737,000","30,627,000","22,315,000","14,300,000","110,800,000","27,300,000","23,700,000","13,900,000","26,100,000","31,300,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"161,571,000","161,864,000","161,838,000","161,749,000","161,646,000","161,122,000","47,388,000","39,302,000","39,592,000","39,883,000","2,371,000","2,557,000","952,000","840,000","1,431,000","2,497,000","3,037,000","2,786,000","3,105,000","3,250,000","4,635,000","2,414,000","2,336,000","2,463,000","651,000","625,000","586,000","425,000","345,000","422,000","560,000","611,000","394,000","440,000","473,000","723,000","1,811,000","1,853,000","3,312,000","4,419,000","4,307,000","5,316,000","5,896,000","6,210,000","4,675,000","4,190,000","3,748,000","2,672,000","3,168,000","3,554,000","3,831,000","4,821,000","2,522,000","5,597,000","4,374,000","3,745,000","39,595,000","42,839,000","41,479,000","41,800,000","44,980,000","43,425,000","44,293,000","45,977,000","34,945,000","35,622,000","36,221,000","34,698,000","31,304,000","31,783,000","32,270,000","26,071,000","26,333,000","26,595,000","26,800,000","26,348,000","26,581,000","26,946,000","24,844,000","17,156,000","16,478,000","11,774,000","11,991,000","13,450,000","13,492,000","10,617,000","10,915,000","11,321,000","10,744,000","10,300,000","10,100,000","3,600,000","3,000,000","3,100,000","3,300,000","5,600,000"
		LongTermDebtAndCapitalLeaseObligation,"139,632,000","141,536,000","144,454,000","145,204,000","147,716,000","148,344,000","40,816,000","34,248,000","35,639,000","36,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,210,000","25,326,000","26,437,000","27,542,000","30,287,000","31,493,000","32,654,000","33,790,000","23,660,000","24,557,000","25,450,000","24,173,000","21,322,000","22,341,000","23,352,000","18,164,000","18,783,000","19,395,000","19,999,000","20,820,000","21,441,000","22,124,000","19,857,000","12,868,000","10,970,000","6,223,000","6,423,000","8,063,000","8,281,000","5,512,000","5,759,000","6,017,000","6,174,000","6,300,000","6,300,000","3,400,000","3,000,000","3,200,000","3,200,000","4,400,000"
			LongTermDebt,"45,747,000","46,623,000","47,498,000","48,374,000","49,440,000","50,124,000","7,343,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,210,000","25,326,000","26,437,000","27,542,000","30,287,000","31,493,000","32,654,000","33,790,000","23,660,000","24,557,000","25,450,000","24,173,000","21,322,000","22,341,000","23,352,000","18,164,000","18,783,000","19,395,000","19,999,000","20,820,000","21,441,000","22,124,000","19,857,000","12,868,000","10,970,000","6,223,000","6,423,000","8,063,000","8,281,000","5,512,000","5,759,000","6,017,000","6,174,000","6,300,000","6,300,000","3,400,000","3,000,000","3,200,000","3,200,000","4,400,000"
			LongTermCapitalLeaseObligation,"93,885,000","94,913,000","96,956,000","96,830,000","98,276,000","98,220,000","33,473,000","34,248,000","35,639,000","36,325,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"14,646,000","13,161,000","9,268,000","8,419,000","6,501,000","5,911,000","4,509,000","4,221,000","2,821,000","2,413,000","1,142,000","1,284,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,394,000","11,405,000","11,971,000","11,774,000","12,167,000","11,932,000","11,639,000","12,187,000","11,285,000","11,065,000","10,771,000","10,525,000","9,982,000","9,442,000","8,918,000","7,907,000","7,550,000","7,200,000","6,801,000","5,528,000","5,140,000","4,822,000","4,485,000","3,274,000","2,963,000","2,702,000","2,430,000","1,826,000","1,650,000","1,583,000","1,358,000","1,893,000","1,815,000","1,700,000","1,600,000","100,000",,,,"1,300,000"
			NonCurrentDeferredTaxesLiabilities,"14,646,000","13,161,000","9,268,000","8,419,000","6,501,000","5,911,000","4,509,000","4,221,000","2,821,000","2,413,000","1,142,000","1,284,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,394,000","11,405,000","11,971,000","11,774,000","12,167,000","11,932,000","11,639,000","12,187,000","11,285,000","11,065,000","10,771,000","10,525,000","9,982,000","9,442,000","8,918,000","7,907,000","7,550,000","7,200,000","6,801,000","5,528,000","5,140,000","4,822,000","4,485,000","3,274,000","2,963,000","2,702,000","2,430,000","1,826,000","1,650,000","1,583,000","1,358,000","1,893,000","1,815,000","1,700,000","1,600,000","100,000",,,,"1,300,000"
		OtherNonCurrentLiabilities,"7,293,000","7,167,000","8,116,000","8,126,000","7,429,000","6,867,000","2,063,000","833,000","1,132,000","1,145,000","1,229,000","1,273,000","952,000","840,000","1,431,000","2,497,000","3,037,000","2,786,000","3,105,000","3,250,000","4,635,000","2,414,000","2,336,000","2,463,000","651,000","625,000","586,000","425,000","345,000","422,000","560,000","611,000","394,000","440,000","473,000","723,000","1,811,000","1,853,000",,,,,,,,,,,,,,,,,,,"3,991,000","6,108,000","3,071,000","2,484,000","2,526,000",,,,,,,,,,,,,,,,,,"502,000","1,014,000","2,545,000","2,849,000","3,138,000","3,561,000","3,561,000","3,522,000","3,798,000","3,411,000","2,755,000","2,300,000","2,200,000","100,000",,"-100,000","100,000","-100,000"
TotalEquityGrossMinorityInterest,"674,260,000","633,352,000","594,892,000","572,771,000","523,304,000","482,582,000","455,397,000","425,025,000","387,077,000","380,747,000","368,819,000","369,786,000","368,489,000","361,438,000","353,092,000","341,622,000","318,937,000","309,456,000","302,198,000","334,732,000","320,791,000","315,530,000","312,473,000","301,657,000","286,285,000","285,126,000","283,645,000","258,777,000","244,546,000","241,156,000","239,295,000","233,779,000","221,179,000","221,252,000","221,812,000","215,979,000","200,878,000","198,184,000","200,944,000","201,687,000","195,314,000","192,162,000","195,000,000","199,891,000","195,285,000","198,733,000","202,030,000","206,687,000","204,555,000","209,093,000","197,756,000","209,761,000","217,472,000","235,634,000","248,583,000","257,206,000","367,631,000","369,120,000","373,559,000","372,065,000","355,029,000","349,135,000","349,887,000","339,981,000","320,595,000","286,500,000","283,599,000","271,243,000","255,865,000","202,066,000","196,821,000","187,908,000","175,920,000","168,657,000","166,056,000","157,781,000","149,051,000","144,907,000","145,190,000","138,956,000","131,055,000","127,707,000","127,693,000","122,894,000","114,590,000","111,707,000","112,340,000","105,317,000","94,699,000","91,100,000","90,200,000","84,300,000","74,200,000","66,700,000","66,300,000","54,600,000"
	StockholdersEquity,"674,260,000","633,352,000","594,892,000","572,771,000","523,304,000","482,582,000","455,397,000","425,025,000","387,077,000","380,747,000","368,819,000","369,786,000","368,489,000","361,438,000","353,092,000","341,622,000","318,937,000","309,456,000","302,198,000","334,732,000","320,791,000","315,530,000","312,473,000","301,657,000","286,285,000","285,126,000","283,645,000","258,777,000","244,546,000","241,156,000","239,295,000","233,779,000","221,179,000","221,252,000","221,812,000","215,979,000","200,878,000","198,184,000","200,944,000","201,687,000","195,314,000","192,162,000","195,000,000","199,891,000","195,285,000","198,733,000","202,030,000","206,687,000","204,555,000","209,093,000","197,756,000","209,761,000","217,472,000","235,634,000","248,583,000","257,206,000","367,631,000","369,120,000","373,559,000","372,065,000","355,029,000","349,135,000","349,887,000","339,981,000","320,595,000","286,500,000","283,599,000","271,243,000","255,865,000","202,066,000","196,821,000","187,908,000","175,920,000","168,657,000","166,056,000","157,781,000","149,051,000","144,907,000","145,190,000","138,956,000","131,055,000","127,707,000","127,693,000","122,894,000","114,590,000","111,707,000","112,340,000","105,317,000","94,699,000","91,100,000","90,200,000","84,300,000","74,200,000","66,700,000","66,300,000","54,600,000"
		CapitalStock,"29,000","29,000","29,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","27,000","27,000","27,000","27,000","27,000","27,000","27,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","25,000","25,000","25,000","25,000","25,000","25,000","24,000","24,000","24,000","24,000","24,000","24,000","23,000","23,000","23,000","23,000","23,000","23,000","22,000","23,000","23,000","23,000","22,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","18,000","18,000","18,000","18,000","16,000","16,000","16,000","16,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","0","0","0",,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"29,000","29,000","29,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","28,000","27,000","27,000","27,000","27,000","27,000","27,000","27,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","26,000","25,000","25,000","25,000","25,000","25,000","25,000","24,000","24,000","24,000","24,000","24,000","24,000","23,000","23,000","23,000","23,000","23,000","23,000","22,000","23,000","23,000","23,000","22,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","18,000","18,000","18,000","18,000","16,000","16,000","16,000","16,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","0","0","0",,,,
		AdditionalPaidInCapital,"295,589,000","291,814,000","288,901,000","288,923,000","285,532,000","283,101,000","280,436,000","276,606,000","273,809,000","271,622,000","269,969,000","269,554,000","267,264,000","265,516,000","262,250,000","262,320,000","257,011,000","253,714,000","249,974,000","248,600,000","246,326,000","243,814,000","241,058,000","238,196,000","236,885,000","235,911,000","234,478,000","233,894,000","232,586,000","229,586,000","227,939,000","227,540,000","226,443,000","224,537,000","221,729,000","221,102,000","219,637,000","217,287,000","215,885,000","215,030,000","213,271,000","212,416,000","211,041,000","210,243,000","208,992,000","207,953,000","206,549,000","209,375,000","207,755,000","205,955,000","204,772,000","183,797,000","182,328,000","180,221,000","178,830,000","176,364,000","173,720,000","171,532,000","167,912,000","165,785,000","162,678,000","160,030,000","156,618,000","154,353,000","150,629,000","125,648,000","125,672,000","123,660,000","122,307,000","75,712,000","70,325,000","68,807,000","67,219,000","65,606,000","65,235,000","64,577,000","64,420,000","64,234,000","64,037,000","63,974,000","63,941,000","63,941,000","63,931,000","63,925,000","63,835,000","63,815,000","63,572,000","63,537,000","63,226,000","63,200,000","62,900,000","63,800,000",,,,
		RetainedEarnings,"522,128,000","468,621,000","432,678,000","399,852,000","340,234,000","301,299,000","277,699,000","252,116,000","217,189,000","212,124,000","202,455,000","195,770,000","176,683,000","171,380,000","166,071,000","154,531,000","137,155,000","130,971,000","126,759,000","122,848,000","108,604,000","105,855,000","103,212,000","92,805,000","78,744,000","76,322,000","75,433,000","42,595,000","27,745,000","27,355,000","27,141,000","22,024,000","10,521,000","12,500,000","15,869,000","10,663,000","-2,973,000","-3,317,000","845,000","2,443,000","-2,170,000","-4,467,000","-254,000","5,435,000","2,080,000","6,567,000","11,269,000","13,099,000","12,587,000","18,925,000","8,772,000","41,755,000","50,935,000","71,204,000","85,544,000","96,633,000","209,893,000","213,402,000","220,375,000","213,749,000","199,852,000","196,520,000","200,306,000","187,699,000","170,176,000","161,588,000","160,924,000","150,768,000","136,933,000","129,927,000","127,098,000","119,085,000","108,685,000","103,036,000","100,806,000","93,189,000","84,768,000","80,676,000","81,156,000","74,985,000","67,284,000","63,935,000","64,091,000","59,455,000","51,241,000","48,105,000","48,753,000","41,765,000","31,458,000","27,800,000","27,400,000","20,400,000","240,600,000","9,500,000","9,200,000","24,800,000"
		TreasuryStock,"143,633,000","127,364,000","127,364,000","117,296,000","103,595,000","103,595,000","103,595,000","103,595,000","103,436,000","102,964,000","102,964,000","95,565,000","75,485,000","75,485,000","75,256,000","75,256,000","75,256,000","75,256,000","74,561,000","36,742,000","34,165,000","34,165,000","31,823,000","29,370,000","29,370,000","27,133,000","26,292,000","17,738,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","15,810,000","14,775,000","7,563,000","7,563,000","7,563,000","7,563,000","2,780,000","618,000","618,000","618,000","618,000","618,000","618,000","618,000",,,,,,"152,000","18,000","18,000","18,000","185,000","184,000","344,000","501,000","501,000","228,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"147,000","252,000","648,000","1,264,000","1,105,000","1,749,000","829,000","-130,000","-513,000","-63,000","-669,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-191,000","-23,000","28,000","75,000","43,000","129,000","507,000","690,000","389,000","-136,000","-2,397,000","-2,585,000","-2,775,000","-2,971,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","-100,000","100,000","-166,400,000","57,200,000","57,100,000","29,800,000"
TotalCapitalization,"720,007,000","679,975,000","642,390,000","621,145,000","572,744,000","532,706,000","462,740,000","425,025,000","387,077,000","380,747,000","368,819,000","369,786,000","368,489,000","361,438,000","353,092,000","341,622,000","318,937,000","309,456,000","302,198,000","334,732,000","320,791,000","315,530,000","312,473,000","301,657,000","286,285,000","285,126,000","283,645,000","258,777,000","244,546,000","241,156,000","239,295,000","233,779,000","221,179,000","221,252,000","221,812,000","215,979,000","200,878,000","198,184,000","200,944,000","201,687,000","195,314,000","192,162,000","195,000,000","199,891,000","195,285,000","198,733,000","202,030,000","206,687,000","204,555,000","209,093,000","197,756,000","209,761,000","217,472,000","235,634,000","248,583,000","257,206,000","391,841,000","394,446,000","399,996,000","399,607,000","385,316,000","380,628,000","382,541,000","373,771,000","344,255,000","311,057,000","309,049,000","295,416,000","277,187,000","224,407,000","220,173,000","206,072,000","194,703,000","188,052,000","186,055,000","178,601,000","170,492,000","167,031,000","165,047,000","151,824,000","142,025,000","133,930,000","134,116,000","130,957,000","122,871,000","117,219,000","118,099,000","111,334,000","100,873,000","97,400,000","96,500,000","87,700,000","77,200,000","69,900,000","69,500,000","59,000,000"
