name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
		PrepaidAssets,"109,000,000","113,000,000","124,000,000","108,000,000","119,000,000","137,000,000","144,000,000","136,000,000","186,000,000","182,000,000","186,000,000","126,000,000","135,000,000","144,000,000","137,000,000","114,000,000","121,000,000","115,000,000","142,000,000","113,000,000","124,000,000","138,000,000","127,349,000","106,995,000","114,279,000","111,438,000","111,297,000","110,844,000","122,949,000","125,168,000","123,633,000","104,470,000","110,347,000","104,230,000","99,693,000","99,207,000","98,151,000","94,793,000","92,269,000","82,058,000","76,085,000","45,607,000","50,693,000","51,636,000","54,219,000","46,726,000","41,481,000","39,833,000","43,744,000","35,336,000","32,962,000","26,474,000","108,724,000","71,670,000","37,525,000","48,114,000","43,567,000","49,424,000","69,054,000","31,725,000","28,856,000","25,067,000","31,527,000","45,264,000","18,175,000","13,452,000","14,001,000","13,683,000","14,434,000","11,797,000"
		RestrictedCash,"16,000,000","16,000,000","16,000,000","16,000,000","16,000,000","16,000,000","17,000,000","16,000,000","16,000,000","16,000,000","15,000,000","14,000,000","14,000,000","13,000,000","13,000,000","12,000,000","12,000,000","11,000,000","11,000,000","10,000,000","10,000,000","10,000,000","9,080,000","8,643,000","17,254,000","7,901,000","7,514,000","7,120,000","6,901,000","6,566,000","6,518,000","6,282,000","5,888,000","6,839,000","5,750,000","5,782,000","5,672,000","4,521,000","4,401,000","5,151,000","4,874,000","4,828,000","184,366,000","171,228,000","146,532,000",,"203,687,000","91,983,000","297,329,000","118,641,000","229,091,000","188,639,000","101,921,000","194,816,000","239,144,000","173,066,000","304,895,000","232,944,000","262,802,000","374,294,000","290,683,000","398,762,000","348,320,000","340,203,000","113,221,000","71,717,000","20,229,000","20,879,000","22,771,000","20,528,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,500,000","1,643,000","1,765,000","2,299,000","12,023,000","14,075,000","15,066,000","72,192,000","9,664,000","14,713,000","33,860,000","61,606,000","26,931,000","75,858,000",,"26,442,000","23,005,000","23,371,000","21,649,000","22,971,000","83,871,000","42,804,000","16,588,000","32,471,000","22,872,000","25,229,000","16,553,000","15,688,000","10,961,000","12,123,000","10,363,000","7,946,000","29,389,000","35,592,000","47,131,000","13,311,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","2,500,000","1,643,000","1,765,000","2,299,000","12,023,000","14,075,000","15,066,000","72,192,000","9,664,000","14,713,000","33,860,000","61,606,000","26,931,000","75,858,000",,"26,442,000","23,005,000","23,371,000","21,649,000","22,971,000","83,871,000","42,804,000","16,588,000","32,471,000","22,872,000","25,229,000","16,553,000","15,688,000","10,961,000","12,123,000","10,363,000","7,946,000","29,389,000","35,592,000","47,131,000","13,311,000"
		AssetsHeldForSaleCurrent,"0","3,303,000,000","3,255,000,000","3,214,000,000","3,193,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"164,315,000",,,"28,776,000",,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"15,522,000,000","14,549,000,000","14,664,000,000","14,801,000,000","14,911,000,000","18,163,000,000","18,024,000,000","17,923,000,000","17,674,000,000","17,894,000,000","17,619,000,000","17,637,000,000","17,258,000,000","16,981,000,000","17,725,000,000","17,780,000,000","18,110,000,000","17,480,000,000","16,972,000,000","17,042,000,000","17,222,000,000","17,371,000,000","17,841,977,000","17,671,262,000","17,433,015,000","17,378,171,000","17,173,667,000","17,289,599,000","17,059,298,000","17,171,192,000","17,210,444,000","17,271,006,000","17,232,489,000","17,208,725,000","17,277,827,000","17,318,465,000","17,509,252,000","17,686,138,000","17,559,285,000","17,191,209,000","17,148,293,000","16,846,971,000","16,622,595,000","17,015,852,000","17,031,705,000","16,985,401,000","16,934,437,000","15,810,330,000","15,336,900,000","14,948,432,000","14,494,801,000","14,079,054,000","13,597,724,000","13,402,837,000","12,762,437,000","11,921,579,000","11,070,340,000","10,087,431,000","8,926,956,000","8,099,346,000","6,626,129,000","6,032,901,000","5,780,164,000","4,963,493,000","3,519,203,000","3,235,033,000","2,977,195,000","2,530,153,000","2,329,880,000","2,196,352,000"
		NetPPE,"13,861,000,000","14,016,000,000","14,101,000,000","14,230,000,000","14,336,000,000","17,365,000,000","17,202,000,000","17,103,000,000","16,875,000,000","17,116,000,000","16,829,000,000","16,879,000,000","16,432,000,000","16,352,000,000","16,393,000,000","16,430,000,000","16,738,000,000","16,753,000,000","16,732,000,000","16,796,000,000","16,969,000,000","17,113,000,000","17,572,243,000","17,393,117,000","17,189,568,000","16,993,770,000","16,773,494,000","16,846,701,000","16,624,786,000","16,725,564,000","16,752,465,000","16,830,166,000","16,776,870,000","16,787,772,000","16,839,905,000","16,865,777,000","17,079,753,000","17,225,489,000","15,638,535,000","16,718,992,000","16,743,951,000","15,030,979,000","14,804,973,000","16,333,813,000","16,097,786,000","15,901,037,000","15,723,412,000","15,337,174,000","14,954,133,000","14,561,091,000","14,063,936,000","13,601,962,000","12,136,005,000","11,868,228,000","11,275,621,000","10,382,880,000","9,426,585,000","8,574,614,000","7,656,712,000","6,359,988,000","5,344,802,000","4,582,325,000","3,921,591,000","3,347,330,000","2,887,413,000","2,600,468,000","2,337,737,000","2,093,013,000","1,889,251,000","1,756,090,000"
			GrossPPE,"13,861,000,000","24,033,000,000","14,101,000,000","14,230,000,000","14,336,000,000","28,886,000,000","17,202,000,000","17,103,000,000","16,875,000,000","27,613,000,000","16,829,000,000","16,879,000,000","16,432,000,000","26,041,000,000","25,427,000,000","25,302,000,000","25,465,000,000","25,648,000,000","24,977,000,000","24,793,000,000","24,777,000,000","24,936,000,000","24,857,528,000","24,428,480,000","23,969,634,000","23,819,617,000","23,051,112,000","22,979,347,000","22,507,635,000","22,700,184,000","22,303,279,000","22,172,936,000","21,880,633,000","21,905,844,000","21,499,821,000","21,282,433,000","21,268,416,000","21,403,027,000","19,360,480,000","20,235,980,000","20,051,044,000","18,123,136,000","17,704,755,000","19,052,995,000","18,615,479,000","18,232,909,000","17,878,403,000","17,299,935,000","16,758,141,000","16,216,716,000","15,582,011,000","14,973,706,000","13,368,442,000","12,959,092,000","12,232,405,000","11,212,118,000","10,143,404,000","9,182,397,000","8,246,817,000","6,896,528,000","5,846,225,000","5,052,989,000","4,361,336,000","3,761,662,000","3,277,393,000","2,965,718,000","2,676,182,000","2,403,929,000","2,179,398,000","2,026,274,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"2,152,000,000","3,194,000,000","2,169,000,000","2,202,000,000","2,211,000,000","3,430,000,000","2,210,000,000","2,192,000,000","2,169,000,000","3,404,000,000","2,239,000,000","2,288,000,000","1,333,000,000","2,283,000,000","1,860,000,000","1,884,000,000","1,925,000,000","2,312,000,000","1,893,000,000","1,907,000,000","1,893,000,000","2,190,000,000","1,896,548,000","1,846,544,000","1,839,286,000","2,139,383,000","1,810,626,000","1,872,528,000","1,860,313,000","2,196,066,000","1,949,407,000","1,980,952,000","1,978,389,000","2,239,451,000","1,982,697,000","1,984,205,000","1,988,953,000","2,195,728,000","559,333,000","474,351,000","439,023,000","436,768,000","431,941,000","436,053,000","428,636,000","410,758,000","412,642,000","397,365,000","369,406,000","353,791,000","353,801,000","344,206,000","342,873,000","341,927,000","339,098,000","301,930,000","298,272,000","297,678,000","326,591,000","212,604,000","212,559,000","207,144,000","202,017,000","201,896,000","201,841,000","202,285,000","201,260,000","200,792,000","177,064,000","170,056,000"
				BuildingsAndImprovements,,"14,840,000,000",,,,"18,014,000,000",,,,"17,662,000,000",,,,"17,861,000,000","17,815,000,000","17,703,000,000","17,791,000,000","17,703,000,000","17,598,000,000","17,588,000,000","17,548,000,000","17,478,000,000","17,667,275,000","15,532,410,000","15,463,427,000","15,308,791,000","14,911,094,000","15,169,341,000","15,046,535,000","15,187,427,000","15,290,757,000","15,356,228,000","15,271,052,000","15,226,566,000","15,271,904,000","15,161,374,000","15,262,127,000","14,414,026,000","14,254,350,000","13,010,117,000","11,633,890,000","11,456,407,000","11,367,108,000","11,482,772,000","11,227,718,000","10,881,936,000","10,651,246,000","10,281,051,000","6,904,088,000","6,898,071,000","6,842,633,000","6,657,822,000","6,285,124,000","6,309,494,000","6,375,097,000","5,771,803,000","5,668,314,000","4,435,934,000","3,528,856,000","1,657,981,000","1,622,917,000","1,622,783,000","1,603,050,000","1,544,771,000","1,475,533,000","1,454,462,000","1,331,991,000","1,271,453,000","1,235,124,000","1,239,291,000"
				MachineryFurnitureEquipment,,"4,486,000,000",,,,"5,368,000,000",,,,"5,040,000,000",,,,"4,713,000,000","4,562,000,000","4,549,000,000","4,529,000,000","4,454,000,000","4,345,000,000","4,220,000,000","4,251,000,000","4,174,000,000","4,118,790,000","3,871,954,000","3,796,210,000","3,738,103,000","3,642,748,000","3,617,673,000","3,543,283,000","3,520,137,000","3,477,402,000","3,378,572,000","3,334,967,000","3,289,478,000","3,222,199,000","3,092,117,000","3,047,294,000","2,968,742,000","2,806,048,000","2,745,542,000","2,635,751,000","2,552,482,000","2,489,160,000","2,484,492,000","2,440,695,000","2,393,625,000","2,356,089,000","2,287,543,000","2,115,466,000","2,107,048,000","2,091,159,000","2,034,371,000","1,907,000,000","1,869,455,000","1,732,095,000","1,607,558,000","1,475,922,000","1,190,035,000","1,035,736,000","655,951,000","563,696,000","528,882,000","436,767,000","370,615,000","357,560,000","351,219,000","333,632,000","326,491,000","306,139,000","297,287,000"
				OtherProperties,"11,709,000,000",,"11,932,000,000","12,028,000,000","12,125,000,000",,"14,992,000,000","14,911,000,000","14,706,000,000",,"14,590,000,000","14,591,000,000","15,099,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"1,513,000,000",,,,"2,074,000,000",,,,"1,507,000,000",,,,"1,184,000,000","1,190,000,000","1,166,000,000","1,220,000,000","1,179,000,000","1,141,000,000","1,078,000,000","1,085,000,000","1,094,000,000","1,174,915,000","3,177,572,000","2,870,711,000","2,633,340,000","2,686,644,000","2,319,805,000","2,057,504,000","1,796,554,000","1,585,713,000","1,457,184,000","1,296,225,000","1,150,349,000","1,023,021,000","1,044,737,000","970,042,000","1,824,531,000","1,740,749,000","2,586,898,000","3,928,031,000","3,677,479,000","3,416,546,000","3,208,655,000","3,114,633,000","3,147,750,000","3,206,879,000","3,119,397,000","6,151,186,000","5,647,986,000","5,186,588,000","4,843,114,000","4,833,445,000","4,438,216,000","3,786,115,000","3,530,827,000","2,700,896,000","3,258,750,000","3,355,634,000","4,369,992,000","3,447,053,000","2,694,180,000","2,119,502,000","1,644,380,000","1,242,459,000","957,752,000","809,299,000","605,193,000","461,071,000","319,640,000"
				Leases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,419,072,000","1,414,349,000",,,"1,441,023,000","1,403,797,000","1,398,840,000","1,251,547,000","1,214,579,000","1,217,995,000","1,209,820,000","1,107,830,000","1,094,193,000",,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-10,017,000,000",,,,"-11,521,000,000",,,,"-10,497,000,000",,,,"-9,689,000,000","-9,034,000,000","-8,872,000,000","-8,727,000,000","-8,895,000,000","-8,245,000,000","-7,997,000,000","-7,808,000,000","-7,823,000,000","-7,285,285,000","-7,035,363,000","-6,780,066,000","-6,825,847,000","-6,277,618,000","-6,132,646,000","-5,882,849,000","-5,974,620,000","-5,550,814,000","-5,342,770,000","-5,103,763,000","-5,118,072,000","-4,659,916,000","-4,416,656,000","-4,188,663,000","-4,177,538,000","-3,721,945,000","-3,516,988,000","-3,307,093,000","-3,092,157,000","-2,899,782,000","-2,719,182,000","-2,517,693,000","-2,331,872,000","-2,154,991,000","-1,962,761,000","-1,804,008,000","-1,655,625,000","-1,518,075,000","-1,371,744,000","-1,232,437,000","-1,090,864,000","-956,784,000","-829,238,000","-716,819,000","-607,783,000","-590,105,000","-536,540,000","-501,423,000","-470,664,000","-439,745,000","-414,332,000","-389,980,000","-365,250,000","-338,445,000","-310,916,000","-290,147,000","-270,184,000"
		GoodwillAndOtherIntangibleAssets,"19,000,000","19,000,000","15,000,000","15,000,000","20,000,000","25,000,000","28,000,000","32,000,000","36,000,000","42,000,000","45,000,000","51,000,000","69,000,000","72,000,000","76,000,000","81,000,000","85,000,000","89,000,000","93,000,000","96,000,000","100,000,000","103,000,000","108,784,000","113,304,000","68,260,000","71,586,000","74,869,000","78,845,000","82,094,000","86,260,000","90,730,000","95,002,000","98,522,000","102,081,000","106,234,000","109,678,000","68,036,000","70,618,000","73,165,000","75,435,000","78,017,000","80,068,000","82,546,000","85,844,000","87,905,000","89,805,000","91,735,000","92,010,000",,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"19,000,000","19,000,000","15,000,000","15,000,000","20,000,000","25,000,000","28,000,000","32,000,000","36,000,000","42,000,000","45,000,000","51,000,000","69,000,000","72,000,000","76,000,000","81,000,000","85,000,000","89,000,000","93,000,000","96,000,000","100,000,000","103,000,000","108,784,000","113,304,000","68,260,000","71,586,000","74,869,000","78,845,000","82,094,000","86,260,000","90,730,000","95,002,000","98,522,000","102,081,000","106,234,000","109,678,000","68,036,000","70,618,000","73,165,000","75,435,000","78,017,000","80,068,000","82,546,000","85,844,000","87,905,000","89,805,000","91,735,000","92,010,000",,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,443,503,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,"1,200,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"186,000,000","297,000,000","325,000,000","338,000,000","327,000,000","318,000,000","327,000,000","308,000,000","279,000,000","282,000,000","288,000,000","301,000,000","359,000,000","368,000,000","1,121,000,000","1,129,000,000","1,143,000,000","493,000,000",,,,"0","0","8,056,000","10,389,000","193,374,000","209,297,000","241,186,000","230,696,000","237,316,000","240,049,000","223,710,000","237,747,000","199,785,000","210,399,000","223,474,000","235,752,000","257,745,000","259,846,000","266,168,000","182,108,000","173,789,000","140,780,000","143,141,000","153,131,000","165,801,000","166,316,000","197,619,000","151,844,000","160,673,000","200,308,000","243,331,000","177,789,000","44,189,000","1,821,000","7,169,000","27,340,000",,"7,253,000","5,458,000","1,014,000",,,,"2,064,000","11,332,000","9,063,000","8,446,000","8,328,000","425,000"
			NonCurrentDeferredTaxesAssets,"186,000,000","297,000,000","325,000,000","338,000,000","327,000,000","318,000,000","327,000,000","308,000,000","279,000,000","282,000,000","288,000,000","301,000,000","359,000,000","368,000,000","1,121,000,000","1,129,000,000","1,143,000,000","493,000,000",,,,"0","0","8,056,000","10,389,000","23,681,000","29,992,000","46,613,000","38,285,000","31,720,000","20,615,000","19,614,000","21,654,000","13,821,000","40,982,000","40,435,000","37,315,000","43,280,000","31,748,000","28,378,000","18,889,000","153,000","14,361,000","9,259,000","8,729,000","10,423,000",,"26,046,000","22,989,000","22,219,000","24,443,000","98,447,000","31,890,000","44,189,000","1,821,000","7,169,000","27,340,000",,"7,253,000","5,458,000","1,014,000",,,,"2,064,000","11,332,000","9,063,000","8,446,000","8,328,000","425,000"
		OtherNonCurrentAssets,"256,000,000","217,000,000","223,000,000","218,000,000","228,000,000","455,000,000","467,000,000","480,000,000","484,000,000","454,000,000","457,000,000","406,000,000","398,000,000","189,000,000","135,000,000","140,000,000","144,000,000","145,000,000","147,000,000","150,000,000","153,000,000","155,000,000","160,950,000","156,785,000","164,798,000","119,441,000","116,007,000","122,867,000","121,722,000","122,052,000","127,200,000","122,128,000","119,350,000","119,087,000","121,289,000","119,536,000","125,711,000","132,286,000","144,236,000","130,614,000","144,217,000","1,562,135,000","1,594,296,000","453,054,000","692,883,000","828,758,000","952,974,000","183,527,000","230,923,000","226,668,000","230,557,000","233,761,000","1,283,930,000","1,490,420,000","1,484,995,000","1,531,530,000","1,616,415,000","1,512,817,000","1,262,991,000","1,733,900,000","1,280,313,000","1,450,576,000","1,858,573,000","1,616,163,000","629,726,000","623,233,000","630,395,000","428,694,000","432,301,000","439,837,000"
