name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
			SaleOfInvestment,"122,737,000","24,000,000","21,600,000","18,244,000","58,893,000","58,673,000","72,175,000","54,495,000","85,742,000","71,365,000",,,,"0",,
FinancingCashFlow,"2,601,000","72,000","1,491,000","1,071,000","-33,000","-53,000","215,910,000","-917,000","-234,000","22,000","-1,994,000","224,650,000","49,569,000","10,033,000","5,241,000","8,220,000"
	CashFlowFromContinuingFinancingActivities,"2,601,000","72,000","1,491,000","1,071,000","-33,000","-53,000","215,910,000","-917,000","-234,000","22,000","-1,994,000","224,650,000","49,569,000","10,033,000","5,241,000","8,220,000"
		NetIssuancePaymentsOfDebt,,,,,,,"0","0","0","0","0","0","5,000,000","10,000,000","0","0"
			NetLongTermDebtIssuance,,,,,,,"0","0","0","0","0","0","5,000,000","10,000,000","0","0"
				LongTermDebtIssuance,,,,,,,"0","0","0","0","0","0","5,000,000","10,000,000","0","0"
			NetShortTermDebtIssuance,,,,,,,"0","0","0","0","0","0","5,000,000","10,000,000","0","0"
				ShortTermDebtIssuance,,,,,,,"0","0","0","0","0","0","5,000,000","10,000,000","0","0"
		NetCommonStockIssuance,,,,,,,"216,186,000","0",,,"-1,000","187,163,000",,,,"0"
			CommonStockIssuance,,,,,,,"216,186,000","0",,,"-1,000","187,163,000",,,,"0"
		NetPreferredStockIssuance,,,,,,,"0","0",,,"-104,000","39,780,000",,,"17,337,000","0"
			PreferredStockIssuance,,,,,,,"0","0",,,"0","40,000,000",,,"17,337,000","0"
			PreferredStockPayments,,,,,,,"0",,,,"-104,000",,,,,
		ProceedsFromStockOptionExercised,"3,806,000","140,000","1,628,000","1,474,000","564,000","365,000","457,000","8,000","334,000","22,000","10,000","5,000","154,000","10,000","0","0"
		NetOtherFinancingCharges,"-1,205,000","-68,000","-137,000","-403,000","-597,000","-418,000","-733,000","-925,000",,,"-1,899,000","-2,298,000","2,404,000","23,000",,"8,220,000"
EndCashPosition,"76,115,000","76,115,000","134,035,000","165,604,000","246,049,000","252,376,000","241,080,000","27,284,000","31,791,000","48,055,000","35,891,000","193,679,000","42,772,000","2,960,000","1,987,000","3,296,000"
	ChangesInCash,"-176,261,000","-57,920,000","-31,569,000","-80,445,000","-6,327,000","11,296,000","213,796,000","-4,507,000","-16,264,000","12,164,000","-157,788,000","150,907,000","39,812,000","973,000","-1,309,000","2,221,000"
	BeginningCashPosition,"252,376,000","134,035,000","165,604,000","246,049,000","252,376,000","241,080,000","27,284,000","31,791,000","48,055,000","35,891,000","193,679,000","42,772,000","2,960,000","1,987,000","3,296,000","1,075,000"
IncomeTaxPaidSupplementalData,,,,,,,,,,,"0","0",,,,"1,000"
InterestPaidSupplementalData,,,,,,,"0",,,,,,,,,
CapitalExpenditure,"-10,148,000","-2,977,000","-1,763,000","-2,246,000","-3,162,000","-6,073,000","-6,708,000","-6,565,000","-2,524,000","-1,705,000","-600,000","-589,000","-433,000","-715,000","-357,000","-110,000"
IssuanceOfCapitalStock,,,,,,,"216,186,000","0",,,"-1,000","227,163,000",,,"17,337,000","0"
IssuanceOfDebt,,,,,,,"0","0","0","0","0","0","5,000,000","10,000,000","0","0"
RepurchaseOfCapitalStock,,,,,,,"0",,,,"-104,000",,,,,
FreeCashFlow,"-145,094,000","-41,846,000","-36,671,000","-37,063,000","-29,514,000","-34,335,000","-29,472,000","-21,640,000","-15,601,000","-18,092,000","-12,667,000","-15,969,000","-9,757,000","-9,060,000","-6,550,000","-5,999,000"
