name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,01/31/2016
			Goodwill,"5,401,343,000","5,401,343,000","5,401,343,000","5,338,116,000","48,023,000","48,023,000","48,023,000","48,023,000","48,023,000","48,023,000","47,964,000","47,964,000","47,964,000","18,089,000","18,074,000","18,095,000","6,282,000","6,282,000","6,282,000","6,282,000","6,282,000","2,630,000","2,630,000","2,630,000"
			OtherIntangibleAssets,"298,823,000","316,968,000","336,354,000","337,786,000","24,190,000","27,009,000","28,953,000","30,031,000","31,032,000","32,529,000","33,826,000","34,712,000","28,021,000","13,896,000","14,989,000","16,006,000","11,863,000","11,761,000","11,455,000","11,051,000","9,835,000","9,155,000","7,235,000","4,053,000"
		NonCurrentDeferredAssets,"188,490,000","191,029,000","145,655,000","129,671,000","110,098,000","108,555,000","94,305,000","86,556,000","79,270,000","77,874,000","65,466,000","59,560,000","56,824,000","54,812,000","47,756,000","43,287,000","41,077,000","10,971,000","9,163,000","9,248,000","9,463,000","10,050,000","8,003,000","7,798,000"
		OtherNonCurrentAssets,"47,233,000","42,294,000","45,480,000","41,014,000","28,020,000","24,256,000","24,355,000","22,283,000","20,482,000","18,505,000","18,445,000","18,990,000","16,698,000","15,286,000","13,525,000","12,483,000","12,343,000","10,427,000","2,463,000","1,658,000","1,671,000","4,984,000","6,942,000","4,365,000"
TotalLiabilitiesNetMinorityInterest,"3,572,987,000","3,283,839,000","3,012,418,000","2,889,905,000","2,747,669,000","2,604,754,000","2,489,631,000","2,429,818,000","1,623,911,000","1,550,051,000","1,472,383,000","776,085,000","759,098,000","611,958,000","552,206,000","518,772,000","477,287,000","203,811,000","180,702,000","163,358,000","154,311,000","145,982,000","352,583,000","330,825,000"
	CurrentLiabilities,"1,185,275,000","1,242,806,000","988,166,000","912,534,000","800,461,000","1,545,614,000","573,940,000","533,580,000","570,388,000","546,963,000","478,394,000","620,669,000","601,913,000","564,191,000","244,786,000","218,140,000","202,926,000","190,760,000","170,961,000","152,799,000","143,061,000","135,324,000","114,311,000","87,140,000"
		PayablesAndAccruedExpenses,"144,680,000","75,931,000","103,063,000","89,877,000","118,269,000","35,736,000","52,444,000","59,529,000","44,622,000","27,958,000","38,212,000","35,335,000","36,764,000","25,169,000","18,390,000","18,910,000","16,726,000","14,909,000","17,830,000","14,247,000","20,731,000","17,446,000","13,448,000","10,444,000"
			Payables,"33,752,000","27,626,000","11,547,000","9,414,000","9,542,000","11,019,000","5,114,000","4,726,000","8,021,000","5,428,000","4,924,000","3,492,000","4,352,000","18,407,000","12,085,000","12,577,000","11,830,000","10,401,000","12,875,000","9,848,000","15,909,000","11,897,000","10,020,000","5,874,000"
				AccountsPayable,"33,752,000","20,203,000","11,547,000","9,414,000","9,542,000","8,557,000","5,114,000","4,726,000","8,021,000","3,837,000","4,924,000","3,492,000","4,352,000","17,212,000","12,085,000","12,577,000","11,830,000","9,566,000","12,875,000","9,848,000","15,909,000","11,897,000","10,020,000","5,874,000"
				TotalTaxPayable,,"7,423,000",,,,"2,462,000",,,,"1,591,000",,,,"1,195,000",,,,"835,000",,,,,,
			CurrentAccruedExpenses,"110,928,000","48,305,000","91,516,000","80,463,000","108,727,000","24,717,000","47,330,000","54,803,000","36,601,000","22,530,000","33,288,000","31,843,000","32,412,000","6,762,000","6,305,000","6,333,000","4,896,000","4,508,000","4,955,000","4,399,000","4,822,000","5,549,000","3,428,000","4,570,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"83,207,000","143,805,000","109,233,000","85,126,000","48,244,000","71,906,000","61,600,000","39,227,000","31,447,000","40,300,000","34,212,000","21,869,000","21,463,000","19,770,000","20,250,000","12,803,000","12,652,000","12,374,000","14,671,000","11,334,000","6,613,000","9,866,000","6,623,000","7,891,000"
		CurrentDebtAndCapitalLeaseObligation,"5,198,000","42,714,000","15,956,000","15,723,000","20,781,000","932,087,000","35,131,000","43,578,000","102,198,000","112,767,000","99,227,000","279,741,000","275,653,000","271,628,000",,,,,,,,,,
			CurrentDebt,"5,198,000","16,194,000","15,956,000","15,723,000","20,781,000","908,684,000","35,131,000","43,578,000","102,198,000","100,703,000","99,227,000","279,741,000","275,653,000","271,628,000",,,,,,,,,,
				OtherCurrentBorrowings,"5,198,000","16,194,000","15,956,000","15,723,000","20,781,000","908,684,000","35,131,000","43,578,000","102,198,000","100,703,000","99,227,000","279,741,000","275,653,000","271,628,000",,,,,,,,,,
			CurrentCapitalLeaseObligation,,"26,520,000",,,,"23,403,000",,,,"12,064,000",,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"952,190,000","973,289,000","759,914,000","721,808,000","613,167,000","502,738,000","424,765,000","391,246,000","392,121,000","365,236,000","306,743,000","283,724,000","268,033,000","247,624,000","206,146,000","186,427,000","173,548,000","163,153,000","138,460,000","127,218,000","115,717,000","108,012,000","93,103,000","67,818,000"
			CurrentDeferredRevenue,"952,190,000","973,289,000","759,914,000","721,808,000","613,167,000","502,738,000","424,765,000","391,246,000","392,121,000","365,236,000","306,743,000","283,724,000","268,033,000","245,622,000","206,146,000","186,427,000","173,548,000","162,633,000","138,460,000","127,218,000","115,717,000","108,012,000","93,103,000","67,818,000"
		OtherCurrentLiabilities,,"7,067,000",,,,"3,147,000",,,,"702,000",,,,,,,,"324,000",,,,,"1,137,000","987,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,387,712,000","2,041,033,000","2,024,252,000","1,977,371,000","1,947,208,000","1,059,140,000","1,915,691,000","1,896,238,000","1,053,523,000","1,003,088,000","993,989,000","155,416,000","157,185,000","47,767,000","307,420,000","300,632,000","274,361,000","13,051,000","9,741,000","10,559,000","11,250,000","10,658,000","238,272,000","243,685,000"
		LongTermDebtAndCapitalLeaseObligation,"2,352,543,000","1,986,325,000","1,973,175,000","1,943,652,000","1,924,793,000","1,036,905,000","1,895,637,000","1,878,646,000","1,040,751,000","991,513,000","982,197,000","143,706,000","146,044,000",,"267,665,000","263,762,000","259,920,000",,,,,,,
			LongTermDebt,"2,188,675,000","1,815,714,000","1,793,970,000","1,772,511,000","1,751,326,000","857,387,000","1,709,777,000","1,689,438,000","845,862,000","837,002,000","828,237,000",,,,"267,665,000","263,762,000","259,920,000",,,,,,,
			LongTermCapitalLeaseObligation,"163,868,000","170,611,000","179,205,000","171,141,000","173,467,000","179,518,000","185,860,000","189,208,000","194,889,000","154,511,000","153,960,000","143,706,000","146,044,000",,,,,,,,,,,
		NonCurrentDeferredLiabilities,"19,074,000","32,349,000","17,958,000","15,489,000","11,745,000","14,737,000","7,349,000","5,574,000","6,070,000","7,772,000","7,013,000","7,469,000","7,671,000","45,475,000","4,977,000","5,471,000","4,346,000","11,219,000","3,188,000","4,108,000","4,927,000","10,526,000","10,105,000","15,108,000"
			NonCurrentDeferredTaxesLiabilities,,"9,416,000",,,,"3,877,000",,,,"1,558,000",,,,"727,000",,,,"175,000",,,,"200,000","131,000","131,000"
			NonCurrentDeferredRevenue,"19,074,000","22,933,000","17,958,000","15,489,000","11,745,000","10,860,000","7,349,000","5,574,000","6,070,000","6,214,000","7,013,000","7,469,000","7,671,000","8,768,000","4,977,000","5,471,000","4,346,000","6,034,000","3,188,000","4,108,000","4,927,000","5,711,000","6,715,000","11,707,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,"0","0","0","0","0","227,954,000","227,954,000"
		OtherNonCurrentLiabilities,"16,095,000","22,359,000","33,119,000","18,230,000","10,670,000","7,498,000","12,705,000","12,018,000","6,702,000","3,803,000","4,779,000","4,241,000","3,470,000","2,292,000","34,778,000","31,399,000","10,095,000","1,832,000","6,553,000","6,451,000","6,323,000","132,000","213,000","623,000"
TotalEquityGrossMinorityInterest,"5,472,694,000","5,921,856,000","5,984,555,000","6,042,190,000","682,778,000","694,043,000","680,648,000","685,197,000","413,096,000","405,344,000","398,394,000","250,725,000","239,444,000","252,377,000","244,503,000","245,145,000","249,617,000","163,586,000","156,455,000","152,869,000","165,919,000","-15,347,000","-231,806,000","-181,062,000"
	StockholdersEquity,"5,472,694,000","5,921,856,000","5,984,555,000","6,042,190,000","682,778,000","694,043,000","680,648,000","685,197,000","413,096,000","405,344,000","398,394,000","250,725,000","239,444,000","252,377,000","244,503,000","245,145,000","249,617,000","163,586,000","156,455,000","152,869,000","165,919,000","-15,347,000","-231,806,000","-181,062,000"
		CapitalStock,"16,000","16,000","16,000","16,000","14,000","13,000","13,000","13,000","13,000","12,000","12,000","12,000","11,000","11,000","11,000","11,000","11,000","10,000","10,000","10,000","9,000","8,000","2,000","2,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"16,000","16,000","16,000","16,000","14,000","13,000","13,000","13,000","13,000","12,000","12,000","12,000","11,000","11,000","11,000","11,000","11,000","10,000","10,000","10,000","9,000","8,000","2,000","2,000"
		AdditionalPaidInCapital,"7,411,550,000","7,749,716,000","7,558,816,000","7,391,169,000","1,753,842,000","1,656,096,000","1,569,714,000","1,498,549,000","1,168,127,000","1,105,564,000","1,048,899,000","839,523,000","784,067,000","744,896,000","706,810,000","677,497,000","642,460,000","565,653,000","534,304,000","496,801,000","483,019,000","272,721,000","38,064,000","23,393,000"
		RetainedEarnings,"-1,902,724,000","-1,815,867,000","-1,574,681,000","-1,353,370,000","-1,076,688,000","-967,456,000","-891,650,000","-818,886,000","-758,786,000","-701,124,000","-650,652,000","-587,157,000","-544,177,000","-492,211,000","-461,400,000","-431,883,000","-392,676,000","-402,468,000","-377,790,000","-344,012,000","-317,010,000","-287,909,000","-269,685,000","-204,400,000"
		GainsLossesNotAffectingRetainedEarnings,"-36,148,000","-12,009,000","404,000","4,375,000","5,610,000","5,390,000","2,571,000","5,521,000","3,742,000","892,000","135,000","-1,653,000","-457,000","-319,000","-918,000","-480,000","-178,000","391,000","-69,000","70,000","-99,000","-167,000","-187,000","-57,000"
TotalCapitalization,"7,661,369,000","7,737,570,000","7,778,525,000","7,814,701,000","2,434,104,000","1,551,430,000","2,390,425,000","2,374,635,000","1,258,958,000","1,242,346,000","1,226,631,000","250,725,000","239,444,000","252,377,000","512,168,000","508,907,000","509,537,000","163,586,000","156,455,000","152,869,000","165,919,000","-15,347,000","-231,806,000","-181,062,000"
CommonStockEquity,"5,472,694,000","5,921,856,000","5,984,555,000","6,042,190,000","682,778,000","694,043,000","680,648,000","685,197,000","413,096,000","405,344,000","398,394,000","250,725,000","239,444,000","252,377,000","244,503,000","245,145,000","249,617,000","163,586,000","156,455,000","152,869,000","165,919,000","-15,347,000","-231,806,000","-181,062,000"
CapitalLeaseObligations,"163,868,000","197,131,000","179,205,000","171,141,000","173,467,000","202,921,000","185,860,000","189,208,000","194,889,000","166,575,000","153,960,000","143,706,000","146,044,000",,,,,,,,,,,
NetTangibleAssets,"-227,472,000","203,545,000","246,858,000","366,288,000","610,565,000","619,011,000","603,672,000","607,143,000","334,041,000","324,792,000","316,604,000","168,049,000","163,459,000","220,392,000","211,440,000","211,044,000","231,472,000","145,543,000","138,718,000","135,536,000","149,802,000","-27,132,000","-241,671,000","-187,745,000"
WorkingCapital,"1,713,368,000","1,797,827,000","1,864,702,000","1,964,624,000","2,211,678,000","1,332,953,000","2,183,599,000","2,173,355,000","1,063,135,000","1,052,762,000","1,048,206,000","76,351,000","75,016,000","145,139,000","413,328,000","415,236,000","433,237,000","124,656,000","123,711,000","121,887,000","136,738,000","-42,534,000","-27,329,000","38,528,000"
InvestedCapital,"7,666,567,000","7,753,764,000","7,794,481,000","7,830,424,000","2,454,885,000","2,460,114,000","2,425,556,000","2,418,213,000","1,361,156,000","1,343,049,000","1,325,858,000","530,466,000","515,097,000","524,005,000","512,168,000","508,907,000","509,537,000","163,586,000","156,455,000","152,869,000","165,919,000","-15,347,000","-231,806,000","-181,062,000"
TangibleBookValue,"-227,472,000","203,545,000","246,858,000","366,288,000","610,565,000","619,011,000","603,672,000","607,143,000","334,041,000","324,792,000","316,604,000","168,049,000","163,459,000","220,392,000","211,440,000","211,044,000","231,472,000","145,543,000","138,718,000","135,536,000","149,802,000","-27,132,000","-241,671,000","-187,745,000"
TotalDebt,"2,357,741,000","2,029,039,000","1,989,131,000","1,959,375,000","1,945,574,000","1,968,992,000","1,930,768,000","1,922,224,000","1,142,949,000","1,104,280,000","1,081,424,000","423,447,000","421,697,000","271,628,000","267,665,000","263,762,000","259,920,000",,,,,,,
NetDebt,"1,999,646,000","1,571,774,000","1,437,554,000","1,562,969,000","1,112,221,000","1,331,464,000","1,335,139,000","775,782,000","328,839,000","417,657,000",,"72,988,000","67,547,000",,"71,767,000","70,880,000","48,164,000",,,,,,,
ShareIssued,"157,727,000","156,602,000","155,462,000","154,521,000","132,580,166","130,983,000","129,502,000","128,088,303","124,609,223","122,638,000","121,131,000","116,748,134","114,139,072","112,152,503","110,346,000","108,994,000","106,492,000","103,971,000","101,371,458","95,487,786","95,224,878","90,758,777","90,758,777","90,758,777"
OrdinarySharesNumber,"157,727,000","156,602,000","155,462,000","154,521,000","132,580,166","130,983,000","129,502,000","128,088,303","124,609,223","122,638,000","121,131,000","116,748,134","114,139,072","112,152,503","110,346,000","108,994,000","106,492,000","103,971,000","101,371,458","95,487,786","95,224,878","90,758,777","90,758,777","90,758,777"
