name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,01/31/2017
		PensionandOtherPostRetirementBenefitPlansCurrent,"87,717,000","112,568,000","93,951,000","71,063,000","59,482,000","70,210,000","56,802,000","43,377,000","33,649,000","41,427,000","31,335,000","25,670,000","24,122,000","25,982,000","21,615,000","14,981,000","14,773,000","17,433,000","10,870,000","10,895,000","11,402,000"
		CurrentDebtAndCapitalLeaseObligation,"8,671,000","8,084,000","7,298,000","6,985,000","6,432,000","2,343,000","4,314,000","4,863,000","4,005,000","3,750,000","4,180,000","3,729,000","3,575,000",,,,,,,,
			CurrentCapitalLeaseObligation,"8,671,000","8,084,000","7,298,000","6,985,000","6,432,000","2,343,000","4,314,000","4,863,000","4,005,000","3,750,000","4,180,000","3,729,000","3,575,000",,,,,,,,
		CurrentDeferredLiabilities,"351,914,000","352,001,000","279,241,000","230,219,000","231,040,000","221,404,000","179,322,000","176,165,000","173,067,000","167,498,000","137,789,000","131,024,000","128,252,000","122,333,000","136,609,000","125,526,000","119,936,000","114,500,000","92,447,000","87,216,000","78,278,000"
			CurrentDeferredRevenue,"351,914,000","352,001,000","279,241,000","230,219,000","231,040,000","221,404,000","179,322,000","176,165,000","173,067,000","167,498,000","137,789,000","131,024,000","128,252,000","122,333,000","136,609,000","125,526,000","119,936,000","114,500,000","92,447,000","87,216,000","78,278,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,257,940,000","1,256,153,000","1,256,508,000","1,259,784,000","1,317,310,000","1,053,273,000","1,062,518,000","1,054,351,000","1,032,784,000","1,003,325,000","311,628,000","313,252,000","308,206,000","304,273,000","301,090,000","299,070,000","83,064,000","79,086,000","23,558,000","19,438,000","363,156,000"
		LongTermDebtAndCapitalLeaseObligation,"1,177,640,000","1,175,228,000","1,176,756,000","1,180,009,000","1,238,323,000","976,824,000","984,153,000","974,165,000","952,723,000","919,188,000","235,734,000","232,358,000","229,906,000","216,858,000","213,692,000","210,553,000",,,,,
			LongTermDebt,"1,137,361,000","1,136,521,000","1,135,684,000","1,136,697,000","1,192,488,000","937,729,000","947,652,000","935,292,000","923,098,000","911,075,000","226,690,000","223,356,000","220,079,000","216,858,000","213,692,000","210,553,000",,,,,
			LongTermCapitalLeaseObligation,"40,279,000","38,707,000","41,072,000","43,312,000","45,835,000","39,095,000","36,501,000","38,873,000","29,625,000","8,113,000","9,044,000","9,002,000","9,827,000",,,,,,,,
		NonCurrentDeferredLiabilities,"23,648,000","23,260,000","18,832,000","19,134,000","17,336,000","17,320,000","17,325,000","19,677,000","20,775,000","24,102,000","14,715,000","19,289,000","15,552,000","18,016,000","19,454,000","22,116,000","23,325,000","23,873,000","23,558,000","19,438,000","16,627,000"
			NonCurrentDeferredTaxesLiabilities,"93,000","81,000","128,000","76,000","73,000","773,000","828,000","826,000","821,000","821,000","114,000","114,000","109,000","106,000","42,000","39,000","19,000","18,000","259,000","140,000","108,000"
			NonCurrentDeferredRevenue,"23,555,000","23,179,000","18,704,000","19,058,000","17,263,000","16,547,000","16,497,000","18,851,000","19,954,000","23,281,000","14,601,000","19,175,000","15,443,000","15,343,000","17,229,000","20,235,000","21,909,000","22,930,000","22,326,000","18,050,000","15,461,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,"0","1,000","1,272,000"
		PreferredSecuritiesOutsideStockEquity,,"0","0","0","0","4,714,000",,,,,,,,,,,,,"0","0","345,257,000"
		OtherNonCurrentLiabilities,"56,652,000","57,665,000","60,920,000","60,641,000","61,651,000","59,129,000","61,040,000","60,509,000","59,286,000","60,035,000","61,179,000","61,605,000","62,748,000","69,399,000","67,944,000","66,401,000","59,739,000","55,213,000",,"-1,000",
TotalEquityGrossMinorityInterest,"672,879,000","666,700,000","662,905,000","673,724,000","-268,364,000","-319,000","21,804,000","48,151,000","63,041,000","82,858,000","218,835,000","239,343,000","247,868,000","264,566,000","197,245,000","208,624,000","172,507,000","193,493,000","213,185,000","28,232,000","-286,514,000"
	StockholdersEquity,"672,879,000","666,700,000","662,905,000","673,724,000","-268,364,000","-319,000","21,804,000","48,151,000","63,041,000","82,858,000","218,835,000","239,343,000","247,868,000","264,566,000","197,245,000","208,624,000","172,507,000","193,493,000","213,185,000","28,232,000","-286,514,000"
		CapitalStock,"68,000","67,000","67,000","66,000","62,000","61,000","60,000","59,000","58,000","57,000","57,000","56,000","55,000","54,000","53,000","52,000","51,000","51,000","51,000","41,000","13,000"
			CommonStock,"68,000","67,000","67,000","66,000","62,000","61,000","60,000","59,000","58,000","57,000","57,000","56,000","55,000","54,000","53,000","52,000","51,000","51,000","51,000","41,000","13,000"
		AdditionalPaidInCapital,"1,945,737,000","1,860,514,000","1,770,635,000","1,699,150,000","680,413,000","932,332,000","883,002,000","836,293,000","785,730,000","752,127,000","825,577,000","804,224,000","775,185,000","754,612,000","734,381,000","714,401,000","646,973,000","638,680,000","632,055,000","422,921,000","62,557,000"
		RetainedEarnings,"-1,266,928,000","-1,189,634,000","-1,105,186,000","-1,023,893,000","-946,760,000","-935,403,000","-859,602,000","-786,951,000","-722,426,000","-668,232,000","-605,669,000","-563,286,000","-525,950,000","-488,607,000","-535,490,000","-504,170,000","-472,924,000","-443,760,000","-417,386,000","-393,170,000","-347,401,000"
		TreasuryStock,"1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000","1,319,000"
		GainsLossesNotAffectingRetainedEarnings,"-4,679,000","-2,928,000","-1,292,000","-280,000","-760,000","-704,000","-337,000","69,000","998,000","225,000","189,000","-332,000","-103,000","-174,000","-380,000","-340,000","-274,000","-159,000","-216,000","-241,000","-364,000"
		OtherEquityInterest,,,,,,"4,714,000",,,,,,,,,,,,,,,
TotalCapitalization,"1,810,240,000","1,803,221,000","1,798,589,000","1,810,421,000","924,124,000","937,410,000","969,456,000","983,443,000","986,139,000","993,933,000","445,525,000","462,699,000","467,947,000","481,424,000","410,937,000","419,177,000","172,507,000","193,493,000","213,185,000","28,232,000","-286,514,000"
CommonStockEquity,"672,879,000","666,700,000","662,905,000","673,724,000","-268,364,000","-319,000","21,804,000","48,151,000","63,041,000","82,858,000","218,835,000","239,343,000","247,868,000","264,566,000","197,245,000","208,624,000","172,507,000","193,493,000","213,185,000","28,232,000","-286,514,000"
CapitalLeaseObligations,"48,950,000","46,791,000","48,370,000","50,297,000","52,267,000","41,438,000","40,815,000","43,736,000","33,630,000","11,863,000","13,224,000","12,731,000","13,402,000",,,,,,,,
NetTangibleAssets,"596,791,000","588,317,000","582,227,000","590,751,000","-353,632,000","-82,424,000","-62,426,000","-38,204,000","-25,439,000","-7,751,000","126,369,000","143,757,000","191,767,000","206,794,000","194,580,000","205,739,000","169,401,000","190,166,000","209,637,000","24,463,000","-290,725,000"
WorkingCapital,"1,592,585,000","1,590,667,000","1,622,371,000","1,648,208,000","767,341,000","787,346,000","832,247,000","852,162,000","859,389,000","870,812,000","321,099,000","344,371,000","389,022,000","401,599,000","415,129,000","427,470,000","181,063,000","200,933,000","221,607,000","29,347,000","60,662,000"
InvestedCapital,"1,810,240,000","1,803,221,000","1,798,589,000","1,810,421,000","924,124,000","937,410,000","969,456,000","983,443,000","986,139,000","993,933,000","445,525,000","462,699,000","467,947,000","481,424,000","410,937,000","419,177,000","172,507,000","193,493,000","213,185,000","28,232,000","-286,514,000"
TangibleBookValue,"596,791,000","588,317,000","582,227,000","590,751,000","-353,632,000","-82,424,000","-62,426,000","-38,204,000","-25,439,000","-7,751,000","126,369,000","143,757,000","191,767,000","206,794,000","194,580,000","205,739,000","169,401,000","190,166,000","209,637,000","24,463,000","-290,725,000"
TotalDebt,"1,186,311,000","1,183,312,000","1,184,054,000","1,186,994,000","1,244,755,000","979,167,000","988,467,000","979,028,000","956,728,000","922,938,000","239,914,000","236,087,000","233,481,000","216,858,000","213,692,000","210,553,000",,,,,
NetDebt,"681,086,000","662,617,000","387,544,000",,"785,433,000","508,032,000","532,890,000","465,800,000","222,453,000","204,883,000","75,383,000","36,672,000","62,019,000","69,027,000","74,202,000","87,782,000",,,,,
ShareIssued,"68,160,434","67,543,731","66,816,084","66,229,960","62,195,644","60,997,822","60,255,524","58,957,104","58,096,806","57,481,914","56,778,033","56,337,987","55,375,447","54,421,181","53,595,620","52,184,611","50,696,395","50,674,942","50,666,381","48,968,305","48,968,305"
OrdinarySharesNumber,"68,061,063","67,444,360","66,716,713","66,130,589","62,096,273","60,898,451","60,156,153","58,857,733","57,997,435","57,382,543","56,678,662","56,238,616","55,276,076","54,321,810","53,496,249","52,085,240","50,597,024","50,575,571","50,567,010","48,968,305","48,968,305"
TreasurySharesNumber,"99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371","99,371",,
