name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,12/31/2004
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"2,300,000","-553,900,000",,,"0",,,,"-72,500,000",,,"-45,300,000",,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,"1,000,000",,,,,,,,,,,"0",,,,"16,000,000",,,,"0","0","0",,"0","0","12,800,000","0","18,400,000","0","0","1,353,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"12,000,000","-1,000,000",,,,,,,,,,,"0","0",,,"0","0","9,000,000",,,,,,"0","0",,,"0","5,000,000","0",,"6,900,000","1,000,000","5,600,000",,"17,400,000","15,000,000","16,000,000","0","1,000,000","12,300,000","24,100,000","500,000","15,600,000","4,500,000","31,600,000","325,000,000","140,000,000","-346,200,000","-13,100,000","-39,500,000","327,100,000","-55,100,000","-202,100,000","226,000,000","156,200,000","-171,400,000","-43,000,000","-162,900,000","-16,200,000","-80,700,000","-45,700,000","21,700,000","97,910,000","153,794,000","-51,796,000"
			PurchaseOfInvestment,,,"0","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-3,100,000","3,700,000","-100,000","-29,100,000","-57,500,000","-397,100,000","-62,300,000","-42,700,000","0","-283,500,000","-238,700,000","-116,000,000","-364,200,000","-322,500,000","-203,800,000","-276,800,000","-256,200,000","-305,600,000","-198,900,000","-125,000,000","-78,102,000","-285,990,000","-271,525,000"
			SaleOfInvestment,,,,,,,,,,,,,,,"0","0",,,"0","0","9,000,000",,,,,,"0","0",,,"0","5,000,000","0",,"6,900,000","1,000,000","5,600,000",,"17,400,000","15,000,000","16,000,000","0","1,000,000","12,300,000","24,100,000","500,000","18,700,000","800,000","31,700,000","354,100,000","197,500,000","50,900,000","49,200,000","3,200,000","327,100,000","228,400,000","36,600,000","342,000,000","520,400,000","151,100,000","160,800,000","113,900,000","240,000,000","224,900,000","153,200,000","146,700,000","176,012,000","439,784,000","219,729,000"
		DividendsReceivedCFI,,,"0","0",,,"5,000,000","1,000,000",,,"0","0","0","0","0","0","6,000,000","4,000,000","2,000,000","6,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"1,000,000","0",,,"0","0","0","2,000,000","0","15,000,000",,,"0","10,000,000","0","1,000,000","1,000,000","4,000,000","0","1,000,000","0","1,000,000","7,000,000","12,000,000","-4,600,000","14,700,000","-2,200,000","11,900,000","51,200,000","500,000,000","19,300,000","-493,500,000","-33,400,000","-39,200,000","-74,600,000","-1,900,000","-53,200,000","0","0","-2,200,000","-50,400,000","-100,000","0","31,300,000","-54,800,000","-2,900,000","30,000,000","200,000","7,500,000","-2,500,000",,,"0","0","0","-5,000,000","-12,800,000","0","100,000","-8,300,000","0","0","0","-11,100,000",,,"263,000"
FinancingCashFlow,"-1,415,000,000","-339,000,000","-527,000,000","-503,000,000","-46,000,000","-387,000,000","-69,000,000","-150,000,000","-565,000,000","242,000,000","-930,000,000","-227,000,000","-184,000,000","-242,000,000","-456,000,000","-231,000,000","-456,000,000","-127,000,000","-1,229,000,000","-136,000,000","-75,000,000","-124,000,000","-30,000,000","-166,000,000","-82,000,000","2,717,000,000","-101,800,000","861,200,000","-365,200,000","-314,300,000","-420,600,000","-82,700,000","-874,600,000","602,800,000","-315,000,000","-235,500,000","98,600,000","-528,400,000","-76,700,000","17,700,000","-703,600,000","-34,200,000","-220,200,000","-917,500,000","-11,200,000","-350,500,000","-305,200,000","-461,800,000","2,780,200,000","-36,200,000","-4,400,000","400,000","-115,400,000","-4,500,000","-528,900,000","13,900,000","-26,700,000","1,200,000","13,000,000","2,900,000","-24,000,000","3,200,000","-1,000,000","-5,000,000","-1,100,000","-16,200,000","-1,154,000","-281,088,000","-42,070,000"
	CashFlowFromContinuingFinancingActivities,"-1,415,000,000","-339,000,000","-527,000,000","-503,000,000","-46,000,000","-387,000,000","-69,000,000","-150,000,000","-565,000,000","242,000,000","-930,000,000","-227,000,000","-184,000,000","-242,000,000","-456,000,000","-231,000,000","-456,000,000","-127,000,000","-1,229,000,000","-136,000,000","-75,000,000","-124,000,000","-30,000,000","-166,000,000","-82,000,000","2,717,000,000","-101,800,000","861,200,000","-365,200,000","-314,300,000","-420,600,000","-82,700,000","-874,600,000","602,800,000","-315,000,000","-235,500,000","98,600,000","-528,400,000","-76,700,000","17,700,000","-703,600,000","-34,200,000","-220,200,000","-917,500,000","-11,200,000","-350,500,000","-305,200,000","-461,800,000","2,780,200,000","-36,200,000","-4,400,000","400,000","-115,400,000","-4,500,000","-528,900,000","13,900,000","-26,700,000","1,200,000","13,000,000","2,900,000","-24,000,000","3,200,000","-1,000,000","-5,000,000","-1,100,000","-16,200,000","-1,154,000","-281,088,000","-42,070,000"
		NetIssuancePaymentsOfDebt,"-263,000,000","0","0","-263,000,000","0","-255,000,000","0","0","-500,000,000","500,000,000","-769,000,000",,,,"0",,,,"-1,148,000,000","0","0","0","74,000,000","0","0","0","0","1,000,000,000","0","0","0","0","0","1,494,200,000","0","0","1,498,000,000",,"0","0","-13,000,000","0","0","0","0","-346,000,000","-300,000,000","-350,000,000","1,870,600,000","-32,100,000",,,,,,,,,,,,,,,,,"-26,450,000","-246,292,000","-15,730,000"
			NetLongTermDebtIssuance,"-263,000,000","0","0","-263,000,000",,,,,,,"-769,000,000",,,,"0",,,,"-1,148,000,000",,,,"74,000,000","0",,,"0","1,000,000,000","0","0","0","0","0","1,494,200,000","0","0","1,498,000,000",,"0","0","-13,000,000","0","0","0","0","-346,000,000","-300,000,000","-350,000,000","1,870,600,000","-32,100,000",,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,"0",,,,"1,244,000,000","0",,,"0","1,000,000,000","0","0","0","0","0","1,494,200,000","0","0","1,498,000,000",,,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-263,000,000","0","0","-263,000,000",,,,,,,"-769,000,000",,,,"0",,,,"-1,148,000,000",,,,"-1,170,000,000",,,,,,,,,,,,"0","0","0",,"0","0","-13,000,000","0","0","0","0","-346,000,000","-300,000,000","-350,000,000","-3,326,600,000","-32,100,000",,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,"0","0","255,000,000","-255,000,000","0","0","-500,000,000","500,000,000",,,,,,,,,"0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"0","0","0","0","0","0","0","500,000,000",,,,,,,,,"0","0","0","0","0","0","0","150,000,000","0","367,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"0","0","255,000,000","-255,000,000","0","0","-500,000,000",,,,,,,,,,"0","0","0","0","0","0","0","-150,000,000","0","-367,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-661,000,000","-121,000,000","-489,000,000","-51,000,000","0","-10,000,000","0","0","0","-100,000,000","-90,000,000","-71,000,000","-122,000,000","-87,000,000","-380,000,000","-87,000,000","0","-1,000,000",,,,,"0","0","0","0","0","-33,200,000","-286,900,000","-236,200,000","-343,700,000","0","-809,400,000","-781,800,000","-297,600,000","-195,900,000","-415,500,000","-500,100,000","0","0","-498,100,000","3,500,000","-198,300,000",,,,"0","-500,000","1,150,200,000","300,000","300,000","1,800,000","900,000","200,000","-500,000,000","5,900,000","1,900,000","2,100,000","6,000,000","2,600,000","4,700,000","3,300,000","3,400,000",,,,,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,200,000","1,900,000","3,500,000","0","0","0",,"0","-500,000","1,150,200,000","300,000","300,000","1,800,000","900,000","200,000","200,000","5,900,000","1,900,000","2,100,000","6,000,000","2,600,000","4,700,000","3,300,000",,,,,"42,000",,
			CommonStockPayments,"-661,000,000","-121,000,000","-489,000,000","-51,000,000","0","-10,000,000","0","0","0","-100,000,000","-90,000,000","-71,000,000","-122,000,000","-87,000,000","-380,000,000","-87,000,000","0","-1,000,000",,,,,"0","0","0","0","0","-33,200,000","-286,900,000","-236,200,000","-343,700,000","0","-809,400,000","-781,800,000","-297,600,000","-195,900,000","-415,500,000","-500,100,000","0","0",,,"-198,300,000",,,,,,,,,,,,,,,,,,,,,,,,"-42,000",,
		CashDividendsPaid,"-259,000,000","-64,000,000","-65,000,000","-65,000,000","-65,000,000","-65,000,000","-65,000,000","-64,000,000","-64,000,000","-65,000,000","-65,000,000","-67,000,000","-66,000,000","-67,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-71,000,000","-69,000,000","-70,000,000","-70,000,000","-69,900,000","-69,900,000","-70,700,000","-71,800,000","-74,300,000","-74,200,000","-52,000,000","-55,200,000","-57,200,000","-23,000,000","-23,700,000","-25,200,000","187,500,000","-44,600,000","-198,500,000","-47,100,000","-26,100,000","-28,300,000","-7,200,000","-7,100,000","-104,100,000","-7,100,000","-27,200,000","-4,800,000","-4,900,000","-117,200,000","-4,800,000","-4,800,000","-5,100,000","-5,600,000","-5,700,000","-5,600,000","-1,200,000","-1,100,000","-1,100,000","-1,100,000",,,"-1,100,000","-1,100,000","4,621,000",,"-26,325,000"
			CommonStockDividendPaid,"-259,000,000","-64,000,000","-65,000,000","-65,000,000","-65,000,000","-65,000,000","-65,000,000","-64,000,000","-64,000,000","-65,000,000","-65,000,000","-67,000,000","-66,000,000","-67,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-70,000,000","-71,000,000","-69,000,000","-70,000,000","-70,000,000","-69,900,000","-69,900,000","-70,700,000","-71,800,000","-74,300,000","-74,200,000","-52,000,000","-55,200,000","-57,200,000","-23,000,000","-23,700,000","-25,200,000","187,500,000","-44,600,000","-198,500,000","-47,100,000","-26,100,000","-28,300,000","-7,200,000","-7,100,000","-104,100,000","-7,100,000","-27,200,000","-4,800,000","-4,900,000","-117,200,000","-4,800,000","-4,800,000",,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"154,000,000","97,000,000","32,000,000","6,000,000","19,000,000","7,000,000","1,000,000","1,000,000","0","3,000,000","2,000,000","11,000,000","4,000,000","2,000,000","2,000,000","6,000,000","2,000,000","2,000,000","0","1,000,000",,,"0","0","0","0","100,000","900,000","1,700,000","5,700,000","5,600,000","2,300,000","300,000","9,400,000","4,000,000","1,100,000","600,000","4,600,000","2,000,000","7,200,000","1,900,000","3,500,000","1,000,000","5,900,000","5,700,000","2,900,000","3,800,000","600,000","200,000","400,000","200,000","3,500,000","800,000","100,000",,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-386,000,000","-251,000,000","-5,000,000","-130,000,000","0","-64,000,000","-5,000,000","-87,000,000","-1,000,000","-96,000,000","-8,000,000","-100,000,000","0","-90,000,000","-8,000,000","-80,000,000","-388,000,000","-59,000,000","-11,000,000","-67,000,000","-5,000,000","-54,000,000","-33,000,000","-97,000,000","-12,000,000","2,787,000,000","-32,000,000","-36,600,000","-9,300,000","-12,000,000","-8,200,000","-10,800,000","-13,500,000","-63,800,000","35,800,000","-17,700,000","-960,800,000","-7,700,000","-266,200,000","55,100,000","6,000,000","9,400,000","3,200,000","-93,200,000","-9,700,000","-300,000","95,100,000","-104,800,000",,,,,,,"-23,800,000","13,600,000","-22,900,000","4,700,000","8,200,000","1,400,000","-27,600,000","1,000,000","0","-3,900,000","0","-15,100,000","20,675,000",,"-15,000"
EndCashPosition,"2,618,000,000","2,617,000,000","1,628,000,000","757,000,000","777,000,000","804,000,000","683,000,000","553,000,000","563,000,000","753,000,000","287,000,000","1,019,000,000","858,000,000","671,000,000","682,000,000","1,022,000,000","728,000,000","936,000,000","835,000,000","1,992,000,000","2,001,000,000","1,312,000,000","1,164,000,000","1,554,000,000","2,008,000,000","2,689,000,000","286,000,000","943,200,000","809,900,000","1,778,800,000","1,996,600,000","2,651,200,000","2,194,100,000","3,530,200,000","1,710,800,000","2,286,200,000","1,934,100,000","2,210,300,000","2,274,900,000","2,221,300,000","1,383,000,000","1,713,300,000","1,207,000,000","1,426,100,000","1,355,600,000","1,134,100,000","797,700,000","648,400,000","601,400,000","1,010,500,000","697,100,000","497,500,000","816,100,000","803,800,000","625,000,000","828,400,000","805,800,000","852,000,000","366,500,000","53,000,000","59,600,000","27,800,000","25,400,000","21,400,000","24,700,000","38,700,000","37,400,000","40,376,000","50,003,000"
	ChangesInCash,"1,814,000,000","990,000,000","870,000,000","-17,000,000","-29,000,000","120,000,000","123,000,000","-11,000,000","-191,000,000","469,000,000","-736,000,000","163,000,000","187,000,000","-11,000,000","-339,000,000","294,000,000","-203,000,000","100,000,000","-1,156,000,000","-16,000,000","684,000,000","147,000,000","-390,000,000","-454,000,000","-678,000,000","2,401,000,000","-646,600,000","136,400,000","-969,100,000","-213,000,000","-654,300,000","460,500,000","-1,338,000,000","1,821,800,000","-565,900,000","360,500,000","-281,000,000","-46,400,000","52,100,000","839,100,000","-332,300,000","506,400,000","-220,400,000","67,800,000","221,500,000","336,800,000","150,200,000","46,700,000","-409,200,000","313,500,000","200,500,000","-315,900,000","6,400,000","179,200,000","-204,600,000","22,600,000","-45,900,000","485,500,000","315,700,000","-1,500,000","25,700,000","2,200,000","4,900,000","-3,200,000","-14,100,000","1,400,000","-4,068,000","-39,828,000","-16,765,000"
	EffectOfExchangeRateChanges,"-1,000,000","-1,000,000","1,000,000","-3,000,000","2,000,000","1,000,000","7,000,000","1,000,000","1,000,000","-3,000,000","4,000,000","-2,000,000","0","0","-1,000,000","0","-5,000,000","1,000,000","-1,000,000","7,000,000","5,000,000","1,000,000","0","0","-3,000,000","2,000,000","-10,600,000","-3,100,000","200,000","-4,800,000","-300,000","-3,400,000","1,900,000","-2,400,000","-9,500,000","-8,400,000","4,800,000","-18,200,000","1,500,000","-800,000","2,000,000","-100,000","1,300,000","2,700,000","0","-400,000","-900,000","300,000","100,000","-100,000","-900,000","-2,700,000","5,900,000","-400,000","1,200,000","0",,,"-2,200,000","-5,100,000","6,100,000","200,000","-900,000",,,"-100,000","1,095,000","768,000","-1,994,000"
	BeginningCashPosition,"804,000,000","1,628,000,000","757,000,000","777,000,000","804,000,000","683,000,000","553,000,000","563,000,000","753,000,000","287,000,000","1,019,000,000","858,000,000","671,000,000","682,000,000","1,022,000,000","728,000,000","936,000,000","835,000,000","1,992,000,000","2,001,000,000","1,312,000,000","1,164,000,000","1,554,000,000","2,008,000,000","2,689,000,000","286,000,000","943,200,000","809,900,000","1,778,800,000","1,996,600,000","2,651,200,000","2,194,100,000","3,530,200,000","1,710,800,000","2,286,200,000","1,934,100,000","2,210,300,000","2,274,900,000","2,221,300,000","1,383,000,000","1,713,300,000","1,207,000,000","1,426,100,000","1,355,600,000","1,134,100,000","797,700,000","648,400,000","601,400,000","1,010,500,000","697,100,000","497,500,000","816,100,000","803,800,000","625,000,000","828,400,000","805,800,000","852,000,000","366,500,000","53,000,000","59,600,000","27,800,000","25,400,000","21,400,000","24,700,000","38,700,000","37,400,000","40,376,000","79,436,000","68,762,000"
CapitalExpenditure,"-525,000,000","-72,000,000","-132,000,000","-211,000,000","-110,000,000","-71,000,000","-103,000,000","-87,000,000","-52,000,000","-67,000,000","-107,000,000","-143,000,000","-74,000,000","-80,000,000","-144,000,000","-133,000,000","-77,000,000","-68,000,000","-183,000,000","-105,000,000","-91,000,000","-94,000,000","-392,000,000","-440,000,000","-703,000,000","-676,000,000","-678,000,000","-759,400,000","-587,100,000","-444,800,000","-535,800,000","-587,700,000","-292,600,000","-392,400,000","-190,900,000","-230,400,000","-249,700,000","-152,800,000","-262,100,000","-103,600,000","-93,500,000","-64,300,000","-78,000,000","-63,700,000","-50,600,000","-54,900,000","-69,600,000","-84,200,000","-75,300,000","-29,000,000","-54,300,000","-54,500,000","-55,000,000","-71,900,000","-30,500,000","-38,500,000","-38,800,000","-34,000,000","-27,300,000","-38,400,000","-18,500,000","-20,900,000","-18,200,000","-17,900,000","-11,700,000","-11,500,000","-15,627,000","-20,529,000","-7,169,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,200,000","1,900,000","3,500,000","0","0","0",,"0","-500,000","1,150,200,000","300,000","300,000","1,800,000","900,000","200,000","200,000","5,900,000","1,900,000","2,100,000","6,000,000","2,600,000","4,700,000","3,300,000",,,,,"42,000",,
IssuanceOfDebt,,,"0","0","0","0","0","0","0","500,000,000",,,,,,,,,"0","0","0","0","1,244,000,000","0","0","150,000,000","0","1,367,000,000","0","0","0","0","0","1,494,200,000","0","0","1,498,000,000",,,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-263,000,000","0","0","-263,000,000","0","-255,000,000","0","0","-500,000,000",,"-769,000,000",,,,"0",,,,"-1,148,000,000","0","0","0","-1,170,000,000","0","0","-150,000,000","0","-367,000,000",,,,,,,"0","0","0",,"0","0","-13,000,000","0","0","0","0","-346,000,000","-300,000,000","-350,000,000","-3,326,600,000","-32,100,000",,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-661,000,000","-121,000,000","-489,000,000","-51,000,000","0","-10,000,000","0","0","0","-100,000,000","-90,000,000","-71,000,000","-122,000,000","-87,000,000","-380,000,000","-87,000,000","0","-1,000,000",,,,,"0","0","0","0","0","-33,200,000","-286,900,000","-236,200,000","-343,700,000","0","-809,400,000","-781,800,000","-297,600,000","-195,900,000","-415,500,000","-500,100,000","0","0",,,"-198,300,000",,,,,,,,,,,,,,,,,,,,,,,,"-42,000",,
FreeCashFlow,"3,161,000,000","1,319,000,000","1,348,000,000","476,000,000","18,000,000","507,000,000","187,000,000","136,000,000","374,000,000","225,000,000","195,000,000","367,000,000","313,000,000","226,000,000","110,000,000","512,000,000","239,000,000","214,000,000","47,000,000","109,000,000","740,000,000","262,000,000","-366,000,000","-295,000,000","-603,000,000","-330,000,000","-545,800,000","-186,700,000","-619,200,000","86,100,000","-304,100,000","33,900,000","-487,300,000","357,600,000","-153,400,000","630,600,000","-360,100,000","525,900,000","159,200,000","802,000,000","352,000,000","538,900,000","45,800,000","969,300,000","200,300,000","616,300,000","490,800,000","503,800,000","-76,800,000","18,500,000","57,000,000","28,800,000","139,900,000","220,400,000","-5,800,000","58,900,000","180,500,000","263,200,000","159,200,000","163,000,000","92,600,000","170,200,000","22,100,000","82,500,000","32,700,000","7,000,000","-100,824,000","68,866,000","76,838,000"
