name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,06/30/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"204,679","204,679","505,981","265,938","455,807","597,695","100,000",,"200,000","200,000","100,000",,"200,000","100,000","200,000",,"200,000","200,000",,,,,"100,000","200,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000",,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"204,679","204,679","505,981","265,938","455,807","597,695","100,000",,"200,000","200,000","100,000",,"200,000","100,000","200,000",,"200,000","200,000",,,,,"100,000","200,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000",,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,"200,000","200,000","100,000",,"200,000","100,000","200,000",,"200,000","200,000",,,,,"100,000","200,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000","100,000",,,,,,,,
	OtherOperatingExpenses,,,,"14,180,404",,"12,379,710","10,059,634",,,,,,,,,"-4,828","227,208",,"3,764,137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1",,"-1",,,,,,"47,898",,,,,"-1,446,579","2,620,635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-21,470,339","-11,764,964","-4,962,285","-1,871,226","-2,871,864","-1,471,410","776,999","2,830,229","-1,392,852","-299,678","-1,784,393","-1,457,575","-1,842,002","-2,124,590","-1,011,727","-3,774,547","-4,964,728","-4,696,550","-7,436,581","-1,838,272","-1,266,136","-2,579,233","-1,874,690","1,189,552","848,519","70,425","2,392,555","761,317","1,453,848","2,949,393","1,453,849","-482,577","2,027,630","795,223","1,583,636","1,741,980","1,089,896","3,356,687","3,601,034","3,185,373","2,808,046","2,163,231","2,783,280","2,309,570","450,501","101,285","433,987","3,065,011","-20,606","1,962,455","1,272,221","2,039,532","1,485,691","2,250,481","438,935","1,230,570","396,376","827,133","729,645","402,406","370,577","321,691","-218,406","81,552","2,378","54,686","102,277","-100,405","-168,303","103,287","-1,145,833","-547,572","175,925","-359,834","-336,046","-470,828","1,509","-630,904","-234,892","-236,724","-2,506,428","240,462","-200,498","10,350","173,394","-284,019","-502,580","-449,839","-564,102","-672,675","-951,689","-800,000","-550,899","-900,000","-700,000","-1,000,000","-838,413","-900,000","-2,000,000","-1,500,000","-3,849,913","-1,800,000","-1,900,000","-400,000","-4,200,000","-800,000","-1,200,000","-3,300,000","-4,400,000","-100,000","0","1,500,000","-2,400,000","200,000","-100,000","-500,000","2,300,000","-3,200,000","-200,000","-400,000","-2,200,000","800,000","200,000","-100,000","8,900,000","-3,500,000","1,300,000","1,300,000","1,300,000"
NetNonOperatingInterestIncomeExpense,"-4,816,704","-1,212,702","-1,158,682","-1,157,795","-1,287,525","-1,251,551","-1,189,183","-1,145,343","-1,169,692","-1,164,962","-1,141,425","-1,078,085","-1,091,276","-1,258,272","-1,278,423","-1,219,784","-1,380,122","-350,595","-13,169","-10,913","-13,323","-12,686","-9,621","-2,505","-7,399","-19,356","-27,795","15,280","-1,941","-3,841","652","11,124","-993","108,724","-1,732","-30,421","-767","280,977","-4,244","-551","301","257","355","813","-546","-3,094","717","1,264","10,566","-5,007","-12,331",,"-455","-590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"4,807,611","1,212,702","1,158,682","1,156,401","1,279,826","1,239,808","1,175,718","1,145,343","1,169,692","1,164,962","1,141,425","1,078,085","1,091,276","1,258,272","1,278,423","1,219,784","1,380,122","350,595",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,007",,,"455",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,"1,394","7,699","11,743","13,465",,,,,,,,,,,,"13,169","10,913","13,323","12,686","9,621","2,505","7,399","19,356","27,795","-15,280","1,941","3,841","-652","-11,124","993","-108,724","1,732","30,421","767","-280,977","4,244","551","-301","-257","-355","-813","546","3,094","-717",,"-10,566",,"12,331",,,"590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-4,400,064","-1,227,614","-144,384","-1,621,526","-1,406,540","-101,330","17,718,187","-14,626,491","-222,334","520,991","-456,026","-945,937","158,744","-626,006","233,850","1,283,261","-379,527","-86,488","-53,455","-956,778","-20,143","-8,756","-11,939","-1,501,637","-39,651","-43,848","-44,944","5,203","3,967","28,467","20,846","-25,632","-15,818","-23,968","-18,426","-1,115","-33,280","-29,626","-37,267","-78,975","15,235","-32,223","-52,306","12,993","-18,022","-25,323","-30,906","58,781","58,846","-40,987","-1,847,664","-1,228,355","-816,148","-194,286","1,194,107","998,987","-36,680","-5,053","115,358","-62,580","-23,905",,"18,572","-4,478","-13,132","11,968","-6,704","-16,110","-7,997","-6,316","16,320",,,,"-47,898",,,,,"1,446,579","-2,620,635",,,,,,,,,,,,"17,141",,,,,,,,,,,,,"-800,000","-900,000",,"2,300,000","-800,000","-700,000",,,,"-200,000",,"-2,800,000",,"700,000",,"300,000",,,"100,000",,,,,
	GainOnSaleOfSecurity,"-4,450,000","-1,229,000","-209,000","-1,640,000","-1,372,000","-53,000","-604,000","-463,000","-169,000","469,000","-464,009","-968,852","140,399","-651,643","207,456","1,283,196","-379,591","-84,077","-53,455","-20,997","-20,143","-8,756","-11,939","-19,098","-39,651","-43,848","-44,944","5,203","3,967","28,467","20,846","-25,632","-15,818","-23,968","-18,426","-1,115","-33,280","-29,626","-37,267",,"15,235","-32,223","-52,306","12,993","-18,022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"0","0","0","0","0","0","18,410,158",,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-25,323","-30,906","58,781","58,846","-40,987","-1,847,664","-1,228,355","-816,148","-194,286","1,194,107","998,987","-36,680","-5,053","115,358","-62,580","-23,905",,"18,572","-4,478","-13,132","11,968","-6,704","-16,110","-7,997","-6,316","16,320",,,,"-47,898",,,,,"1,446,579","-2,620,635",,,,,,,,,,,,"17,141",,,,,,,,,,,,,"-800,000","-900,000",,"2,300,000","-800,000","-700,000",,,,"-200,000",,"-2,800,000",,"700,000",,"300,000",,,"100,000",,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","3,478","-41,656","71,747","1,896,353",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"14,100,000",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,323","30,906",,"-17,190","-30,760","-48,689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"0","0","0","0","0","0","18,410,158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"49,936","1,386","64,616","18,474","-34,540","-48,330","-87,971","-63,491","-53,334","51,991","7,983","22,915","18,345","25,637","26,394","65","64","-2,411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-30,687,107","-14,205,280","-6,265,351","-4,650,547","-5,565,929","-2,824,291","17,306,003","-12,941,605","-2,784,878","-943,649","-3,381,844","-3,481,597","-2,774,534","-4,008,868","-2,056,300","-3,711,070","-6,724,377","-5,133,633","-7,503,205","-2,805,963","-1,299,602","-2,600,675","-1,896,250","-314,590","801,469","7,221","2,319,816","781,800","1,455,874","2,974,019","1,475,347","-497,085","2,010,819","879,979","1,563,478","1,710,444","1,055,849","3,608,038","3,559,523","3,105,847","2,823,582","2,131,265","2,731,329","2,323,376","431,933","72,868","403,798","2,970,860","48,806","1,864,955","-660,490","683,489","669,088","2,055,605","1,641,931","2,146,497","373,660","829,137","854,611",,,,,,,,,,,,"-1,182,438",,,,"-652,244",,,"-896,108","-483,486",,"-2,801,009","18,082","-356,290","-194,852","44,666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxProvision,"-3,141,925","-27,450","114,655","-356,067","-2,873,063","21,690","78,302","-1,109,060","240,502","-133,140","-76,743","-421,140","-458","25,167","92,498","4,208,441","1,206,131","-1,302,416","-3,246,053","-126,628","-509,713","-824,033","-530,069","1,436,351","231,211","-27,824","829,453","79,229","284,900","1,306,445","670,430","69,036","851,321","504,898","98,875","-4,879,728","328,938","116,369","25,677","-5,079,358","273,839","226,836","71,385","-2,191,342","15,266","-8,130","17,130","-2,544,877","-26,353","20,424","37,861","-1,595,679","20,832","81,039","8,540","-218,862","-167,000","-377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"-27,545,182","-14,177,830","-6,380,006","-4,294,480","-2,692,866","-2,845,981","17,227,701","-11,832,545","-3,025,380","-810,509","-3,305,101","-3,060,457","-2,774,076","-4,034,035","-2,148,798","-7,919,511","-7,930,508","-3,831,217","-4,257,152","-4,670,106","-789,889","-1,776,642","-1,366,181","-1,750,941","570,258","35,045","1,490,363","702,571","1,170,974","1,667,574","804,917","-566,121","1,159,498","375,081","1,464,603","6,590,172","726,911","3,491,669","3,533,846","8,185,205","2,549,743","1,904,429","2,659,944","4,514,718","416,667","80,998","386,668","5,515,737","75,159","1,844,531","-698,351","2,268,621","626,441","1,951,786","1,608,816","2,340,291","509,067","1,165,936","813,968","1,124,967","317,274","317,348","-226,924","52,104","-27,460","36,418","59,952","-136,896","-218,675","61,973","-1,223,265","-677,755","-58,977","-733,865","-655,292","-744,751","-251,438","-898,869","-486,534","-375,218","-2,833,919","-14,471","-389,561","-228,123","11,756","-435,269","-652,620","-597,239","-865,702","-1,019,149","-1,340,268","-900,000","-706,985","-900,000","-700,000","-1,100,000","-924,114","-1,000,000","-2,100,000","-1,600,000","-4,360,303","-1,900,000","-2,000,000","-500,000","-1,300,000","-1,200,000","-2,400,000","-3,400,000","-2,200,000","-1,100,000","-900,000","1,200,000","-2,500,000",,"-500,000","-700,000","-900,000","-3,300,000","400,000","-500,000","-2,100,000","700,000","100,000","-200,000","400,000","0",,"100,000","100,000"
