name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,12/31/2006
			Payables,"761,000,000","454,000,000","446,000,000","483,000,000","457,000,000","314,000,000","275,000,000","266,000,000","377,000,000","464,000,000","390,000,000","323,000,000","359,000,000","320,000,000","409,000,000","372,000,000","381,900,000","360,400,000","307,800,000","264,900,000","278,700,000","288,600,000","240,200,000","268,900,000","275,900,000","285,000,000","351,400,000","335,200,000","291,100,000","301,700,000","460,000,000","454,700,000","519,800,000","409,500,000","450,000,000","538,200,000","477,166,000","476,806,000","516,976,000","522,309,000","556,019,000","504,106,000","205,952,000","224,533,000","274,133,000","184,469,000","141,574,000","137,121,000","137,488,000","122,375,000","120,643,000","115,239,000","112,925,000","105,861,000","192,282,000","163,373,000","170,194,000","159,142,252","189,713,780","138,394,089","138,911,088"
				AccountsPayable,"709,000,000","409,000,000","409,000,000","432,000,000","417,000,000","282,000,000","242,000,000","236,000,000","344,000,000","412,000,000","390,000,000","323,000,000","359,000,000","320,000,000","409,000,000","356,000,000","343,700,000","333,900,000","281,900,000","235,300,000","238,500,000","251,000,000","217,300,000","241,900,000","249,600,000","261,500,000","294,100,000","284,200,000","264,600,000","275,000,000","421,200,000","397,400,000","402,800,000","377,900,000","394,700,000","380,200,000","378,612,000","440,113,000","425,632,000","426,818,000","508,103,000","466,559,000","185,553,000","165,648,000","226,073,000","155,220,000","114,953,000","117,785,000","115,892,000","106,471,000","102,812,000","95,873,000","76,713,000","105,861,000","192,282,000","163,373,000","170,194,000","159,142,252","189,713,780","138,394,089","138,911,088"
				TotalTaxPayable,"52,000,000","45,000,000","37,000,000","51,000,000","40,000,000","32,000,000","33,000,000","30,000,000","33,000,000","52,000,000",,,,,,,"23,900,000","26,500,000","23,300,000","28,000,000","27,700,000","27,000,000","22,900,000","27,000,000","26,300,000","23,500,000","23,800,000","30,200,000","26,500,000","26,700,000","23,000,000","29,300,000","34,300,000","31,500,000","21,600,000","39,100,000","41,340,000","36,693,000","46,889,000","67,156,000","47,916,000","37,547,000","20,399,000","58,885,000","48,060,000","29,249,000","26,621,000","19,336,000","21,596,000","15,904,000","17,831,000","16,665,000","20,498,000",,,,,,,,
					IncomeTaxPayable,"11,000,000",,,"10,000,000",,"0","0","1,000,000","0","24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"9,700,000",,"0","14,999,000","30,840,000","3,727,000","2,400,000","0","38,122,000","23,141,000","7,983,000","5,260,000",,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,"16,000,000","14,300,000","0","2,600,000","1,600,000","12,500,000","10,600,000",,,,,"33,500,000","20,800,000",,"0","15,800,000","28,000,000","82,700,000","100,000","33,700,000","118,900,000","57,214,000",,"44,455,000","28,335,000",,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,701,000","15,714,000",,,,,,,,
			CurrentAccruedExpenses,"662,000,000","579,000,000","511,000,000","554,000,000","406,000,000","271,000,000","144,000,000","74,000,000","71,000,000","72,000,000",,,,,,,"27,700,000","55,900,000","48,500,000","37,800,000","26,200,000","45,700,000","41,100,000","34,800,000","23,700,000","45,700,000","43,200,000","34,800,000","27,200,000","38,300,000","49,500,000","43,700,000","35,000,000","45,800,000","53,800,000","46,200,000","40,339,000","51,154,000","83,733,000","57,384,000","48,728,000","20,849,000","16,260,000","13,954,000","19,451,000","29,151,000","25,923,000","22,512,000","18,927,000","14,916,000","30,376,000","20,943,000","13,776,000","24,191,000","41,370,000","18,710,000","57,027,000","51,391,757","41,183,078","36,959,047","33,766,124"
				InterestPayable,"19,000,000","24,000,000","20,000,000","23,000,000","26,000,000","25,000,000","27,000,000","27,000,000","28,000,000","9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,119,000","17,610,000",,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"30,000,000","15,000,000","23,000,000","16,000,000","9,000,000","4,000,000","6,000,000","6,000,000","5,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"18,000,000","19,000,000","18,000,000","18,000,000","20,000,000","22,000,000","20,000,000","20,000,000","13,000,000","19,000,000",,,,"3,000,000","2,000,000","2,000,000","2,200,000","2,100,000","2,000,000","2,000,000","1,900,000","1,800,000","1,800,000","1,700,000","126,700,000","126,600,000","126,600,000","126,500,000","1,500,000","1,400,000","1,400,000","1,300,000","1,300,000","1,300,000","1,200,000","1,200,000","1,153,000","1,140,000","1,127,000","3,309,000","6,589,000","9,880,000","165,000","186,000","1,495,000","8,014,000","9,870,000","4,841,000","8,099,000","16,551,000","18,989,000","8,928,000","12,634,000","16,368,000","19,937,000","41,032,000","16,071,000","16,513,967","83,629,460","47,701,683","5,797,981"
			CurrentDebt,,,,,"2,000,000","2,000,000","7,000,000","7,000,000",,"5,000,000",,,,"3,000,000","2,000,000","2,000,000","2,200,000","2,100,000","2,000,000","2,000,000","1,900,000","1,800,000","1,800,000","1,700,000","126,700,000","126,600,000","126,600,000","126,500,000","1,500,000","1,400,000","1,400,000","1,300,000","1,300,000","1,300,000","1,200,000","1,200,000","1,153,000","1,140,000","1,127,000","3,309,000","6,589,000","9,880,000","165,000","186,000","1,495,000","8,014,000","9,870,000","4,841,000","8,099,000","16,551,000","18,989,000","8,928,000","12,634,000","16,368,000","19,937,000","41,032,000","16,071,000","16,513,967","83,629,460","47,701,683","5,797,981"
				CurrentNotesPayable,,,,,"2,000,000",,,,,"5,000,000",,,,,,,,,,,,"1,800,000","1,800,000","1,700,000","1,700,000","1,600,000","1,600,000","1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,"11,543,000","15,100,000","14,683,000","11,209,000","11,640,261","5,947,031",,
				OtherCurrentBorrowings,,,,,"8,000,000","2,000,000","7,000,000","7,000,000",,,,,,,,,,,,,,,,,"125,000,000","125,000,000","125,000,000","125,000,000",,,,,,,,,,,"1,127,000","3,309,000","6,589,000",,,,,,,,,,,,,"4,825,000","4,837,000","26,349,000","4,862,000","4,873,706","77,682,429",,
			CurrentCapitalLeaseObligation,"18,000,000","19,000,000","18,000,000","18,000,000","18,000,000","20,000,000","13,000,000","13,000,000","13,000,000","14,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"81,000,000","87,000,000","34,000,000","15,000,000","40,000,000","31,000,000","12,000,000","3,000,000","38,000,000","28,000,000",,,,,,,"24,200,000","12,900,000","19,400,000","2,900,000","31,900,000","12,600,000","5,300,000","1,300,000","800,000","3,100,000","2,400,000","1,900,000","6,300,000","13,600,000","1,800,000","400,000","10,000,000","700,000","800,000","1,500,000","28,604,000","965,000","11,201,000","5,302,000","28,222,000","18,297,000","20,565,000","2,988,000","26,726,000","18,685,000","7,890,000","1,133,000","30,080,000","10,289,000","8,240,000","2,808,000","8,418,000","5,748,000","15,359,000","6,995,000","29,784,000","13,161,103","6,747,733","1,383,699","8,812,350"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","12,193,000","9,271,000",,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"81,000,000","87,000,000","34,000,000","15,000,000","40,000,000","31,000,000","12,000,000","3,000,000","38,000,000","28,000,000",,,,,,,"24,200,000","12,900,000","19,400,000","2,900,000","31,900,000","12,600,000","5,300,000","1,300,000","800,000","3,100,000","2,400,000","1,900,000","6,300,000","13,600,000","1,800,000","400,000","10,000,000","700,000","800,000","1,500,000","28,604,000","965,000","10,373,000","4,375,000","16,029,000","9,026,000","20,565,000","2,988,000","26,726,000","18,685,000","7,890,000","1,133,000","30,080,000","10,289,000","8,240,000","2,808,000","8,418,000","5,748,000","15,359,000","6,995,000","29,784,000","13,161,103","6,747,733","1,383,699","8,812,350"
		OtherCurrentLiabilities,,"2,000,000","3,000,000","26,000,000","63,000,000","17,000,000",,,,"7,000,000","200,000,000","159,000,000","221,000,000","173,000,000","193,000,000","217,000,000","86,300,000","112,400,000","240,500,000","297,500,000","221,700,000","217,200,000","168,500,000","70,300,000","47,100,000","24,400,000","41,900,000","53,300,000","98,400,000","68,600,000","61,300,000","55,500,000","63,300,000","44,200,000","67,400,000","97,300,000","94,733,000","95,566,000","115,038,000","21,186,000","61,329,000","34,427,000","61,148,000","29,235,000","41,840,000","25,396,000","34,512,000","20,713,000","20,611,000","26,493,000","27,238,000","28,611,000","32,162,000","92,741,000","265,364,000","439,668,000","327,937,000","296,233,644","281,977,542","290,142,764","42,912,237"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,917,000,000","1,980,000,000","2,072,000,000","2,016,000,000","2,029,000,000","2,100,000,000","2,117,000,000","2,146,000,000","2,135,000,000","1,641,000,000","1,647,000,000","1,642,000,000","1,636,000,000","1,543,000,000","1,535,000,000","1,572,000,000","1,559,400,000","1,559,000,000","1,792,500,000","1,783,800,000","1,788,400,000","1,774,700,000","1,839,000,000","1,866,000,000","1,192,300,000","1,220,500,000","1,203,500,000","1,216,600,000","1,347,500,000","1,363,600,000","1,324,100,000","1,320,100,000","1,290,300,000","1,328,900,000","1,335,100,000","1,306,600,000","1,232,657,000","1,325,126,000","1,298,190,000","1,254,370,000","1,227,864,000","1,232,029,000","972,640,000","959,156,000","774,494,000","774,296,000","782,679,000","778,425,000","741,824,000","759,455,000","778,427,000","783,881,000","773,202,000","775,507,000","810,644,000","820,742,000","856,873,000","865,510,255","1,205,694,774","1,285,057,557","1,138,507,475"
		LongTermDebtAndCapitalLeaseObligation,"1,589,000,000","1,654,000,000","1,670,000,000","1,687,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,683,000,000","1,686,000,000","1,190,000,000","1,190,000,000","1,190,000,000","1,191,000,000","1,167,000,000","1,166,000,000","1,165,000,000","1,164,800,000","1,164,400,000","1,164,100,000","1,163,600,000","1,163,300,000","1,162,800,000","1,164,500,000","1,165,500,000","540,400,000","546,900,000","547,300,000","547,700,000","673,100,000","673,500,000","673,900,000","674,200,000","674,600,000","674,900,000","675,200,000","675,600,000","675,884,000","897,078,000","850,937,000","851,911,000","852,904,000","853,903,000","591,662,000","591,535,000","469,075,000","468,954,000","496,212,000","496,090,000","453,304,000","474,726,000","475,916,000","477,109,000","478,304,000","479,503,000","480,705,000","481,910,000","483,117,000","484,328,313","763,447,415","765,360,817","769,202,019"
			LongTermDebt,"1,542,000,000","1,606,000,000","1,620,000,000","1,635,000,000","1,630,000,000","1,628,000,000","1,627,000,000","1,626,000,000","1,627,000,000","1,129,000,000","1,128,000,000","1,128,000,000","1,127,000,000","1,126,000,000","1,166,000,000","1,165,000,000","1,164,800,000","1,164,400,000","1,164,100,000","1,163,600,000","1,163,300,000","1,162,800,000","1,164,500,000","1,165,500,000","540,400,000","546,900,000","547,300,000","547,700,000","625,000,000","625,000,000","625,000,000","625,000,000","625,000,000","625,000,000","625,000,000","625,000,000","625,000,000","845,910,000","850,937,000","851,911,000","852,904,000","853,903,000","591,662,000","591,535,000","469,075,000","468,954,000","496,212,000","496,090,000","453,304,000","474,726,000","475,916,000","477,109,000","478,304,000","479,503,000","480,705,000","481,910,000","483,117,000","484,328,313","763,447,415","765,360,817","769,202,019"
			LongTermCapitalLeaseObligation,"47,000,000","48,000,000","50,000,000","52,000,000","53,000,000","55,000,000","56,000,000","57,000,000","59,000,000","61,000,000","62,000,000","62,000,000","64,000,000","41,000,000",,,,,,,,,,,,,,,"48,100,000","48,500,000","48,900,000","49,200,000","49,600,000","49,900,000","50,200,000","50,600,000","50,884,000","51,168,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"263,000,000","268,000,000","333,000,000","265,000,000","290,000,000","368,000,000","379,000,000","408,000,000","394,000,000","396,000,000","405,000,000","401,000,000","395,000,000","362,000,000","347,000,000","394,000,000","386,700,000","385,900,000","593,200,000","585,600,000","591,800,000","579,900,000","642,600,000","668,900,000","624,300,000","639,700,000","617,400,000","615,900,000","622,100,000","638,300,000","600,400,000","600,400,000","572,200,000","601,700,000","610,500,000","585,200,000","510,998,000","386,940,000","408,943,000","380,139,000","349,247,000","357,473,000","360,122,000","348,099,000","299,177,000","298,943,000","279,814,000","275,743,000","281,817,000","278,008,000","295,281,000","299,361,000","289,695,000","289,150,000","296,262,000","285,922,000","287,974,000","286,985,797","328,785,428","387,155,256","284,122,958"
			NonCurrentDeferredTaxesLiabilities,"263,000,000","268,000,000","333,000,000","265,000,000","290,000,000","368,000,000","379,000,000","408,000,000","394,000,000","396,000,000","405,000,000","401,000,000","395,000,000","362,000,000","347,000,000","394,000,000","386,700,000","385,900,000","593,200,000","585,600,000","591,800,000","579,900,000","642,600,000","668,900,000","624,300,000","639,700,000","617,400,000","615,900,000","622,100,000","638,300,000","600,400,000","600,400,000","572,200,000","601,700,000","610,500,000","585,200,000","510,998,000","386,940,000","408,943,000","380,139,000","349,247,000","357,473,000","360,122,000","348,099,000","299,177,000","298,943,000","279,814,000","275,743,000","281,817,000","278,008,000","295,281,000","299,361,000","289,695,000","289,150,000","296,262,000","285,922,000","287,974,000","286,985,797","328,785,428","387,155,256","284,122,958"
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"800,000","900,000","1,000,000","1,100,000","1,100,000","1,200,000","1,400,000","1,400,000","1,540,000","1,597,000","1,331,000","1,373,000","1,363,000","1,459,000","1,600,000","1,797,000","2,344,000","2,552,000","2,854,000","2,844,000","2,754,000","2,828,000","3,356,000","3,537,000","3,940,000",,,,,,,,
		OtherNonCurrentLiabilities,"65,000,000","58,000,000","69,000,000","64,000,000","56,000,000","49,000,000","55,000,000","55,000,000","55,000,000","55,000,000","52,000,000","51,000,000","50,000,000","14,000,000","22,000,000","13,000,000","7,900,000","8,700,000","35,200,000","34,600,000","33,300,000","32,000,000","31,900,000","31,600,000","27,600,000","33,900,000","38,800,000","53,000,000","51,500,000","50,900,000","48,800,000","44,400,000","42,400,000","51,100,000","48,000,000","44,400,000","44,235,000","39,511,000","36,979,000","20,947,000","24,350,000","19,194,000","19,256,000","17,725,000","3,898,000","3,847,000","3,799,000","3,748,000","3,949,000","3,893,000","3,874,000","3,874,000","1,263,000","6,854,000","33,677,000","52,910,000","85,782,000","94,196,145","113,461,931","132,541,484","85,182,498"
TotalEquityGrossMinorityInterest,"876,000,000","770,000,000","765,000,000","670,000,000","1,164,000,000","1,219,000,000","1,302,000,000","1,413,000,000","1,486,000,000","1,668,000,000","1,725,000,000","1,706,000,000","1,658,000,000","1,868,000,000","1,863,000,000","1,687,000,000","1,741,600,000","1,704,000,000","1,622,100,000","1,640,200,000","1,704,400,000","1,709,600,000","1,759,100,000","1,813,400,000","1,517,000,000","1,600,500,000","1,772,400,000","1,779,300,000","1,684,100,000","1,675,300,000","1,854,300,000","2,103,800,000","1,950,200,000","1,835,400,000","1,966,800,000","2,032,400,000","1,897,407,000","1,660,138,000","1,626,112,000","1,420,854,000","1,274,691,000","1,299,703,000","1,231,565,000","1,119,854,000","753,823,000","700,173,000","681,607,000","655,946,000","655,932,000","664,415,000","662,694,000","668,378,000","622,686,000","590,067,000","580,525,000","488,662,000","465,705,000","454,115,113","39,621,400","26,596,679","80,772,260"
	StockholdersEquity,"644,000,000","553,000,000","567,000,000","483,000,000","981,000,000","1,019,000,000","1,084,000,000","1,180,000,000","1,225,000,000","1,393,000,000","1,429,000,000","1,384,000,000","1,343,000,000","1,246,000,000","1,239,000,000","883,000,000","941,600,000","918,800,000","761,800,000","783,000,000","836,900,000","858,100,000","894,400,000","932,700,000","924,500,000","984,100,000","1,072,500,000","1,058,000,000","999,500,000","988,100,000","1,105,700,000","1,320,800,000","1,250,100,000","1,188,600,000","1,276,200,000","1,299,000,000","1,441,653,000","1,525,155,000","1,485,117,000","1,276,472,000","1,130,068,000","1,151,612,000","1,083,581,000","973,402,000","743,223,000","689,573,000","671,007,000","645,346,000","645,332,000","653,815,000","652,094,000","657,778,000","612,086,000","579,467,000","569,925,000","478,062,000","455,105,000","443,515,113","34,452,025","21,692,258","76,446,072"
		CapitalStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","869,000","869,000","869,000","869,000","869,000","869,000","866,000","865,000","864,000","864,000","864,000","864,000","863,000","863,000","862,000","862,000","862,000","862,000","861,000","861,000","861,000","861,413",,,
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","900,000","869,000","869,000","869,000","869,000","869,000","869,000","866,000","865,000","864,000","864,000","864,000","864,000","863,000","863,000","862,000","862,000","862,000","862,000","861,000","861,000","861,000","861,413",,,
		AdditionalPaidInCapital,"1,508,000,000","1,510,000,000","1,510,000,000","1,510,000,000","1,510,000,000","1,510,000,000","1,508,000,000","1,508,000,000","1,507,000,000","1,507,000,000","1,507,000,000","1,506,000,000","1,506,000,000","1,473,000,000","1,473,000,000","1,197,000,000","1,197,600,000","1,197,600,000","1,197,600,000","1,197,600,000","1,197,600,000","1,197,600,000","1,197,600,000","1,197,600,000","1,174,700,000","1,174,700,000","1,174,700,000","1,174,700,000","1,174,700,000","1,174,700,000","1,174,700,000","1,166,800,000","1,114,400,000","1,114,400,000","1,114,900,000","1,114,800,000","811,947,000","582,287,000","582,534,000","582,735,000","590,858,000","587,199,000","584,339,000","580,915,000","475,732,000","467,871,000","451,442,000","448,988,000","450,143,000","446,263,000","453,906,000","446,151,000","443,128,000","441,170,000","442,700,000","450,492,000","458,523,000","460,550,842",,,
		RetainedEarnings,"-863,000,000","-956,000,000","-942,000,000","-1,026,000,000","-528,000,000","-490,000,000","-423,000,000","-327,000,000","-281,000,000","-113,000,000","-77,000,000","-121,000,000","-162,000,000","-226,000,000","-233,000,000","-313,000,000","-254,600,000","-277,400,000","-434,400,000","-413,200,000","-359,300,000","-338,100,000","-301,800,000","-263,800,000","-248,800,000","-189,200,000","-100,700,000","-115,100,000","-173,500,000","-184,900,000","-75,200,000","155,900,000","137,600,000","76,200,000","163,400,000","185,300,000","632,203,000","945,460,000","905,283,000","696,387,000","541,653,000","566,855,000","500,997,000","391,732,000","266,867,000","221,079,000","218,785,000","195,578,000","194,426,000","206,789,000","197,326,000","210,765,000","168,096,000","137,435,000","126,364,000","26,709,000","-4,279,000","-17,897,142",,,
		TreasuryStock,"2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,000,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,300,000","2,303,000","2,303,000","2,303,000","2,303,000","2,303,000","2,303,000","1,605,000","111,000","243,000","243,000","84,000","84,000","100,000","100,000",,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"300,000",,"0","-100,000","-200,000","-300,000","-300,000","7,600,000","-500,000","-500,000","-600,000","-700,000","300,000","-1,063,000","-1,158,000","-1,266,000","-1,216,000","-1,009,000","-1,008,000","-1,016,000","1,000","3,000","2,000",,,,,,,,,,,,,"34,452,025","21,692,258","76,446,072"
	MinorityInterest,"232,000,000","217,000,000","198,000,000","187,000,000","183,000,000","200,000,000","218,000,000","233,000,000","261,000,000","275,000,000","296,000,000","322,000,000","315,000,000","622,000,000","624,000,000","804,000,000","800,000,000","785,200,000","860,300,000","857,200,000","867,500,000","851,500,000","864,700,000","880,700,000","592,500,000","616,400,000","699,900,000","721,300,000","684,600,000","687,200,000","748,600,000","783,000,000","700,100,000","646,800,000","690,600,000","733,400,000","455,754,000","134,983,000","140,995,000","144,382,000","144,623,000","148,091,000","147,984,000","146,452,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","10,600,000","5,169,375","4,904,421","4,326,188"
TotalCapitalization,"2,186,000,000","2,159,000,000","2,187,000,000","2,118,000,000","2,611,000,000","2,647,000,000","2,711,000,000","2,806,000,000","2,852,000,000","2,522,000,000","2,557,000,000","2,512,000,000","2,470,000,000","2,372,000,000","2,405,000,000","2,048,000,000","2,106,400,000","2,083,200,000","1,925,900,000","1,946,600,000","2,000,200,000","2,020,900,000","2,058,900,000","2,098,200,000","1,464,900,000","1,531,000,000","1,619,800,000","1,605,700,000","1,624,500,000","1,613,100,000","1,730,700,000","1,945,800,000","1,875,100,000","1,813,600,000","1,901,200,000","1,924,000,000","2,066,653,000","2,371,065,000","2,336,054,000","2,128,383,000","1,982,972,000","2,005,515,000","1,675,243,000","1,564,937,000","1,212,298,000","1,158,527,000","1,167,219,000","1,141,436,000","1,098,636,000","1,128,541,000","1,128,010,000","1,134,887,000","1,090,390,000","1,058,970,000","1,050,630,000","959,972,000","938,222,000","927,843,426","797,899,440","787,053,075","845,648,091"
CommonStockEquity,"644,000,000","553,000,000","567,000,000","483,000,000","981,000,000","1,019,000,000","1,084,000,000","1,180,000,000","1,225,000,000","1,393,000,000","1,429,000,000","1,384,000,000","1,343,000,000","1,246,000,000","1,239,000,000","883,000,000","941,600,000","918,800,000","761,800,000","783,000,000","836,900,000","858,100,000","894,400,000","932,700,000","924,500,000","984,100,000","1,072,500,000","1,058,000,000","999,500,000","988,100,000","1,105,700,000","1,320,800,000","1,250,100,000","1,188,600,000","1,276,200,000","1,299,000,000","1,441,653,000","1,525,155,000","1,485,117,000","1,276,472,000","1,130,068,000","1,151,612,000","1,083,581,000","973,402,000","743,223,000","689,573,000","671,007,000","645,346,000","645,332,000","653,815,000","652,094,000","657,778,000","612,086,000","579,467,000","569,925,000","478,062,000","455,105,000","443,515,113","34,452,025","21,692,258","76,446,072"
CapitalLeaseObligations,"65,000,000","67,000,000","68,000,000","70,000,000","71,000,000","75,000,000","69,000,000","70,000,000","72,000,000","75,000,000","62,000,000","62,000,000","64,000,000","41,000,000",,,,,,,,,,,,,,,"48,100,000","48,500,000","48,900,000","49,200,000","49,600,000","49,900,000","50,200,000","50,600,000","50,884,000","51,168,000",,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"644,000,000","553,000,000","567,000,000","483,000,000","981,000,000","1,019,000,000","1,084,000,000","1,180,000,000","1,225,000,000","1,393,000,000","1,429,000,000","1,384,000,000","1,343,000,000","1,246,000,000","1,239,000,000","883,000,000","900,500,000","877,600,000","720,600,000","741,800,000","795,700,000","816,900,000","853,200,000","891,500,000","883,300,000","942,900,000","1,031,300,000","1,016,800,000","958,300,000","946,900,000","1,064,500,000","1,279,600,000","1,208,800,000","1,147,300,000","1,234,900,000","1,257,700,000","1,400,407,000","1,483,902,000","1,443,857,000","1,235,206,000","1,088,795,000","1,110,331,000","1,042,292,000","932,105,000","701,918,000","648,260,000","629,685,000","604,016,000","603,994,000","612,469,000","610,740,000","616,415,000","570,715,000","538,088,000","485,732,000","393,861,000","370,880,000","359,266,736","-49,820,053","-62,618,152","-7,967,269"
WorkingCapital,"214,000,000","213,000,000","269,000,000","88,000,000","602,000,000","743,000,000","797,000,000","890,000,000","892,000,000","695,000,000","737,000,000","675,000,000","545,000,000","797,000,000","786,000,000","620,000,000","624,800,000","550,500,000","765,000,000","740,900,000","787,900,000","749,600,000","842,600,000","898,300,000","679,500,000","789,900,000","960,100,000","1,008,200,000","1,038,200,000","1,033,000,000","1,191,500,000","1,456,200,000","1,286,300,000","1,230,200,000","1,395,200,000","1,461,800,000","1,283,220,000","1,135,448,000","1,137,742,000","904,497,000","741,216,000","769,224,000","1,059,371,000","951,384,000","402,201,000","333,642,000","309,770,000","265,412,000","219,555,000","235,352,000","243,881,000","247,340,000","174,927,000","128,502,000","73,599,000","-35,484,000","21,451,000","21,438,651","-26,995,055","53,494,322","112,253,274"
InvestedCapital,"2,186,000,000","2,159,000,000","2,187,000,000","2,118,000,000","2,613,000,000","2,649,000,000","2,718,000,000","2,813,000,000","2,852,000,000","2,527,000,000","2,557,000,000","2,512,000,000","2,470,000,000","2,375,000,000","2,407,000,000","2,050,000,000","2,108,600,000","2,085,300,000","1,927,900,000","1,948,600,000","2,002,100,000","2,022,700,000","2,060,700,000","2,099,900,000","1,591,600,000","1,657,600,000","1,746,400,000","1,732,200,000","1,626,000,000","1,614,500,000","1,732,100,000","1,947,100,000","1,876,400,000","1,814,900,000","1,902,400,000","1,925,200,000","2,067,806,000","2,372,205,000","2,337,181,000","2,131,692,000","1,989,561,000","2,015,395,000","1,675,408,000","1,565,123,000","1,213,793,000","1,166,541,000","1,177,089,000","1,146,277,000","1,106,735,000","1,145,092,000","1,146,999,000","1,143,815,000","1,103,024,000","1,075,338,000","1,070,567,000","1,001,004,000","954,293,000","944,357,393","881,528,900","834,754,758","851,446,072"
TangibleBookValue,"644,000,000","553,000,000","567,000,000","483,000,000","981,000,000","1,019,000,000","1,084,000,000","1,180,000,000","1,225,000,000","1,393,000,000","1,429,000,000","1,384,000,000","1,343,000,000","1,246,000,000","1,239,000,000","883,000,000","900,500,000","877,600,000","720,600,000","741,800,000","795,700,000","816,900,000","853,200,000","891,500,000","883,300,000","942,900,000","1,031,300,000","1,016,800,000","958,300,000","946,900,000","1,064,500,000","1,279,600,000","1,208,800,000","1,147,300,000","1,234,900,000","1,257,700,000","1,400,407,000","1,483,902,000","1,443,857,000","1,235,206,000","1,088,795,000","1,110,331,000","1,042,292,000","932,105,000","701,918,000","648,260,000","629,685,000","604,016,000","603,994,000","612,469,000","610,740,000","616,415,000","570,715,000","538,088,000","485,732,000","393,861,000","370,880,000","359,266,736","-49,820,053","-62,618,152","-7,967,269"
