name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010
		RetainedEarnings,"-1,326,000,000","-1,998,000,000","-2,908,000,000","-3,475,000,000","-3,713,000,000","-3,864,000,000","-3,065,000,000","-1,893,000,000","559,000,000","890,000,000","1,407,000,000","1,069,000,000","752,000,000","761,759,000","467,830,000","323,105,000","116,286,000","-37,133,000","-151,692,000","-224,716,000","-383,121,000","-519,394,000","-544,992,000","-542,762,000","-387,272,000","-354,360,000","-166,951,000","-10,170,000","202,117,000","196,268,000","97,594,000","53,855,000","26,102,000","2,513,000","-17,611,000","-32,207,000","-46,678,000","-52,074,000",,,,,,
	MinorityInterest,"1,109,000,000","1,157,000,000","939,000,000","964,000,000","979,000,000","1,010,000,000","1,117,000,000","1,121,000,000","1,490,000,000","1,657,000,000","1,439,000,000","1,446,000,000","741,000,000","466,975,000","496,438,000","381,018,000","318,099,000","326,877,000","687,623,000","469,310,000","467,491,000","320,830,000","320,426,000","227,088,000","229,144,000","233,001,000","233,309,000","233,531,000","233,416,000","234,202,000","234,318,000","137,436,000",,,,,,,,,,,,
TotalCapitalization,"18,546,000,000","18,730,000,000","18,408,000,000","18,290,000,000","18,138,000,000","14,418,000,000","15,208,000,000","16,666,000,000","18,503,000,000","18,620,000,000","18,811,000,000","18,476,000,000","18,443,000,000","18,163,625,000","8,265,718,000","7,598,523,000","7,118,995,000","6,732,207,000","6,154,888,000","5,969,139,000","5,637,653,000","4,803,374,000","3,012,682,000","2,453,939,000","2,593,553,000","2,371,472,000","2,545,411,000","2,728,088,000","2,494,680,000","2,424,511,000","2,241,528,000","1,610,901,000","1,669,909,000","1,305,541,000","1,273,023,000","627,730,000","504,691,000","462,261,000","244,875,000","228,322,071","205,505,336","199,847,282","195,019,422","150,404,730"
CommonStockEquity,"12,743,000,000","12,088,000,000","11,483,000,000","10,926,000,000","10,673,000,000","8,794,000,000","9,552,000,000","10,714,000,000","12,826,000,000","13,249,000,000","14,050,000,000","14,004,000,000","13,773,000,000","13,699,287,000","5,933,359,000","5,631,449,000","5,417,083,000","5,254,860,000","4,898,500,000","4,817,624,000","4,651,867,000","3,697,462,000","2,514,869,000","1,959,464,000","2,107,912,000","1,875,972,000","2,056,411,000","2,010,088,000","1,883,101,000","1,751,011,000","1,651,528,000","1,114,901,000","1,082,909,000","845,541,000","822,938,000","627,609,000","468,034,000","462,068,000","124,600,000","123,873,729","120,505,336","114,847,282","115,019,422","105,638,043"
CapitalLeaseObligations,,"86,000,000",,,,"115,000,000",,,,"119,000,000",,,,"59,455,000",,,,"27,850,000",,,,"13,857,000",,,,"14,100,000",,,,"11,851,000",,,,"4,538,000",,,,,,,,,,
NetTangibleAssets,"12,743,000,000","12,088,000,000","11,483,000,000","10,926,000,000","10,673,000,000","8,794,000,000","9,552,000,000","10,714,000,000","12,826,000,000","13,249,000,000","14,050,000,000","14,004,000,000","13,773,000,000","13,699,287,000","5,933,359,000","5,631,449,000","5,417,083,000","5,254,860,000","4,898,500,000","4,817,624,000","4,651,867,000","3,697,462,000","2,514,869,000","1,959,464,000","2,107,912,000","1,875,972,000","2,056,411,000","2,010,088,000","1,883,101,000","1,751,011,000","1,651,528,000","1,114,901,000","1,082,909,000","845,541,000","822,938,000","627,609,000","468,034,000","462,068,000","124,600,000","123,873,729","120,505,336","114,847,282","115,019,422","105,638,043"
WorkingCapital,"-525,000,000","8,000,000","-532,000,000","-830,000,000","-1,017,000,000","-634,000,000","-671,000,000","-407,000,000","-62,000,000","-394,000,000","-336,000,000","-208,000,000","-419,000,000","-94,591,000","73,902,000","-333,730,000","-283,201,000","-218,827,000","-223,763,000","-101,829,000","-45,295,000","1,582,824,000","83,245,000","156,245,000","184,364,000","-32,676,000","-26,733,000","27,723,000","31,342,000","-15,018,000","-53,025,000","-54,173,000","-64,558,000","-59,352,000","-17,536,000","19,049,000","-41,820,000","-28,957,000","-33,168,000","-26,543,173","-25,891,196","-11,485,466","-27,015","5,027,128"
InvestedCapital,"18,591,000,000","18,775,000,000","18,428,000,000","18,290,000,000","18,329,000,000","14,609,000,000","15,399,000,000","16,666,000,000","18,503,000,000","18,620,000,000","18,811,000,000","18,476,000,000","18,443,000,000","18,163,625,000","8,265,718,000","7,598,523,000","7,118,995,000","6,732,207,000","6,154,888,000","5,969,139,000","5,637,653,000","4,803,374,000","3,012,682,000","2,453,939,000","2,593,553,000","2,371,472,000","2,545,411,000","2,728,088,000","2,494,680,000","2,424,511,000","2,241,528,000","1,610,901,000","1,669,909,000","1,305,541,000","1,273,168,000","627,875,000","504,836,000","462,406,000","255,008,000","238,394,617","217,995,336","199,847,282","195,019,422","150,404,730"
TangibleBookValue,"12,743,000,000","12,088,000,000","11,483,000,000","10,926,000,000","10,673,000,000","8,794,000,000","9,552,000,000","10,714,000,000","12,826,000,000","13,249,000,000","14,050,000,000","14,004,000,000","13,773,000,000","13,699,287,000","5,933,359,000","5,631,449,000","5,417,083,000","5,254,860,000","4,898,500,000","4,817,624,000","4,651,867,000","3,697,462,000","2,514,869,000","1,959,464,000","2,107,912,000","1,875,972,000","2,056,411,000","2,010,088,000","1,883,101,000","1,751,011,000","1,651,528,000","1,114,901,000","1,082,909,000","845,541,000","822,938,000","627,609,000","468,034,000","462,068,000","124,600,000","123,873,729","120,505,336","114,847,282","115,019,422","105,638,043"
TotalDebt,"5,848,000,000","6,773,000,000","6,945,000,000","7,364,000,000","7,656,000,000","5,930,000,000","5,847,000,000","5,952,000,000","5,677,000,000","5,490,000,000","4,761,000,000","4,472,000,000","4,670,000,000","4,523,793,000","2,332,359,000","1,967,074,000","1,701,912,000","1,505,197,000","1,256,388,000","1,151,515,000","985,786,000","1,119,769,000","497,813,000","494,475,000","485,641,000","509,600,000","489,000,000","718,000,000","611,579,000","685,351,000","590,000,000","496,000,000","587,000,000","464,538,000","450,230,000","266,000","36,802,000","338,000","130,408,000","114,520,888","97,490,000","85,000,000","80,000,000","44,766,687"
NetDebt,"5,699,000,000","6,033,000,000","6,488,000,000","7,020,000,000","7,535,000,000","5,711,000,000","5,755,000,000","5,901,000,000","5,528,000,000","5,248,000,000","4,661,000,000","4,146,000,000","4,544,000,000","4,249,822,000","1,823,913,000","1,853,147,000","1,629,425,000","1,364,901,000","1,226,183,000","1,134,927,000","948,346,000",,"330,544,000","275,681,000","249,831,000","475,385,000","445,173,000","673,322,000","579,936,000","643,317,000","549,356,000","459,007,000","561,686,000","444,445,000","397,130,000",,"31,286,000",,"129,133,000","112,454,171","88,446,635","78,197,611","76,781,917","40,676,942"
ShareIssued,"177,550,589","177,551,347","180,791,028","181,049,191","180,984,014","158,088,182","157,849,848","157,824,088","157,815,843","159,002,338","161,142,305","164,273,447","164,615,642","164,273,447","98,673,563","98,619,628","98,610,608","98,167,289","98,167,289","98,128,877","98,127,709","90,143,934","78,066,147","71,705,916","71,697,750","66,797,041","66,656,433","63,675,209","59,008,403","56,887,583","56,680,359","50,807,635","50,700,099","47,106,216","47,021,035","42,161,532","36,986,532","36,986,532","35,111,532","35,111,532","35,111,532","35,111,532","35,111,532","35,111,532"
OrdinarySharesNumber,"177,550,589","177,551,347","180,791,028","181,049,191","180,984,014","158,088,182","157,849,848","157,824,088","157,815,843","159,002,338","161,142,305","164,273,447","164,615,642","164,273,447","98,673,563","98,619,628","98,610,608","98,167,289","98,167,289","98,128,877","98,127,709","90,143,934","78,066,147","71,705,916","71,697,750","66,797,041","66,656,433","63,675,209","59,008,403","56,887,583","56,680,359","50,807,635","50,700,099","47,106,216","47,021,035","42,161,532","36,986,532","36,986,532","35,111,532","35,111,532","35,111,532","35,111,532","35,111,532","35,111,532"
