name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-284,000","-314,000","-348,000","-372,000","951,000","-409,000","-404,000","-410,000","-427,000","-419,000","-741,000","-420,000","-458,000","-3,709,000","11,671,000","-10,703,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"139,216,000","618,981,000","-95,672,000","-370,236,000","-13,857,000","-565,825,000","261,725,000","-255,159,000","-247,465,000","31,126,000","9,123,000","-202,993,000","166,793,000","-245,854,000","2,589,000","59,687,000","-39,998,000","-89,312,000","-61,040,000","-76,060,000","-45,415,000","-177,217,000","-7,671,000","-17,027,000","72,885,000","-99,619,000","-31,716,000","13,077,000","-206,258,000","-120,861,000","-48,611,000","-22,862,000","-27,807,000","-6,358,000","-9,003,000","-7,458,000","-7,994,000","-4,503,000","-4,296,000","-4,731,000","-3,290,000","-4,703,000","-3,204,000","-2,380,000","-3,875,000","-1,407,000","-489,000","38,095,000","-1,820,000","-8,701,000","-2,221,000","-3,869,000","-2,198,000","-3,717,000","-4,028,000","-7,514,000","-1,521,000","-7,000,000","-3,539,000","-6,330,000","-7,742,000","-6,484,000","-5,591,000","-7,887,000","-5,313,000","-10,786,000","-14,967,000","-16,386,000","-48,895,000","-25,771,000","-8,458,000","-8,114,000","-22,079,000","-6,180,000","-4,957,000","-3,758,000","-30,986,000","-5,013,000","-12,125,000","-3,484,000","2,538,000","-4,334,000","-2,068,000","-1,444,000","-5,633,000","-3,274,555","3,119,975","-7,451,420","-5,300,000","-15,600,000","-3,600,000","-2,100,000","-200,000","-200,000","0","-400,000","-1,200,000","-100,000","-600,000"
	CashFlowFromContinuingInvestingActivities,"139,216,000","618,981,000","-95,672,000","-370,236,000","-13,857,000","-565,825,000","261,725,000","-255,159,000","-247,465,000","31,126,000","9,123,000","-202,993,000","166,793,000","-245,854,000","2,589,000","59,687,000","-39,998,000","-89,312,000","-61,040,000","-76,060,000","-45,415,000","-177,217,000","-7,671,000","-17,027,000","72,885,000","-99,619,000","-31,716,000","13,077,000","-206,258,000","-120,861,000","-48,611,000","-22,862,000","-27,807,000","-6,358,000","-9,003,000","-7,458,000","-7,994,000","-4,503,000","-4,296,000","-4,731,000","-3,290,000","-4,703,000","-3,204,000","-3,855,000","-2,400,000","-1,407,000","-37,739,000","38,095,000","-1,820,000","-8,701,000","-2,221,000","-3,869,000","-2,198,000","-3,717,000","-4,028,000","-7,514,000","-1,521,000","-7,000,000","-3,539,000","-6,330,000","-7,742,000","-6,484,000","-5,591,000","-7,887,000","-5,313,000","-10,786,000","-14,967,000","-16,386,000","-48,895,000","-25,771,000","-8,458,000","-8,114,000","-22,079,000","-6,180,000","-4,957,000","-3,758,000","-30,986,000","-5,013,000","-12,125,000","-3,484,000","2,538,000","-4,334,000","-2,068,000","-1,444,000","-5,633,000","-3,274,555","3,119,975","-7,451,420","-5,300,000","-15,600,000","-3,600,000","-2,100,000","-200,000","-200,000","0","-400,000","-1,200,000","-100,000","-600,000"
		NetPPEPurchaseAndSale,"-158,642,000","-25,250,000","-22,200,000","-24,759,000","-86,433,000","-28,716,000","-15,186,000","-16,116,000","-8,905,000","-18,594,000","-9,258,000","-15,561,000","-9,971,000","-23,323,000","-14,502,000","-14,855,000","-14,289,000","-14,079,000","-14,761,000","-16,625,000","-16,092,000","-6,798,000","-6,086,000","-4,053,000","-4,230,000","-8,701,000","-2,786,000","-7,024,000","-18,769,000","-12,922,000","-13,525,000","-14,662,000","-8,392,000","-6,358,000","-8,003,000","-7,458,000","-7,994,000","-4,503,000","-4,296,000","-4,731,000","-3,290,000","-2,802,000","-3,204,000","-2,380,000","-2,400,000","-1,407,000","-2,808,000","-1,923,000","-1,820,000","-3,388,000","-2,221,000","-3,369,000","-2,198,000","-3,251,000","-4,028,000","-3,628,000","-1,370,000","-4,965,000","-3,539,000","-5,348,000","-7,742,000","-6,484,000","-5,591,000","-6,553,000","-6,456,000","-6,575,000","-7,919,000","-8,886,000","-5,651,000","-5,218,000","-8,907,000","-4,514,000","-2,947,000","-4,105,000","-3,796,000","-3,872,000","-3,691,000","-1,613,000","-2,019,000","-3,555,000","-3,279,000","-3,277,000","-2,299,000","-1,444,000","-1,333,000","-475,080","-1,181,011","175,091","-1,400,000","-15,600,000","-900,000","-800,000","-200,000","-400,000","-1,200,000",,,"0",
			PurchaseOfPPE,"-158,642,000","-25,250,000","-22,200,000","-24,759,000","-86,433,000","-28,716,000","-15,186,000","-16,116,000","-8,905,000","-18,594,000","-9,258,000","-15,561,000","-9,971,000","-23,323,000","-14,502,000","-14,855,000","-14,289,000","-14,079,000","-14,761,000","-16,625,000","-16,092,000","-6,798,000","-6,086,000","-4,053,000","-4,230,000","-8,701,000","-2,786,000","-7,024,000","-18,769,000","-12,922,000","-13,525,000","-14,662,000","-8,392,000","-6,358,000","-8,003,000","-7,458,000","-7,994,000","-4,503,000","-4,296,000","-4,731,000","-3,290,000","-2,802,000","-3,204,000","-2,380,000","-2,400,000","-1,407,000","-2,808,000","-1,923,000","-1,820,000","-3,388,000","-2,221,000","-3,369,000","-2,198,000","-3,251,000","-4,028,000","-3,628,000","-1,370,000","-4,965,000","-3,539,000","-5,348,000","-7,742,000","-6,484,000","-5,591,000","-6,553,000","-6,456,000","-6,575,000","-7,846,000","-8,959,000","-5,651,000","-5,218,000","-8,036,000","-5,385,000","-2,947,000","-4,105,000","-3,796,000","-3,872,000","-3,691,000","-1,613,000","-2,019,000","-3,555,000","-3,279,000","-3,492,000","-2,299,000","-1,444,000","-1,333,000","-504,080","-1,181,011","175,091","-1,400,000","-15,600,000","-900,000","-800,000","-200,000","-400,000","-1,200,000",,,"0",
		NetIntangiblesPurchaseAndSale,"0",,,,,,,,,,,,,"0","0","0","0","0","0","-584,000","-25,381,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"0",,,,,,,,,,,,,"0","0","0","0","0","0","-584,000","-25,381,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-161,331,000","-4,040,000","-25,674,000","-33,730,000","-97,887,000","-22,944,000","-4,043,000","-75,482,000","0","0","-3,325,000","0","-8,715,000","-25,000,000","0","0","-3,149,000","0",,,,"-129,919,000",,,,,,,,"0",,,,"0",,,,,,,,"-4,101,000",,,,"0","-34,931,000",,,"500,000","0","-500,000","0","-466,000","0","-3,886,000","-151,000","-2,035,000","0",,,"-1,334,000","1,334,000","-1,334,000","1,143,000","-4,211,000","-10,298,000","20,000,000","-43,244,000","-19,682,000","-22,000","-3,600,000","-16,032,000","-2,082,000","-741,000","0","-27,225,000","6,318,000",,,,"-1,056,000","231,000","0","-4,300,000","1,499,025","-241,514",,,,,,,,,,,,
			PurchaseOfBusiness,"-161,331,000","-4,040,000","-25,674,000","-33,730,000","-97,887,000","-22,944,000","-4,043,000","-75,482,000","0","0","-3,325,000","0","-8,715,000","-25,000,000","0","0","-3,149,000","0",,,,"-129,919,000",,,,,,,,"0",,,,"0",,,,,,,,"-4,101,000",,,,"0",,,,,"0",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","-34,431,000",,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"458,367,000","604,628,000","-3,956,000","-875,000","-141,430,000","-441,165,000","-10,285,000","-106,348,000","-77,534,000","49,720,000","21,706,000","-187,432,000","185,479,000","-133,430,000","-13,406,000","11,098,000","7,280,000","-24,315,000","-86,878,000","-43,850,000","21,057,000","-62,735,000","-835,000","-1,124,000","-1,576,000","-97,750,000","160,634,000","20,101,000","-187,489,000","-107,939,000","-35,086,000","-8,200,000","-19,415,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"282,000","0","71,000","5,817,000",,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-768,538,000","-127,358,000","-145,476,000","-193,123,000","-302,581,000","-648,824,000","-135,656,000","-249,339,000","-195,272,000","-189,745,000","-192,393,000","-115,496,000","-30,248,000","-274,021,000","-83,682,000","-51,780,000","-44,108,000","-92,402,000","-148,323,000","-93,125,000","-41,148,000","-117,314,000","-29,805,000","-43,716,000","-32,721,000","-124,733,000","141,620,000","20,101,000","-187,489,000","-107,939,000","-35,086,000","-30,176,000","-19,415,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"1,226,905,000","731,986,000","141,520,000","192,248,000","161,151,000","207,659,000","125,371,000","142,991,000","117,738,000","239,465,000","214,099,000","-71,936,000","215,727,000","140,591,000","70,276,000","62,878,000","51,388,000","68,087,000","61,445,000","49,275,000","62,205,000","54,579,000","28,970,000","42,592,000","31,145,000","26,983,000","19,014,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"282,000","0","71,000","5,817,000",,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"822,000","43,643,000","-43,842,000","-310,872,000","311,893,000",,"291,239,000","-57,213,000","-161,026,000",,,,,,"30,497,000","63,444,000","-29,840,000","-50,918,000","50,000,000","-15,001,000","-24,999,000","22,235,000","0","-11,850,000","78,691,000","6,832,000",,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"0","3,250,000",,,"0","-400,000","0","-3,100,000","121,000","-420,000","0","-70,000",,,,,,,,,,,"-2,075,000","-3,900,000","0","-2,700,000",,,,"1,200,000","-200,000","-1,200,000","-100,000","-500,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,"-1,475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-256,813,000","-17,093,000","4,666,000","-205,355,000","-39,031,000","-10,967,000","-4,672,000","-9,696,000","-32,003,000","-16,708,000","733,000","-9,360,000","-52,118,000","-115,456,000","-130,762,000","-5,564,000","-211,903,000","-76,401,000","-118,941,000","-28,436,000","-57,689,000","-14,537,000","-5,757,000","-5,199,000","-24,279,000","-8,498,000","-12,140,000","-28,934,000","1,525,000","-9,424,000","5,509,000","4,843,000","0","0","-276,836,000","-101,055,000","244,207,000","0","0","0","0","1,000","243,168,000","33,000","162,000","630,000","53,000","0","0","-133,000","45,917,000","0","4,000","70,599,000","-11,131,000","-426,000","17,958,000","10,957,000","13,935,000","814,000","-12,000","21,000","882,000","973,000","1,095,000","-8,689,000","-9,481,000","17,055,000","7,338,000","4,880,000","4,248,000","4,780,000","2,407,000","14,501,000","20,919,000","4,390,000","4,752,000","11,316,000","3,880,000","4,923,000","-52,107,000","-8,677,000","10,687,000","-5,833,000","-7,967,000","37,228,766","4,990,047","8,645,187","20,700,000","30,700,000","11,800,000","2,100,000","2,200,000","7,900,000","5,600,000","-1,800,000","-2,000,000","3,300,000","500,000"
	CashFlowFromContinuingFinancingActivities,"-256,813,000","-17,093,000","4,666,000","-205,355,000","-39,031,000","-10,967,000","-4,672,000","-9,696,000","-32,003,000","-16,708,000","733,000","-9,360,000","-52,118,000","-115,456,000","-130,762,000","-5,564,000","-211,903,000","-76,401,000","-118,941,000","-28,436,000","-57,689,000","-14,537,000","-5,757,000","-5,199,000","-24,279,000","-8,498,000","-12,140,000","-28,934,000","1,525,000","-9,424,000","5,509,000","4,843,000","0","0","-276,836,000","-101,055,000","244,207,000","0","0","0","0","1,000","243,168,000","33,000","162,000","630,000","53,000","0","0","-133,000","45,917,000","0","4,000","70,599,000","-11,131,000","-426,000","17,958,000","10,957,000","13,935,000","814,000","-12,000","21,000","882,000","973,000","1,095,000","-8,689,000","-9,481,000","17,055,000","7,338,000","4,880,000","4,248,000","4,780,000","2,407,000","14,501,000","20,919,000","4,390,000","4,752,000","11,316,000","3,880,000","4,923,000","-52,107,000","-8,677,000","10,687,000","-5,833,000","-7,967,000","37,228,766","4,990,047","8,645,187","20,700,000","30,700,000","11,800,000","2,100,000","2,200,000","7,900,000","5,600,000","-1,800,000","-2,000,000","3,300,000","500,000"
		NetIssuancePaymentsOfDebt,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-100,283,000","246,250,000","0",,,,"0",,,,"0",,,,"21,424,000","68,000,000","0","0","70,000,000","-16,000,000","-20,000,000","18,000,000","7,000,000",,,,,,,,,,,,,,"-27,000","-26,000",,"-59,000","-46,000","-25,000","-191,000","-70,000","-21,000","-54,096,000","-11,716,000","-26,086,000","-8,649,000","-9,162,000","59,357,818","-6,706,213","-6,408,605","18,400,000","30,000,000","-9,800,000","1,100,000","1,000,000","2,200,000","6,300,000","-2,700,000","-2,100,000","3,700,000","-400,000"
			NetLongTermDebtIssuance,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-100,283,000","246,250,000","0",,,,"0",,,,"0",,,,"-48,576,000",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","121,367,000","246,250,000","0",,,,"0",,,,"0",,,,"0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,"0",,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-70,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-180,355,000","-1,000","10,428,000","-200,012,000","9,230,000","-1,000","7,712,000","0","6,503,000","0","10,515,000","0","0","-100,000,000","-108,892,000","0","-153,500,000","-44,656,000",,,,"0",,,,"0","0",,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,"599,000","4,874,000","19,552,000","937,000","4,002,000","4,699,000","814,000","-12,000","21,000","843,000","849,000","1,095,000","-8,688,000","-9,463,000","17,080,000","7,365,000","5,165,000","4,278,000","4,807,000","2,433,000","14,524,000","21,128,000","4,436,000","4,777,000","11,962,000","3,950,000","5,407,000","1,989,000","-17,853,000","36,773,000","2,816,000","1,195,000","-498,713","-6,493,424","12,013,137","1,900,000","600,000","21,700,000","1,000,000","1,200,000","0","-1,000,000",,,"100,000","1,000,000"
			CommonStockIssuance,"19,657,000","-1,000","10,428,000","0","9,230,000","-1,000","7,712,000","0","6,503,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"599,000","4,874,000","19,552,000","937,000","4,002,000","4,699,000",,,"21,000","843,000","849,000","1,095,000","1,243,000","5,535,000","17,080,000","7,365,000","5,165,000","4,278,000","4,807,000","2,433,000","14,524,000","21,128,000","4,436,000","4,777,000","11,962,000","3,950,000","5,407,000","1,989,000","-17,853,000","36,773,000","2,816,000","1,195,000","-498,713","-6,493,424","12,013,137","1,900,000","200,000","22,100,000","1,000,000","1,200,000","0","-1,000,000",,,"100,000","1,000,000"
			CommonStockPayments,"-200,012,000","0","0",,,,,,,"0","0","0","0","-100,000,000","-108,892,000","0","-153,500,000","-44,656,000",,,,"0",,,,"0","0",,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,000",,,,,"-9,931,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,000","43,000","33,000","162,000","630,000","53,000","0","0","18,000","26,342,000","0","4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-76,458,000","-17,327,000","-5,761,000","-5,109,000","-48,261,000","-10,966,000","-12,384,000","-9,696,000","-38,506,000","-16,708,000","-9,782,000","-9,360,000","-52,118,000","-15,456,000","-21,870,000","-5,564,000","-58,403,000","-31,745,000","-8,805,000","-28,436,000","-57,689,000","-14,537,000","-5,757,000","-5,199,000","-24,279,000","-8,498,000","-12,140,000","-2,382,000","1,525,000","-9,424,000","5,509,000",,,"0","0","-772,000","-2,043,000",,,,,"0",,,,,,,,"-21,575,000",,,,"0","-5,000","22,000","-979,000","-45,000",,,,"0","39,000",,,"-1,000","-18,000","-25,000","-27,000","-285,000",,,,"-153,000",,,,"-455,000","0",,,,,,,,"18,189,684","3,040,655","400,000",,,,,"5,700,000","300,000","-200,000","100,000","-500,000",
EndCashPosition,"2,195,331,000","2,195,331,000","1,357,196,000","1,714,706,000","2,157,378,000","2,060,247,000","2,512,789,000","2,084,780,000","2,161,272,000","1,993,392,000","1,742,434,000","1,430,403,000","1,611,995,000","1,391,986,000","1,295,495,000","833,094,000","974,184,000","808,973,000","774,455,000","749,626,000","828,112,000","943,396,000","1,039,430,000","770,003,000","796,328,000","798,742,000","835,241,000","711,713,000","815,784,000","911,120,000","897,452,000","754,410,000","822,000,000","935,400,000","972,170,000","661,923,000","646,315,000","402,502,000","448,723,000","328,284,000","367,056,000","420,279,000","453,316,000","269,740,000","248,759,000","280,359,000","232,127,000","180,516,000","105,984,000","102,083,000","174,789,000","179,616,000","217,836,000","280,277,000","338,701,000","72,918,000","54,388,000","77,757,000","61,625,000","108,516,000","138,151,000","132,480,000","179,130,000","141,068,000","142,897,000","107,195,000","195,355,000","210,241,000","303,070,000","155,095,000","197,951,000","261,333,000","254,153,000","183,477,000","225,859,000","188,350,000","164,085,000","108,369,000","73,898,000","69,617,000","30,972,000","6,056,000","15,346,000","6,886,000","13,658,000","5,245,000","2,631,068","3,185,666","19,300,000","10,400,000","2,900,000","0","0","0","0","0","0","0","0"
	ChangesInCash,"140,387,000","840,711,000","-355,524,000","-440,154,000","95,354,000","-452,135,000","417,969,000","-83,533,000","165,955,000","260,121,000","305,673,000","-176,730,000","223,210,000","92,006,000","468,061,000","-140,729,000","-263,084,000","24,149,000","23,035,000","-84,799,000","-121,732,000","-99,927,000","276,983,000","-25,787,000","1,358,000","-35,635,000","124,953,000","-101,325,000","-99,251,000","22,003,000","149,246,000","-62,325,000","-115,323,000","-36,889,000","309,833,000","19,407,000","243,414,000","-50,532,000","119,484,000","-34,533,000","-55,806,000","-35,061,000","195,591,000","15,827,000","-32,119,000","-21,150,000","54,410,000","75,054,000","2,209,000","-72,278,000","-10,320,000","-39,804,000","-59,003,000","-49,540,000","266,413,000","17,701,000","-22,928,000","12,667,000","-48,319,000","-31,679,000","4,369,000","-47,463,000","37,010,000","-3,730,000","35,241,000","-90,469,000","-11,128,000","-91,153,000","147,919,000","-41,780,000","-62,924,000","8,831,000","68,224,000","-35,559,000","35,720,000","23,814,000","55,334,000","32,483,000","2,176,000","33,804,000","26,463,000","-9,940,000","9,545,000","-5,287,000","7,732,000","7,894,045","342,124","-14,737,169","9,900,000","8,000,000","1,300,000","-2,900,000","2,200,000","2,200,000","-300,000","-1,000,000","-700,000","-1,700,000","-2,300,000"
	EffectOfExchangeRateChanges,"-5,303,000","-2,576,000","-1,986,000","-2,518,000","1,777,000","-407,000","10,040,000","7,041,000","1,925,000","-9,163,000","6,358,000","-4,862,000","-3,201,000","4,485,000","-5,660,000","-361,000","-9,103,000","10,369,000","1,794,000","6,313,000","6,448,000","3,893,000","-7,556,000","-538,000","-3,772,000","-864,000","-1,425,000","-2,746,000","3,915,000","-8,335,000","-6,204,000","-5,265,000","1,923,000","119,000","414,000","-3,799,000","399,000","4,311,000","955,000","-4,239,000","2,583,000","2,024,000","-12,015,000","5,154,000","519,000","4,391,000","-2,799,000","-522,000","1,692,000","-428,000","5,493,000","1,584,000","-3,438,000","-8,884,000","-630,000","829,000","-441,000","3,465,000","1,428,000","2,044,000","1,302,000","813,000","1,052,000","1,901,000","461,000","2,309,000","-3,758,000","-1,676,000","56,000","-1,076,000","-458,000","-1,651,000","2,452,000","-6,823,000","1,789,000","451,000","382,000","1,988,000","2,105,000","4,841,000","-1,547,000","650,000","-1,085,000","-1,485,000","681,000","-5,279,551","-896,722","-1,351,727","-1,000,000","-400,000","100,000","-400,000","-200,000","-300,000","100,000",,,,
	BeginningCashPosition,"2,060,247,000","1,357,196,000","1,714,706,000","2,157,378,000","2,060,247,000","2,512,789,000","2,084,780,000","2,161,272,000","1,993,392,000","1,742,434,000","1,430,403,000","1,611,995,000","1,391,986,000","1,295,495,000","833,094,000","974,184,000","1,246,371,000","774,455,000","749,626,000","828,112,000","943,396,000","1,039,430,000","770,003,000","796,328,000","798,742,000","835,241,000","711,713,000","815,784,000","911,120,000","897,452,000","754,410,000","822,000,000","935,400,000","972,170,000","661,923,000","646,315,000","402,502,000","448,723,000","328,284,000","367,056,000","420,279,000","453,316,000","269,740,000","248,759,000","280,359,000","297,118,000","180,516,000","105,984,000","102,083,000","174,789,000","179,616,000","217,836,000","280,277,000","338,701,000","72,918,000","54,388,000","77,757,000","61,625,000","108,516,000","138,151,000","132,480,000","179,130,000","141,068,000","142,897,000","107,195,000","195,355,000","210,241,000","303,070,000","155,095,000","197,951,000","261,333,000","254,153,000","183,477,000","225,859,000","188,350,000","164,085,000","108,369,000","73,898,000","69,617,000","30,972,000","6,056,000","15,346,000","6,886,000","13,658,000","5,245,000","2,631,068","3,185,666","19,300,000","10,400,000","2,900,000","0","0","2,800,000","0","0","0","1,900,000","0","0"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,300,000","-4,800,000","-2,400,000","200,000","700,000","-1,200,000","1,800,000","2,200,000"
IncomeTaxPaidSupplementalData,"30,951,000"
InterestPaidSupplementalData,"0"
CapitalExpenditure,"-158,642,000","-25,250,000","-22,200,000","-24,759,000","-86,433,000","-28,716,000","-15,186,000","-16,116,000","-8,905,000","-18,594,000","-9,258,000","-15,561,000","-9,971,000","-23,323,000","-14,502,000","-14,855,000","-14,289,000","-14,079,000","-14,761,000","-17,209,000","-41,473,000","-6,798,000","-6,086,000","-4,053,000","-4,230,000","-8,701,000","-2,786,000","-7,024,000","-18,769,000","-12,922,000","-13,525,000","-14,662,000","-8,392,000","-6,358,000","-8,003,000","-7,458,000","-7,994,000","-4,503,000","-4,296,000","-4,731,000","-3,290,000","-2,802,000","-3,204,000","-2,380,000","-2,400,000","-1,407,000","-2,808,000","-1,923,000","-1,820,000","-9,201,000","-2,221,000","-3,369,000","-2,198,000","-3,251,000","-4,028,000","-3,628,000","-1,370,000","-4,965,000","-3,539,000","-5,348,000","-7,742,000","-6,484,000","-5,591,000","-6,553,000","-6,456,000","-6,575,000","-7,846,000","-8,959,000","-5,651,000","-5,218,000","-8,036,000","-5,385,000","-2,947,000","-4,105,000","-3,796,000","-3,872,000","-3,691,000","-1,613,000","-2,019,000","-3,555,000","-3,279,000","-3,492,000","-2,299,000","-1,444,000","-1,333,000","-504,080","-1,181,011",,"-1,400,000","-15,600,000","-900,000","-800,000","-200,000","-400,000","-1,200,000",,,,
IssuanceOfCapitalStock,"19,657,000","-1,000","10,428,000","0","9,230,000","-1,000","7,712,000","0","6,503,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"599,000","4,874,000","19,552,000","937,000","4,002,000","4,699,000",,,"21,000","843,000","849,000","1,095,000","1,243,000","5,535,000","17,080,000","7,365,000","5,165,000","4,278,000","4,807,000","2,433,000","14,524,000","21,128,000","4,436,000","4,777,000","11,962,000","3,950,000","5,407,000","1,989,000","-17,853,000","36,773,000","2,816,000","1,195,000","-498,713","-6,493,424","12,013,137","1,900,000","200,000","22,100,000","1,000,000","1,200,000","0","-1,000,000",,,"100,000","1,000,000"
IssuanceOfDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","121,367,000","246,250,000","0",,,,"0",,,,"0",,,,"0","138,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,,,"-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,"0",,,,"21,424,000",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-200,012,000","0","0",,,,,,,"0","0","0","0","-100,000,000","-108,892,000","0","-153,500,000","-44,656,000",,,,"0",,,,"0","0",,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,000",,,,,"-9,931,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
