name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
					ChangeInAccountPayable,"-773,000","-1,814,000","1,473,000","-11,665,000","11,233,000","1,792,000","-1,282,000","-3,436,000","-251,000","4,234,000","-1,418,000","-3,385,000","2,098,000","-1,952,000","7,747,000","97,000","4,517,000","4,339,000"
				ChangeInAccruedExpense,"18,033,000","-5,075,000","21,939,000","-3,158,000","4,327,000","2,234,000","6,867,000","-18,027,000","18,508,000","9,564,000","7,985,000","5,963,000","-2,907,000","3,917,000","1,856,000","3,930,000","-528,000","3,898,000"
			ChangeInOtherCurrentAssets,"4,198,000","7,901,000","-886,000","-3,207,000","390,000","-6,113,000","-1,952,000","771,000","-231,000","-734,000","-15,265,000","413,000","-225,000","-1,852,000","-972,000","-4,000","1,143,000","-1,010,000"
			ChangeInOtherCurrentLiabilities,"-6,604,000","-1,820,000","-1,648,000","-1,698,000","-1,438,000","-1,338,000","-1,163,000","-891,000","-862,000","-556,000",,,,,,,,
			ChangeInOtherWorkingCapital,"3,483,000","-16,876,000","11,821,000","4,051,000","4,487,000","-12,981,000","6,194,000","4,446,000","5,619,000","-7,670,000","5,737,000","2,927,000","1,087,000","-546,000","1,131,000","1,736,000","120,000","591,000"
InvestingCashFlow,"219,849,000","138,623,000","21,800,000","58,968,000","458,000","-282,052,000","83,018,000","-45,050,000","-128,984,000","38,023,000","-16,901,000","-197,342,000","-583,000","-2,427,000","-3,599,000","-605,000","-1,655,000","-15,177,000"
	CashFlowFromContinuingInvestingActivities,"219,849,000","138,623,000","21,800,000","58,968,000","458,000","-282,052,000","83,018,000","-45,050,000","-128,984,000","38,023,000","-16,901,000","-197,342,000","-583,000","-2,427,000","-3,599,000","-605,000","-1,655,000","-15,177,000"
		NetPPEPurchaseAndSale,"-12,144,000","-859,000","-2,536,000","-6,462,000","-2,287,000","-1,961,000","-2,146,000","-549,000","-199,000","-4,477,000","-1,747,000","-381,000","-83,000","-427,000","-741,000","-605,000","-655,000","-177,000"
			PurchaseOfPPE,"-12,144,000","-859,000","-2,536,000","-6,462,000","-2,287,000","-1,961,000","-2,146,000","-549,000","-346,000","-4,477,000","-1,747,000","-381,000","-83,000","-427,000","-741,000","-605,000","-655,000","-177,000"
			SaleOfPPE,,,,"0",,,"0","0",,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,"0",,,,"0","0","0","0","0","0","-500,000","-2,000,000","0","0","-1,000,000","-15,000,000"
			PurchaseOfIntangibles,,,"0",,,,"0","0","0","0","0","0","-500,000","-2,000,000","0","0","-1,000,000","-15,000,000"
		NetInvestmentPurchaseAndSale,"243,339,000","129,482,000","24,336,000","100,430,000","-10,909,000","-280,091,000","85,164,000","-44,501,000","-128,785,000","42,500,000","-15,154,000",,,,,,,
			PurchaseOfInvestment,"-327,868,000","-63,884,000","-43,837,000","-69,504,000","-150,643,000","-379,291,000","-18,050,000","-101,001,000",,,"-15,154,000",,,,,,,
			SaleOfInvestment,"571,207,000","193,366,000","68,173,000","169,934,000","139,734,000","99,200,000","103,214,000","56,500,000","40,016,000","42,500,000",,,,,,,,
		NetOtherInvestingChanges,,"10,000,000","0","0",,,,,,,"0",,,,,,,
FinancingCashFlow,"188,374,000","-160,000","325,381,000","-135,456,000","-1,391,000","547,912,000","4,531,000","2,782,000","703,000","439,173,000","42,904,000","367,508,000","-9,969,000","-1,651,000","274,174,000","-1,727,000","213,408,000","15,693,000"
	CashFlowFromContinuingFinancingActivities,"188,374,000","-160,000","325,381,000","-135,456,000","-1,391,000","547,912,000","4,531,000","2,782,000","703,000","439,173,000","42,904,000","367,508,000","-9,969,000","-1,651,000","274,174,000","-1,727,000","213,408,000","15,693,000"
		NetIssuancePaymentsOfDebt,"332,177,000","0","325,285,000","0","6,892,000","747,500,000","0","0","0","550,000,000","17,152,000","0","19,787,000","179,000","19,444,000","-639,000","34,117,000","3,456,000"
			NetLongTermDebtIssuance,"332,177,000","0","325,285,000","0","6,892,000","747,500,000","0","0","0","550,000,000","17,152,000","0","19,787,000","179,000","19,444,000","-639,000","34,117,000","3,456,000"
				LongTermDebtIssuance,"456,296,000","0","431,296,000","0","25,000,000","747,500,000","0","0","0","550,000,000","17,152,000","0","19,787,000","179,000","19,885,000","17,000","34,117,000","3,456,000"
				LongTermDebtPayments,,,"-106,011,000","0",,,,,,,"0",,,,"-441,000",,,
		NetCommonStockIssuance,"-153,835,000","-110,000","-2,253,000","-143,883,000","-7,589,000","-51,021,000","-471,000","-243,000","0","-75,000,000","0","366,237,000",,,"-36,300,000","35,113,000",,
			CommonStockIssuance,,,,,,,"0",,,,"0","366,237,000",,,"-36,300,000","35,113,000",,
			CommonStockPayments,"-153,835,000","-110,000","-2,253,000","-143,883,000","-7,589,000","-51,021,000","-471,000","-243,000","0","-75,000,000",,,,,,,,
		CashDividendsPaid,,,,,,,"0","0","0","0","0","0","0","-997,000","0","0","0","0"
			CommonStockDividendPaid,,,,,,,"0","0","0","0","0","0","0","-997,000","0","0","0","0"
		ProceedsFromStockOptionExercised,"12,418,000","1,070,000","2,349,000","5,247,000","3,752,000","9,116,000","10,002,000","2,025,000","1,367,000","734,000","1,825,000","346,000","435,000","103,000","244,000","121,000","37,000","38,000"
		NetOtherFinancingCharges,"-2,386,000","-1,120,000","0","3,180,000","-4,446,000","-157,683,000","-5,000,000","1,000,000","-664,000","-36,561,000","23,927,000","925,000","-30,191,000","-936,000","-44,212,000","-22,000","46,231,000","12,199,000"
EndCashPosition,"374,193,000","374,193,000","396,365,000","183,079,000","381,128,000","473,774,000","358,679,000","367,391,000","541,343,000","757,473,000","364,197,000","414,397,000","294,227,000","373,027,000","436,245,000","212,084,000","252,738,000","74,941,000"
	ChangesInCash,"-99,581,000","-22,172,000","213,286,000","-198,049,000","-92,646,000","115,095,000","-8,712,000","-173,952,000","-216,130,000","393,276,000","-50,200,000","120,170,000","-78,800,000","-63,218,000","224,161,000","-40,654,000","177,797,000","-17,435,000"
	BeginningCashPosition,"473,774,000","396,365,000","183,079,000","381,128,000","473,774,000","358,679,000","367,391,000","541,343,000","757,473,000","364,197,000","414,397,000","294,227,000","373,027,000","436,245,000","212,084,000","252,738,000","74,941,000","92,376,000"
InterestPaidSupplementalData,"39,670,000","18,809,000","1,535,000","17,425,000","1,901,000","8,913,000","2,041,000","9,159,000","2,068,000","2,054,000","1,756,000","1,753,000","1,407,000","1,176,000","856,000","699,000","19,000","0"
CapitalExpenditure,"-47,144,000","-859,000","-2,536,000","-41,462,000","-2,287,000","-1,961,000","-2,146,000","-549,000","-346,000","-4,477,000","-1,747,000","-381,000","-583,000","-2,427,000","-741,000","-605,000","-1,655,000","-15,177,000"
IssuanceOfCapitalStock,,,,,,,"0",,,,"0","366,237,000",,,"298,698,000","-1,187,000",,
IssuanceOfDebt,"456,296,000","0","431,296,000","0","25,000,000","747,500,000","0","0","0","550,000,000","17,152,000","0","19,787,000","179,000","19,885,000","17,000","34,117,000","3,456,000"
RepaymentOfDebt,,,"-106,011,000","0",,,,,,,"0",,,,"-441,000",,,
RepurchaseOfCapitalStock,"-153,835,000","-110,000","-2,253,000","-143,883,000","-7,589,000","-51,021,000","-471,000","-243,000","0","-75,000,000",,,,,,,,
FreeCashFlow,"-554,948,000","-161,494,000","-136,431,000","-163,023,000","-94,000,000","-152,726,000","-98,407,000","-132,233,000","-88,195,000","-88,397,000","-77,950,000","-50,377,000","-68,831,000","-61,567,000","-47,155,000","-38,927,000","-35,611,000","-33,128,000"
