name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,03/31/1999
				Depreciation,,,,,,,"144,648,000",,,,"133,844,000","120,460,000","128,998,000","125,161,000","130,085,000","119,584,000","119,087,000","124,667,000","-2,572,000","148,769,000","117,086,000","148,753,000","156,584,000","151,710,000","130,142,000","160,067,000","191,521,000","152,989,000","154,497,000","150,594,000","155,511,000","148,665,000","137,899,000","129,116,000","-28,652,000","169,152,000","159,307,000","161,315,000","159,732,000","153,877,000","153,824,000","155,347,000","159,393,000","159,750,000","157,800,000","149,062,000","154,284,000","161,429,000","132,764,000","119,186,000","113,758,000","109,965,000","107,475,000","106,219,000",,,"95,775,000","92,728,000","89,835,000","82,402,000","75,689,000","76,789,000","77,149,000","72,824,000","74,448,000","71,816,000","67,592,000","64,100,000","66,780,000","63,379,000","96,187,000","63,015,000","61,725,000","59,470,000","58,037,000","61,116,000","62,293,000","60,706,000",,"65,248,000","65,801,000","66,457,000",,"62,918,000",,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,253,000","258,000","503,000","840,000","187,000","1,745,000","1,886,000",,"571,000","1,110,000","2,468,000","270,000","-91,000","1,791,000","2,190,000","526,000","1,046,000","727,000","1,671,000",,,"1,153,000","2,087,000","973,000","81,000","2,011,000","1,454,000","-296,000","672,000","2,075,000","1,322,000","509,000","313,000","1,143,000","2,518,000","613,000","793,000","413,000","3,088,000","3,253,000","2,336,000","417,000","1,007,000",,"2,272,000","876,000","4,064,000",,"4,250,000",,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,253,000","258,000","503,000","840,000","187,000","1,745,000","1,886,000",,"571,000","1,110,000","2,468,000","270,000","-91,000","1,791,000","2,190,000","526,000","1,046,000","727,000","1,671,000",,,"1,153,000","2,087,000","973,000","81,000","2,011,000","1,454,000","-296,000","672,000","2,075,000","1,322,000","509,000","313,000","1,143,000","2,518,000","613,000","793,000","413,000","3,088,000","3,253,000","2,336,000","417,000","1,007,000",,"2,272,000","876,000","4,064,000",,"4,250,000",,,,,,,,
		DeferredTax,"-509,423,000","-334,184,000","276,772,000","-359,689,000","-92,322,000","37,352,000","68,407,000","-61,278,000","-25,683,000","-99,746,000","959,000","48,902,000","40,790,000","-11,559,000","86,444,000","68,922,000","-23,500,000","213,694,000","-185,717,000","25,600,000","59,224,000","-41,936,000","193,171,000","51,650,000","-97,389,000","-27,127,000","129,654,000","31,409,000","-291,914,000","-21,200,000","-16,970,000","-7,245,000","5,636,000","8,149,000","-5,678,000","-38,097,000","6,693,000","305,000","-1,424,000","-35,850,000","32,890,000","-2,265,000","-53,131,000","-7,472,000","-15,507,000","23,099,000","13,657,000","-4,368,000","4,515,000","3,225,000","-4,077,000","17,019,000","18,036,000","16,452,000","79,343,000","-12,745,000","54,568,000","14,428,000","-4,088,000","6,609,000","39,388,000","17,646,000","10,400,000","-6,036,000","18,067,000","-3,390,000","5,931,000","-9,803,000","-1,480,000","708,000","-28,936,000","-4,257,000","2,810,000","3,469,000","-9,662,000","6,789,000","7,969,000","-23,607,000","-90,436,000","64,676,000","-20,454,000","657,000","9,538,000","19,488,000","13,920,000","-4,195,000","-582,000","2,763,000","-15,135,000","-9,600,000","-1,200,000","-3,000,000"
			DeferredIncomeTax,"-509,423,000","-334,184,000","276,772,000","-359,689,000","-92,322,000","37,352,000","68,407,000","-61,278,000","-25,683,000","-99,746,000","959,000","48,902,000","40,790,000","-11,559,000","86,444,000","68,922,000","-23,500,000","213,694,000","-185,717,000","25,600,000","59,224,000","-41,936,000","193,171,000","51,650,000","-97,389,000","-27,127,000","129,654,000","31,409,000","-291,914,000","-21,200,000","-16,970,000","-7,245,000","5,636,000","8,149,000","-5,678,000","-38,097,000","6,693,000","305,000","-1,424,000","-35,850,000","32,890,000","-2,265,000","-53,131,000","-7,472,000","-15,507,000","23,099,000","13,657,000","-4,368,000","4,515,000","3,225,000","-4,077,000","17,019,000","18,036,000","16,452,000","79,343,000","-12,745,000","54,568,000","14,428,000","-4,088,000","6,609,000","39,388,000","17,646,000","10,400,000","-6,036,000","18,067,000","-3,390,000","5,931,000","-9,803,000","-1,480,000","708,000","-28,936,000","-4,257,000","2,810,000","3,469,000","-9,662,000","6,789,000","7,969,000","-23,607,000","-90,436,000","64,676,000","-20,454,000","657,000","9,538,000","19,488,000","13,920,000","-4,195,000","-582,000","2,763,000","-15,135,000","-9,600,000","-1,200,000","-3,000,000"
		AssetImpairmentCharge,,,"0","0","0","0","0","0","0","534,894,000","446,829,000","0",,,"0","0","18,650,000","0","0","0","0","137,865,000","0","0","0",,"0","0","828,905,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"16,366,000","7,331,000","2,782,000","3,075,000","3,178,000","7,525,000","2,473,000","2,503,000","2,566,000","6,840,000","1,868,000","1,781,000","23,873,000","10,903,000","5,480,000","5,243,000","5,708,000","4,910,000","-11,162,000","11,468,000","9,975,000","6,702,000","7,658,000","7,771,000","10,430,000","5,624,000","4,657,000","5,720,000","6,648,000","7,481,000","9,363,000","7,014,000","9,608,000","15,892,000","6,073,000","11,673,000","13,172,000","26,069,000","9,415,000","11,488,000","10,683,000","16,252,000","11,759,000","11,508,000","12,129,000","13,446,000","14,013,000","13,531,000","10,100,000","9,949,000","8,159,000","9,090,000","11,877,000","9,906,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-788,633,000","-267,100,000","-391,349,000","-125,393,000","-4,791,000","8,289,000","84,090,000","96,117,000","148,604,000","153,608,000","45,130,000","58,804,000","13,274,000","-39,681,000","-70,517,000","3,996,000","19,571,000","-14,409,000","37,204,000","18,705,000","-6,023,000","-36,173,000","58,792,000","40,926,000","85,884,000","88,430,000","219,653,000","3,494,000","2,229,000","3,646,000","-32,997,000","-23,217,000","13,612,000","1,125,000","11,399,000","18,562,000","6,434,000","6,202,000","-218,437,000","-11,368,000","152,739,000","97,196,000","5,954,000","9,777,000",,,,"12,062,000","5,833,000","15,995,000",,,"727,000",,"19,516,000","11,250,000","6,767,000","5,658,000","3,674,000","3,852,000","5,178,000","11,539,000","12,521,000","-2,162,000","12,685,000","-198,000","2,375,000","3,365,000",,,"2,080,000","750,000",,,,"-2,087,000",,,"2,528,000","3,724,000",,,,"9,000",,,,,"3,986,000","-100,000","300,000","100,000"
		ChangeInWorkingCapital,"-24,426,000","26,890,000","-12,269,000","-72,454,000","33,407,000","-20,006,000","-44,045,000","95,149,000","-27,446,000","-24,491,000","-103,566,000","148,207,000","74,058,000","81,678,000","-185,204,000","32,969,000","-2,124,000","41,167,000","73,375,000","74,594,000","-31,139,000","26,125,000","-184,968,000","68,569,000","-6,370,000","3,048,000","-78,019,000","82,757,000","-48,092,000","14,577,000","-101,422,000","125,594,000","27,459,000","85,088,000","-146,967,000","120,562,000","-5,285,000","82,680,000","-43,883,000","51,729,000","-35,982,000","-11,282,000","20,905,000","109,003,000","6,401,000","60,824,000","5,153,000","109,526,000","134,781,000","-81,883,000","-63,148,000","-59,511,000","70,868,000","-84,207,000","-17,949,000","29,501,000","57,962,000","-46,475,000","-10,901,000","54,146,000","93,736,000","-39,860,000","2,298,000","-36,668,000","-18,185,000","-51,667,000","50,889,000","-76,691,000","-37,342,000","-42,654,000","26,314,000","-33,483,000","9,130,000","16,529,000","27,727,000","17,723,000","121,682,000","10,428,000","169,863,000","-25,152,000","-3,827,000","-46,031,000","13,792,000","-3,565,000","-46,391,000","-22,744,000","69,108,000","-15,390,000","-40,064,000","9,700,000","19,100,000","-57,400,000"
			ChangeInReceivables,"-110,297,000","66,649,000","-75,283,000","-91,058,000","-10,605,000","-7,498,000","-69,183,000","110,369,000","25,452,000","-9,197,000","-87,449,000","131,242,000","31,511,000","130,368,000","-217,856,000","-6,275,000","22,049,000","25,850,000","25,173,000","22,334,000","23,805,000","-27,908,000","-52,569,000","-13,546,000","38,012,000","-19,911,000","40,933,000","-13,112,000","63,861,000","26,523,000","-33,007,000","-11,321,000","-30,689,000","-22,231,000","124,825,000","-14,215,000","-1,777,000","27,137,000","-33,577,000","-26,675,000","58,024,000","-17,990,000","-33,558,000","885,000","-24,196,000","-26,901,000","-29,405,000","10,137,000","75,819,000","-152,796,000","-145,615,000","14,658,000","131,013,000","-30,459,000","-4,217,000","45,026,000","-10,708,000","-70,248,000","-8,767,000","134,182,000","49,728,000","-35,669,000","-47,365,000","2,623,000","25,465,000","-33,621,000","15,908,000","-42,731,000","-62,599,000","-67,478,000","1,926,000","-3,257,000","27,226,000","-16,854,000","-3,203,000","71,546,000","95,618,000","-15,216,000","4,655,000","2,602,000","14,479,000","-9,675,000","27,501,000","-5,728,000","-106,195,000","-24,041,000","44,469,000","-7,398,000","-8,627,000","17,400,000","-27,200,000","8,900,000"
				ChangesInAccountReceivables,"-110,298,000","66,577,000","-75,212,000","-91,058,000","-10,605,000","-7,586,000","-69,738,000","-3,427,000","24,631,000","43,639,000","-36,093,000","28,724,000","31,511,000","94,480,000","-107,859,000","5,969,000","29,651,000","14,505,000","-51,023,000","22,334,000","23,805,000","-27,908,000","-52,569,000","-13,546,000","38,012,000","-19,911,000","40,933,000","-13,112,000","63,861,000","26,523,000","-33,007,000","-11,321,000","-30,689,000","-22,231,000","124,825,000","-14,215,000","-1,777,000","27,137,000","-33,577,000",,,,,,,,,"10,137,000","75,819,000","-152,796,000","-230,212,000","14,658,000","131,013,000","-30,459,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"754,000","-322,000","-661,000","212,000","1,525,000","411,000","433,000","227,000","-51,000","-3,282,000","543,000","3,715,000","5,400,000","-6,927,000","11,000","773,000","177,000","66,000","2,280,000","11,772,000","-5,483,000","-4,315,000","-2,839,000","12,116,000","-471,000","-7,476,000","15,512,000","-1,256,000","-6,450,000","-3,371,000","7,391,000","2,633,000","8,180,000","1,729,000","3,476,000","-10,354,000","-10,960,000","30,732,000","18,773,000","38,522,000","-20,064,000","-26,662,000","-16,644,000","17,972,000","27,727,000","-29,435,000","3,793,000","31,519,000","36,108,000","-22,501,000","2,942,000","14,116,000","-46,979,000","-49,866,000","-41,206,000","-1,321,000","9,700,000","-21,167,000","2,968,000","25,478,000","9,181,000","-24,179,000","33,468,000","2,202,000","-25,850,000","-17,247,000","-3,041,000","3,437,000","8,818,000","-22,575,000","-11,493,000","1,477,000","-1,964,000","-6,564,000","7,153,000","18,787,000","-1,938,000","3,042,000","5,335,000","60,745,000","-18,083,000","-69,724,000","-608,000","3,751,000","673,000","21,298,000","36,085,000","7,719,000","-2,677,000","7,900,000","37,200,000","-41,800,000"
			ChangeInPrepaidAssets,"-1,128,000","2,366,000","-2,844,000","-946,000","296,000","290,000","223,000","-1,842,000","1,832,000","4,710,000","-2,610,000","1,438,000","326,000","3,961,000","-1,054,000","-1,664,000","2,382,000","-1,055,000","-1,238,000","-9,646,000","10,645,000","870,000","12,603,000","24,287,000","28,032,000","19,104,000","24,596,000","19,531,000","45,084,000","38,476,000","-2,810,000","-21,351,000","9,036,000","15,493,000","6,040,000","-33,692,000","16,489,000","7,944,000","9,457,000","-21,071,000","13,478,000","6,231,000","5,042,000","-24,290,000","16,094,000","7,585,000","5,242,000","-30,928,000","3,930,000","782,000","20,556,000","-28,331,000","16,185,000","2,320,000","3,114,000","-27,435,000","16,198,000","3,091,000","35,000","-20,722,000","4,358,000","7,184,000","16,040,000","-20,990,000","1,313,000","-5,374,000","-10,743,000","-9,377,000","-967,000","-7,061,000","1,086,000","29,494,000","-13,453,000","-19,861,000","2,068,000","-5,496,000","708,000","-5,490,000","7,142,000","8,857,000","12,665,000","-14,786,000","-8,063,000","2,730,000",,,,,,,,
			ChangeInPayablesAndAccruedExpense,"10,544,000","-15,627,000","19,899,000","-36,870,000","43,142,000","-13,679,000","-9,191,000","-22,562,000","-18,305,000","-2,741,000","-59,515,000","23,243,000","38,178,000","-3,782,000","-1,423,000","14,900,000","-33,613,000","27,057,000","-12,079,000","53,713,000","-37,347,000","38,427,000","-51,742,000","69,919,000","-70,968,000","24,380,000","-62,434,000","11,956,000","-96,452,000","24,999,000","-166,930,000","141,639,000","-24,940,000","67,828,000","-79,391,000","-7,083,000","13,004,000","-26,474,000","-25,324,000","46,484,000","-1,954,000","-39,312,000","46,332,000","77,136,000","13,905,000","7,279,000","15,671,000","37,759,000","-19,816,000","45,225,000","10,088,000","-15,587,000","-21,269,000","-43,690,000","50,460,000","-6,667,000","34,874,000","-13,816,000","-14,257,000","51,017,000","-22,052,000","-17,143,000","19,191,000","27,137,000","-31,768,000","-19,329,000","17,418,000","21,732,000","-11,740,000","-4,685,000","26,443,000","17,857,000","-17,224,000","27,383,000","20,637,000","4,162,000","-3,855,000","-26,767,000","16,084,000","4,570,000","-11,992,000","-29,214,000","15,717,000","13,221,000","4,229,000","-11,126,000","-5,537,000","5,152,000","-23,333,000","-25,900,000","-2,000,000","-43,100,000"
				ChangeInPayable,"4,781,000","-2,032,000","-3,921,000","-7,774,000","18,508,000","-3,807,000","-18,844,000","-14,153,000","-17,810,000","2,322,000","-61,685,000","25,934,000","35,308,000","-5,962,000","10,228,000","5,730,000","-5,350,000","2,152,000","21,969,000","21,176,000","-1,492,000","4,016,000","-14,717,000","33,127,000","-34,294,000","-11,487,000","-25,204,000","-25,774,000","-79,882,000","-17,720,000","-124,364,000","98,458,000","36,776,000","16,595,000","-79,391,000","-7,083,000","13,004,000","-26,474,000","-25,324,000","46,484,000","-1,954,000","-39,312,000","46,332,000","77,136,000","13,905,000","7,279,000","15,671,000","37,759,000","-19,816,000","45,225,000","10,088,000","-15,587,000","-21,269,000","-43,690,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"4,781,000","-2,032,000","-3,921,000","-7,774,000","18,508,000","-3,807,000","-18,844,000","-14,153,000","-17,810,000","2,322,000","-61,685,000","25,934,000","35,308,000","-5,962,000","10,228,000","5,730,000","-5,350,000","2,152,000","21,969,000","21,176,000","-1,492,000","4,016,000","-14,717,000","33,127,000","-34,294,000","-11,487,000","-25,204,000","-25,774,000","-79,882,000","-17,720,000","-124,364,000","98,458,000","36,776,000","16,595,000","-79,391,000","-7,083,000","13,004,000","-26,474,000","-25,324,000","46,484,000","-1,954,000","-39,312,000","46,332,000","77,136,000","13,905,000","7,279,000","15,671,000","37,759,000","-19,816,000","45,225,000","10,088,000","-15,587,000","-21,269,000","-43,690,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"5,763,000","-13,595,000","23,820,000","-29,096,000","24,634,000","-9,872,000","9,653,000","-8,409,000","-495,000","-5,063,000","2,170,000","-2,691,000","2,870,000","2,180,000","-11,651,000","9,170,000","-28,263,000","24,905,000","-34,048,000","32,537,000","-35,855,000","34,411,000","-37,025,000","36,792,000","-36,674,000","35,867,000","-37,230,000","37,730,000","-16,570,000","42,719,000","-42,566,000","43,181,000","-61,716,000","51,233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInInterestPayable,"5,763,000","-13,595,000","23,820,000","-29,096,000","24,634,000","-9,872,000","9,653,000","-8,409,000","-495,000","-5,063,000","2,170,000","-2,691,000","2,870,000","2,180,000","-11,651,000","9,170,000","-28,263,000","24,905,000","-34,048,000","32,537,000","-35,855,000","34,411,000","-37,025,000","36,792,000","-36,674,000","35,867,000","-37,230,000","37,730,000","-16,570,000","42,719,000","-42,566,000","43,181,000","-61,716,000","51,233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
