name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
			DepreciationAndAmortization,"46,779,000","11,348,000","11,646,000","11,427,000","12,358,000","12,560,000","14,279,000","13,257,000","13,334,000","13,785,000","13,029,000","13,538,000","13,136,000","14,673,000","14,223,000","13,220,000","14,845,000","15,330,000","14,415,000","14,543,000","15,020,000","14,466,000","14,879,000","14,274,000","15,366,000","15,249,000","16,637,000","16,377,000","18,124,000","18,480,000","20,915,000","20,974,000","23,540,000","23,275,000","24,289,000","16,302,000","20,047,000","19,984,000","18,230,000","12,312,000","11,710,000","11,843,000","12,155,000","11,607,000","11,847,000","9,299,000","9,950,000","8,982,000","9,354,000","9,281,000","9,537,000","8,470,000","8,323,000","7,966,000","8,825,000","7,151,000","7,239,000","7,153,000","7,153,000","6,745,000","7,257,000","7,465,000","7,390,000","6,972,000","6,245,000","6,243,000","4,892,000","4,939,000","5,453,000","5,462,000","9,644,000","3,914,000","4,614,000","6,735,000","8,673,000","7,824,000","7,913,000","7,867,000","8,522,000","7,305,000","8,918,000","8,877,000","9,585,000","9,200,000","8,992,000","9,486,000","9,999,000","8,419,000","8,677,000","10,126,000","9,900,000","9,100,000","9,700,000","9,900,000","9,400,000","8,700,000","8,100,000","8,500,000","7,100,000","8,300,000","7,900,000","7,600,000","7,000,000","6,600,000","7,300,000","7,100,000","5,900,000","5,700,000","5,900,000","5,900,000","5,500,000","4,600,000","3,600,000","3,700,000","2,200,000","1,100,000"
		DeferredTax,"-12,783,000","995,000","-13,437,000","-941,000","600,000","-402,000","609,000","-1,505,000","-685,000","-1,426,000","-1,562,000","-894,000","1,522,000","-1,366,000","-1,428,000","-1,150,000","-2,223,000","2,510,000","1,261,000","-1,800,000","609,000","715,000","-852,000","-428,000","878,000","-278,000","36,547,000","-2,976,000","-1,701,000","-3,901,000","-9,582,000","3,051,000","-13,357,000","-4,912,000","2,856,000","-16,073,000","9,176,000","37,000","10,264,000","6,334,000","8,663,000","-8,091,000","-8,487,000","-244,000","867,000","7,415,000","-6,567,000","2,542,000","4,226,000","1,275,000","-3,500,000","550,000","0","0","6,450,000","158,000","1,993,000","5,386,000","88,000","-153,000","4,905,000","-2,845,000","-6,148,000","-71,000","3,196,000","5,620,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-12,783,000","995,000","-13,437,000","-941,000","600,000","-402,000","609,000","-1,505,000","-685,000","-1,426,000","-1,562,000","-894,000","1,522,000","-1,366,000","-1,428,000","-1,150,000","-2,223,000","2,510,000","1,261,000","-1,800,000","609,000","715,000","-852,000","-428,000","878,000","-278,000","36,547,000","-2,976,000","-1,701,000","-3,901,000","-9,582,000","3,051,000","-13,357,000","-4,912,000","2,856,000","-16,073,000","9,176,000","37,000","10,264,000","6,334,000","8,663,000","-8,091,000","-8,487,000","-244,000","867,000","7,415,000","-6,567,000","2,542,000","4,226,000","1,275,000","-3,500,000","550,000","0","0","6,450,000","158,000","1,993,000","5,386,000","88,000","-153,000","4,905,000","-2,845,000","-6,148,000","-71,000","3,196,000","5,620,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","-184,000","-983,000","-984,000","-218,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,"0","0","0","0","17,237,000","0","1,007,000","2,579,000",,,,,,,,,,,,,,,,,,"0",,,"41,706,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,"-852,000","-428,000","878,000","-278,000","36,547,000","-2,976,000","-1,701,000","-3,901,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"3,359,000","488,000","1,412,000","649,000","810,000","570,000","531,000","860,000","581,000","490,000","422,000","404,000","286,000","269,000","283,000","229,000","545,000","73,000","366,000","217,000","752,000","204,000","829,000","233,000","561,000","370,000","581,000","415,000","1,027,000","312,000","2,195,000","1,022,000","1,266,000","877,000","1,088,000","927,000","1,837,000","963,000","1,128,000","784,000","1,384,000","791,000","644,000","364,000","991,000","393,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"220,000","150,000","388,000","621,000","6,000","43,000","2,000","22,000","4,000","13,000","29,000","1,000","5,000","-184,000","-6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"1,256,000","360,000",,,"342,000","339,000","-2,476,000","0","0","-4,936,000","309,000","308,000","318,000","141,000","140,000","142,000","146,000","133,000","127,000","143,000","139,000","131,000","96,000","139,000","147,000","136,000","128,000","151,000","153,000","151,000","135,000","172,000","172,000","160,000","-35,000","-812,000","12,545,000","7,209,000","-52,699,000","160,000","154,000","139,000","125,000","143,000","142,000","16,261,000","11,482,000","3,327,000","127,000","123,000","106,000","130,000","113,000","69,000","24,645,000","-84,000","-3,774,000","127,000","867,000","342,000","-365,000","12,892,000","4,769,000","-3,422,000",,,,"8,980,000","-271,000","-1,484,000","-282,000","-3,302,000","-2,183,000","-831,000","-5,536,000","266,000","-732,000","496,000",,,"-8,263,000","-268,000","688,000","-656,000","4,269,000","789,000",,,,,"600,000","1,300,000","1,300,000","-3,100,000","-2,700,000","100,000","-100,000","-500,000","-1,200,000","8,600,000","-6,800,000","-1,900,000","2,800,000","10,900,000","0","100,000","-500,000","-1,300,000","-1,200,000","-100,000","-200,000",,,"800,000","-100,000","300,000"
		ChangeInWorkingCapital,"-113,595,000","-61,618,000","-18,206,000","-4,636,000","-29,135,000","-32,196,000","2,247,000","40,772,000","-1,234,000","4,708,000","30,167,000","53,134,000","-7,873,000","-23,648,000","-2,093,000","-17,552,000","-17,559,000","-72,184,000","733,000","14,862,000","-29,806,000","-18,128,000","-11,313,000","17,930,000","2,096,000","-409,000","24,096,000","46,119,000","-7,224,000","-21,337,000","64,124,000","26,084,000","3,494,000","3,717,000","-46,284,000","37,579,000","-1,144,000","-26,331,000","46,610,000","-2,019,000","-11,883,000","-19,422,000","-759,000","-14,725,000","-63,242,000","-35,927,000","38,301,000","698,000","-20,053,000","-22,896,000","29,303,000","31,591,000","21,678,000","-27,682,000","-512,000","-30,384,000","15,437,000","-11,977,000","21,598,000","5,916,000","10,745,000","630,000","15,774,000","-23,987,000","-11,677,000","-15,172,000","4,429,000","1,254,000","2,923,000","-8,220,000","-6,197,000","-7,989,000","-4,430,000","2,875,000","600,000","15,804,000","16,223,000","-17,519,000","-3,299,000","19,597,000","4,231,000","-5,989,000","12,698,000","8,941,000","33,672,000","-25,237,000","-17,303,000","4,360,000","26,681,000","-32,544,000","-13,900,000","7,500,000","6,500,000","-19,400,000","6,800,000","17,400,000","-4,200,000","-27,000,000","4,600,000","1,000,000","1,500,000","-17,800,000","-7,100,000","8,500,000","4,500,000","-12,700,000","-1,200,000","-1,900,000","-5,500,000","-12,200,000","-18,200,000","-13,800,000","-200,000","-12,000,000","-13,900,000","-4,600,000"
			ChangeInReceivables,"-68,265,000","-57,332,000","720,000","-2,691,000","-8,962,000","-63,803,000","7,673,000","-526,000","22,947,000","-45,330,000","40,708,000","43,317,000","25,890,000","-53,083,000","16,726,000","17,815,000","-4,779,000","-65,854,000","8,237,000","-11,836,000","13,301,000","-48,180,000","1,219,000","12,577,000","22,361,000","-32,150,000","9,028,000","28,618,000","19,004,000","-56,153,000","41,050,000","42,625,000","32,493,000","-61,482,000","27,439,000","47,327,000","-13,371,000","-34,978,000","59,938,000","27,560,000","3,329,000","-54,988,000","26,675,000","20,201,000","-102,474,000","-50,021,000","25,136,000","3,759,000","-15,597,000","-34,789,000","12,692,000","24,518,000","21,079,000","729,000","21,943,000","-9,036,000","-5,618,000","-35,426,000","19,065,000","136,000","3,718,000","-47,431,000","23,544,000","805,000","-1,905,000","-49,214,000","9,441,000","13,423,000","3,268,000","-20,463,000","15,636,000","-1,888,000","164,000","-24,734,000","10,870,000","14,205,000","14,196,000","-26,835,000","-3,473,000","13,477,000","9,609,000","-20,213,000","-2,347,000","2,186,000","25,666,000","-21,202,000","8,855,000","8,506,000","25,804,000","-35,256,000","-200,000","17,300,000","14,000,000","-29,600,000","9,100,000","17,400,000","26,200,000","-37,200,000","-5,200,000","12,700,000","400,000","-25,100,000","4,600,000","12,500,000","17,600,000","-20,700,000",,"6,500,000","4,300,000","-28,500,000","-8,500,000","-5,700,000","-2,900,000","-7,700,000","5,300,000","0"
				ChangesInAccountReceivables,"-68,265,000","-57,332,000","720,000","-2,691,000","-8,962,000","-63,803,000","7,673,000","-526,000","22,947,000","-45,330,000","40,708,000","43,317,000","25,890,000","-53,083,000","16,726,000","17,815,000","-4,779,000","-65,854,000","8,237,000","-11,836,000","13,301,000","-48,180,000","1,219,000","12,577,000","22,361,000","-32,150,000","9,028,000","28,618,000","19,004,000","-56,153,000","41,050,000","42,625,000","32,493,000","-61,482,000","27,439,000","47,327,000","-13,371,000","-34,978,000","59,938,000","27,560,000","3,329,000","-54,988,000","26,675,000","20,201,000","-102,474,000","-50,021,000","25,136,000","3,759,000","-15,597,000","-34,789,000","12,692,000","24,518,000","21,079,000","729,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-119,777,000","-34,240,000","-23,354,000","-36,416,000","-25,767,000","-27,313,000","1,083,000","13,613,000","16,440,000","6,611,000","26,734,000","22,662,000","31,815,000","-17,557,000","-15,359,000","-14,948,000","-21,497,000","-26,115,000","-9,479,000","-2,361,000","-29,175,000","-14,547,000","2,573,000","-3,457,000","-6,761,000","12,019,000","17,847,000","4,765,000","2,763,000","5,958,000","26,990,000","-3,011,000","3,963,000","-7,009,000","-11,681,000","-4,000,000","1,711,000","-16,310,000","60,838,000","-10,586,000","-3,886,000","-22,449,000","-8,241,000","-12,841,000","-28,828,000","-5,697,000","7,994,000","2,442,000","-8,820,000","-19,462,000","14,697,000","25,190,000","17,608,000","-20,325,000","-3,607,000","-25,616,000","6,113,000","3,852,000","4,505,000","2,901,000","8,504,000","10,646,000","18,881,000","-13,187,000","-8,217,000","-16,986,000","-3,505,000","-263,000","5,829,000","151,000","-10,174,000","-5,883,000","3,936,000","3,317,000","-6,546,000","3,834,000","8,837,000","-5,102,000","2,293,000","-7,955,000","2,860,000","12,216,000","1,321,000","9,227,000","31,168,000","-576,000","-11,199,000","-8,116,000","-6,070,000","-11,366,000","-3,200,000","2,200,000","8,800,000","2,800,000","14,600,000","-7,200,000","4,400,000","-16,100,000","-8,100,000","4,400,000","3,000,000","1,000,000","-9,100,000","-3,000,000","-5,400,000","-9,300,000","-3,600,000","-1,300,000","2,300,000","9,800,000","-13,000,000","-9,000,000","2,100,000","-5,600,000","-5,700,000","-5,000,000"
			ChangeInPrepaidAssets,"-21,980,000","-9,606,000","-1,422,000","-3,899,000","-7,053,000","-3,297,000","3,445,000","1,358,000","3,913,000","-6,404,000","4,985,000","-1,310,000","-152,000","-1,611,000","-7,676,000","6,854,000","-2,413,000","-2,142,000","-10,769,000","17,169,000","236,000","2,641,000","-4,404,000","-4,731,000","-10,918,000","3,335,000","5,549,000","1,529,000","-1,506,000","4,374,000","8,401,000","-14,138,000","7,460,000","28,601,000","-15,138,000","-9,053,000","-14,764,000","-870,000","-7,610,000","-6,314,000","-8,272,000","-3,033,000","7,242,000","-3,368,000","-6,720,000","632,000","2,163,000","3,182,000","170,000","3,099,000","-3,379,000","-3,510,000","-528,000","1,802,000","429,000","-305,000","-5,213,000","1,266,000","145,000","-3,153,000","20,000","1,250,000","-659,000","-1,798,000","387,000","-1,605,000","2,957,000","-989,000","-956,000","926,000","401,000","188,000","-2,072,000","539,000","-597,000","263,000","1,365,000","-1,421,000","993,000","-8,792,000","4,073,000","812,000","4,975,000","173,000","-1,708,000","-1,063,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"84,526,000","23,918,000","28,805,000","21,333,000","10,470,000","60,581,000","9,591,000","13,919,000","-45,574,000","34,006,000","-28,185,000","-21,135,000","-43,233,000","39,370,000","4,151,000","-14,337,000","9,757,000","29,793,000","11,212,000","-6,777,000","-1,164,000","34,313,000","-391,000","6,337,000","5,260,000","9,747,000","-3,244,000","223,000","-19,643,000","24,066,000","-18,320,000","-20,474,000","-19,021,000","34,038,000","-13,823,000","-18,712,000","8,112,000","33,902,000","-70,435,000","-11,453,000","2,012,000","35,334,000","-24,549,000","-8,196,000","67,831,000","9,905,000","-11,854,000","-901,000","1,358,000","22,432,000","-818,000","-6,268,000","-22,629,000","-11,586,000","-19,399,000","13,971,000","8,319,000","18,664,000","-10,654,000","11,103,000","-6,615,000","24,274,000","-23,696,000","-13,100,000","1,291,000","36,954,000","1,662,000","-7,002,000","-4,407,000","7,449,000","-6,725,000","4,558,000","-7,742,000","14,598,000","1,852,000","-231,000","-12,656,000","9,692,000","2,336,000","3,017,000","-10,636,000","-3,109,000","9,788,000","6,498,000","-13,030,000","-1,300,000","-4,427,000","1,308,000","-4,467,000","11,475,000","1,200,000","5,600,000","-16,200,000","3,700,000","-4,500,000","-5,200,000","-15,400,000","13,700,000","14,500,000","-4,200,000","-5,100,000","4,700,000","3,900,000","-2,400,000","-7,800,000","7,200,000","-3,300,000","-3,000,000","-3,000,000","4,700,000","5,100,000","3,200,000","2,000,000","-4,500,000","-6,500,000","0"
				ChangeInPayable,"84,526,000","23,918,000","28,805,000","21,333,000","10,470,000","60,581,000","9,591,000","13,919,000","-45,574,000","34,006,000","-28,185,000","-21,135,000","-43,233,000","39,370,000","4,151,000","-14,337,000","9,757,000","29,793,000","11,212,000","-6,777,000","-1,164,000","34,313,000","-391,000","6,337,000","5,260,000","9,747,000","-3,244,000","223,000","-19,643,000","24,066,000","-18,320,000","-20,474,000","-19,021,000","34,038,000","-13,823,000","-18,712,000","8,112,000","33,902,000","-70,435,000","-11,453,000","2,012,000","35,334,000","-24,549,000","-8,196,000","67,831,000","9,905,000","-11,854,000","-901,000","1,358,000","22,432,000","-818,000","-6,268,000","-22,629,000","-11,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"84,526,000","23,918,000","28,805,000","21,333,000","10,470,000","60,581,000","9,591,000","13,919,000","-45,574,000","34,006,000","-28,185,000","-21,135,000","-43,233,000","39,370,000","4,151,000","-14,337,000","9,757,000","29,793,000","11,212,000","-6,777,000","-1,164,000","34,313,000","-391,000","6,337,000","5,260,000","9,747,000","-3,244,000","223,000","-19,643,000","24,066,000","-18,320,000","-20,474,000","-19,021,000","34,038,000","-13,823,000","-18,712,000","8,112,000","33,902,000","-70,435,000","-11,453,000","2,012,000","35,334,000","-24,549,000","-8,196,000","67,831,000","9,905,000","-11,854,000","-901,000","1,358,000","22,432,000","-818,000","-6,268,000","-22,629,000","-11,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
