name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
	CurrentLiabilities,"422,144,000","423,362,000","400,657,000","390,316,000","317,259,000","166,701,000"
		PayablesAndAccruedExpenses,"415,420,000","417,739,000","395,470,000","385,844,000","312,708,000","164,451,000"
			Payables,"389,232,000","395,972,000","376,305,000","367,583,000","293,395,000","151,967,000"
				AccountsPayable,"389,232,000","395,972,000","376,305,000","367,583,000","293,395,000","151,967,000"
			CurrentAccruedExpenses,"26,188,000","21,767,000","19,165,000","18,261,000","19,313,000","12,484,000"
		CurrentDebtAndCapitalLeaseObligation,"1,393,000","1,306,000","807,000","786,000","766,000","746,000"
			CurrentCapitalLeaseObligation,"1,393,000","1,306,000","807,000","786,000","766,000","746,000"
		CurrentDeferredLiabilities,"5,331,000","4,317,000","4,380,000","3,686,000","3,785,000","1,504,000"
			CurrentDeferredRevenue,"5,331,000","4,317,000","4,380,000","3,686,000","3,785,000","1,504,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"63,578,000","3,501,000","3,552,000","6,635,000","12,841,000","377,541,000"
		LongTermDebtAndCapitalLeaseObligation,"62,202,000","2,549,000","1,210,000","1,418,000","7,704,000","6,155,000"
			LongTermDebt,"60,500,000","500,000","500,000","500,000","6,582,000","4,832,000"
			LongTermCapitalLeaseObligation,"1,702,000","2,049,000","710,000","918,000","1,122,000","1,323,000"
		NonCurrentDeferredLiabilities,,"952,000",,,,
			NonCurrentDeferredTaxesLiabilities,,"952,000",,,,
		PreferredSecuritiesOutsideStockEquity,,"0","0","0","0","366,332,000"
		OtherNonCurrentLiabilities,"1,376,000","1,652,000","2,342,000","5,217,000","5,137,000","5,054,000"
TotalEquityGrossMinorityInterest,"533,622,000","556,097,000","576,051,000","592,002,000","597,749,000","-139,692,000"
	StockholdersEquity,"533,622,000","556,097,000","576,051,000","592,002,000","597,749,000","-139,692,000"
		CapitalStock,"157,000","156,000","155,000","154,000","154,000","22,000"
			PreferredStock,"0","0","0","0","0",
			CommonStock,"157,000","156,000","155,000","154,000","154,000","22,000"
		AdditionalPaidInCapital,"808,203,000","801,142,000","794,777,000","785,875,000","781,956,000","27,322,000"
		RetainedEarnings,"-274,656,000","-245,161,000","-218,849,000","-194,046,000","-184,354,000","-166,979,000"
		GainsLossesNotAffectingRetainedEarnings,"-82,000","-40,000","-32,000","19,000","-7,000","-57,000"
TotalCapitalization,"594,122,000","556,597,000","576,551,000","592,502,000","604,331,000","-134,860,000"
CommonStockEquity,"533,622,000","556,097,000","576,051,000","592,002,000","597,749,000","-139,692,000"
CapitalLeaseObligations,"3,095,000","3,355,000","1,517,000","1,704,000","1,888,000","2,069,000"
NetTangibleAssets,"397,762,000","441,283,000","469,769,000","548,487,000","555,604,000","-180,778,000"
WorkingCapital,"450,402,000","434,051,000","464,088,000","546,939,000","559,843,000","187,704,000"
InvestedCapital,"594,122,000","556,597,000","576,551,000","592,502,000","604,331,000","-134,860,000"
TangibleBookValue,"397,762,000","441,283,000","469,769,000","548,487,000","555,604,000","-180,778,000"
TotalDebt,"63,595,000","3,855,000","2,017,000","2,204,000","8,470,000","6,901,000"
ShareIssued,"157,050,848","156,081,969","155,346,168","154,670,202","154,527,153","154,151,063"
OrdinarySharesNumber,"157,050,848","156,081,969","155,346,168","154,670,202","154,527,153","154,151,063"
