name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,10/31/2014,07/31/2014,04/30/2014,03/31/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997
NetIncomeCommonStockholders,"40,979,000","4,190,000","9,145,000","15,861,000","11,783,000","4,311,000","62,917,000","15,117,000","12,113,000","959,000","9,066,000","12,386,000","11,915,000","-1,714,000","-13,676,000","22,302,000","1,704,000","-3,910,000","20,021,000","12,080,000","-53,675,000","-224,000","-11,974,000","7,537,000","5,195,000","-7,608,000","-7,018,000","2,296,000","1,025,000","-9,271,000","259,000","-290,000","-11,814,000",,"-10,750,000","-339,000","-191,000","-13,395,000","-11,407,000","-20,967,000","-8,371,000","-49,125,000","-24,635,000","-765,000","-3,062,000","48,849,000","-6,365,000","-1,154,000","-2,902,000","-5,153,000","-4,376,000","-1,551,000","-2,778,000","-68,450,000","-3,817,000","2,066,000","2,176,000","-7,803,000","-4,604,000","2,830,000","1,743,000","-20,288,000","-1,747,000","1,498,000","-934,000","1,682,000","428,000","3,303,000","2,257,000","-1,203,000","568,000","2,562,000","2,005,000","-6,101,000","672,000","4,886,000","5,396,000","-4,220,000","-1,561,000","3,861,000","-60,980,000","-62,000","-732,000","3,789,000","2,177,000","-93,566,000","-13,620,000","364,000","3,319,000","2,350,000","900,000","4,900,000","3,000,000","1,800,000","2,300,000","2,600,000","2,100,000","-4,900,000","500,000","1,400,000","1,100,000"
	NetIncome,"40,979,000","4,190,000","9,145,000","15,861,000","11,783,000","4,311,000","62,917,000","15,117,000","12,113,000","959,000","9,066,000","12,386,000","11,915,000","-1,714,000","-13,676,000","22,302,000","1,704,000","-3,910,000","20,021,000","12,080,000","-53,675,000","-224,000","-11,974,000","7,537,000","5,195,000","-7,608,000","-7,018,000","2,296,000","1,025,000","-9,271,000","259,000","-290,000","-11,814,000",,"-10,750,000","-339,000","-191,000","-13,395,000","-11,407,000","-20,967,000","-8,371,000","-49,125,000","-24,635,000","-765,000","-3,062,000","48,849,000","-6,365,000","-1,154,000","-2,902,000","-5,153,000","-4,376,000","-1,551,000","-2,778,000","-68,450,000","-3,817,000","2,066,000","2,176,000","-7,803,000","-4,604,000","2,830,000","1,743,000","-19,374,000","-845,000","2,390,000","-53,000","2,551,000","1,287,000","4,157,000","3,107,000","-364,000","1,397,000","3,394,000","2,843,000","-5,272,000","1,490,000","5,694,000","6,194,000","-3,432,000","-783,000","4,630,000","-60,221,000","681,000","129,000","4,492,000","2,177,000","-92,886,000","-12,918,000","952,000","3,319,000","2,350,000","900,000","4,900,000","3,000,000","1,800,000","2,300,000","2,600,000","2,100,000","800,000","500,000","1,400,000","1,100,000"
		NetIncomeIncludingNoncontrollingInterests,"40,979,000","4,190,000","9,145,000","15,861,000","11,783,000","4,311,000","62,917,000","15,117,000","12,113,000","959,000","9,066,000","12,386,000","11,915,000","-1,714,000","-13,676,000","22,302,000","1,704,000","-3,910,000","20,021,000","12,080,000","-53,675,000","-224,000","-11,974,000","7,537,000","5,192,000","-7,614,000","-7,019,000","2,259,000","943,000","-7,963,000","361,000","-154,000","-15,633,000",,"-11,033,000","-575,000","-163,000","-13,517,000","-11,474,000","-21,092,000","-8,379,000","-49,131,000","-24,635,000","-765,000","-3,062,000","48,849,000","-6,365,000","-1,154,000","-2,902,000","-5,153,000","-4,376,000","-1,551,000","-2,778,000","-68,450,000","-3,817,000","2,066,000","2,176,000","-7,803,000","-4,604,000","2,830,000","1,743,000","-19,374,000","-845,000","2,390,000","-53,000","2,551,000","1,287,000","4,157,000","3,107,000","-364,000","1,397,000","3,394,000","2,843,000","-5,272,000","1,490,000","5,694,000","6,194,000","-3,432,000","-783,000","4,630,000","-60,373,000","529,000","158,000","4,532,000","2,105,000","-92,809,000","-12,631,000","1,424,000","3,509,000","2,852,000","900,000","4,900,000","3,000,000","1,800,000","2,300,000","2,600,000","2,100,000","800,000","500,000","1,400,000","1,100,000"
			NetIncomeContinuousOperations,"40,979,000","4,190,000","9,145,000","15,861,000","11,783,000","4,311,000","62,917,000","15,117,000","12,113,000","959,000","9,066,000","12,386,000","11,915,000","-1,714,000","-13,676,000","22,302,000","1,704,000","-3,910,000","20,021,000","12,080,000","-53,675,000","-224,000","-11,974,000","7,537,000","5,192,000","-7,614,000","-7,019,000","2,259,000","943,000","-7,963,000","361,000","-154,000","-15,633,000",,"-11,033,000","-530,000","-114,000","-9,037,000","-11,474,000","-21,092,000","-8,379,000","-49,131,000","-24,635,000","-844,000","-3,708,000","5,988,000","-6,899,000","-1,154,000","-2,902,000","-6,053,000","-4,602,000","-1,551,000","-2,778,000","-68,450,000","-3,817,000","2,066,000","2,221,000","-5,233,000","-4,604,000","3,541,000","1,743,000","-18,099,000","-845,000","2,390,000","-53,000","2,551,000","1,287,000","4,157,000","3,107,000","-432,000","1,397,000","3,485,000","2,843,000","-5,272,000","1,490,000","5,694,000","3,471,000","-2,391,000","1,387,000","4,630,000","2,604,000","2,631,000","650,000","6,117,000","2,427,000","-73,592,000","-12,918,000","952,000","3,319,000","2,343,000","2,900,000","4,900,000","3,000,000","1,800,000","2,300,000","2,600,000","2,100,000","800,000","500,000","1,400,000","1,100,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","-45,000","-49,000","-4,480,000","0","0","0","0","0","79,000","646,000","42,861,000","534,000","0","0","900,000","226,000","0","0","0",,,"-45,000","-2,570,000",,"-711,000",,,,,,,,,,"68,000",,"-91,000",,,,,,,,,,"-1,950,000","-521,000","-1,625,000",,,,,,"38,000","-1,400,000",,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"2,723,000","-1,091,000",,,"-62,825,000","0",,,"-250,000",,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-2,170,000",,,,,,,,,,,"-31,000","-600,000",,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,"3,000","6,000","1,000","37,000","82,000","-1,308,000","-102,000","-136,000","3,819,000",,"283,000","236,000","-28,000","122,000","67,000","125,000","8,000","6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"152,000","152,000","-29,000","-40,000","72,000","-77,000","-287,000","-472,000","-190,000",,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"914,000","902,000","892,000","881,000","869,000","859,000","854,000","850,000","839,000","829,000","832,000","838,000","829,000","818,000","808,000","798,000","788,000","778,000","769,000","759,000","743,000","861,000","703,000",,"680,000","702,000","588,000",,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"40,979,000","4,190,000","9,145,000","15,861,000","11,783,000","4,311,000","62,917,000","15,117,000","12,113,000","959,000","9,066,000","12,386,000","11,915,000","-1,714,000","-13,676,000","22,302,000","1,704,000","-3,910,000","20,021,000","12,080,000","-53,675,000","-224,000","-11,974,000","7,537,000","5,195,000","-7,608,000","-7,018,000","2,296,000","1,025,000","-9,271,000","259,000","-290,000","-11,814,000",,"-10,750,000","-339,000","-191,000","-13,395,000","-11,407,000","-20,967,000","-8,371,000","-49,125,000","-24,635,000","-765,000","-3,062,000","48,849,000","-6,365,000","-1,154,000","-2,902,000","-5,153,000","-4,376,000","-1,551,000","-2,778,000","-68,450,000","-3,817,000","2,066,000","2,176,000","-7,803,000","-4,604,000","2,830,000","1,743,000","-20,288,000","-1,747,000","1,498,000","-934,000","1,682,000","428,000","3,303,000","2,257,000","-1,203,000","568,000","2,562,000","2,005,000","-6,101,000","672,000","4,886,000","5,396,000","-4,220,000","-1,561,000","3,861,000","-60,980,000","-62,000","-732,000","3,789,000","2,177,000","-93,566,000","-13,620,000","364,000","3,319,000","2,350,000","900,000","4,900,000","3,000,000","1,800,000","2,300,000","2,600,000","2,100,000","-4,900,000","500,000","1,400,000","1,100,000"
BasicEPS,,"0.08","0.18","0.31","0.23","0.08","1.25","0.31","0.25","0.02","0.19","0.26","0.25","-0.04","-0.32","0.52","0.04","-0.09","0.48","0.29","-1.28","-0.01","-0.29","0.18","0.13","-0.19","-0.17","0.06","0.03","-0.23","0.01","-0.01","-0.3","-0.34","-0.27","-0.01","-0.005","-0.34","-0.29","-0.68","-0.31","-1.83","-0.92","-0.03","-0.12",,"-0.24","-0.04","-0.11",,"-0.17","-0.06","-0.11",,"-0.15","0.08","0.09",,"-0.18","0.11","0.07",,"-0.07","0.06","-0.04",,"0.02","0.13","0.09",,"0.02","0.1","0.08",,"0.03","0.2","0.22",,"-0.07","0.16","-2.57",,"-0.03","0.16","0.06",,"-0.58","0.02","0.14",,"0.04","0.3","0.19",,"0.15","0.18","0.18",,"0.04","0.13","0.09"
DilutedEPS,,"0.08","0.18","0.31","0.23","0.08","1.24","0.31","0.25","0.02","0.19","0.26","0.25","-0.04","-0.32","0.5","0.04","-0.09","0.46","0.28","-1.28","-0.01","-0.29","0.18","0.12","-0.19","-0.17","0.06","0.03","-0.23","0.01","-0.01","-0.3","-0.34","-0.27","-0.01","-0.005","-0.34","-0.29","-0.68","-0.31","-1.83","-0.92","-0.03","-0.12",,"-0.244","-0.044","-0.112",,"-0.17","-0.06","-0.11",,"-0.15","0.08","0.08",,"-0.18","0.11","0.07",,"-0.07","0.06","-0.04",,"0.02","0.13","0.09",,"0.02","0.1","0.08",,"0.03","0.2","0.22",,"-0.07","0.16","-2.57",,"-0.03","0.16","0.06",,"-0.58","0.01","0.14",,"0.04","0.3","0.19",,"0.15","0.17","0.17",,"0.04","0.13","0.09"
BasicAverageShares,,"51,490,000","51,404,000","51,389,000","51,366,000","51,179,000","50,436,000","48,370,000","48,348,000","48,005,000","47,811,000","47,690,000","47,464,000","45,913,000","42,936,000","42,779,000","42,661,000","42,370,000","42,033,000","41,951,000","41,811,000","41,584,000","41,422,000","41,377,000","41,132,000","40,996,000","40,889,000","40,810,000","40,447,000","40,417,000","40,326,000","40,123,000","39,916,000","39,909,000","39,882,000","39,821,000","39,662,000","39,515,000","39,230,000","30,872,000","26,992,000","26,851,000","26,822,000","26,759,000","26,564,000",,"26,115,000","26,058,000","25,905,000",,"25,844,000","25,733,000","25,688,000",,"25,606,000","25,561,000","25,473,000",,"25,415,000","25,343,000","25,327,000",,"25,273,000","25,261,000","25,236,000",,"25,019,000","24,925,000","24,852,000",,"24,768,000","24,614,000","24,492,000",,"24,062,000","23,933,000","23,760,000",,"23,717,000","23,710,000","23,684,000",,"23,565,000","23,409,000","23,267,000",,"23,182,000","23,177,000","23,211,000",,"19,777,000","16,333,333","15,789,474",,"15,333,333","14,444,444","11,666,667",,"12,500,000","11,555,000","3,845,000"
DilutedAverageShares,,"51,657,000","51,624,000","51,586,000","51,546,000","51,387,000","50,719,000","48,619,000","48,563,000","48,262,000","48,583,000","48,361,000","48,221,000","45,913,000","42,936,000","44,175,000","43,916,000","42,370,000","43,394,000","43,295,000","41,811,000","41,584,000","41,422,000","42,287,000","41,598,000","40,996,000","40,889,000","41,283,000","40,846,000","40,417,000","40,542,000","40,123,000","39,916,000","39,909,000","39,882,000","39,821,000","39,662,000","39,515,000","39,230,000","30,872,000","26,992,000","26,851,000","26,822,000","26,759,000","26,564,000",,"26,115,000","26,058,000","25,905,000",,"25,844,000","25,733,000","25,688,000",,"25,606,000","25,745,000","25,683,000",,"25,415,000","25,652,000","25,442,000",,"25,273,000","25,510,000","25,236,000",,"25,413,000","25,358,000","25,218,000",,"25,380,000","25,003,000","25,092,000",,"24,795,000","29,159,000","24,006,000",,"23,964,000","23,939,000","23,684,000",,"23,565,000","24,101,000","23,929,000",,"23,182,000","23,699,000","23,889,000",,"20,264,000","16,333,333","15,789,474",,"15,333,333","15,294,118","12,352,941",,"12,500,000","11,555,000","3,845,000"
TotalOperatingIncomeAsReported,"75,819,000","10,168,000","16,317,000","27,387,000","21,946,000","12,009,000","14,208,000","20,633,000","17,444,000","7,012,000","14,604,000","18,485,000","15,544,000","4,442,000","-5,138,000","28,884,000","15,149,000","838,000","9,854,000","18,277,000","-47,279,000","6,564,000","9,998,000","17,378,000","15,596,000","1,974,000","4,702,000","12,696,000","11,342,000","3,126,000","10,064,000","9,338,000","-5,973,000",,"-1,298,000","9,450,000","9,737,000","2,347,000","-52,000","4,374,000","5,751,000","-37,829,000","4,420,000","11,626,000","10,256,000","-2,648,000","6,289,000","13,834,000","14,546,000","10,374,000","11,172,000","13,894,000","9,397,000","-51,916,000","1,901,000","16,006,000","15,552,000","6,210,000","7,279,000","15,297,000","12,621,000","-19,977,000","8,816,000","14,597,000","8,663,000","9,622,000","5,956,000","13,706,000","13,061,000","8,451,000","7,570,000","12,756,000","12,817,000","4,880,000","7,407,000","10,191,000","10,367,000","246,000","8,564,000","13,624,000","11,518,000","9,564,000","8,228,000","12,441,000","11,517,000","-4,428,000","10,186,000","14,253,000","16,458,000","15,890,000","9,900,000","9,600,000","8,700,000","6,200,000","5,300,000","6,000,000","5,100,000","3,600,000","2,400,000","3,600,000","3,200,000"
TotalExpenses,"850,475,000","221,676,000","224,322,000","212,376,000","192,102,000","176,952,000","184,931,000","179,219,000","170,412,000","174,276,000","177,954,000","174,749,000","170,534,000","157,990,000","163,126,000","152,865,000","149,979,000","142,931,000","140,877,000","141,238,000","137,181,000","127,238,000","133,796,000","133,755,000","129,074,000","123,458,000","133,288,000","133,489,000","133,049,000","118,386,000","131,277,000","132,049,000","118,060,000",,"119,049,000","122,789,000","118,694,000","96,157,000","112,693,000","115,961,000","115,444,000","106,261,000","110,158,000","118,240,000","116,937,000","107,994,000","105,338,000","127,175,000","125,295,000","120,012,000","114,884,000","119,839,000","126,464,000","114,278,000","119,250,000","141,532,000","142,352,000","130,508,000","134,080,000","136,098,000","139,812,000","142,139,000","124,676,000","133,220,000","134,856,000","116,914,000","124,641,000","123,089,000","118,939,000","107,380,000","108,510,000","113,625,000","111,347,000","104,386,000","97,151,000","101,783,000","103,521,000","94,471,000","87,185,000","100,873,000","104,383,000","88,380,000","92,961,000","97,344,000","100,824,000","62,960,000","110,622,000","125,005,000","140,609,000","118,057,000","83,100,000","46,500,000","46,300,000","43,200,000","34,900,000","35,500,000","31,600,000","27,200,000","26,400,000","24,800,000","24,500,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"40,979,000","4,190,000","9,145,000","15,861,000","11,783,000","4,311,000","62,917,000","15,117,000","12,113,000","959,000","9,066,000","12,386,000","11,915,000","-1,714,000","-13,676,000","22,302,000","1,704,000","-3,910,000","20,021,000","12,080,000","-53,675,000","-224,000","-11,974,000","7,537,000","5,195,000","-7,608,000","-7,018,000","2,296,000","1,025,000","-9,271,000","259,000","-290,000","-11,814,000",,"-10,750,000","-339,000","-191,000","-13,395,000","-11,407,000","-20,967,000","-8,371,000","-49,125,000","-24,635,000","-765,000","-3,062,000","48,849,000","-6,365,000","-1,154,000","-2,902,000","-5,153,000","-4,376,000","-1,551,000","-2,778,000","-68,450,000","-3,817,000","2,066,000","2,176,000","-7,803,000","-4,604,000","2,830,000","1,743,000","-19,374,000","-845,000","2,390,000","-53,000","2,551,000","1,287,000","4,157,000","3,107,000","-364,000","1,397,000","3,394,000","2,843,000","-5,272,000","1,490,000","5,694,000","3,471,000","-2,341,000","1,387,000","4,630,000","2,604,000","681,000","129,000","4,492,000","2,427,000","-92,886,000","-12,918,000","952,000","3,319,000","2,381,000","1,500,000","4,900,000","3,000,000","1,800,000","2,300,000","2,600,000","2,100,000","800,000","500,000","1,400,000","1,100,000"
NormalizedIncome,"46,359,530.867","5,966,761.849","10,087,450.71","17,418,713.739","13,032,712.121","4,676,057.245","63,720,730","17,864,037.312","12,997,919.246","2,415,458.801","9,841,260","17,623,728.271","12,923,130","-814,640","-678,350","13,533,230.037","9,374,435.678","-2,782,088.032","20,315,600","12,824,691.358","-15,179,000","59,200","-4,167,400","7,721,559.872","5,762,845.076","-7,655,078.707","-5,629,600","2,650,893.773","553,873.91","-11,828,800","483,154.374","-334,850","-7,321,200",,"-10,918,350","151,900","-484,550","-8,303,350","-5,647,313.074","-12,351,250","-8,455,500","-8,516,154.789","-17,769,050","-1,056,550","-3,776,250","14,222,200","-6,941,250","-1,031,150","-2,963,100","-6,070,550","-4,728,750","-1,711,550","-2,475,750","-32,672,050","-4,074,400","2,024,400","2,163,800","-4,500,450","-4,640,400","3,563,750","-422,105.826","-2,096,400","-877,500","2,241,200","-86,000","2,218,600","478,200","4,077,200","3,137,600","-1,033,800","1,011,800","3,197,600","3,201,800","-237,444.053","581,600","5,043,600","3,315,773.167","-505,321.791","1,420,122.388","3,833,200","2,501,400","2,184,591.182","418,856.172","3,087,892.776","1,921,200","-8,162,346.729","272,634.12","1,514,800","3,410,800","3,694,800","2,840,000","4,540,000","3,840,000","2,460,000","2,480,000","2,960,000","2,040,000","1,666,666.667","380,000","1,520,000","1,160,000"
InterestIncome,"278,000","40,000","111,000","61,000","66,000","64,000","100,000","107,000","45,000","51,000","80,000","66,000","105,000","117,000","112,000","53,000","79,000","29,000","93,000","58,000","52,000","69,000","61,000","64,000","60,000","104,000","63,000","56,000","70,000","141,000","81,000","88,000","90,000",,"109,000","101,000","12,000","73,000","50,000","10,000","8,000","10,000","20,000","3,000","8,000","13,000","15,000","11,000","15,000","24,000","25,000","28,000","32,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"18,219,000","5,204,000","2,555,000","5,164,000","5,296,000","5,468,000","2,802,000","5,406,000","5,511,000","5,952,000","3,441,000","6,235,000","6,155,000","6,460,000","6,778,000","6,424,000","6,469,000","6,454,000","5,405,000","6,268,000","6,334,000","6,450,000","8,672,000","9,643,000","10,004,000","10,030,000","5,807,000","10,087,000","10,150,000","10,126,000","9,623,000","9,551,000","5,641,000",,"9,568,000","9,635,000","9,359,000","8,612,000","9,407,000","11,699,000","11,852,000","11,644,000","11,528,000","11,210,000","11,159,000","9,268,000","12,189,000","14,529,000","14,646,000","14,640,000","14,888,000","15,006,000","9,846,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-20,687,000","-5,164,000","-5,190,000","-5,103,000","-5,230,000","-5,404,000","-5,402,000","-5,299,000","-5,466,000","-5,901,000","-6,173,000","-6,169,000","-6,050,000","-6,343,000","-6,835,000","-6,371,000","-6,390,000","-6,425,000","-6,015,000","-6,210,000","-6,282,000","-6,381,000","-9,204,000","-9,579,000","-9,944,000","-9,926,000","-9,994,000","-10,031,000","-10,080,000","-9,985,000","-9,542,000","-9,463,000","-9,523,000",,"-9,459,000","-9,534,000","-9,347,000","-8,539,000","-9,357,000","-11,689,000","-11,844,000","-11,634,000","-11,508,000","-11,207,000","-11,151,000","-9,255,000","-12,174,000","-14,518,000","-14,631,000","-14,616,000","-14,863,000","-14,978,000","-9,814,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"74,670,000","10,352,000","14,170,000","27,626,000","22,522,000","12,211,000","12,075,000","20,897,000","17,981,000","7,020,000","12,351,000","18,799,000","16,145,000","4,775,000","-6,116,000","29,103,000","8,218,000","956,000","9,612,000","18,499,000","-46,947,000","6,242,000","-3,152,000","17,443,000","15,426,000","2,267,000","-973,000","12,544,000","11,411,000","2,759,000","10,206,000","9,687,000","-9,468,000",,"-809,000","9,405,000","9,564,000","948,000","-7,030,000","-8,980,000","4,123,000","-37,636,000","-12,506,000","10,433,000","8,112,000","-11,100,000","6,369,000","13,656,000","12,523,000","9,374,000","11,465,000","14,010,000","7,745,000","-52,553,000","1,901,000","16,006,000","15,552,000","6,210,000","7,279,000","15,297,000","12,621,000","-19,977,000","8,816,000","14,597,000","8,663,000","9,622,000","5,956,000","13,706,000","13,061,000","8,451,000","7,570,000","12,756,000","12,817,000","4,880,000","7,407,000","10,191,000","10,367,000","246,000","8,564,000","13,624,000","11,518,000","9,126,000","8,228,000","12,441,000","11,517,000","-277,000","10,186,000","14,253,000","16,458,000","15,890,000","9,900,000","9,600,000","8,700,000","6,200,000","5,300,000","6,000,000","5,100,000","3,600,000","2,400,000","3,600,000","3,200,000"
EBITDA,"185,006,000"
ReconciledCostOfRevenue,"617,719,000","162,455,000","162,820,000","157,473,000","136,576,000","125,535,000","131,190,000","128,163,000","121,667,000","126,845,000","128,818,000","129,316,000","126,699,000","116,111,000","119,867,000","111,284,000","109,198,000","103,218,000","101,415,000","101,237,000","100,110,000","92,780,000","95,399,000","96,116,000","92,695,000","88,468,000","93,981,000","96,997,000","96,067,000","86,143,000","95,228,000","95,632,000","85,789,000",,"85,384,000","87,681,000","85,792,000","66,583,000","81,688,000","82,884,000","82,523,000","75,594,000","79,342,000","84,143,000","83,194,000","78,082,000","77,732,000","91,066,000","92,844,000","87,026,000","83,608,000","85,030,000","89,126,000","71,611,000","89,501,000","101,767,000","102,883,000","90,076,000","95,196,000","95,664,000","99,451,000","73,914,000","93,662,000","90,320,000","95,735,000","79,765,000","88,841,000","88,044,000","85,587,000","76,522,000","76,737,000","79,406,000","78,560,000","72,047,000","67,804,000","71,930,000","74,278,000","63,913,000","62,008,000","74,490,000","77,934,000","64,157,000","66,142,000","70,942,000","74,466,000","38,843,000","82,666,000","93,346,000","108,848,000","87,930,000","61,500,000","31,000,000","30,900,000","28,900,000","22,500,000","23,400,000","20,900,000","18,200,000","16,800,000","16,400,000","16,700,000"
ReconciledDepreciation,"110,336,000","29,428,000","29,080,000","23,910,000","26,314,000","24,286,000","25,571,000","26,042,000","23,871,000","23,079,000","23,777,000","22,897,000","21,690,000","19,137,000","20,833,000","21,036,000","19,988,000","18,375,000","18,607,000","19,251,000","18,277,000","15,613,000","17,591,000","18,862,000","18,295,000","16,403,000","18,739,000","19,044,000","18,911,000","15,438,000","19,092,000","19,502,000","17,316,000",,"16,614,000","18,533,000","17,824,000","15,157,000","16,525,000","17,222,000","17,044,000","16,094,000","16,883,000","17,545,000","16,536,000","15,323,000","12,774,000","18,703,000","18,728,000","17,202,000","16,172,000","19,991,000","21,050,000","23,586,000","13,012,000","21,466,000","21,029,000","19,786,000","20,522,000","21,438,000","22,033,000","24,304,000","13,361,000","23,154,000","17,942,000","21,301,000","16,525,000","16,913,000","16,134,000","14,569,000","16,270,000","17,554,000","17,244,000","16,565,000","14,614,000","14,972,000","14,770,000","12,030,000","11,623,000","12,222,000","12,055,000","12,306,000","12,825,000","12,934,000","12,631,000","10,623,000","13,548,000","14,381,000","14,331,000","14,311,000","10,200,000","8,100,000","7,600,000","7,000,000","6,300,000","6,200,000","5,300,000","4,900,000","5,000,000","4,500,000","3,900,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"40,979,000","4,190,000","9,145,000","15,861,000","11,783,000","4,311,000","62,917,000","15,117,000","12,113,000","959,000","9,066,000","12,386,000","11,915,000","-1,714,000","-13,676,000","22,302,000","1,704,000","-3,910,000","20,021,000","12,080,000","-53,675,000","-224,000","-11,974,000","7,537,000","5,195,000","-7,608,000","-7,018,000","2,296,000","1,025,000","-9,271,000","259,000","-290,000","-11,814,000",,"-10,750,000","-294,000","-142,000","-8,915,000","-11,407,000","-20,967,000","-8,371,000","-49,125,000","-24,635,000","-844,000","-3,708,000","5,988,000","-6,899,000","-1,154,000","-2,902,000","-6,053,000","-4,602,000","-1,551,000","-2,778,000","-68,450,000","-3,817,000","2,066,000","2,221,000","-5,233,000","-4,604,000","3,541,000","1,743,000","-18,099,000","-845,000","2,390,000","-53,000","2,551,000","1,287,000","4,157,000","3,107,000","-432,000","1,397,000","3,485,000","2,843,000","-5,272,000","1,490,000","5,694,000","3,471,000","-2,391,000","1,387,000","4,630,000","2,604,000","2,631,000","650,000","6,117,000","2,427,000","-73,592,000","-12,918,000","952,000","3,319,000","2,343,000","2,900,000","4,900,000","3,000,000","1,800,000","2,300,000","2,600,000","2,100,000","800,000","500,000","1,400,000","1,100,000"
TotalUnusualItemsExcludingGoodwill,"-7,412,000","-2,183,000","-1,197,000","-2,206,000","-1,827,000","-571,000","-1,101,000","-2,815,000","-911,000","-1,622,000","-1,062,000","-5,313,000","-1,381,000","-1,232,000","-17,805,000","8,917,000","-7,873,000","-1,586,000","-491,000","-754,000","-64,160,000","-472,000","-13,011,000","-191,000","-593,000","48,000","-2,314,000","-386,000","630,000","4,263,000","-362,000","69,000","-6,912,000",,"259,000","-686,000","527,000","-941,000","-8,251,000","-13,255,000","130,000","-40,732,000","-10,563,000","327,000","105,000","-12,668,000","65,000","-189,000","94,000","27,000","195,000","247,000","-465,000","-55,043,000","396,000","64,000","88,000","-1,127,000","56,000","-35,000","3,134,000","-26,671,000","50,000","248,000","55,000","554,000","1,348,000","133,000","-51,000","1,003,000","642,000","479,000","-598,000","-8,142,000","1,514,000","1,084,000","194,000","-2,642,000","-48,000","1,328,000","171,000","508,000","314,000","4,586,000","843,000","-77,988,000","-16,837,000","-938,000","-153,000","-2,253,000","100,000","600,000","-1,400,000","-1,100,000","-300,000","-600,000","100,000","-1,300,000","200,000","-200,000","-100,000"
TotalUnusualItems,"-7,412,000","-2,183,000","-1,197,000","-2,206,000","-1,827,000","-571,000","-1,101,000","-2,815,000","-911,000","-1,622,000","-1,062,000","-5,313,000","-1,381,000","-1,232,000","-17,805,000","8,917,000","-7,873,000","-1,586,000","-491,000","-754,000","-64,160,000","-472,000","-13,011,000","-191,000","-593,000","48,000","-2,314,000","-386,000","630,000","4,263,000","-362,000","69,000","-6,912,000",,"259,000","-686,000","527,000","-941,000","-8,251,000","-13,255,000","130,000","-40,732,000","-10,563,000","327,000","105,000","-12,668,000","65,000","-189,000","94,000","27,000","195,000","247,000","-465,000","-55,043,000","396,000","64,000","88,000","-1,127,000","56,000","-35,000","3,134,000","-26,671,000","50,000","248,000","55,000","554,000","1,348,000","133,000","-51,000","1,003,000","642,000","479,000","-598,000","-8,142,000","1,514,000","1,084,000","194,000","-2,642,000","-48,000","1,328,000","171,000","508,000","314,000","4,586,000","843,000","-77,988,000","-16,837,000","-938,000","-153,000","-2,253,000","100,000","600,000","-1,400,000","-1,100,000","-300,000","-600,000","100,000","-1,300,000","200,000","-200,000","-100,000"
