name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,12/31/2016
		AssetsHeldForSaleCurrent,"731,964,000",,,,,,"10,136,000",,,,,,,,,,,,,
	TotalNonCurrentAssets,"4,872,957,000","1,803,284,000","1,929,778,000","1,831,668,000","1,811,052,000","1,820,735,000","2,366,350,000","2,390,326,000","2,414,601,000","2,356,065,000","2,382,893,000","2,352,623,000","1,742,048,000","1,466,673,000","1,438,490,000","1,388,761,000","1,356,468,000","1,360,011,000","1,366,478,000","1,375,285,000"
		NetPPE,"282,314,000","63,441,000","79,475,000","76,889,000","78,394,000","83,644,000","123,146,000","130,153,000","137,226,000","138,596,000","145,555,000","149,819,000","96,889,000","75,803,000","75,550,000","73,848,000","76,475,000","79,103,000","81,731,000","89,625,000"
			GrossPPE,"282,314,000","143,670,000","79,475,000","76,889,000","78,394,000","162,776,000","123,146,000","130,153,000","137,226,000","215,481,000","145,555,000","149,819,000","96,889,000","128,450,000","75,550,000","73,848,000","76,475,000","123,750,000","81,731,000","124,052,000"
				OtherProperties,"282,314,000","143,670,000","79,475,000","76,889,000","78,394,000","162,776,000","123,146,000","130,153,000","137,226,000","215,481,000","145,555,000","149,819,000","96,889,000","128,450,000","75,550,000","73,848,000","76,475,000","123,750,000","81,731,000","124,052,000"
			AccumulatedDepreciation,,"-80,229,000",,,,"-79,132,000",,,,"-76,885,000",,,,"-52,647,000",,,,"-44,647,000",,"-34,427,000"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,"138,596,000","145,555,000","149,819,000","96,889,000","75,803,000","75,550,000","73,848,000","76,475,000","79,103,000","81,731,000","89,625,000"
			OtherIntangibleAssets,,,,,,,,,,"138,596,000","145,555,000","149,819,000","96,889,000","75,803,000","75,550,000","73,848,000","76,475,000","79,103,000","81,731,000","89,625,000"
		InvestmentProperties,"4,368,328,000","1,581,343,000","1,771,180,000","1,684,520,000","1,660,279,000","1,667,664,000","2,229,794,000","2,250,026,000","2,260,435,000","2,204,496,000","2,208,051,000","2,182,792,000","1,588,635,000","1,369,105,000","1,346,136,000","1,304,173,000","1,265,047,000","1,268,988,000","1,272,184,000","1,279,752,000"
		InvestmentsAndAdvances,"143,428,000","143,021,000","63,260,000","62,923,000","62,511,000","60,590,000",,,,,,,,,,,,,,
			LongTermEquityInvestment,"143,428,000","143,021,000","63,260,000","62,923,000","62,511,000","60,590,000",,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"143,428,000","143,021,000","63,260,000","62,923,000","62,511,000","60,590,000",,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,"9,687,000","7,501,000","6,195,000","6,316,000","6,072,000","7,883,000","8,376,000","9,082,000","9,535,000","9,538,000","9,783,000","10,112,000","10,587,000","9,955,000","10,359,000","10,603,000","5,254,000","5,368,000","5,397,000"
		OtherNonCurrentAssets,"78,887,000","5,792,000","8,362,000","1,141,000","3,552,000","2,765,000","5,527,000","1,771,000","7,858,000","3,438,000","19,749,000","10,229,000","46,412,000","11,178,000","6,849,000","381,000","4,343,000","6,666,000","7,195,000","511,000"
TotalLiabilitiesNetMinorityInterest,"4,499,824,000","870,516,000","1,052,066,000","935,611,000","907,803,000","912,555,000","1,421,571,000","1,418,989,000","1,417,498,000","1,459,211,000","1,462,209,000","1,412,840,000","794,425,000","506,338,000","475,422,000","427,033,000","400,407,000","849,475,000","863,195,000","109,150,000"
	CurrentLiabilities,"1,442,062,000","208,860,000","386,109,000","269,485,000","241,466,000","245,806,000","350,574,000","347,813,000","297,051,000","338,415,000","687,664,000","638,176,000","76,635,000","432,697,000","401,450,000","352,581,000","325,447,000","773,990,000","22,573,000","16,768,000"
		PayablesAndAccruedExpenses,"74,940,000","18,466,000","20,286,000","16,537,000","16,944,000","16,995,000","22,249,000","20,318,000","21,320,000","18,973,000","25,554,000","21,850,000","17,916,000","13,693,000","13,781,000","11,729,000","15,021,000","18,196,000","14,872,000","10,231,000"
			Payables,"74,940,000","18,466,000","20,286,000","16,537,000","16,944,000","16,995,000","22,249,000","20,318,000","21,320,000","18,973,000","25,554,000","21,850,000","17,916,000","13,693,000","13,781,000","11,729,000","15,021,000","18,196,000","14,872,000","10,231,000"
				AccountsPayable,"68,863,000","16,281,000","16,942,000","14,473,000","14,720,000","14,716,000","19,162,000","18,002,000","18,623,000","16,475,000","22,904,000","18,711,000","16,117,000","12,040,000","11,805,000","10,250,000","11,056,000","11,082,000","11,299,000","10,231,000"
				DuetoRelatedPartiesCurrent,"6,077,000","2,185,000","3,344,000","2,064,000","2,224,000","2,279,000","3,087,000","2,316,000","2,697,000","2,498,000","2,650,000","3,139,000","1,799,000","1,653,000","1,976,000","1,479,000","3,965,000","7,114,000","3,573,000",
		CurrentDebtAndCapitalLeaseObligation,"1,356,606,000","182,000,000","354,000,000","244,000,000","217,000,000","221,000,000","320,000,000","320,000,000","265,000,000","310,000,000","650,000,000","608,000,000","50,000,000","413,000,000","380,000,000","335,000,000","302,000,000","750,000,000",,
			CurrentDebt,"1,356,606,000","182,000,000","354,000,000","244,000,000","217,000,000","221,000,000","320,000,000","320,000,000","265,000,000","310,000,000","650,000,000","608,000,000","50,000,000","413,000,000","380,000,000","335,000,000","302,000,000","750,000,000",,
				LineOfCredit,"1,356,606,000","182,000,000","354,000,000","244,000,000","217,000,000","221,000,000","320,000,000","320,000,000","265,000,000","310,000,000","650,000,000","608,000,000","50,000,000","413,000,000","380,000,000","335,000,000","302,000,000","750,000,000",,
		CurrentDeferredLiabilities,,"8,394,000","11,823,000","8,948,000","7,522,000","7,811,000","8,098,000","7,495,000","10,731,000","9,442,000","12,110,000","8,326,000","8,719,000","6,004,000","7,669,000","5,852,000","8,426,000","5,794,000","7,701,000","6,537,000"
			CurrentDeferredRevenue,,"8,394,000","11,823,000","8,948,000","7,522,000","7,811,000","8,098,000","7,495,000","10,731,000","9,442,000","12,110,000","8,326,000","8,719,000","6,004,000","7,669,000","5,852,000","8,426,000","5,794,000","7,701,000","6,537,000"
		OtherCurrentLiabilities,"10,516,000",,,,,,"227,000",,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,057,762,000","661,656,000","665,957,000","666,126,000","666,337,000","666,749,000","1,070,997,000","1,071,176,000","1,120,447,000","1,120,796,000","774,545,000","774,664,000","717,790,000","73,641,000","73,972,000","74,452,000","74,960,000","75,485,000","840,622,000","92,382,000"
		LongTermDebtAndCapitalLeaseObligation,"3,057,762,000","658,559,000","659,024,000","659,365,000","659,768,000","660,209,000","1,064,299,000","1,064,579,000","1,113,755,000","1,114,116,000","767,727,000","768,150,000","711,598,000","67,511,000","68,077,000","68,650,000","69,230,000","69,811,000","834,926,000","86,741,000"
			LongTermDebt,"3,031,819,000","646,124,000","645,987,000","645,851,000","645,715,000","645,579,000","1,048,521,000","1,048,226,000","1,096,824,000","1,096,608,000","749,640,000","749,485,000","693,792,000","49,195,000","49,251,000","49,311,000","49,369,000","49,427,000","814,019,000","64,269,000"
			LongTermCapitalLeaseObligation,"25,943,000","12,435,000","13,037,000","13,514,000","14,053,000","14,630,000","15,778,000","16,353,000","16,931,000","17,508,000","18,087,000","18,665,000","17,806,000","18,316,000","18,826,000","19,339,000","19,861,000","20,384,000","20,907,000","22,472,000"
		NonCurrentDeferredLiabilities,,,,,,"7,811,000","8,098,000","7,495,000","10,731,000","9,442,000","12,110,000","8,326,000","8,719,000","6,004,000","7,669,000","5,852,000","8,426,000","5,794,000","7,701,000","6,537,000"
			NonCurrentDeferredRevenue,,,,,,"7,811,000","8,098,000","7,495,000","10,731,000","9,442,000","12,110,000","8,326,000","8,719,000","6,004,000","7,669,000","5,852,000","8,426,000","5,794,000","7,701,000","6,537,000"
		OtherNonCurrentLiabilities,,"3,097,000","6,933,000","6,761,000","6,569,000","6,540,000","6,698,000","6,597,000","6,692,000","6,680,000","6,818,000","6,514,000","6,192,000","6,130,000","5,895,000","5,802,000","5,730,000","5,674,000","5,696,000","5,641,000"
TotalEquityGrossMinorityInterest,"1,603,969,000","1,038,042,000","996,029,000","999,076,000","1,001,216,000","1,003,190,000","1,077,423,000","1,086,611,000","1,094,822,000","995,690,000","1,005,448,000","1,015,752,000","1,023,724,000","1,028,273,000","1,031,207,000","1,034,317,000","1,032,828,000","562,208,000","554,043,000","1,313,185,000"
	StockholdersEquity,"1,014,250,000","1,038,042,000","996,029,000","999,076,000","1,001,216,000","1,003,190,000","983,744,000","988,257,000","994,306,000","995,690,000","1,005,448,000","1,015,752,000","1,023,724,000","1,028,273,000","1,031,207,000","1,034,317,000","1,032,828,000","562,208,000","554,043,000","1,313,185,000"
		CapitalStock,"654,000","654,000","654,000","653,000","653,000","653,000","653,000","652,000","652,000","652,000","652,000","651,000","651,000","651,000","651,000","650,000","650,000","450,000","450,000",
			CommonStock,"654,000","654,000","654,000","653,000","653,000","653,000","653,000","652,000","652,000","652,000","652,000","651,000","651,000","651,000","651,000","650,000","650,000","450,000","450,000",
		AdditionalPaidInCapital,"1,012,622,000","1,012,224,000","1,011,835,000","1,011,636,000","1,011,058,000","1,010,819,000","1,010,139,000","1,007,223,000","1,006,582,000","999,302,000","999,134,000","998,836,000","998,520,000","998,447,000","998,195,000","997,991,000","997,677,000","546,489,000","553,593,000",
		RetainedEarnings,"337,394,000","343,908,000","280,701,000","262,394,000","243,563,000","224,226,000","183,911,000","169,822,000","155,001,000","142,155,000","130,481,000","119,559,000","106,443,000","89,657,000","71,369,000","53,227,000","34,501,000","15,269,000",,
		GainsLossesNotAffectingRetainedEarnings,"3,908,000",,,,,,,,,,"91,000","137,000","66,000",,,,,,,
		OtherEquityInterest,"-340,328,000","-318,744,000","-297,161,000","-275,607,000","-254,058,000","-232,508,000","-210,959,000","-189,440,000","-167,929,000","-146,419,000","-124,910,000","-103,431,000","-81,956,000","-60,482,000","-39,008,000","-17,551,000",,,,
	MinorityInterest,"589,719,000",,,,,,"93,679,000","98,354,000","100,516,000",,,,,,,,,,,
TotalCapitalization,"4,046,069,000","1,684,166,000","1,642,016,000","1,644,927,000","1,646,931,000","1,648,769,000","2,032,265,000","2,036,483,000","2,091,130,000","2,092,298,000","1,755,088,000","1,765,237,000","1,717,516,000","1,077,468,000","1,080,458,000","1,083,628,000","1,082,197,000","611,635,000","1,368,062,000","1,377,454,000"
CommonStockEquity,"1,014,250,000","1,038,042,000","996,029,000","999,076,000","1,001,216,000","1,003,190,000","983,744,000","988,257,000","994,306,000","995,690,000","1,005,448,000","1,015,752,000","1,023,724,000","1,028,273,000","1,031,207,000","1,034,317,000","1,032,828,000","562,208,000","554,043,000","1,313,185,000"
CapitalLeaseObligations,"25,943,000","12,435,000","13,037,000","13,514,000","14,053,000","14,630,000","15,778,000","16,353,000","16,931,000","17,508,000","18,087,000","18,665,000","17,806,000","18,316,000","18,826,000","19,339,000","19,861,000","20,384,000","20,907,000","22,472,000"
NetTangibleAssets,"1,014,250,000","1,038,042,000","996,029,000","999,076,000","1,001,216,000","1,003,190,000","983,744,000","988,257,000","994,306,000","995,690,000","1,005,448,000","1,015,752,000","1,023,724,000","1,028,273,000","1,031,207,000","1,034,317,000","1,032,828,000","562,208,000","554,043,000","1,313,185,000"
WorkingCapital,"-211,226,000","-103,586,000","-267,792,000","-166,466,000","-143,499,000","-150,796,000","-217,930,000","-232,539,000","-199,332,000","-239,579,000","-602,900,000","-562,207,000","-534,000","-364,759,000","-333,311,000","-279,992,000","-248,680,000","-722,318,000","28,187,000","30,282,000"
InvestedCapital,"5,402,675,000","1,866,166,000","1,996,016,000","1,888,927,000","1,863,931,000","1,869,769,000","2,352,265,000","2,356,483,000","2,356,130,000","2,402,298,000","2,405,088,000","2,373,237,000","1,767,516,000","1,490,468,000","1,460,458,000","1,418,628,000","1,384,197,000","1,361,635,000","1,368,062,000","64,269,000"
TangibleBookValue,"1,014,250,000","1,038,042,000","996,029,000","999,076,000","1,001,216,000","1,003,190,000","983,744,000","988,257,000","994,306,000","995,690,000","1,005,448,000","1,015,752,000","1,023,724,000","1,028,273,000","1,031,207,000","1,034,317,000","1,032,828,000","562,208,000","554,043,000","1,313,185,000"
TotalDebt,"4,414,368,000","840,559,000","1,013,024,000","903,365,000","876,768,000","881,209,000","1,384,299,000","1,384,579,000","1,378,755,000","1,424,116,000","1,417,727,000","1,376,150,000","761,598,000","480,511,000","448,077,000","403,650,000","371,230,000","819,811,000","834,926,000","86,741,000"
NetDebt,"4,113,350,000","798,727,000","955,894,000","859,339,000","836,568,000","843,745,000","1,329,416,000","1,334,970,000","1,341,954,000","1,378,193,000","1,376,304,000","1,342,135,000","727,666,000","452,587,000","418,151,000","368,746,000","331,522,000","799,427,000","814,019,000","64,269,000"
ShareIssued,"65,403,859","65,404,592","65,404,879","65,314,355","65,301,088","65,301,088","65,301,088","65,209,564","65,185,677","65,180,628","65,181,913","65,088,189","65,074,791","65,074,791","65,072,031","65,020,000","65,005,000","65,000,000","65,000,000","65,000,000"
OrdinarySharesNumber,"65,403,859","65,404,592","65,404,879","65,314,355","65,301,088","65,301,088","65,301,088","65,209,564","65,185,677","65,180,628","65,181,913","65,088,189","65,074,791","65,074,791","65,072,031","65,020,000","65,005,000","65,000,000","65,000,000","65,000,000"
