name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006
				ShortTermDebtIssuance,,,"610,000,000","0","0","0","0","0",,,"0","0","0","0","0","8,000,000","3,000,000","8,000,000","20,958,000","2,000,000","0","5,000,000","197,579,000","3,000,000","0","0","114,036,000","0","1,000,000","5,000,000","3,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-10,000,000","-5,000,000","-5,000,000","0","-30,000,000","-20,000,000","0","0",,,"0","0","0","0","-244,940,000","-12,224,000","-19,546,000","-4,903,000","-40,500,000","-14,982,000","-10,595,000","-13,459,000","-991,000","-4,363,000","-22,060,000","-4,447,000","-5,998,000","-7,000,000","-2,000,000","0","0","-3,000,000","-25,000","-6,165,000",,"-15,000,000","-20,000,000","-19,304,000",,,,,,,,,,,,,,"-2,000,000","-1,000,000","0",,,,,,,,,
		NetCommonStockIssuance,"-6,500,000","-4,100,000","0","-2,400,000","0","-3,100,000","0","-1,900,000","-100,000","-1,900,000","-100,000","-1,600,000","-200,000","-2,100,000","-188,000","-1,358,000","0","-1,490,000","0","-1,703,000","-223,000","-163,000","-49,000","-1,507,000","-2,244,000","-2,250,000","-3,013,000","-7,333,000","-3,448,000","-4,686,000","-4,513,000","-11,224,000","-2,907,000","-132,000","-8,000","-1,166,000","0","0","-44,000","-848,000","-6,000","-51,000","-30,000","-849,000","-3,000","-62,000",,,,"-288,000","-60,000",,,,,,,,"9,000","0",,,
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000","0",,,
			CommonStockPayments,"-6,500,000","-4,100,000","0","-2,400,000","0","-3,100,000","0","-1,900,000","-100,000","-1,900,000","-100,000","-1,600,000","-200,000","-2,100,000","-188,000","-1,358,000","0","-1,490,000","0","-1,703,000","-223,000","-163,000","-49,000","-1,507,000","-2,244,000","-2,250,000","-3,013,000","-7,333,000","-3,448,000","-4,686,000","-4,513,000","-11,224,000","-2,907,000","-132,000","-8,000","-1,166,000","0","0","-44,000","-848,000","-6,000","-51,000","-30,000","-849,000","-3,000","-62,000",,,,"-288,000","-60,000",,,,,,,,,,,,
		CashDividendsPaid,"-19,600,000","-5,200,000","-5,200,000","-5,300,000","-3,900,000","-3,900,000","-2,900,000","-2,600,000","-11,000,000","-11,300,000","-11,300,000","-11,100,000","-10,900,000","-11,100,000","-4,996,000","-4,992,000","-4,995,000","-4,977,000","-5,003,000","-4,956,000","-4,396,000","-3,904,000","-3,883,000","-3,881,000","-3,903,000","0","-7,798,000","-3,952,000","0","-3,178,000","-6,389,000","-3,241,000","-2,707,000","-2,696,000","-2,696,000","-2,700,000",,,"-2,956,000",,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,"-3,900,000","-3,900,000","-2,900,000","-2,600,000","-11,000,000","-11,300,000","-11,300,000","-11,100,000","-10,900,000","-11,100,000","-4,996,000","-4,992,000","-4,995,000","-4,977,000","-5,003,000","-4,956,000","-4,396,000","-3,904,000","-3,883,000","-3,881,000","-3,903,000","0","-7,798,000","-3,952,000","0","-3,178,000","-6,389,000","-3,241,000","-2,707,000","-2,696,000","-2,696,000","-2,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,,,,,"0","-1,900,000","-100,000","-1,900,000","-100,000","-1,600,000","-200,000","-2,100,000","-44,051,000","-1,358,000","0","-1,490,000","0","-1,703,000","-223,000","-163,000","-699,000","-1,185,000","-12,000","-91,000","-1,006,000","0","-878,000","-128,000","289,000","-1,315,000","0","-132,000","-678,000",,,,"546,000",,,"-3,000,000","-3,674,000",,,"-3,404,000","209,000","-732,000","166,000","-288,000",,,,,,,,,"-733,000","-2,029,000","-2,582,000","-1,071,000",
EndCashPosition,"191,000,000","183,700,000","246,100,000","256,800,000","277,800,000","249,400,000","254,400,000","238,700,000","220,100,000","326,900,000","167,300,000","168,000,000","153,600,000","152,400,000","168,957,000","50,097,000","38,114,000","46,396,000","51,994,000","53,151,000","58,981,000","52,937,000","69,118,000","39,765,000","34,330,000","44,843,000","50,320,000","49,649,000","42,277,000","47,426,000","47,503,000","42,994,000","69,168,000","61,849,000","63,604,000","70,272,000","61,507,000","66,171,000","85,154,000","88,136,000","95,235,000","79,946,000","92,515,000","90,261,000","90,487,000","145,522,000","72,723,000","72,161,000","58,203,000","53,566,000","51,497,000","71,940,000","63,644,000","61,403,000","52,073,000","49,822,000","43,232,000","58,962,000","45,807,000","30,037,000","34,376,000","11,588,000","42,527,000"
	ChangesInCash,"-58,400,000","-59,800,000","-9,000,000","-17,500,000","27,900,000","-500,000","13,300,000","14,100,000","-105,500,000","163,000,000","-7,500,000","18,200,000","1,500,000","-15,100,000","114,580,000","12,539,000","-7,000,000","-6,969,000","2,927,000","-8,340,000","3,282,000","-18,058,000","30,238,000","3,933,000","-10,436,000","-4,230,000","2,071,000","8,798,000","-5,488,000","3,947,000","5,277,000","-22,802,000","7,180,000","-1,415,000","-8,035,000","6,699,000","-5,553,000","-15,500,000","-3,327,000","-8,835,000","17,243,000","-13,813,000","5,479,000","216,000","-55,079,000","71,163,000","315,000","11,378,000","6,229,000","3,656,000","-20,691,000","7,597,000","-160,000","9,432,000","4,533,000","7,779,000","-15,572,000","12,927,000","15,407,000","-4,814,000","22,132,000","-31,052,000","36,364,000"
	EffectOfExchangeRateChanges,"-7,300,000","-2,600,000","-1,700,000","-3,500,000","500,000","-4,500,000","2,400,000","4,500,000","-1,300,000","-3,400,000","6,800,000","-3,800,000","-300,000","-1,500,000","4,280,000","-556,000","-1,282,000","1,371,000","-4,084,000","2,510,000","2,762,000","1,877,000","-885,000","1,502,000","-77,000","-1,247,000","-1,400,000","-1,426,000","339,000","-4,024,000","-768,000","-3,372,000","139,000","-340,000","1,367,000","2,066,000","889,000","-3,483,000","345,000","1,736,000","-1,954,000","1,244,000","-3,225,000","-442,000","44,000","1,636,000","247,000","2,580,000","-1,592,000","-1,587,000","248,000","699,000","2,401,000","-102,000","-2,282,000","-1,189,000","-158,000","228,000","363,000","475,000","656,000","113,000","403,000"
	BeginningCashPosition,"249,400,000","246,100,000","256,800,000","277,800,000","249,400,000","254,400,000","238,700,000","220,100,000","326,900,000","167,300,000","168,000,000","153,600,000","152,400,000","169,000,000","50,097,000","38,114,000","46,396,000","51,994,000","53,151,000","58,981,000","52,937,000","69,118,000","39,765,000","34,330,000","44,843,000","50,320,000","49,649,000","42,277,000","47,426,000","47,503,000","42,994,000","69,168,000","61,849,000","63,604,000","70,272,000","61,507,000","66,171,000","85,154,000","88,136,000","95,235,000","79,946,000","92,515,000","90,261,000","90,487,000","145,522,000","72,723,000","72,161,000","58,203,000","53,566,000","51,497,000","71,940,000","63,644,000","61,403,000","52,073,000","49,822,000","43,232,000","58,962,000","45,807,000","30,037,000","34,376,000","11,588,000","42,527,000","5,760,000"
IncomeTaxPaidSupplementalData,"77,200,000","11,500,000","22,900,000","16,100,000","26,700,000","16,600,000","18,200,000","20,700,000","13,200,000","9,600,000","8,300,000","12,700,000","16,500,000","7,900,000","22,668,000","3,268,000","5,478,000","2,642,000","5,102,000","6,703,000","8,865,000","2,937,000","3,190,000","2,489,000","3,392,000","1,784,000","4,896,000","3,737,000","5,582,000","1,514,000","8,298,000","8,645,000","13,117,000","1,571,000","-1,758,000","4,558,000","8,699,000","1,899,000","3,830,000","1,928,000","5,081,000","1,558,000","2,175,000","1,395,000","5,004,000","3,286,000","3,147,000","350,000","668,000","192,000",,,"874,000","140,000",,,,,,,,,
InterestPaidSupplementalData,"47,800,000","4,900,000","18,500,000","5,900,000","18,500,000","6,400,000","19,300,000","7,100,000","19,200,000","12,500,000","35,000,000","-1,500,000","23,900,000","11,400,000","14,985,000","2,621,000","1,881,000","1,755,000","1,508,000","1,661,000","1,955,000","1,797,000","1,305,000","2,272,000","1,230,000","2,354,000","1,242,000","2,200,000","1,231,000","2,564,000","1,114,000","2,538,000","1,251,000","2,715,000","1,143,000","1,917,000","1,061,000","2,583,000","19,043,000","2,596,000","7,949,000","1,303,000","8,262,000","1,725,000","8,663,000","74,000","8,717,000","40,000","9,238,000","398,000",,,"11,509,000","538,000",,,,,,,,,
CapitalExpenditure,"-48,800,000","-17,800,000","-15,000,000","-8,100,000","-7,900,000","-9,600,000","-9,400,000","-7,000,000","-9,100,000","-8,200,000","-14,800,000","-12,800,000","-10,100,000","-14,000,000","-16,402,000","-6,193,000","-7,961,000","-6,975,000","-9,565,000","-8,845,000","-7,083,000","-7,333,000","-3,257,000","-4,823,000","-5,208,000","-5,653,000","-3,725,000","-5,699,000","-5,751,000","-7,731,000","-11,586,000","-5,541,000","-5,306,000","-5,617,000","-13,462,000","-4,386,000","-5,476,000","-4,499,000","-6,184,000","-8,256,000","-8,669,000","-8,237,000","-8,402,000","-4,942,000","-6,144,000","-2,754,000","-4,570,000","-4,963,000","-5,068,000","-2,694,000","-4,089,000","-1,322,000","-1,962,000","-1,821,000","-7,055,000","-4,593,000","-3,147,000","-4,494,000","-4,830,000","-2,554,000","-3,215,000","-1,034,000","-3,275,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,000","0",,,
IssuanceOfDebt,"1,013,400,000","0","1,011,600,000","-700,000","2,800,000","0","0","0","0","100,000,000","-500,000","-300,000","1,200,000","1,200,000","1,336,650,000","8,000,000","3,000,000","8,000,000","20,958,000","2,000,000","0","5,000,000","197,415,000","2,781,000","-239,000","3,351,000","114,249,000","4,073,000","520,000","9,592,000","7,272,000","635,000","6,028,000","582,000","89,518,000","1,915,000","465,000","1,170,000","180,404,000","0","0","0","8,230,000","-8,230,000","0","85,000,000","0",,,,"207,251,000",,,,,,,,,,,,
RepaymentOfDebt,"-1,028,300,000","-7,800,000","-918,400,000","-71,000,000","-31,100,000","-20,400,000","-70,100,000","-60,600,000","-124,100,000","-6,700,000","-41,100,000","-39,500,000","-35,300,000","-15,200,000","-264,740,000","-12,788,000","-19,826,000","-5,191,000","-40,755,000","-15,390,000","-10,833,000","-14,680,000","-1,118,000","-4,999,000","-23,324,000","-5,728,000","-119,907,000","-12,923,000","-13,271,000","-2,824,000","-2,542,000","-12,920,000","-6,586,000","-12,625,000","-5,991,000","-16,152,000","-22,076,000","-21,466,000","-180,538,000","-18,133,000","-643,000","-3,263,000","-8,770,000","1,744,000","-5,984,000","-317,000","-486,000","-510,000","-440,000","-359,000","-231,127,000","-16,536,000","-14,453,000","-299,000",,,,,,,,,
RepurchaseOfCapitalStock,"-6,500,000","-4,100,000","0","-2,400,000","0","-3,100,000","0","-1,900,000","-100,000","-1,900,000","-100,000","-1,600,000","-200,000","-2,100,000","-188,000","-1,358,000","0","-1,490,000","0","-1,703,000","-223,000","-163,000","-49,000","-1,507,000","-2,244,000","-2,250,000","-3,013,000","-7,333,000","-3,448,000","-4,686,000","-4,513,000","-11,224,000","-2,907,000","-132,000","-8,000","-1,166,000","0","0","-44,000","-848,000","-6,000","-51,000","-30,000","-849,000","-3,000","-62,000",,,,"-288,000","-60,000",,,,,,,,,,,,
FreeCashFlow,"107,100,000","-42,700,000","31,900,000","61,900,000","56,000,000","26,600,000","91,300,000","81,100,000","29,700,000","26,700,000","60,700,000","71,500,000","46,700,000","25,300,000","40,902,000","23,677,000","17,484,000","-3,311,000","27,727,000","8,488,000","15,851,000","-4,311,000","26,490,000","11,539,000","19,274,000","397,000","19,546,000","27,732,000","11,589,000","5,043,000","10,875,000","18,766,000","13,352,000","13,456,000","13,994,000","24,802,000","18,210,000","4,796,000","-759,000","21,938,000","17,892,000","-10,499,000","9,392,000","17,010,000","8,311,000","-10,054,000","866,000","12,332,000","6,791,000","5,480,000","3,245,000","22,925,000","14,293,000","9,731,000","6,425,000","20,424,000","-409,000","-615,000","15,277,000","23,152,000","-1,196,000","-7,058,000","-2,997,000"
