name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,12/31/1993
		Inventory,"1,828,000,000","1,689,000,000","1,689,600,000","1,661,200,000","1,671,500,000","1,642,100,000","1,779,700,000","1,799,500,000","1,785,700,000","1,773,100,000","1,957,300,000","1,881,791,000","1,947,220,000","844,886,000","866,205,000","863,793,000","829,276,000","742,634,000","764,781,000","746,236,000","703,881,000","658,510,000","495,998,000","493,442,000","478,723,000","478,574,000","517,486,000","535,002,000","515,945,000","510,949,000","489,053,000","481,507,000","420,058,000","403,229,000","400,295,000","405,938,000","428,584,000","407,039,000","391,592,000","388,798,000","370,740,000","348,174,000","324,876,000","311,169,000","284,964,000","253,491,000","248,795,000","239,439,000","241,086,000","239,333,000","244,868,000","249,600,000","253,329,000","264,158,000","223,367,000","196,331,000","186,047,000","175,977,000","185,884,000","184,605,000","156,360,000","145,481,000","135,893,000","139,737,000","128,661,000","110,873,000","125,468,000","117,756,000","108,268,000","96,992,000","97,645,000","94,378,000","98,085,000","91,809,000","100,358,000","93,467,000","91,752,000","88,470,000","97,128,000","100,269,000","105,306,000","104,930,000","186,617,000","189,844,000","195,307,000","202,828,000","218,096,000","222,779,000","222,700,000","211,396,000","111,000,000","111,400,000","107,700,000","103,600,000","88,400,000","84,900,000","73,900,000","69,300,000","66,200,000","65,300,000","59,700,000","62,400,000","63,800,000","49,900,000","51,700,000","52,900,000","50,700,000","48,300,000","49,000,000","40,600,000","33,100,000"
			RawMaterials,"816,000,000","757,000,000","725,500,000","710,900,000","681,500,000","669,400,000","737,700,000","724,600,000","767,200,000","786,400,000","786,300,000","786,281,000","822,178,000","465,873,000","465,925,000","454,678,000","427,623,000","378,481,000","391,207,000","378,569,000","360,374,000","331,465,000","200,020,000","197,026,000","182,778,000","180,128,000","188,326,000","202,421,000","206,195,000","222,059,000","192,042,000","178,486,000","163,821,000","165,906,000","167,792,000","181,125,000","202,545,000","186,341,000","165,139,000","162,982,000","164,177,000","154,885,000","142,854,000","137,302,000","120,100,000","108,768,000","106,118,000","98,484,000","97,191,000","98,196,000","97,208,000","100,474,000","99,390,000","95,270,000","84,547,000","77,367,000","70,936,000","68,542,000","77,465,000","75,565,000","56,901,000","51,685,000","43,701,000","42,751,000","42,422,000","38,724,000","41,632,000","42,909,000","38,372,000","34,280,000","29,570,000","30,990,000","32,133,000","28,711,000","48,931,000","49,051,000","48,188,000","56,016,000","61,829,000","62,122,000","61,226,000","53,833,000","92,968,000","123,369,000","92,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,"393,000,000","316,000,000","342,000,000","314,500,000","329,800,000","339,400,000","357,900,000","414,800,000","370,000,000","374,000,000","521,700,000","434,731,000","435,565,000","154,485,000","173,624,000","187,870,000","182,370,000","167,390,000","196,319,000","185,286,000","166,143,000","145,462,000","174,570,000","169,968,000","175,919,000","171,217,000","196,379,000","186,073,000","178,806,000","154,094,000","155,574,000","167,244,000","151,284,000","137,449,000","135,530,000","128,881,000","125,213,000","129,605,000","135,152,000","131,128,000","118,789,000","110,179,000","105,022,000","98,494,000","99,684,000","81,254,000","81,399,000","84,614,000","87,630,000","87,155,000","89,637,000","89,446,000","89,931,000","89,474,000","89,251,000","80,072,000","79,019,000","71,282,000","73,072,000","71,818,000","69,181,000","64,229,000","69,093,000","74,716,000","67,087,000","54,953,000","64,047,000","55,227,000","51,190,000","45,628,000","50,976,000","48,305,000","49,484,000","45,559,000","45,167,000","37,995,000","36,338,000","27,856,000","28,405,000","30,397,000","33,859,000","34,265,000","37,672,000","34,902,000","46,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"619,000,000","616,000,000","622,100,000","635,800,000","660,200,000","633,300,000","684,100,000","660,100,000","648,500,000","612,700,000","649,300,000","660,779,000","689,477,000","224,528,000","226,656,000","221,245,000","219,283,000","196,763,000","177,255,000","182,381,000","177,364,000","181,583,000","121,408,000","126,448,000","120,026,000","127,229,000","132,781,000","146,508,000","130,944,000","134,796,000","141,437,000","135,777,000","104,953,000","99,874,000","96,973,000","95,932,000","100,826,000","91,093,000","91,301,000","94,688,000","87,774,000","83,110,000","77,000,000","75,373,000","65,180,000","63,469,000","61,278,000","56,341,000","56,265,000","53,982,000","58,023,000","59,680,000","64,008,000","79,414,000","49,569,000","38,892,000","36,092,000","36,153,000","35,347,000","37,222,000","30,278,000","29,567,000","23,099,000","22,270,000","19,152,000","17,196,000","19,789,000","19,620,000","18,706,000","17,084,000","17,099,000","15,083,000","16,468,000","17,539,000","6,260,000","6,421,000","7,226,000","4,598,000","6,894,000","7,750,000","10,221,000","10,652,000","27,197,000","31,573,000","29,019,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,180,000","28,780,000",,"27,456,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,"0","0","0","0","1,761,446,000","1,724,000,000",,,"0","0","0","0","744,748,000","210,025,000","206,212,000","212,772,000","202,942,000","209,128,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,"75,741,000","75,705,000","72,244,000","71,658,000","46,025,000","44,208,000","44,416,000","43,953,000","52,240,000","52,517,000","51,905,000","50,622,000","61,208,000","60,376,000","60,907,000","60,894,000","58,592,000","58,812,000","57,331,000","57,339,000","39,028,000","39,437,000","39,260,000","39,573,000","37,716,000","36,964,000",,"40,533,000",,"31,458,000","31,100,000","31,133,000","24,254,000","24,471,000","24,306,000","24,766,000","23,728,000","23,711,000","24,169,000","24,773,000","15,617,000","15,612,000","15,422,000","15,838,000","14,194,000","14,189,000","15,251,000","16,122,000","23,164,000","22,766,000","23,245,000","23,457,000",,,,"23,613,000",,,,"22,960,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,"75,741,000","75,705,000","72,244,000","71,658,000","46,025,000","44,208,000","44,416,000","43,953,000","52,240,000","52,517,000","51,905,000","50,622,000","61,208,000","60,376,000","60,907,000","60,894,000","58,592,000","58,812,000","57,331,000","57,339,000","39,028,000","39,437,000","39,260,000","39,573,000","37,716,000","36,964,000",,"40,533,000",,"31,458,000","31,100,000","31,133,000","24,254,000","24,471,000","24,306,000","24,766,000","23,728,000","23,711,000","24,169,000","24,773,000","15,617,000","15,612,000","15,422,000","15,838,000","14,194,000","14,189,000","15,251,000","16,122,000","23,164,000","22,766,000","23,245,000","23,457,000",,,,"23,613,000",,,,"22,960,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"213,000,000","193,000,000","247,100,000","240,900,000","221,000,000","226,500,000","163,700,000","172,000,000","167,500,000","150,900,000","192,400,000","178,569,000","194,223,000","115,649,000","111,441,000","124,286,000","117,955,000","122,291,000","139,925,000","141,060,000","130,631,000","123,381,000","38,760,000","35,713,000","40,266,000","34,294,000","43,867,000","55,643,000","28,768,000","25,887,000","64,866,000","49,870,000","30,458,000","38,933,000","31,648,000","20,717,000","21,360,000","19,324,000","21,580,000","19,608,000","20,157,000","18,373,000","18,901,000","23,178,000","14,337,000","13,799,000","15,666,000","13,527,000","48,514,000","12,724,000","42,059,000","11,291,000","9,470,000","14,693,000","11,833,000","10,857,000","9,328,000","8,100,000","12,888,000","17,890,000","8,550,000","11,613,000","9,900,000","12,444,000","10,800,000","7,959,000","11,446,000","10,297,000","12,015,000","11,359,000","15,621,000","8,524,000","12,029,000","7,424,000","29,310,000","30,648,000","30,926,000","5,911,000","29,371,000","31,378,000","30,722,000","7,328,000","40,620,000","36,149,000","36,260,000","44,277,000","33,879,000","38,316,000","38,334,000","39,062,000","25,400,000","22,600,000","21,600,000","23,200,000","18,700,000","17,900,000","19,000,000","19,000,000","17,100,000","16,600,000","14,200,000","13,700,000","5,900,000","4,900,000","4,600,000","8,000,000","4,800,000","4,300,000","3,800,000","1,800,000","2,200,000"
	TotalNonCurrentAssets,"14,527,000,000","14,622,000,000","14,591,800,000","14,704,200,000","14,764,200,000","14,574,700,000","14,508,200,000","14,495,700,000","14,532,000,000","14,752,100,000","14,490,500,000","14,713,493,000","14,696,817,000","4,199,576,000","4,199,726,000","4,230,727,000","4,409,959,000","4,314,848,000","4,172,544,000","4,093,973,000","3,864,642,000","3,713,455,000","1,733,021,000","1,678,867,000","1,694,176,000","1,687,907,000","1,675,986,000","1,718,207,000","1,663,598,000","1,665,971,000","1,686,433,000","1,636,977,000","1,482,357,000","1,488,956,000","1,472,573,000","1,326,380,000","1,337,184,000","1,258,578,000","1,211,993,000","1,188,433,000","1,105,552,000","1,103,171,000","1,055,240,000","1,079,546,000","1,052,193,000","1,001,128,000","961,902,000","900,544,000","921,791,000","896,326,000","801,722,000","794,704,000","769,337,000","782,171,000","540,684,000","498,616,000","496,931,000","492,935,000","506,548,000","489,746,000","429,288,000","425,651,000","344,051,000","350,756,000","347,654,000","353,431,000","377,517,000","375,840,000","382,402,000","353,823,000","323,140,000","330,307,000","332,519,000","334,213,000","346,996,000","345,685,000","344,035,000","343,642,000","357,124,000","427,371,000","428,388,000","434,258,000","507,677,000","518,468,000","530,719,000","536,492,000","535,125,000","542,762,000","552,722,000","559,428,000","338,600,000","337,900,000","337,700,000","333,200,000","248,700,000","242,100,000","234,000,000","230,400,000","223,200,000","219,400,000","213,200,000","213,000,000","210,700,000","166,000,000","167,800,000","156,700,000","158,300,000","158,700,000","158,300,000","97,000,000","100,300,000"
		NetPPE,"1,468,000,000","1,497,000,000","1,509,000,000","1,544,300,000","1,575,500,000","1,601,600,000","1,603,700,000","1,612,400,000","1,623,000,000","1,655,800,000","1,622,700,000","1,646,097,000","1,634,966,000","563,737,000","557,423,000","555,834,000","573,401,000","573,972,000","550,367,000","547,842,000","524,059,000","518,376,000","357,970,000","348,650,000","353,873,000","353,193,000","351,234,000","356,970,000","349,043,000","339,111,000","342,365,000","343,154,000","273,647,000","276,078,000","266,950,000","240,966,000","242,716,000","244,088,000","229,147,000","226,707,000","225,022,000","222,022,000","209,918,000","218,444,000","216,425,000","206,225,000","203,142,000","192,477,000","200,155,000","201,707,000","196,051,000","194,476,000","193,329,000","207,548,000","184,010,000","179,156,000","182,018,000","182,437,000","181,486,000","179,644,000","176,116,000","178,309,000","160,206,000","164,496,000","161,380,000","161,601,000","163,156,000","162,012,000","164,699,000","150,961,000","150,870,000","151,410,000","153,186,000","153,839,000","148,501,000","149,465,000","148,505,000","148,592,000","159,269,000","164,410,000","164,916,000","167,695,000","202,102,000","205,779,000","210,504,000","214,645,000","214,250,000","217,776,000","221,023,000","222,691,000","132,900,000","130,500,000","128,100,000","125,000,000","119,500,000","116,100,000","110,000,000","108,400,000","102,500,000","100,700,000","96,100,000","95,800,000","93,100,000","73,700,000","73,900,000","72,800,000","72,600,000","70,600,000","70,000,000","67,300,000","66,400,000"
			GrossPPE,,"2,403,000,000",,,,"2,373,300,000","2,283,600,000","2,240,500,000","2,208,900,000","2,216,000,000","2,177,100,000","2,170,618,000","2,133,778,000","1,036,550,000","1,026,184,000","1,009,198,000","1,027,944,000","1,026,046,000","988,223,000","975,599,000","935,900,000","912,230,000","750,547,000","730,050,000","730,531,000","717,295,000","707,925,000","711,966,000","693,956,000","683,034,000","682,297,000","679,517,000","598,269,000","597,740,000","585,355,000","549,573,000","563,500,000","555,924,000","534,687,000","526,648,000","523,105,000","513,113,000","495,882,000","505,842,000","497,465,000","478,023,000","467,951,000","447,609,000","453,578,000","451,996,000","440,005,000","431,768,000","419,297,000","431,604,000","417,779,000","416,857,000","414,315,000","417,157,000","416,204,000","405,407,000","394,862,000","390,178,000","375,600,000","372,344,000","360,802,000","358,759,000","362,269,000","355,579,000","357,699,000","340,948,000","341,625,000","336,182,000","335,005,000","332,619,000","327,799,000","324,841,000","315,336,000","308,495,000","321,842,000","324,029,000","319,849,000","318,188,000","394,656,000","394,011,000","406,851,000","407,322,000","403,597,000","403,042,000","400,471,000","395,687,000","236,300,000","230,000,000","223,900,000","214,500,000","209,700,000","202,800,000","192,000,000","186,600,000","178,100,000","172,100,000","164,000,000","162,300,000","167,500,000","135,700,000","132,800,000","125,100,000","124,000,000","118,900,000","114,900,000","110,900,000","103,200,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"3,575,000",,,,"3,423,000",,,,"3,427,000",,,,"3,417,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"96,000,000",,,,"97,600,000",,,,"78,000,000",,,,"38,657,000",,,,"38,228,000",,,,"41,569,000",,,,"41,671,000",,,,"23,440,000",,,,"16,271,000",,,,"16,297,000",,,,"14,396,000",,,,"10,323,000",,,,"9,448,000",,,,"9,194,000",,,,"9,346,000",,,,"7,686,000",,,,"6,995,000",,,,"6,153,000",,,,"6,435,000",,,,"5,572,000",,,,"10,105,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"785,000,000",,,,"801,100,000",,,,"774,200,000",,,,"248,111,000",,,,"259,561,000",,,,"225,307,000",,,,"170,668,000",,,,"180,227,000",,,,"138,469,000",,,,"129,869,000",,,,"120,200,000",,,,"116,888,000",,,,"110,949,000",,,,"110,804,000",,,,"100,417,000",,,,"95,470,000",,,,"90,381,000",,,,"85,676,000",,,,"76,290,000",,,,"72,848,000",,,,"78,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"1,433,000,000",,,,"1,474,600,000",,,,"1,363,800,000",,,,"749,782,000",,,,"728,257,000",,,,"645,354,000",,,,"504,956,000",,,,"479,367,000",,,,"443,000,000",,,,"409,758,000",,,,"374,942,000",,,,"347,389,000",,,,"328,172,000",,,,"308,189,000",,,,"307,394,000",,,,"287,022,000",,,,"261,383,000",,,,"249,119,000",,,,"249,894,000",,,,"229,813,000",,,"319,849,000","229,297,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"262,000",,,,"236,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
