name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988
NetIncomeCommonStockholders,"-129,397,000","-24,145,000","-37,172,000","-37,339,000","-30,741,000","-34,051,000","31,388,000","-22,374,000","-24,298,000","-29,088,000","4,814,000","-21,750,000","-43,446,000","-43,751,000","-41,799,000","-46,807,000","-41,624,000","-38,613,000","-13,118,000","-56,682,000","-8,867,000","-17,345,000","-34,152,000","-44,731,000","-45,922,000","-31,928,000","-33,227,000","-33,740,000","-30,474,000","-21,618,000","13,635,000","-22,282,000","-26,499,000","-37,452,000","3,813,000","-11,226,000","-21,875,000","-1,351,000","-24,393,000","-25,192,000","-22,414,000","-18,669,000","-12,753,000","-19,483,000","-16,150,000","-15,003,000","-14,233,000","-12,888,000","-13,405,000","-12,124,000","-13,008,000","-12,375,000","-10,827,000","-4,610,000","-7,103,000","-9,397,000","-11,928,000","-12,848,000","-6,212,000","-1,032,000","-4,529,000","-5,161,000","-3,044,000","-6,253,000","-6,645,000","-2,981,000","-3,502,000","-4,706,000","-2,720,140","-3,550,976","-2,209,000","-2,470,506","302,259","-760,000","-1,332,609","-4,126,414","-6,859,308","-4,617,000","-5,285,198","-3,221,537","-4,432,196","-6,872,868","-1,732,252","-1,592,523","-8,194,445","-2,059,703","-2,603,738","-2,432,792","711,472","-2,804,379","100,000","1,800,000","-300,000","-700,000","-1,600,000","-2,500,000","-2,500,000","-1,700,000","-2,200,000","-1,800,000","-2,400,000","-4,100,000","-2,600,000","-2,300,000","-5,200,000","-2,700,000","-5,000,000","-3,600,000","-4,000,000","-4,300,000","-6,100,000","-5,500,000","-6,600,000","-6,100,000","-6,200,000","-4,900,000","-5,200,000","-4,600,000","-5,000,000","-3,800,000","-4,200,000","-4,200,000",,"-3,800,000","-2,900,000","-2,900,000","-2,800,000","-200,000","-2,500,000","-2,100,000",,"-1,900,000",,,,
	NetIncome,"-129,397,000","-24,145,000","-37,172,000","-37,339,000","-30,741,000","-34,051,000","31,388,000","-22,374,000","-24,298,000","-29,088,000","4,814,000","-21,750,000","-43,446,000","-43,751,000","-41,799,000","-46,807,000","-41,624,000","-38,613,000","-13,118,000","-56,682,000","-8,867,000","-17,345,000","-34,152,000","-44,731,000","-45,922,000","-31,928,000","-33,227,000","-33,740,000","-30,474,000","-21,618,000","13,635,000","-22,282,000","-26,499,000","-37,452,000","3,813,000","-11,226,000","-21,875,000","-1,351,000","-24,393,000","-25,192,000","-22,414,000","-18,669,000","-12,753,000","-19,483,000","-16,150,000","-15,003,000","-14,233,000","-12,888,000","-13,405,000","-12,124,000","-13,008,000","-12,375,000","-10,827,000","-4,610,000","-7,103,000","-9,397,000","-11,928,000","-12,848,000","-6,212,000","-1,032,000","-4,529,000","-5,161,000","-3,044,000","-6,253,000","-6,645,000","-2,981,000","-3,502,000","-4,706,000","-2,720,140","-3,550,976","-2,209,000","-2,470,506","302,259","-760,000","-1,332,609","-4,126,414","-6,859,308","-4,617,000","-5,285,198","-3,221,537","-4,432,196","-6,872,868","-1,732,252","-1,592,523","-8,194,445","-2,059,703","-2,603,738","-2,432,792","711,472","-2,804,379","100,000","1,800,000","-300,000","-700,000","-1,600,000","-1,600,000","-2,500,000","-1,500,000","-1,800,000","-1,800,000","-1,900,000","-2,300,000","-2,500,000","-2,300,000","-5,200,000","-2,700,000","-5,000,000","-3,600,000","-4,000,000","-4,300,000","-6,100,000","-5,500,000","-6,600,000","-6,100,000","-6,200,000","-4,900,000","-5,200,000","-4,600,000","-5,000,000","-3,800,000","-4,200,000","-4,200,000",,"-3,800,000","-2,900,000","-2,900,000","-2,800,000","-200,000","-2,500,000","-2,100,000",,"-1,600,000",,,,
		NetIncomeIncludingNoncontrollingInterests,"-129,397,000","-24,145,000","-37,172,000","-37,339,000","-30,741,000","-34,051,000","31,388,000","-22,374,000","-24,298,000","-29,088,000","4,814,000","-21,750,000","-43,446,000","-43,751,000","-41,799,000","-46,807,000","-41,624,000","-38,613,000","-13,118,000","-56,682,000","-8,867,000","-17,345,000","-34,152,000","-44,731,000","-45,922,000","-31,928,000","-33,227,000","-33,740,000","-30,474,000","-21,618,000","13,635,000","-22,282,000","-26,499,000","-37,452,000","3,813,000","-11,226,000","-21,875,000","-1,351,000","-24,393,000","-25,192,000","-22,414,000","-18,669,000","-12,753,000","-19,483,000","-16,150,000","-15,003,000","-14,233,000","-12,888,000","-13,405,000","-12,124,000","-13,008,000","-12,375,000","-10,827,000","-4,610,000","-7,103,000","-9,397,000","-11,928,000","-12,848,000","-6,212,000","-1,032,000","-4,529,000","-5,161,000","-3,044,000","-6,253,000","-6,645,000","-2,981,000","-3,502,000","-4,706,000","-2,720,140","-3,550,976","-2,209,000","-2,470,506","302,259","-760,000","-1,332,609","-4,126,414","-6,859,308","-4,617,000","-5,285,198","-3,221,537","-4,432,196","-6,872,868","-1,732,252","-1,592,523","-8,194,445","-2,059,703","-2,603,738","-2,432,792","711,472","-2,829,669","100,000","1,800,000","-500,000","-700,000","-1,600,000","-1,600,000","-2,800,000","-1,500,000","-1,800,000","-1,800,000","-1,900,000","-2,300,000","-2,500,000","-2,300,000","-5,200,000","-2,700,000","-5,000,000","-3,600,000","-4,000,000","-4,300,000","-6,100,000","-5,500,000","-6,600,000","-6,100,000","-6,200,000","-4,900,000","-5,200,000","-4,600,000","-5,000,000","-3,800,000","-4,200,000","-4,200,000","-3,100,000","-3,800,000","-2,900,000","-2,900,000","-2,800,000","-200,000","-2,500,000","-2,100,000","-2,100,000","-1,600,000","-1,500,000","-1,400,000","-1,400,000","-1,000,000"
			NetIncomeContinuousOperations,"-129,397,000","-24,145,000","-37,172,000","-37,339,000","-30,741,000","-34,051,000","31,388,000","-22,374,000","-24,298,000","-29,088,000","4,814,000","-21,750,000","-43,446,000","-43,751,000","-41,799,000","-46,807,000","-41,624,000","-38,613,000","-13,118,000","-56,682,000","-8,867,000","-17,345,000","-34,152,000","-44,731,000","-45,922,000","-31,928,000","-33,227,000","-33,740,000","-30,474,000","-21,618,000","13,635,000","-22,282,000","-26,499,000","-37,452,000","3,813,000","-11,226,000","-21,875,000","-1,351,000","-24,393,000","-25,192,000","-22,414,000","-18,669,000","-12,753,000","-19,483,000","-16,150,000","-15,003,000","-14,233,000","-12,888,000","-13,405,000","-12,124,000","-13,008,000","-12,375,000","-10,827,000","-4,610,000","-7,103,000","-9,397,000","-11,928,000","-12,848,000","-6,212,000","-1,032,000","-4,529,000","-5,161,000","-3,044,000","-6,253,000","-6,645,000","-2,981,000","-3,502,000","-4,706,000","-2,720,140","-3,550,976","-2,209,000","-2,470,506","302,259","-760,000","-1,332,609","-4,126,414","-6,859,308","-4,617,000","-5,285,198","-3,221,537","-4,432,196","-6,872,868","-1,732,252","-1,592,523","-2,459,967","-2,059,703","-2,603,738","-2,432,792","711,472","-2,804,379","100,000","1,800,000","-300,000","-700,000","-1,600,000","-1,600,000","-2,500,000","-1,500,000","-1,800,000","-1,800,000","-1,900,000","-2,300,000","-2,500,000","-2,300,000","-5,200,000","-2,700,000","-5,000,000","-3,600,000","-4,000,000","-4,300,000","-6,100,000","-5,500,000","-6,600,000","-6,100,000","-6,200,000","-4,900,000","-5,200,000","-4,600,000","-5,000,000","-3,800,000","-4,200,000","-4,200,000","-3,100,000","-3,800,000","-2,900,000","-2,900,000","-2,800,000","-200,000","-2,500,000","-2,100,000","-2,100,000","-1,600,000","-1,500,000","-1,400,000","-1,400,000","-1,000,000"
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","25,290",,,"200,000",,,,"300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"900,000","0","200,000","400,000",,"500,000","1,800,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000",,,,
DilutedNIAvailtoComStockholders,"-129,397,000","-24,145,000","-37,172,000","-37,339,000","-30,741,000","-34,051,000","31,388,000","-22,374,000","-24,298,000","-29,088,000","4,814,000","-21,750,000","-43,446,000","-43,751,000","-41,799,000","-46,807,000","-41,624,000","-38,613,000","-13,118,000","-56,682,000","-8,867,000","-17,345,000","-34,152,000","-44,731,000","-45,922,000","-31,928,000","-33,227,000","-33,740,000","-30,474,000","-21,618,000","13,635,000","-22,282,000","-26,499,000","-37,452,000","3,813,000","-11,226,000","-21,875,000","-1,351,000","-24,393,000","-25,192,000","-22,414,000","-18,669,000","-12,753,000","-19,483,000","-16,150,000","-15,003,000","-14,233,000","-12,888,000","-13,405,000","-12,124,000","-13,008,000","-12,375,000","-10,827,000","-4,610,000","-7,103,000","-9,397,000","-11,928,000","-12,848,000","-6,212,000","-1,032,000","-4,529,000","-5,161,000","-3,044,000","-6,253,000","-6,645,000","-2,981,000","-3,502,000","-4,706,000","-2,720,140","-3,550,976","-2,209,000","-2,470,506","302,259","-760,000","-1,332,609","-4,126,414","-6,859,308","-4,617,000","-5,285,198","-3,221,537","-4,432,196","-6,872,868","-1,732,252","-1,592,523","-8,194,445","-2,059,703","-2,603,738","-2,432,792","711,472","-2,804,379","100,000","1,800,000","-300,000","-700,000","-1,600,000","-2,500,000","-2,500,000","-1,700,000","-2,200,000","-1,800,000","-2,400,000","-4,100,000","-2,600,000","-2,300,000","-5,200,000","-2,700,000","-5,000,000","-3,600,000","-4,000,000","-4,300,000","-6,100,000","-5,500,000","-6,600,000","-6,100,000","-6,200,000","-4,900,000","-5,200,000","-4,600,000","-5,000,000","-3,800,000","-4,200,000","-4,200,000",,"-3,800,000","-2,900,000","-2,900,000","-2,800,000","-200,000","-2,500,000","-2,100,000",,"-1,900,000",,,,
BasicEPS,,"-0.1","-0.17","-0.18","-0.15","-0.17","0.17","-0.13","-0.14","-0.17","0.03","-0.15","-0.29","-0.3","-0.28","-0.32","-0.31","-0.3","-0.11","-0.61","-0.1","-0.2","-0.39","-0.51","-0.51","-0.37","-0.38","-0.39","-0.35","-0.25","0.16","-0.26","-0.31","-0.44","0.04","-0.13","-0.26","-0.02","-0.29","-0.3","-0.29","-0.24","-0.17","-0.26","-0.23","-0.22","-0.21","-0.19",,"-0.21","-0.23","-0.22",,"-0.09","-0.14","-0.19",,"-0.3","-0.15","-0.02",,"-0.12","-0.07","-0.15",,"-0.07","-0.09","-0.11",,"-0.09","-0.05","-0.06",,"-0.02","-0.03","-0.1",,"-0.11","-0.12","-0.08",,"-0.17","-0.04","-0.04",,"-0.05","-0.07","-0.07",,"-0.09","0","0.07",,"-0.03","-0.06","-0.1",,"-0.07","-0.09","-0.08",,"-0.23","-0.15","-0.14",,"-0.18","-0.36","-0.28",,"-0.34","-0.48","-0.44",,"-0.51","-0.59","-0.46",,"-0.43","-0.47","-0.36",,"-0.4","-0.33","-0.44",,"-0.45","-0.45","-0.03",,"-0.33","-0.31","-1.25",,"-1.1","-1.1","-0.76"
DilutedEPS,,"-0.1","-0.17","-0.18","-0.15","-0.17","0.16","-0.13","-0.14","-0.17","0.03","-0.15","-0.29","-0.3","-0.28","-0.32","-0.31","-0.3","-0.11","-0.61","-0.1","-0.2","-0.39","-0.51","-0.51","-0.37","-0.38","-0.39","-0.35","-0.25","0.16","-0.26","-0.31","-0.44","0.04","-0.13","-0.26","-0.02","-0.29","-0.3","-0.29","-0.24","-0.17","-0.26","-0.23","-0.22","-0.21","-0.19",,"-0.21","-0.23","-0.22",,"-0.09","-0.14","-0.19",,"-0.3","-0.15","-0.02",,"-0.12","-0.07","-0.15",,"-0.07","-0.09","-0.11",,"-0.09","-0.05","-0.06",,"-0.02","-0.03","-0.1",,"-0.11","-0.12","-0.08",,"-0.17","-0.04","-0.04",,"-0.05","-0.07","-0.07",,"-0.09","0","0.05",,"-0.03","-0.06","-0.1",,"-0.07","-0.09","-0.08",,"-0.23","-0.15","-0.14",,"-0.18","-0.36","-0.28",,"-0.34","-0.48","-0.44",,"-0.51","-0.59","-0.46",,"-0.43","-0.47","-0.36",,"-0.4","-0.33","-0.44",,"-0.45","-0.45","-0.03",,"-0.33","-0.31","-1.25",,"-1.1","-1.1","-0.76"
BasicAverageShares,,"253,263,000","215,830,000","204,844,000","199,890,000","198,835,000","188,681,000","174,508,000","174,354,000","166,947,000","148,809,000","148,479,000","148,129,000","147,813,000","147,287,000","147,220,000","134,384,000","130,619,000","124,583,000","93,001,000","87,174,000","87,160,000","87,102,000","87,102,000","87,062,000","87,035,000","86,970,000","86,838,000","86,269,000","86,080,000","86,665,000","85,872,000","85,802,000","85,684,000","87,276,000","85,010,000","84,554,000","84,279,000","84,147,000","83,350,000","77,416,000","76,961,000","76,523,000","76,364,000","71,315,000","68,067,000","67,965,000","67,944,000",,"57,365,000","57,156,000","57,032,000",,"51,037,000","50,822,000","50,783,000",,"42,906,000","42,700,000","42,416,000",,"41,705,000","41,571,000","41,482,000",,"41,188,183","41,079,000","41,065,000",,"40,870,768","40,800,073","40,789,332",,"40,662,750","40,597,674","40,589,012",,"41,440,747","42,773,645","42,825,811",,"39,829,837","39,730,478","38,809,948",,"38,518,911","36,408,516","33,307,465",,"32,051,859","27,143,460","25,714,286",,"23,333,333","26,666,667","25,000,000",,"24,285,714","24,444,444","22,500,000",,"17,826,087","17,333,333","16,428,571",,"15,000,000","13,888,889","12,857,143",,"12,647,059","12,708,333","12,500,000",,"11,960,784","10,508,475","10,652,174",,"10,697,674","10,638,298","10,555,556",,"10,500,000","8,636,364","8,636,364",,"6,444,444","6,222,222","6,666,667",,"6,363,636","4,808,000","4,808,000",,,,
DilutedAverageShares,,"253,263,000","215,830,000","204,844,000","199,890,000","198,835,000","191,089,000","174,508,000","174,354,000","166,947,000","148,809,000","148,479,000","148,129,000","147,813,000","147,287,000","147,220,000","134,384,000","130,619,000","124,583,000","93,001,000","87,174,000","87,160,000","87,102,000","87,102,000","87,062,000","87,035,000","86,970,000","86,838,000","86,269,000","86,080,000","86,665,000","85,872,000","85,802,000","85,684,000","87,276,000","85,010,000","84,554,000","84,279,000","84,147,000","83,350,000","77,416,000","76,961,000","76,523,000","76,364,000","71,315,000","68,067,000","67,965,000","67,944,000",,"57,365,000","57,156,000","57,032,000",,"51,037,000","50,822,000","50,783,000",,"42,906,000","42,700,000","42,416,000",,"41,705,000","41,571,000","41,482,000",,"41,188,183","41,079,000","41,065,000",,"40,870,768","40,800,073","40,789,332",,"40,662,750","40,597,674","40,589,012",,"41,440,747","42,773,645","42,825,811",,"39,829,837","39,730,478","38,809,948",,"38,518,911","36,408,516","33,307,465",,"32,848,956","33,463,758","25,714,286",,"23,333,333","26,666,667","25,000,000",,"24,285,714","24,444,444","22,500,000",,"17,826,087","17,333,333","16,428,571",,"15,000,000","13,888,889","12,857,143",,"12,647,059","12,708,333","12,500,000",,"11,960,784","10,508,475","10,652,174",,"10,697,674","10,638,298","10,555,556",,"10,500,000","8,636,364","8,636,364",,"6,444,444","6,222,222","6,666,667",,"6,363,636","4,808,000","4,808,000",,,,
TotalOperatingIncomeAsReported,"-119,009,000","-22,852,000","-34,554,000","-34,234,000","-27,369,000","-28,916,000","36,519,000","-16,727,000","-18,362,000","-23,810,000","8,494,000","-17,962,000","-41,059,000","-41,646,000","-40,423,000","-45,532,000","-38,752,000","-36,742,000","-9,836,000","-31,117,000","-5,135,000","-12,894,000","-28,648,000","-38,838,000","-40,542,000","-27,615,000","-28,224,000","-28,610,000","-25,087,000","-21,239,000","13,781,000","-21,910,000","-26,500,000","-37,445,000","3,751,000","-11,337,000","-21,941,000","-1,312,000","-24,508,000","-25,248,000","-22,313,000","-18,702,000","-12,776,000","-19,466,000","-16,194,000","-15,102,000","-15,514,000","-13,378,000","-13,341,000","-12,224,000","-12,989,000","-12,681,000","-10,819,000","-4,510,000","-7,075,000","-9,412,000","-11,978,000","-13,367,000","-6,934,000","-1,833,000","-5,312,000","-5,974,000","-3,850,000","-7,089,000","-7,542,000","-3,833,000","-4,599,000","-5,412,000","-3,304,515","-4,036,055","-2,646,000","-2,835,509","-1,336,226","-1,078,000","-1,670,082","-4,474,216","-7,322,432","-6,782,000","-6,230,731","-4,257,811","-5,694,906","-8,095,863","-3,553,916","-3,210,791","-4,379,922","-4,728,517","-4,040,367","-2,663,842","553,386","-2,951,679","100,000","1,800,000","-100,000","-800,000","-1,700,000","-1,500,000","-2,300,000","-1,700,000","-1,900,000","-1,900,000","-2,100,000","-2,300,000","-2,400,000","-2,200,000","-2,200,000","-2,400,000","-3,100,000","-3,200,000","-3,800,000","-4,200,000",,"-5,400,000","-6,400,000","-6,100,000","-6,100,000","-4,800,000","-5,200,000","-4,600,000","-5,000,000","-3,800,000","-3,400,000","-4,500,000",,"-3,700,000","-2,800,000","-2,900,000","-2,800,000","-100,000","-2,500,000","-2,000,000",,"-1,700,000",,,,
TotalExpenses,"211,237,000","60,930,000","62,546,000","43,444,000","44,317,000","44,622,000","49,316,000","34,916,000","32,688,000","36,272,000","35,858,000","30,223,000","37,259,000","49,671,000","53,433,000","55,590,000","47,353,000","54,826,000","48,891,000","39,597,000","44,155,000","41,007,000","42,193,000","42,368,000","47,950,000","47,329,000","46,253,000","43,461,000","37,698,000","32,666,000","34,519,000","35,113,000","32,243,000","44,320,000","26,309,000","28,555,000","25,772,000","26,313,000","27,120,000","29,339,000","25,265,000","21,954,000","20,393,000","22,002,000","22,699,000","20,313,000","19,692,000","16,789,000","17,763,000","15,538,000","16,097,000","15,780,000","15,121,000","12,736,000","16,409,000","15,538,000","16,461,000","27,957,000","16,685,000","13,258,000","13,846,000","15,810,000","15,922,000","14,859,000","15,910,000","13,188,000","11,186,000","13,190,000","10,738,278","14,266,548","11,693,000","11,842,035","10,647,956","8,668,000","6,833,802","8,364,399","8,671,708","8,238,000","8,706,890","6,604,121","7,397,161","9,306,197","5,098,329","4,636,692","6,111,231","5,343,558","4,666,436","4,422,842","4,121,834","2,951,680","2,500,000","2,300,000","2,400,000","1,800,000","1,900,000","1,700,000","2,700,000","1,800,000","2,000,000","2,000,000","2,200,000","2,400,000","2,500,000","2,300,000","2,300,000","2,500,000","3,200,000","3,400,000","3,900,000","4,300,000",,"5,600,000","6,500,000","6,300,000","6,400,000","5,200,000","5,500,000","5,000,000","5,500,000","4,300,000","4,100,000","5,200,000",,"4,300,000","3,500,000","3,100,000","3,000,000","2,400,000","2,800,000","2,300,000",,"1,800,000",,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"-129,397,000","-24,145,000","-37,172,000","-37,339,000","-30,741,000","-34,051,000","31,388,000","-22,374,000","-24,298,000","-29,088,000","4,814,000","-21,750,000","-43,446,000","-43,751,000","-41,799,000","-46,807,000","-41,624,000","-38,613,000","-13,118,000","-56,682,000","-8,867,000","-17,345,000","-34,152,000","-44,731,000","-45,922,000","-31,928,000","-33,227,000","-33,740,000","-30,474,000","-21,618,000","13,635,000","-22,282,000","-26,499,000","-37,452,000","3,813,000","-11,226,000","-21,875,000","-1,351,000","-24,393,000","-25,192,000","-22,414,000","-18,669,000","-12,753,000","-19,483,000","-16,150,000","-15,003,000","-14,233,000","-12,888,000","-13,405,000","-12,124,000","-13,008,000","-12,375,000","-10,827,000","-4,610,000","-7,103,000","-9,397,000","-11,928,000","-12,848,000","-6,212,000","-1,032,000","-4,529,000","-5,161,000","-3,044,000","-6,253,000","-6,645,000","-2,981,000","-3,502,000","-4,706,000","-2,720,140","-3,550,976","-2,209,000","-2,470,506","302,259","-760,000","-1,332,609","-4,126,414","-6,859,308","-4,617,000","-5,285,198","-3,221,537","-4,432,196","-6,872,868","-1,732,252","-1,592,523","-2,459,967","-2,059,703","-2,603,738","-2,432,792","711,472","-2,804,379","100,000","1,800,000","-300,000","-700,000","-1,600,000","-1,600,000","-2,500,000","-1,500,000","-1,800,000","-1,800,000","-1,900,000","-2,300,000","-2,500,000","-2,300,000","-5,200,000","-2,700,000","-5,000,000","-3,600,000","-4,000,000","-4,300,000","-6,100,000","-5,500,000","-6,600,000","-6,100,000","-6,200,000","-4,900,000","-5,200,000","-4,600,000","-5,000,000","-3,800,000","-4,200,000","-4,200,000",,"-3,800,000","-2,900,000","-2,900,000","-2,800,000","-200,000","-2,500,000","-2,100,000",,"-1,600,000",,,,
NormalizedIncome,"-129,489,000","-24,199,000","-37,188,000","-37,350,000","-30,752,000","-34,064,000","31,353,690","-22,385,000","-23,661,000","-28,909,000","4,258,470","-21,762,000","-25,391,000","-44,614,000","-42,775,000","-47,306,000","-41,752,000","-37,544,000","-12,596,000","-34,784,000","-9,010,000","-17,074,000","-33,851,000","-40,747,000","-46,028,000","-32,036,000","-33,287,000","-33,791,000","-30,474,000","-21,618,000","13,635,000","-22,282,000","-26,499,000","-37,452,000","3,813,000","-11,226,000","-21,875,000","-1,351,000","-24,393,000","-25,202,000","-22,353,000","-18,702,000","-12,767,000","-19,453,000","-17,904,000","-15,046,000","-15,459,000","-13,329,000","-13,353,000","-12,090,286.415","-12,944,000","-12,459,888.729","-11,344,000","-4,430,000","-6,835,799.417","-9,407,400","-11,963,750","-13,188,600","-6,684,550","-1,560,450","-6,665,550","-5,203,250","-3,008,600","-6,241,600","-6,619,000","-2,967,800","-3,709,000","-4,704,800","-2,707,362.4","-3,518,199.8","-2,208,400","-2,472,862.8","-961,163.507","-760,000","-1,329,283.8","-4,113,646","-6,863,389.8","-6,190,000","-5,415,739.4","-3,386,522.229","-4,664,281","-6,975,833.4","-2,067,529.6","-1,613,608.8","-2,543,287","-2,127,387.8","-2,752,961.6","-2,443,261.4","699,782.2","-2,808,009","100,000","1,800,000","-240,000","-820,000","-1,600,000","-1,600,000","-2,500,000","-1,560,000","-1,860,000","-1,800,000","-1,900,000","-2,360,000","-2,500,000","-2,300,000","-5,080,000","-2,700,000","-3,980,000","-3,600,000","-4,000,000","-4,300,000","-6,100,000","-5,500,000","-6,600,000","-6,100,000","-6,200,000","-4,900,000","-5,200,000","-4,600,000","-5,000,000","-3,800,000","-4,200,000","-4,260,000",,"-3,800,000","-2,900,000","-2,900,000","-2,800,000","-200,000","-2,500,000","-2,100,000",,"-1,600,000",,,,
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,000","14,000","8,000",,"12,000","10,000","11,000",,"27,000","39,000","46,000",,"0","9,000","13,000",,"56,000","55,000","49,000",,"31,000","45,000","58,000",,"80,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"9,731,000","1,249,000","2,151,000","2,751,000","3,580,000","4,668,000","5,703,000","5,669,000","6,104,000","5,726,000","5,378,000","4,299,000","3,841,000","3,456,000","2,453,000","2,569,000","2,634,000","3,070,000","3,249,000","4,147,000","4,626,000","4,700,000","4,746,000","6,168,000","4,956,000","4,972,000","5,059,000","5,143,000","5,436,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-9,731,000","-1,249,000","-2,151,000","-2,751,000","-3,580,000","-4,668,000","-5,703,000","-5,669,000","-6,104,000","-5,726,000","-5,378,000","-4,299,000","-3,841,000","-3,456,000","-2,453,000","-2,569,000","-2,634,000","-3,070,000","-3,249,000","-4,147,000","-4,626,000","-4,700,000","-4,746,000","-6,168,000","-4,956,000","-4,972,000","-5,059,000","-5,143,000","-5,473,000","14,000","14,000","8,000",,"12,000","10,000","11,000",,"27,000","39,000","46,000",,"0","9,000","13,000",,"56,000","55,000","49,000",,"31,000","45,000","58,000",,"80,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"-119,666,000","-22,896,000","-35,021,000","-34,588,000","-27,161,000","-29,383,000","37,091,000","-16,705,000","-18,194,000","-23,362,000","10,192,000","-17,451,000","-39,605,000","-40,295,000","-39,346,000","-44,238,000","-38,990,000","-35,543,000","-9,869,000","-52,535,000","-4,241,000","-12,645,000","-29,406,000","-38,563,000","-40,966,000","-26,956,000","-28,168,000","-28,597,000","-25,934,000","-21,239,000","13,781,000","-21,910,000","-26,500,000","-37,445,000","3,751,000","-11,337,000","-21,941,000","-1,312,000","-24,508,000","-25,248,000","-22,313,000","-18,702,000","-12,776,000","-19,466,000","-16,194,000","-15,102,000","-15,514,000","-13,378,000","-13,341,000","-12,224,000","-12,989,000","-12,681,000","-10,819,000","-4,510,000","-7,075,000","-9,412,000","-11,978,000","-13,367,000","-6,934,000","-1,833,000","-5,312,000","-5,974,000","-3,850,000","-7,089,000","-7,542,000","-3,833,000","-4,599,000","-5,412,000","-3,304,515","-4,036,055","-2,646,000","-2,835,509","-1,336,226","-1,078,000","-1,670,082","-4,474,216","-7,322,432","-6,782,000","-6,230,731","-4,257,811","-5,694,906","-8,095,863","-3,553,916","-3,210,791","-4,769,128","-4,591,367","-4,040,367","-2,663,842","553,386","-2,951,679","100,000","1,800,000","-100,000","-800,000","-1,700,000","-1,500,000","-2,300,000","-1,700,000","-1,900,000","-1,900,000","-2,100,000","-2,300,000","-2,400,000","-2,200,000","-2,200,000","-2,400,000","-3,100,000","-3,200,000","-3,800,000","-4,200,000","200,000","-5,400,000","-6,400,000","-6,100,000","-6,100,000","-4,800,000","-5,200,000","-4,600,000","-5,000,000","-3,800,000","-3,400,000","-4,500,000","700,000","-3,700,000","-2,800,000","-2,900,000","-2,800,000","-100,000","-2,500,000","-2,000,000","300,000","-1,700,000","-5,800,000","200,000","300,000","100,000"
EBITDA,"-117,727,000"
