name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,12/31/2008
		PreferredSecuritiesOutsideStockEquity,"9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,475,000","12,475,000","12,475,000","12,475,000","12,475,000","12,475,000","12,475,000","12,475,000","12,475,000","12,475,000","12,475,000","12,475,000","12,475,000","12,670,000","12,475,000",,,,
		OtherNonCurrentLiabilities,"118,213,000","127,229,000","119,507,000","127,757,000","136,723,000","141,324,000","99,512,000","101,544,000","102,153,000","117,681,000","99,191,000","99,621,000","110,363,000","114,299,000","107,458,000","106,311,000","111,343,000","113,961,000","121,834,000","135,437,000","140,831,000","152,380,000","129,768,000","132,341,000","141,950,000","154,755,000","155,974,000","168,804,000","54,954,000","55,826,000","61,035,000","62,796,000","63,565,000","59,114,000","60,455,000","49,606,000","44,829,000","49,075,000","41,831,000","6,215,000","6,136,000","5,651,000","5,703,000","5,443,000","5,221,000","15,611,000","4,387,000","13,682,000",,,,
TotalEquityGrossMinorityInterest,"4,071,148,000","4,326,441,000","3,981,728,000","4,073,251,000","4,064,901,000","4,095,854,000","4,025,188,000","3,728,031,000","3,756,837,000","3,834,622,000","3,854,023,000","3,823,696,000","3,854,860,000","3,943,271,000","3,961,838,000","3,926,048,000","3,938,865,000","3,910,964,000","3,962,932,000","3,984,416,000","4,026,200,000","3,702,750,000","3,646,372,000","3,659,622,000","3,691,097,000","3,729,037,000","3,900,956,000","3,937,746,000","1,884,723,000","1,275,015,000","1,288,828,000","1,287,709,000","1,291,819,000","1,102,866,000","1,098,058,000","1,111,164,000","1,078,306,000","897,222,000","908,176,000","917,149,000","738,058,000","688,669,000","696,984,000","704,646,000","596,748,000","601,858,000","481,190,000","483,406,000","216,650,000","214,929,000","214,393,000","209,397,000"
	TotalPartnershipCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","216,650,000","214,929,000","214,393,000","209,397,000"
	StockholdersEquity,"3,489,269,000","3,741,822,000","3,386,768,000","3,433,943,000","3,419,880,000","3,463,139,000","3,221,832,000","3,302,838,000","3,333,435,000","3,416,793,000","3,440,952,000","3,421,622,000","3,455,335,000","3,543,546,000","3,627,294,000","3,643,796,000","3,659,665,000","3,637,771,000","3,646,869,000","3,671,114,000","3,705,866,000","3,103,283,000","2,537,545,000","1,941,805,000","1,641,749,000","1,665,834,000","1,824,772,000","1,847,068,000","1,568,884,000","1,179,174,000","1,192,119,000","1,190,400,000","1,194,129,000","1,003,446,000","997,728,000","1,009,717,000","1,021,715,000","840,213,000","850,263,000","858,746,000","679,000,000","625,313,000","633,051,000","640,145,000","490,587,000","495,846,000","414,868,000","417,059,000","0","0","0","0"
		CapitalStock,"426,445,000","426,511,000","1,523,000","1,523,000","1,508,000","1,514,000","1,522,000","1,534,000","1,533,000","1,546,000","1,543,000","1,543,000","1,543,000","1,543,000","1,556,000","1,556,000","1,556,000","1,556,000","1,553,000","1,553,000","1,553,000","1,364,000","1,187,000","993,000","892,000","891,000","145,891,000","145,890,000","145,795,000","145,668,000","145,668,000","145,668,000","145,668,000","145,572,000","145,567,000","145,567,000","145,567,000","145,475,000","145,472,000","145,472,000","145,340,000","87,838,000","87,836,000","87,836,000","87,725,000","87,724,000","222,000","222,000",,,,
			PreferredStock,"425,000,000","425,000,000",,,,,,"9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","87,500,000","87,500,000","87,500,000","87,500,000","87,500,000",,,,,,
			CommonStock,"1,445,000","1,511,000","1,523,000","1,523,000","1,508,000","1,514,000","1,522,000","1,534,000","1,533,000","1,546,000","1,543,000","1,543,000","1,543,000","1,543,000","1,556,000","1,556,000","1,556,000","1,556,000","1,553,000","1,553,000","1,553,000","1,364,000","1,187,000","993,000","892,000","891,000","891,000","890,000","795,000","668,000","668,000","668,000","668,000","572,000","567,000","567,000","567,000","475,000","472,000","472,000","340,000","338,000","336,000","336,000","225,000","224,000","222,000","222,000",,,,
		AdditionalPaidInCapital,"3,063,500,000","3,317,072,000","3,389,693,000","3,435,156,000","3,423,699,000","3,469,758,000","3,233,105,000","3,317,192,000","3,349,706,000","3,415,808,000","3,442,136,000","3,450,155,000","3,485,307,000","3,524,502,000","3,597,904,000","3,615,833,000","3,625,673,000","3,622,988,000","3,619,940,000","3,656,009,000","3,691,819,000","3,109,394,000","2,589,424,000","1,998,361,000","1,693,930,000","1,710,979,000","1,730,004,000","1,739,088,000","1,441,741,000","1,070,833,000","1,080,862,000","1,087,395,000","1,093,774,000","903,984,000","899,251,000","904,805,000","910,792,000","726,605,000","730,783,000","735,872,000","550,873,000","552,043,000","556,650,000","560,727,000","408,911,000","411,598,000","416,624,000","419,014,000",,,,
		RetainedEarnings,,,"0",,,,,,,,,"-31,355,000","-41,189,000",,,,"9,500,000",,"18,911,000","7,592,000","3,784,000","-16,971,000","-39,427,000","-41,470,000","-42,505,000","-44,955,000","-44,592,000","-40,766,000","-15,603,000","-34,884,000","-32,662,000","-40,350,000","-43,784,000","-45,113,000","-45,101,000","-39,478,000","-33,373,000","-30,580,000","-24,709,000","-21,383,000","-16,245,000","-13,685,000","-10,588,000","-7,969,000","-5,930,000","-3,482,000","-1,948,000","-2,177,000",,,,
		GainsLossesNotAffectingRetainedEarnings,"-676,000","-1,761,000","-4,448,000","-2,736,000","-5,327,000","-8,133,000","-12,795,000","-15,888,000","-17,804,000","-561,000","-2,727,000","1,279,000","9,674,000","17,501,000","27,834,000","26,407,000","22,936,000","13,227,000","6,465,000","5,960,000","8,710,000","9,496,000","-13,639,000","-16,079,000","-10,568,000","-1,081,000","-6,531,000","2,856,000","-3,049,000","-2,443,000","-1,749,000","-2,313,000","-1,529,000","-997,000","-1,989,000","-1,177,000","-1,271,000","-1,287,000","-1,283,000","-1,215,000","-968,000","-883,000","-847,000","-449,000","-119,000","6,000","-30,000",,,,,
	MinorityInterest,"581,879,000","584,619,000","594,960,000","639,308,000","645,021,000","632,715,000","803,356,000","425,193,000","423,402,000","417,829,000","413,071,000","402,074,000","399,525,000","399,725,000","334,544,000","282,252,000","279,200,000","273,193,000","316,063,000","313,302,000","320,334,000","599,467,000","1,108,827,000","1,717,817,000","2,049,348,000","2,063,203,000","2,076,184,000","2,090,678,000","315,839,000","95,841,000","96,709,000","97,309,000","97,690,000","99,420,000","100,330,000","101,447,000","56,591,000","57,009,000","57,913,000","58,403,000","59,058,000","63,356,000","63,933,000","64,501,000","106,161,000","106,012,000","66,322,000","66,347,000",,,,
TotalCapitalization,"7,320,350,000","7,545,073,000","7,192,414,000","7,121,093,000","7,071,659,000","7,060,474,000","6,475,725,000","6,275,728,000","6,277,869,000","6,360,869,000","6,371,321,000","6,459,179,000","6,370,520,000","6,371,740,000","6,099,092,000","6,005,545,000","5,900,353,000","6,059,151,000","6,071,227,000","6,269,894,000","6,094,254,000","5,791,293,000","4,945,488,000","4,280,687,000","3,721,754,000","3,926,550,000","3,913,107,000","3,966,225,000","2,356,074,000","2,097,233,000","2,112,979,000","2,042,924,000","2,021,567,000","1,934,754,000","1,888,903,000","1,646,835,000","1,551,738,000","1,422,298,000","850,263,000","858,746,000","679,000,000","625,313,000","633,051,000","640,145,000","490,587,000","495,846,000","414,868,000","417,059,000","216,650,000","214,929,000","214,393,000","209,397,000"
PreferredStockEquity,"425,000,000","425,000,000",,,,,,"9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","9,815,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","10,177,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","145,000,000","87,500,000","87,500,000","87,500,000","87,500,000","87,500,000",,,,,,
CommonStockEquity,"3,064,269,000","3,316,822,000","3,386,768,000","3,433,943,000","3,419,880,000","3,463,139,000","3,221,832,000","3,302,838,000","3,333,435,000","3,416,793,000","3,440,952,000","3,421,622,000","3,455,335,000","3,543,546,000","3,627,294,000","3,643,796,000","3,659,665,000","3,637,771,000","3,646,869,000","3,671,114,000","3,705,866,000","3,103,283,000","2,537,545,000","1,941,805,000","1,641,749,000","1,665,834,000","1,679,772,000","1,702,068,000","1,423,884,000","1,034,174,000","1,047,119,000","1,045,400,000","1,049,129,000","858,446,000","852,728,000","864,717,000","876,715,000","695,213,000","705,263,000","713,746,000","534,000,000","537,813,000","545,551,000","552,645,000","403,087,000","408,346,000","414,868,000","417,059,000","216,650,000","214,929,000","214,393,000","209,397,000"
CapitalLeaseObligations,"315,386,000","293,596,000","280,210,000","274,408,000","269,191,000","270,014,000","270,827,000","271,629,000","272,421,000","272,701,000","273,624,000","273,883,000","274,626,000","45,612,000","43,289,000","41,729,000","45,651,000","49,930,000","55,335,000","66,438,000","73,033,000","80,130,000","77,081,000","77,841,000","86,614,000","95,208,000","114,485,000","125,795,000",,,,,,,,,,,"28,714,000","30,100,000","21,503,000","22,861,000","19,293,000","19,082,000","20,049,000","20,994,000","12,014,000","12,259,000",,,,
NetTangibleAssets,"3,054,189,000","3,290,939,000","2,946,000,000","3,153,988,000","3,130,447,000","3,454,385,000","3,213,078,000","3,294,084,000","3,324,681,000","3,408,039,000","3,432,198,000","3,412,868,000","3,446,581,000","3,534,792,000","3,618,540,000","3,635,042,000","3,650,911,000","3,629,017,000","3,638,115,000","3,662,360,000","3,697,112,000","3,094,529,000","2,528,791,000","1,933,051,000","1,632,995,000","1,657,080,000","1,816,018,000","1,838,314,000","1,560,130,000","1,170,149,000","1,183,365,000","1,181,646,000","1,185,375,000","994,320,000","988,974,000","1,000,963,000","1,012,961,000","830,986,000","841,509,000","772,208,000","591,306,000","532,428,000","545,354,000","554,360,000","400,538,000","401,851,000","406,114,000","386,017,000","-13,621,000","-14,235,000","-14,867,000","-17,250,000"
WorkingCapital,"249,592,000","469,322,000","61,392,000","332,106,000","317,271,000","332,311,000","538,173,000","-60,833,000","30,750,000","147,607,000","168,238,000","267,287,000","279,078,000","196,144,000","161,450,000","242,445,000","64,847,000","261,112,000","150,172,000","86,247,000","169,933,000","141,708,000","155,228,000","429,863,000","105,882,000","298,703,000","69,810,000","63,468,000","525,846,000","73,178,000","110,709,000","85,162,000","72,672,000","52,560,000","45,482,000","194,679,000","167,054,000","43,857,000","-317,471,000","-227,845,000","-323,033,000","-369,350,000","-267,378,000","-172,291,000","-286,232,000","-289,390,000","-52,766,000","-7,048,000","-142,613,000","-146,034,000","-145,601,000","-148,312,000"
InvestedCapital,"7,230,350,000","7,245,073,000","7,492,414,000","7,121,093,000","7,071,659,000","7,060,474,000","6,475,725,000","6,475,728,000","6,767,869,000","6,435,869,000","6,371,321,000","6,459,179,000","6,370,520,000","6,371,740,000","6,099,092,000","6,005,545,000","5,900,353,000","6,059,151,000","6,071,227,000","6,269,894,000","6,094,254,000","5,791,293,000","4,945,488,000","4,280,687,000","3,721,754,000","3,926,550,000","3,768,107,000","3,821,225,000","2,211,074,000","1,952,233,000","1,967,979,000","1,897,924,000","1,876,567,000","1,789,754,000","1,743,903,000","1,501,835,000","1,406,738,000","1,277,298,000","1,064,717,000","1,064,078,000","895,051,000","937,684,000","844,223,000","827,647,000","735,240,000","750,406,000","508,937,000","511,079,000","368,650,000","366,929,000","366,393,000","361,397,000"
TangibleBookValue,"2,629,189,000","2,865,939,000","2,946,000,000","3,153,988,000","3,130,447,000","3,454,385,000","3,213,078,000","3,294,084,000","3,324,681,000","3,408,039,000","3,432,198,000","3,412,868,000","3,446,581,000","3,534,792,000","3,618,540,000","3,635,042,000","3,650,911,000","3,629,017,000","3,638,115,000","3,662,360,000","3,697,112,000","3,094,529,000","2,528,791,000","1,933,051,000","1,632,995,000","1,657,080,000","1,671,018,000","1,693,314,000","1,415,130,000","1,025,149,000","1,038,365,000","1,036,646,000","1,040,375,000","849,320,000","843,974,000","855,963,000","867,961,000","685,986,000","696,509,000","627,208,000","446,306,000","444,928,000","457,854,000","466,860,000","313,038,000","314,351,000","406,114,000","386,017,000","203,029,000","200,694,000","199,526,000","192,147,000"
TotalDebt,"4,481,467,000","4,221,847,000","4,385,856,000","3,961,558,000","3,920,970,000","3,867,349,000","3,524,720,000","3,444,519,000","3,706,855,000","3,291,777,000","3,203,993,000","3,311,440,000","3,189,811,000","2,828,194,000","2,471,798,000","2,361,749,000","2,240,688,000","2,421,380,000","2,424,358,000","2,598,780,000","2,388,388,000","2,688,010,000","2,407,943,000","2,338,882,000","2,080,005,000","2,260,716,000","2,088,335,000","2,119,157,000","787,190,000","918,059,000","920,860,000","852,524,000","827,438,000","931,308,000","891,175,000","637,118,000","530,023,000","582,085,000","359,454,000","380,432,000","382,554,000","422,732,000","317,965,000","294,084,000","352,202,000","363,054,000","106,083,000","106,279,000","152,000,000","152,000,000","152,000,000","152,000,000"
NetDebt,"4,028,483,000","3,831,696,000","3,995,146,000","3,576,172,000","3,517,501,000","3,483,649,000","2,888,599,000","3,127,838,000","3,042,298,000","2,972,852,000","2,873,592,000","2,989,385,000","2,862,740,000","2,774,454,000","2,419,342,000","2,304,234,000","2,176,608,000","2,342,458,000","2,336,635,000","2,525,538,000","2,272,698,000","2,604,995,000","2,318,589,000","2,001,482,000","2,022,638,000","2,207,165,000","2,041,667,000","2,078,830,000","539,300,000","900,306,000","851,463,000","819,727,000","798,375,000","900,952,000","861,834,000","540,788,000","388,461,000","563,181,000","332,166,000","247,807,000","339,193,000","386,166,000","277,957,000","188,109,000","293,880,000","293,185,000","53,328,000","9,511,000","147,488,000","149,744,000","149,458,000","147,045,000"
ShareIssued,"144,559,168","151,124,543","152,320,252","152,319,084","150,760,631","151,401,365","152,143,492","153,319,333","153,295,905","154,691,052","154,414,452","154,396,755","154,373,581","154,371,538","155,649,125","155,647,733","155,626,055","155,602,508","155,302,800","155,870,895","155,279,629","136,492,235","118,746,571","99,385,084","89,242,183","89,153,780","89,079,569","89,078,401","79,518,874","66,797,816","66,795,992","66,794,216","66,795,071","57,230,199","56,711,202","56,709,792","56,698,156","47,496,732","47,219,875","47,218,151","33,998,498","33,840,854","33,572,454","33,570,842","22,451,829","22,436,950","22,211,799","22,211,799","20,297,096","20,297,096","20,297,096","20,297,096"
OrdinarySharesNumber,"144,559,168","151,124,543","152,320,252","152,319,084","150,760,631","151,401,365","152,143,492","153,319,333","153,295,905","154,691,052","154,414,452","154,396,755","154,373,581","154,371,538","155,649,125","155,647,733","155,626,055","155,602,508","155,302,800","155,870,895","155,279,629","136,492,235","118,746,571","99,385,084","89,242,183","89,153,780","89,079,569","89,078,401","79,518,874","66,797,816","66,795,992","66,794,216","66,795,071","57,230,199","56,711,202","56,709,792","56,698,156","47,496,732","47,219,875","47,218,151","33,998,498","33,840,854","33,572,454","33,570,842","22,451,829","22,436,950","22,211,799","22,211,799","20,297,096","20,297,096","20,297,096","20,297,096"
PreferredSharesNumber,"17,000,000","17,000,000",,,,,,,,,,,,,,,,,,,,,,,,,"5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","5,800,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000",,,,,,
