name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
			TaxesReceivable,,"9,500,000",,,,"8,100,000",,,,"2,000,000",,,,"2,800,000",,,,,,,,"4,100,000",,,,,,,,"0","0","0","600,000","600,000","600,000","1,100,000","2,400,000","2,500,000","2,500,000","2,400,000","2,500,000","1,900,000",,,,"0","0","200,000","700,000","800,000","400,000","1,200,000","200,000",,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,200,000","21,100,000","23,200,000","29,400,000","4,600,000","13,600,000","13,700,000","13,900,000",,,,,,,,,"11,800,000"
		Inventory,"148,300,000","138,500,000","133,800,000","136,000,000","115,100,000","108,900,000","107,800,000","115,000,000","131,400,000","122,800,000","118,700,000","127,700,000","135,300,000","131,600,000","137,800,000","140,700,000","144,500,000","143,500,000","124,300,000","119,300,000","117,100,000","116,300,000","117,800,000","123,900,000","127,300,000","120,600,000","119,800,000","105,300,000","105,600,000","111,300,000","109,000,000","102,400,000","104,700,000","101,100,000","99,400,000","104,000,000","103,200,000","102,900,000","99,300,000","105,300,000","99,400,000","68,800,000","75,800,000","79,600,000","79,400,000","69,400,000","71,300,000","65,700,000","69,000,000","70,700,000","71,000,000","73,000,000","79,500,000","88,600,000","95,300,000","99,200,000","94,300,000","110,600,000","111,100,000","113,500,000","117,000,000","74,900,000","44,500,000","55,800,000","78,900,000","87,100,000","98,300,000","91,800,000","94,400,000","88,700,000"
			RawMaterials,"56,400,000","58,500,000","51,500,000","50,700,000","34,700,000","34,200,000","36,600,000","37,000,000","38,600,000","38,000,000","37,100,000","36,300,000","39,200,000","38,600,000","42,500,000","39,400,000","40,300,000","39,800,000","36,100,000","36,300,000","35,300,000","34,700,000","34,200,000","33,700,000","36,100,000","34,500,000","35,500,000","31,900,000","31,600,000","35,000,000","34,300,000","25,300,000","27,200,000","24,800,000","26,100,000","24,400,000","24,500,000","24,500,000","23,700,000","23,200,000","22,200,000","18,800,000","23,200,000","23,600,000","21,400,000","18,500,000","18,700,000","16,700,000","16,100,000","16,600,000","16,800,000","15,700,000","17,800,000","21,800,000","24,600,000","26,000,000","24,700,000","26,200,000","26,200,000","25,500,000","27,700,000","24,200,000","15,200,000","14,800,000","24,900,000","30,500,000","35,900,000","25,800,000","31,100,000","31,100,000"
			WorkInProcess,"43,200,000","32,600,000","32,000,000","26,500,000","24,600,000","20,100,000","21,400,000","20,000,000","24,800,000","26,400,000","25,100,000","27,600,000","29,600,000","30,100,000","32,500,000","32,400,000","34,000,000","35,000,000","36,700,000","32,400,000","30,700,000","26,800,000","31,100,000","30,300,000","30,700,000","28,900,000","34,200,000","22,300,000","20,800,000","23,200,000","21,200,000","24,900,000","22,900,000","22,900,000","23,100,000","23,700,000","23,900,000","24,900,000","24,700,000","25,800,000","23,600,000","11,800,000","14,200,000","15,000,000","14,700,000","13,300,000","14,900,000","11,900,000","12,000,000","11,700,000","12,600,000","12,300,000","12,700,000","13,000,000","15,700,000","18,300,000","17,900,000","18,100,000","19,500,000","21,000,000","24,300,000","11,100,000","7,800,000","8,800,000","7,500,000","8,200,000","8,100,000","8,100,000","8,200,000","7,700,000"
			FinishedGoods,"67,200,000","64,000,000","65,800,000","70,800,000","63,300,000","61,000,000","58,100,000","67,000,000","76,400,000","67,300,000","67,200,000","77,400,000","81,500,000","78,300,000","77,400,000","81,400,000","82,100,000","79,200,000","61,600,000","59,800,000","59,300,000","63,000,000","60,800,000","67,400,000","68,600,000","67,200,000","61,700,000","64,000,000","66,600,000","67,100,000","68,100,000","66,200,000","68,200,000","67,300,000","63,800,000","69,200,000","67,800,000","66,300,000","64,200,000","71,000,000","67,300,000","51,600,000","52,900,000","54,600,000","54,400,000","48,200,000","48,700,000","45,900,000","48,300,000","49,400,000","45,900,000","46,100,000","50,300,000","59,000,000","63,400,000","62,400,000","58,300,000","70,200,000","68,500,000","70,700,000","68,100,000","44,500,000","26,100,000","33,300,000","49,300,000","47,800,000","47,500,000","49,800,000","47,600,000","42,100,000"
			OtherInventories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,700,000","1,700,000","1,600,000","1,700,000","1,800,000","1,700,000","1,900,000","3,500,000","3,900,000","3,000,000","2,600,000","2,700,000","3,100,000","5,700,000","5,500,000","4,600,000","5,200,000","3,400,000","3,200,000","6,200,000","4,300,000","7,600,000","14,000,000","15,300,000","14,300,000","14,400,000"
			InventoriesAdjustmentsAllowances,"-18,500,000","-16,600,000","-15,500,000","-12,000,000","-7,500,000","-6,400,000","-8,300,000","-9,000,000","-8,400,000","-8,900,000","-10,700,000","-13,600,000","-15,000,000","-15,400,000","-14,600,000","-12,500,000","-11,900,000","-10,500,000","-10,100,000","-9,200,000","-8,200,000","-8,200,000","-8,300,000","-7,500,000","-8,100,000","-10,000,000","-11,600,000","-12,900,000","-13,400,000","-14,000,000","-14,600,000","-14,000,000","-13,600,000","-13,900,000","-13,600,000","-13,300,000","-13,000,000","-12,800,000","-13,300,000","-14,700,000","-13,700,000","-13,400,000","-14,500,000","-13,600,000","-12,800,000","-12,300,000","-12,600,000","-10,500,000","-9,200,000","-8,700,000","-6,200,000","-4,600,000","-5,200,000","-8,200,000","-11,000,000","-10,200,000","-9,700,000","-9,600,000","-8,600,000","-8,300,000","-8,300,000","-8,300,000","-7,800,000","-7,300,000","-7,100,000","-7,000,000","-7,200,000","-7,200,000","-6,800,000","-6,600,000"
		PrepaidAssets,"30,000,000","14,900,000","32,400,000","32,400,000","25,000,000","10,600,000","14,800,000","16,100,000","16,500,000","9,900,000","15,000,000","15,800,000","16,400,000","12,200,000","17,500,000","19,700,000","19,500,000","21,500,000","17,400,000","18,700,000","18,300,000","10,500,000","14,400,000","14,800,000","18,500,000","14,600,000","15,600,000","13,300,000","13,600,000","8,600,000","14,400,000","15,300,000","14,700,000","10,300,000","14,700,000","13,500,000","12,500,000","7,700,000","11,900,000","11,200,000","12,300,000","14,000,000","13,100,000","13,500,000","12,600,000","14,100,000","12,000,000","11,300,000","11,700,000","13,700,000","11,800,000","12,500,000","15,100,000","11,800,000","11,000,000","19,100,000","22,300,000","7,500,000","29,800,000","27,600,000","21,100,000","13,700,000",,,,"23,800,000",,,,"2,200,000"
		RestrictedCash,,,,,,,,"176,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","7,000,000",,,,,,,"9,500,000",,,,,,,,,,,"5,800,000","10,100,000",,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,900,000","14,200,000","14,100,000","15,800,000","18,400,000","17,500,000","21,200,000","22,800,000","22,800,000","22,400,000","26,800,000","27,200,000","29,300,000","27,400,000","16,100,000","17,600,000","22,100,000","24,200,000","22,100,000","19,500,000","14,700,000","13,200,000","12,700,000","61,700,000","62,500,000","54,900,000","53,200,000","53,300,000","62,700,000","57,700,000","71,100,000","1,900,000",,,,"1,500,000",,,,"1,700,000",,,,"3,200,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,900,000","14,200,000","14,100,000","15,800,000","18,400,000","17,500,000","21,200,000","22,800,000","22,800,000","22,400,000","26,800,000","27,200,000","29,300,000","27,400,000","16,100,000","17,600,000","22,100,000","24,200,000","22,100,000","19,500,000","14,700,000","13,200,000","12,700,000","61,700,000","62,500,000","54,900,000","53,200,000","53,300,000","62,700,000","57,700,000","71,100,000","1,900,000",,,,"1,500,000",,,,"1,700,000",,,,"3,200,000"
		AssetsHeldForSaleCurrent,"10,500,000","10,500,000","10,600,000",,,,,,,,,,,,"3,400,000","5,000,000",,,,,,,,,,"0","38,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,"7,400,000",,,,"6,400,000",,,,"6,400,000",,,,"6,600,000",,,,,,,,"5,800,000",,,,"9,900,000",,,,"7,100,000",,,,"6,700,000",,,,"6,400,000",,,,,,,,,"6,200,000","6,200,000","6,200,000","10,000,000","9,900,000","9,700,000","3,200,000","10,500,000","3,800,000","5,500,000","64,400,000","17,800,000",,,,"18,200,000","17,300,000","34,500,000","20,200,000",,"21,300,000","12,100,000","10,400,000",
	TotalNonCurrentAssets,"726,700,000","734,700,000","734,100,000","756,800,000","524,200,000","535,300,000","532,600,000","526,800,000","572,300,000","575,100,000","569,300,000","582,500,000","590,100,000","583,300,000","588,000,000","583,000,000","619,600,000","619,200,000","558,200,000","543,900,000","535,000,000","529,300,000","528,600,000","515,400,000","509,700,000","504,800,000","487,200,000","401,300,000","399,300,000","428,100,000","400,700,000","362,300,000","364,800,000","370,500,000","373,600,000","366,300,000","362,900,000","376,600,000","358,000,000","358,700,000","389,800,000","371,600,000","371,200,000","384,100,000","388,300,000","384,700,000","394,400,000","376,000,000","402,100,000","407,300,000","420,400,000","423,600,000","421,200,000","442,700,000","493,500,000","536,100,000","516,000,000","642,600,000","619,500,000","591,400,000","576,200,000","522,300,000","293,300,000","311,700,000","330,900,000","332,700,000","365,800,000","358,500,000","358,600,000","381,000,000"
		NetPPE,"329,300,000","334,100,000","334,800,000","349,800,000","340,200,000","349,600,000","342,800,000","340,500,000","396,300,000","394,500,000","390,900,000","401,100,000","405,700,000","396,200,000","397,800,000","392,800,000","426,800,000","425,200,000","381,400,000","369,500,000","363,200,000","364,600,000","357,600,000","339,700,000","330,600,000","323,000,000","310,700,000","257,600,000","251,400,000","270,000,000","267,800,000","256,600,000","258,400,000","261,700,000","257,700,000","249,500,000","247,400,000","254,800,000","247,400,000","244,000,000","253,300,000","252,300,000","261,700,000","271,800,000","270,800,000","261,900,000","265,400,000","250,300,000","268,200,000","284,400,000","291,200,000","291,100,000","299,900,000","316,200,000","319,500,000","342,400,000","340,700,000","432,300,000","413,600,000","394,700,000","377,300,000","355,600,000","214,700,000","215,400,000","215,200,000","213,000,000","264,200,000","256,600,000","261,000,000","262,800,000"
			GrossPPE,"834,800,000","835,400,000","831,800,000","876,200,000","825,600,000","833,000,000","815,000,000","803,100,000","871,700,000","864,500,000","852,700,000","858,200,000","855,000,000","840,200,000","837,500,000","826,400,000","862,200,000","850,500,000","800,100,000","779,700,000","761,600,000","755,600,000","748,100,000","724,900,000","711,500,000","694,500,000","677,400,000","642,700,000","630,300,000","652,500,000","649,800,000","642,600,000","639,300,000","637,100,000","625,300,000","609,800,000","601,300,000","604,700,000","591,000,000","580,200,000","587,500,000","579,200,000","588,600,000","596,100,000","586,500,000","568,500,000","568,200,000","541,300,000","556,800,000","569,600,000","572,900,000","563,800,000","565,000,000","575,400,000","573,300,000","591,400,000","583,000,000","925,100,000","893,500,000","849,100,000","801,400,000","768,100,000","628,100,000","622,900,000","619,500,000","601,000,000","660,600,000","635,300,000","635,700,000","622,600,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0","0",,,,"0",,,,"0",,,,"0",,,,"0"
				LandAndImprovements,,"18,900,000",,,,"20,500,000",,,,"19,400,000",,,,"19,000,000",,,,"20,200,000",,,,"18,300,000",,,,"19,600,000",,,,"20,000,000",,,,"21,700,000",,,,"20,800,000",,,,"20,500,000",,,,"20,800,000",,,,"21,900,000",,,"23,000,000","23,900,000",,,,"22,800,000",,,,"11,100,000",,,,"2,700,000",,,,"10,000,000"
				BuildingsAndImprovements,,"151,200,000",,,,"160,000,000",,,,"165,400,000",,,,"156,000,000",,,,"157,700,000",,,,"126,100,000",,,,"121,400,000",,,,"117,000,000",,,,"114,100,000",,,,"105,100,000",,,,"102,300,000",,,,"96,200,000",,,,"97,800,000",,,"97,900,000","99,900,000",,,,"159,700,000",,,,"124,900,000",,,,"81,200,000",,,,"84,600,000"
				MachineryFurnitureEquipment,,"610,400,000",,,,"614,900,000",,,,"651,000,000",,,,"650,300,000",,,,"650,800,000",,,,"597,500,000",,,,"512,200,000",,,,"500,900,000",,,,"496,300,000",,,,"465,100,000",,,,"448,800,000",,,,"439,600,000",,,,"445,100,000",,,"435,800,000","439,100,000",,,,"714,600,000",,,,"595,700,000",,,,"478,700,000",,,,"487,900,000"
				OtherProperties,"834,800,000","38,600,000","831,800,000","876,200,000","825,600,000","20,200,000","815,000,000","803,100,000","871,700,000","13,900,000","852,700,000","858,200,000","855,000,000",,"837,500,000","826,400,000","862,200,000",,"800,100,000","779,700,000","761,600,000",,"748,100,000","724,900,000","711,500,000",,"677,400,000","642,700,000","630,300,000",,"649,800,000","642,600,000","639,300,000",,"625,300,000","609,800,000","601,300,000",,,,,,,,,,,,,,,,,,,,,"16,800,000",,,,"14,500,000",,,,"23,400,000",,,,"26,500,000"
				ConstructionInProgress,,"16,300,000",,,,"17,400,000",,,,"14,800,000",,,,"14,900,000",,,,"21,800,000",,,,"13,700,000",,,,"41,300,000",,,,"14,600,000",,,,"5,000,000",,,,"13,700,000",,,,"7,600,000",,,,"11,900,000",,,,"4,800,000",,,"8,300,000","12,500,000",,,,"11,200,000",,,,"21,900,000",,,,"15,000,000",,,,"13,600,000"
			AccumulatedDepreciation,"-505,500,000","-501,300,000","-497,000,000","-526,400,000","-485,400,000","-483,400,000","-472,200,000","-462,600,000","-475,400,000","-470,000,000","-461,800,000","-457,100,000","-449,300,000","-444,000,000","-439,700,000","-433,600,000","-435,400,000","-425,300,000","-418,700,000","-410,200,000","-398,400,000","-391,000,000","-390,500,000","-385,200,000","-380,900,000","-371,500,000","-366,700,000","-385,100,000","-378,900,000","-382,500,000","-382,000,000","-386,000,000","-380,900,000","-375,400,000","-367,600,000","-360,300,000","-353,900,000","-349,900,000","-343,600,000","-336,200,000","-334,200,000","-326,900,000","-326,900,000","-324,300,000","-315,700,000","-306,600,000","-302,800,000","-291,000,000","-288,600,000","-285,200,000","-281,700,000","-272,700,000","-265,100,000","-259,200,000","-253,800,000","-249,000,000","-242,300,000","-492,800,000","-479,900,000","-454,400,000","-424,100,000","-412,500,000","-413,400,000","-407,500,000","-404,300,000","-388,000,000","-396,400,000","-378,700,000","-374,700,000","-359,800,000"
		GoodwillAndOtherIntangibleAssets,"345,900,000","353,200,000","361,200,000","368,800,000","146,600,000","150,000,000","148,100,000","146,400,000","147,500,000","149,800,000","149,000,000","152,400,000","152,700,000","154,700,000","157,200,000","157,900,000","165,900,000","164,000,000","147,800,000","146,300,000","144,200,000","144,400,000","148,200,000","148,900,000","151,400,000","151,300,000","155,000,000","104,700,000","104,300,000","110,400,000","113,200,000","80,200,000","81,100,000","81,600,000","81,000,000","79,300,000","78,700,000","75,400,000","74,400,000","73,100,000","77,300,000","62,400,000","65,900,000","70,000,000","69,100,000","65,500,000","67,600,000","61,300,000","67,700,000","72,400,000","74,100,000","71,900,000","68,400,000","72,500,000","134,700,000","149,800,000","150,700,000","140,200,000","135,800,000","128,800,000","127,700,000","121,500,000",,,,,,,,
			Goodwill,"195,600,000","198,600,000","202,200,000","204,800,000","85,300,000","87,400,000","85,200,000","83,100,000","82,200,000","83,100,000","81,900,000","83,700,000","83,100,000","84,000,000","85,200,000","84,800,000","87,700,000","85,300,000","74,300,000","73,100,000","70,800,000","70,400,000","72,500,000","72,200,000","73,100,000","72,200,000","74,400,000","48,200,000","47,500,000","51,500,000","53,100,000","42,700,000","43,100,000","43,100,000","42,300,000","40,800,000","40,100,000","41,400,000","40,300,000","39,000,000","41,600,000","40,500,000","42,600,000","45,100,000","44,200,000","41,500,000","42,600,000","38,200,000","42,100,000","44,900,000","45,700,000","44,000,000","41,500,000","43,800,000","103,400,000","114,800,000","115,100,000","106,600,000","101,500,000","95,600,000","94,400,000","92,000,000",,,,,,,,
			OtherIntangibleAssets,"150,300,000","154,600,000","159,000,000","164,000,000","61,300,000","62,600,000","62,900,000","63,300,000","65,300,000","66,700,000","67,100,000","68,700,000","69,600,000","70,700,000","72,000,000","73,100,000","78,200,000","78,700,000","73,500,000","73,200,000","73,400,000","74,000,000","75,700,000","76,700,000","78,300,000","79,100,000","80,600,000","56,500,000","56,800,000","58,900,000","60,100,000","37,500,000","38,000,000","38,500,000","38,700,000","38,500,000","38,600,000","34,000,000","34,100,000","34,100,000","35,700,000","21,900,000","23,300,000","24,900,000","24,900,000","24,000,000","25,000,000","23,100,000","25,600,000","27,500,000","28,400,000","27,900,000","26,900,000","28,700,000","31,300,000","35,000,000","35,600,000","33,600,000","34,300,000","33,200,000","33,300,000","29,500,000",,,,,,,,
		NonCurrentDeferredAssets,"28,000,000","25,100,000","25,100,000","25,100,000","20,600,000","18,300,000","22,800,000","22,300,000","11,600,000","13,400,000","13,000,000","12,600,000","15,600,000","16,400,000","17,600,000","17,000,000","10,300,000","10,100,000","10,100,000","9,800,000","10,000,000","6,100,000","8,600,000","13,100,000","16,300,000","20,000,000","5,800,000","22,300,000","26,800,000","29,900,000","3,800,000","8,900,000","11,400,000","13,300,000","21,400,000","24,000,000","26,100,000","35,300,000","25,500,000","30,900,000","47,800,000","45,500,000","32,700,000","32,600,000","38,100,000","43,100,000","49,400,000","53,900,000","54,900,000","37,400,000","43,400,000","49,300,000","41,300,000","42,000,000","26,600,000","34,400,000","14,900,000","55,400,000","56,300,000","54,500,000","57,500,000","32,700,000",,,,"27,600,000",,,,"27,300,000"
			NonCurrentDeferredTaxesAssets,"28,000,000","25,100,000","25,100,000","25,100,000","20,600,000","18,300,000","22,800,000","22,300,000","11,600,000","13,400,000","13,000,000","12,600,000","15,600,000","16,400,000","17,600,000","17,000,000","10,300,000","10,100,000","10,100,000","9,800,000","10,000,000","6,100,000","8,600,000","13,100,000","16,300,000","20,000,000","5,800,000","22,300,000","26,800,000","29,900,000","3,800,000","8,900,000","11,400,000","13,300,000","21,400,000","24,000,000","26,100,000","35,300,000","25,500,000","30,900,000","47,800,000","45,500,000","32,700,000","32,600,000","38,100,000","43,100,000","49,400,000","53,900,000","54,900,000","37,400,000","43,400,000","49,300,000","41,300,000","42,000,000","26,600,000","34,400,000","14,900,000","55,400,000","56,300,000","54,500,000","57,500,000","32,700,000",,,,"27,600,000",,,,"27,300,000"
		DefinedPensionBenefit,"10,800,000","9,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
