name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
		NetPPE,"269,316,000","267,962,000","269,122,000","265,410,000","254,885,000","258,180,000","257,149,000","246,925,000","237,397,000","220,721,000","211,375,000","199,956,000","173,945,000","103,820,000","100,966,000","100,726,000","103,489,000","103,756,000","82,769,000","85,170,000","67,980,000","62,870,000","54,715,000","51,052,000","49,882,000","49,598,000","44,679,000","43,637,000","44,922,000","46,129,000","43,958,000","41,256,000","41,047,000","40,787,000","37,229,000","29,684,000","29,469,000","24,752,000","20,348,000","19,339,000","19,406,000","19,652,000","14,638,000","12,125,000","11,739,000","12,311,000","12,834,000","12,893,000","12,562,000","12,325,000","12,465,000","12,644,000","12,144,000","10,996,000","11,013,000","10,674,000","10,368,000","10,294,000","8,241,000","7,984,000","8,087,000","7,794,000","7,864,000","8,018,000","8,094,000","8,532,000","8,916,000","8,911,000","9,306,000","9,463,000","9,685,000","8,919,000","6,720,000","5,500,000","5,595,741","5,819,791","6,042,376","6,236,270","6,282,352","6,205,248","6,244,899","6,350,450","5,808,906","1,803,576","943,687"
			GrossPPE,"269,316,000","480,444,000","269,122,000","265,410,000","254,885,000","434,200,000","257,149,000","246,925,000","237,397,000","365,086,000","211,375,000","199,956,000","173,945,000","225,004,000",,,,"200,352,000",,,,"136,446,000",,,,"108,353,000",,,,"92,294,000",,,,"77,152,000",,,,"54,616,000",,,,"44,476,000",,,,"33,853,000",,,,"30,568,000",,,,"26,115,000","22,817,000","22,478,000","22,172,000","22,098,000","17,615,000","17,358,000","17,461,000","17,168,000","14,928,000","15,082,000","15,158,000","15,596,000","15,459,000","15,077,000","14,895,000","14,490,000","14,269,000","12,365,000","10,166,000","8,946,000","8,713,342","8,604,227","8,496,440","8,360,224","8,071,389","7,676,137","7,418,161","7,247,097","6,442,238","2,149,284","1,289,395"
				Properties,,"0",,,,"0","0",,"0","0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0",,
				LandAndImprovements,,"4,771,000",,,,"4,771,000",,,,"4,771,000",,,,"4,771,000",,,,"4,771,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,793,133","3,786,934","3,750,901","3,731,182","3,544,586",,
				BuildingsAndImprovements,,"107,695,000",,,,"23,341,000","64,282,000",,"62,704,000","23,341,000","66,632,000","69,056,000","59,341,000","23,341,000",,,,"23,448,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,015,000",,,,"7,640,000",,,,"7,489,000","7,488,000","7,469,000","7,469,000","7,466,000","7,486,000",,,"3,863,000","3,862,823","3,832,009","3,831,297","3,822,059",,,,,,,
				MachineryFurnitureEquipment,,"69,641,000",,,,"60,966,000",,,"62,704,000","48,912,000","66,632,000","69,056,000","59,341,000","95,149,000",,,,"85,355,000",,,,"59,313,000",,,,"49,328,000",,,,"43,176,000",,,,"36,935,000",,,,"28,966,000",,,,"25,658,000",,,,"21,313,000",,,,"18,702,000",,,,"15,619,000",,,,"12,083,000",,,,"9,528,000",,,,"8,107,000","7,970,000","7,608,000","7,426,000","7,024,000","6,783,000",,,"4,992,000","4,845,835","4,767,535","4,660,460","4,533,482","4,278,256","3,889,203","3,667,260","3,515,915","2,897,652",,
				OtherProperties,"269,316,000","104,702,000","269,122,000","265,410,000","254,885,000","140,204,000","192,867,000","246,925,000","174,693,000","133,456,000","144,743,000","130,900,000","114,604,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000",,,,,,,,"4,684","4,683","4,683","4,683",,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,000",,,,,,,,,,,
				Leases,,"193,635,000",,,,"204,918,000",,,,"154,606,000",,,,"101,743,000",,,,"86,778,000",,,,"77,133,000",,,,"59,025,000",,,,"49,118,000",,,,"40,217,000",,,,"25,650,000",,,,"18,818,000",,,,"12,540,000",,,,"11,866,000",,,,"10,496,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-212,482,000",,,,"-176,020,000",,,,"-144,365,000",,,,"-121,184,000",,,,"-96,596,000",,,,"-73,576,000",,,,"-58,755,000",,,,"-46,165,000",,,,"-36,365,000",,,,"-29,864,000",,,,"-24,824,000",,,,"-21,542,000",,,,"-18,243,000",,,,"-15,119,000","-11,804,000","-11,804,000","-11,804,000","-11,804,000","-9,374,000","-9,374,000","-9,374,000","-9,374,000","-7,064,000","-7,064,000","-7,064,000","-7,064,000","-6,543,000","-6,166,000","-5,589,000","-5,027,000","-4,584,000","-3,446,000","-3,446,000","-3,446,000","-3,117,601","-2,784,436","-2,454,064","-2,123,954","-1,789,037","-1,470,889","-1,173,262","-896,647","-633,332","-345,708","-345,708"
		GoodwillAndOtherIntangibleAssets,"529,573,000","535,264,000","541,080,000","546,900,000","552,657,000","558,351,000","564,155,000","569,960,000","574,671,000","574,671,000","574,671,000","574,671,000","574,671,000","574,711,000","551,017,000","551,017,000","551,017,000","764,000",,,,"1,535,000",,,,"2,307,000",,,,"3,078,000",,,,"3,849,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"274,671,000","274,671,000","274,671,000","274,671,000","274,671,000","274,671,000","274,671,000","274,671,000","274,671,000","274,671,000","274,671,000","274,671,000","274,671,000","274,671,000","251,017,000","251,017,000","251,017,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"254,902,000","260,593,000","266,409,000","272,229,000","277,986,000","283,680,000","289,484,000","295,289,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,040,000","300,000,000","300,000,000","300,000,000","764,000",,,,"1,535,000",,,,"2,307,000",,,,"3,078,000",,,,"3,849,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,"0","0","0","0","100,830,000",,"0","507,000","221,219,000","0",,"0","49,194,000","22,635,000","9,857,000",,"0","19,967,000","20,572,000","29,980,000","29,988,000","40,094,000","50,541,000","82,191,000","63,060,000",,,,,,,,,,,,,,,,"0","12,791,000","13,144,000","13,256,000","13,031,000","12,736,000","11,928,000","12,852,000","26,925,000","39,539,000","49,309,000","60,806,000","65,529,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,"0",,,,"100,830,000",,,,"221,219,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,"100,830,000",,,,"221,219,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"46,549,000","47,184,000","53,063,000","41,336,000","31,746,000","21,161,000","17,618,000","17,089,000","118,441,000","12,614,000","115,132,000","120,997,000","164,196,000","122,009,000","176,279,000","213,496,000","184,585,000","196,368,000","129,775,000","35,720,000","29,857,000","9,355,000","10,799,000","11,111,000","11,170,000","9,071,000","9,891,000","10,056,000","4,635,000","1,772,000","5,102,000","5,344,000","5,675,000","2,006,000","5,421,000","5,532,000","5,620,000","5,810,000","5,404,000","5,598,000","5,791,000","5,983,000","6,150,000","681,000","479,000","478,000","478,000","478,000","475,000","504,000","531,000","476,000","476,000","476,000","83,044,000","85,015,000","49,303,000","18,885,000","32,969,000","39,199,000","32,184,000","4,472,000","9,990,000","7,471,000","34,817,000","37,341,000","45,953,000","51,327,000","56,755,000","69,738,000","72,984,000","77,261,000","82,001,000","33,828,000","37,112,848","19,478,795","17,961,282","18,855,786","19,463,233","18,404,168","7,223,522","13,475,228","24,894,703","24,661,739","1,664,228"
TotalLiabilitiesNetMinorityInterest,"618,226,000","654,465,000","812,923,000","560,884,000","518,361,000","512,806,000","746,931,000","350,479,000","325,845,000","329,579,000","317,936,000","295,739,000","279,193,000","229,386,000","203,324,000","198,478,000","194,290,000","200,380,000","193,375,000","183,939,000","180,671,000","204,309,000","187,622,000","194,762,000","195,280,000","209,184,000","211,102,000","228,197,000","237,184,000","248,131,000","253,062,000","243,785,000","245,078,000","253,713,000","243,250,000","229,476,000","232,762,000","245,274,000","192,754,000","201,512,000","192,374,000","206,367,000","189,246,000","189,607,000","175,764,000","168,418,000","158,929,000","139,896,000","145,782,000","182,133,000","110,874,000","112,731,000","113,449,000","108,699,000","108,192,000","101,554,000","99,352,000","94,544,000","76,676,000","74,308,000","73,002,000","9,461,000","10,518,000","11,925,000","12,944,000","14,561,000","15,709,000","18,045,000","15,126,000","15,276,000","12,539,000","12,780,000","11,444,000","7,121,000","5,911,124","5,122,297","5,810,453","5,834,233","5,980,150","5,316,991","2,699,803","2,357,130","3,343,126","4,265,280","2,409,192"
	CurrentLiabilities,"531,294,000","568,854,000","698,434,000","433,834,000","389,616,000","388,138,000","593,138,000","282,615,000","257,219,000","259,357,000","246,211,000","221,952,000","207,869,000","225,072,000","193,652,000","180,847,000","168,022,000","167,129,000","152,789,000","137,779,000","128,895,000","148,516,000","125,808,000","127,714,000","122,710,000","134,266,000","128,261,000","133,760,000","128,152,000","125,893,000","119,129,000","103,841,000","99,029,000","99,198,000","99,637,000","90,348,000","88,987,000","100,577,000","74,536,000","84,644,000","74,025,000","91,140,000","73,923,000","69,514,000","59,817,000","54,821,000","51,183,000","44,804,000","63,036,000","104,498,000","49,812,000","46,817,000","44,735,000","40,220,000","38,043,000","32,462,000","30,098,000","29,348,000","22,718,000","20,832,000","18,963,000","8,549,000","9,353,000","10,204,000","10,541,000","11,098,000","11,089,000","12,272,000","10,354,000","9,675,000","7,298,000","8,269,000","7,720,000","3,832,000","4,085,084","3,166,370","3,674,045","3,492,048","3,483,064","2,747,789","2,381,594","2,049,384","3,045,842","3,978,459","2,409,192"
		PayablesAndAccruedExpenses,"447,905,000","429,802,000","594,256,000","433,834,000","389,616,000","248,357,000","342,688,000","282,615,000","247,501,000","175,077,000","230,521,000","197,001,000","174,941,000","141,684,000","157,157,000","145,189,000","132,246,000","94,196,000","119,978,000","106,665,000","99,213,000","90,999,000","95,321,000","93,574,000","83,381,000","63,202,000","76,756,000","86,015,000","80,454,000","55,724,000","71,323,000","61,580,000","58,593,000","41,027,000","56,611,000","49,577,000","45,765,000","39,902,000","42,525,000","52,154,000","40,565,000","36,703,000","38,287,000","33,836,000","25,393,000","25,783,000","26,980,000","20,904,000","14,924,000","19,496,000","21,946,000","19,159,000","17,588,000","15,879,000","14,917,000","11,150,000","9,807,000","10,475,000","8,255,000","6,658,000","4,792,000","5,389,000","5,197,000","5,014,000","5,045,000","5,045,000","4,781,000","5,530,000","4,765,000","4,815,000","3,677,000","3,288,000","3,679,000","1,726,000","3,102,430","1,975,303","2,456,062","2,190,732","2,383,064","1,981,122","2,239,927","1,907,717","2,904,175","3,836,792","2,409,192"
			Payables,"87,228,000","114,824,000","109,957,000","102,403,000","108,048,000","78,067,000","68,650,000","59,226,000","70,374,000","52,292,000","57,901,000","36,877,000","38,772,000","44,179,000",,,,"29,357,000",,,,"29,005,000",,,,"20,786,000",,,,"17,245,000",,,,"13,407,000",,,,"12,864,000",,,,"15,650,000",,,,,,,,"19,496,000",,,,,"14,917,000","11,150,000","9,807,000","2,678,000","8,255,000","6,658,000","4,792,000","5,389,000","5,197,000","5,014,000","5,045,000","5,045,000","4,781,000","1,619,000","1,571,000","4,815,000","3,677,000","3,288,000","3,679,000","1,726,000","3,102,430","1,975,303","2,456,062","2,190,732","561,395","604,362","1,339,987","895,536","780,291","1,847,346","853,730"
				AccountsPayable,"87,228,000","114,824,000","109,957,000","102,403,000","108,048,000","78,067,000","68,650,000","59,226,000","70,374,000","52,292,000","57,901,000","36,877,000","38,772,000","44,179,000",,,,"29,357,000",,,,"29,005,000",,,,"20,786,000",,,,"17,245,000",,,,"13,407,000",,,,"12,864,000",,,,"15,650,000",,,,,,,,"2,886,000",,,,,"14,917,000","11,150,000","9,807,000","2,678,000","8,255,000","6,658,000","4,792,000","5,389,000","5,197,000","5,014,000","5,045,000","5,045,000","4,781,000","1,619,000","1,571,000","4,815,000","3,677,000","3,288,000","3,679,000","1,726,000","3,102,430","1,975,303","2,456,062","2,190,732","561,395","604,362","1,339,987","895,536","780,291","1,847,346","853,730"
