name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,08/31/1990
		PrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,049,000","70,341,000","73,739,000","49,054,000","26,637,000","27,087,000","34,201,000","19,194,000","22,183,000","18,776,000","17,385,000","11,690,000","13,758,000","15,107,000","11,783,000","18,426,000","29,319,000","29,551,000","25,077,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"3,799,000","3,631,000","6,810,000","6,798,000","7,092,000","4,708,000","6,250,000","5,931,000","1,870,000","1,727,000","1,232,000","1,068,000","983,000","846,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,671,000","1,796,000","6,985,000","3,996,000","34,059,000","33,133,000","28,332,000","32,574,000",,"36,298,000","40,768,000",,"19,586,000","19,586,000","19,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"3,799,000","3,631,000","6,810,000","6,798,000","7,092,000","4,708,000","6,250,000","5,931,000","1,870,000","1,727,000","1,232,000","1,068,000","983,000","846,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,671,000","1,796,000","6,985,000","3,996,000","34,059,000","33,133,000","28,332,000","32,574,000",,"36,298,000","40,768,000",,"19,586,000","19,586,000","19,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"238,743,000","227,540,000","240,487,000","225,763,000","223,604,000","211,338,000","193,541,000","223,001,000","181,353,000","201,086,000","202,516,000","224,277,000","190,013,000","197,619,000","196,673,000","216,239,000","185,772,000","169,725,000","174,961,000","155,166,000","142,946,000","133,115,000","129,138,000","130,243,000","120,326,000","115,376,000","120,763,000","121,847,000","110,075,000","102,064,000","107,548,000","110,420,000","112,047,000","112,452,000","121,843,000","101,443,000","91,074,000","87,789,000","86,003,000","85,649,000","77,410,000","82,863,000","79,092,000","88,022,000","77,812,000","71,256,000","84,394,000","83,160,000","73,497,000","134,558,000","132,794,000","135,013,000","132,432,000","157,384,000","122,322,000","122,490,000","123,846,000","129,426,000","134,500,000","116,495,000","116,228,000","123,522,000","126,755,000","100,356,000","101,121,000","106,672,000","124,604,000","72,526,000",,,,,,,,,,,,,"37,288,000",,,"40,768,000",,,,"49,426,000","50,330,000","58,000,000","55,400,000","63,600,000","103,400,000","103,000,000","86,200,000","99,500,000","59,600,000","43,000,000","45,200,000","46,000,000","46,400,000","41,300,000","44,000,000","37,800,000","41,500,000","31,800,000","41,500,000","35,900,000","37,600,000","30,700,000","29,100,000","27,000,000","35,600,000","30,300,000","25,200,000","23,700,000","21,700,000","21,100,000","17,400,000","18,500,000","17,000,000","18,000,000","16,900,000","15,600,000","13,700,000","11,000,000"
	TotalNonCurrentAssets,"8,265,844,000","8,174,703,000","8,111,803,000","8,100,896,000","7,913,550,000","7,833,148,000","7,731,779,000","7,612,000,000","7,504,138,000","7,563,202,000","7,543,481,000","4,867,228,000","4,802,400,000","4,748,023,000","4,709,252,000","4,711,111,000","4,630,492,000","4,577,412,000","4,679,892,000","4,648,526,000","4,521,015,000","4,409,863,000","4,373,858,000","4,360,214,000","4,238,619,000","4,156,601,000","4,163,657,000","4,132,055,000","4,081,950,000","4,036,102,000","4,009,520,000","3,937,246,000","3,783,958,000","3,724,394,000","3,653,188,000","3,614,076,000","3,604,718,000","3,538,820,000","3,335,748,000","3,286,693,000","3,204,582,000","3,147,900,000","3,089,907,000","3,077,177,000","3,078,349,000","3,027,488,000","2,979,925,000","2,959,773,000","2,873,822,000","2,776,279,000","2,767,882,000","2,756,675,000","2,688,192,000","2,654,218,000","2,651,069,000","2,670,811,000","2,639,966,000","2,581,753,000","2,554,480,000","2,534,254,000","2,491,717,000","2,466,158,000","2,454,391,000","2,407,379,000","2,402,543,000","2,366,861,000","2,339,073,000","2,315,798,000","2,256,764,000","2,212,383,000","2,179,806,000","2,156,808,000","2,145,103,000","2,101,362,000","2,087,890,000","2,095,472,000","2,042,545,000","2,036,668,000","2,046,668,000","2,027,663,000","2,072,270,000","2,071,436,000","2,088,469,000","2,104,001,000","2,153,550,000","2,152,733,000","2,153,350,000","2,146,438,000","2,134,470,000","2,113,200,000","2,090,400,000","2,059,700,000","1,993,600,000","1,949,200,000","1,802,200,000","1,631,000,000","1,357,400,000","1,193,500,000","1,157,400,000","1,105,200,000","1,002,800,000","953,500,000","923,700,000","885,300,000","811,300,000","759,200,000","720,500,000","664,000,000","596,400,000","546,000,000","503,700,000","457,700,000","407,600,000","375,300,000","345,000,000","318,000,000","274,000,000","250,500,000","238,000,000","221,700,000","199,400,000","186,200,000","175,200,000","164,400,000","150,900,000","135,600,000"
		NetPPE,"7,736,257,000","7,622,850,000","7,575,494,000","7,575,603,000","7,377,995,000","7,288,660,000","7,193,021,000","7,090,898,000","6,998,435,000","7,055,643,000","7,035,761,000","4,398,751,000","4,324,930,000","4,269,923,000","4,228,801,000","4,218,400,000","4,122,966,000","4,081,301,000","4,060,951,000","4,031,018,000","3,904,152,000","3,803,803,000","3,750,511,000","3,733,254,000","3,619,305,000","3,544,882,000","3,537,055,000","3,505,632,000","3,426,388,000","3,376,480,000","3,358,064,000","3,310,475,000","3,193,289,000","3,135,255,000","3,108,770,000","3,071,361,000","3,002,823,000","2,944,549,000","2,890,269,000","2,855,928,000","2,767,098,000","2,724,396,000","2,667,105,000","2,668,875,000","2,615,024,000","2,554,864,000","2,532,205,000","2,519,946,000","2,425,043,000","2,383,143,000","2,368,846,000","2,354,357,000","2,301,794,000","2,267,404,000","2,267,198,000","2,289,656,000","2,255,741,000","2,204,102,000","2,188,535,000","2,177,842,000","2,134,272,000","2,110,937,000","2,096,377,000","2,051,308,000","2,021,692,000","1,992,415,000","1,965,632,000","1,937,615,000","1,880,218,000","1,837,260,000","1,823,972,000","1,790,089,000","1,752,474,000","1,735,505,000","1,719,386,000","1,715,753,000","1,671,917,000","1,662,567,000","1,663,684,000","1,661,728,000","1,691,593,000","1,682,335,000","1,698,124,000","1,710,443,000","1,770,310,000","1,756,108,000","1,749,414,000","1,758,440,000","1,720,274,000","1,699,900,000","1,675,700,000","1,638,500,000","1,581,700,000","1,600,200,000","1,574,500,000","1,427,500,000","1,243,600,000","1,166,900,000","1,132,000,000","1,081,100,000","980,100,000","931,100,000","899,800,000","862,900,000","787,600,000","739,000,000","700,800,000","644,200,000","573,700,000","524,300,000","482,200,000","436,100,000","387,600,000","355,200,000","324,500,000","297,400,000","253,100,000","228,900,000","216,100,000","199,800,000","176,200,000","164,600,000","153,500,000","142,800,000","128,500,000","112,200,000"
			GrossPPE,"11,904,207,000","11,708,797,000","11,572,438,000","11,525,890,000","11,233,700,000","11,070,764,000","10,890,695,000","10,718,219,000","10,513,032,000","10,527,448,000","10,429,409,000","7,713,196,000","7,556,743,000","7,436,916,000","7,324,008,000","7,291,623,000","7,124,603,000","7,041,562,000","6,952,694,000","6,873,193,000","6,660,492,000","6,501,072,000","6,397,584,000","6,330,115,000","6,157,061,000","6,021,684,000","5,979,444,000","5,891,707,000","5,747,901,000","5,648,630,000","5,598,394,000","5,500,674,000","5,322,299,000","5,225,310,000","5,148,489,000","5,058,525,000","4,934,713,000","4,839,902,000","4,735,703,000","4,659,761,000","4,565,947,000","4,488,383,000","4,408,429,000","4,371,872,000","4,270,644,000","4,173,972,000","4,118,898,000","4,067,261,000","3,950,799,000","3,901,843,000","3,863,498,000","3,809,414,000","3,750,240,000","3,676,662,000","3,643,834,000","3,639,277,000","3,571,288,000","3,492,926,000","3,440,810,000","3,395,545,000","3,311,123,000","3,307,703,000","3,262,683,000","3,183,808,000","3,139,579,000","3,083,909,000","3,037,067,000","2,978,637,000","2,889,077,000","2,821,081,000","2,767,860,000","2,709,137,000","2,638,236,000","2,600,663,000","2,600,207,000","2,573,160,000","2,497,063,000","2,464,495,000","2,458,096,000","2,432,130,000","2,427,756,000","2,392,543,000","2,386,253,000","2,372,311,000","2,414,098,000","2,371,747,000","2,339,830,000","2,320,376,000","2,248,057,000","2,200,600,000","2,159,100,000","2,089,100,000","1,997,500,000","1,995,700,000","1,941,200,000","1,778,500,000","1,570,000,000","1,463,400,000","1,419,600,000","1,336,900,000","1,224,600,000","1,164,400,000","1,115,300,000","1,061,200,000","964,200,000","907,500,000","861,500,000","792,300,000","704,200,000","644,700,000","593,800,000","539,000,000","478,800,000","439,300,000","404,400,000","370,900,000","318,500,000","290,200,000","272,600,000","252,900,000","223,800,000","209,500,000","195,700,000","182,600,000","165,100,000","143,700,000"
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,"1,261,509,000",,,,"1,205,228,000",,,,"1,147,709,000",,,,"1,107,092,000",,,,"1,056,187,000",,,,"998,460,000",,,,"966,916,000",,,,"925,359,000",,,,"862,565,000",,,,"800,175,000",,,,"740,276,000",,,,"690,098,000",,,,"656,516,000",,,,"643,699,000",,,,"625,992,000",,,,"588,444,000",,,,"559,231,000",,,,"538,920,000",,,,"525,473,000",,,,"502,302,000",,,,"492,287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,"4,277,593,000",,,,"4,020,271,000",,,,"3,895,559,000",,,,"3,698,010,000",,,,"3,423,056,000",,,,"3,169,575,000",,,,"2,989,399,000",,,,"2,802,265,000",,,,"2,607,751,000",,,,"2,400,895,000",,,,"2,177,476,000",,,,"2,013,301,000",,,,"1,900,610,000",,,,"2,016,766,000",,,,"1,903,773,000",,,,"1,731,579,000",,,,"1,601,660,000",,,,"1,507,641,000",,,,"1,325,759,000",,,,"1,228,604,000",,,,"1,182,880,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,"2,407,046,000",,,,"2,158,251,000",,,,"1,991,042,000",,,,"1,841,330,000",,,,"1,704,653,000",,,,"1,550,792,000",,,,"1,422,949,000",,,,"1,254,445,000",,,,"1,122,821,000",,,,"1,016,835,000",,,,"994,369,000",,,,"923,595,000",,,,"887,521,000",,,,"850,679,000",,,,"780,199,000",,,,"729,426,000",,,,"662,495,000",,,,"574,882,000",,,,"551,465,000",,,,"533,121,000",,,,"505,282,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
