name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996
		PrepaidAssets,"10,890,000","11,654,000","6,389,000","7,664,000","8,744,000","9,325,000","4,576,000","6,768,000","8,251,000","8,912,000","4,554,000","5,947,000","6,548,000","7,940,000","9,464,000","9,736,000","11,677,000","11,615,000","8,368,000","8,799,000","10,624,000","11,324,000","2,566,000","5,191,000","5,891,000","7,171,000","3,438,000","7,052,000","7,676,000","9,234,000","6,001,000","7,229,000","8,132,000","9,028,000","7,576,000","7,253,000","7,544,000","8,619,000","6,211,000","6,228,000","6,447,000","7,902,000","1,886,000","1,717,000","2,034,000","2,844,000","1,511,000","1,866,000","970,000","2,423,000","979,000","3,266,000","2,672,000","4,500,000","2,662,000","3,372,000","3,381,000","3,444,000","2,209,000","2,542,000","2,027,000","2,710,000","1,471,000","1,521,000","1,624,000","1,897,000","746,000","1,225,000","3,079,000","3,364,000","16,000","456,000","723,000","1,164,000","163,000","345,000","1,097,000","1,322,000","167,000","393,000","699,000","1,126,244","445,049","349,466",,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,"3,704,000",,,,"2,952,000",,,,"18,383,000","16,971,000","16,971,000","16,971,000","16,971,000","14,595,000","14,595,000","14,595,000","14,595,000","11,695,000","11,695,000","11,695,000","10,616,000","17,100,000","16,858,000","15,612,000","15,721,000","15,060,000","14,184,000","13,044,000","13,199,000","12,695,000","11,783,000","10,696,000","11,684,000","10,123,000","10,097,000","9,219,000","9,782,000",,"8,192,000","7,804,000","8,680,000","6,799,000","6,677,000","5,946,000","6,045,000","4,911,000","4,174,000","3,785,000","3,758,000","2,273,000","2,199,000","1,985,000","2,387,000","1,743,000","1,456,000","1,320,000","1,822,000","1,053,000","933,000","909,000","1,175,000","477,000","450,000","391,000","384,000","208,000","255,000","356,000","355,690",,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,"18,383,000","16,971,000","16,971,000","16,971,000","16,971,000","14,595,000","14,595,000","14,595,000","14,595,000","11,695,000","11,695,000","11,695,000","10,616,000","17,100,000","16,858,000","15,612,000","15,721,000","15,060,000","14,184,000","13,044,000","13,199,000","12,695,000","11,783,000","10,696,000","11,684,000","10,123,000","10,097,000","9,219,000","9,782,000",,"8,192,000","7,804,000","8,680,000","6,799,000","6,677,000","5,946,000","6,045,000","4,911,000","4,174,000","3,785,000","3,758,000","2,273,000","2,199,000","1,985,000","2,387,000","1,743,000","1,456,000","1,320,000","1,822,000","1,053,000","933,000","909,000","1,175,000","477,000","450,000","391,000","384,000","208,000","255,000","356,000","355,690",,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,294,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"331,968","305,685","216,606","214,136","342,230","271,854","200,000","200,000","200,000","300,000","400,000","500,000","700,000","800,000","700,000","600,000","400,000","400,000","1,800,000"
	TotalNonCurrentAssets,"946,470,000","944,351,000","939,309,000","937,491,000","952,511,000","964,134,000","973,375,000","983,225,000","1,000,451,000","1,007,479,000","1,002,907,000","997,894,000","999,909,000","616,620,000","612,561,000","617,402,000","622,806,000","624,629,000","633,241,000","640,626,000","642,029,000","631,806,000","627,704,000","611,757,000","599,606,000","588,662,000","586,680,000","584,640,000","569,792,000","565,765,000","557,793,000","554,002,000","543,939,000","540,043,000","531,630,000","512,129,000","494,943,000","484,156,000","469,025,000","450,680,000","429,303,000","415,080,000","395,397,000","372,499,000","355,747,000","347,364,000","344,311,000","332,087,000","316,575,000","306,824,000","321,274,000","308,999,000","300,976,000","299,487,000","289,767,000","275,888,000","252,752,000","209,314,000","195,663,000","178,312,000","163,098,000","154,301,000","140,517,000","125,917,000","114,460,000","105,727,000","94,372,000","87,166,000","81,404,000","72,546,000","65,635,000","59,778,000","54,786,000","51,598,000","49,730,000","46,556,000","44,197,000","41,938,000","36,522,000","31,972,000","29,433,000","29,055,109","28,316,789","26,235,468","27,059,445","27,529,832","25,300,201","22,226,124","20,488,370","18,085,593","16,900,000","16,600,000","16,200,000","15,300,000","15,200,000","15,000,000","15,100,000","14,700,000","14,600,000","13,700,000","13,000,000","12,500,000","12,100,000"
		NetPPE,"861,661,000","871,355,000","872,483,000","876,561,000","893,100,000","910,398,000","921,328,000","936,544,000","961,340,000","966,994,000","963,373,000","958,957,000","962,749,000","582,754,000","576,742,000","582,108,000","587,758,000","589,844,000","599,450,000","607,434,000","609,836,000","601,324,000","598,370,000","583,582,000","572,311,000","561,832,000","560,222,000","558,262,000","543,751,000","541,349,000","533,723,000","529,074,000","520,875,000","513,597,000","503,543,000","483,222,000","467,791,000","457,499,000","439,118,000","420,246,000","399,802,000","390,591,000","369,341,000","350,907,000","337,065,000","330,108,000","319,233,000","310,208,000","297,127,000","291,913,000","279,422,000","266,322,000","258,679,000","262,205,000","249,147,000","234,146,000","210,496,000","202,781,000","189,136,000","171,684,000","156,655,000","148,395,000","134,603,000","119,999,000","108,528,000","99,773,000","88,397,000","81,168,000","75,371,000","66,489,000","59,559,000","53,691,000","48,691,000","46,306,000","44,379,000","41,086,000","38,572,000","36,177,000","30,885,000","25,666,000","23,094,000","22,848,125","21,834,195","19,221,563","19,240,671","19,534,640","19,843,001","16,737,787","14,956,121","12,529,913","11,300,000","11,000,000","10,500,000","9,600,000","8,800,000","8,900,000","9,100,000","8,700,000","8,300,000","7,400,000","6,800,000","6,200,000","5,300,000"
			GrossPPE,"861,661,000","1,600,838,000","872,483,000","876,561,000","893,100,000","1,571,884,000","921,328,000","936,544,000","961,340,000","1,551,566,000","963,373,000","958,957,000","962,749,000","1,106,389,000","576,742,000","582,108,000","587,758,000","1,054,505,000","599,450,000","607,434,000","609,836,000","1,006,026,000","598,370,000","583,582,000","572,311,000","907,597,000","560,222,000","558,262,000","543,751,000","832,966,000","533,723,000","529,074,000","520,875,000","752,495,000","503,543,000","483,222,000","467,791,000","646,142,000",,,,"540,115,000",,,,"446,556,000",,,,"380,829,000",,,,"327,423,000","295,881,000","280,880,000","257,230,000","249,515,000","224,220,000","206,768,000","191,739,000","183,479,000","159,709,000","145,105,000","133,634,000","124,879,000","106,523,000","99,294,000","93,497,000","84,615,000","72,836,000","66,968,000","61,968,000","59,583,000","54,106,000","50,813,000","48,299,000","45,904,000","37,969,000","32,750,000","30,178,000","29,932,154","27,764,963","25,152,331","25,171,439","25,465,408","25,290,001","21,705,787","19,545,121","16,734,913","14,800,000","14,500,000","13,800,000","12,600,000","11,500,000","10,800,000","11,000,000","10,600,000","9,900,000","8,000,000","7,900,000","7,100,000","6,000,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"4,462,000",,,,"2,507,000",,,,"6,833,000",,,,"8,412,000",,,,"5,701,000",,,,"10,933,000",,,,"8,658,000",,,,"10,403,000",,,,"6,530,000",,,,"7,534,000",,,,"9,081,000",,,,"6,531,000",,,,"6,453,000",,,,"6,453,000",,,,"6,453,000",,,,"6,533,000",,,,"3,502,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"391,660,000",,,,"388,091,000",,,,"381,721,000",,,,"367,020,000",,,,"362,986,000",,,,"344,450,000",,,,"308,875,000",,,,"278,906,000",,,,"253,255,000",,,,"211,058,000",,,,"172,905,000",,,,"146,423,000",,,,"126,412,000",,,,"198,873,000",,,,"149,136,000",,,,"107,420,000",,,,"72,855,000",,,,"51,602,000",,,,"36,451,000",,,,"27,972,000",,,,"18,518,178",,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"508,263,000",,,,"488,084,000",,,,"467,795,000",,,,"439,912,000",,,,"420,036,000",,,,"386,938,000",,,,"347,098,000",,,,"315,648,000",,,,"288,880,000",,,,"244,843,000",,,,"195,383,000",,,,"157,323,000",,,,"126,230,000",,,,"110,423,000",,,,"80,199,000",,,,"55,904,000",,,,"37,534,000",,,,"26,311,000",,,,"19,695,000",,,,"15,396,000",,,,"11,171,121",,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"861,661,000","365,244,000","872,483,000","876,561,000","893,100,000","375,557,000","921,328,000","936,544,000","961,340,000","383,355,000","963,373,000","958,957,000","962,749,000",,"576,742,000","582,108,000","587,758,000",,"599,450,000","607,434,000","609,836,000",,"598,370,000","583,582,000","572,311,000",,"560,222,000","558,262,000","543,751,000",,"533,723,000","529,074,000","520,875,000",,"503,543,000","483,222,000","467,791,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"24,627,000",,,,"18,510,000",,,,"22,590,000",,,,"20,024,000",,,,"9,367,000",,,,"22,894,000",,,,"20,809,000",,,,"25,491,000",,,,"16,715,000",,,,"16,047,000",,,,"16,918,000",,,,"11,321,000",,,,"12,443,000",,,,"11,674,000",,,,"13,727,000",,,,"13,622,000",,,,"10,988,000",,,,"6,702,000",,,,"3,437,000",,,,"2,536,000",,,,"242,855",,,,,,,,,,,,,,,,,,,,,
				Leases,,"306,582,000",,,,"299,135,000",,,,"289,272,000",,,,"271,021,000",,,,"256,415,000",,,,"240,811,000",,,,"222,157,000",,,,"202,518,000",,,,"187,115,000",,,,"166,660,000",,,,"145,828,000",,,,"124,958,000",,,,"109,291,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-729,483,000",,,,"-661,486,000",,,,"-584,572,000",,,,"-523,635,000",,,,"-464,661,000",,,,"-404,702,000",,,,"-345,765,000",,,,"-291,617,000",,,,"-238,898,000",,,,"-188,643,000",,,,"-149,524,000",,,,"-116,448,000",,,,"-88,916,000",,,,"-65,218,000","-46,734,000","-46,734,000","-46,734,000","-46,734,000","-35,084,000","-35,084,000","-35,084,000","-35,084,000","-25,106,000","-25,106,000","-25,106,000","-25,106,000","-18,126,000","-18,126,000","-18,126,000","-18,126,000","-13,277,000","-13,277,000","-13,277,000","-13,277,000","-9,727,000","-9,727,000","-9,727,000","-9,727,000","-7,084,000","-7,084,000","-7,084,000","-7,084,029","-5,930,768","-5,930,768","-5,930,768","-5,930,768","-5,447,000","-4,968,000","-4,589,000","-4,205,000","-3,500,000","-3,500,000","-3,300,000","-3,000,000","-2,700,000","-1,900,000","-1,900,000","-1,900,000","-1,600,000","-600,000","-1,100,000","-900,000","-700,000"
		GoodwillAndOtherIntangibleAssets,"4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,762,000","4,762,000","4,762,000","4,762,000","4,762,000","5,183,000","5,323,000","5,397,000","5,471,451","5,643,560","5,678,690","5,727,259","5,759,972","5,077,972","5,119,322","5,160,703","5,202,085","5,200,000","5,300,000","5,300,000","5,400,000","5,500,000","5,500,000","5,500,000","5,500,000","5,500,000","5,600,000","5,600,000","5,700,000","5,700,000"
			Goodwill,"4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,673,000","4,762,000","4,762,000","4,762,000","4,762,000","4,762,000","5,183,000","5,323,000","5,397,000","5,471,451","5,643,560","5,678,690","5,727,259","5,759,972","5,077,972","5,119,322","5,160,703","5,202,085","5,200,000","5,300,000","5,300,000","5,400,000","5,500,000","5,500,000","5,500,000","5,500,000","5,500,000","5,600,000","5,600,000","5,700,000","5,700,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,775,000","1,000,000","1,803,000","7,268,000","8,861,000","7,734,000","7,534,000","11,035,000","12,167,000","11,892,000","7,739,000","9,077,000","4,976,000","1,991,000","1,005,000","9,178,000","6,185,000","4,132,000","0","28,510,000","29,783,000","29,497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,775,000","1,000,000","1,803,000","7,268,000","8,861,000","7,734,000","7,534,000","11,035,000","12,167,000","11,892,000","7,739,000","9,077,000","4,976,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,775,000","1,000,000","1,803,000","7,268,000","8,861,000","7,734,000","7,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","110,000","139,000","280,000","307,000","334,000","361,000","387,000","413,000","438,000","464,000","489,000","513,000","538,000","562,000","586,000","609,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"35,217,000","24,902,000","19,366,000","13,928,000","12,526,000","6,227,000","8,565,000","3,860,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,000","170,000","14,000","517,000","482,000","482,006","413,170","919,303",,,,,,,,,,,,,,,,,,,
