name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,12/31/2003
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,"9,258,000",,,,,"0","0","0","25,381,000","25,350,000","495,955,000","0","0","55,354,000","0","26,498,000","0","131,014,000","0","0","0","14,408,000","23,707,000","114,940,000","87,304,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111,153,000",,"110,468,000",,,,"53,785,000","51,147,000","54,602,000","52,874,000","50,212,000","52,948,000","59,760,000","58,751,000","52,975,000","64,431,000",,,,,,,,,,,,,,,,,,,"24,950,059"
	TotalNonCurrentAssets,"7,371,128,000","7,425,722,000","7,464,295,000","7,470,907,000","7,439,837,000","7,446,098,000","7,491,539,000","7,444,346,000","7,398,581,000","7,464,936,000","7,555,835,000","7,284,725,000","7,222,279,000","6,923,764,000","6,910,210,000","6,809,986,000","6,913,239,000","6,823,428,000","6,629,195,000","6,163,731,000","5,896,288,000","5,785,178,000","5,704,728,000","6,066,256,000","5,932,928,000","5,901,784,000","5,920,363,000","5,726,182,000","5,759,720,000","5,636,590,000","5,688,451,000","5,612,590,000","5,545,337,000","5,500,192,000","5,216,425,000","5,103,510,000","5,012,512,000","5,046,596,000","4,136,000,000","3,179,192,000","2,948,611,000","2,957,903,000","2,645,512,000","2,542,413,000","2,511,960,000","2,496,330,000","2,365,771,000","2,041,230,000","2,050,822,000","2,080,660,000","2,117,029,000","2,096,771,000","2,076,973,000","2,056,135,000",,,,,,,,,,,,,,,,,,,"298,034,690"
		NetPPE,"455,627,000","456,239,000","456,871,000","457,520,000","456,860,000","457,573,000","458,330,000","459,110,000","459,957,000","460,857,000","461,810,000","279,300,000","280,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"4,024,847,000","3,075,259,000","2,948,611,000","2,761,757,000","2,574,071,000","2,418,995,000","2,511,960,000","2,496,330,000","2,365,771,000","2,041,230,000","2,050,822,000","2,080,660,000","2,117,029,000","2,096,771,000","2,076,973,000","2,056,135,000","2,049,403,000","2,070,916,000","1,070,055,000","1,019,967,000","977,245,000","937,370,000","912,163,000","770,885,000","793,644,000","774,884,000","756,277,000","497,468,000","491,462,000","474,736,000","455,630,000","340,514,000","336,305,000","322,593,000","223,915,889"
			GrossPPE,"455,627,000","456,239,000","456,871,000","457,520,000","456,860,000","457,573,000","458,330,000","459,110,000","459,957,000","460,857,000","461,810,000","279,300,000","280,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"4,387,232,000","3,414,905,000","3,266,557,000","3,057,805,000","2,853,245,000","2,678,354,000","2,756,154,000","2,736,690,000","2,587,234,000","2,244,776,000","2,238,677,000","2,254,480,000","2,275,502,000","2,239,509,000","2,204,932,000","2,169,487,000","2,148,566,000","2,156,555,000",,,,,,,,,,,,,,,,,
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,090,000","58,298,000","86,149,000","0","0","0","94,856,000","62,486,000","63,292,000","63,755,000","73,755,000","65,690,000","66,677,000","67,301,000","68,250,000","69,302,000","2,049,403,000","2,070,916,000",,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"522,590,000","418,203,000","389,470,000","380,074,000","337,742,000","311,466,000","307,028,000","313,005,000","292,861,000","254,611,000","247,017,000","250,044,000","247,824,000","247,295,000","242,653,000","242,653,000","224,188,000","223,948,000",,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,516,324,000","2,441,059,000","2,394,892,000","2,380,582,000","2,233,870,000","2,113,885,000","2,141,432,000","2,177,780,000","2,086,295,000","1,808,467,000","1,807,115,000","1,825,915,000","1,849,181,000","1,715,913,000","1,709,271,000","1,706,184,000","1,733,339,000","1,546,218,000",,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"195,568,000","144,944,000","141,120,000","139,249,000","138,624,000","125,823,000","126,345,000","129,175,000","125,393,000","112,576,000","110,790,000","112,831,000","111,820,000","100,126,000","95,263,000","87,633,000","79,396,000","68,627,000",,,,,,,,,,,,,,,,,
				OtherProperties,"455,627,000","456,239,000","456,871,000","457,520,000","456,860,000","457,573,000","458,330,000","459,110,000","459,957,000","460,857,000","461,810,000","279,300,000","280,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,525,000",,,,,,,,"2,050,352,000","2,029,470,000",,,"-1,979,090,000","-1,931,316,000",,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,660,000","352,401,000","254,926,000","157,900,000","82,484,000","127,180,000","86,493,000","54,244,000","19,393,000","5,367,000",,"0","0","108,874,000","89,495,000","63,715,000","41,330,000","178,162,000",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-362,385,000","-339,646,000","-317,946,000","-296,048,000","-279,174,000","-259,359,000","-244,194,000","-240,360,000","-221,463,000","-203,546,000","-187,855,000","-173,820,000","-158,473,000","-142,738,000","-127,959,000","-113,352,000","-99,163,000","-85,639,000",,,,,,,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,"1,100,000",,,,"4,200,000",,,,"1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,"1,100,000",,,,"4,200,000",,,,"1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"6,701,172,000","6,742,370,000","6,775,341,000","6,779,807,000","6,780,974,000","6,791,025,000","6,776,108,000","6,732,212,000","6,710,573,000","6,769,903,000","6,836,721,000","6,753,607,000","6,684,889,000","6,661,034,000","6,600,571,000","6,512,172,000","6,624,572,000","6,532,168,000","6,345,172,000","5,888,343,000","5,625,645,000","5,512,811,000","5,435,470,000","5,809,103,000","5,663,086,000","5,612,400,000","5,629,086,000","5,462,450,000","5,522,478,000","5,402,835,000","5,452,010,000","5,382,141,000","5,323,742,000","5,272,464,000","5,065,335,000","4,923,580,000","4,896,599,000","4,928,722,000",,,,,,"61,186,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,129,000","3,028,000","1,708,000",,"2,610,000","2,284,000","1,059,000","3,013,000","2,164,000",,,
		NonCurrentDeferredAssets,,,,,,,,,,,,"5,400,000","8,200,000","4,600,000","5,000,000","5,800,000","7,300,000","8,800,000","9,400,000","7,700,000","6,800,000","2,800,000","3,100,000","3,100,000","3,600,000","24,000,000","25,700,000","22,600,000","24,800,000","24,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"214,329,000","227,113,000","232,083,000","233,580,000","202,003,000","197,500,000","257,101,000","253,024,000","228,051,000","234,176,000","257,304,000","251,818,000","249,190,000","261,630,000","309,639,000","297,814,000","288,667,000","287,060,000","284,023,000","275,388,000","270,643,000","271,067,000","269,258,000","257,153,000","269,842,000","289,384,000","291,277,000","263,732,000","237,242,000","233,755,000","236,441,000","230,449,000","221,595,000","227,728,000","151,090,000","179,930,000","115,913,000","117,874,000","111,153,000","103,933,000","110,468,000","196,146,000","71,441,000","62,232,000","53,785,000",,,,,,,"58,751,000",,,,,,,,,,,,,,,,,,,,,"74,118,801"
TotalLiabilitiesNetMinorityInterest,"4,218,002,000","4,273,301,000","4,501,487,000","4,437,234,000","4,385,215,000","4,350,056,000","4,365,000,000","4,222,568,000","4,249,850,000","4,116,699,000","4,130,855,000","3,756,102,000","3,635,646,000","3,307,599,000","3,299,124,000","3,089,573,000","3,399,896,000","3,266,243,000","3,060,815,000","2,601,923,000","2,430,792,000","2,360,348,000","2,761,426,000","2,816,783,000","2,827,606,000","3,184,779,000","3,169,706,000","2,917,107,000","2,899,732,000","3,164,993,000","3,153,327,000","3,083,795,000","2,953,624,000","2,919,511,000","2,633,973,000","2,595,447,000","2,440,391,000","2,384,374,000","2,000,725,000","1,741,113,000","1,598,905,000","1,562,254,000","1,351,471,000","1,295,044,000","1,373,940,000","1,440,885,000","1,437,529,000","1,277,138,000","1,273,289,000","1,295,485,000","1,376,534,000","1,296,422,000","1,414,296,000","1,368,413,000","1,355,333,000","1,374,561,000","658,942,000","600,668,000","651,363,000","599,862,000","578,712,000","475,346,000","471,842,000","554,420,000","525,698,000","324,784,000","326,601,000","371,196,000","342,458,000","226,751,000","221,520,000","225,065,000","302,403,971"
	CurrentLiabilities,"57,277,000","93,067,000","675,380,000","590,405,000","520,732,000","456,170,000","364,338,000","258,835,000","662,786,000","514,111,000","438,395,000","252,679,000","515,839,000","476,067,000","353,381,000","117,730,000","270,932,000","181,341,000","346,052,000","204,833,000","234,510,000","175,914,000","97,247,000","61,626,000","49,306,000","140,888,000","81,020,000","297,585,000","183,690,000","313,129,000","212,096,000","58,436,000","321,561,000","215,788,000","239,195,000","146,835,000","365,690,000","314,046,000","57,700,000","114,266,000","111,697,000","114,724,000","114,313,000","87,536,000","87,015,000","95,782,000","100,717,000","71,343,000","68,735,000","72,030,000","91,559,000","76,472,000","78,674,000","91,492,000",,,,,,,,,,,,,,,,,,,"29,076,904"
		PayablesAndAccruedExpenses,"57,277,000","93,067,000","98,380,000","69,705,000","58,232,000","85,070,000","87,638,000","72,335,000","53,086,000","88,411,000","86,295,000","67,079,000","58,439,000","88,767,000","86,481,000","66,430,000","52,932,000","53,741,000","79,612,000","62,547,000","48,510,000","76,614,000","77,247,000","61,626,000","49,306,000","71,988,000","81,020,000","68,185,000","51,790,000","70,629,000","73,596,000","58,436,000","49,861,000","65,088,000","63,895,000","49,635,000","44,690,000","56,046,000","57,700,000","38,144,000","29,633,000","36,884,000","37,307,000","30,369,000","25,786,000","34,771,000","34,224,000","26,963,000","22,214,000","26,543,000","31,679,000","29,165,000","26,465,000","35,440,000","39,213,000","35,270,000","11,833,000","14,360,000","14,424,000","21,883,000","18,710,000","13,616,000","16,133,000","13,631,000","9,807,000","7,983,000","8,564,000","7,872,000","5,280,000","5,443,000","6,856,000",,"13,746,955"
			Payables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,746,955"
				AccountsPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,298,871"
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,448,084"
		CurrentDebtAndCapitalLeaseObligation,,,"577,000,000","520,700,000","462,500,000","371,100,000","276,700,000","186,500,000","609,700,000","425,700,000","352,100,000","185,600,000","457,400,000","387,300,000","266,900,000","51,300,000","218,000,000","127,600,000","266,440,000","142,286,000","186,000,000","99,300,000","20,000,000",,,"68,900,000",,"229,400,000","131,900,000","242,500,000","138,500,000",,"271,700,000","150,700,000","175,300,000","97,200,000","321,000,000","258,000,000",,,,,,"1,207,508,000",,,,"1,047,041,000",,,,"1,189,735,000",,,"1,254,376,000","1,290,552,000",,,,,,,,,,,,"50,225,000",,,,,"11,403,392"
			CurrentDebt,,,"577,000,000","520,700,000","462,500,000","371,100,000","276,700,000","186,500,000","609,700,000","425,700,000","352,100,000","185,600,000","457,400,000","387,300,000","266,900,000","51,300,000","218,000,000","127,600,000","266,440,000","142,286,000","186,000,000","99,300,000","20,000,000",,,"68,900,000",,"229,400,000","131,900,000","242,500,000","138,500,000",,"271,700,000","150,700,000","175,300,000","97,200,000","321,000,000","258,000,000",,,,,,"1,207,508,000",,,,"1,047,041,000",,,,"1,189,735,000",,,"1,254,376,000","1,290,552,000",,,,,,,,,,,,"50,225,000",,,,,"11,403,392"
				LineOfCredit,"0","0","577,000,000","520,700,000","462,500,000","371,100,000","276,700,000","186,500,000","609,700,000","425,700,000","352,100,000","185,600,000","457,400,000","387,300,000","266,900,000","51,300,000","218,000,000","127,600,000","266,440,000","142,286,000","186,000,000","99,300,000","20,000,000","0","0","68,900,000","0","229,400,000","131,900,000","242,500,000","138,500,000","0","271,700,000","150,700,000","175,300,000","97,200,000","321,000,000","258,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,637,000","76,122,000","82,064,000","77,840,000","77,006,000","57,167,000","61,229,000","61,011,000","66,493,000","44,380,000","46,521,000","45,487,000","59,880,000","47,307,000","52,209,000","56,052,000",,,,,,,,,,,,,,,,,,,"3,926,557"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,160,725,000","4,180,234,000","3,826,107,000","3,846,829,000","3,864,483,000","3,893,886,000","4,000,662,000","3,963,733,000","3,587,064,000","3,602,588,000","3,692,460,000","3,503,423,000","3,119,807,000","2,831,532,000","2,945,743,000","2,971,843,000","3,128,964,000","3,084,902,000","2,714,763,000","2,397,090,000","2,196,282,000","2,184,434,000","2,664,179,000","2,755,157,000","2,778,300,000","3,043,891,000","3,088,686,000","2,619,522,000","2,716,042,000","2,851,864,000","2,941,231,000","3,025,359,000","2,632,063,000","2,703,723,000","2,394,778,000","2,448,612,000","2,074,701,000","2,070,328,000","1,943,025,000","1,626,847,000","1,487,208,000","1,447,530,000","1,237,158,000","1,207,508,000","1,286,925,000","1,345,103,000","1,336,812,000","1,205,795,000","1,204,554,000","1,223,455,000","1,284,975,000","1,219,950,000","1,335,622,000","1,276,921,000",,,,,,,,,,,,,,,,,,,"273,327,067"
		LongTermDebtAndCapitalLeaseObligation,"4,008,523,000","4,006,336,000","3,634,856,000","3,702,056,000","3,701,075,000","3,708,534,000","3,797,887,000","3,802,642,000","3,408,362,000","3,445,220,000","3,480,848,000","3,340,986,000","2,934,573,000","2,640,299,000","2,706,822,000","2,775,957,000","2,916,210,000","2,896,919,000","2,499,845,000","2,217,748,000","2,022,321,000","2,025,997,000","2,464,292,000","2,590,664,000","2,623,267,000","2,899,080,000","2,921,329,000","2,503,821,000","2,592,871,000","2,730,219,000","2,785,845,000","2,911,372,000","2,518,887,000","2,593,687,000","2,258,990,000","2,353,076,000","1,970,407,000","1,963,105,000","1,829,388,000","1,626,847,000","1,487,208,000","1,447,530,000","1,237,158,000","1,207,508,000","1,286,925,000","1,345,103,000","1,300,047,000","1,171,141,000","1,168,539,000","1,223,455,000","1,249,526,000","1,189,735,000","1,311,051,000","1,276,921,000",,,"568,137,000","533,430,000","543,685,000","533,956,000","528,133,000","432,294,000","425,421,000","429,792,000","422,597,000","291,646,000","291,762,000","287,161,000","314,385,000","201,014,000","193,028,000","206,322,000","264,193,582"
			LongTermDebt,"3,509,626,000","3,509,515,000","3,140,459,000","3,206,429,000","3,210,493,000","3,221,903,000","3,314,193,000","3,320,150,000","2,930,583,000","2,972,150,000","3,011,369,000","3,055,762,000","2,652,023,000","2,640,299,000","2,706,822,000","2,775,957,000","2,916,210,000","2,896,919,000","2,499,845,000","2,217,748,000","2,022,321,000","2,025,997,000","2,464,292,000","2,590,664,000","2,623,267,000","2,899,080,000","2,921,329,000","2,503,821,000","2,592,871,000","2,730,219,000","2,785,845,000","2,911,372,000","2,518,887,000","2,593,687,000","2,258,990,000","2,353,076,000","1,970,407,000","1,963,105,000","1,829,388,000","1,626,847,000","1,487,208,000","1,447,530,000","1,237,158,000","1,207,508,000","1,286,925,000","1,345,103,000","1,300,047,000","1,171,141,000","1,168,539,000","1,223,455,000","1,249,526,000","1,189,735,000","1,311,051,000","1,276,921,000",,,"568,137,000","533,430,000","543,685,000","533,956,000","528,133,000","432,294,000","425,421,000","429,792,000","422,597,000","291,646,000","291,762,000","287,161,000","314,385,000","201,014,000","193,028,000","206,322,000","264,193,582"
			LongTermCapitalLeaseObligation,"498,897,000","496,821,000","494,397,000","495,627,000","490,582,000","486,631,000","483,694,000","482,492,000","477,779,000","473,070,000","469,479,000","285,224,000","282,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,"48,600,000","52,700,000","50,600,000","87,100,000","46,500,000","47,300,000","47,800,000","64,600,000","42,600,000","42,000,000","44,400,000","42,700,000","42,700,000","40,700,000","71,700,000","88,800,000","56,800,000","66,000,000","67,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,"48,600,000","52,700,000","50,600,000","87,100,000","46,500,000","47,300,000","47,800,000","64,600,000","42,600,000","42,000,000","44,400,000","42,700,000","42,700,000","40,700,000","71,700,000","88,800,000","56,800,000","66,000,000","67,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,"31,858,000","27,405,000","26,534,000","24,754,000","24,567,000","20,889,000","20,912,000","17,768,000","104,381,000","157,863,000","185,910,000","186,695,000","184,446,000","184,654,000","131,309,000","126,999,000","132,169,000","112,270,000","55,344,000","55,665,000","55,078,000","63,718,000","73,722,000","66,133,000","59,511,000","59,969,000","62,091,000","67,432,000","54,472,000","50,937,000","53,054,000","52,813,000","47,964,000","49,790,000","52,331,000","56,736,000","57,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"152,202,000","173,898,000","191,251,000","144,773,000","163,408,000","185,352,000","202,775,000","161,091,000","178,702,000","157,368,000","211,612,000","162,437,000","185,234,000","191,233,000","238,921,000","195,886,000","212,754,000","187,983,000","214,918,000","179,342,000","173,961,000","158,437,000","199,887,000","164,493,000","155,033,000","144,811,000","167,357,000","115,701,000","123,171,000","121,645,000","155,386,000","113,987,000","113,176,000","110,036,000","135,788,000","95,536,000","104,294,000","107,223,000","113,637,000",,,,,,"61,229,000",,"36,765,000","34,654,000","36,015,000",,"35,449,000","30,215,000","24,571,000",,,,,,,,,,,,,,,,,,,,"9,133,485"
