name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999
			NetIncomeContinuousOperations,"65,634,000","27,136,000","4,529,000","17,396,000","16,573,000","13,593,000","8,421,000","6,177,000","6,609,000","8,974,000","11,792,000","9,779,000","8,528,000","7,026,000","7,476,000","6,305,000","5,849,000","4,928,000","6,435,000","7,027,000","2,409,000","2,709,000","3,693,000","5,545,000","5,815,000","5,406,000","7,570,000","7,374,000","3,997,000","4,066,000","6,425,000","7,306,000","6,387,000","3,045,000","5,513,000","7,234,000","4,562,000","4,123,000","4,376,000","5,142,000","3,603,000","2,986,000","2,721,000","3,466,000","2,767,000","1,793,000","1,307,000","2,253,000","2,051,000","868,000","629,000","115,000","-196,000","915,000","759,000","2,176,000","3,989,000","3,076,000","4,515,000","4,541,000","4,014,000","3,160,000","2,774,000","2,834,000","2,255,013","1,704,643","1,995,773","2,065,865","1,626,811","1,488,303","1,336,658","1,146,089","810,023","620,518","533,844","424,265","177,303","-85,380","-679,199","-507,195","-708,825","-499,825","-814,178","-32,380,354","-5,543,601","-5,148,023","-4,814,487","-4,485,237","-3,748,777","-578,849","-304,963","-200,000",
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,607","44,899","46,296","46,830","50,586","51,419",,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"65,634,000","27,136,000","4,529,000","17,396,000","16,573,000","13,593,000","8,421,000","6,177,000","6,609,000","8,974,000","11,792,000","9,779,000","8,528,000","7,026,000","7,476,000","6,305,000","5,849,000","4,928,000","6,435,000","7,027,000","2,409,000","2,709,000","3,693,000","5,545,000","5,815,000","5,406,000","7,570,000","7,374,000","3,997,000","4,066,000","6,425,000","7,306,000","6,387,000","3,045,000","5,513,000","7,234,000","4,562,000","4,123,000","4,376,000","5,142,000","3,603,000","2,986,000","2,721,000","3,466,000","2,767,000","1,793,000","1,307,000","2,253,000","2,051,000","868,000","629,000","115,000","-196,000","915,000","759,000","2,176,000","3,989,000","3,076,000","4,515,000","4,541,000","4,014,000","3,160,000","2,774,000","2,834,000","2,255,013","1,704,643","1,995,773","2,065,865","1,626,811","1,488,303","1,336,658","1,146,089","810,023","620,518","514,237","379,366","131,007","-132,210","-729,785","-558,614","-708,825","-499,825","-814,178","-32,380,354","-5,543,601","-5,148,023","-4,814,487","-4,485,237","-3,748,777","-578,849","-304,963","-200,000",
BasicEPS,,"0.8","0.14","0.54","0.52","0.43","0.27","0.19","0.21","0.28","0.38","0.31","0.27","0.22","0.24","0.19","0.18","0.15",,"0.22","0.07","0.08","0.11","0.16","0.17","0.16","0.22","0.22","0.12","0.12","0.2","0.23","0.2","0.1",,"0.24","0.15","0.14",,"0.17","0.12","0.1",,"0.12","0.1","0.07",,"0.08","0.08","0.03",,"0","-0.01","0.03",,"0.07","0.13","0.1",,"0.16","0.15","0.12",,"0.11","0.09","0.07",,"0.09","0.08","0.07",,"0.06","0.05","0.04",,"0.04","0.01","-0.01",,"-0.06","-0.15","-0.27",,"-5.22","-0.94","-0.99",,"-0.9","-0.81","-0.15",,"-0.04","0"
DilutedEPS,,"0.75","0.13","0.48","0.49","0.41","0.26","0.19","0.2","0.27","0.36","0.3","0.27","0.22","0.23","0.19","0.17","0.15",,"0.21","0.07","0.08","0.11","0.16","0.17","0.16","0.22","0.22","0.12","0.12","0.19","0.22","0.19","0.09",,"0.23","0.14","0.13",,"0.16","0.12","0.1",,"0.12","0.1","0.06",,"0.08","0.07","0.03",,"0","-0.01","0.03",,"0.07","0.13","0.1",,"0.15","0.13","0.11",,"0.1","0.08","0.07",,"0.08","0.07","0.06",,"0.05","0.04","0.04",,"0.03","0.01","-0.01",,"-0.06","-0.15","-0.27",,"-5.22","-0.94","-0.99",,"-0.9","-0.81","-0.15",,"-0.04","0"
BasicAverageShares,,"33,843,000","33,027,000","31,987,000","31,922,000","31,864,000","31,773,000","31,873,000","31,888,000","31,637,000","31,411,000","31,246,000","31,343,000","31,376,000","31,498,000","32,648,000","32,772,000","32,752,000",,"32,673,000","32,942,000","33,383,000","33,971,000","34,128,000","33,994,000","33,911,000","33,729,000","33,498,000","33,333,000","33,046,000","32,383,000","32,118,000","31,564,000","30,729,000",,"30,141,000","30,428,000","30,292,000",,"30,021,000","29,242,000","28,555,679",,"27,744,000","27,852,000","27,442,127",,"26,594,000","27,183,000","27,018,206",,"27,231,000","27,799,000","28,262,954",,"29,499,000","29,718,000","29,535,262",,"28,258,000","27,594,000","27,081,425",,"25,618,000","24,418,305","23,537,534",,"22,418,098","21,529,502","21,161,659",,"19,227,873","16,488,669","14,500,158",,"9,484,150","13,100,700","8,947,792",,"9,310,233","10,524,411","10,517,510",,"6,203,133","5,897,448","5,200,023",,"4,983,597","4,628,120","3,931,714",,"3,500,000","3,500,000"
DilutedAverageShares,,"36,839,000","35,902,000","35,893,000","33,867,000","33,015,000","32,541,000","32,649,000","32,377,000","32,876,000","32,566,000","32,159,000","32,040,000","32,214,000","32,402,000","33,645,000","33,889,000","33,790,000",,"33,991,000","33,747,000","34,294,000","34,873,000","35,077,000","34,843,000","34,842,000","34,548,000","34,187,000","34,138,000","34,164,000","33,403,000","33,329,000","33,271,000","32,628,000",,"31,808,000","31,768,000","31,501,000",,"31,674,000","30,815,000","30,044,768",,"29,518,000","29,002,000","28,640,007",,"27,964,000","28,736,000","28,481,632",,"28,480,000","27,799,000","28,774,210",,"30,435,000","30,763,000","30,724,006",,"30,324,000","29,835,000","29,448,512",,"28,056,000","27,227,450","26,183,393",,"25,503,985","24,794,723","24,804,451",,"21,844,127","20,234,707","17,634,229",,"12,645,533","13,100,700","8,947,792",,"9,310,233","10,524,411","10,517,510",,"6,203,133","5,897,448","5,200,023",,"4,983,597","4,628,120","3,931,714",,"3,500,000","3,500,000"
TotalOperatingIncomeAsReported,"119,896,000","34,170,000","31,618,000","28,014,000","26,094,000","20,206,000","15,414,000","15,665,000","11,739,000","12,436,000","15,613,000","15,808,000","13,381,000","10,530,000","11,401,000","9,261,000","8,491,000","6,791,000","4,939,000","10,957,000","8,225,000","4,859,000","6,483,000","8,014,000","9,237,000","8,472,000","11,133,000","11,595,000","5,474,000","7,050,000","9,730,000","12,395,000","11,416,000","5,421,000","8,586,000","10,346,000","7,538,000","5,208,000","7,038,000","7,537,000","6,554,000","4,955,000","4,940,000","5,717,000","4,881,000","3,054,000","3,185,000","3,546,000","3,240,000","1,542,000","1,537,000","-294,000","56,000","1,242,000","1,427,000","4,402,000","6,802,000","5,047,000","7,416,000","7,569,000","6,907,000","5,570,000","5,159,000","4,840,000","4,026,820","3,057,062","3,432,411","3,555,110","2,755,828","2,531,853","2,253,221","1,912,729","1,345,439","1,182,822","811,512","692,483","473,384","124,169","-613,869","-457,588","-650,286","-487,411","-813,993","-32,417,861","-5,498,393","-5,105,260","-4,620,491","-4,455,981","-3,798,855","-578,849","-1,440,013","-200,000",
TotalExpenses,"691,151,000","188,621,000","180,478,000","163,500,000","158,552,000","148,553,000","141,396,000","139,895,000","130,746,000","131,648,000","128,634,000","128,861,000","127,756,000","123,747,000","119,708,000","113,509,000","112,644,000","112,884,000","124,400,000","113,270,000","108,505,000","105,512,000","112,433,000","111,694,000","116,186,000","114,890,000","121,619,000","108,727,000","102,880,000","103,463,000","115,161,000","104,650,000","105,894,000","90,042,000","87,840,000","86,314,000","85,157,000","79,752,000","75,533,000","79,928,000","74,121,000","69,042,000","65,475,000","64,456,000","59,979,000","52,688,000","52,157,000","51,102,000","52,220,000","46,967,000","45,903,000","44,783,000","44,873,000","50,050,000","55,332,000","53,904,000","52,298,000","52,276,000","55,004,000","45,515,000","45,688,000","44,479,000","44,319,000","39,454,000","33,483,304","26,586,931","26,057,133","22,567,613","18,904,956","17,192,297","19,370,749","15,610,403","9,982,705","7,189,605","7,150,828","6,962,968","6,495,010","7,481,568","5,956,046","6,308,327","5,953,106","3,919,298","4,783,406","37,016,372","10,714,927","11,217,676","11,366,636","11,175,603","8,476,158","2,399,538","2,694,949","1,100,000","600,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"65,634,000","27,136,000","4,529,000","17,396,000","16,573,000","13,593,000","8,421,000","6,177,000","6,609,000","8,974,000","11,792,000","9,779,000","8,528,000","7,026,000","7,476,000","6,305,000","5,849,000","4,928,000","6,435,000","7,027,000","2,409,000","2,709,000","3,693,000","5,545,000","5,815,000","5,406,000","7,570,000","7,374,000","3,997,000","4,066,000","6,425,000","7,306,000","6,387,000","3,045,000","5,513,000","7,234,000","4,562,000","4,123,000","4,376,000","5,142,000","3,603,000","2,986,000","2,721,000","3,466,000","2,767,000","1,793,000","1,307,000","2,253,000","2,051,000","868,000","629,000","115,000","-196,000","915,000","759,000","2,176,000","3,989,000","3,076,000","4,515,000","4,541,000","4,014,000","3,160,000","2,774,000","2,834,000","2,255,013","1,704,643","1,995,773","2,065,865","1,626,811","1,488,303","1,336,658","1,146,089","810,023","620,518","533,844","424,265","177,303","-85,380","-679,199","-507,195","-708,825","-499,825","-814,178","-32,380,354","-5,543,601","-5,148,023","-4,814,487","-4,485,237","-3,748,777","-578,849","-304,963","-200,000",
NormalizedIncome,"92,094,308.134","26,577,720","27,436,400","18,514,764","16,200,700","14,064,420","12,734,549.121","10,850,420","9,237,428","10,236,212","12,574,757.406","9,789,545","9,069,680","6,655,938","7,939,059.854","7,173,761","6,338,294","5,901,056","8,918,400","6,700,837","2,586,600","3,097,800","4,098,000","5,139,295","5,141,288","5,737,409","8,210,220.38","7,764,942","4,086,100","4,121,590","7,084,632.409","7,260,712","5,996,350","4,154,550","6,179,900.338","7,303,090","5,468,752","4,103,375","4,753,703.461","5,144,761.176","4,332,950","3,379,000","2,699,550","3,458,740.094","3,255,150","2,155,050","1,669,050","2,242,983.884","2,037,339.086","1,129,300","625,100","117,600","-249,300","915,000","1,799,000","2,762,950","4,052,700","3,044,800","4,508,957.441","4,540,350","4,012,050","3,156,100","2,712,800","2,829,756.578","2,251,678.8","1,669,147","1,977,693.702","2,062,769.207","1,621,106.966","1,489,018.291","1,330,563.438","1,133,533.006","810,140.454","619,244.728","527,487.433","412,723.169","197,730.6","-81,801","-682,809","-436,854","-353,609","-499,769","-812,570","-5,412,491.322","-5,457,839.4","-4,735,809","-4,814,487","-4,485,237","-3,748,777","-578,849","-304,963","-200,000",
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"11,643,000","887,000","3,908,000",,"3,367,000","3,296,000","3,333,000","2,808,000","2,061,000","1,926,000","1,867,000","1,895,000","1,863,000","1,793,000","1,842,000","831,000","513,000","374,000","394,000","440,000","657,000","347,000","314,000","335,000","467,000","520,000","483,000","501,000","548,000","553,000","383,000","462,000","425,000","167,000","139,000","96,000","53,000","5,000",,,,"13,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-11,643,000","-887,000","-3,908,000","-3,481,000","-3,367,000","-3,296,000","-3,333,000","-2,808,000","-2,061,000","-1,926,000","-1,867,000","-1,895,000","-1,863,000","-1,793,000","-1,842,000","-831,000","-513,000","-374,000","-394,000","-440,000","-657,000","-347,000","-314,000","-335,000","-467,000","-520,000","-483,000","-501,000","-548,000","-553,000","-383,000","-462,000","-425,000","-167,000","-139,000","-96,000","-53,000","-5,000","-12,000","-93,000","-25,000","-13,000","1,000","-1,000","31,000","36,000","56,000","37,000","41,000","29,000",,"16,000","90,000","98,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"90,388,000","33,937,000","843,000","29,320,000","26,085,000","20,084,000","21,158,000","17,783,000","15,593,000","13,914,000","16,525,000","15,823,000","14,113,000","10,068,000","11,995,000","10,424,000","9,154,000","8,058,000","9,078,000","10,468,000","8,521,000","5,507,000","7,158,000","7,459,000","8,210,000","8,953,000","12,031,000","12,182,000","5,584,000","7,135,000","10,681,000","12,321,000","10,815,000","7,128,000","9,625,000","10,444,000","9,010,000","5,183,000","7,595,000","7,546,000","7,675,000","5,001,000","4,958,000","5,718,000","5,608,000","3,557,000","3,772,000","3,546,000","3,240,000","1,948,000","1,537,000","-294,000","56,000","1,242,000","1,427,000","4,402,000","6,802,000","5,047,000","7,416,000","7,569,000","6,907,000","5,570,000","5,159,000","4,840,000","4,026,820","3,057,062","3,432,411","3,555,110","2,755,828","2,531,853","2,253,221","1,912,729","1,345,439","1,182,822","811,512","692,483","473,384","124,169","-422,063","-457,588","-305,339","-487,411","-937,347","-32,206,534","-5,355,457","-4,816,400","-4,620,491","-4,455,981","-3,798,855","-578,849","-1,440,013","-200,000","0"
EBITDA,"119,579,000"
ReconciledCostOfRevenue,"501,269,000","138,518,000","131,311,000","118,260,000","113,180,000","106,062,000","99,647,000","96,704,000","91,155,000","93,217,000","89,392,000","89,235,000","89,515,000","86,071,000","81,827,000","79,183,000","79,595,000","79,227,000","90,030,000","81,139,000","77,635,000","74,944,000","83,267,000","82,741,000","86,075,000","83,619,000","89,803,000","80,507,000","73,563,000","74,538,000","85,350,000","77,434,000","78,862,000","65,711,000","64,341,000","62,895,000","63,569,000","59,421,000","57,356,000","59,247,000","55,039,000","52,051,000","49,127,000","47,857,000","44,365,000","39,956,000","39,984,000","38,197,000","38,508,000","35,496,000","35,006,000","33,632,000","33,226,000","37,953,000","40,134,000","39,130,000","38,961,000","39,761,000","41,013,000","34,038,000","34,410,000","32,997,000","34,041,000","28,439,658","24,332,416","20,356,375","20,372,941","16,824,271","14,377,670","13,003,902","15,490,232","11,846,245","7,354,889","5,336,934","4,864,990","4,806,975","4,205,733","4,938,811","3,175,925","3,300,209","3,084,373","1,904,736","2,094,284","2,974,607","7,932,910","8,307,586","3,199,227","3,251,085","2,293,207","917,275","618,439","400,000","300,000"
ReconciledDepreciation,"29,191,000","7,852,000","7,467,000","5,924,000","7,948,000","8,512,000","8,737,000","8,625,000","5,715,000","5,210,000","5,273,000","5,092,000","5,080,000","5,153,000","5,342,000","5,004,000","5,165,000","4,917,000","5,062,000","5,059,000","4,742,000","4,884,000","4,682,000","4,478,000","4,521,000","4,557,000","4,424,000","4,505,000","4,504,000","4,882,000","4,963,000","4,977,000","4,599,000","3,648,000","3,152,000","2,887,000","2,737,000","2,460,000","2,824,000","2,870,000","2,356,000","2,028,000","2,225,000","2,468,000","1,934,000","1,468,000","1,228,000","1,200,000","1,267,000","1,089,000","1,268,000","1,397,000","1,499,000","1,586,000","1,697,000","1,727,000","1,770,000","1,755,000","2,093,000","1,648,000","1,341,000","1,183,000","1,424,000","1,475,342","914,050","592,608","692,633","642,392","436,648","454,212","398,583","372,259","286,531","151,123","166,144","228,445","347,606","538,662","541,176","552,414","503,937","375,567","711,044","14,835,768","140,882","119,172","4,901,364","4,831,312","3,264,248","214,916",,,
NetIncomeFromContinuingOperationNetMinorityInterest,"65,634,000","27,136,000","4,529,000","17,396,000","16,573,000","13,593,000","8,421,000","6,177,000","6,609,000","8,974,000","11,792,000","9,779,000","8,528,000","7,026,000","7,476,000","6,305,000","5,849,000","4,928,000","6,435,000","7,027,000","2,409,000","2,709,000","3,693,000","5,545,000","5,815,000","5,406,000","7,570,000","7,374,000","3,997,000","4,066,000","6,425,000","7,306,000","6,387,000","3,045,000","5,513,000","7,234,000","4,562,000","4,123,000","4,376,000","5,142,000","3,603,000","2,986,000","2,721,000","3,466,000","2,767,000","1,793,000","1,307,000","2,253,000","2,051,000","868,000","629,000","115,000","-196,000","915,000","759,000","2,176,000","3,989,000","3,076,000","4,515,000","4,541,000","4,014,000","3,160,000","2,774,000","2,834,000","2,255,013","1,704,643","1,995,773","2,065,865","1,626,811","1,488,303","1,336,658","1,146,089","810,023","620,518","533,844","424,265","177,303","-85,380","-679,199","-507,195","-708,825","-499,825","-814,178","-32,380,354","-5,543,601","-5,148,023","-4,814,487","-4,485,237","-3,748,777","-578,849","-304,963","-200,000",
TotalUnusualItemsExcludingGoodwill,"-31,746,000","680,000","-31,380,000","-1,556,000","510,000","-582,000","-5,944,000","-6,455,000","-3,854,000","-1,478,000","-912,000","-15,000","-732,000","462,000","-594,000","-1,163,000","-663,000","-1,267,000","-4,139,000","489,000","-296,000","-648,000","-675,000","555,000","1,027,000","-481,000","-898,000","-587,000","-110,000","-85,000","-951,000","74,000","601,000","-1,707,000","-1,039,000","-98,000","-1,472,000","25,000","-606,000","-4,000","-1,123,000","-655,000","33,000","12,000","-751,000","-557,000","-557,000","16,000","22,000","-402,000","6,000","-4,000","82,000",,"-1,600,000","-903,000","-98,000","48,000","10,000","1,000","3,000","6,000","102,000","7,000","5,557","59,160","29,398","5,034","9,292","-1,163","10,072","20,612","-193","2,092","8,738","17,814","-34,046","-5,965","3,610","-70,341","-355,216","-56","-1,608","-27,009,505","-142,936","-412,214",,,,,,,
TotalUnusualItems,"-31,746,000","680,000","-31,380,000","-1,556,000","510,000","-582,000","-5,944,000","-6,455,000","-3,854,000","-1,478,000","-912,000","-15,000","-732,000","462,000","-594,000","-1,163,000","-663,000","-1,267,000","-4,139,000","489,000","-296,000","-648,000","-675,000","555,000","1,027,000","-481,000","-898,000","-587,000","-110,000","-85,000","-951,000","74,000","601,000","-1,707,000","-1,039,000","-98,000","-1,472,000","25,000","-606,000","-4,000","-1,123,000","-655,000","33,000","12,000","-751,000","-557,000","-557,000","16,000","22,000","-402,000","6,000","-4,000","82,000",,"-1,600,000","-903,000","-98,000","48,000","10,000","1,000","3,000","6,000","102,000","7,000","5,557","59,160","29,398","5,034","9,292","-1,163","10,072","20,612","-193","2,092","8,738","17,814","-34,046","-5,965","3,610","-70,341","-355,216","-56","-1,608","-27,009,505","-142,936","-412,214",,,,,,,
NormalizedEBITDA,"151,325,000","41,109,000","39,690,000","36,800,000","33,523,000","29,178,000","35,839,000","32,863,000","25,162,000","20,602,000","22,710,000","20,930,000","19,925,000","14,759,000","17,931,000","16,591,000","14,982,000","14,242,000","18,279,000","15,038,000","13,559,000","11,039,000","12,515,000","11,382,000","11,704,000","13,991,000","17,353,000","17,274,000","10,198,000","12,102,000","16,595,000","17,224,000","14,814,000","12,483,000","13,816,000","13,429,000","13,219,000","7,618,000","11,025,000","10,420,000","11,154,000","7,684,000","7,150,000","8,174,000","8,293,000","5,582,000","5,557,000","4,730,000","4,485,000","3,439,000","2,799,000","1,107,000","1,473,000","2,828,000","4,724,000","7,032,000","8,670,000","6,754,000","9,499,000","9,216,000","8,245,000","6,747,000","6,481,000","6,308,342","4,935,313","3,590,510","4,095,646","4,192,468","3,183,184","2,987,228","2,641,732","2,264,376","1,632,163","1,331,853","968,918","903,114","855,036","668,796","115,503","165,167","553,814","-111,788","-224,695","9,638,739","-300,244","476,336","280,873","375,331","-534,607","-363,933","-1,440,013","-200,000","0"
TaxRateForCalcs,"0.166","0.179","0.27","0.281","0.27","0.19","0.274","0.276","0.318","0.146","0.142","0.297","0.26","0.199","0.22","0.253","0.262","0.232","0.4","0.333","0.4","0.4","0.4","0.269","0.344","0.311","0.287","0.334","0.19","0.346","0.306","0.388","0.35","0.35","0.358","0.295","0.384","0.215","0.377","0.31","0.35","0.4","0.35","0.395","0.35","0.35","0.35","0.374","0.379","0.35","0.35","0.35","0.35","0.396","0.35","0.35","0.35","0.35","0.396","0.35","0.35","0.35","0.4","0.394","0.4","0.4","0.385","0.385","0.386","0.385","0.395","0.391","0.391","0.391","0.273","0.352","0.4","0.4","0","0","0","0","0","0.002","0.4","0","0.4","0.4","0.4","0.4","0.4","0.4",
TaxEffectOfUnusualItems,"-5,285,691.866","121,720","-8,472,600","-437,236","137,700","-110,580","-1,630,450.879","-1,781,580","-1,225,572","-215,788","-129,242.594","-4,455","-190,320","91,938","-130,940.146","-294,239","-173,706","-293,944","-1,655,600","162,837","-118,400","-259,200","-270,000","149,295","353,288","-149,591","-257,779.62","-196,058","-20,900","-29,410","-291,367.591","28,712","210,350","-597,450","-372,099.662","-28,910","-565,248","5,375","-228,296.539","-1,238.824","-393,050","-262,000","11,550","4,740.094","-262,850","-194,950","-194,950","5,983.884","8,339.086","-140,700","2,100","-1,400","28,700","0","-560,000","-316,050","-34,300","16,800","3,957.441","350","1,050","2,100","40,800","2,756.578","2,222.8","23,664","11,318.702","1,938.207","3,587.966","-447.709","3,977.438","8,056.006","-75.546","818.728","2,381.433","6,272.169","-13,618.4","-2,386","0","0","0","0","0","-41,642.322","-57,174.4","0","0","0","0","0","0","0",
