name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
	CurrentLiabilities,"40,787,000","35,440,000","30,638,000","29,281,000","36,919,000","28,180,000","25,891,000","25,078,000","27,613,000","26,378,000","25,694,000","21,332,000","22,959,000","21,752,000","21,063,000","20,850,000","23,543,000","22,795,000","18,467,000","17,180,000","22,556,000","22,595,000","21,279,000","17,828,000","18,778,000","18,983,000","16,386,000","17,217,000","19,556,000","20,459,000","22,085,000","11,530,000","13,736,000","14,177,000","12,251,000","12,870,000","14,229,000","14,107,000","12,044,000","11,751,000","12,884,000","12,613,000","11,501,000","14,628,000","12,750,000","12,654,000","11,879,000","10,303,000","11,873,000","11,865,000","9,673,000","9,923,000","10,549,000","12,139,000","11,904,000","13,465,000","13,600,000","9,954,000","10,046,000","11,642,000","10,938,000","10,721,000","10,187,000","10,299,000","9,412,000","9,221,000","12,128,000","13,189,000","12,192,000","13,988,000","13,496,000","13,583,000","14,987,000","17,861,000","16,497,000","19,664,000","23,984,000","23,879,000","4,198,000"
		PayablesAndAccruedExpenses,"28,907,000","22,710,000","21,100,000","21,836,000","30,691,000","22,253,000","20,609,000","19,025,000","21,204,000","19,816,000","18,486,000","17,113,000","18,599,000","17,742,000","17,449,000","18,133,000","18,570,000","17,605,000","14,193,000","13,792,000","16,273,000","16,074,000","17,247,000","15,715,000","17,349,000","15,932,000","14,341,000","14,414,000","16,527,000","14,510,000","19,217,000","10,768,000","12,936,000","13,001,000","11,738,000","12,331,000","13,746,000","12,930,000","10,980,000","10,625,000","12,144,000","4,328,000","9,915,000","10,385,000","11,486,000","11,137,000","10,124,000","8,714,000","10,310,000","10,265,000","8,949,000","9,189,000","9,819,000","11,061,000","9,310,000","9,540,000","9,508,000","8,907,000","9,232,000","10,897,000","10,413,000","10,180,000","9,267,000","9,559,000","8,614,000","8,326,000","10,305,000","10,457,000","9,581,000","11,530,000","11,485,000","12,071,000","13,261,000","15,906,000","14,483,000","16,852,000","21,643,000","21,473,000","3,953,000"
			Payables,"3,176,000","1,884,000","1,781,000","2,077,000","818,000","1,125,000","862,000","1,290,000","925,000","993,000","1,319,000","542,000","750,000","1,523,000","1,000,000","1,034,000","499,000","437,000","468,000","290,000","381,000","2,060,000","1,116,000","1,249,000","1,423,000","1,523,000","1,337,000","1,315,000","2,051,000","1,603,000","3,279,000","2,805,000","2,480,000","2,918,000","2,537,000","3,325,000","2,869,000","2,802,000","10,980,000","10,625,000","12,144,000","1,125,000","562,000","850,000","398,000","616,000","526,000","650,000","680,000","530,000","659,000","1,003,000","477,000","615,000","501,000","713,000","870,000","455,000","541,000","884,000","838,000","718,000","638,000","630,000","588,000","548,000","575,000","1,702,000","1,555,000","1,714,000","1,881,000","2,018,000","2,124,000","3,030,000","3,223,000","4,138,000","5,334,000","2,491,000","2,136,000"
				AccountsPayable,"3,176,000","1,464,000","1,781,000","2,077,000","818,000","894,000","862,000","1,290,000","925,000","701,000","1,319,000","542,000","750,000","632,000","1,000,000","1,034,000","499,000","392,000","468,000","290,000","381,000","571,000","1,116,000","1,249,000","1,423,000","693,000","875,000","918,000","1,276,000","864,000","1,159,000","894,000","622,000","1,085,000","674,000","1,198,000","1,087,000","1,176,000","1,009,000","1,006,000","831,000","580,000","562,000","850,000","398,000","616,000","526,000","650,000","680,000","530,000","560,000","614,000","400,000","615,000","501,000","713,000","870,000","455,000","541,000","884,000","838,000","718,000","638,000","630,000","588,000","548,000","575,000","1,702,000","1,555,000","1,714,000","1,881,000","2,018,000","2,124,000","3,030,000","3,223,000","4,138,000","5,334,000","2,491,000","935,000"
				TotalTaxPayable,,"420,000",,,,"231,000","335,000",,,"88,000",,,,"141,000",,,,"45,000",,,,"1,489,000",,,,"830,000","462,000","397,000","775,000","739,000","2,120,000","1,911,000","1,858,000","1,833,000","1,863,000","2,127,000","1,782,000","1,626,000","1,710,000","1,542,000","1,295,000","545,000",,,,,,,,,"99,000","389,000","77,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,201,000"
					IncomeTaxPayable,,"420,000",,,,"231,000",,,,"88,000",,,,"141,000",,,,"45,000",,,,"1,489,000",,,,"830,000","462,000","397,000","775,000","739,000","2,120,000","1,911,000","1,858,000","1,833,000","1,863,000","2,127,000","1,782,000","1,626,000",,,,"545,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,201,000"
				OtherPayable,,,,,,,,,,"204,000",,,,"750,000",,,,,,,,,,,,,,,,,,,,,,,,,"8,261,000","8,077,000","10,018,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"25,731,000","20,826,000","19,319,000","19,759,000","29,873,000","21,128,000","19,747,000","17,735,000","20,279,000","18,823,000","17,167,000","16,571,000","17,849,000","16,219,000","16,449,000","17,099,000","18,071,000","17,168,000","13,725,000","13,502,000","15,892,000","14,014,000","16,131,000","14,466,000","15,926,000","14,409,000","13,004,000","13,099,000","14,476,000","12,907,000","15,938,000","7,963,000","10,456,000","10,083,000","9,201,000","9,006,000","10,877,000","10,128,000",,,"11,313,000","3,203,000","9,353,000","9,535,000","11,088,000","10,521,000","9,598,000","8,064,000","9,630,000","9,735,000","8,290,000","8,186,000","9,342,000","10,446,000","8,809,000","8,827,000","8,638,000","8,452,000","8,691,000","10,013,000","9,575,000","9,462,000","8,629,000","8,929,000","8,026,000","7,778,000","9,730,000","8,755,000","8,026,000","9,816,000","9,604,000","10,053,000","11,137,000","12,876,000","11,260,000","12,714,000","16,309,000","18,982,000","1,817,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,921,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"3,149,000","3,274,000","3,321,000","3,063,000","2,834,000","2,969,000","2,505,000","2,232,000","2,375,000","2,393,000","2,442,000","1,824,000","1,549,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"3,149,000","3,274,000","3,321,000","3,063,000","2,834,000","2,969,000","2,505,000","2,232,000","2,375,000","2,393,000","2,442,000","1,824,000","1,549,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"8,731,000","9,456,000","6,217,000","4,382,000","3,394,000","2,958,000","2,777,000","3,821,000","4,034,000","4,169,000","4,766,000","2,395,000","2,811,000","4,010,000","3,614,000","2,717,000","4,973,000","5,190,000","4,274,000","3,388,000","6,283,000","6,521,000","4,032,000","2,113,000","1,429,000","3,051,000","2,045,000","2,803,000","2,078,000","2,346,000","2,868,000","762,000","800,000","1,176,000","513,000","539,000","483,000","1,065,000","1,064,000","1,126,000","740,000","1,364,000","1,586,000","4,243,000","1,264,000","1,517,000","1,755,000","1,589,000","1,563,000","1,600,000","724,000","734,000","730,000","1,034,000","1,732,000","2,110,000","701,000","727,000","683,000","626,000","385,000","406,000","589,000","377,000","406,000","453,000","1,234,000","2,056,000","1,987,000","1,751,000","1,046,000","775,000","867,000","1,064,000","984,000","1,719,000","1,108,000","1,115,000",
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"435,000","474,000","443,000","464,000","553,000","69,000","79,000","73,000",,,,"200,000","197,000","94,000","138,000","290,000","136,000","597,000","888,000","901,000","989,000","1,062,000","1,197,000","1,168,000","183,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"8,731,000","9,456,000","6,217,000","4,382,000","3,394,000","2,958,000","2,777,000","3,821,000","4,034,000","4,169,000","4,766,000","2,395,000","2,811,000","4,010,000","3,614,000","2,717,000","4,973,000","5,190,000","4,274,000","3,388,000","6,283,000","6,521,000","4,032,000","2,113,000","1,429,000","3,051,000","2,045,000","2,803,000","2,078,000","1,882,000","2,315,000","762,000","800,000","1,103,000","513,000","539,000","483,000","865,000","867,000","1,032,000","602,000","1,074,000","1,450,000","3,646,000","376,000","616,000","766,000","527,000","366,000","432,000","541,000","734,000","730,000","1,034,000","1,732,000","2,110,000","701,000","727,000","683,000","626,000","385,000","406,000","589,000","377,000","406,000","453,000","1,234,000","2,056,000","1,987,000","1,751,000","1,046,000","775,000","867,000","1,064,000","984,000","1,719,000","1,108,000","1,115,000",
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"951,000","3,603,000",,,,,,,,"112,000",,,,,,,,,,,,,,,,"44,000","862,000","1,815,000","3,391,000","320,000","131,000","119,000","140,000","135,000","331,000","363,000","392,000","442,000","589,000","676,000","624,000","707,000","965,000","737,000","859,000","891,000","1,030,000","1,093,000","1,233,000","1,291,000","245,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"16,174,000","16,487,000","17,331,000","16,328,000","16,965,000","17,883,000","19,102,000","18,847,000","19,032,000","19,486,000","18,871,000","18,788,000","18,561,000","9,632,000","9,800,000","9,601,000","10,184,000","9,347,000","9,752,000","9,450,000","8,875,000","8,349,000","8,533,000","8,201,000","8,168,000","7,571,000","8,567,000","9,249,000","8,853,000","8,501,000","8,948,000","7,677,000","7,383,000","7,255,000","7,034,000","6,722,000","6,725,000","6,158,000","5,856,000","5,697,000","5,957,000","5,607,000","5,782,000","5,902,000","5,735,000","5,486,000","5,253,000","4,558,000","4,741,000","4,483,000","4,337,000","4,031,000","3,592,000","3,788,000","4,153,000","4,063,000","3,724,000","4,647,000","4,147,000","3,838,000","3,938,000","4,216,000","4,320,000","4,304,000","4,369,000","4,295,000","2,213,000","2,561,000","2,514,000","2,626,000","2,838,000","2,823,000","2,945,000","3,093,000","1,427,000","1,480,000","1,321,000","1,231,000","1,256,000"
		LongTermDebtAndCapitalLeaseObligation,"4,707,000","5,130,000","5,981,000","4,718,000","5,056,000","5,772,000","7,960,000","7,547,000","7,788,000","8,273,000","7,879,000","7,621,000","7,651,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"4,707,000","5,130,000","5,981,000","4,718,000","5,056,000","5,772,000","7,960,000","7,547,000","7,788,000","8,273,000","7,879,000","7,621,000","7,651,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,096,000","1,199,000","1,302,000","1,405,000","1,597,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,096,000","1,199,000","1,302,000","1,405,000","1,597,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,"801,000","806,000","916,000","1,004,000","909,000","885,000","814,000","759,000","637,000","662,000","545,000","575,000","561,000",,,,,,,,,,,,,,,,,,,,,,,,,,"5,856,000","5,697,000","5,957,000","5,607,000","5,782,000","5,902,000","5,735,000","5,486,000","5,253,000","4,558,000","4,741,000","4,483,000","4,337,000","4,031,000","3,592,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,256,000"
		EmployeeBenefits,"10,666,000","10,551,000","10,434,000","10,606,000","11,000,000","11,226,000","10,328,000","10,541,000","10,607,000","10,551,000","10,447,000","10,592,000","10,349,000","9,632,000","9,800,000","9,601,000","9,784,000","9,347,000","9,752,000","9,450,000","8,875,000","8,349,000","8,533,000","8,201,000","8,168,000","7,571,000","7,471,000","8,050,000","7,551,000","7,096,000","7,351,000","7,677,000","7,383,000","7,255,000","7,034,000","6,722,000","6,725,000","6,158,000",,"5,697,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"10,666,000","10,551,000","10,434,000","10,606,000","11,000,000","11,226,000","10,328,000","10,541,000","10,607,000","10,551,000","10,447,000","10,592,000","10,349,000","9,632,000","9,800,000","9,601,000","9,784,000","9,347,000","9,752,000","9,450,000","8,875,000","8,349,000","8,533,000","8,201,000","8,168,000","7,571,000","7,471,000","8,050,000","7,551,000","7,096,000","7,351,000","7,677,000","7,383,000","7,255,000","7,034,000","6,722,000","6,725,000","6,158,000",,"5,697,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,,,,,,,"400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"278,079,000","276,732,000","269,742,000","265,016,000","261,649,000","260,889,000","256,571,000","252,381,000","249,272,000","251,157,000","249,360,000","244,645,000","245,312,000","245,879,000","244,388,000","244,366,000","252,815,000","244,670,000","238,956,000","229,653,000","220,178,000","211,551,000","204,675,000","194,077,000","187,272,000","186,095,000","183,256,000","180,867,000","182,744,000","179,049,000","179,455,000","181,414,000","191,385,000","190,895,000","198,764,000","198,480,000","197,802,000","196,068,000","195,303,000","192,989,000","199,605,000","200,920,000","193,392,000","187,904,000","176,674,000","168,468,000","155,074,000","147,213,000","145,079,000","139,096,000","132,088,000","127,255,000","122,940,000","121,659,000","123,499,000","122,528,000","121,054,000","114,388,000","111,564,000","108,370,000","107,270,000","106,143,000","104,800,000","103,368,000","103,013,000","102,233,000","102,380,000","102,274,000","104,103,000","102,549,000","102,013,000","100,966,000","100,321,000","98,479,000","108,046,000","108,870,000","108,835,000","110,072,000","9,868,000"
	StockholdersEquity,"278,079,000","276,732,000","269,742,000","265,016,000","261,649,000","260,889,000","256,571,000","252,381,000","249,272,000","251,157,000","249,360,000","244,645,000","245,312,000","245,879,000","244,388,000","244,366,000","252,815,000","244,670,000","238,956,000","229,653,000","220,178,000","211,551,000","204,675,000","194,077,000","187,272,000","186,095,000","183,256,000","180,867,000","182,744,000","179,049,000","179,455,000","181,414,000","191,385,000","190,895,000","198,764,000","198,480,000","197,802,000","196,068,000","195,303,000","192,989,000","199,605,000","200,920,000","193,392,000","187,904,000","176,674,000","168,468,000","155,074,000","147,213,000","145,079,000","139,096,000","132,088,000","127,255,000","122,940,000","121,659,000","123,499,000","122,528,000","121,054,000","114,388,000","111,564,000","108,370,000","107,270,000","106,143,000","104,800,000","103,368,000","103,013,000","102,233,000","102,380,000","102,274,000","104,103,000","102,549,000","102,013,000","100,966,000","100,321,000","98,479,000","108,046,000","108,870,000","108,835,000","110,072,000","9,868,000"
		CapitalStock,"23,000","23,000","23,000","23,000","23,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","21,000","21,000","21,000","20,000","21,000","20,000","20,000","21,000","20,000","20,000","20,000","21,000","21,000","22,000","22,000","22,000","22,000","22,000","23,000","23,000","24,000","23,000","23,000","23,000","23,000","21,000","21,000","21,000","20,000","20,000","20,000","19,000","20,000","20,000","20,000","20,000","20,000","20,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","20,000"
			PreferredStock,"0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"23,000","23,000","23,000","23,000","23,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","22,000","21,000","21,000","21,000","20,000","21,000","20,000","20,000","21,000","20,000","20,000","20,000","21,000","21,000","22,000","22,000","22,000","22,000","22,000","23,000","23,000","24,000","23,000","23,000","23,000","23,000","21,000","21,000","21,000","20,000","20,000","20,000","19,000","20,000","20,000","20,000","20,000","20,000","20,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","20,000"
		AdditionalPaidInCapital,"235,563,000","235,386,000","232,149,000","230,083,000","227,671,000","233,172,000","230,032,000","228,494,000","225,583,000","228,005,000","225,483,000","223,306,000","221,071,000","223,250,000","221,248,000","219,333,000","217,923,000","217,417,000","215,532,000","213,504,000","212,632,000","212,103,000","210,519,000","209,334,000","209,886,000","208,744,000","212,333,000","211,102,000","210,275,000","209,426,000","208,398,000","207,276,000","206,107,000","204,415,000","202,919,000","201,159,000","199,813,000","198,495,000","197,138,000","195,814,000","194,285,000","191,945,000","189,256,000","187,378,000","180,281,000","176,838,000","167,549,000","164,001,000","162,344,000","158,325,000","155,960,000","155,238,000","154,520,000","153,712,000","152,874,000","151,846,000","150,973,000","149,772,000","146,567,000","144,652,000","143,956,000","142,826,000","142,062,000","140,971,000","140,399,000","138,818,000","138,818,000","138,182,000","137,795,000","136,868,000","136,520,000","136,033,000","135,882,000","134,449,000","134,445,000","134,135,000","134,132,000","134,051,000",
		RetainedEarnings,"53,759,000","55,485,000","51,657,000","51,881,000","51,570,000","57,350,000","56,910,000","58,629,000","60,049,000","62,426,000","59,369,000","58,751,000","60,332,000","62,853,000","60,570,000","58,068,000","60,204,000","53,873,000","51,235,000","45,465,000","42,946,000","39,431,000","34,492,000","32,191,000","31,160,000","29,547,000","24,680,000","21,769,000","22,078,000","24,747,000","27,200,000","26,952,000","28,991,000","27,545,000","24,540,000","25,403,000","24,074,000","22,885,000","20,278,000","18,032,000","14,657,000","9,852,000","4,999,000","64,000","-4,059,000","-8,710,000","-12,917,000","-15,340,000","-17,441,000","-19,500,000","-22,053,000","-23,498,000","-25,791,000","-26,972,000","-27,928,000","-29,209,000","-29,900,000","-35,411,000","-35,160,000","-36,272,000","-36,702,000","-36,702,000","-37,281,000","-37,622,000","-37,405,000","-36,604,000","-36,457,000","-35,927,000","-33,711,000","-34,338,000","-34,525,000","-35,085,000","-35,579,000","-35,988,000","-26,417,000","-25,283,000","-25,315,000","-23,997,000",
		TreasuryStock,"8,828,000","13,790,000","14,151,000","17,210,000","17,708,000","30,133,000","30,754,000","35,197,000","36,033,000","39,390,000","35,492,000","37,498,000","35,686,000","39,132,000","36,168,000","31,640,000","24,146,000","26,056,000","27,632,000","29,060,000","35,133,000","39,507,000","40,390,000","47,463,000","53,783,000","51,798,000","53,452,000","51,885,000","49,319,000","54,708,000","55,824,000","52,770,000","43,678,000","41,005,000","28,596,000","27,737,000","26,354,000","25,694,000","22,415,000","20,556,000","9,463,000",,,,,,,"1,133,000",,"0","2,327,000","4,902,000","5,140,000","5,077,000","910,000",,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-2,438,000","-372,000","64,000","239,000","93,000","478,000","361,000","433,000","-349,000","94,000","-22,000","64,000","-427,000","-1,114,000","-1,284,000","-1,417,000","-1,188,000","-586,000","-201,000","-278,000","-289,000","-497,000","33,000","-6,000","-11,000","-419,000","-325,000","-139,000","-311,000","-436,000","-339,000","-64,000","-56,000","-81,000","-121,000","-367,000","247,000","360,000","280,000","-324,000","103,000","-901,000","-886,000","439,000","429,000","317,000","421,000","-336,000","155,000","251,000","488,000","397,000","-668,000","-24,000","-557,000","-129,000","-39,000","7,000","137,000","-29,000","-3,000",,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,848,000"
TotalCapitalization,"278,079,000","276,732,000","269,742,000","265,016,000","261,649,000","260,889,000","256,571,000","252,381,000","249,272,000","251,157,000","249,360,000","244,645,000","245,312,000","245,879,000","244,388,000","244,366,000","252,815,000","244,670,000","238,956,000","229,653,000","220,178,000","211,551,000","204,675,000","194,077,000","187,272,000","186,095,000","183,256,000","180,867,000","182,744,000","179,049,000","179,455,000","181,414,000","191,385,000","190,895,000","198,764,000","198,480,000","197,802,000","196,068,000","195,303,000","192,989,000","199,605,000","200,920,000","193,392,000","187,904,000","176,674,000","168,468,000","155,074,000","147,213,000","145,079,000","139,096,000","132,088,000","127,255,000","122,940,000","121,659,000","123,499,000","122,528,000","121,054,000","114,388,000","111,564,000","108,370,000","107,270,000","106,143,000","104,800,000","103,368,000","103,013,000","102,233,000","102,380,000","102,274,000","104,103,000","102,549,000","102,013,000","100,966,000","100,321,000","98,479,000","108,046,000","108,870,000","108,835,000","110,072,000","9,868,000"
CommonStockEquity,"278,079,000","276,732,000","269,742,000","265,016,000","261,649,000","260,889,000","256,571,000","252,381,000","249,272,000","251,157,000","249,360,000","244,645,000","245,312,000","245,879,000","244,388,000","244,366,000","252,815,000","244,670,000","238,956,000","229,653,000","220,178,000","211,551,000","204,675,000","194,077,000","187,272,000","186,095,000","183,256,000","180,867,000","182,744,000","179,049,000","179,455,000","181,414,000","191,385,000","190,895,000","198,764,000","198,480,000","197,802,000","196,068,000","195,303,000","192,989,000","199,605,000","200,920,000","193,392,000","187,904,000","176,674,000","168,468,000","155,074,000","147,213,000","145,079,000","139,096,000","132,088,000","127,255,000","122,940,000","121,659,000","123,499,000","122,528,000","121,054,000","114,388,000","111,564,000","108,370,000","107,270,000","106,143,000","104,800,000","103,368,000","103,013,000","102,233,000","102,380,000","102,274,000","104,103,000","102,549,000","102,013,000","100,966,000","100,321,000","98,479,000","108,046,000","108,870,000","108,835,000","110,072,000","9,868,000"
CapitalLeaseObligations,"7,856,000","8,404,000","9,302,000","7,781,000","7,890,000","8,741,000","10,465,000","9,779,000","10,163,000","10,666,000","10,321,000","9,445,000","9,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"189,862,000","187,348,000","180,402,000","174,284,000","200,389,000","198,983,000","194,020,000","189,185,000","185,431,000","186,663,000","180,937,000","195,911,000","196,289,000","196,567,000","194,772,000","194,447,000","202,620,000","196,316,000","190,293,000","180,681,000","170,897,000","161,961,000","154,776,000","143,869,000","136,755,000","135,269,000","132,106,000","129,392,000","130,945,000","126,925,000","126,910,000","144,916,000","154,887,000","154,397,000","162,266,000","161,982,000","161,304,000","159,570,000","158,805,000","156,491,000","163,107,000","164,422,000","156,894,000","151,406,000","140,176,000","131,970,000","118,576,000","110,715,000","108,581,000","102,598,000","95,590,000","90,757,000","86,442,000","85,161,000","87,001,000","86,018,000","84,524,000","77,837,000","74,989,000","71,754,000","70,613,000","69,444,000","68,060,000","66,586,000","63,345,000","62,375,000","62,331,000","62,033,000","63,253,000","61,588,000","60,829,000","59,559,000","58,691,000","56,626,000","64,785,000","65,548,000","65,229,000","66,182,000","9,868,000"
WorkingCapital,"156,517,000","153,540,000","149,547,000","131,967,000","141,754,000","139,379,000","151,707,000","157,398,000","153,586,000","152,174,000","149,105,000","159,154,000","160,831,000","155,536,000","128,430,000","129,088,000","140,783,000","136,281,000","137,362,000","118,028,000","109,492,000","122,117,000","118,797,000","119,290,000","97,085,000","87,044,000","81,711,000","68,838,000","88,090,000","95,181,000","107,221,000","123,146,000","131,925,000","131,433,000","127,718,000","128,118,000","132,828,000","131,545,000","139,986,000","134,082,000","134,770,000","136,483,000","136,697,000","134,026,000","122,843,000","114,928,000","101,614,000","93,761,000","101,768,000","101,169,000","94,220,000","89,436,000","85,027,000","83,886,000","85,085,000","83,785,000","82,419,000","77,312,000","69,963,000","66,478,000","65,533,000","65,001,000","63,498,000","61,959,000","62,501,000","61,240,000","59,037,000","58,747,000","59,831,000","57,960,000","57,443,000","55,713,000","55,571,000","53,440,000","57,088,000","57,054,000","55,625,000","58,318,000","7,387,000"
InvestedCapital,"278,079,000","276,732,000","269,742,000","265,016,000","261,649,000","260,889,000","256,571,000","252,381,000","249,272,000","251,157,000","249,360,000","244,645,000","245,312,000","245,879,000","244,388,000","244,366,000","252,815,000","244,670,000","238,956,000","229,653,000","220,178,000","211,551,000","204,675,000","194,077,000","187,272,000","186,095,000","183,256,000","180,867,000","182,744,000","179,049,000","179,455,000","181,414,000","191,385,000","190,895,000","198,764,000","198,480,000","197,802,000","196,068,000","195,303,000","192,989,000","199,605,000","200,920,000","193,392,000","187,904,000","176,674,000","168,468,000","155,074,000","147,213,000","145,079,000","139,096,000","132,088,000","127,255,000","122,940,000","121,659,000","123,499,000","122,528,000","121,054,000","114,388,000","111,564,000","108,370,000","107,270,000","106,143,000","104,800,000","103,368,000","103,013,000","102,233,000","102,380,000","102,274,000","104,103,000","102,549,000","102,013,000","100,966,000","100,321,000","98,479,000","108,046,000","108,870,000","108,835,000","110,072,000","9,868,000"
TangibleBookValue,"189,862,000","187,348,000","180,402,000","174,284,000","200,389,000","198,983,000","194,020,000","189,185,000","185,431,000","186,663,000","180,937,000","195,911,000","196,289,000","196,567,000","194,772,000","194,447,000","202,620,000","196,316,000","190,293,000","180,681,000","170,897,000","161,961,000","154,776,000","143,869,000","136,755,000","135,269,000","132,106,000","129,392,000","130,945,000","126,925,000","126,910,000","144,916,000","154,887,000","154,397,000","162,266,000","161,982,000","161,304,000","159,570,000","158,805,000","156,491,000","163,107,000","164,422,000","156,894,000","151,406,000","140,176,000","131,970,000","118,576,000","110,715,000","108,581,000","102,598,000","95,590,000","90,757,000","86,442,000","85,161,000","87,001,000","86,018,000","84,524,000","77,837,000","74,989,000","71,754,000","70,613,000","69,444,000","68,060,000","66,586,000","63,345,000","62,375,000","62,331,000","62,033,000","63,253,000","61,588,000","60,829,000","59,559,000","58,691,000","56,626,000","64,785,000","65,548,000","65,229,000","66,182,000","9,868,000"
TotalDebt,"7,856,000","8,404,000","9,302,000","7,781,000","7,890,000","8,741,000","10,465,000","9,779,000","10,163,000","10,666,000","10,321,000","9,445,000","9,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
