name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
			CurrentAccruedExpenses,"48,540,000","39,046,000","41,067,000","34,372,000","47,600,000","35,127,000","29,226,000","36,409,000","49,471,000","44,425,000","38,848,000","31,352,000","53,200,000","51,811,000","49,132,000","45,828,000","69,519,000","63,066,000","37,364,000","31,934,000","43,534,000","41,556,000","40,808,000","44,330,000","35,798,000","38,204,000","42,852,000","40,092,000","51,115,000","48,028,000","55,840,000","49,495,000","54,913,000","44,581,000","44,101,000","41,523,000","45,697,000","40,897,000",,,,,,,,"26,138,000","30,330,000","27,577,000","94,777,000","33,572,000","31,332,000","23,157,000","71,499,000","31,433,000","29,713,000","27,864,000","25,109,000","33,579,000","16,814,000","15,935,000","15,685,000","46,187,000","48,900,000","51,879,000","28,582,000","45,540,000","47,004,000","47,762,000","50,199,000","52,778,000","43,226,000","46,237,000","48,776,000","47,416,000","46,870,000","44,752,000","47,693,000","53,406,000","48,161,000","45,524,000","40,206,000","42,725,000","48,802,000","43,775,000","43,659,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,376,000","25,162,000","29,451,000","24,970,000","26,780,000","23,001,000","27,039,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"221,344,000","144,064,000","82,733,000","17,025,000","24,724,000","17,055,000","167,001,000","231,364,000","84,286,000","61,966,000","56,934,000","117,548,000","27,666,000","17,199,000","12,664,000","17,043,000","194,259,000","151,465,000","108,589,000","65,876,000","61,022,000","66,271,000","51,549,000","46,804,000","43,471,000","46,293,000","46,593,000","32,396,000","21,522,000","7,748,000","1,655,000","1,931,000","45,630,000","40,810,000","43,687,000","32,434,000","23,150,000","14,197,000","4,249,000","2,417,000","894,000","2,545,000","3,080,000","906,000","913,000","8,244,000","11,702,000","6,418,000","16,062,000","15,132,000","15,181,000","17,200,000","695,000","4,434,000","8,055,000","9,028,000","6,326,000","6,206,000","17,917,000","18,601,000","22,201,000","23,248,000","21,922,000","22,226,000","26,176,000","25,796,000","27,643,000","26,258,000","26,612,000","29,862,000","28,298,000","30,647,000","32,818,000","41,016,000","38,388,000","38,633,000","39,005,000","44,878,000","40,598,000","36,369,000","31,356,000","34,220,000","33,180,000","28,403,000","22,438,000","19,172,000","17,763,000","24,823,000","32,896,000","32,400,000","10,100,000","9,000,000","6,600,000","12,600,000","12,700,000","20,000,000","17,500,000","22,600,000","23,600,000","22,300,000","19,500,000","12,400,000","10,800,000","6,900,000","3,400,000","4,700,000","3,600,000","4,200,000","8,300,000","7,700,000","7,200,000","4,500,000","4,500,000","4,400,000","7,000,000","3,200,000","3,000,000","3,200,000","8,000,000","6,200,000","8,400,000","4,600,000","4,700,000","5,000,000"
			CurrentDebt,"214,148,000","144,064,000","82,733,000","17,025,000","17,016,000","17,055,000","167,001,000","231,364,000","76,980,000","61,966,000","56,934,000","117,548,000","27,666,000","17,199,000","12,664,000","17,043,000","194,259,000","151,465,000","108,589,000","65,876,000","61,022,000","66,271,000","51,549,000","46,804,000","43,471,000","46,293,000","46,593,000","32,396,000","21,522,000","7,748,000","1,655,000","1,931,000","45,630,000","40,810,000","43,687,000","32,434,000","23,150,000","14,197,000","4,249,000","2,417,000","894,000","2,545,000","3,080,000","906,000","913,000","8,244,000","11,702,000","6,418,000","16,062,000","15,132,000","15,181,000","17,200,000","695,000","4,434,000","8,055,000","9,028,000","6,326,000","6,206,000","17,917,000","18,601,000","22,201,000","23,248,000","21,922,000","22,226,000","26,176,000","25,796,000","27,643,000","26,258,000","26,612,000","29,862,000","28,298,000","30,647,000","32,818,000","41,016,000","38,388,000","38,633,000","39,005,000","44,878,000","40,598,000","36,369,000","31,356,000","34,220,000","33,180,000","28,403,000","22,438,000","19,172,000","17,763,000","24,823,000","32,896,000","32,400,000","10,100,000","9,000,000","6,600,000","12,600,000","12,700,000","20,000,000","17,500,000","22,600,000","23,600,000","22,300,000","19,500,000","12,400,000","10,800,000","6,900,000","3,400,000","4,700,000","3,600,000","4,200,000","8,300,000","7,700,000","7,200,000","4,500,000","4,500,000","4,400,000","7,000,000","3,200,000","3,000,000","3,200,000","8,000,000","6,200,000","8,400,000","4,600,000","4,700,000","5,000,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,249,000","2,417,000","894,000","2,545,000","3,080,000","906,000","913,000","8,244,000","11,702,000","6,418,000","16,062,000","15,132,000","15,181,000","17,200,000","695,000","4,434,000","8,055,000","9,028,000","6,326,000","6,206,000","17,917,000","18,601,000","22,201,000","23,248,000","21,922,000","22,226,000","26,176,000","25,796,000","27,643,000","26,258,000","26,612,000","29,862,000","28,298,000","30,647,000","32,818,000","41,016,000","38,388,000","38,633,000","39,005,000","44,878,000","40,598,000","36,369,000","31,356,000","34,220,000","33,180,000","28,403,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"214,148,000",,,,"17,016,000",,,,"76,980,000",,,,"27,666,000",,,,"194,259,000",,,,"61,022,000",,,,"43,471,000",,,,"21,522,000",,,,"45,630,000",,,,"23,150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"7,196,000",,,,"7,708,000",,,,"7,306,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"31,826,000",,,,"26,272,000",,,,"28,843,000",,,,"27,279,000",,,,"25,814,000",,,,"26,485,000",,,,"27,053,000",,,,"22,362,000",,,,"24,777,000",,,,"23,737,000","250,000","225,000","297,000","64,000","75,000","123,000","554,000","107,000","1,177,000","1,131,000","173,000","68,000","120,000","111,000",,"17,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250,000","225,000","297,000","64,000","75,000","123,000","554,000","107,000","1,177,000","1,131,000","173,000","68,000","120,000","111,000",,"17,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"31,826,000",,,,"26,272,000",,,,"28,843,000",,,,"27,279,000",,,,"25,814,000",,,,"26,485,000",,,,"27,053,000",,,,"22,362,000",,,,"24,777,000",,,,"23,737,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"68,277,000","121,126,000","119,701,000","127,811,000","80,949,000","99,223,000","93,270,000","91,595,000","44,921,000","98,003,000","86,835,000","83,973,000","51,807,000","79,693,000","69,514,000","65,731,000","31,574,000","68,151,000","67,282,000","68,324,000","28,707,000","59,546,000","64,294,000","71,040,000","34,390,000","49,410,000","54,363,000","52,342,000","37,644,000","58,980,000","60,041,000","57,153,000","27,819,000","57,264,000","60,617,000","60,601,000","28,493,000","62,557,000","60,927,000","51,972,000","56,835,000","45,342,000","45,703,000","44,321,000","46,256,000","45,543,000","44,281,000","44,427,000",,"34,581,000","41,395,000","40,247,000",,"32,466,000","29,126,000","39,088,000","46,518,000","24,807,000","37,539,000","33,839,000","26,944,000",,,,"19,141,000",,,,,,,,,,,,,,,,,,,,,"43,194,000","44,976,000","38,405,000","38,355,000","43,900,000","43,400,000","42,000,000","51,800,000","41,300,000","40,300,000","31,700,000","39,200,000","29,600,000","18,800,000","24,400,000","26,200,000","24,600,000","22,700,000","29,500,000","26,100,000","26,700,000","25,000,000","23,600,000","25,200,000","1,300,000","1,700,000","1,800,000","29,400,000","1,700,000","2,100,000","2,100,000","22,300,000","1,800,000","2,400,000","3,000,000","20,000,000","1,600,000","1,500,000","1,700,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"668,044,000","745,190,000","814,478,000","888,768,000","834,758,000","404,532,000","411,683,000","416,777,000","405,179,000","406,477,000","366,721,000","374,979,000","371,140,000","373,226,000","375,206,000","373,114,000","100,207,000","164,729,000","214,911,000","273,089,000","287,920,000","319,303,000","387,048,000","402,858,000","412,012,000","441,536,000","453,959,000","465,999,000","470,203,000","475,897,000","488,771,000","495,791,000","459,362,000","473,665,000","489,585,000","517,457,000","512,591,000","517,605,000","526,395,000","48,750,000","47,760,000","33,172,000","34,639,000","37,931,000","38,457,000","29,334,000","29,594,000","30,626,000","31,039,000","21,987,000","22,039,000","24,038,000","16,946,000","21,026,000","16,709,000","17,019,000","17,085,000","11,450,000","11,029,000","15,434,000","11,070,000","10,575,000","16,327,000","16,817,000","16,777,000","18,093,000","24,074,000","24,150,000","24,700,000","25,890,000","31,240,000","31,523,000","31,802,000","29,982,000","35,599,000","35,602,000","35,596,000","35,078,000","41,798,000","42,104,000","43,999,000","44,135,000","50,439,000","50,307,000","50,351,000","69,146,000","59,655,000","57,502,000","54,192,000","59,300,000","66,700,000","65,200,000","65,400,000","66,100,000","65,300,000","65,400,000","63,600,000","66,400,000","66,700,000","50,100,000","24,600,000","22,200,000","21,200,000","21,800,000","24,400,000","25,400,000","37,700,000","43,400,000","38,200,000","25,800,000","24,200,000","21,200,000","21,300,000","13,800,000","15,500,000","14,800,000","15,100,000","12,800,000","11,700,000","18,600,000","16,700,000","25,100,000","18,400,000","14,300,000"
		LongTermDebtAndCapitalLeaseObligation,"559,441,000","633,118,000","698,043,000","767,345,000","753,552,000","292,721,000","297,016,000","296,893,000","357,527,000","309,738,000","313,984,000","318,144,000","322,454,000","326,618,000","330,988,000","330,838,000","59,423,000","118,702,000","178,015,000","237,167,000","253,625,000","269,997,000","336,505,000","352,908,000","364,529,000","380,814,000","387,715,000","399,453,000","406,369,000","421,006,000","428,253,000","429,010,000","392,057,000","406,418,000","420,711,000","448,119,000","456,944,000","468,250,000","477,402,000","2,642,000","2,877,000","3,107,000","3,332,000","3,606,000","3,966,000","4,194,000","4,423,000","4,384,000","4,589,000","4,778,000","4,974,000","5,160,000","5,343,000","5,522,000","5,697,000","5,882,000","6,037,000","6,202,000","6,361,000","6,522,000","6,675,000","6,828,000","12,690,000","12,835,000","12,977,000","13,117,000","18,967,000","19,101,000","19,231,000","19,359,000","25,199,000","25,322,000","25,442,000","25,560,000","31,389,000","31,502,000","31,612,000","31,721,000","38,290,000","38,430,000","40,787,000","41,137,000","47,303,000","47,303,000","47,281,000","50,720,000","41,098,000","41,184,000","41,306,000","45,400,000","52,900,000","52,400,000","52,500,000","51,600,000","51,500,000","51,500,000","53,600,000","50,100,000","50,000,000","33,600,000","10,000,000","12,800,000","11,800,000","12,300,000","15,200,000","13,100,000","25,200,000","30,200,000","25,100,000","14,200,000","12,500,000","9,400,000","9,800,000","9,400,000","10,700,000","9,900,000","10,600,000","11,400,000","10,500,000","17,500,000","15,700,000","24,600,000","17,800,000","13,800,000"
			LongTermDebt,"559,441,000","633,118,000","698,043,000","767,345,000","690,592,000","292,721,000","297,016,000","296,893,000","305,513,000","309,738,000","313,984,000","318,144,000","322,454,000","326,618,000","330,988,000","330,838,000","59,423,000","118,702,000","178,015,000","237,167,000","253,625,000","269,997,000","336,505,000","352,908,000","364,529,000","380,814,000","387,715,000","399,453,000","406,369,000","421,006,000","428,253,000","429,010,000","392,057,000","406,418,000","420,711,000","448,119,000","456,944,000","468,250,000","477,402,000","2,642,000","2,877,000","3,107,000","3,332,000","3,606,000","3,966,000","4,194,000","4,423,000","4,384,000","4,589,000","4,778,000","4,974,000","5,160,000","5,343,000","5,522,000","5,697,000","5,882,000","6,037,000","6,202,000","6,361,000","6,522,000","6,675,000","6,828,000","12,690,000","12,835,000","12,977,000","13,117,000","18,967,000","19,101,000","19,231,000","19,359,000","25,199,000","25,322,000","25,442,000","25,560,000","31,389,000","31,502,000","31,612,000","31,721,000","38,290,000","38,430,000","40,787,000","41,137,000","47,303,000","47,303,000","47,281,000","50,720,000","41,098,000","41,184,000","41,306,000","45,400,000","52,900,000","52,400,000","52,500,000","51,600,000","51,500,000","51,500,000","53,600,000","50,100,000","50,000,000","33,600,000","10,000,000","12,800,000","11,800,000","12,300,000","15,200,000","13,100,000","25,200,000","30,200,000","25,100,000","14,200,000","12,500,000","9,400,000","9,800,000","9,400,000","10,700,000","9,900,000","10,600,000","11,400,000","10,500,000","17,500,000","15,700,000","24,600,000","17,800,000","13,800,000"
			LongTermCapitalLeaseObligation,,,,,"62,960,000",,,,"52,014,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"28,727,000","26,132,000","24,574,000","24,278,000","47,450,000","9,803,000","10,480,000","13,116,000","13,999,000","14,576,000","11,687,000","14,006,000","22,801,000","18,441,000","13,235,000","10,606,000","9,376,000","6,428,000","13,380,000","12,818,000","13,741,000","24,463,000","22,188,000","21,416,000","23,660,000","33,510,000","34,781,000","34,354,000","32,097,000","25,871,000","26,911,000","28,366,000","29,664,000","29,664,000","29,265,000","29,961,000","29,552,000","25,497,000","26,513,000","24,356,000","23,332,000","16,775,000","18,005,000","18,386,000","18,669,000","11,872,000","12,681,000","13,512,000","13,535,000","3,658,000","3,702,000","5,871,000","3,129,000","7,655,000","3,253,000","3,253,000","3,253,000",,,,,,,,,,,,,"1,388,000","1,376,000","1,592,000","1,682,000",,,,,,,,,,,,,"16,290,000","16,455,000","14,165,000","10,722,000","11,700,000","11,600,000","11,300,000","11,700,000","14,400,000","13,800,000","13,800,000","9,900,000","12,600,000","12,700,000","12,800,000","12,800,000","9,400,000","9,400,000","9,500,000","9,300,000","12,300,000","12,500,000","13,200,000","13,100,000","11,600,000","11,700,000","11,800,000","11,500,000","4,500,000","4,800,000","4,800,000","4,600,000","1,400,000","1,200,000","1,100,000","1,100,000","600,000","500,000","500,000"
			NonCurrentDeferredTaxesLiabilities,"28,727,000","26,132,000","24,574,000","24,278,000","47,450,000","9,803,000","10,480,000","13,116,000","13,999,000","14,576,000","11,687,000","14,006,000","22,801,000","18,441,000","13,235,000","10,606,000","9,376,000","6,428,000","13,380,000","12,818,000","13,741,000","24,463,000","22,188,000","21,416,000","23,660,000","33,510,000","34,781,000","34,354,000","32,097,000","25,871,000","26,911,000","28,366,000","29,664,000","29,664,000","29,265,000","29,961,000","29,552,000","25,497,000","26,513,000","24,356,000","23,332,000","16,775,000","18,005,000","18,386,000","18,669,000","11,872,000","12,681,000","13,512,000","13,535,000","3,658,000","3,702,000","5,871,000","3,129,000","7,655,000","3,253,000","3,253,000","3,253,000",,,,,,,,,,,,,"1,388,000","1,376,000","1,592,000","1,682,000",,,,,,,,,,,,,"16,290,000","16,455,000","14,165,000","10,722,000","11,700,000","11,600,000","11,300,000","11,700,000","14,400,000","13,800,000","13,800,000","9,900,000","12,600,000","12,700,000","12,800,000","12,800,000","9,400,000","9,400,000","9,500,000","9,300,000","12,300,000","12,500,000","13,200,000","13,100,000","11,600,000","11,700,000","11,800,000","11,500,000","4,500,000","4,800,000","4,800,000","4,600,000","1,400,000","1,200,000","1,100,000","1,100,000","600,000","500,000","500,000"
		TradeandOtherPayablesNonCurrent,,,,,"3,701,000",,,,"5,374,000",,,,"6,305,000",,,,"7,837,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,"15,749,000",,,,"13,083,000",,,,"13,766,000",,,,"14,045,000",,,,"14,060,000",,,,"18,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,"15,749,000",,,,"13,083,000",,,,"13,766,000",,,,"14,045,000",,,,"14,060,000",,,,"18,067,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,"4,301,000",,,,"9,475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"79,876,000","85,940,000","91,861,000","97,145,000","10,005,000","102,008,000","104,187,000","106,768,000","5,721,000","82,163,000","41,050,000","42,829,000","5,814,000","28,167,000","30,983,000","31,670,000","9,526,000","39,599,000","23,516,000","23,104,000","6,494,000","24,843,000","28,355,000","28,534,000","5,756,000","27,212,000","31,463,000","32,192,000","31,737,000","29,020,000","33,607,000","38,415,000","37,641,000","37,583,000","39,609,000","39,377,000","26,095,000","23,858,000","22,480,000","21,752,000","21,551,000","13,290,000","13,302,000","15,939,000","15,822,000","13,268,000","12,490,000","12,730,000","12,915,000","13,551,000","13,363,000","13,007,000","8,474,000","7,849,000","7,759,000","7,884,000","7,795,000","5,248,000","4,668,000","8,912,000","4,395,000","3,747,000","3,637,000","3,982,000","3,800,000","4,976,000","5,107,000","5,049,000","5,469,000","5,143,000","4,665,000","4,609,000","4,678,000","4,422,000","4,210,000","4,100,000","3,984,000","3,357,000","3,508,000","3,674,000","3,212,000","2,998,000","3,136,000","3,004,000","3,070,000","2,136,000","2,102,000","2,153,000","2,164,000","2,200,000","2,200,000","1,500,000","1,200,000","100,000",,"100,000","100,000","3,700,000","4,000,000","3,700,000","1,800,000",,,,"-100,000",,,,,,,,,"-100,000",,"100,000","-100,000",,,,"-100,000","-100,000","100,000",
TotalEquityGrossMinorityInterest,"749,424,000","730,775,000","698,549,000","677,080,000","731,670,000","719,152,000","667,923,000","608,569,000","587,109,000","574,580,000","583,754,000","590,966,000","667,868,000","643,129,000","701,338,000","674,059,000","752,429,000","822,807,000","801,253,000","772,770,000","739,610,000","770,897,000","749,114,000","715,560,000","721,565,000","719,552,000","776,880,000","791,647,000","826,122,000","833,908,000","820,718,000","815,072,000","837,888,000","825,220,000","796,473,000","774,378,000","769,182,000","779,158,000","771,966,000","757,467,000","732,631,000","705,233,000","678,277,000","712,456,000","686,136,000","648,524,000","594,392,000","564,956,000","593,124,000","573,080,000","579,432,000","563,853,000","539,884,000","515,788,000","496,815,000","493,930,000","494,188,000","473,700,000","447,726,000","476,555,000","479,648,000","453,344,000","456,990,000","461,835,000","441,650,000","418,973,000","387,250,000","372,569,000","355,135,000","335,939,000","309,666,000","294,632,000","279,749,000","264,228,000","239,848,000","232,437,000","223,237,000","221,264,000","213,396,000","218,766,000","236,824,000","255,866,000","247,337,000","235,240,000","215,516,000","201,205,000","189,667,000","208,858,000","206,443,000","212,100,000","213,800,000","216,100,000","221,900,000","221,700,000","210,500,000","199,200,000","194,700,000","219,100,000","231,400,000","228,200,000","225,300,000","233,500,000","235,100,000","225,900,000","217,000,000","214,900,000","206,200,000","197,500,000","193,200,000","186,600,000","180,100,000","171,300,000","160,800,000","149,700,000","143,000,000","133,400,000","126,700,000","115,800,000","110,400,000","100,100,000","90,600,000","82,400,000","76,400,000","73,400,000"
	StockholdersEquity,"749,424,000","730,775,000","698,549,000","677,080,000","731,670,000","719,152,000","667,923,000","608,569,000","587,109,000","574,580,000","583,754,000","590,966,000","667,868,000","643,129,000","701,338,000","674,059,000","752,429,000","822,807,000","801,253,000","772,770,000","739,610,000","770,897,000","749,114,000","715,560,000","721,565,000","719,552,000","776,880,000","791,647,000","826,122,000","833,908,000","820,718,000","815,072,000","837,888,000","825,220,000","796,473,000","774,378,000","769,182,000","779,158,000","771,966,000","757,467,000","732,631,000","705,233,000","678,277,000","712,456,000","686,136,000","648,524,000","594,392,000","564,956,000","593,124,000","573,080,000","579,432,000","563,853,000","539,884,000","515,788,000","496,815,000","493,930,000","494,188,000","473,700,000","447,726,000","476,555,000","479,648,000","453,344,000","456,990,000","461,835,000","441,650,000","418,973,000","387,250,000","372,569,000","355,135,000","335,939,000","309,666,000","294,632,000","279,749,000","264,228,000","239,848,000","232,437,000","223,237,000","221,264,000","213,396,000","218,766,000","236,824,000","255,866,000","247,337,000","235,240,000","215,516,000","201,205,000","189,667,000","208,858,000","206,443,000","212,100,000","213,800,000","216,100,000","221,900,000","221,700,000","210,500,000","199,200,000","194,700,000","219,100,000","231,400,000","228,200,000","225,300,000","233,500,000","235,100,000","225,900,000","217,000,000","214,900,000","206,200,000","197,500,000","193,200,000","186,600,000","180,100,000","171,300,000","160,800,000","149,700,000","143,000,000","133,400,000","126,700,000","115,800,000","110,400,000","100,100,000","90,600,000","82,400,000","76,400,000","73,400,000"
		CapitalStock,"511,000","511,000","511,000","510,000","509,000","508,000","507,000","507,000","503,000","504,000","506,000","508,000","510,000","510,000","516,000","516,000","523,000","534,000","527,000","525,000","523,000","518,000","515,000","511,000","509,000","508,000","506,000","509,000","517,000","515,000","513,000","514,000","520,000","519,000","515,000","514,000","510,000","516,000","257,000","256,000","253,000","251,000","249,000","257,000","256,000","255,000","248,000","247,000","255,000","252,000","256,000","257,000","256,000","254,000","252,000","254,000","256,000","256,000","254,000","262,000","265,000","264,000","269,000","270,000","268,000","266,000","265,000","263,000","262,000","334,000","330,000","328,000","326,000","325,000","318,000","317,000","317,000","316,000","316,000","315,000","315,000","314,000","313,000","311,000","307,000","303,000","301,000","300,000","300,000","300,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"511,000","511,000","511,000","510,000","509,000","508,000","507,000","507,000","503,000","504,000","506,000","508,000","510,000","510,000","516,000","516,000","523,000","534,000","527,000","525,000","523,000","518,000","515,000","511,000","509,000","508,000","506,000","509,000","517,000","515,000","513,000","514,000","520,000","519,000","515,000","514,000","510,000","516,000","257,000","256,000","253,000","251,000","249,000","257,000","256,000","255,000","248,000","247,000","255,000","252,000","256,000","257,000","256,000","254,000","252,000","254,000","256,000","256,000","254,000","262,000","265,000","264,000","269,000","270,000","268,000","266,000","265,000","263,000","262,000","334,000","330,000","328,000","326,000","325,000","318,000","317,000","317,000","316,000","316,000","315,000","315,000","314,000","313,000","311,000","307,000","303,000","301,000","300,000","300,000","300,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"572,476,000","566,963,000","558,156,000","551,108,000","602,727,000","579,480,000","568,748,000","562,729,000","553,229,000","537,913,000","533,720,000","525,038,000","536,320,000","531,131,000","530,480,000","507,394,000","503,955,000","525,877,000","497,980,000","491,436,000","482,044,000","468,348,000","459,651,000","445,138,000","439,912,000","435,477,000","430,488,000","427,878,000","426,964,000","417,405,000","408,940,000","404,686,000","402,611,000","396,607,000","385,153,000","378,366,000","365,040,000","362,199,000","354,389,000","341,401,000","322,485,000","312,887,000","304,517,000","310,083,000","302,709,000","289,906,000","256,071,000","251,113,000","252,323,000","236,553,000","235,792,000","232,221,000","226,829,000","217,036,000","209,427,000","193,413,000","186,933,000","181,256,000","170,941,000","172,763,000","163,815,000","157,700,000","157,175,000","149,945,000","141,371,000","134,781,000","130,723,000","126,804,000","121,803,000","147,758,000","134,915,000","130,549,000","127,744,000","123,519,000","111,232,000","108,806,000","108,770,000","108,053,000","107,862,000","106,282,000","104,261,000","103,077,000","98,514,000","93,759,000","87,958,000","78,648,000","76,542,000","74,557,000","73,662,000","67,700,000","65,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"202,391,000","192,650,000","169,418,000","154,562,000","157,981,000","169,022,000","137,140,000","89,039,000","78,512,000","69,868,000","85,634,000","99,418,000","161,418,000","140,584,000","194,375,000","189,859,000","266,942,000","323,608,000","330,155,000","310,053,000","289,916,000","341,056,000","325,663,000","305,838,000","316,184,000","324,916,000","384,359,000","387,344,000","420,365,000","423,563,000","411,199,000","409,307,000","433,347,000","423,163,000","406,873,000","390,324,000","398,199,000","409,553,000","412,764,000","410,569,000","400,783,000","382,977,000","364,726,000","390,577,000","373,630,000","352,642,000","332,907,000","311,568,000","334,641,000","330,680,000","339,323,000","327,589,000","309,516,000","295,576,000","279,360,000","291,462,000","302,196,000","288,799,000","274,442,000","302,515,000","315,767,000","295,982,000","301,622,000","314,153,000","302,845,000","285,687,000","257,598,000","246,653,000","233,769,000","351,992,000","340,985,000","332,111,000","322,291,000","312,763,000","303,449,000","297,954,000","292,971,000","288,494,000","278,147,000","271,367,000","264,592,000","256,781,000","254,245,000","244,297,000","234,325,000","227,158,000","218,180,000","237,366,000","230,732,000","230,000,000","223,500,000","217,800,000","211,800,000","205,700,000","201,000,000","195,700,000","190,800,000","214,500,000","226,200,000","222,100,000","215,700,000","207,800,000","200,800,000","192,100,000","182,700,000","173,600,000","164,700,000","155,600,000","146,800,000","138,300,000","129,800,000","121,300,000","113,200,000","104,800,000","96,500,000","88,500,000","81,700,000","74,800,000","68,200,000","62,200,000","57,000,000","51,400,000","46,800,000","42,500,000"
