name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
		PayablesAndAccruedExpenses,"121,212,000","81,394,000","58,339,000","38,745,000","33,285,000","19,955,000","14,514,000",,"30,796,000"
			Payables,"63,129,000","48,985,000","28,493,000","18,018,000","12,760,000","7,581,000","9,300,000",,"11,118,000"
				AccountsPayable,"59,062,000","38,144,000","12,347,000","18,018,000","12,760,000","7,581,000","8,971,000",,"11,118,000"
				DividendsPayable,,,"2,683,000",,,,,,
				DuetoRelatedPartiesCurrent,"4,067,000","10,841,000","13,463,000",,,,,,
				OtherPayable,,,,,,,"329,000",,
			CurrentAccruedExpenses,"58,083,000","32,409,000","29,846,000","20,727,000","20,525,000","12,374,000","5,214,000",,"19,678,000"
		CurrentDebtAndCapitalLeaseObligation,,,,,,,"538,000",,
			CurrentCapitalLeaseObligation,,,,,,,"538,000",,
		OtherCurrentLiabilities,"58,434,000","21,606,000","18,675,000","15,595,000","1,520,000","2,480,000",,,"184,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"271,191,000","162,897,000","146,653,000","56,341,000","42,546,000","41,269,000","42,998,000",,"13,704,000"
		LongTermProvisions,"5,082,000","4,260,000","4,250,000","2,965,000","2,481,000","2,293,000","2,399,000",,"2,212,000"
		LongTermDebtAndCapitalLeaseObligation,"203,197,000","97,929,000","93,102,000","11,918,000",,,"103,000",,
			LongTermDebt,"203,197,000","97,929,000","93,102,000","11,918,000",,,,,
			LongTermCapitalLeaseObligation,,,,,,,"103,000",,
		NonCurrentDeferredLiabilities,"55,490,000","55,802,000","43,578,000","41,432,000","40,013,000","38,898,000","40,496,000",,"0"
			NonCurrentDeferredTaxesLiabilities,"55,490,000","55,802,000","43,578,000","41,432,000","40,013,000","38,898,000","40,496,000",,"0"
		DerivativeProductLiabilities,"5,342,000","4,075,000","5,268,000",,,,,,
		OtherNonCurrentLiabilities,"2,080,000","831,000","455,000","26,000","52,000","78,000","42,998,000",,"11,492,000"
TotalEquityGrossMinorityInterest,"693,881,000","553,063,000","489,908,000","493,742,000","486,976,000","474,226,000","473,452,000","0","453,224,000"
	StockholdersEquity,"693,881,000","553,063,000","489,908,000","493,742,000","486,976,000","474,226,000","473,452,000","0","453,224,000"
		CapitalStock,"10,000","10,000","9,000","9,000","9,000","9,000","9,000","1","0"
			PreferredStock,"0","0","0","0",,,,,
			CommonStock,"10,000","10,000","9,000","9,000","9,000","9,000","9,000","1","0"
		AdditionalPaidInCapital,"777,501,000","617,489,000","591,360,000","590,455,000","589,432,000","581,426,000","575,739,000","41,788","0"
		RetainedEarnings,"-83,630,000","-64,436,000","-101,461,000","-96,722,000","-102,465,000","-107,209,000","-102,296,000","-41,789","-5,746,000"
		OtherEquityInterest,,,,,,,,,"458,970,000"
TotalCapitalization,"897,078,000","650,992,000","583,010,000","505,660,000","486,976,000","474,226,000","473,452,000","0","453,224,000"
CommonStockEquity,"693,881,000","553,063,000","489,908,000","493,742,000","486,976,000","474,226,000","473,452,000","0","453,224,000"
CapitalLeaseObligations,,,,,,,"641,000",,
NetTangibleAssets,"693,881,000","553,063,000","489,908,000","493,742,000","486,976,000","474,226,000","473,452,000","0","453,224,000"
WorkingCapital,"-78,513,000","-16,046,000","-34,595,000","-16,383,000","-7,277,000","10,860,000","49,568,000",,"61,046,000"
InvestedCapital,"897,078,000","650,992,000","583,010,000","505,660,000","486,976,000","474,226,000","473,452,000","0","453,224,000"
TangibleBookValue,"693,881,000","553,063,000","489,908,000","493,742,000","486,976,000","474,226,000","473,452,000","0","453,224,000"
TotalDebt,"203,197,000","97,929,000","93,102,000","11,918,000",,,"641,000",,
NetDebt,"167,347,000","63,060,000","81,136,000",,,,,,
ShareIssued,"103,810,939","96,774,185","92,743,677","92,728,781","92,675,898","91,967,565","91,592,354","91,592,354","91,592,354"
OrdinarySharesNumber,"103,810,939","96,774,185","92,743,677","92,728,781","92,675,898","91,967,565","91,592,354","91,592,354","91,592,354"
