name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
			CommonStock,"68,000","68,000","68,000","69,000","68,000","69,000","70,000","70,000","65,000","66,000","66,000","66,000","65,000","66,000","66,000","67,000","68,000","66,000","67,000","67,000","73,000","67,000","67,000","67,000","65,000","65,000","65,000","59,000","59,000"
		AdditionalPaidInCapital,"564,761,000","668,765,000","720,579,000","745,705,000","803,573,000","851,444,000","880,370,000","848,756,000","649,954,000","636,123,000","635,362,000","631,189,000","645,090,000","635,005,000","636,150,000","644,125,000","753,077,000","655,108,000","665,551,000","664,304,000","854,750,000","678,148,000","668,424,000","658,684,000","637,332,000","626,702,000","619,493,000","675,100,000","670,182,000"
		RetainedEarnings,"922,223,000","886,995,000","741,678,000","657,375,000","600,096,000","523,454,000","427,621,000","400,995,000","377,471,000","339,821,000","311,360,000","298,831,000","276,468,000","248,590,000","222,324,000","201,702,000","207,124,000","181,999,000","134,244,000","113,507,000","87,407,000","67,861,000","46,804,000","36,520,000","28,623,000","19,021,000","6,470,000","185,974,000","170,929,000"
		TreasuryStock,,,,,,,"22,711,000",,,,"11,219,000","2,502,000","0","0","0",,"93,500,000",,"0","0","193,572,000",,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-43,347,000","-26,412,000","-24,588,000","-18,551,000","-20,176,000","-20,701,000","-34,738,000","-40,181,000","-43,108,000","-29,317,000","-43,705,000","-34,265,000","-30,294,000","-32,994,000","-30,234,000","-26,539,000","-13,956,000","-13,276,000","-14,164,000","-16,856,000","-21,917,000","-26,986,000","-20,797,000","-18,479,000","-14,613,000","-10,622,000","-12,625,000","-10,931,000","-11,338,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"-124,000","-123,000","-122,000","-121,000","-247,000","-245,000","-243,000","-6,715,000","-7,135,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,"4,714,000","4,467,000","3,913,000","3,838,000","3,368,000","1,856,000","2,630,000","2,395,000","2,041,000","1,573,000","3,387,000","3,191,000"
TotalCapitalization,"1,444,244,000","1,529,955,000","1,438,448,000","1,385,342,000","1,384,379,000","1,355,273,000","1,255,335,000","1,214,305,000","989,058,000","951,637,000","900,132,000","910,724,000","899,986,000","859,721,000","839,847,000","831,113,000","864,674,000","836,106,000","801,878,000","778,525,000","759,179,000","762,729,000","745,610,000","770,263,000","727,780,000","712,666,000","675,164,000","843,487,000","822,697,000"
CommonStockEquity,"1,443,705,000","1,529,416,000","1,437,737,000","1,384,598,000","1,383,561,000","1,354,266,000","1,250,612,000","1,209,640,000","984,382,000","946,693,000","891,864,000","893,319,000","891,329,000","850,667,000","828,306,000","819,355,000","852,813,000","823,897,000","785,698,000","761,022,000","726,617,000","718,967,000","694,376,000","676,671,000","651,160,000","634,921,000","613,160,000","843,487,000","822,697,000"
CapitalLeaseObligations,"197,091,000","187,264,000","164,209,000","168,622,000","174,516,000","168,567,000","170,696,000","172,871,000","154,218,000","150,157,000","151,669,000","147,426,000",,,,,,,,,,,,,,,,,
NetTangibleAssets,"125,930,000","182,989,000","553,773,000","518,555,000","517,340,000","487,828,000","388,954,000","397,285,000","171,538,000","123,961,000","94,300,000","89,478,000","96,725,000","55,416,000","28,984,000","17,284,000","129,503,000","102,208,000","64,164,000","43,403,000","11,274,000","10,815,000","-17,772,000","-36,845,000","-66,208,000","-80,386,000","-75,775,000","170,922,000","169,891,000"
WorkingCapital,"-86,963,000","147,018,000","476,954,000","411,336,000","261,674,000","217,743,000","192,968,000","234,449,000","4,722,000","8,276,000","-16,480,000","51,427,000",,"14,752,000","1,125,000","7,392,000","-184,000","103,097,000","72,509,000","57,139,000","235,225,000","49,772,000","30,588,000","52,998,000","16,176,000","7,194,000","-963,000","173,741,000","165,319,000"
InvestedCapital,"1,444,244,000","1,529,955,000","1,438,448,000","1,385,342,000","1,384,379,000","1,355,273,000","1,255,335,000","1,214,305,000","989,058,000","951,637,000","900,132,000","910,724,000","899,986,000","859,721,000","839,847,000","831,113,000","864,674,000","836,106,000","801,878,000","778,525,000","759,179,000","762,729,000","745,610,000","770,263,000","727,780,000","712,666,000","675,164,000","843,487,000","822,697,000"
TangibleBookValue,"125,930,000","182,989,000","553,773,000","518,555,000","517,340,000","487,828,000","388,954,000","397,285,000","171,538,000","123,961,000","94,300,000","89,478,000","96,725,000","55,416,000","28,984,000","17,284,000","129,503,000","102,208,000","64,164,000","43,403,000","11,274,000","10,815,000","-17,772,000","-36,845,000","-66,208,000","-80,386,000","-75,775,000","170,922,000","169,891,000"
TotalDebt,"197,630,000","187,803,000","164,920,000","169,366,000","175,334,000","169,574,000","175,419,000","177,536,000","158,894,000","155,101,000","159,937,000","164,831,000","8,657,000","9,054,000","11,541,000","11,758,000","11,861,000","12,209,000","16,180,000","17,503,000","32,562,000","43,762,000","51,234,000","93,592,000","76,620,000","77,745,000","62,004,000",,
ShareIssued,"67,503,119","67,651,974","68,275,310","68,837,242","68,197,138","69,096,275","70,154,109","69,488,044","65,523,910","65,568,930","66,148,996","66,222,020","65,398,536","65,422,601","65,759,450","66,187,973","69,792,337","65,891,311","66,651,078","66,956,442","72,910,110","66,682,308","66,708,405","66,852,436","65,303,827","65,323,964","65,406,417","65,212,700","65,212,700"
OrdinarySharesNumber,"67,503,119","67,651,974","68,275,310","68,837,242","68,197,138","69,096,275","69,761,436","69,488,044","65,523,910","65,568,930","65,896,690","66,166,856","65,398,536","65,422,601","65,759,450","66,187,973","67,792,337","65,891,311","66,651,078","66,956,442","66,010,110","66,682,308","66,708,405","66,852,436","65,303,827","65,323,964","65,406,417","65,212,700","65,212,700"
TreasurySharesNumber,,,,,,,"447,837","55,164",,,"252,306","55,164",,,,"0","2,000,000","0",,,"6,900,000",,,,,,,,
