name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
			AccumulatedDepreciation,,"-496,887,000",,,,"-208,112,000",,,,"-324,359,000"
		GoodwillAndOtherIntangibleAssets,"4,578,520,000","4,641,502,000","2,009,913,000","2,000,302,000","2,241,294,000","2,285,278,000","2,162,249,000","2,247,329,000","2,268,819,000","3,432,936,000"
			Goodwill,"3,221,041,000","3,226,610,000","1,659,808,000","1,636,822,000","1,853,513,000","1,879,438,000","1,767,834,000","1,818,860,000","1,816,723,000","2,854,462,000"
			OtherIntangibleAssets,"1,357,479,000","1,414,892,000","350,105,000","363,480,000","387,781,000","405,840,000","394,415,000","428,469,000","452,096,000","578,474,000"
		InvestmentsAndAdvances,"2,987,537,000","2,977,280,000","2,875,403,000","2,823,385,000","2,548,896,000","2,157,801,000","1,580,478,000","296,491,000","296,491,000","353,052,000"
			OtherInvestments,"2,987,537,000","2,977,280,000","2,875,403,000","2,823,385,000","2,548,896,000","2,157,801,000",,,,
		NonCurrentDeferredAssets,,,,,,,,,,"167,054,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,"167,054,000"
		OtherNonCurrentAssets,"966,394,000","1,037,067,000","339,987,000","302,567,000","281,753,000","294,860,000","266,198,000","270,388,000","273,009,000","133,640,000"
TotalLiabilitiesNetMinorityInterest,"4,364,802,000","4,532,587,000","1,625,498,000","1,519,235,000","1,787,418,000","1,752,520,000","1,720,133,000","1,181,853,000","1,152,242,000","4,389,980,000"
	CurrentLiabilities,"1,331,544,000","1,379,198,000","748,636,000","642,676,000","776,944,000","750,828,000","780,235,000","704,550,000","663,279,000","1,007,599,000"
		PayablesAndAccruedExpenses,"1,123,483,000","759,871,000","575,953,000","494,628,000","479,364,000","349,574,000","498,260,000","448,044,000","433,858,000","442,654,000"
			Payables,"184,084,000","203,173,000","117,892,000","116,230,000","93,377,000","92,173,000","96,062,000","99,143,000","90,983,000","94,356,000"
				AccountsPayable,"184,084,000","203,173,000","117,892,000","116,230,000","93,377,000","92,173,000","96,062,000","99,143,000","90,983,000","94,356,000"
			CurrentAccruedExpenses,"939,399,000","556,698,000","458,061,000","378,398,000","385,987,000","257,401,000","402,198,000","348,901,000","342,875,000","348,298,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"277,594,000",,,,"126,161,000",,,,"153,705,000"
		CurrentDebtAndCapitalLeaseObligation,"30,000,000","30,000,000",,,,,"13,750,000","13,750,000","13,750,000","13,750,000"
			CurrentDebt,"30,000,000","30,000,000",,,,,"13,750,000","13,750,000","13,750,000","13,750,000"
				OtherCurrentBorrowings,"30,000,000","30,000,000",,,,,"13,750,000","13,750,000","13,750,000","13,750,000"
		CurrentDeferredLiabilities,"178,061,000","311,733,000","172,683,000","148,048,000","297,580,000","275,093,000","268,225,000","242,756,000","215,671,000","397,490,000"
			CurrentDeferredRevenue,"178,061,000","311,733,000","172,683,000","148,048,000","297,580,000","275,093,000","268,225,000","242,756,000","215,671,000","397,490,000"
		OtherCurrentLiabilities,,,,,,"183,988,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,033,258,000","3,153,389,000","876,862,000","876,559,000","1,010,474,000","1,001,692,000","939,898,000","477,303,000","488,963,000","3,382,381,000"
		LongTermDebtAndCapitalLeaseObligation,"2,039,655,000","2,046,237,000","494,373,000","494,195,000","705,987,000","712,277,000","715,408,000","225,336,000","228,643,000","3,121,572,000"
			LongTermDebt,"2,039,655,000","2,046,237,000","494,373,000","494,195,000","705,987,000","712,277,000","715,408,000","225,336,000","228,643,000","3,121,572,000"
		NonCurrentDeferredLiabilities,"308,178,000","385,890,000","178,388,000","171,800,000","76,758,000","52,593,000","25,970,000","58,860,000","64,697,000","21,388,000"
			NonCurrentDeferredTaxesLiabilities,"308,178,000","385,890,000","178,388,000","171,800,000","76,758,000","52,593,000","25,970,000","58,860,000","64,697,000","21,388,000"
		TradeandOtherPayablesNonCurrent,,,"292,000","295,000","6,590,000","6,444,000","6,207,000","6,152,000","6,076,000","36,489,000"
		PreferredSecuritiesOutsideStockEquity,,"18,741,000","26,084,000","24,193,000","702,841,000","231,992,000","44,164,000","43,583,000","42,152,000","44,527,000"
		LiabilitiesHeldforSaleNonCurrent,,"0","0","0",,"2,972,000",,,,
		OtherNonCurrentLiabilities,"685,425,000","721,262,000","203,809,000","210,269,000","221,139,000","230,378,000","192,313,000","186,955,000","189,547,000","202,932,000"
TotalEquityGrossMinorityInterest,"7,528,734,000","7,767,701,000","7,802,227,000","7,769,341,000","7,948,861,000","7,382,920,000","6,760,081,000","5,189,910,000","4,439,004,000","3,942,845,000"
	StockholdersEquity,"6,919,455,000","7,175,226,000","7,209,185,000","7,178,851,000","6,688,138,000","6,597,575,000","6,194,230,000","4,647,535,000","3,917,240,000","2,928,042,000"
		CapitalStock,"9,000","9,000","9,000","9,000","89,000","89,000","86,000","85,000","3,935,166,000","279,000"
			CommonStock,"9,000","9,000","9,000","9,000","89,000","89,000","86,000","85,000","3,935,166,000","279,000"
		AdditionalPaidInCapital,"6,249,328,000","6,265,669,000","6,312,370,000","6,341,667,000","5,660,730,000","5,909,614,000","6,021,045,000","4,661,231,000","-17,926,000","11,683,799,000"
		RetainedEarnings,"669,353,000","905,151,000","892,179,000","831,489,000","1,023,170,000","694,042,000","184,917,000",,,"1,689,925,000"
		TreasuryStock,,,,,,,,,,"10,309,612,000"
		GainsLossesNotAffectingRetainedEarnings,"765,000","4,397,000","4,627,000","5,686,000","4,149,000","-6,170,000","-11,818,000","-13,781,000","-17,926,000","-136,349,000"
	MinorityInterest,"609,279,000","592,475,000","593,042,000","590,490,000","1,260,723,000","785,345,000","565,851,000","542,375,000","521,764,000","1,014,803,000"
TotalCapitalization,"8,959,110,000","9,221,463,000","7,703,558,000","7,673,046,000","7,394,125,000","7,309,852,000","6,909,638,000","4,872,871,000","4,145,883,000","6,049,614,000"
CommonStockEquity,"6,919,455,000","7,175,226,000","7,209,185,000","7,178,851,000","6,688,138,000","6,597,575,000","6,194,230,000","4,647,535,000","3,917,240,000","2,928,042,000"
NetTangibleAssets,"2,340,935,000","2,533,724,000","5,199,272,000","5,178,549,000","4,446,844,000","4,312,297,000","4,031,981,000","2,400,206,000","1,648,421,000","-504,894,000"
WorkingCapital,"1,452,754,000","1,694,716,000","3,163,992,000","3,246,091,000","3,607,891,000","3,368,422,000","3,425,236,000","2,583,784,000","1,818,171,000","2,699,390,000"
InvestedCapital,"8,989,110,000","9,251,463,000","7,703,558,000","7,673,046,000","7,394,125,000","7,309,852,000","6,923,388,000","4,886,621,000","4,159,633,000","6,063,364,000"
TangibleBookValue,"2,340,935,000","2,533,724,000","5,199,272,000","5,178,549,000","4,446,844,000","4,312,297,000","4,031,981,000","2,400,206,000","1,648,421,000","-504,894,000"
TotalDebt,"2,069,655,000","2,076,237,000","494,373,000","494,195,000","705,987,000","712,277,000","729,158,000","239,086,000","242,393,000","3,135,322,000"
NetDebt,"217,057,000",,,,,,,,,
ShareIssued,"89,864,000","89,711,000","89,300,000","89,200,000","89,131,000","88,765,000","85,338,000","85,132,267","85,132,267","85,132,267"
OrdinarySharesNumber,"89,864,000","89,711,000","89,300,000","89,200,000","89,131,000","88,765,000","85,338,000","85,132,267","85,132,267","85,132,267"
