name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006
NetInterestIncome,"2,647,000","632,000","635,000","622,000","758,000","973,000","1,054,000","1,044,000","1,488,000","1,911,000","2,177,000","2,675,000","2,706,000","2,319,000","2,451,000","2,500,000","2,110,000","1,949,000","2,087,000","1,922,000","1,948,000","1,680,000","1,663,000","1,592,000","1,422,000","1,302,000","1,055,000","1,294,000","1,362,000","1,261,000","1,502,000","1,426,000","1,560,000","2,364,000","1,657,000","1,364,000","1,683,000","1,147,000","1,339,000","1,138,000","1,138,000","1,134,000","3,487,000","-6,000","775,000","642,000","1,080,000","-8,000","217,000","116,000","70,000","31,000","61,000","214,000","670,000","665,000","841,000","763,000","866,000","872,000","869,000","935,000","1,419,000","1,904,000","4,000"
EBIT,"16,119,000","-13,070,000","24,092,000","6,053,000","-956,000","-13,128,000","9,649,000","6,092,000","10,301,000","5,887,000","61,141,000","7,679,000","4,648,000","6,500,000","6,563,000","13,500,000","8,097,000","37,934,000","5,753,000","5,107,000","925,000","5,036,000","15,845,000","9,045,000","7,349,000","8,740,000","27,076,000","6,952,000","4,955,000","13,020,000","29,154,000","19,591,000","8,623,000","10,002,000","23,904,000","24,649,000","28,660,000","20,162,000","9,747,000","20,476,000","12,699,000","11,985,000","15,458,000","20,007,000","13,408,000","4,086,000","13,841,000","10,009,000","4,477,000","5,925,000","5,845,000","11,433,000","3,681,000","4,514,000","15,212,000","8,726,000","2,238,000","9,491,000","6,101,000","5,517,000","4,896,000","-3,300,000","2,579,000","1,848,000","2,000"
EBITDA,"26,533,000"
ReconciledCostOfRevenue,"295,013,000","49,416,000","80,946,000","90,490,000","74,161,000","52,252,000","42,312,000","47,692,000","46,511,000","36,683,000","-41,968,000","60,222,000","67,594,000","45,239,000","50,546,000","68,769,000","80,065,000","18,240,000","68,454,000","72,080,000","66,250,000","47,981,000","51,859,000","58,987,000","59,907,000","35,582,000","4,359,000","98,379,000","99,054,000","40,773,000","59,546,000","82,263,000","61,461,000","72,595,000","100,432,000","95,101,000","78,437,000","70,784,000","66,500,000","66,313,000","88,837,000","72,926,000","70,277,000","68,312,000","59,299,000","50,242,000","38,448,000","54,217,000","45,412,000","39,822,000","54,321,000","38,613,000","35,958,000","33,382,000","30,124,000","49,705,000","45,445,000","32,638,000","36,889,000","39,673,000","36,038,000","39,954,000","20,099,000","0","0"
ReconciledDepreciation,"10,414,000","2,570,000","2,565,000","2,656,000","2,623,000","2,608,000","2,596,000","2,692,000","2,858,000","3,004,000","2,995,000","3,620,000","2,747,000","2,725,000","2,725,000","2,732,000","2,756,000","2,756,000","2,882,000","2,927,000","2,912,000","2,896,000","2,859,000","2,703,000","2,635,000","2,622,000","2,711,000","2,604,000","2,571,000","2,301,000","2,259,000","2,195,000","2,167,000","2,360,000","2,266,000","2,666,000","2,726,000","2,658,000","2,665,000","2,611,000","2,594,000","2,584,000","2,747,000","2,467,000","1,973,000","1,911,000","1,927,000","1,834,000","1,866,000","1,937,000","1,972,000","1,910,000","1,866,000","1,769,000","1,620,000","1,437,000","1,448,000","1,295,000","1,324,000","1,261,000","1,153,000","974,000","630,000","0",
NetIncomeFromContinuingOperationNetMinorityInterest,"22,630,000","-12,398,000","22,345,000","9,202,000","3,481,000","-8,773,000","5,472,000","6,890,000","15,159,000","19,043,000","72,373,000","6,622,000","3,687,000","5,499,000","1,836,000","9,445,000","6,051,000","40,354,000","15,947,000","3,334,000","834,000","3,396,000","18,680,000","12,868,000","14,224,000","10,569,000","29,647,000","4,850,000","3,793,000","8,131,000","30,128,000","11,451,000","5,347,000","6,274,000","26,531,000","15,297,000","18,156,000","14,050,000","6,169,000","12,549,000","8,473,000","7,113,000","10,621,000","12,733,000","8,439,000","2,716,000","10,121,000","6,551,000","2,763,000","3,659,000","3,937,000","7,384,000","2,850,000","2,821,000","8,213,000","5,389,000","2,913,000","6,160,000","4,198,000","3,343,000","2,907,000","-2,040,000","1,753,000","1,151,000","1,000"
TotalUnusualItemsExcludingGoodwill,"-3,122,000","-4,127,000","122,000","-729,000","1,612,000","-1,075,000","2,898,000","1,213,000","1,573,000","-10,059,000","-558,000","1,424,000","826,000","2,927,000","-8,738,000","815,000","281,000","1,375,000","-144,000","26,000","-438,000","-131,000","-613,000","-322,000","613,000","-1,018,000","-1,095,000","-269,000","451,000","1,020,000","1,435,000",,"2,949,000","-49,000","-245,000","-198,000","2,030,000","59,000","3,534,000","151,000","-20,000","262,000","-4,600,000","649,000","-59,000","90,000","107,000","473,000","14,000","24,000","234,000","12,000","-22,000","0","1,034,000","-972,000","594,000","-124,000","54,000","2,000","-63,000","0","2,000","0","-2,000"
TotalUnusualItems,"-3,122,000","-4,127,000","122,000","-729,000","1,612,000","-1,075,000","2,898,000","1,213,000","1,573,000","-10,059,000","-558,000","1,424,000","826,000","2,927,000","-8,738,000","815,000","281,000","1,375,000","-144,000","26,000","-438,000","-131,000","-613,000","-322,000","613,000","-1,018,000","-1,095,000","-269,000","451,000","1,020,000","1,435,000",,"2,949,000","-49,000","-245,000","-198,000","2,030,000","59,000","3,534,000","151,000","-20,000","262,000","-4,600,000","649,000","-59,000","90,000","107,000","473,000","14,000","24,000","234,000","12,000","-22,000","0","1,034,000","-972,000","594,000","-124,000","54,000","2,000","-63,000","0","2,000","0","-2,000"
NormalizedEBITDA,"29,655,000","-6,373,000","26,535,000","9,438,000","55,000","-9,445,000","9,347,000","7,571,000","11,586,000","18,950,000","64,694,000","9,875,000","6,569,000","6,298,000","18,026,000","15,417,000","10,572,000","39,315,000","8,779,000","8,008,000","4,275,000","8,063,000","19,317,000","12,070,000","9,371,000","12,380,000","30,882,000","9,825,000","7,075,000","14,301,000","29,978,000","21,786,000","7,841,000","12,411,000","26,415,000","27,513,000","29,356,000","22,761,000","8,878,000","22,936,000","15,313,000","14,307,000","22,805,000","21,825,000","15,440,000","5,907,000","15,661,000","11,370,000","6,329,000","7,838,000","7,583,000","13,331,000","5,569,000","6,283,000","15,798,000","11,135,000","3,092,000","10,910,000","7,371,000","6,776,000","6,112,000","-2,326,000","2,577,000","1,848,000","4,000"
TaxRateForCalcs,"0.4","0.054","0.071","0.27","0.27","0.333","0.27","0.27","0.27","0.27","0.27","0.133","0.199","0.148","0.27","0.298","0.249","0.27","0.4","0.342","0.054","0.32","0.4","0.4","0.4","0.4","0.4","0.298","0.228","0.375","0.35","0.35","0.379","0.372","0.35","0.379","0.366","0.303","0.367","0.387","0.332","0.35","0.313","0.363","0.369","0.313","0.266","0.345","0.382","0.382","0.326","0.354","0.224","0.374","0.368","0.391","0.207","0.351","0.311","0.394","0.35","0.383","0.31","0.377","0.4"
TaxEffectOfUnusualItems,"-1,248,800","-221,753.015","8,682.047","-196,830","435,240","-357,975","782,460","327,510","424,710","-2,715,930","-150,660","189,392","164,374","433,196","-2,359,260","242,870","69,969","371,250","-57,600","8,892","-23,652","-41,920","-245,200","-128,800","245,200","-407,200","-438,000","-80,162","102,828","382,500","502,250","0","1,117,671","-18,228","-85,750","-75,042","742,980","17,877","1,295,908.839","58,430.435","-6,646.178","91,700","-1,437,760.518","235,834.808","-21,765.405","28,147.773","28,445.887","163,168.683","5,350.179","9,163.71","76,169.265","4,246.412","-4,938.776","0","380,499.269","-379,587.876","122,907.705","-43,477.124","16,806.891","787.01","-22,050","0","620.771","0","-800"
