name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,03/31/2011,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
EndCashPosition,"293,000,000","296,000,000","232,000,000","313,000,000","307,000,000","767,000,000","648,000,000","749,000,000","749,000,000","429,000,000","311,000,000","316,000,000","406,000,000","1,734,000,000","1,696,000,000","1,736,000,000","1,692,000,000","1,729,000,000","1,116,000,000","1,058,000,000","303,000,000","265,000,000","248,000,000","202,000,000","188,000,000","152,000,000","229,000,000","145,000,000","205,000,000","1,139,000,000","1,279,000,000","1,345,000,000","1,375,000,000","1,403,000,000","1,478,000,000","1,457,000,000","1,389,000,000","1,375,000,000","716,000,000","774,400,000","185,900,000","222,700,000","61,800,000","49,800,000","55,700,000","23,300,000","9,200,000","21,000,000","64,900,000","39,700,000","44,500,000","76,600,000","56,200,000","25,900,000","57,300,000","69,000,000"
	ChangesInCash,"-474,000,000","58,000,000","-74,000,000","12,000,000","-470,000,000","126,000,000","-105,000,000","-1,000,000","319,000,000","127,000,000","-11,000,000","-81,000,000","-1,330,000,000","39,000,000","-38,000,000","50,000,000","-15,000,000","-47,000,000","47,000,000","758,000,000","34,000,000","16,000,000","47,000,000","13,000,000","37,000,000","-80,000,000","91,000,000","-49,000,000","-935,000,000","-128,000,000","-61,000,000","-16,000,000","-25,000,000","-76,000,000","28,000,000","71,000,000","17,000,000","664,000,000","-58,200,000","585,000,000","-34,500,000","63,700,000","400,000","-3,900,000","18,900,000","14,100,000","-1,500,000","-42,200,000","31,100,000","-3,800,000","-30,900,000","22,900,000","28,900,000","-25,800,000","-9,000,000","-8,500,000"
	EffectOfExchangeRateChanges,"3,000,000","6,000,000","-7,000,000","-6,000,000","10,000,000","-7,000,000","4,000,000","1,000,000","1,000,000","-9,000,000","6,000,000","-9,000,000","2,000,000","-1,000,000","-2,000,000","-6,000,000","-22,000,000","7,000,000","11,000,000","-3,000,000","4,000,000","1,000,000","-1,000,000","1,000,000","-1,000,000","3,000,000","-7,000,000","-11,000,000","1,000,000","-9,000,000","-5,000,000","-14,000,000","-3,000,000","1,000,000","-7,000,000","-3,000,000","-3,000,000","-5,000,000","-200,000","3,500,000","-2,300,000","5,000,000","400,000","-2,000,000","13,500,000","0","-10,300,000","-1,700,000","-5,900,000","-1,000,000","-1,200,000","-2,500,000","1,400,000","-5,600,000","-2,700,000","800,000"
	BeginningCashPosition,"767,000,000","232,000,000","313,000,000","307,000,000","767,000,000","648,000,000","749,000,000","749,000,000","429,000,000","311,000,000","316,000,000","406,000,000","1,734,000,000","1,696,000,000","1,736,000,000","1,692,000,000","1,729,000,000","1,769,000,000","1,058,000,000","303,000,000","265,000,000","248,000,000","202,000,000","188,000,000","152,000,000","229,000,000","145,000,000","205,000,000","1,139,000,000","1,276,000,000","1,345,000,000","1,375,000,000","1,403,000,000","1,478,000,000","1,457,000,000","1,389,000,000","1,375,000,000","716,000,000","774,400,000","185,900,000","222,700,000","154,000,000","61,000,000","55,700,000","23,300,000","9,200,000","21,000,000","64,900,000","39,700,000","44,500,000","76,600,000","56,200,000","25,900,000","57,300,000","69,000,000","76,700,000"
IncomeTaxPaidSupplementalData,"51,000,000","7,000,000","22,000,000","5,000,000","17,000,000","3,000,000","8,000,000","-4,000,000","9,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"142,000,000","34,000,000","25,000,000","44,000,000","39,000,000","30,000,000","65,000,000","17,000,000","53,000,000","24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-317,000,000","-103,000,000","-89,000,000","-65,000,000","-60,000,000","-58,000,000","-66,000,000","-47,000,000","-44,000,000","-38,000,000","-58,000,000","-59,000,000","-56,000,000","-25,000,000","-34,000,000","-28,000,000","-27,000,000","-28,000,000","-28,000,000","-7,000,000","-24,000,000","-32,000,000","-32,000,000","-32,000,000","-22,000,000","-33,000,000","-50,000,000","-48,000,000","-61,000,000","-32,000,000","-81,000,000","-39,000,000","-36,000,000","-31,000,000","-68,000,000","-25,000,000","-34,000,000","-45,000,000","-74,800,000","-43,700,000","-26,800,000","-20,700,000","-8,300,000","-9,100,000","-9,600,000","-7,300,000","-8,300,000","-19,400,000","-17,700,000","-19,500,000","-14,300,000","-18,200,000","-18,000,000","-21,500,000","-21,800,000","-35,900,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","200,000","200,000","1,200,000",,,,,
IssuanceOfDebt,"97,000,000","0","97,000,000","0","0","2,375,000,000","0","0","300,000,000","213,000,000","0","0","-94,000,000","316,000,000","0","0",,,"0",,,,,,"0","0","0","0","150,000,000","600,000,000","0","0","0","0","0","0","0","945,000,000","17,200,000","912,700,000","227,100,000","550,000,000","14,000,000","13,500,000",,,,,,,,,,,,
RepaymentOfDebt,"-955,000,000","-3,000,000","-204,000,000","-162,000,000","-586,000,000","-2,260,000,000","-216,000,000","-15,000,000","-8,000,000","-7,000,000","-115,000,000","-57,000,000","-114,000,000","-101,000,000","-6,000,000","-5,000,000","-589,000,000","-6,000,000","0","-2,484,000,000","-4,000,000","-4,000,000","-4,000,000","-4,000,000","-4,000,000","-19,000,000","-5,000,000","-4,000,000","-4,000,000","-5,000,000","-4,000,000","-5,000,000","-6,000,000","-5,000,000","-4,000,000","-5,000,000","-1,000,000","-179,000,000","-2,400,000","-28,300,000","-133,200,000","-421,100,000","-1,100,000","100,000",,,,,,,,,,,,
RepurchaseOfCapitalStock,"-25,000,000","-25,000,000",,,,,"0","0",,,"0","-36,000,000",,,,,,,"-1,000,000","0","-9,000,000","-2,000,000",,,,,,,,,,,,,"0","0",,,"-14,800,000","-324,200,000",,,,,,,,,,,,,,,,
FreeCashFlow,"477,000,000","86,000,000","50,000,000","191,000,000","150,000,000","77,000,000","133,000,000","37,000,000","56,000,000","-66,000,000","117,000,000","89,000,000","23,000,000","14,000,000","-7,000,000","84,000,000","8,000,000","-32,000,000","44,000,000","57,000,000","53,000,000","28,000,000","56,000,000","22,000,000","46,000,000","-32,000,000","121,000,000","-16,000,000","17,000,000","-97,000,000","-29,000,000","15,000,000","11,000,000","-43,000,000","59,000,000","106,000,000","46,000,000","-46,000,000","-24,800,000","70,800,000","-47,500,000","-46,500,000","-12,500,000","-17,800,000","4,900,000","-18,700,000","-35,500,000","-20,500,000","64,600,000","9,500,000","-29,200,000","30,500,000","31,500,000","-22,500,000","-7,400,000","12,600,000"
DomesticSales,,,,,,,,,,,,,,,,,,,,,,,,,,,"332,000,000","359,000,000","375,000,000","157,000,000","167,000,000",,"203,000,000","180,000,000","171,000,000","219,000,000","216,000,000","187,000,000","172,900,000","211,000,000","229,000,000","230,100,000",,,,,,,,,,,,,,
ForeignSales,,,,,,,,,,,,,,,,,,,,,,,,,,,"203,000,000","216,000,000","242,000,000","228,000,000","233,000,000",,"287,000,000","238,000,000","265,000,000","272,000,000","309,000,000","283,000,000","309,300,000","276,300,000","199,900,000","203,500,000",,,,,,,,,,,,,,
