name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015
	NetIncome,"-56,129,000","8,792,000","10,854,000","-43,994,000","-31,781,000","-54,502,000","-60,206,000","-102,433,000","-112,488,000","-71,756,000","-82,928,000","3,558,000","-4,981,000","-21,806,000","6,128,000","30,779,000","30,667,000","-8,243,000","43,947,000","4,065,000","-11,898,000","-72,255,000","-38,532,000","-51,667,000","-45,691,000","-51,193,000","-25,732,000"
		NetIncomeIncludingNoncontrollingInterests,"-56,129,000","8,792,000","10,854,000","-43,994,000","-31,781,000","-54,502,000","-60,206,000","-102,433,000","-112,488,000","-71,756,000","-82,928,000","3,558,000","-4,981,000","-21,806,000","6,128,000","30,779,000","30,667,000","-8,243,000","43,947,000","4,065,000","-11,898,000","-72,255,000","-38,532,000","-51,667,000","-45,691,000","-51,193,000","-25,732,000"
			NetIncomeContinuousOperations,"-56,129,000","8,792,000","10,854,000","-43,994,000","-31,781,000","-54,502,000","-60,206,000","-102,433,000","-112,488,000","-71,756,000","-82,928,000","3,558,000","-4,981,000","-21,806,000","6,128,000","30,779,000","30,667,000","-8,243,000","43,947,000","4,065,000","-11,898,000","-72,255,000","-38,532,000","-51,667,000","-45,691,000","-51,193,000","-25,732,000"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,641,000"
DilutedNIAvailtoComStockholders,"-56,129,000","8,792,000","10,854,000","-43,994,000","-31,781,000","-54,502,000","-60,206,000","-102,433,000","-112,488,000","-71,756,000","-82,928,000","3,558,000","-4,981,000","-21,806,000","6,128,000","30,779,000","30,667,000","-8,243,000","43,947,000","4,065,000","-11,898,000","-72,255,000","-82,862,000","-51,667,000","-45,691,000","-51,193,000","-115,373,000"
BasicEPS,,"0.04","0.04","-0.2","-0.15","-0.25","-0.28","-0.48","-0.53","-0.34","-0.47","0.03","-0.05","-0.21",,"0.28","0.28","-0.07","0.39","0.04","-0.11","-0.7","-0.375","-0.501","-0.443","-0.496",
DilutedEPS,,"0.04","0.04","-0.2","-0.15","-0.25","-0.28","-0.48","-0.53","-0.34","-0.47","0.03","-0.05","-0.21",,"0.28","0.27","-0.07","0.39","0.04","-0.11","-0.7","-0.375","-0.501","-0.443","-0.496",
BasicAverageShares,,"243,269,000","241,913,000","224,481,000","215,700,000","215,110,000","214,315,000","214,251,000","213,760,000","212,842,000","177,149,000","104,899,000","104,837,000","104,422,000",,"107,221,000","109,612,000","112,086,000","111,707,000","111,509,000","103,013,000","103,013,000","102,728,019","103,128,000","103,128,000","103,128,000",
DilutedAverageShares,,"247,705,000","244,744,000","224,481,000","215,700,000","215,110,000","214,315,000","215,681,000","213,760,000","212,842,000","177,149,000","105,259,000","104,837,000","104,422,000",,"107,221,000","109,612,000","112,086,000","111,707,000","111,509,000","103,013,000","103,013,000","102,728,019","103,128,000","103,128,000","103,128,000",
TotalOperatingIncomeAsReported,"-47,583,000","10,956,000","15,548,000","-37,406,000","-36,681,000","-46,720,000","-64,097,000","-92,424,000","-108,903,000","-65,853,000","-76,865,000","7,898,000","1,103,000","-15,885,000","14,148,000","24,926,000","44,032,000","14,904,000","40,237,000","11,115,000","-10,319,000","-31,764,000","-29,020,000","-41,235,000","-36,527,000","-42,918,000","-19,739,000"
TotalExpenses,"1,884,853,000","615,678,000","511,559,000","426,951,000","330,665,000","279,714,000","282,629,000","249,157,000","292,055,000","654,931,000","520,365,000","435,376,000","426,960,000","437,058,000","472,523,000","532,869,000","531,214,000","497,343,000","463,671,000","465,885,000","333,455,000","271,917,000","179,868,000","157,812,000","128,116,000","104,113,000","73,721,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-56,129,000","8,792,000","10,854,000","-43,994,000","-31,781,000","-54,502,000","-60,206,000","-102,433,000","-112,488,000","-71,756,000","-82,928,000","3,558,000","-4,981,000","-21,806,000","6,128,000","30,779,000","30,667,000","-8,243,000","43,947,000","4,065,000","-11,898,000","-72,255,000","-38,532,000","-51,667,000","-45,691,000","-51,193,000","-25,732,000"
NormalizedIncome,"-60,441,800","17,049,638","-1,831,210","-41,352,130","-33,123,470","-57,854,160","-62,744,940","-97,365,340","-102,943,250","-43,616,690","-21,085,320","4,053,670","-5,221,900","-21,454,870","6,038,940","31,804,598.078","33,066,510","-7,681,630","42,496,200","4,358,997","-11,898,000","-72,255,000","-38,347,000","-51,491,000","-45,691,000","-51,193,000","-25,732,000"
InterestExpense,"27,777,000","7,374,000","7,976,000","6,701,000","5,726,000","4,206,000","3,709,000","5,524,000","5,353,000","6,066,000","5,769,000","5,215,000","5,477,000","5,395,000","6,219,000","5,978,000","14,317,000","6,990,000","7,318,000","7,195,000","4,349,000","40,361,000","9,891,000","9,962,000","10,037,000","8,408,000","5,792,000"
NetInterestIncome,"-27,777,000","-7,374,000","-7,976,000","-6,701,000","-5,726,000","-4,206,000","-3,709,000","-5,524,000","-5,353,000","-6,066,000","-5,769,000","-5,215,000","-5,477,000","-5,395,000","-6,219,000","-5,978,000","-14,317,000","-6,990,000","-7,318,000","-7,195,000","-4,349,000","-40,361,000","-9,891,000","-9,962,000","-10,037,000","-8,408,000","-5,792,000"
EBIT,"-27,363,000","16,326,000","18,566,000","-36,821,000","-25,434,000","-49,439,000","-56,278,000","-96,402,000","-106,644,000","-65,437,000","-76,872,000","7,953,000","1,060,000","-15,437,000","11,762,000","39,380,000","44,048,000","1,915,000","49,553,000","12,057,000","-6,618,000","-31,760,000","-28,641,000","-41,705,000","-35,654,000","-42,785,000","-19,940,000"
EBITDA,"166,096,000"
ReconciledCostOfRevenue,"1,755,659,000","579,819,000","476,411,000","389,498,000","309,931,000","263,645,000","258,911,000","223,636,000","254,031,000","598,047,000","490,426,000","402,146,000","394,389,000","409,122,000","444,057,000","505,086,000","507,089,000","463,459,000","439,060,000","437,293,000","311,123,000","254,365,000","172,010,000","148,594,000","112,760,000","83,953,000","66,807,000"
ReconciledDepreciation,"193,459,000","55,163,000","52,764,000","44,861,000","40,671,000","45,868,000","67,400,000","73,570,000","75,260,000","85,821,000","82,081,000","68,707,000","69,886,000","71,476,000","71,403,000","68,287,000","59,404,000","60,051,000","49,964,000","46,204,000","32,739,000","30,373,000","29,032,000","28,118,000","27,721,000","16,108,000","16,462,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-56,129,000","8,792,000","10,854,000","-43,994,000","-31,781,000","-54,502,000","-60,206,000","-102,433,000","-112,488,000","-71,756,000","-82,928,000","3,558,000","-4,981,000","-21,806,000","6,128,000","30,779,000","30,667,000","-8,243,000","43,947,000","4,065,000","-11,898,000","-72,255,000","-38,532,000","-51,667,000","-45,691,000","-51,193,000","-25,732,000"
TotalUnusualItemsExcludingGoodwill,"7,188,000","-8,409,000","17,377,000","-3,619,000","1,839,000","4,592,000","3,478,000","-6,942,000","-13,075,000","-38,547,000","-84,716,000","-679,000","330,000","-481,000","122,000","-1,113,000","-3,287,000","-769,000","2,418,000","-302,000",,"0","-185,000","-176,000",,,"0"
TotalUnusualItems,"7,188,000","-8,409,000","17,377,000","-3,619,000","1,839,000","4,592,000","3,478,000","-6,942,000","-13,075,000","-38,547,000","-84,716,000","-679,000","330,000","-481,000","122,000","-1,113,000","-3,287,000","-769,000","2,418,000","-302,000",,"0","-185,000","-176,000",,,"0"
NormalizedEBITDA,"158,908,000","79,898,000","53,953,000","11,659,000","13,398,000","-8,163,000","7,644,000","-15,890,000","-18,309,000","58,931,000","89,925,000","77,339,000","70,616,000","56,520,000","83,043,000","108,780,000","106,739,000","62,735,000","97,099,000","58,563,000","26,121,000","-1,387,000","576,000","-13,411,000","-7,933,000","-26,677,000","-3,478,000"
TaxRateForCalcs,"0.4","0.018","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.079","0.27","0.27","0.4","0.027","0.4","0.4","0","0","0","0","0"
TaxEffectOfUnusualItems,"2,875,200","-151,362","4,691,790","-977,130","496,530","1,239,840","939,060","-1,874,340","-3,530,250","-10,407,690","-22,873,320","-183,330","89,100","-129,870","32,940","-87,401.922","-887,490","-207,630","967,200","-8,003","0","0","0","0","0","0","0"
