name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,04/30/2019,03/31/2019,12/31/2018,09/30/2018,04/30/2018,12/31/2017,09/30/2017,07/31/2017,04/30/2017,12/31/2016,07/31/2016,04/30/2016,12/31/2015,09/30/2015,07/31/2015,04/30/2015,12/31/2014,09/30/2014,04/30/2014,12/31/2013,09/30/2013,04/30/2013,12/31/2012,09/30/2012,06/30/2012,04/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
		AssetImpairmentCharge,,"990,000",,,,,,,,,"0","0",,"0",,"3,516,000","0","2,483,000",,,,,,,,"1,496,000","0",,,"5,819,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"6,326,000","2,424,000","-445,000","2,339,000","2,008,000","2,185,000","1,955,000","3,094,000","3,203,000","6,693,000","2,498,000","1,903,000","3,049,000","3,921,000","3,921,000","2,902,000","1,307,000","3,049,000","1,342,000","2,339,000","-416,000","2,634,000","588,000","852,000","2,234,000","-8,000","448,000","1,873,000","858,000","1,798,000","893,000","1,676,000","158,000","1,049,000","2,396,000","139,000","1,374,000","352,000","1,073,000","1,073,000",,"837,000","-123,000","680,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"23,242,000","9,081,000","4,575,000","4,811,000","4,775,000","7,182,000","3,186,000","2,833,000","2,942,000","3,894,000","1,596,000","1,523,000","1,132,000","3,179,000","3,179,000","1,256,000","1,442,000","3,375,000","4,385,000","3,018,000","2,715,000","5,975,000","3,756,000","3,527,000","7,779,000","2,401,000","2,483,000","3,519,000","7,289,000","4,476,000","3,712,000","5,483,000","3,245,000","3,008,000","6,075,000","3,104,000","2,118,000","1,830,000","3,064,000","3,064,000","2,435,000","1,816,000","3,458,000","5,929,000","3,335,000","2,861,000","2,729,000","4,753,000","2,648,000","3,166,000","2,514,000","3,527,000","1,323,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-1,075,000","-691,000","-2,906,000","2,509,000","13,000","742,000","-247,000","7,325,000","10,821,000","-121,000","16,024,000","1,532,000","628,000","-1,750,000","-1,750,000","5,713,000","-1,249,000","-10,353,000","-33,248,000","98,803,000","-547,000","-1,135,000","164,000","454,000","-1,154,000","834,000","-1,433,000","-4,053,000","-222,000","-533,000","-12,559,000","-873,000","2,865,000","-4,518,000","-867,000","-25,573,000","3,341,000","5,319,000","2,805,000","14,860,000","29,228,000","-110,390,000","93,512,000","-23,563,000","-1,571,000","865,000","245,000","861,000","-876,000","806,000","669,000","2,015,000","296,000","-6,004,000","4,045,000","4,026,000","1,954,000","2,925,000","4,210,000","7,427,000","-2,628,000","2,332,000",,,,,,,,,,"-1,000",,,,,,,,,,,,
		ChangeInWorkingCapital,"-30,613,000","-26,104,000","-51,716,000","18,896,000","28,311,000","-29,498,000","-4,892,000","9,848,000","61,828,000","-30,269,000","22,845,000","-13,264,000","15,992,000","-24,465,000","-24,465,000","-5,189,000","9,914,000","-6,319,000","45,542,000","-45,414,000","4,208,000","-10,644,000","187,000","-17,796,000","13,299,000","-31,812,000","-13,386,000","10,615,000","7,275,000","9,815,000","-15,813,000","13,835,000","-33,933,000","-18,097,000","-13,151,000","-34,325,000","-7,902,000","11,842,000","-15,567,000","-15,567,000","-18,451,000","-10,516,000","-41,727,000","24,009,000","31,523,000","16,233,000","8,883,000","-1,037,000","-9,164,000","-17,973,000","-16,090,000","-18,305,000","-13,371,000","-54,469,000","-44,234,000","-2,172,000","23,767,000","13,285,000","11,076,000","-6,853,000","23,766,000","-10,185,000","-6,318,000","1,968,000","11,792,000","7,315,000","-27,525,000","-36,911,000","9,642,000","1,201,000","-5,263,000","-37,488,000","7,925,000","-16,735,000","31,711,000","-35,613,000","50,874,000","-9,303,000","-5,037,000","-30,480,000","56,043,000","-10,317,000","-8,150,000","-25,719,000"
			ChangeInReceivables,"-37,135,000","-24,774,000","-4,639,000","988,000","-8,710,000","1,761,000","12,477,000","12,305,000","11,827,000","-61,630,000","11,710,000","10,062,000","-5,749,000","-23,832,000","-23,832,000","12,019,000","7,458,000","-12,072,000","14,695,000","-7,185,000","-4,738,000","-14,534,000","9,266,000","-9,944,000","-16,146,000","2,837,000","6,880,000","-3,904,000","-22,686,000","14,054,000","10,174,000","-22,801,000","12,947,000","446,000","-12,769,000","-33,664,000","-12,246,000","-2,453,000","-15,819,000","-15,819,000","8,093,000","4,170,000","-1,949,000","-10,597,000","11,361,000","7,120,000","-4,531,000","-2,468,000","-117,000","5,805,000","-3,170,000","-2,994,000","-6,217,000","11,463,000","-13,468,000","-14,118,000","2,536,000","937,000","3,184,000","-11,693,000","6,304,000","5,745,000","-10,911,000","-8,452,000","9,742,000","-3,317,000","-7,163,000","-970,000","1,184,000","-5,918,000","-3,555,000","-10,039,000","-2,339,000","6,231,000","15,366,000","-17,687,000","24,094,000","-16,458,000","-1,470,000","-9,265,000","27,947,000","-13,619,000","13,623,000","-14,914,000"
				ChangesInAccountReceivables,"-37,135,000","-24,774,000","-4,639,000","988,000","-8,710,000","1,761,000","12,477,000","12,305,000","11,827,000","-61,630,000","11,710,000","10,062,000","-5,749,000","-23,832,000","-23,832,000","12,019,000","7,458,000","-12,072,000","14,695,000","-7,185,000","-4,738,000","-14,534,000","9,266,000","-9,944,000","-16,146,000","2,837,000","6,880,000","-3,904,000","-22,686,000","14,054,000","10,174,000","-22,801,000","12,947,000","446,000","-12,769,000",,,,"-15,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-20,552,000","-14,082,000","-1,567,000","-5,972,000","1,069,000","-3,297,000","1,453,000","-4,321,000","10,335,000","-9,238,000","3,050,000","-6,920,000","1,651,000","-2,555,000","-2,555,000","423,000","-3,222,000","-2,325,000","-560,000","-4,523,000","-1,317,000","-1,401,000","2,351,000","3,012,000","-4,866,000","744,000","-3,872,000","-488,000","-6,101,000","5,006,000","21,000","3,374,000","2,549,000","-7,364,000","-4,324,000","-3,096,000","-4,986,000","754,000","-6,038,000","-6,038,000","9,388,000","-7,448,000","-1,958,000","-6,439,000","5,640,000","-4,572,000","1,346,000","-3,350,000","5,130,000","-2,280,000","1,814,000","-8,189,000","4,116,000","-3,034,000","-904,000","-4,420,000","1,328,000","-2,604,000","-1,812,000","-524,000","3,110,000","-2,770,000","-156,000","-1,028,000","1,199,000","-3,458,000","-2,482,000","-630,000","1,029,000","-2,632,000","-1,954,000","-2,573,000","4,141,000","-3,749,000","2,848,000","-4,974,000","37,496,000","-16,805,000","-5,059,000","-11,253,000","33,583,000","-6,926,000","-16,903,000","-13,518,000"
			ChangeInPayablesAndAccruedExpense,"50,560,000","23,806,000","1,159,000","-2,897,000","28,492,000","11,322,000","-30,283,000","5,896,000","-8,707,000","27,322,000","-18,963,000","-3,759,000","13,460,000","-4,893,000","-4,893,000","-14,743,000","-16,050,000","-11,868,000","15,044,000","15,265,000","8,532,000","19,050,000","-8,601,000","4,716,000","14,074,000","-26,206,000","-1,797,000","9,905,000","37,331,000","-13,648,000","-9,328,000","656,000","-24,079,000","1,268,000","18,322,000","18,824,000","8,778,000","5,996,000","-1,583,000","-1,583,000","-24,145,000","-2,114,000","-24,541,000","37,478,000","19,962,000","6,976,000","2,112,000","1,411,000","-44,555,000","-19,216,000","-7,085,000","-10,848,000","-3,000","-24,941,000","-25,136,000","14,474,000","13,940,000","-4,596,000","3,800,000","9,398,000","9,572,000","-4,551,000","6,922,000","-1,134,000","5,455,000","12,470,000","-4,769,000","-8,748,000","23,657,000","17,017,000","8,959,000","-12,366,000","33,317,000","-16,516,000","21,945,000","-10,813,000","-16,316,000","23,365,000","4,310,000","-6,306,000","-12,366,000","16,275,000","-8,880,000","-1,967,000"
				ChangeInPayable,"50,560,000","23,806,000","1,159,000","-2,897,000","28,492,000","11,322,000","-30,283,000","5,896,000","-8,707,000","27,322,000","-18,963,000","-3,759,000","13,460,000","-4,893,000","-4,893,000","53,000","414,000","28,540,000","-2,940,000","9,277,000","-10,495,000","14,998,000","-9,597,000","-3,250,000","11,162,000","-16,651,000","1,151,000","-460,000","30,523,000","-6,153,000","-1,677,000","5,784,000","-5,654,000","-2,962,000","1,523,000","17,768,000","10,263,000","202,000","296,000","296,000","-8,752,000","-6,513,000","-9,785,000","19,863,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"50,560,000","23,806,000","1,159,000","-2,897,000","28,492,000","11,322,000","-30,283,000","5,896,000","-8,707,000","27,322,000","-18,963,000","-3,759,000","13,460,000","-4,893,000","-4,893,000","53,000","414,000","28,540,000","-2,940,000","9,277,000","-10,495,000","14,998,000","-9,597,000","-3,250,000","11,162,000","-16,651,000","1,151,000","-460,000","30,523,000","-6,153,000","-1,677,000","5,784,000","-5,654,000","-2,962,000","1,523,000","17,768,000","10,263,000","202,000","296,000","296,000","-8,752,000","-6,513,000","-9,785,000","19,863,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,"-14,796,000","-16,464,000","-40,408,000","17,984,000","5,988,000","19,027,000","4,052,000","996,000","7,966,000","2,912,000","-9,555,000","-2,948,000","10,365,000","6,808,000","-7,495,000","-7,651,000","-5,128,000","-18,425,000","4,230,000","16,799,000","1,056,000","-1,485,000","5,794,000","-1,879,000","-1,879,000","-15,393,000","4,399,000","-14,756,000","17,615,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,"2,326,000","11,423,000","3,945,000","17,276,000","-32,941,000","-8,542,000","-4,702,000","-9,182,000","-4,974,000","8,591,000","-4,756,000","-5,747,000","-1,566,000","4,936,000","-11,905,000","-860,000","8,933,000","-12,701,000","-13,640,000","4,829,000",,,,"14,356,000",,,,,,,,,,,,,,,,,,,,,,,,,,"20,396,000","-23,380,000","-13,111,000","-1,563,000","966,000","-19,996,000","-4,433,000","429,000","-27,073,000","-2,157,000","-3,149,000","-933,000","13,065,000","1,643,000","-3,209,000","-2,219,000","6,749,000","-3,805,000","5,006,000","5,925,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-25,000,000","-17,194,000","12,730,000","-4,280,000","-12,939,000","-121,000","-544,000","-5,299,000","-1,206,000","-7,465,000","-1,048,000","391,000","-1,437,000","130,000","-2,242,000","-996,000","-1,245,000"
			ChangeInOtherWorkingCapital,"-23,486,000","-11,054,000","-46,669,000","26,777,000","7,460,000","-39,284,000","11,461,000","-4,032,000","48,373,000","13,277,000","27,048,000","-12,647,000","6,630,000","6,815,000","6,815,000","-5,214,000","10,305,000","16,001,000","-913,000","-16,030,000","10,273,000","-9,057,000","6,353,000","-10,606,000","11,646,000","-4,431,000","-8,850,000","6,668,000","-6,205,000","16,308,000","-15,820,000","23,673,000","-12,649,000","1,193,000","-19,209,000","-17,820,000","552,000","7,545,000","-6,483,000","7,873,000","-11,787,000","-5,124,000","-13,279,000","3,567,000","-5,440,000","6,709,000","9,956,000","3,370,000","30,378,000","-2,282,000","-7,649,000","3,726,000","-11,267,000","-37,957,000","-4,726,000","1,892,000","5,963,000","19,548,000","5,904,000","-4,034,000","4,780,000","-8,609,000","-2,173,000","12,582,000",,,,,,,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,170,000",,,,,,,,
InvestingCashFlow,"-214,216,000","-41,895,000","-109,724,000","-24,743,000","-37,854,000","-19,117,000","-21,405,000","-16,808,000","-18,962,000","-16,817,000","-31,987,000","-19,362,000","-25,354,000","-20,390,000","-20,390,000","-228,393,000","-24,367,000","-27,429,000","-35,365,000","-7,812,000","-8,506,000","28,359,000","-12,796,000","-14,646,000","-22,102,000","-134,410,000","-299,729,000","-8,037,000","-25,332,000","-3,004,000","579,000","-13,899,000","-25,221,000","-362,817,000","-92,320,000","-20,342,000","-337,837,000","-13,851,000","-13,407,000","-13,407,000","-4,985,000","-21,592,000","-185,388,000","-25,974,000","-24,568,000","-18,432,000","-25,629,000","-35,668,000","-37,255,000","-14,808,000","-23,394,000","-14,152,000","-22,852,000","-196,221,000","-16,214,000","-25,510,000","-43,710,000","-16,962,000","-24,302,000","-17,894,000","-19,786,000","-15,178,000","-16,822,000","-19,930,000","-26,509,000","-28,491,000","-7,372,000","-8,081,000","-7,649,000","-20,788,000","-11,856,000","-13,513,000","-12,303,000","-6,357,000","216,914,000","-25,135,000","-10,332,000","-7,083,000","-14,952,000","-14,494,000","-18,281,000","-14,383,000","-15,074,000","-84,870,000"
	CashFlowFromContinuingInvestingActivities,"-214,216,000","-41,895,000","-109,724,000","-24,743,000","-37,854,000","-19,117,000","-21,405,000","-16,808,000","-18,962,000","-16,817,000","-31,987,000","-19,362,000","-25,354,000","-20,390,000","-20,390,000","-228,393,000","-24,367,000","-27,429,000","-35,365,000","-7,812,000","-8,506,000","28,359,000","-12,796,000","-14,646,000","-22,102,000","-134,410,000","-299,729,000","-8,037,000","-25,332,000","-3,004,000","579,000","-13,899,000","-25,221,000","-362,817,000","-92,320,000","-20,342,000","-337,837,000","-13,851,000","-13,407,000","-13,407,000","-4,985,000","-21,592,000","-185,388,000","-25,974,000","-24,568,000","-18,432,000","-25,629,000","-35,668,000","-37,255,000","-14,808,000","-23,394,000","-14,152,000","-22,852,000","-196,221,000","-16,214,000","-25,510,000","-43,710,000","-16,962,000","-24,302,000","-17,894,000","-19,786,000","-15,178,000","-16,822,000","-19,930,000","-26,509,000","-28,491,000","-7,372,000","-8,081,000","-7,649,000","-20,788,000","-11,856,000","-13,513,000","-12,303,000","-6,357,000","216,914,000","-25,135,000","-10,332,000","-7,083,000","-14,952,000","-14,494,000","-18,281,000","-14,383,000","-15,074,000","-84,870,000"
		NetPPEPurchaseAndSale,"-156,916,000","-49,066,000","-48,771,000","-28,339,000","-30,740,000","-25,119,000","-25,991,000","-21,428,000","-24,304,000","-20,838,000","-32,974,000","-21,193,000","-26,343,000","-20,526,000","-20,526,000","-23,883,000","-25,382,000","-26,051,000","-21,778,000","-18,912,000","-13,471,000","24,094,000","-19,605,000","-17,375,000","-22,382,000","-25,538,000","-20,346,000","-11,506,000","-19,059,000","-7,075,000","-2,567,000","-19,652,000","-26,697,000","-24,454,000","-21,435,000","-17,873,000","-19,831,000","-14,436,000","-13,818,000","-13,818,000","-4,083,000","-20,857,000","-20,792,000","-21,326,000","-23,809,000","-19,400,000","-25,330,000","-28,790,000","-20,938,000","-16,053,000","-13,294,000","-14,889,000","-18,391,000","-26,506,000","-18,640,000","-23,324,000","-40,682,000","-13,998,000","-19,272,000","-14,173,000","-16,106,000","-13,390,000","-17,098,000","-15,198,000","-27,176,000","-14,641,000","-8,861,000","-8,168,000","-6,021,000","-12,896,000","-11,732,000","-15,380,000","-10,888,000","-6,841,000","218,356,000","-11,037,000","-8,006,000","-7,652,000","-15,852,000","-15,582,000","-15,382,000","-6,816,000","-13,043,000","-13,715,000"
			PurchaseOfPPE,"-159,183,000","-50,497,000","-49,241,000","-28,453,000","-30,992,000","-27,278,000","-29,659,000","-21,676,000","-24,894,000","-21,700,000","-33,075,000","-23,198,000","-26,651,000","-20,761,000","-20,761,000","-24,430,000","-25,458,000","-26,550,000","-24,019,000","-19,294,000","-14,454,000","-17,465,000","-34,327,000","-17,810,000","-23,912,000","-29,515,000","-20,685,000","-20,590,000","-19,983,000","-25,214,000","-13,556,000","-23,580,000","-27,335,000","-25,511,000","-22,558,000","-18,071,000","-19,953,000","-14,947,000","-14,288,000","-14,288,000","-13,848,000","-21,889,000","-21,367,000","-22,058,000","-24,165,000","-19,370,000","-25,744,000","-29,125,000","-24,817,000","-19,093,000","-13,294,000","-14,889,000","-18,391,000","-26,506,000","-18,640,000","-23,324,000","-40,682,000","-13,998,000","-19,272,000","-14,173,000","-16,106,000","-13,390,000","-17,098,000","-15,198,000","-27,176,000","-14,641,000","-8,861,000","-8,168,000","-6,021,000","-12,896,000","-11,732,000","-15,380,000","-12,545,000","-6,841,000","-13,195,000","-11,037,000","-9,316,000","-7,652,000","-15,852,000","-15,991,000","-15,915,000","-6,784,000","-13,050,000","-13,765,000"
