name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018
		PayablesAndAccruedExpenses,"13,704,000","18,038,000","13,647,000","8,311,000","5,731,000","6,009,000","4,292,000","3,395,000","2,028,000","2,900,000","1,477,000","2,220,000","2,147,000","807,000"
			Payables,"1,478,000","1,939,000","1,989,000","1,966,000","1,298,000","865,000","1,145,000","773,000","603,000","547,000","158,000","960,000","854,000","269,000"
				AccountsPayable,"1,478,000","1,939,000","1,989,000","1,966,000","1,298,000","865,000","1,145,000","773,000","603,000","547,000","158,000","960,000","854,000","269,000"
			CurrentAccruedExpenses,"12,226,000","16,099,000","11,658,000","6,345,000","4,433,000","5,144,000","3,147,000","2,622,000","1,425,000","2,353,000","1,319,000","1,260,000","1,293,000","538,000"
		CurrentDebtAndCapitalLeaseObligation,"2,219,000","2,175,000","2,132,000","1,963,000","862,000","844,000","827,000","674,000","624,000","58,000","56,000","55,000","18,000",
			CurrentCapitalLeaseObligation,"2,219,000","2,175,000","2,132,000","1,963,000","862,000","844,000","827,000","674,000","624,000","58,000","56,000","55,000","18,000",
		CurrentDeferredLiabilities,,,,"35,000","35,000",,,,,"58,000","56,000","55,000","18,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,863,000","5,432,000","5,991,000","6,541,000","1,722,000","1,841,000","2,058,000","1,944,000","2,125,000","150,000","164,000","124,071,000","122,000,000","102,000"
		LongTermDebtAndCapitalLeaseObligation,"4,759,000","5,328,000","5,887,000","6,437,000","1,618,000","1,841,000","2,058,000","1,944,000","2,125,000","150,000","164,000","179,000","194,000","102,000"
			LongTermCapitalLeaseObligation,"4,759,000","5,328,000","5,887,000","6,437,000","1,618,000","1,841,000","2,058,000","1,944,000","2,125,000","150,000","164,000","179,000","194,000","102,000"
		NonCurrentDeferredLiabilities,,,,,,,,,,"150,000","164,000","179,000","194,000","102,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,"0","0","123,892,000","121,806,000","0"
		OtherNonCurrentLiabilities,"104,000","104,000","104,000","104,000","104,000",,,,,,,,,
TotalEquityGrossMinorityInterest,"453,688,000","502,026,000","518,328,000","560,338,000","584,914,000","338,931,000","357,259,000","371,803,000","384,941,000","389,916,000","162,530,000","-46,989,000","-38,765,000","91,570,000"
	StockholdersEquity,"453,688,000","502,026,000","518,328,000","560,338,000","584,914,000","338,931,000","357,259,000","371,803,000","384,941,000","389,916,000","162,530,000","-46,989,000","-38,765,000","91,570,000"
		CapitalStock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","0","0","1,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0",,,
			CommonStock,"3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","0","0","1,000"
		AdditionalPaidInCapital,"802,309,000","790,391,000","778,271,000","769,319,000","759,465,000","482,955,000","476,943,000","472,119,000","467,537,000","465,420,000","230,216,000","11,640,000","4,795,000","123,671,000"
		RetainedEarnings,"-346,089,000","-287,871,000","-259,911,000","-208,979,000","-174,563,000","-144,066,000","-120,057,000","-101,216,000","-84,170,000","-75,512,000","-67,738,000","-58,700,000","-43,560,000","-32,102,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,535,000","-497,000","-35,000","-5,000","9,000","39,000","370,000","897,000","1,571,000","5,000","50,000","71,000",,
TotalCapitalization,"453,688,000","502,026,000","518,328,000","560,338,000","584,914,000","338,931,000","357,259,000","371,803,000","384,941,000","389,916,000","162,530,000","-46,989,000","-38,765,000","91,570,000"
CommonStockEquity,"453,688,000","502,026,000","518,328,000","560,338,000","584,914,000","338,931,000","357,259,000","371,803,000","384,941,000","389,916,000","162,530,000","-46,989,000","-38,765,000","91,570,000"
CapitalLeaseObligations,"6,978,000","7,503,000","8,019,000","8,400,000","2,480,000","2,685,000","2,885,000","2,618,000","2,749,000","208,000","220,000","234,000","212,000","102,000"
NetTangibleAssets,"453,688,000","502,026,000","518,328,000","560,338,000","584,914,000","338,931,000","357,259,000","371,803,000","384,941,000","389,916,000","162,530,000","-46,989,000","-38,765,000","91,570,000"
WorkingCapital,"448,716,000","497,121,000","513,663,000","556,789,000","583,390,000","337,746,000","356,101,000","370,787,000","384,016,000","389,748,000","162,395,000","76,773,000","82,967,000","91,411,000"
InvestedCapital,"453,688,000","502,026,000","518,328,000","560,338,000","584,914,000","338,931,000","357,259,000","371,803,000","384,941,000","389,916,000","162,530,000","-46,989,000","-38,765,000","91,570,000"
TangibleBookValue,"453,688,000","502,026,000","518,328,000","560,338,000","584,914,000","338,931,000","357,259,000","371,803,000","384,941,000","389,916,000","162,530,000","-46,989,000","-38,765,000","91,570,000"
TotalDebt,"6,978,000","7,503,000","8,019,000","8,400,000","2,480,000","2,685,000","2,885,000","2,618,000","2,749,000","208,000","220,000","234,000","212,000","102,000"
ShareIssued,"29,831,258","29,770,558","29,606,005","29,543,810","29,441,168","26,988,458","26,787,816","26,580,533","26,094,892","26,012,754","23,412,754","23,412,754","23,412,754","21,372,912"
OrdinarySharesNumber,"29,831,258","29,770,558","29,606,005","29,543,810","29,441,168","26,988,458","26,787,816","26,580,533","26,094,892","26,012,754","23,412,754","23,412,754","23,412,754","21,372,912"
