name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108,000","110,000",,,
		DeferredTax,"-10,737,000","-709,000","-10,028,000","0","0","-242,000","-7,008,000","3,000","-22,000","61,000","-9,199,000","40,000","-1,222,000","96,000","-5,827,000","58,059,000","5,713,000","3,181,000","-52,391,000","-4,374,000","-694,000","-1,753,000","5,169,000","-8,743,000","-1,331,000","-2,445,000","-6,684,000","-1,698,000","-1,348,000","-568,000","3,531,000","-1,345,000","-1,065,000","-590,000","1,341,000","-287,000","-1,698,000","-29,212,000","2,729,000","2,959,000","-78,000","123,000","5,502,000","856,000","1,381,000","1,037,000","15,654,000","-2,005,000","-164,000","1,934,000","-3,106,000","-9,957,000","785,000","2,158,000","-1,166,000","2,280,000","-825,000","1,382,000","3,443,000","1,463,000","528,000","-10,369,000","681,000","1,878,000","621,000","1,708,000","-1,604,000","2,008,000","1,967,000","1,959,000","7,423,000","1,240,000",,,"5,046,000","0",,,,,,,,,,,
			DeferredIncomeTax,"-10,737,000","-709,000","-10,028,000","0","0","-242,000","-7,008,000","3,000","-22,000","61,000","-9,199,000","40,000","-1,222,000","96,000","-5,827,000","58,059,000","5,713,000","3,181,000","-52,391,000","-4,374,000","-694,000","-1,753,000","5,169,000","-8,743,000","-1,331,000","-2,445,000","-6,684,000","-1,698,000","-1,348,000","-568,000","3,531,000","-1,345,000","-1,065,000","-590,000","1,341,000","-287,000","-1,698,000","-29,212,000","2,729,000","2,959,000","-78,000","123,000","5,502,000","856,000","1,381,000","1,037,000","15,654,000","-2,005,000","-164,000","1,934,000","-3,106,000","-9,957,000","785,000","2,158,000","-1,166,000","2,280,000","-825,000","1,382,000","3,443,000","1,463,000","528,000","-10,369,000","681,000","1,878,000","621,000","1,708,000","-1,604,000","2,008,000","1,967,000","1,959,000","7,423,000","1,240,000",,,"5,046,000","0",,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,549,000","3,049,000","3,003,000","2,956,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"16,476,000","4,995,000","3,950,000","3,282,000","4,249,000","4,704,000","2,934,000","2,987,000","1,504,000","1,738,000","2,400,000","1,461,000","2,720,000","2,713,000","2,786,000","1,577,000","2,885,000","3,222,000","4,785,000","1,945,000","3,281,000","4,669,000","1,229,000","2,217,000","2,127,000","2,835,000","332,000","3,072,000","3,719,000","2,253,000","2,655,000","3,802,000","3,552,000","3,177,000","2,688,000","4,066,000","4,916,000","2,431,000","1,897,000","3,474,000","3,346,000","2,187,000","3,279,000","3,008,000","3,048,000","2,747,000","1,698,000","2,421,000","1,673,000","1,092,000","-1,629,000","1,915,000","2,057,000","2,861,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"18,901,000","5,146,000","3,862,000","6,892,000","3,001,000","3,421,000","2,391,000","2,821,000","4,030,000","2,496,000","32,556,000","827,000","-2,308,000","699,000","2,625,000","-151,108,000","-218,000","2,994,000","-1,495,000","1,908,000","12,672,000","4,936,000","5,169,000","3,852,000","5,222,000","-1,749,000","31,580,000","3,451,000","1,264,000","-896,000","4,170,000","-3,102,000","-17,000","-3,492,000","266,000","744,000","782,000","4,829,000","6,731,000","-4,202,000","3,627,000","4,632,000","-26,979,000","25,948,000","183,000","172,000","-34,789,000","-39,000","599,000","622,000","15,977,000","33,836,000","-798,000","847,000","-5,154,000","496,000","2,287,000","5,365,000","18,253,000","2,215,000","2,329,000","-1,925,000","3,114,000","2,402,000",,,,,,,,,,,,,,,,,,,,,,,
		ChangeInWorkingCapital,"-60,726,000","-27,584,000","-4,483,000","-3,525,000","-25,134,000","-14,603,000","38,422,000","-21,565,000","19,871,000","-20,567,000","-3,707,000","-6,363,000","3,581,000","-33,642,000","5,273,000","11,334,000","-33,769,000","7,243,000","-2,627,000","117,000","-4,568,000","10,506,000","-10,372,000","6,895,000","-23,987,000","21,464,000","-36,793,000","-5,103,000","-6,771,000","-10,644,000","-3,083,000","5,418,000","-4,612,000","-16,268,000","16,602,000","309,000","-23,879,000","-70,000","2,426,000","-892,000","3,067,000","-21,427,000","4,401,000","-634,000","-12,669,000","2,056,000","-3,103,000","10,019,000","1,434,000","254,000","-140,000","11,605,000","1,266,000","-24,139,000","-10,261,000","-2,608,000","7,469,000","-16,314,000","-2,717,000","-12,083,000","404,000","5,505,000","4,338,000","-514,000","-971,000","-19,067,000","4,907,000","7,238,000","-3,072,000","-9,071,000","6,114,000","3,107,000","-3,331,000","-8,508,000","-1,695,000","10,193,000","3,930,000","-4,501,000","-139,000","-902,000","-1,005,000","-4,402,000","2,030,000","-5,151,000","-35,000","-3,736,000","2,969,000"
			ChangeInReceivables,"-46,164,000","-17,752,000","-1,296,000","-5,233,000","-21,883,000","-14,050,000","-19,394,000","-2,019,000","52,280,000","-8,165,000","22,986,000","583,000","379,000","-30,924,000","14,094,000","6,501,000","-12,314,000","1,008,000","-20,639,000","-7,645,000","2,387,000","-8,700,000","-14,679,000","652,000","-11,998,000","23,856,000","-13,711,000","13,704,000","-10,620,000","14,311,000","-3,271,000","2,281,000","-7,349,000","-3,392,000","17,280,000","8,129,000","-14,133,000","-3,897,000","3,961,000","-10,655,000","1,465,000","-13,605,000","-3,048,000","7,923,000","-8,221,000","-10,131,000","9,059,000","8,512,000","-6,143,000","-506,000","-5,159,000","10,961,000","7,166,000","-7,092,000","-1,435,000","-1,187,000","-6,211,000","-9,807,000","-6,318,000","-9,430,000","8,445,000","-7,220,000","4,571,000","4,998,000","-997,000","-9,860,000","4,603,000","915,000","-5,843,000","-5,384,000","4,488,000","577,000","-1,863,000","-3,765,000","3,271,000","-272,000","44,000","-7,459,000","2,999,000","-1,911,000","-1,224,000","-243,000","4,285,000","-4,484,000","-1,797,000","-2,400,000","2,780,000"
				ChangesInAccountReceivables,"-24,164,000","-15,998,000","4,099,000","-2,497,000","-9,768,000","-9,373,000","-3,943,000","-2,019,000","52,280,000","-8,165,000","22,986,000","583,000","379,000","-30,924,000","14,094,000","6,501,000","-12,314,000","1,008,000","-20,639,000","-7,645,000","2,387,000","-8,700,000","-14,679,000","652,000","-11,998,000","23,856,000","-13,711,000","13,704,000","-10,620,000","14,311,000","-3,271,000","2,281,000","-7,349,000","-3,392,000","17,280,000","8,129,000","-14,133,000","-3,897,000","3,961,000","-10,655,000","1,465,000","-13,605,000","-3,048,000","7,923,000","-8,221,000","-10,131,000","9,059,000","8,512,000","-6,143,000","-506,000","-5,159,000","10,961,000","7,166,000","-7,092,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-10,296,000","-20,153,000","5,538,000","-1,736,000","6,055,000","-5,157,000","8,169,000","16,205,000","-1,568,000","-4,365,000","12,291,000","-11,413,000","-5,766,000","8,612,000","3,594,000","1,260,000","-9,506,000","-11,442,000","19,273,000","-10,808,000","-3,495,000","-5,956,000","32,180,000","13,909,000","-9,475,000","-14,444,000","9,240,000","-24,141,000","-2,105,000","-8,746,000","385,000","-5,062,000","-2,567,000","518,000","4,491,000","-33,000","-3,893,000","-12,073,000","-2,716,000","-195,000","-2,660,000","-1,910,000","11,455,000","-7,881,000","-5,001,000","-712,000","4,104,000","-1,507,000","4,734,000","75,000","9,128,000","1,921,000","2,392,000","-6,543,000","-13,022,000","-7,141,000","-1,135,000","221,000","2,967,000","-5,734,000","-2,386,000","3,184,000","-3,010,000","-3,045,000","-3,412,000","-3,016,000","-9,027,000","-2,485,000","-1,395,000","1,750,000","-679,000","-359,000","-1,610,000","-2,781,000","2,141,000","1,909,000","-419,000","2,191,000","-2,601,000","1,612,000","813,000","-2,576,000","-3,286,000","-2,444,000","-1,995,000","-2,305,000","726,000"
			ChangeInPrepaidAssets,"-2,678,000","-458,000","-1,810,000","2,005,000","-2,415,000","-189,000","46,486,000","-30,786,000","-3,214,000","-13,350,000","-20,231,000","2,113,000","-540,000","-12,402,000","3,372,000","1,849,000","496,000","2,810,000","-3,606,000","5,945,000","662,000","1,853,000","817,000","-1,539,000","-4,534,000","1,410,000","-490,000","-49,000","-2,382,000","1,060,000","-3,258,000","46,000","-1,633,000","1,564,000","-1,363,000","1,171,000","-241,000","80,000","-127,000","842,000","-310,000","848,000","-906,000","313,000","83,000","-80,000","1,000","-27,000","281,000","1,856,000","-2,571,000","370,000","-978,000","815,000","-81,000","-95,000","-618,000","759,000","372,000","410,000","-1,840,000","820,000","731,000","-145,000","-1,328,000","-113,000","345,000","1,211,000","-177,000","-1,830,000","470,000","1,146,000","954,000","210,000","-288,000","133,000","438,000","2,052,000","-1,374,000","-138,000","893,000","-831,000","1,261,000","-488,000","-1,481,000","-220,000",
			ChangeInPayablesAndAccruedExpense,"-1,975,000","9,146,000","-6,915,000","1,439,000","-6,891,000","4,793,000","3,161,000","-4,965,000","-27,627,000","5,313,000","-18,753,000","2,354,000","9,508,000","1,072,000","-15,787,000","1,724,000","-12,445,000","14,867,000","2,345,000","12,625,000","-4,122,000","23,309,000","-28,690,000","-6,127,000","2,020,000","10,642,000","-31,832,000","5,383,000","8,336,000","-17,269,000","3,061,000","8,153,000","6,937,000","-14,958,000","-3,806,000","-8,958,000","-5,612,000","15,820,000","1,308,000","9,116,000","4,572,000","-6,760,000","-3,100,000","-989,000","470,000","12,979,000","-16,267,000","3,041,000","2,562,000","-1,171,000","-1,538,000","-1,647,000","-7,314,000","-11,319,000","2,483,000","7,186,000","14,390,000","-6,021,000","2,417,000","1,903,000","201,000","6,617,000","-1,229,000","-1,470,000","694,000","2,069,000","1,717,000","4,448,000","844,000","-1,965,000","5,894,000","-2,564,000","100,000","1,333,000","-280,000","375,000","-756,000","-974,000","916,000","741,000","-1,216,000","-2,126,000","1,477,000","-787,000","1,423,000","912,000","272,000"
				ChangeInPayable,"18,973,000","14,997,000","11,777,000","-8,006,000","-1,041,000","12,680,000","102,000","-9,380,000","-27,540,000","23,421,000","-24,997,000","2,749,000","2,207,000","16,966,000","-18,935,000","12,699,000","-14,547,000","20,898,000","-8,441,000","8,649,000","64,000","18,908,000","-20,405,000","-4,342,000","13,729,000","2,798,000","-9,050,000","3,967,000","2,961,000","-4,655,000","-1,780,000","2,813,000","-829,000","1,775,000","-4,362,000","-15,079,000","-11,679,000","29,740,000","-465,000","761,000","507,000","5,974,000","-402,000","-4,823,000","-2,065,000","12,972,000","-13,427,000","1,474,000","-1,220,000","2,810,000","3,718,000","-5,343,000","-7,327,000","-7,816,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,"8,296,000","-7,113,000","-6,544,000","1,246,000","4,005,000","-10,082,000","-3,228,000","4,963,000","-9,124,000","1,278,000","1,329,000","1,555,000","-8,353,000","11,109,000","-979,000","-1,568,000","-423,000","11,117,000","-2,163,000","5,762,000","-14,393,000","3,617,000","2,798,000","885,000","-8,832,000","-228,000","3,071,000","-3,917,000","-2,121,000","2,018,000","-1,386,000","4,438,000","-12,889,000","-8,558,000","-11,492,000","30,252,000","-2,965,000","253,000","2,716,000","1,016,000","-2,426,000","-1,466,000","555,000","4,783,000","-9,186,000","4,206,000","1,287,000","898,000","-2,517,000","2,066,000","-3,414,000","-235,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,"8,296,000","-7,113,000","-6,544,000","1,246,000","4,005,000","-10,082,000","-3,228,000","4,963,000","-9,124,000","1,278,000","1,329,000","1,555,000","-8,353,000","11,109,000","-979,000","-1,568,000","-423,000","11,117,000","-2,163,000","5,762,000","-14,393,000","3,617,000","2,798,000","885,000","-8,832,000","-228,000","3,071,000","-3,917,000","-2,121,000","2,018,000","-1,386,000","4,438,000","-12,889,000","-8,558,000","-11,492,000","30,252,000","-2,965,000","253,000","2,716,000","1,016,000","-2,426,000","-1,466,000","555,000","4,783,000","-9,186,000","4,206,000","1,287,000","898,000","-2,517,000","2,066,000","-3,414,000","-235,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"23,088,000","14,997,000","3,481,000","-893,000","5,503,000","11,434,000","-3,903,000","702,000","-24,312,000","18,458,000","-15,873,000","1,471,000","878,000","15,411,000","-10,582,000","1,590,000","-13,568,000","22,466,000","-8,018,000","-2,468,000","2,227,000","13,146,000","-6,012,000","-7,959,000","10,931,000","1,913,000","-218,000","4,195,000","-110,000","-738,000","341,000","795,000","557,000","-2,663,000","8,527,000","-6,521,000","-187,000","-512,000","2,500,000","508,000","-2,209,000","4,958,000","2,024,000","-3,357,000","-2,620,000","8,189,000","-4,241,000","-2,732,000","-2,507,000","1,912,000","6,235,000","-7,409,000","-3,913,000","-7,581,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-20,948,000","-5,851,000","-18,692,000","9,445,000","-5,850,000","-7,887,000","3,059,000","4,415,000","-87,000","-18,108,000","6,244,000","-395,000","7,301,000","-15,894,000","3,148,000","-10,975,000","2,102,000","-6,031,000","10,786,000","3,976,000","-4,186,000","4,401,000","-8,285,000","-1,785,000","-11,709,000","7,844,000","-22,782,000","1,416,000","5,375,000","-12,614,000","4,841,000","5,340,000","7,766,000","-16,733,000","556,000","6,121,000","6,067,000","-13,920,000","1,773,000","8,355,000","4,065,000","-12,734,000","-2,698,000","3,834,000","2,535,000","7,000","-2,840,000","1,567,000","3,782,000","-3,981,000","-5,256,000","3,696,000","13,000","-3,503,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,072,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-208,000","1,043,000","-1,466,000","-491,000","2,980,000","-9,174,000","2,104,000","3,916,000","-852,000","5,879,000","-9,954,000","7,269,000","3,149,000","3,499,000","-1,642,000","-4,059,000","4,307,000","-912,000","-3,505,000","-6,539,000","8,048,000","4,623,000","-311,000","-79,000","-1,206,000","-271,000","1,374,000","-1,707,000","3,052,000","3,815,000","277,000","-1,881,000"
			ChangeInOtherWorkingCapital,,"1,633,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,664,000","-2,212,000",,,,,,"1,807,000",,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-273,751,000","-10,398,000","-241,368,000","-11,229,000","-10,756,000","-7,645,000","-11,644,000","-8,978,000","-12,362,000","-23,592,000","-38,480,000","-9,288,000","-3,607,000","-7,487,000","-12,485,000","568,250,000","-9,034,000","-10,061,000","-13,234,000","-12,439,000","-9,675,000","-12,588,000","-12,415,000","-17,603,000","-14,151,000","-19,131,000","-436,684,000","-10,892,000","-8,603,000","-17,380,000","-11,053,000","-15,102,000","-6,324,000","-3,443,000","-4,437,000","-4,261,000","-3,807,000","-5,779,000","-7,360,000","-11,087,000","-14,318,000","-27,022,000","-70,571,000","-6,731,000","-7,307,000","4,220,000","-4,578,000","-3,751,000","-3,628,000","-1,967,000","-4,175,000","-4,453,000","-7,281,000","-5,232,000","-12,812,000","-13,838,000","-15,149,000","-106,927,000","-74,635,000","12,506,000","-74,601,000","-9,074,000","-1,057,000","-4,943,000","-6,404,000","-3,969,000","-3,250,000","-9,518,000","-6,015,000","-12,611,000","-8,962,000","-13,852,000","-3,988,000","-48,209,000","-6,037,000","-8,908,000","-3,590,000","-2,108,000","-9,949,000","-51,100,000","-3,349,000","-4,672,000","-4,789,000","-2,232,000","-49,919,000","-2,492,000","-809,000"
	CashFlowFromContinuingInvestingActivities,"-273,751,000","-10,398,000","-241,368,000","-11,229,000","-10,756,000","-7,645,000","-11,644,000","-8,978,000","-12,362,000","-23,592,000","-38,480,000","-9,288,000","-8,341,000","-7,487,000","-11,555,000","-14,109,000","-9,034,000","-10,061,000","-13,234,000","-12,439,000","-9,675,000","-12,588,000","-12,415,000","-17,603,000","-14,151,000","-19,131,000","-436,684,000","-10,892,000","-8,603,000","-17,380,000","-11,053,000","-15,102,000","-6,324,000","-3,443,000","-4,437,000","-4,261,000","-3,807,000","-5,779,000","-7,360,000","-11,087,000","-14,318,000","-27,022,000","-70,571,000","-6,731,000","-7,307,000","4,220,000","-4,578,000","-3,751,000","-3,628,000","-1,967,000","-4,175,000","-4,453,000","-7,281,000","-5,232,000","-12,812,000","-13,838,000","-15,149,000","-106,927,000","-74,635,000","12,506,000","-74,601,000","-9,074,000","-1,057,000","-4,943,000","-6,404,000","-3,969,000","-3,250,000","-9,518,000","-6,015,000","-12,611,000","-8,962,000","-13,852,000","-3,988,000","-48,209,000","-6,037,000","-8,908,000","-3,590,000","-2,108,000","-9,949,000","-51,100,000","-3,349,000","-4,672,000","-4,789,000","-2,232,000","-49,919,000","-2,492,000","-809,000"
