name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,10/31/1993,07/31/1993,04/30/1993,04/30/1992,07/31/1991,04/30/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,04/30/1989,04/30/1988,04/30/1987,04/30/1986
			GrossPPE,"1,932,328,000","2,700,653,000","1,867,896,000","1,880,308,000","1,906,283,000","2,569,385,000","1,957,773,000","1,975,674,000","1,990,792,000","2,626,011,000","2,050,395,000","2,085,273,000","2,117,882,000","1,777,578,000","1,223,982,000","1,226,961,000","1,245,377,000","1,752,720,000","1,252,246,000","1,254,750,000","1,190,550,000","1,607,805,000","1,207,938,000","1,191,353,000","1,235,596,000","1,634,049,000","1,226,383,000","1,254,489,000","1,288,009,000","1,727,880,000","1,234,992,000","1,187,648,000","1,146,996,000","1,639,525,000","1,156,320,000","1,226,532,000","1,233,283,000","1,649,686,000",,,,"1,490,558,000",,,"1,519,962,000","2,006,691,000","1,554,740,000","1,567,964,000","1,585,979,000","1,966,009,000","1,667,384,000","1,701,159,000","1,734,407,000","1,977,253,000","671,803,000","686,975,000","678,307,000","663,655,000","624,723,000","614,863,000","605,092,000","600,939,000","540,815,000","527,470,000","518,363,000","512,619,000","479,462,000","144,721,000","146,729,000","149,054,000","137,306,000","135,129,000","137,101,000","139,087,000","128,994,000","131,536,000","133,508,000","135,858,000","72,626,000","73,987,000","75,408,000","77,057,000","74,087,000","51,134,000","51,873,000","52,001,000","74,184,000","104,141,000","103,593,000","71,200,000","64,700,000","60,700,000","59,200,000","59,200,000","50,200,000","52,300,000","53,100,000","52,400,000","236,900,000","238,800,000","222,900,000","224,200,000","451,100,000","447,200,000","560,200,000","556,400,000","550,400,000","532,800,000","528,100,000","515,100,000","474,400,000","474,000,000","471,100,000","439,400,000","430,800,000","430,800,000","648,900,000","643,900,000","631,700,000","608,600,000","599,300,000","592,700,000","584,400,000","545,500,000","487,600,000","483,300,000","456,800,000"
				Properties,"895,684,000","0","873,250,000","881,798,000","898,420,000","0","922,717,000","934,980,000","949,006,000","0","980,872,000","992,302,000","1,003,231,000","0","1,223,982,000","1,226,961,000","1,245,377,000","0","1,252,246,000","1,254,750,000","1,190,550,000","0","1,207,938,000","1,191,353,000","1,235,596,000","0","1,226,383,000","1,254,489,000","1,288,009,000","0","1,234,992,000","1,187,648,000","1,146,996,000","0","1,156,320,000","1,226,532,000","1,233,283,000","0",,,,"0",,,"1,519,962,000","0","1,554,740,000","1,567,964,000","1,585,979,000","0","1,667,384,000","1,701,159,000","1,734,407,000","0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"370,742,000",,,,"372,473,000",,,,"375,109,000",,,,"377,277,000",,,,"379,297,000",,,,"381,305,000",,,,"379,982,000",,,,"384,148,000",,,,"384,847,000",,,,"400,571,000",,,,"401,950,000",,,,"467,715,000",,,,"467,249,000",,,,"460,588,000",,,,"72,439,000",,,,"73,346,000",,,,"73,993,000",,,,"1,526,000",,,,"46,261,000",,,,"45,555,000",,,,"753,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"504,462,000",,,,"504,504,000",,,,"508,602,000",,,,"507,219,000",,,,"503,955,000",,,,"504,730,000",,,,"508,186,000",,,,"505,218,000",,,,"454,805,000",,,,"421,127,000",,,,"384,798,000",,,,"426,958,000",,,,"411,671,000",,,,"853,849,000",,,,"159,935,000",,,,"166,660,000",,,,"149,371,000",,,,"49,705,000",,,,"1,097,000",,,,"1,080,000",,,,"9,637,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"282,770,000",,,,"255,469,000",,,,"279,799,000",,,,"266,030,000",,,,"255,632,000",,,,"234,275,000",,,,"308,274,000",,,,"428,469,000",,,,"389,161,000",,,,"446,022,000",,,,"352,595,000",,,,"479,202,000",,,,"435,824,000",,,,"388,966,000",,,,"227,329,000",,,,"208,471,000",,,,"176,893,000",,,,"96,273,000",,,,"90,020,000",,,,"87,463,000",,,,"66,667,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"1,036,644,000","1,120,585,000","994,646,000","998,510,000","1,007,863,000","1,027,633,000","1,035,056,000","1,040,694,000","1,041,786,000","1,057,343,000","1,069,523,000","1,092,971,000","1,114,651,000",,,,,,"1,252,246,000",,,,,,,,,,,,,,,"36,126,000",,,,,,,,,,,,"235,413,000",,,,"134,648,000","0",,,"273,850,000",,,,"203,952,000",,,,"152,462,000",,,,"112,362,000",,,,"1,550,000",,,,"1,709,000",,,,"1,760,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"422,094,000",,,,"409,306,000",,,,"405,158,000",,,,"627,052,000",,,,"613,836,000",,,,"487,495,000",,,,"437,607,000",,,,"410,045,000",,,,"410,712,000",,,,"381,966,000",,,,"351,215,000",,,,"397,403,000",,,,"516,617,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-736,887,000",,,,"-625,863,000",,,,"-591,668,000",,,,"-564,342,000",,,,"-489,661,000",,,,"-415,466,000",,,,"-406,105,000",,,,"-456,642,000",,,,"-474,038,000",,,,"-399,348,000",,,,"-298,358,000",,,,"-455,430,000",,,,"-346,761,000",,,,"-206,881,000","-158,781,000","-158,781,000","-158,781,000","-158,781,000","-112,455,000","-112,455,000","-112,455,000","-112,455,000","-68,762,000","-68,762,000","-68,762,000","-68,762,000","-45,620,000","-45,620,000","-45,620,000","-45,620,000","-32,856,000","-32,856,000","-32,856,000","-32,856,000","-20,634,000","-20,634,000","-20,634,000","-20,634,000","-16,068,000","-16,068,000","-16,068,000","-16,068,000","-11,904,000","-11,904,000","-11,904,000","-11,904,000","-34,800,000","-34,800,000","-34,800,000","-34,800,000","-27,900,000","-27,900,000","-27,900,000","-27,900,000","-18,600,000","-18,600,000","-18,600,000","-18,600,000","-116,900,000","-116,900,000","-116,900,000","-116,900,000","-233,600,000","-233,600,000","-233,600,000","-224,800,000","-208,800,000","-208,800,000","-208,800,000","-208,800,000","-196,900,000","-196,900,000","-196,900,000","-196,900,000","-192,900,000","-192,900,000","-298,700,000","-287,100,000","-277,500,000","-263,300,000","-256,900,000","-248,900,000","-248,400,000","-222,100,000","-196,300,000","-188,100,000","-164,000,000"
		GoodwillAndOtherIntangibleAssets,"2,048,540,000","2,056,069,000","1,961,500,000","1,969,827,000","1,971,046,000","1,976,009,000","1,979,013,000","1,983,145,000","1,989,065,000","2,003,123,000","2,007,287,000","2,013,210,000","2,019,593,000","2,042,037,000","2,052,882,000","2,043,246,000","2,053,772,000","2,064,919,000","2,075,638,000","2,081,052,000","2,056,198,000","2,063,941,000","2,068,368,000","2,070,435,000","2,101,039,000","2,110,368,000","2,118,830,000","2,155,222,000","2,164,267,000","2,173,927,000","2,154,473,000","2,170,928,000","2,171,548,000","2,148,324,000","2,168,092,000","2,173,468,000","2,169,041,000","2,177,738,000","2,191,468,000","2,187,338,000","2,171,512,000","2,174,719,000","2,176,905,000","2,190,608,000","2,239,513,000","2,242,218,000","2,249,689,000","2,257,387,000","2,266,020,000","2,273,902,000","2,276,852,000","2,272,323,000","2,268,024,000","2,265,248,000","525,004,000","526,886,000","529,155,000","514,096,000","590,990,000","592,074,000","591,940,000","591,978,000","599,334,000","606,704,000","591,760,000","594,024,000","636,704,000","118,566,000","118,264,000","118,264,000","132,966,000","71,991,000","72,045,000","64,153,000","123,080,000","98,971,000","98,990,000","98,980,000","23,002,000","23,175,000","23,251,000","23,394,000","23,736,000","24,088,000","24,468,000","6,070,000","5,957,000","279,144,000","280,928,000","282,700,000","526,800,000","532,400,000","538,300,000","530,300,000","261,200,000","263,900,000","276,400,000","269,200,000","549,300,000","264,600,000","258,200,000","261,200,000","212,000,000","214,100,000","281,600,000","284,900,000","282,400,000","199,300,000","201,000,000","202,800,000",,"209,100,000",,,"185,500,000","186,600,000","185,100,000","188,900,000","177,200,000","179,500,000","180,600,000","182,000,000","183,000,000","186,400,000","191,000,000","200,600,000","205,700,000"
			Goodwill,"775,534,000","775,278,000","751,805,000","752,552,000","751,957,000","751,049,000","749,670,000","749,080,000","748,640,000","755,911,000","755,588,000","755,887,000","755,355,000","747,884,000","749,192,000","741,783,000","742,555,000","743,334,000","743,508,000","742,407,000","741,658,000","741,410,000","742,234,000","739,566,000","767,455,000","770,781,000","775,633,000","795,737,000","818,789,000","822,562,000","815,990,000","828,264,000","826,686,000","842,544,000","868,057,000","872,883,000","875,179,000","876,201,000","876,643,000","873,786,000","872,032,000","870,431,000","867,701,000","872,366,000","888,095,000","883,644,000","882,611,000","880,729,000","883,001,000","881,019,000","878,322,000","869,860,000","859,007,000","853,775,000","477,387,000","477,299,000","478,580,000","468,778,000","524,816,000","524,044,000","521,451,000","521,055,000","525,945,000","530,506,000","516,237,000","518,328,000","542,107,000",,,,,,,,"21,087,000",,,,,"17,922,000","17,922,000","17,922,000","18,133,000",,"18,554,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"1,273,006,000","1,280,791,000","1,209,695,000","1,217,275,000","1,219,089,000","1,224,960,000","1,229,343,000","1,234,065,000","1,240,425,000","1,247,212,000","1,251,699,000","1,257,323,000","1,264,238,000","1,294,153,000","1,303,690,000","1,301,463,000","1,311,217,000","1,321,585,000","1,332,130,000","1,338,645,000","1,314,540,000","1,322,531,000","1,326,134,000","1,330,869,000","1,333,584,000","1,339,587,000","1,343,197,000","1,359,485,000","1,345,478,000","1,351,365,000","1,338,483,000","1,342,664,000","1,344,862,000","1,305,780,000","1,300,035,000","1,300,585,000","1,293,862,000","1,301,537,000","1,314,825,000","1,313,552,000","1,299,480,000","1,304,288,000","1,309,204,000","1,318,242,000","1,351,418,000","1,358,574,000","1,367,078,000","1,376,658,000","1,383,019,000","1,392,883,000","1,398,530,000","1,402,463,000","1,409,017,000","1,411,473,000","47,617,000","49,587,000","50,575,000","45,318,000","66,174,000","68,030,000","70,489,000","70,923,000","73,389,000","76,198,000","75,523,000","75,696,000","94,597,000","118,566,000","118,264,000","118,264,000","132,966,000","71,991,000","72,045,000","64,153,000","101,993,000","98,971,000","98,990,000","98,980,000","23,002,000","5,253,000","5,329,000","5,472,000","5,603,000","24,088,000","5,914,000","6,070,000","5,957,000","279,144,000","280,928,000","282,700,000","526,800,000","532,400,000","538,300,000","530,300,000","261,200,000","263,900,000","276,400,000","269,200,000","549,300,000","264,600,000","258,200,000","261,200,000","212,000,000","214,100,000","281,600,000","284,900,000","282,400,000","199,300,000","201,000,000","202,800,000",,"209,100,000",,,"185,500,000","186,600,000","185,100,000","188,900,000","177,200,000","179,500,000","180,600,000","182,000,000","183,000,000","186,400,000","191,000,000","200,600,000","205,700,000"
		InvestmentsAndAdvances,"354,236,000","349,577,000","346,598,000","346,370,000","313,493,000","312,795,000","303,010,000","301,390,000","301,594,000","302,555,000","297,500,000","289,504,000","284,837,000","274,137,000","278,724,000","280,982,000","283,269,000","285,091,000","271,820,000","270,068,000","56,954,000","56,981,000","59,687,000","60,942,000","61,253,000","58,369,000","64,890,000","70,715,000","70,242,000","74,054,000","77,768,000","82,063,000","79,909,000","83,197,000","106,636,000","107,445,000","110,901,000","113,283,000","117,577,000","115,863,000","118,969,000","119,271,000","119,207,000","110,785,000","109,941,000","107,223,000","106,865,000","104,056,000","110,014,000","107,020,000","110,121,000","102,269,000","116,731,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"39,346,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"12,107,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"12,107,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"302,783,000","349,577,000","346,598,000","346,370,000","313,493,000","312,795,000","303,010,000","301,390,000","301,594,000","302,555,000","297,500,000","289,504,000","284,837,000","274,137,000","278,724,000","280,982,000","283,269,000","285,091,000","271,820,000","270,068,000","56,954,000","56,981,000","59,687,000","60,942,000","61,253,000","58,369,000","64,890,000","70,715,000","70,242,000","74,054,000","77,768,000","82,063,000","79,909,000","83,197,000","106,636,000","107,445,000","110,901,000","113,283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,612,000","14,065,000","7,871,000","33,936,000","39,295,000","34,080,000","34,160,000","34,307,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,989,000","43,482,000","44,886,000","43,621,000","34,108,000","33,455,000","48,087,000","52,013,000","56,496,000","71,421,000","66,603,000","67,542,000","68,811,000","67,184,000","69,272,000","64,552,000","74,591,000","73,345,000","58,831,000","526,255,000","52,778,000","51,811,000","35,388,000",,"25,746,000","21,703,000","14,677,000","4,050,000","10,711,000","12,281,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"475,538,000",,,,,"25,746,000","21,703,000","14,677,000","4,050,000","10,711,000","12,281,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"148,168,000","139,130,000","137,468,000","130,843,000","124,351,000","120,057,000","115,492,000","112,239,000","108,382,000","100,461,000","107,264,000","103,523,000","99,585,000","96,907,000","95,754,000","95,545,000","85,006,000","79,516,000","69,688,000","61,870,000","210,093,000","173,521,000","165,594,000","156,758,000","145,067,000","95,470,000","75,637,000","72,200,000","72,895,000","64,521,000",,,,"0",,,,,,,,,,"418,855,000",,,,,,"-469,296,000","6,732,000","7,525,000","28,888,000","229,162,000","153,788,000","181,068,000","186,116,000","261,293,000","144,625,000","163,077,000","75,217,000","88,217,000","98,453,000","98,420,000","114,982,000","116,322,000","121,620,000","183,100,000","177,822,000","175,509,000","145,585,000","92,559,000","91,222,000","99,599,000","66,106,000","89,046,000","79,871,000","83,797,000","88,947,000","92,950,000","93,210,000","94,265,000","100,067,000","102,213,000","86,350,000","86,204,000","48,083,000","318,265,000","323,808,000","327,000,000","64,400,000","65,100,000","65,600,000","48,800,000","319,800,000","319,800,000","339,400,000","346,100,000","76,100,000","362,500,000","58,200,000","40,200,000","108,900,000","105,900,000","53,900,000","56,700,000","76,100,000","64,300,000","60,400,000","54,000,000","263,500,000","56,600,000","245,500,000","274,600,000","130,000,000","126,900,000","69,800,000","75,100,000","74,900,000","83,700,000","84,500,000","82,600,000","95,400,000","39,600,000","55,200,000","50,200,000","54,800,000"
TotalLiabilitiesNetMinorityInterest,"5,108,564,000","4,664,986,000","4,614,193,000","4,596,518,000","4,436,005,000","4,490,410,000","4,441,489,000","4,586,373,000","4,530,641,000","4,478,170,000","4,486,629,000","4,515,845,000","4,544,967,000","3,643,586,000","3,724,114,000","3,649,640,000","3,646,841,000","3,523,735,000","3,627,678,000","3,621,614,000","3,427,476,000","3,411,578,000","3,435,849,000","3,442,056,000","3,416,721,000","3,355,806,000","3,375,325,000","3,368,119,000","2,417,975,000","2,428,266,000","2,450,740,000","2,412,689,000","2,430,923,000","2,433,554,000","2,402,646,000","2,352,893,000","2,285,499,000","2,317,344,000","2,368,335,000","2,316,907,000","2,258,763,000","2,304,599,000","2,255,942,000","2,624,210,000","2,573,628,000","2,569,480,000","2,680,093,000","2,671,216,000","2,607,232,000","2,639,077,000","2,668,800,000","2,680,593,000","2,267,746,000","2,262,175,000","987,781,000","1,006,032,000","1,040,854,000","1,004,735,000","1,092,804,000","1,101,509,000","1,041,355,000","1,071,582,000","1,062,979,000","5,087,182,000","4,511,923,000","2,370,493,000","2,541,121,000","1,492,018,000","1,174,987,000","753,146,000","709,372,000","724,821,000","727,999,000","755,359,000","787,276,000","796,432,000","620,194,000","636,149,000","507,426,000","511,916,000","510,781,000","536,012,000","519,151,000","539,929,000","514,145,000","785,114,000","524,955,000","1,311,329,000","1,294,308,000","1,290,400,000","1,301,300,000","1,265,700,000","1,223,400,000","1,009,000,000","1,070,100,000","1,091,100,000","1,029,000,000","960,900,000","1,129,200,000","1,151,500,000","804,500,000","813,900,000","820,200,000","826,300,000","1,016,500,000","1,065,300,000","1,005,400,000","884,500,000","843,100,000","882,200,000","809,900,000","828,700,000","830,000,000","878,600,000","824,700,000","844,400,000","754,000,000","812,600,000","798,600,000","799,600,000","802,800,000","793,100,000","810,200,000","812,000,000","755,300,000","759,500,000","788,600,000"
	CurrentLiabilities,"407,649,000","426,925,000","407,185,000","372,786,000","396,519,000","413,308,000","360,250,000","492,635,000","430,759,000","349,698,000","337,446,000","341,275,000","323,637,000","284,185,000","339,103,000","252,762,000","250,106,000","227,162,000","234,422,000","229,530,000","208,614,000","230,081,000","264,986,000","277,954,000","256,995,000","268,774,000","304,907,000","297,900,000","332,604,000","340,224,000","339,144,000","321,010,000","308,911,000","349,526,000","352,846,000","535,018,000","271,625,000","286,862,000","343,924,000","348,453,000","323,561,000","368,268,000","342,525,000","456,494,000","412,092,000","421,486,000","457,121,000","437,593,000","419,351,000","475,147,000","458,454,000","471,167,000","484,989,000","502,489,000","228,749,000","179,909,000","213,090,000","207,163,000","275,631,000","286,082,000","212,639,000","230,576,000","232,241,000","4,252,726,000","3,649,522,000","1,358,859,000","1,426,694,000","940,537,000","638,146,000","205,844,000","162,629,000","152,496,000","144,233,000","162,417,000","172,566,000","173,615,000","155,516,000","160,452,000","126,803,000","123,476,000","114,042,000","133,124,000","114,945,000","105,158,000","72,197,000","338,734,000","61,260,000","246,899,000","225,345,000","239,700,000","245,900,000","271,500,000","197,300,000","201,100,000","246,900,000","273,500,000","201,600,000","225,700,000","264,400,000","254,600,000","254,100,000","250,500,000","177,000,000","215,000,000","211,400,000","254,600,000","200,100,000","190,300,000","182,100,000","223,000,000","175,400,000","200,400,000","200,900,000","198,600,000","213,200,000","225,800,000","306,800,000","298,000,000","282,000,000","247,800,000","263,200,000","190,200,000","182,700,000","269,000,000","177,100,000","271,800,000","193,400,000"
		PayablesAndAccruedExpenses,"162,320,000","69,305,000","185,306,000","170,421,000","170,045,000","96,586,000","142,157,000","133,806,000","102,679,000","46,627,000","170,486,000","166,167,000","157,449,000","42,552,000","228,887,000","124,672,000","118,622,000","42,688,000","146,900,000","140,315,000","108,318,000","49,206,000","150,393,000","162,931,000","146,668,000","73,606,000","195,265,000","197,522,000","196,161,000","104,044,000","233,645,000","214,237,000","199,444,000","110,102,000","245,818,000","214,858,000","187,704,000","105,630,000","258,675,000","252,680,000","238,567,000","291,999,000","262,321,000","262,930,000","309,264,000","259,666,000","336,440,000","336,041,000","326,508,000","372,544,000","355,804,000","353,019,000","367,511,000","258,164,000","168,183,000","157,294,000","179,493,000","172,082,000","208,701,000","213,307,000","146,137,000","198,468,000","187,803,000","197,247,000","193,002,000","217,030,000","176,417,000","94,100,000","81,951,000","86,434,000","93,746,000","92,493,000","84,265,000","102,776,000","100,812,000","102,182,000","82,270,000","92,947,000","68,559,000","65,534,000","56,639,000","76,394,000","67,981,000","62,391,000","49,377,000","11,923,000","3,054,000","75,942,000","68,103,000","58,500,000","68,700,000","83,800,000","66,300,000","58,300,000","74,800,000","103,700,000","70,400,000","63,200,000","71,300,000","60,900,000","42,900,000","52,400,000","50,500,000","44,100,000","60,100,000","61,900,000","59,800,000","54,700,000","56,900,000","59,200,000","42,000,000","44,200,000","44,500,000","48,200,000","56,900,000","71,700,000","96,800,000","78,300,000","80,600,000","57,900,000","63,300,000","69,200,000","74,200,000",,,,
			Payables,"33,152,000","69,305,000","26,506,000","32,430,000","29,325,000","58,225,000","18,014,000","20,597,000","22,537,000","46,627,000","23,793,000","17,315,000","16,356,000","42,552,000","108,684,000","21,321,000","19,315,000","42,688,000","25,776,000","23,963,000","21,852,000","49,206,000","39,722,000","38,192,000","36,369,000","73,606,000","60,691,000","67,346,000","72,271,000","104,044,000","96,812,000","74,036,000","60,397,000","105,491,000","89,743,000","86,646,000","55,406,000","99,419,000","83,270,000","53,081,000","54,007,000","118,341,000","69,599,000","70,964,000","68,745,000","81,361,000","88,515,000","79,246,000","77,691,000","103,454,000","88,038,000","95,515,000","108,861,000","139,340,000","52,684,000","48,225,000","53,585,000","54,297,000","52,018,000","50,426,000","42,374,000","48,595,000","50,115,000","52,707,000","53,918,000","64,450,000","55,094,000","19,296,000","14,036,000","22,912,000","13,405,000","13,843,000","11,771,000","16,314,000","15,658,000","17,032,000","15,936,000","18,998,000","3,800,000","6,257,000","2,396,000","2,941,000","3,360,000","3,421,000","2,210,000","11,923,000","3,054,000","75,942,000","68,103,000","58,500,000","68,700,000","83,800,000","66,300,000","58,300,000","74,800,000","103,700,000","70,400,000","63,200,000","71,300,000","60,900,000","42,900,000","52,400,000","50,500,000","44,100,000","60,100,000","61,900,000","59,800,000","54,700,000","56,900,000","59,200,000","42,000,000","44,200,000","44,500,000","48,200,000","56,900,000","71,700,000","96,800,000","78,300,000","80,600,000","57,900,000","63,300,000","69,200,000","74,200,000",,,,
				AccountsPayable,"33,152,000","41,163,000","26,506,000","32,430,000","29,325,000","31,063,000","18,014,000","20,597,000","22,537,000","22,701,000","23,793,000","17,315,000","16,356,000","21,741,000","24,061,000","21,321,000","19,315,000","22,764,000","25,776,000","23,963,000","21,852,000","27,635,000","39,722,000","38,192,000","36,369,000","53,681,000","60,691,000","67,346,000","72,271,000","80,463,000","96,812,000","74,036,000","60,397,000","83,700,000","89,743,000","86,646,000","55,406,000","70,826,000","83,270,000","53,081,000","54,007,000","81,301,000","69,599,000","70,964,000","68,745,000","81,361,000","88,515,000","79,246,000","77,691,000","103,454,000","88,038,000","95,515,000","108,861,000","139,340,000","52,684,000","48,225,000","53,585,000","54,297,000","52,018,000","50,426,000","42,374,000","48,595,000","50,115,000","52,707,000","53,918,000","64,450,000","55,094,000","19,296,000","14,036,000","22,912,000","13,405,000","13,843,000","11,771,000","16,314,000","15,658,000","17,032,000","15,936,000","18,998,000","3,800,000","6,257,000","2,396,000","2,941,000","3,360,000","3,421,000","2,210,000","11,923,000","3,054,000","75,942,000","68,103,000","58,500,000","68,700,000","83,800,000","66,300,000","58,300,000","74,800,000","103,700,000","70,400,000","63,200,000","71,300,000","60,900,000","42,900,000","52,400,000","50,500,000","44,100,000","60,100,000","61,900,000","59,800,000","54,700,000","56,900,000","59,200,000","42,000,000","44,200,000","44,500,000","48,200,000","56,900,000","71,700,000","96,800,000","78,300,000","80,600,000","57,900,000","63,300,000","69,200,000","74,200,000",,,,
				TotalTaxPayable,,"28,142,000",,,,"27,162,000",,,,"23,926,000",,,,"20,811,000","84,623,000",,,"19,924,000",,,,"21,571,000",,,,"19,925,000",,,,"23,581,000",,,,"21,791,000",,,,"28,593,000",,,,"37,040,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,"84,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"129,168,000","140,783,000","158,800,000","137,991,000","140,720,000","38,361,000","124,143,000","113,209,000","80,142,000","33,064,000","146,693,000","148,852,000","141,093,000","36,305,000","120,203,000","103,351,000","99,307,000","42,159,000","121,124,000","116,352,000","86,466,000","33,249,000","110,671,000","124,739,000","110,299,000","43,913,000","134,574,000","130,176,000","123,890,000","61,175,000","136,833,000","140,201,000","139,047,000","4,611,000","156,075,000","128,212,000","132,298,000","6,211,000","175,405,000","199,599,000","184,560,000","173,658,000","192,722,000","191,966,000","240,519,000","178,305,000","247,925,000","256,795,000","248,817,000","269,090,000","267,766,000","257,504,000","258,650,000","118,824,000","115,499,000","109,069,000","125,908,000","117,785,000","156,683,000","162,881,000","103,763,000","149,873,000","137,688,000","144,540,000","139,084,000","152,580,000","121,323,000","74,804,000","67,915,000","63,522,000","80,341,000","78,650,000","72,494,000","86,462,000","85,154,000","85,150,000","66,334,000","73,949,000","64,759,000","59,277,000","54,243,000","73,453,000","64,621,000","58,970,000","47,167,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,611,000",,,,"6,211,000",,,,"29,958,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
