name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,03/31/2000
	OtherOperatingExpenses,,,,,,,,,,,,,,,"123,167,000",,,"108,884,000","115,654,000","116,590,000","116,400,000","101,026,000","113,052,000","117,432,000","112,662,000","105,221,000","117,612,000","122,634,000","117,138,000","115,647,000","135,359,000","115,964,000","115,537,000","106,065,000","101,259,000","120,491,000","115,072,000","117,574,000",,,,,,,,"120,239,000",,"121,748,000",,,,,,"103,322,000",,,,,,,,,,,,,,,,"-222,438,000",,,,,,,,,,,,,"949,000","616,000","1,010,000","8,651,000","8,681,000"
OperatingIncome,"431,681,000","104,548,000","101,745,000","109,783,000","115,605,000","98,289,000","104,416,000","105,044,000","92,701,000","131,941,000","124,056,000","99,972,000","93,283,000","95,341,000","89,968,000","95,277,000","79,838,000","98,480,000","74,018,000","91,717,000","73,404,000","97,139,000","85,373,000","87,954,000","91,217,000","94,565,000","98,024,000","100,994,000","92,405,000","99,281,000","81,346,000","95,098,000","89,354,000","81,103,000","85,953,000","65,874,000","74,043,000","59,462,000","77,176,000","50,722,000","36,742,000","48,321,000","47,935,000","92,977,000","117,351,000","55,731,000","70,464,000","90,290,000","102,030,000","-679,448,000","46,616,000","87,190,000","84,076,000","55,434,000","32,551,000","175,478,000","40,362,000","65,186,000","47,718,000","57,886,000","41,560,000","45,435,000","53,649,000","54,380,000","47,316,000","55,967,000","47,992,000","56,678,000","24,309,000","247,153,000","24,433,000","24,448,000","24,600,000","24,543,000","23,214,000","23,527,000","22,268,000","14,028,000","15,798,000","15,845,000","14,891,000","10,696,000","12,395,000","13,430,000","10,319,000","10,361,000","8,604,000"
NetNonOperatingInterestIncomeExpense,"-208,885,000","-49,818,000","-51,774,000","-53,513,000","-53,780,000","-54,918,000","-57,896,000","-64,165,000","-59,499,000","-47,494,000","-46,184,000","-46,902,000","-45,693,000","-44,268,000","-44,704,000","-44,825,000","-48,936,000","-47,772,000","-45,801,000","-45,256,000","-45,612,000","-36,414,000","-34,976,000","-35,022,000","-34,229,000","-34,123,000","-33,559,000","-33,448,000","-32,824,000","-32,037,000","-31,735,000","-33,007,000","-33,122,000","-33,362,000","-31,965,000","-29,250,000","-29,678,000","-30,113,000","-18,633,000","-24,867,000","-23,820,000","-22,350,000","-21,037,000","-21,565,000","-20,622,000","-20,457,000","-20,221,000","-20,583,000","-18,890,000","-18,586,000","-18,858,000","-19,791,000","-20,265,000","-20,470,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","1,055,000","1,553,000","1,828,000","1,610,000","1,122,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"208,885,000","49,818,000","51,774,000","53,513,000","53,780,000","54,918,000","57,896,000","64,165,000","59,499,000","47,494,000",,,,"44,268,000","44,704,000",,"48,936,000","47,772,000","45,801,000","45,256,000","45,612,000","36,414,000","34,976,000","35,022,000","34,229,000","34,123,000","33,559,000","33,448,000","32,824,000","32,037,000","31,735,000","33,007,000","33,122,000","34,417,000","33,518,000","31,078,000","31,288,000","31,235,000",,,"23,820,000",,,"21,565,000","20,622,000","20,457,000",,"20,583,000","18,890,000","18,586,000","18,858,000","19,791,000","20,265,000","20,470,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"183,070,000",,,,,,,,,,"46,184,000","46,902,000","45,693,000","44,268,000","44,704,000","44,825,000","48,936,000","47,772,000","45,801,000","45,256,000","45,612,000","36,414,000",,"35,022,000","34,229,000","34,123,000",,,,,,,,,,,,,,"24,867,000","23,820,000","22,350,000",,,"20,622,000","20,457,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-212,173,000","-42,451,000","7,900,000","-180,518,000","2,896,000","398,000","-28,951,000","-139,302,000","-1,626,000","-231,489,000","1,722,000","608,000","621,000","-327,653,000","-42,208,000","920,000","1,412,000","79,752,000","-396,000","-5,126,000","88,000","140,000","-58,773,000","362,000","-201,000","-171,000","-70,000","1,776,000","-2,152,000","62,268,000","5,742,000","1,361,000","2,820,000","-628,000","-314,431,000","-3,951,000","-7,925,000","-10,775,000","-18,321,000","-20,891,000","-243,471,000","3,754,000","6,869,000","3,366,000","1,043,000","-3,111,000","3,981,000","2,219,000","16,918,000","3,316,000","7,893,000","413,000","22,251,000","10,917,000","23,957,000","3,818,000","2,380,000","12,110,000","1,778,000","16,279,000","19,372,000","8,234,000","1,368,000","1,464,000","1,844,000","1,206,000","-21,000","1,541,000","421,000","378,000","242,000","372,000","177,000","553,000","428,000","657,000","600,000","731,000","823,000","843,000","844,000","678,000","875,000","728,000","907,000","669,000",
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","3,059,000","2,749,000","3,294,000","-4,306,000","-13,341,000","-5,358,000","-10,128,000","-11,143,000","-13,194,000","-951,000","2,381,000","2,386,000","4,461,000","2,599,000","2,010,000","2,388,000","2,929,000","2,454,000","2,102,000","3,015,000","1,917,000","2,374,000","3,011,000","2,313,000","1,958,000","2,122,000","1,749,000","2,201,000","1,863,000","1,613,000","1,746,000","1,611,000","1,368,000","1,464,000","1,844,000","1,206,000","-21,000","1,541,000","421,000","378,000","242,000","372,000","177,000","553,000","428,000","657,000","600,000","731,000","823,000","843,000","844,000","678,000",,"728,000","907,000",,
	SpecialIncomeCharges,"-235,090,000","-46,122,000","0","-188,968,000","0","0","0","-137,904,000","0","-225,000,000",,,,"-328,440,000",,,,,"-86,000","-5,126,000","88,000","140,000",,"362,000","-201,000","-171,000","-70,000",,"-2,152,000",,"0",,,"3,678,000","-304,977,000","0","0","11,511,000","-27,151,000","0","-245,852,000",,"2,408,000","767,000","-967,000","-5,499,000","1,052,000","-235,000","14,816,000","301,000","-4,563,000","-1,961,000","19,240,000","8,604,000","14,220,000","1,696,000","631,000","9,909,000","-85,000","14,666,000","17,626,000","6,623,000",,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"235,090,000","46,122,000","0","188,968,000","0","0","0","0","0","225,000,000",,,,"328,440,000",,,,,,,,,,,,,,,,,"0",,,,"304,453,000","0","0",,"0","0","271,778,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"0","137,904,000",,,,,,,,,,,,,,,,,,,,,,,"-2,683,000",,,,"-3,424,000","-1,407,000","-2,203,000","-11,511,000","0","0","-25,926,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"22,917,000","3,671,000","7,900,000","8,450,000","2,896,000","398,000","-28,951,000","-1,398,000","-1,626,000","-6,489,000","1,722,000","608,000","621,000","787,000","-77,598,000","920,000","1,412,000","79,752,000","4,932,000","-5,126,000","88,000","140,000","-58,049,000","362,000","-201,000","-171,000","-61,855,000","1,776,000","-2,152,000","62,268,000","-16,000","-1,388,000","-474,000","3,678,000","-3,820,000","1,407,000","2,203,000","368,000","23,446,000","-19,940,000",,"1,368,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"10,623,000","12,279,000","57,871,000","-124,248,000","64,721,000","43,769,000","17,569,000","-98,423,000","31,576,000","-147,042,000","79,594,000","53,678,000","48,211,000","-276,580,000","3,056,000","51,372,000","32,314,000","130,460,000","27,821,000","41,335,000","27,880,000","60,865,000","-8,376,000","53,294,000","56,787,000","60,271,000","64,395,000","69,322,000","57,429,000","129,512,000","55,353,000","63,452,000","59,052,000","47,113,000","-260,443,000","32,673,000","36,440,000","18,574,000","40,222,000","4,964,000","-230,549,000","29,725,000","33,767,000","74,778,000","97,772,000","32,163,000","54,224,000","71,926,000","100,058,000","24,503,000","35,651,000","67,812,000","86,062,000","45,881,000","32,717,000","154,068,000","17,808,000","60,431,000","30,667,000","54,784,000","41,480,000","34,815,000","41,220,000","40,555,000","32,284,000","41,708,000","31,368,000","42,904,000",,,,,,,"19,399,000","19,680,000","18,132,000","12,382,000","14,831,000","14,950,000","14,939,000","10,818,000",,,,"8,786,000","9,257,000"
TaxProvision,"2,343,000","-33,000","353,000","685,000","1,338,000","1,512,000","2,037,000","-1,783,000","1,810,000","599,000","1,186,000","1,090,000","1,296,000","1,283,000","930,000","3,236,000","2,915,000","4,327,000","2,639,000","2,743,000","1,630,000","2,925,000","2,680,000","2,153,000","4,270,000","2,870,000","4,915,000","4,306,000","3,104,000","2,387,000","484,000","4,335,000","1,865,000","4,117,000","6,606,000","-563,000","4,174,000","2,536,000","2,140,000","622,000","16,261,000","3,471,000","3,568,000","4,497,000","5,167,000","3,647,000","2,689,000","3,616,000","636,000","4,800,000","-1,694,000","3,372,000","2,327,000","6,526,000","-65,000","2,791,000","3,718,000","4,562,000","2,402,000","3,571,000","1,783,000","3,692,000","3,864,000","-614,000","492,000","2,119,000","2,566,000","2,147,000",,,,,,,,,,,"0","0","0","395,000",,,,"0","3,562,000"
NetIncomeCommonStockholders,"-138,218,000","-23,994,000","-89,180,000","-124,933,000","26,755,000","5,751,000","-20,831,000","-132,797,000","-6,484,000","-183,472,000","42,472,000","12,189,000","10,440,000","-313,231,000","-33,109,000","-363,328,000","13,705,000","107,064,000","-330,000","14,305,000","4,364,000","38,452,000","-24,342,000","38,592,000","40,018,000","44,750,000","47,485,000","52,911,000","42,434,000","114,536,000","41,522,000","50,074,000","43,599,000","28,144,000","-330,581,000","21,924,000","21,619,000","13,268,000","-47,328,000","4,389,000","-246,737,000","26,351,000","30,202,000","70,158,000","92,599,000","28,502,000","51,535,000","68,310,000","99,422,000","19,703,000","4,135,000","64,440,000","83,735,000","39,355,000","3,432,000","151,277,000","14,090,000","55,869,000","28,265,000","51,213,000","39,697,000","31,123,000","37,357,000","41,169,000","31,553,000","39,451,000","27,790,000","45,167,000","18,852,000","19,264,000","19,355,000","19,387,000","19,706,000","19,970,000","19,399,000","19,680,000","18,132,000","12,382,000","14,831,000","14,950,000","14,939,000","10,423,000","12,960,000","13,771,000","10,356,000","8,698,000","0"
	NetIncome,"5,849,000","11,679,000","55,122,000","-124,933,000","62,797,000","41,659,000","14,949,000","-97,142,000","29,264,000","-148,147,000","77,641,000","47,204,000","45,309,000","-278,506,000","1,479,000","-329,416,000","29,950,000","124,195,000","26,440,000","39,672,000","27,528,000","58,520,000","-11,805,000","51,458,000","52,784,000","57,516,000","59,480,000","65,016,000","54,325,000","127,899,000","88,956,000","50,074,000","55,514,000","39,744,000","-364,818,000","33,397,000","33,086,000","24,565,000","-10,619,000","4,389,000","-246,737,000","26,351,000","30,202,000","70,158,000","92,599,000","28,502,000","51,535,000","68,310,000","99,422,000","19,703,000","37,345,000","64,440,000","83,735,000","39,355,000","32,782,000","151,277,000","14,090,000","55,869,000","28,265,000","51,213,000","39,697,000","31,123,000","37,357,000","41,169,000","31,553,000","39,451,000","27,790,000","45,167,000","18,852,000","19,264,000","19,355,000","19,387,000","19,706,000","19,970,000","19,399,000","19,680,000","18,132,000","12,382,000","14,831,000","14,950,000","14,939,000","10,423,000","12,960,000","13,771,000","10,356,000","8,786,000","5,695,000"
		NetIncomeIncludingNoncontrollingInterests,"8,280,000","12,312,000","57,518,000","-124,933,000","63,383,000","42,257,000","15,532,000","-96,640,000","29,766,000","-147,641,000","78,408,000","47,811,000","45,951,000","-277,863,000","2,126,000","48,136,000","29,399,000","126,133,000","25,182,000","38,592,000","26,250,000","57,940,000","-11,056,000","51,141,000","52,517,000","57,401,000","59,480,000","65,016,000","54,325,000","127,899,000","53,394,000","61,948,000","55,399,000","39,637,000","-375,280,000","33,236,000","32,969,000","24,404,000","-11,023,000","4,342,000","-246,810,000","26,254,000","30,199,000","70,281,000","92,605,000","28,516,000","51,535,000","68,310,000","99,422,000","19,703,000","37,345,000","64,440,000","83,735,000","39,355,000","286,800,000","151,277,000","14,090,000","55,869,000","28,265,000","51,213,000","39,697,000","31,123,000","37,357,000","41,169,000","31,553,000","39,451,000","27,790,000","45,167,000","18,852,000","19,264,000","19,355,000","19,387,000","19,706,000","19,970,000","19,399,000","19,680,000","18,132,000","12,382,000","14,831,000","14,950,000","14,939,000","10,423,000","12,960,000","13,771,000","10,356,000","8,786,000","5,695,000"
			NetIncomeContinuousOperations,"8,280,000","12,312,000","57,518,000","-124,933,000","63,383,000","42,257,000","15,532,000","-96,640,000","29,766,000","-147,641,000","78,408,000","52,588,000","46,915,000","-277,863,000","2,126,000","48,136,000","29,399,000","126,133,000","25,182,000","38,592,000","26,250,000","57,940,000","-11,056,000","51,141,000","52,517,000","57,401,000","59,480,000","65,016,000","54,325,000","127,125,000","54,869,000","59,117,000","57,187,000","42,996,000","-267,049,000","33,236,000","32,266,000","16,038,000","38,082,000","4,342,000","-246,810,000","26,254,000","30,199,000","70,281,000","92,605,000","28,516,000","51,535,000","68,310,000","99,422,000","19,703,000","37,345,000","64,440,000","83,735,000","39,355,000","32,782,000","151,277,000","14,090,000","55,869,000","28,265,000","51,213,000","39,697,000","31,123,000","37,356,000","41,169,000","31,792,000","39,589,000","28,802,000","40,757,000","18,852,000","19,264,000","19,355,000","19,387,000","19,706,000","19,970,000","19,399,000","19,680,000","18,132,000","12,382,000","14,831,000","14,950,000","14,939,000","10,423,000","12,960,000","13,771,000","10,356,000","8,786,000","5,695,000"
			NetIncomeDiscontinuousOperations,,,,,,,"0","0","0","0","0","-4,777,000","-964,000",,,,,,,,,,"0",,"0","0","0","0","0","774,000","-1,475,000","2,831,000","-1,788,000","-3,359,000","-108,231,000","0","703,000","8,366,000",,,,,,,,,,,,,,,,,,,,,,,,,"1,000",,"-239,000","-138,000","-1,012,000","4,410,000",,,,,,,,,,,,,,,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","173,000","115,000","107,000","10,462,000","161,000","117,000","161,000","404,000","47,000","73,000","97,000","3,000","-123,000","-6,000","-14,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	PreferredStockDividends,"144,067,000","35,673,000",,,"36,042,000","35,908,000","35,780,000","35,655,000","35,748,000","35,325,000","35,169,000","35,015,000","34,869,000","34,725,000","34,588,000","33,912,000","16,245,000","17,131,000","26,770,000","25,367,000","23,164,000","20,068,000",,"12,866,000","12,766,000","12,766,000",,,"11,891,000",,,,,,,"-11,473,000","11,350,000","11,136,000",,"10,845,000","4,808,000",,,,"10,821,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,"-24,852,000","24,287,000",,,,,"12,499,000","12,651,000","11,995,000",,,,,,,"11,493,000","-6,953,000","56,343,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,000","5,695,000"
