name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
BasicEPS,,"-0.09","-0.09","-0.1","-0.18","-0.21","-3.04","-0.169","-0.019","-0.116",
DilutedEPS,,"-0.09","-0.09","-0.1","-0.18","-0.21","-3.04","-0.169","-0.019","-0.116",
BasicAverageShares,,"661,000,000","648,000,000","628,000,000","624,000,000","619,000,000","187,000,000","586,417,480","567,614,354","567,614,354",
DilutedAverageShares,,"661,000,000","648,000,000","628,000,000","624,000,000","619,000,000","187,000,000","586,417,480","567,614,354","567,614,354",
TotalOperatingIncomeAsReported,"-303,000,000","-62,000,000","-64,000,000","-63,000,000","-114,000,000","-126,000,000","-511,000,000","-78,000,000","12,000,000","-54,000,000","-120,000,000"
TotalExpenses,"1,805,000,000","251,000,000","353,000,000","431,000,000","770,000,000","898,000,000","1,305,000,000","684,000,000","689,000,000","494,000,000","696,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-293,000,000","-60,000,000","-58,000,000","-64,000,000","-111,000,000","-128,000,000","-569,000,000","-99,000,000","-11,000,000","-66,000,000","-124,000,000"
NormalizedIncome,"-293,000,000","-60,000,000","-58,000,000","-64,000,000","-111,000,000","-128,000,000","-528,850,000","-90,240,000","17,000,000","-51,000,000","-119,620,000"
NetInterestIncome,"18,000,000","2,000,000","5,000,000","3,000,000","8,000,000","0","-2,000,000","-8,000,000","5,000,000","3,000,000","3,000,000"
EBIT,"-303,000,000","-62,000,000","-64,000,000","-63,000,000","-114,000,000","-126,000,000","-511,000,000","-78,000,000","12,000,000","-54,000,000","-120,000,000"
EBITDA,"-294,000,000"
ReconciledCostOfRevenue,"767,000,000","125,000,000","169,000,000","201,000,000","272,000,000","335,000,000","342,000,000","241,000,000","208,000,000","156,000,000","188,000,000"
ReconciledDepreciation,"9,000,000","2,000,000","2,000,000","2,000,000","3,000,000","2,000,000","3,000,000","4,000,000","3,000,000","2,000,000","3,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-293,000,000","-60,000,000","-58,000,000","-64,000,000","-111,000,000","-128,000,000","-569,000,000","-99,000,000","-11,000,000","-66,000,000","-124,000,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,"-55,000,000","-12,000,000","-28,000,000","-15,000,000","-6,000,000"
TotalUnusualItems,,,,,,,"-55,000,000","-12,000,000","-28,000,000","-15,000,000","-6,000,000"
NormalizedEBITDA,"-294,000,000","-60,000,000","-62,000,000","-61,000,000","-111,000,000","-124,000,000","-453,000,000","-62,000,000","43,000,000","-37,000,000","-111,000,000"
TaxRateForCalcs,"0.4","0","0.017","0.27","0.27","0.27","0.27","0.27","0","0","0.27"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","-14,850,000","-3,240,000","0","0","-1,620,000"
