name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
		Inventory,"6,164,000","8,482,000","8,085,000","8,052,000","9,926,000","14,466,000","14,218,000","11,554,000","9,848,000","10,086,000","9,854,000","9,326,000","8,192,000","6,772,000","6,272,000","6,041,000","5,596,000","5,159,000","5,015,000","5,328,000","5,840,000","5,633,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			RawMaterials,,"3,879,000",,,,"7,945,000",,,,"3,997,000",,,,"2,583,000",,,,"2,976,000",,,,"3,773,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,,"1,536,000",,,,"650,000",,,,"1,455,000",,,,"145,000",,,,"1,109,000",,,,"616,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,"3,067,000",,,,"5,871,000",,,,"4,634,000",,,,"4,044,000",,,,"1,074,000",,,,"1,244,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"12,277,000","10,600,000","11,991,000","10,544,000","11,616,000","15,907,000","16,229,000","17,970,000","17,057,000","18,524,000","9,824,000","9,350,000","16,857,000","15,738,000","14,434,000","14,456,000","16,770,000","11,317,000","10,998,000","12,255,000","12,676,000","17,867,000","22,150,000","12,993,000","13,017,000","11,476,000","10,859,000","9,690,000","10,141,000","8,541,000","7,959,000","7,283,000","8,766,000","8,253,000","6,038,000","8,694,000","9,038,000","10,529,000","9,759,000","7,309,000","7,010,000","8,096,000","10,101,000","10,448,000","10,988,000","10,898,000","12,120,000","10,417,000","8,662,000","8,700,000","7,276,000","8,534,000","7,765,000","8,486,000","8,141,000","8,746,000","13,936,000","8,349,000","5,757,000","6,626,000","6,650,000","4,403,000","17,055,000","9,598,000","9,809,000","8,454,000","18,871,000","19,184,000","17,719,000","17,955,000","16,797,000","19,231,000","17,581,000","18,542,000","11,154,000","17,580,000","12,502,000","10,472,000","9,084,000","12,140,000","13,212,000","12,292,000","10,984,000","30,197,000",,,,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,345,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","17,896,000","1,113,000","1,123,000","187,000","1,379,000","1,069,000","1,009,000","205,000","288,000","788,000","788,000","788,000","1,807,000","2,798,000","2,798,000","2,798,000","1,863,000","2,420,000","2,420,000","2,420,000","1,141,000","654,000","587,000","129,000","892,000","919,000","209,000","88,000","222,000","233,000","11,595,000","11,595,000","11,703,000","11,540,000","11,388,000","11,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"0","17,896,000","1,113,000","1,123,000","187,000","1,379,000","1,069,000","1,009,000","205,000","288,000","788,000","788,000","788,000","1,807,000","2,798,000","2,798,000","2,798,000","1,863,000","2,420,000","2,420,000","2,420,000","1,141,000","654,000","587,000","129,000","892,000","919,000","209,000","88,000","222,000","233,000","11,595,000","11,595,000","11,703,000","11,540,000","11,388,000","11,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,"77,203,000","78,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,869,000",,,,,,,,,,"27,265,000","24,197,000","20,649,000","5,773,000","6,541,000","9,700,000","9,800,000","81,600,000","74,300,000","64,700,000","64,100,000","64,300,000","69,900,000","72,400,000","59,300,000","49,200,000","10,700,000"
	TotalNonCurrentAssets,"515,763,000","548,282,000","577,907,000","474,000,000","511,444,000","547,054,000","583,984,000","610,400,000","640,735,000","674,307,000","643,378,000","671,257,000","776,408,000","833,405,000","867,932,000","988,067,000","1,037,897,000","519,328,000","574,684,000","580,970,000","592,716,000","566,715,000","600,994,000","482,133,000","499,619,000","403,914,000","393,926,000","258,081,000","264,305,000","273,441,000","281,594,000","290,406,000","299,983,000","315,008,000","330,726,000","346,719,000","356,952,000","372,636,000","382,721,000","427,212,000","430,632,000","392,278,000","389,835,000","389,601,000","136,787,000","135,245,000","100,320,000","88,457,000","84,475,000","85,898,000","36,350,000","37,434,000","38,203,000","40,960,000","44,808,000","51,932,000","175,137,000","164,601,000","159,321,000","161,699,000","163,076,000","161,873,000","197,175,000","234,584,000","252,634,000","315,304,000","359,613,000","430,151,000","282,335,000","219,541,000","217,872,000","238,070,000","220,601,000","197,499,000","177,420,000","141,964,000","168,393,000","174,834,000","137,026,000","123,824,000","122,862,000","112,737,000","94,543,000","85,797,000","87,818,000","89,008,000","76,694,000","15,715,000","13,425,000","13,200,000","17,300,000","20,100,000","21,800,000","14,900,000","19,200,000","11,900,000","12,300,000","7,600,000","7,100,000","5,700,000","4,600,000"
		NetPPE,"77,679,000","79,747,000","76,718,000","75,859,000","80,901,000","86,401,000","89,386,000","82,265,000","82,236,000","81,734,000","54,074,000","57,671,000","42,095,000","57,028,000","49,174,000","50,235,000","48,392,000","54,303,000","54,035,000","54,305,000","56,468,000","58,442,000","59,191,000","55,056,000","56,403,000","56,616,000","59,077,000","60,689,000","61,577,000","64,023,000","65,899,000","67,411,000","70,110,000","72,642,000","72,772,000","75,831,000","78,218,000","86,905,000","84,255,000","87,071,000","81,928,000","81,105,000","72,494,000","71,187,000","70,520,000","67,770,000","49,705,000","39,016,000","37,972,000","38,966,000","15,941,000","18,378,000","19,734,000","22,290,000","23,672,000","26,111,000","28,497,000","24,587,000","24,140,000","25,755,000","25,192,000","26,019,000","19,993,000","21,411,000","20,885,000","18,898,000","20,542,000","21,756,000","18,130,000","17,578,000","17,892,000","13,121,000","10,610,000","10,965,000","11,210,000","11,746,000","12,078,000","12,375,000","13,277,000","13,456,000","14,050,000","15,191,000","15,862,000","16,466,000","16,087,000","12,161,000","6,724,000","4,433,000","3,988,000","4,000,000","4,200,000","4,500,000","4,700,000","3,800,000","4,000,000","4,300,000","4,600,000","4,400,000","4,300,000","3,700,000","3,100,000"
			GrossPPE,"77,679,000","174,219,000","76,718,000","75,859,000","80,901,000","169,078,000","89,386,000","82,265,000","82,236,000","162,823,000","54,074,000","57,671,000","42,095,000","140,306,000","49,174,000","50,235,000","48,392,000","141,109,000","54,035,000","54,305,000","56,468,000","138,647,000","59,191,000","55,056,000","56,403,000","124,271,000","59,077,000","60,689,000","61,577,000","122,116,000","65,899,000","67,411,000","70,110,000","123,456,000","72,772,000","75,831,000","78,218,000","153,348,000",,,,"136,998,000",,,,"111,977,000",,,,"103,501,000",,,,"82,359,000","76,410,000","78,849,000","81,235,000","77,325,000","70,533,000","72,148,000","71,585,000","72,412,000","55,974,000","57,392,000","56,866,000","54,879,000","47,390,000","48,604,000","44,978,000","44,426,000","40,475,000","35,704,000","33,193,000","33,548,000","31,186,000","31,722,000","32,054,000","32,351,000","33,253,000","28,430,000","29,024,000","30,165,000","30,836,000","16,466,000","33,482,000","29,556,000","24,119,000","17,695,000","16,606,000","15,900,000","15,400,000","15,000,000","14,400,000","13,800,000","13,300,000","12,900,000","12,600,000","11,900,000","11,200,000","10,100,000","9,100,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"35,981,000",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,"0",,,,"40,320,000",,,,"40,320,000",,,,"40,320,000",,,,"40,320,000",,,,"40,320,000",,,,"40,320,000",,,,"42,129,000",,,,"42,958,000",,,,"42,230,000",,,,,,,,,,,,"12,631,000",,,,"12,735,000",,,,"10,162,000",,,,"9,415,000",,,,,,,,,"8,874,000",,,,"9,057,000",,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"114,574,000",,,,"103,462,000",,,,"113,796,000",,,,"88,733,000",,,,"88,848,000",,,,"90,076,000",,,,"76,216,000",,,,"74,319,000",,,,"75,830,000",,,,"91,929,000",,,,"81,967,000",,,,"65,584,000",,,,"65,142,000",,,,"32,457,000",,,,"31,447,000",,,,"27,685,000",,,,"23,695,000",,,,"35,011,000",,,,"16,805,000",,,,,"24,379,000",,,,"21,779,000",,,,,,,,,,,,,,,,,,
				OtherProperties,"77,679,000","23,712,000","76,718,000","75,859,000","80,901,000","28,708,000","89,386,000","82,265,000","82,236,000","37,020,000","54,074,000","57,671,000","42,095,000","57,028,000","49,174,000","50,235,000","48,392,000","54,303,000","54,035,000","54,305,000","56,468,000","58,442,000","59,191,000","55,056,000","56,403,000","56,616,000","59,077,000","60,689,000","61,577,000","64,023,000","65,899,000","67,411,000","70,110,000","72,642,000","72,772,000","75,831,000","78,218,000","86,905,000",,,,,,,,,,,,,,,,,,,,"31,029,000",,,,"31,992,000",,,,"21,022,000",,,,,,,,"16,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"1,813,000",,,,"27,250,000",,,,"1,691,000",,,,"429,000",,,,"1,831,000",,,,"1,075,000",,,,"637,000",,,,"425,000",,,,"282,000",,,,"9,559,000",,,,"8,263,000",,,,"838,000",,,,"25,435,000",,,,"1,029,000",,,,"2,218,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"34,120,000",,,,"9,658,000",,,,"10,316,000",,,,"10,824,000",,,,"10,110,000",,,,"7,176,000",,,,"7,098,000",,,,"7,052,000",,,,"7,024,000",,,,"9,731,000",,,,"3,810,000",,,,"3,325,000",,,,"12,924,000",,,,"12,892,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-94,472,000",,,,"-82,677,000",,,,"-81,089,000",,,,"-83,278,000",,,,"-86,806,000",,,,"-80,205,000",,,,"-67,655,000",,,,"-58,093,000",,,,"-50,814,000",,,,"-66,443,000",,,,"-55,893,000",,,,"-44,207,000",,,,"-64,535,000",,,,"-60,069,000","-52,738,000","-52,738,000","-52,738,000","-52,738,000","-46,393,000","-46,393,000","-46,393,000","-46,393,000","-35,981,000","-35,981,000","-35,981,000","-35,981,000","-26,848,000","-26,848,000","-26,848,000","-26,848,000","-22,583,000","-22,583,000","-22,583,000","-22,583,000","-19,976,000","-19,976,000","-19,976,000","-19,976,000","-19,976,000","-14,974,000","-14,974,000","-14,974,000","-14,974,000",,"-17,395,000","-17,395,000","-17,395,000","-13,262,000","-12,618,000","-11,900,000","-11,200,000","-10,500,000","-9,700,000","-10,000,000","-9,300,000","-8,600,000","-8,000,000","-7,500,000","-6,900,000","-6,400,000","-6,000,000"
		GoodwillAndOtherIntangibleAssets,"337,427,000","337,230,000","341,522,000","210,425,000","215,094,000","219,709,000","224,274,000","228,846,000","233,673,000","238,365,000","199,850,000","182,892,000","263,335,000","267,114,000","273,527,000","279,620,000","293,439,000","301,383,000","311,863,000","319,834,000","327,440,000","337,182,000","372,393,000","263,615,000","278,130,000","181,165,000","187,325,000","193,593,000","199,948,000","206,270,000","212,593,000","219,334,000","226,159,000","234,071,000","249,347,000","264,364,000","270,899,000","278,142,000","285,377,000","324,819,000","333,564,000","297,103,000","304,511,000","309,353,000","57,161,000","59,140,000","42,658,000","40,707,000","37,659,000","37,214,000","11,039,000","11,722,000","12,442,000","11,698,000","12,494,000","15,482,000","16,835,000","17,895,000","19,218,000","20,511,000","21,831,000","22,012,000","23,332,000","24,652,000","25,666,000","26,965,000","22,294,000","23,437,000","20,844,000","21,765,000","22,672,000","12,522,000","12,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"279,793,000","278,810,000","279,091,000","183,222,000","183,222,000","183,222,000","183,222,000","183,222,000","183,465,000","183,465,000","164,488,000","153,144,000","207,828,000","207,178,000","208,116,000","208,680,000","211,356,000","209,661,000","209,318,000","207,959,000","206,085,000","204,794,000","207,531,000","162,715,000","163,805,000","116,899,000","116,899,000","116,899,000","116,899,000","116,899,000","116,899,000","116,899,000","116,899,000","116,899,000","116,899,000","124,969,000","124,969,000","124,969,000","124,969,000","138,669,000","138,669,000","115,148,000","115,148,000","115,148,000","18,154,000","18,154,000","15,554,000","15,554,000","15,554,000","15,554,000","4,454,000","4,454,000","4,454,000","4,454,000","4,454,000","4,454,000","4,454,000","4,454,000","4,454,000","4,454,000","4,454,000","3,315,000","3,315,000","3,315,000","3,315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"57,634,000","58,420,000","62,431,000","27,203,000","31,872,000","36,487,000","41,052,000","45,624,000","50,208,000","54,900,000","35,362,000","29,748,000","55,507,000","59,936,000","65,411,000","70,940,000","82,083,000","91,722,000","102,545,000","111,875,000","121,355,000","132,388,000","164,862,000","100,900,000","114,325,000","64,266,000","70,426,000","76,694,000","83,049,000","89,371,000","95,694,000","102,435,000","109,260,000","117,172,000","132,448,000","139,395,000","145,930,000","153,173,000","160,408,000","186,150,000","194,895,000","181,955,000","189,363,000","194,205,000","39,007,000","40,986,000","27,104,000","25,153,000","22,105,000","21,660,000","6,585,000","7,268,000","7,988,000","7,244,000","8,040,000","11,028,000","12,381,000","13,441,000","14,764,000","16,057,000","17,377,000","18,697,000","20,017,000","21,337,000","22,351,000","26,965,000","22,294,000","23,437,000","20,844,000","21,765,000","22,672,000","12,522,000","12,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"93,367,000","123,018,000","151,462,000","179,503,000","207,016,000","232,056,000","260,404,000","289,044,000","314,706,000","343,703,000","376,619,000","419,532,000","459,148,000","497,003,000","535,422,000","571,269,000","609,560,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
