name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
			PurchaseOfInvestment,"-27,823,000","-3,180,000","-9,880,000","-9,421,000","-5,342,000","-5,269,000","-19,599,000","0","-6,064,000","-42,000","-7,925,000","-66,000","-13,000","-20,011,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,"23,649,000","5,569,000","6,350,000","7,230,000","4,500,000","6,000,000","12,721,000","3,000,000","4,000,000","3,247,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-25,000","196,000","-134,000","-29,000",,,,,,,,,,,,,,,,,,,,,,"269,000",,,"-200,000","200,000",,
FinancingCashFlow,"-296,058,000","-52,129,000","-141,921,000","-31,369,000","-70,639,000","13,899,000","5,624,000","1,902,000","247,173,000","-25,703,000","-21,959,000","-14,791,000","-50,115,000","-62,263,000","-15,946,000","-18,484,000","-20,162,000","-79,601,000","-28,797,000","-5,189,000","-12,824,000","-77,054,000","176,780,000","-465,000","-38,738,000","-43,822,000","-10,075,000","-18,095,000","-70,431,000","8,020,000","-48,483,000","-2,088,000","5,574,000","8,577,000","-23,266,000","24,682,000","2,076,000","33,269,000","-212,000","-337,000","82,108,000","-4,354,000","-8,520,000","770,000","-933,000","-1,628,000","-23,392,000","10,217,000","14,378,000","-15,371,000","-20,701,000","-11,026,000","1,392,000","2,778,000","1,310,000","1,296,000","897,000","1,231,000","1,529,000","1,446,000","3,822,000","3,448,000","1,339,000","-1,041,000","224,000","1,076,000","513,000","-3,332,000","3,718,000","-1,358,000","-3,762,000","348,000","6,769,000","36,000","57,000"
	CashFlowFromContinuingFinancingActivities,"-296,058,000","-52,129,000","-141,921,000","-31,369,000","-70,639,000","13,899,000","5,624,000","1,902,000","247,173,000","-25,703,000","-21,959,000","-14,791,000","-50,115,000","-62,263,000","-15,946,000","-18,484,000","-20,162,000","-79,601,000","-28,797,000","-5,189,000","-12,824,000","-77,054,000","176,780,000","-465,000","-38,738,000","-43,822,000","-10,075,000","-18,095,000","-70,431,000","8,020,000","-48,483,000","-2,088,000","5,574,000","8,577,000","-23,266,000","24,682,000","2,076,000","33,269,000","-212,000","-337,000","82,108,000","-4,354,000","-8,520,000","770,000","-933,000","-1,628,000","-23,392,000","10,217,000","14,378,000","-15,371,000","-20,701,000","-11,026,000","1,392,000","2,778,000","1,310,000","1,296,000","897,000","1,231,000","1,529,000","1,446,000","3,822,000","3,448,000","1,339,000","-1,041,000","224,000","1,076,000","513,000","-3,332,000","3,718,000","-1,358,000","-3,762,000","348,000","6,769,000","36,000","57,000"
		NetIssuancePaymentsOfDebt,"982,923,000","-4,000,000","992,298,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-52,395,000","-70,838,000","21,513,000","-20,988,000","-19,787,000","-388,000","58,912,000","-4,187,000","52,100,000","-63,788,000","1,111,610,000","-1,988,000","27,213,000","-26,388,000","-4,887,000","24,112,000","-2,387,000","-2,388,000","159,828,000","-1,975,000","-1,975,000","-1,975,000","-22,575,000","18,625,000","-1,975,000","767,385,000","-212,000","-212,000","82,108,000","-4,835,000","-9,273,000","-311,000","20,205,000","-2,609,000","-21,753,000","14,848,000","19,802,000","-119,000","-171,000","-201,000","-190,000","-188,000","-199,000","-241,000","-169,000","-167,000","-166,000","-195,000","559,000","1,141,000","583,000","-1,173,000","358,000","-229,000","-36,000","-3,583,000","3,369,000","-2,160,000","-4,162,000","-812,000","5,468,000","-15,000","-4,000"
			NetLongTermDebtIssuance,"982,923,000","-4,000,000","992,298,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,688,000","-2,687,000","0","-2,688,000","1,065,610,000","-2,388,000","-2,387,000","-2,388,000","-2,387,000","-2,388,000","-2,387,000","-2,388,000","159,828,000","-1,975,000","-1,975,000","-1,975,000","-1,975,000","-1,975,000","-1,975,000","767,385,000","-212,000","-212,000","82,108,000","-4,835,000","-9,273,000","-311,000","20,205,000","-2,609,000","-21,753,000","14,848,000","19,802,000","-119,000","-171,000","-201,000","-190,000","-188,000","-199,000","-241,000","-169,000","-167,000","-166,000","-195,000","559,000","1,141,000","583,000","-5,873,000","2,508,000","-229,000","-36,000","-11,782,000","3,438,000","1,004,000","413,000","-16,850,000","5,468,000","-15,000","-4,000"
				LongTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161,803,000","0","0","0","0","0","0","769,360,000","0","0","82,321,000","0",,,,,,"15,000,000",,,,,,,,"0","0","0","0","13,000","619,000","1,175,000","699,000",,"2,550,000","0","0",,"3,500,000","1,000,000","500,000",,,,
				LongTermDebtPayments,"-9,375,000","-4,000,000","0","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-2,688,000","-2,687,000","0","-2,688,000","0","-2,388,000","-2,387,000","-2,388,000","-2,387,000","-2,388,000","-2,387,000","-2,388,000","-1,975,000","-1,975,000","-1,975,000","-1,975,000","-1,975,000","-1,975,000","-1,975,000","-1,975,000","-212,000","-212,000","-213,000","-4,835,000","-9,273,000","-311,000","20,205,000","-2,609,000","-21,753,000","-152,000","-198,000","-119,000","-171,000","-201,000","-190,000","-188,000","-199,000","-241,000","-169,000","-167,000","-166,000","-208,000","-60,000","-34,000","-116,000","-3,323,000","-42,000","-229,000","-36,000","-6,782,000","-62,000","4,000","-87,000","-6,176,000","-5,206,000","-15,000","-4,000"
			NetShortTermDebtIssuance,,,"0","0","0","0","0","0","0","0","0","0","-49,708,000","-68,150,000","24,200,000","-18,300,000","-17,100,000","2,300,000","61,600,000","-1,500,000","52,100,000","-61,100,000","46,000,000","400,000","29,600,000","-24,000,000","-2,500,000",,,,"0",,,,"-20,600,000",,,,"0",,,,,,,,,,,,,,,,,,,,,"0",,,,"4,700,000","-2,150,000","0","0","8,199,000","-69,000","-3,164,000","-4,575,000",,,,
				ShortTermDebtIssuance,,,"0","0","0","0","0","0","32,700,000","10,500,000","115,800,000","14,500,000","47,874,000","110,500,000","186,800,000","132,300,000","151,100,000","209,700,000","168,200,000","152,400,000","194,101,000","128,500,000","175,368,000","113,800,000","91,100,000","65,600,000","149,200,000",,,,"0",,,,"60,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"0","0","0","0","0","0","-32,700,000","-10,500,000","-115,800,000","-14,500,000","-97,582,000","-178,650,000","-162,600,000","-150,600,000","-168,200,000","-207,400,000","-106,600,000","-153,900,000","-142,001,000","-189,600,000","-129,368,000","-113,400,000","-61,500,000","-89,600,000","-151,700,000",,,,"0",,,,"-80,800,000",,,,"0",,,,,,,,,,,,,,,,,,,,,"0",,,,"2,150,000","-2,150,000","0","0","6,699,000","-69,000","-3,164,000","-4,575,000",,,,
		NetCommonStockIssuance,"-253,743,000","-39,913,000","-111,646,000","-31,838,000","-70,346,000","0","-18,000","-129,000","249,937,000","-32,658,000","-23,429,000","-11,039,000","-630,000","3,545,000","-40,954,000","0","0","-81,268,000","-87,260,000","-1,654,000","-66,753,000","-2,165,000","-17,115,000","-781,000","-71,180,000","-20,034,000","-10,565,000","-44,894,000","-71,906,000","3,126,000","-214,344,000","-4,154,000","-3,079,000","4,709,000","0","0","0","234,944,000","2,115,000","0","0","-5,140,000","324,000","346,000","700,000","622,000","-2,425,000","-5,445,000","-6,078,000","-15,766,000","-21,158,000","-10,825,000","1,582,000","2,966,000","1,509,000","1,508,000","1,095,000","1,398,000","1,695,000","1,641,000","3,263,000","2,307,000","756,000","132,000","-134,000","1,305,000","549,000","251,000","349,000","802,000","400,000","1,160,000","1,301,000","51,000","61,000"
			CommonStockIssuance,,,"0","0",,,"-18,000","-129,000",,,,"294,000","0","3,605,000","0","0","0","4,457,000","0","58,000","0","4,305,000","0","0","331,000","3,351,000","0","0","0","3,864,000","0","0","0","4,709,000","0","0","0","234,944,000","2,115,000","0","0","0","324,000","346,000","700,000","622,000","2,771,000","1,273,000","1,272,000","1,192,000","1,865,000","409,000","1,582,000","2,966,000","1,509,000","1,508,000","1,095,000","1,398,000","1,695,000","1,641,000","3,263,000","2,307,000","756,000","132,000","345,000","1,305,000","549,000","251,000","349,000","802,000","400,000","1,160,000","1,301,000","51,000","61,000"
			CommonStockPayments,"-253,743,000","-39,913,000","-111,646,000","-31,838,000","-70,346,000","0","0","0","0","-32,658,000","-19,530,000","-11,333,000","-630,000","-60,000","-40,954,000","0","0","-85,725,000","-87,260,000","-1,712,000","-66,753,000","-6,470,000","-17,115,000","-781,000","-71,511,000","-23,385,000","-10,565,000","-44,894,000","-71,906,000","-738,000","-214,344,000","-4,154,000",,,"0","0","0","0","0","0","0","-5,140,000","0","0","0","0","-5,196,000","-6,718,000","-7,350,000","-16,958,000","-23,023,000",,,,,,,,,"0",,,,"0",,,,,,,,"0",,,
		ProceedsFromStockOptionExercised,"23,894,000","8,823,000","5,683,000","3,640,000","5,748,000","22,432,000","11,756,000","5,900,000","5,225,000","15,962,000","8,952,000","4,127,000","5,671,000","7,809,000","3,583,000","3,232,000","3,815,000","7,846,000","3,916,000","3,358,000","3,180,000","12,171,000","2,531,000","4,670,000","2,796,000","1,682,000","2,359,000","1,253,000","1,989,000","4,210,000","3,766,000","2,629,000","7,042,000","3,985,000","2,369,000","4,003,000","2,996,000","1,672,000",,"0","0","2,115,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-1,049,132,000","-17,039,000","-1,028,256,000","-483,000","-3,354,000","-5,845,000","-3,427,000","-1,181,000","-5,302,000","-6,319,000","-4,795,000","-5,191,000","-2,761,000","-2,779,000","-88,000","-728,000","-4,190,000","-5,791,000","-4,365,000","-2,706,000","-1,351,000","-23,272,000","-920,246,000","-2,366,000","2,433,000","918,000","3,018,000","1,434,000","1,873,000","3,072,000","2,267,000","1,412,000","3,586,000","1,858,000","-3,060,000","2,054,000","1,055,000","-970,732,000","0","-125,000","0","3,506,000","429,000","735,000","-21,838,000","359,000","786,000","814,000","654,000","514,000","628,000",,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"264,836,000","261,752,000","265,281,000","420,757,000","429,119,000","447,836,000","388,465,000","376,246,000","274,739,000","55,405,000","31,192,000","56,909,000","26,226,000","23,214,000","38,478,000","43,455,000","22,912,000","20,324,000","23,227,000","42,265,000","34,337,000","21,494,000","14,633,000","19,484,000","45,026,000","40,152,000","11,539,000","21,393,000","76,920,000","123,661,000","87,886,000","109,008,000","112,283,000","75,734,000","29,585,000","35,010,000","62,999,000","96,735,000","34,109,000","45,057,000","62,764,000","51,551,000","11,319,000","8,954,000","5,886,000","5,866,000","9,302,000","7,115,000","7,629,000","14,874,000","23,228,000","21,650,000","30,344,000","82,169,000","55,399,000","42,472,000","42,283,000","45,311,000","46,484,000","33,899,000","32,279,000","38,468,000","22,856,000","28,193,000","5,988,000","11,252,000","15,390,000","12,770,000","9,099,000","8,088,000","6,849,000","8,599,000","5,240,000","7,429,000","10,531,000"
	ChangesInCash,"-183,000,000","-2,924,000","-154,578,000","-6,917,000","-18,581,000","59,910,000","9,975,000","100,313,000","219,039,000","25,416,000","-26,242,000","31,063,000","3,146,000","-15,812,000","-5,145,000","8,001,000","2,489,000","-3,334,000","-18,461,000","7,050,000","11,752,000","6,746,000","-4,940,000","-25,515,000","6,265,000","28,405,000","-9,585,000","-54,692,000","-48,901,000","37,299,000","-20,053,000","-2,398,000","36,225,000","46,102,000","-5,636,000","-28,952,000","-33,451,000","63,347,000","-10,938,000","-18,106,000","11,500,000","20,841,000","2,423,000","2,906,000","-88,000","-3,504,000","2,160,000","-474,000","-7,335,000","-8,655,000","1,519,000","-8,585,000","-51,798,000","27,027,000","13,012,000","-59,000","-3,154,000","-1,006,000","12,574,000","1,602,000","-6,208,000","15,538,000","-5,344,000","22,048,000","-5,172,000","-4,260,000","2,624,000","3,678,000","992,000","1,242,000","-1,727,000","3,349,000","-2,189,000","-3,102,000","-2,221,000"
	EffectOfExchangeRateChanges,"-3,084,000","-605,000","-898,000","-1,445,000","-136,000","-539,000","2,244,000","1,194,000","295,000","-1,203,000","525,000","-380,000","-134,000","548,000","168,000","-801,000","99,000","431,000","-577,000","878,000","1,091,000","115,000","89,000","-27,000","-1,391,000","208,000","-269,000","-835,000","2,160,000","-1,524,000","-1,069,000","-877,000","324,000","47,000","211,000","963,000","-285,000","-721,000","-10,000","399,000","-287,000","262,000","-58,000","162,000","108,000","68,000","27,000","-40,000","90,000","301,000","59,000","-109,000","-27,000","-257,000","-85,000","248,000","126,000","-167,000","11,000","18,000","19,000","74,000","7,000","157,000","-92,000","122,000","-4,000","-7,000","19,000","-3,000","-23,000",,,,
	BeginningCashPosition,"447,836,000","265,281,000","420,757,000","429,119,000","447,836,000","388,465,000","376,246,000","274,739,000","55,405,000","31,192,000","56,909,000","26,226,000","23,214,000","38,478,000","43,455,000","22,912,000","20,324,000","23,227,000","42,265,000","34,337,000","21,494,000","14,633,000","19,484,000","45,026,000","40,152,000","11,539,000","21,393,000","76,920,000","123,661,000","87,886,000","109,008,000","112,283,000","75,734,000","29,585,000","35,010,000","62,999,000","96,735,000","34,109,000","45,057,000","62,764,000","51,551,000","30,448,000","8,954,000","5,886,000","5,866,000","9,302,000","7,115,000","7,629,000","14,874,000","23,228,000","21,650,000","30,344,000","82,169,000","55,399,000","42,472,000","42,283,000","45,311,000","46,484,000","33,899,000","32,279,000","38,468,000","22,856,000","28,193,000","5,988,000","11,252,000","15,390,000","12,770,000","9,099,000","8,088,000","6,849,000","8,599,000","5,240,000","7,429,000","10,531,000","12,752,000"
IncomeTaxPaidSupplementalData,"33,754,000","4,072,000","8,235,000","2,227,000","19,220,000","1,980,000","2,653,000","1,620,000","683,000","6,026,000","9,862,000","13,455,000","24,142,000","3,094,000","12,997,000","7,125,000","21,263,000","551,000","6,294,000","4,501,000","18,288,000","2,207,000","5,265,000","10,556,000","15,043,000","3,806,000","6,666,000","16,252,000","15,398,000","11,503,000","11,116,000","9,665,000","12,714,000","8,218,000","4,020,000","3,507,000","2,077,000","4,327,000","4,851,000","4,937,000","1,444,000","1,591,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"30,007,000","6,168,000","7,049,000","8,378,000","8,412,000","8,403,000","8,608,000","8,624,000","8,582,000","9,535,000","9,998,000","10,717,000","10,953,000","11,383,000","11,925,000","11,267,000","11,876,000","11,054,000","11,014,000","10,322,000","10,097,000","13,031,000","8,338,000","9,538,000","9,420,000","9,794,000","9,681,000","9,490,000","9,605,000","9,334,000","8,214,000","7,820,000","8,156,000","8,283,000","8,171,000","8,489,000","8,462,000","9,806,000","21,623,000","13,549,000","4,216,000","12,586,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-57,174,000","-11,595,000","-16,141,000","-13,397,000","-16,041,000","-17,912,000","-30,246,000","-22,120,000","-15,280,000","-17,094,000","-37,353,000","-26,341,000","-23,956,000","-24,195,000","-29,942,000","-23,394,000","-26,388,000","-12,767,000","-25,052,000","-20,875,000","-22,301,000","-19,894,000","-24,868,000","-23,173,000","-16,656,000","-10,637,000","-16,370,000","-19,615,000","-24,889,000","-16,911,000","-18,241,000","-17,252,000","-16,270,000","-14,431,000","-14,265,000","-15,582,000","-17,470,000","-22,192,000","-21,295,000","-20,103,000","-14,768,000","-12,920,000","-5,360,000","-11,069,000","-10,913,000","-13,561,000","-6,304,000","-9,102,000","-9,312,000","-7,124,000","-7,177,000","-5,805,000","-4,308,000","-3,034,000","-2,452,000","-5,224,000","-3,447,000","-1,027,000","-3,272,000","-2,263,000","-6,191,000","-5,544,000","-5,052,000","-5,078,000","-3,074,000","-5,105,000","-3,769,000","-6,555,000","-4,821,000","-5,048,000","-4,581,000","-6,491,000","-3,930,000","-4,494,000","-4,762,000"
IssuanceOfCapitalStock,,,"0","0",,,"-18,000","-129,000",,,,"294,000","0","3,605,000","0","0","0","4,457,000","0","58,000","0","4,305,000","0","0","331,000","3,351,000","0","0","0","3,864,000","0","0","0","4,709,000","0","0","0","234,944,000","2,115,000","0","0","0","324,000","346,000","700,000","622,000","2,771,000","1,273,000","1,272,000","1,192,000","1,865,000","409,000","1,582,000","2,966,000","1,509,000","1,508,000","1,095,000","1,398,000","1,695,000","1,641,000","3,263,000","2,307,000","756,000","132,000","345,000","1,305,000","549,000","251,000","349,000","802,000","400,000","1,160,000","1,301,000","51,000","61,000"
IssuanceOfDebt,,,"992,298,000","0","0","0","0","0","32,700,000","10,500,000","115,800,000","14,500,000","47,874,000","110,500,000","186,800,000","132,300,000","151,100,000","209,700,000","168,200,000","152,400,000","194,101,000","128,500,000","1,240,978,000","113,800,000","91,100,000","65,600,000","149,200,000",,,,"161,803,000","0","0","0","60,200,000","80,600,000","0","769,360,000","0","0","82,321,000","0",,,,,,"15,000,000",,,,,,,,"0","0","0","0","13,000","619,000","1,175,000","699,000","0","2,550,000","0","0","-3,500,000","3,500,000","1,000,000","500,000","5,364,000",,,
RepaymentOfDebt,"-9,375,000","-4,000,000","0","-2,688,000","-2,687,000","-2,688,000","-2,687,000","-2,688,000","-35,387,000","-13,188,000","-118,487,000","-17,188,000","-100,269,000","-181,338,000","-165,287,000","-153,288,000","-170,887,000","-210,088,000","-109,288,000","-156,587,000","-142,001,000","-192,288,000","-129,368,000","-115,788,000","-63,887,000","-91,988,000","-154,087,000","-93,988,000","-2,387,000","-2,388,000","-1,975,000","-1,975,000","-1,975,000","-1,975,000","-82,775,000","-61,975,000","-1,975,000","-1,975,000","-212,000","-212,000","-213,000","-4,835,000","-9,273,000","-311,000","20,205,000","-2,609,000","-21,753,000","-152,000","-198,000","-119,000","-171,000","-201,000","-190,000","-188,000","-199,000","-241,000","-169,000","-167,000","-166,000","-208,000","-60,000","-34,000","-116,000","-1,173,000","-2,192,000","-229,000","-36,000","-83,000","-131,000","-3,160,000","-4,662,000","-6,176,000","-5,206,000","-15,000","-4,000"
RepurchaseOfCapitalStock,"-253,743,000","-39,913,000","-111,646,000","-31,838,000","-70,346,000","0","0","0","0","-32,658,000","-19,530,000","-11,333,000","-630,000","-60,000","-40,954,000","0","0","-85,725,000","-87,260,000","-1,712,000","-66,753,000","-6,470,000","-17,115,000","-781,000","-71,511,000","-23,385,000","-10,565,000","-44,894,000","-71,906,000","-738,000","-214,344,000","-4,154,000",,,"0","0","0","0","0","0","0","-5,140,000","0","0","0","0","-5,196,000","-6,718,000","-7,350,000","-16,958,000","-23,023,000",,,,,,,,,"0",,,,"0",,,,,,,,"0",,,
FreeCashFlow,"160,342,000","46,963,000","25,865,000","36,125,000","51,389,000","50,383,000","9,473,000","96,473,000","-28,103,000","46,989,000","20,570,000","55,478,000","59,642,000","82,818,000","25,109,000","27,605,000","56,559,000","92,983,000","10,009,000","12,739,000","38,623,000","86,779,000","23,476,000","-5,102,000","44,429,000","75,160,000","11,423,000","7,629,000","42,868,000","30,351,000","34,745,000","-310,000","36,458,000","37,210,000","23,949,000","7,457,000","28,686,000","30,078,000","-6,962,000","-17,897,000","37,560,000","25,195,000","21,474,000","2,242,000","4,105,000","3,874,000","25,566,000","-4,767,000","-2,670,000","6,625,000","22,761,000","-4,533,000","-3,660,000","24,249,000","18,464,000","348,000","-2,118,000","14,743,000","11,332,000","6,273,000","321,000","11,787,000","-6,683,000","21,619,000","-6,744,000","12,062,000","2,111,000","7,248,000","-2,995,000","3,793,000","2,035,000","3,680,000","-9,162,000","4,323,000","-1,565,000"
