name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987
PretaxIncome,"149,590,000","48,536,000","43,236,000","31,347,000","26,471,000","20,042,000","15,252,000","13,243,000","11,040,000","13,066,000","15,883,000","11,240,000","10,553,000","8,261,000","16,274,000","11,681,000","10,843,000","10,182,000","10,282,000","21,628,000","9,316,000","11,532,000","12,060,000","11,848,000","9,878,000","10,931,000","10,006,000","7,813,000","12,470,000","8,129,000","10,830,000","5,059,000","5,185,000","4,866,000","-591,000","-6,306,000","305,000","71,000","346,000","518,000","-918,000","1,996,000","-5,475,000","-10,387,000","864,000","3,246,000","5,032,000","2,472,000","-2,449,000","119,000","3,828,000","-2,998,000","-7,781,000","-4,911,000","-23,505,000","-17,239,000","-10,795,000","5,004,000","-446,000","2,431,000","3,082,000","11,358,000","10,815,000","10,775,000","2,820,000","1,236,000","6,194,000","1,210,000","2,360,000","2,076,000","481,000","5,242,000","3,304,000","3,023,000","4,081,000","-2,265,000","-516,000","79,000","11,223,000","940,000","1,171,000","4,217,000","4,040,000","2,563,000","-363,000","2,850,000","-653,000","1,600,000","2,658,000","2,600,000","1,300,000","-1,700,000","400,000","2,300,000","1,100,000","-2,700,000","-700,000","200,000","-400,000","-1,300,000","0","2,000,000","-500,000","-1,300,000","-700,000","300,000","-3,900,000","-3,300,000","500,000","3,700,000","4,700,000","9,000,000","9,700,000","5,100,000","1,800,000","6,000,000","5,500,000","6,300,000","5,700,000","6,000,000","4,600,000","5,300,000","5,400,000","4,900,000","4,700,000","4,200,000","3,600,000","2,800,000","2,500,000","3,000,000","4,900,000",,,,,,,,
TaxProvision,"36,829,000","11,165,000","11,578,000","7,674,000","6,412,000","4,615,000","3,620,000","2,862,000","2,550,000","3,224,000","2,936,000","3,025,000","2,642,000","-1,459,000","4,452,000","2,673,000","3,316,000","1,255,000","-2,357,000","7,491,000","2,947,000","2,854,000","3,775,000","2,316,000","3,570,000","3,872,000","3,527,000","1,042,000","4,599,000","3,059,000","3,267,000","-1,169,000","86,000","81,000","-758,000","19,000","25,000","0","166,000","100,000","-68,000","120,000","34,000","-129,000","163,000","4,000","30,000","-4,000","-195,000","-4,659,000","90,000","-82,000","-1,533,000","-4,911,000","-6,262,000","-7,250,000","-4,166,000","-260,000","-128,000","722,000","904,000","4,523,000","3,839,000","3,412,000","737,000","418,000","2,463,000","478,000","733,000","722,000","190,000","2,077,000","1,305,000","1,189,000","1,611,000","-893,000","-204,000","31,000","4,433,000","385,000","462,000","1,666,000","1,596,000","1,014,000","-145,000","1,126,000","-258,000","631,000","1,051,000","1,000,000","500,000","-700,000","200,000","900,000","400,000","-1,100,000","-300,000","100,000","-200,000","-500,000","0","800,000","-200,000","-500,000","-300,000","100,000","-1,500,000","-1,300,000","200,000","1,500,000","1,900,000","3,500,000","3,600,000","1,900,000","700,000","2,100,000","2,000,000","2,300,000","2,100,000","2,200,000","1,700,000","1,900,000","2,000,000","1,800,000","1,700,000","1,500,000","1,300,000","1,000,000","900,000","1,100,000","1,800,000",,,,,,,,
NetIncomeCommonStockholders,"112,433,000","37,119,000","31,628,000","23,701,000","19,985,000","15,281,000","11,563,000","10,312,000","8,433,000","9,776,000","12,865,000","8,161,000","7,860,000","9,654,000","11,605,000","8,834,000","7,379,000","8,752,000","12,449,000","13,723,000","6,186,000","8,428,000","8,042,000","9,238,000","6,068,000","6,789,000","6,259,000","6,549,000","7,578,000","4,861,000","7,563,000","6,228,000","5,099,000","4,785,000","-361,000","-6,325,000","280,000","1,477,000","180,000","418,000","-850,000","1,876,000","-5,509,000","-10,258,000","701,000","3,242,000","5,002,000","2,476,000","-2,254,000","4,778,000","3,738,000","-2,916,000","-6,248,000","-42,716,000","-17,243,000","-9,989,000","-6,629,000","5,264,000","-318,000","1,709,000","2,178,000","6,835,000","6,976,000","7,363,000","2,083,000","818,000","3,731,000","732,000","1,627,000","1,354,000","291,000","3,165,000","1,999,000","1,834,000","2,470,000","-1,372,000","-312,000","48,000","7,175,000","555,000","709,000","2,551,000","2,444,000","1,549,000","-218,000","1,724,000","-395,000","969,000","1,607,000","1,600,000","800,000","-1,000,000","200,000","1,400,000","700,000","-1,600,000","-400,000","100,000","-200,000","-800,000","0","1,200,000","-300,000","-800,000","-400,000","200,000","-2,400,000","-2,000,000","300,000","2,200,000","2,800,000","5,500,000","6,100,000","3,200,000","1,100,000","5,400,000","3,500,000","5,400,000","3,600,000","3,800,000","2,900,000","3,400,000","3,400,000","3,100,000","3,000,000","2,700,000","2,300,000","1,800,000","1,600,000","1,900,000","3,100,000",,,,,,,,
	NetIncome,"113,317,000","37,437,000","31,869,000","23,876,000","20,135,000","15,427,000","11,632,000","10,381,000","8,490,000","9,842,000","12,947,000","8,215,000","7,911,000","9,720,000","11,822,000","9,008,000","7,527,000","8,927,000","12,639,000","14,137,000","6,369,000","8,678,000","8,285,000","9,532,000","6,308,000","7,059,000","6,479,000","6,771,000","7,871,000","5,070,000","7,563,000","6,228,000","5,099,000","4,785,000","-361,000","-6,325,000","280,000","1,477,000","180,000","418,000","-850,000","1,876,000","-5,509,000","-10,258,000","701,000","3,242,000","5,002,000","2,476,000","-2,254,000","4,778,000","3,738,000","-2,916,000","-6,248,000","-42,716,000","-17,243,000","-9,989,000","-6,629,000","5,264,000","-318,000","1,709,000","2,178,000","6,835,000","6,976,000","7,363,000","2,083,000","818,000","3,731,000","732,000","1,627,000","1,354,000","291,000","3,165,000","1,999,000","1,834,000","2,470,000","-1,372,000","-312,000","48,000","7,175,000","555,000","709,000","2,551,000","2,444,000","1,549,000","-218,000","1,724,000","-395,000","969,000","1,607,000","1,600,000","800,000","-1,000,000","200,000","1,400,000","700,000","-1,600,000","-400,000","100,000","-200,000","-800,000","0","1,200,000","-300,000","-800,000","-400,000","200,000","-2,400,000","-2,000,000","300,000","2,200,000","2,800,000","5,500,000","6,100,000","3,200,000","1,100,000","5,400,000","3,500,000","5,400,000","3,600,000","3,800,000","2,900,000","3,400,000","3,400,000","3,100,000","3,000,000","2,700,000","2,300,000","1,800,000","1,600,000","1,900,000","3,100,000",,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"112,761,000","37,371,000","31,658,000","23,673,000","20,059,000","15,427,000","11,632,000","10,381,000","8,490,000","9,842,000","12,947,000","8,215,000","7,911,000","9,720,000","11,822,000","9,008,000","7,527,000","8,927,000","12,639,000","14,137,000","6,369,000","8,678,000","8,285,000","9,532,000","6,308,000","7,059,000","6,479,000","6,771,000","7,871,000","5,070,000","7,563,000","6,228,000","5,099,000","4,785,000","-361,000","-6,325,000","280,000","1,477,000","180,000","418,000","-850,000","1,876,000","-5,509,000","-10,258,000","701,000","3,242,000","5,002,000","2,476,000","-2,254,000","4,778,000","3,738,000","-2,916,000","-6,248,000","-42,716,000","-17,243,000","-9,989,000","-6,629,000","5,264,000","-318,000","1,709,000","2,178,000","6,835,000","6,976,000","7,363,000","2,083,000","818,000","3,731,000","732,000","1,627,000","1,354,000","291,000","3,165,000","1,999,000","1,834,000","2,470,000","-1,372,000","-312,000","48,000","7,175,000","555,000","709,000","2,551,000","2,444,000","1,549,000","-218,000","1,724,000","-395,000","969,000","1,607,000","1,600,000","800,000","-1,000,000","200,000","1,400,000","700,000","-1,600,000","-400,000","100,000","-200,000","-800,000","0","1,200,000","-300,000","-800,000","-400,000","200,000","-2,400,000","-2,000,000","300,000","2,200,000","2,800,000","5,500,000","6,100,000","3,200,000","1,100,000","5,400,000","3,500,000","5,400,000","3,600,000","3,800,000","2,900,000","3,400,000","3,400,000","3,100,000","3,000,000","2,700,000","2,300,000","1,800,000","1,600,000","1,900,000","3,100,000","3,100,000","3,500,000","3,500,000","3,000,000","2,000,000","2,000,000","2,400,000","3,700,000"
			NetIncomeContinuousOperations,"112,761,000","37,371,000","31,658,000","23,673,000","20,059,000","15,427,000","11,632,000","10,381,000","8,490,000","9,842,000","12,947,000","8,215,000","7,911,000","9,720,000","11,822,000","9,008,000","7,527,000","8,927,000","12,639,000","14,137,000","6,369,000","8,678,000","8,285,000","9,532,000","6,308,000","7,059,000","6,479,000","6,771,000","7,871,000","5,070,000","7,563,000","6,228,000","5,099,000","4,785,000","167,000","-6,325,000","280,000","71,000","180,000","418,000","-850,000","1,876,000","-5,509,000","-10,258,000","701,000","3,242,000","5,002,000","2,476,000","-2,254,000","4,778,000","3,738,000","-2,916,000","-6,248,000","-42,716,000","-17,243,000","-9,989,000","-6,629,000","5,264,000","-318,000","1,709,000","2,178,000","6,835,000","6,976,000","7,363,000","2,083,000","818,000","3,731,000","732,000","1,627,000","1,354,000","291,000","3,165,000","1,999,000","1,834,000","2,470,000","-1,372,000","-312,000","48,000","6,790,000","555,000","709,000","2,551,000","2,444,000","1,549,000","-218,000","1,724,000","-395,000","969,000","1,607,000","1,600,000","800,000","-1,000,000","200,000","1,400,000","700,000","-1,600,000","-400,000","100,000","-200,000","-800,000","0","1,200,000","-300,000","-800,000","-400,000","200,000","-2,400,000","-2,000,000","300,000","2,200,000","2,800,000","5,500,000","6,100,000","3,200,000","1,100,000","3,900,000","3,500,000","4,000,000","3,600,000","3,800,000","2,900,000","3,400,000","3,400,000","3,100,000","3,000,000","2,700,000","2,300,000","1,800,000","1,600,000","1,900,000","3,100,000","3,100,000","3,500,000","3,500,000","3,000,000","2,000,000","2,000,000","2,400,000","3,700,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-528,000","0","0","1,406,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","1,400,000",,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,500,000",,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"385,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"556,000","66,000","211,000","203,000","76,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"884,000","318,000","241,000","175,000","150,000","146,000","69,000","69,000","57,000","66,000","82,000","54,000","51,000","66,000","217,000","174,000","148,000","175,000","190,000","414,000","183,000","250,000","243,000","294,000","240,000","270,000","220,000","222,000","293,000","209,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"112,433,000","37,119,000","31,628,000","23,701,000","19,985,000","15,281,000","11,563,000","10,312,000","8,433,000","9,776,000","12,865,000","8,161,000","7,860,000","9,654,000","11,605,000","8,834,000","7,379,000","8,752,000","12,449,000","13,723,000","6,186,000","8,428,000","8,042,000","9,238,000","6,068,000","6,789,000","6,259,000","6,549,000","7,578,000","4,861,000","7,563,000","6,228,000","5,099,000","4,785,000","-361,000","-6,325,000","280,000","1,477,000","180,000","418,000","-850,000","1,876,000","-5,509,000","-10,258,000","701,000","3,242,000","5,002,000","2,476,000","-2,254,000","4,778,000","3,738,000","-2,916,000","-6,248,000","-42,716,000","-17,243,000","-9,989,000","-6,629,000","5,264,000","-318,000","1,709,000","2,178,000","6,835,000","6,976,000","7,363,000","2,083,000","818,000","3,731,000","732,000","1,627,000","1,354,000","291,000","3,165,000","1,999,000","1,834,000","2,470,000","-1,372,000","-312,000","48,000","7,175,000","555,000","709,000","2,551,000","2,444,000","1,549,000","-218,000","1,724,000","-395,000","969,000","1,607,000","1,600,000","800,000","-1,000,000","200,000","1,400,000","700,000","-1,600,000","-400,000","100,000","-200,000","-800,000",,"1,200,000","-300,000","-800,000","-400,000","200,000","-2,400,000","-2,000,000","300,000","2,200,000","2,800,000","5,500,000","6,100,000","3,200,000","1,100,000","5,400,000","3,500,000","5,400,000","3,600,000","3,800,000","2,900,000","3,400,000","3,400,000","3,100,000","3,000,000","2,700,000","2,300,000","1,800,000","1,600,000","1,900,000","3,100,000",,,,,,,,
BasicEPS,,"1.69","1.44","1.08","0.91","0.9","0.69","0.61","0.5","0.57","0.76","0.48","0.46","0.57","0.69","0.52","0.44","0.52","0.74","0.82","0.37","0.5","0.48","0.55","0.37","0.41","0.38","0.38","0.44","0.28",,"0.34","0.28","0.26",,"-0.37","0.02","0.08",,"0.02","-0.05","0.1","-0.31",,"0.04","0.18","0.28",,"-0.14","0.29","0.23",,"-0.38","-2.58","-1.04",,"-0.4","0.32","-0.02",,"0.13","0.42","0.43",,"0.13","0.05","0.23",,"0.1","0.08","0.02",,"0.13","0.12","0.16",,"-0.02","0.005","0.42",,"0.045","0.16","0.15",,"-0.015","0.1","-0.025",,"0.09","0.085","0.04",,"0.01","0.075","0.035",,"-0.025","0.005","-0.01",,,"0.06","-0.02",,"-0.02","0.01","-0.12",,"0.015","0.115","0.14",,"0.31","0.165","0.055",,"0.18","0.275","0.185",,"0.15","0.17","0.175",,"0.155","0.14","0.115",,"0.085","0.095","0.155",,"0.18","0.185","0.175",,"0.115","0.14","0.205"
DilutedEPS,,"1.69","1.4","1.08","0.91","0.9","0.69","0.61","0.5","0.57","0.76","0.48","0.46","0.57","0.69","0.52","0.44","0.52","0.74","0.82","0.37","0.5","0.48","0.55","0.37","0.41","0.38","0.38","0.44","0.28",,"0.34","0.28","0.26",,"-0.37","0.02","0.08",,"0.02","-0.05","0.1","-0.31",,"0.04","0.18","0.28",,"-0.14","0.28","0.22",,"-0.38","-2.58","-1.04",,"-0.4","0.31","-0.02",,"0.13","0.4","0.41",,"0.12","0.05","0.23",,"0.1","0.08","0.02",,"0.125","0.12","0.16",,"-0.02","0.005","0.415",,"0.045","0.155","0.15",,"-0.015","0.1","-0.025",,"0.09","0.085","0.04",,"0.01","0.075","0.035",,"-0.025","0.005","-0.01",,,"0.06","-0.02",,"-0.02","0.01","-0.12",,"0.015","0.115","0.14",,"0.31","0.165","0.055",,"0.18","0.275","0.185",,"0.15","0.17","0.175",,"0.155","0.14","0.115",,"0.085","0.095","0.155",,"0.18","0.185","0.175",,"0.115","0.14","0.205"
BasicAverageShares,,"21,989,100","21,983,310","21,981,201","21,916,721","16,928,003","16,919,241","16,916,675","16,899,079","17,013,925","17,030,274","17,027,068","17,021,599","16,967,631","16,879,503","16,872,091","16,869,481","16,843,255","16,780,430","16,751,346","16,745,679","16,712,578","16,696,787","16,653,717","16,617,857","16,607,074","16,552,873","17,154,303","17,400,359","17,395,659",,"17,334,330","17,277,225","17,246,251",,"17,127,523","17,006,922","16,999,146",,"16,936,366","16,916,304","16,916,304","16,847,100",,"16,712,000","16,691,000","16,676,000",,"16,673,075","16,673,189","16,603,000",,"16,598,582","16,582,063","16,562,643",,"16,572,500","16,450,000","15,900,000",,"16,471,593","16,273,810","16,223,256",,"16,023,077","16,360,000","16,221,739",,"16,270,000","16,925,000","14,550,000",,"15,376,923","15,283,333","15,437,500",,"15,600,000","17,083,333","17,083,333",,"15,755,556","15,943,750","16,293,333",,"14,533,333","17,240,000","15,800,000",,"17,855,556","18,823,529","20,000,000",,"20,000,000","18,666,667","20,000,000",,"16,000,000","20,000,000","20,000,000",,"22,500,000","20,000,000","15,000,000",,"20,000,000","20,000,000","20,000,000",,"20,000,000","19,130,435","20,000,000",,"19,677,419","19,393,939","20,000,000",,"19,444,444","19,636,364","19,459,459",,"19,333,333","20,000,000","19,428,571",,"19,354,839","19,285,714","20,000,000",,"18,823,529","20,000,000","20,000,000",,"19,520,000","19,190,000","19,199,595",,,,
DilutedAverageShares,,"21,989,100","23,011,154","21,981,201","21,916,721","16,928,003","16,919,241","16,916,675","16,899,079","17,013,925","17,030,274","17,027,068","17,021,599","16,967,631","16,879,503","16,872,091","16,869,481","16,843,255","16,780,430","16,751,346","16,745,679","16,712,578","16,696,787","16,653,717","16,617,857","16,607,074","16,552,873","17,155,072","17,401,154","17,396,372",,"17,334,559","17,277,225","17,246,251",,"17,127,523","17,007,056","16,999,146",,"16,936,679","16,916,304","16,919,308","16,847,100",,"16,733,000","16,714,000","16,696,000",,"16,673,075","16,673,189","16,715,000",,"16,598,582","16,582,063","16,562,643",,"16,997,436","16,980,645","15,900,000",,"16,986,101","17,087,500","17,014,634",,"17,358,333","16,360,000","16,221,739",,"16,270,000","16,925,000","14,550,000",,"15,992,000","15,283,333","15,437,500",,"15,600,000","17,289,157","17,289,157",,"15,755,556","16,458,065","16,293,333",,"14,533,333","17,240,000","15,800,000",,"20,000,000","20,000,000","20,000,000",,"20,000,000","18,666,667","20,000,000",,"16,000,000","20,000,000","20,000,000",,"22,500,000","20,000,000","15,000,000",,"20,000,000","20,000,000","20,000,000",,"20,000,000","19,130,435","20,000,000",,"19,677,419","19,393,939","20,000,000",,"19,444,444","19,636,364","19,459,459",,"19,333,333","20,000,000","19,428,571",,"19,354,839","19,285,714","20,000,000",,"18,823,529","20,000,000","20,000,000",,"19,520,000","19,190,000","19,199,595",,,,
TotalOperatingIncomeAsReported,"155,943,000","50,080,000","45,316,000","32,884,000","27,663,000","20,500,000","15,543,000","13,652,000","11,338,000","13,708,000","16,251,000","11,604,000","10,874,000","8,513,000","16,612,000","12,015,000","11,132,000","10,389,000","10,532,000","10,471,000","10,514,000","11,392,000","10,598,000","11,525,000","9,127,000","10,725,000","10,074,000","6,365,000","9,503,000","6,908,000","8,181,000","3,637,000","3,072,000","1,729,000","-1,060,000","-5,946,000","511,000","1,296,000","970,000","874,000","-545,000","-2,243,000","-2,577,000","-8,093,000","829,000","4,344,000","3,565,000","2,736,000","-629,000","504,000","4,644,000","-2,309,000","-7,052,000","-46,845,000","-22,802,000","-16,720,000","-10,892,000","-1,561,000","-360,000","2,391,000","2,705,000","11,390,000","10,674,000","11,992,000","2,753,000","982,000","6,643,000","1,543,000","2,205,000","2,404,000","478,000","4,168,000","3,721,000","3,426,000","4,079,000","-4,365,000","-238,000","270,000","-1,622,000","1,134,000","1,609,000","3,304,000","2,839,000","1,289,000","-148,000","2,933,000","-437,000","1,402,000","2,892,000","3,000,000","1,500,000","-1,500,000","900,000","2,800,000","1,500,000","-2,500,000","-300,000","200,000",,"-1,100,000","300,000","2,400,000","-100,000","-1,700,000","-700,000","1,300,000","-3,400,000","1,800,000","700,000","3,800,000","4,300,000","8,600,000","9,800,000","5,400,000","1,800,000","5,400,000","5,500,000","6,200,000","5,600,000","5,500,000","3,900,000","5,400,000","5,200,000","4,800,000","4,800,000","4,200,000","3,400,000","3,100,000","2,300,000","2,600,000","4,800,000",,,,,,,,
TotalExpenses,"574,014,000","145,155,000","137,856,000","143,727,000","147,276,000","87,823,000","85,372,000","89,312,000","81,222,000","85,374,000","76,212,000","79,081,000","79,627,000","80,583,000","88,238,000","83,016,000","77,120,000","77,567,000","77,661,000","75,862,000","75,239,000","75,777,000","70,547,000","68,366,000","71,265,000","66,110,000","71,435,000","73,963,000","75,851,000","73,505,000","75,211,000","75,171,000","77,495,000","77,267,000","78,354,000","86,117,000","78,884,000","85,108,000","84,539,000","76,122,000","86,079,000","88,587,000","78,715,000","76,964,000","63,359,000","53,574,000","53,413,000","60,763,000","47,345,000","43,713,000","42,440,000","50,110,000","61,614,000","111,558,000","121,822,000","120,947,000","117,586,000","95,556,000","88,337,000","99,156,000","91,102,000","76,255,000","74,321,000","78,346,000","76,669,000","74,689,000","70,403,000","72,406,000","68,981,000","58,760,000","68,400,000","74,827,000","71,494,000","55,983,000","52,975,000","56,894,000","52,774,000","44,138,000","44,521,000","49,303,000","53,794,000","51,090,000","51,455,000","65,808,000","52,087,000","55,556,000","58,734,000","57,885,000","54,764,000","57,000,000","53,500,000","54,800,000","56,100,000","51,100,000","50,400,000","59,000,000","53,600,000","55,600,000","57,600,000","62,900,000","54,100,000","52,800,000","53,300,000","39,500,000","54,600,000","54,500,000","50,600,000","46,000,000","41,300,000","40,700,000","41,700,000","42,300,000","40,900,000","39,900,000","37,400,000","35,100,000","35,300,000","35,800,000","52,700,000","56,300,000","51,800,000","50,600,000","48,300,000","48,000,000","43,600,000","42,900,000","42,500,000","41,200,000","43,300,000","42,800,000","44,000,000",,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"113,317,000","37,437,000","31,869,000","23,876,000","20,135,000","15,427,000","11,632,000","10,381,000","8,490,000","9,842,000","12,947,000","8,215,000","7,911,000","9,720,000","11,822,000","9,008,000","7,527,000","8,927,000","12,639,000","14,137,000","6,369,000","8,678,000","8,285,000","9,532,000","6,308,000","7,059,000","6,479,000","6,771,000","7,871,000","5,070,000","7,563,000","6,228,000","5,099,000","4,785,000","-361,000","-6,325,000","280,000","1,477,000","180,000","418,000","-850,000","1,876,000","-5,509,000","-10,258,000","701,000","3,242,000","5,002,000","2,476,000","-2,254,000","4,778,000","3,738,000","-2,916,000","-6,248,000","-42,716,000","-17,243,000","-9,989,000","-6,629,000","5,264,000","-318,000","1,709,000","2,178,000","6,835,000","6,976,000","7,363,000","2,083,000","818,000","3,731,000","732,000","1,627,000","1,354,000","291,000","3,165,000","1,999,000","1,834,000","2,470,000","-1,372,000","-312,000","48,000","6,790,000","555,000","709,000","2,551,000","2,444,000","1,549,000","-218,000","1,724,000","-395,000","969,000","1,607,000","1,600,000","800,000","-1,000,000","200,000","1,400,000","700,000","-1,600,000","-400,000","100,000","-200,000","-800,000","0","1,200,000","-300,000","-800,000","-400,000","200,000","-2,400,000","-2,000,000","300,000","2,200,000","2,800,000","5,500,000","6,100,000","3,200,000","1,100,000","3,900,000","3,500,000","5,400,000","3,600,000","3,800,000","2,900,000","3,400,000","3,400,000","3,100,000","3,000,000","2,700,000","2,300,000","1,800,000","1,600,000","1,900,000","3,100,000",,,,,,,,
NormalizedIncome,"101,011,208.67","37,437,000","31,869,000","23,876,000","20,135,000","15,427,000","11,632,000","10,381,000","8,490,000","9,842,000","12,947,000","8,215,000","7,911,000","9,720,000","11,822,000","9,008,000","7,527,000","8,927,000","12,639,000","6,693,826","6,369,000","8,678,000","8,285,000","9,532,000","6,308,000","7,059,000","6,479,000","6,771,000","7,871,000","5,070,000","2,627,845.706","5,387,550","5,099,000","4,785,000","167,000","-6,325,000","280,000","71,000","728,600","-298,571.429","-851,851.852","-1,937,092.184","-5,538,900","-10,332,068.547","698,565.972","3,274,959.335","4,999,017.886","2,072,350","-2,254,920.376","5,072,450","3,717,493.73","-1,618,486.991","-6,264,862.614","-31,388,450","-17,273,077.133","-8,948,350","-1,934,967.948","733,500","-453,470.852","863,287.536","1,908,046.723","6,609,333.069","6,359,351.271","7,737,470.905","1,664,184.043","287,226.537","3,559,930.578","642,466.116","1,173,370.339","1,226,165.703","-68,968.815","2,351,712.133","1,332,263.317","-134,076.745","-1,386,008.331","-5,004,014.128","-4,021,534.884","-3,770,126.582","-2,096,351.243","-149,400","45,409.906","1,809,352.857","1,479,103.96","566,898.947","-297,873.278","1,590,314.386","-472,427.259","634,695","1,534,449.21","1,600,000","738,461.538","-1,180,000","200,000","1,400,000","636,363.636","-1,720,000","-400,000","-140,000","-260,000","-1,046,153.846","0","1,140,000","-360,000","-1,230,769.231","-820,000","266,666.667","-2,400,000","666,666.667","360,000","2,260,000","2,560,000","5,194,444.444","6,100,000","3,325,490.196","1,038,888.889","3,445,000","3,436,363.636","3,936,507.937","3,600,000","3,483,333.333","2,458,695.652","3,400,000","3,337,037.037","2,910,204.082","3,000,000","2,635,714.286","2,236,111.111","1,735,714.286","1,408,000","1,773,333.333","3,036,734.694",,,,,,,,
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"5,147,000","1,598,000",,,,"458,000","918,000","409,000","298,000","642,000",,,,,,,,,,,,,,"341,000",,"311,000",,,,,,,,,"289,000","269,000",,"289,000","158,000","225,000","232,000","255,000","114,000","0","92,000","141,000","125,000","151,000","280,000","537,000","789,000","671,000","705,000","797,000","728,000","450,000","359,000","405,000","276,000","305,000",,"232,000","219,000","300,000","350,000","267,000",,"353,000","350,000","384,000",,"271,000","275,000","263,000","279,000",,,"304,000","321,000","136,000","352,000","355,000","394,000","351,000","348,000","304,000","344,000",,"354,000",,"400,000",,"500,000","600,000","500,000",,,,,"600,000","600,000","700,000","700,000","400,000","700,000","800,000","500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
