name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,12/31/2019
		NetPPE,"706,145,000","690,743,000","667,023,000","668,660,000","658,737,000","655,777,000","628,142,000","608,079,000","581,954,000"
			GrossPPE,"706,145,000","1,081,137,000","667,023,000","668,660,000","658,737,000","997,327,000","628,142,000","608,079,000","876,516,000"
				Properties,,"0",,,,"0",,,"0"
				LandAndImprovements,,"295,780,000",,,,"289,692,000",,,"279,913,000"
				MachineryFurnitureEquipment,,"555,178,000",,,,"527,869,000",,,"505,314,000"
				OtherProperties,"706,145,000","44,110,000","667,023,000","668,660,000","658,737,000","49,877,000","628,142,000","608,079,000","4,313,000"
				ConstructionInProgress,,"131,869,000",,,,"78,491,000",,,"42,168,000"
				Leases,,"54,200,000",,,,"51,398,000",,,"44,808,000"
			AccumulatedDepreciation,,"-390,394,000",,,,"-341,550,000",,,"-294,562,000"
		GoodwillAndOtherIntangibleAssets,"1,707,972,000","1,719,164,000","1,711,789,000","1,754,963,000","1,763,300,000","1,759,302,000","1,738,709,000","1,661,981,000","1,731,871,000"
			Goodwill,"1,125,828,000","1,120,320,000","1,103,148,000","1,114,176,000","1,106,728,000","1,115,936,000","1,091,581,000","1,019,615,000","1,035,865,000"
			OtherIntangibleAssets,"582,144,000","598,844,000","608,641,000","640,787,000","656,572,000","643,366,000","647,128,000","642,366,000","696,006,000"
		InvestmentsAndAdvances,"9,550,000","9,405,000","9,396,000","9,373,000","9,227,000","13,457,000","12,857,000",,
			LongTermEquityInvestment,"9,550,000","9,405,000","9,396,000","9,373,000","9,227,000","13,457,000","12,857,000",,
				InvestmentsinAssociatesatCost,"9,550,000","9,405,000","9,396,000","9,373,000","9,227,000","13,457,000","12,857,000",,
		NonCurrentDeferredAssets,"5,769,000","5,885,000","8,015,000","8,194,000","8,088,000","8,424,000","2,354,000","2,254,000","2,252,000"
			NonCurrentDeferredTaxesAssets,"5,769,000","5,885,000","8,015,000","8,194,000","8,088,000","8,424,000","2,354,000","2,254,000","2,252,000"
		DefinedPensionBenefit,"7,285,000","5,478,000",,,,,,,
		OtherNonCurrentAssets,"27,488,000","12,866,000","9,211,000","8,834,000","9,281,000","9,304,000","9,436,000","9,813,000","12,243,000"
TotalLiabilitiesNetMinorityInterest,"2,193,639,000","2,203,406,000","2,216,970,000","2,327,858,000","2,311,256,000","2,306,705,000","3,362,005,000","3,241,027,000","3,221,806,000"
	CurrentLiabilities,"143,851,000","161,161,000","133,606,000","148,792,000","138,019,000","140,598,000","144,695,000","132,361,000","123,990,000"
		PayablesAndAccruedExpenses,"87,215,000","104,831,000","82,204,000","101,880,000","90,300,000","85,185,000","69,482,000","63,264,000","65,399,000"
			Payables,"61,922,000","81,772,000","66,478,000","77,573,000","67,890,000","65,447,000","46,875,000","42,479,000","44,367,000"
				AccountsPayable,"55,221,000","72,868,000","51,814,000","63,147,000","57,174,000","52,400,000","43,673,000","39,334,000","42,004,000"
				TotalTaxPayable,"6,701,000","8,904,000","14,664,000","14,426,000","10,716,000","13,047,000","3,202,000","3,145,000","2,363,000"
					IncomeTaxPayable,"4,368,000","6,695,000","10,914,000","11,072,000","7,384,000","10,448,000",,,
			CurrentAccruedExpenses,"25,293,000","23,059,000","15,726,000","24,307,000","22,410,000","19,738,000","22,607,000","20,785,000","21,032,000"
				InterestPayable,"10,132,000","10,755,000","720,000","711,000","764,000","186,000","2,014,000","769,000","10,648,000"
		CurrentProvisions,"3,761,000","3,878,000","3,381,000","3,411,000","3,142,000","3,371,000","3,371,000","3,193,000","4,951,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"29,391,000","33,334,000","31,989,000","26,362,000","27,651,000","34,760,000","31,876,000","21,705,000","28,912,000"
		CurrentDebtAndCapitalLeaseObligation,"10,248,000","10,449,000","10,885,000","11,209,000","10,739,000","10,556,000","31,615,000","31,266,000","17,619,000"
			CurrentDebt,,,,,,,"21,200,000","21,200,000","16,331,000"
				OtherCurrentBorrowings,,,,,,,"21,200,000","21,200,000","16,331,000"
			CurrentCapitalLeaseObligation,"10,248,000","10,449,000","10,885,000","11,209,000","10,739,000","10,556,000","10,415,000","10,066,000","1,288,000"
		CurrentDeferredLiabilities,"12,928,000","8,669,000","4,866,000","5,539,000","5,958,000","6,056,000","4,080,000","4,385,000","3,631,000"
			CurrentDeferredRevenue,"12,928,000","8,669,000","4,866,000","5,539,000","5,958,000","6,056,000","4,080,000","4,385,000","3,631,000"
		OtherCurrentLiabilities,"308,000",,"281,000","391,000","229,000","670,000","4,271,000","8,548,000","3,478,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,049,788,000","2,042,245,000","2,083,364,000","2,179,066,000","2,173,237,000","2,166,107,000","3,217,310,000","3,108,666,000","3,097,816,000"
		LongTermProvisions,"42,995,000","41,833,000","46,117,000","46,408,000","45,633,000","45,013,000","43,115,000","42,134,000","42,996,000"
		LongTermDebtAndCapitalLeaseObligation,"1,815,620,000","1,817,428,000","1,815,970,000","1,908,933,000","1,910,818,000","1,898,669,000","2,959,441,000","2,861,718,000","2,830,756,000"
			LongTermDebt,"1,744,541,000","1,743,534,000","1,742,578,000","1,838,133,000","1,837,580,000","1,824,789,000","2,888,780,000","2,795,214,000","2,800,873,000"
			LongTermCapitalLeaseObligation,"71,079,000","73,894,000","73,392,000","70,800,000","73,238,000","73,880,000","70,661,000","66,504,000","29,883,000"
		NonCurrentDeferredLiabilities,"163,377,000","155,246,000","159,433,000","159,182,000","151,032,000","143,071,000","157,406,000","146,841,000","158,610,000"
			NonCurrentDeferredTaxesLiabilities,"142,461,000","134,501,000","138,562,000","137,632,000","129,670,000","121,816,000","137,002,000","126,717,000","137,235,000"
			NonCurrentDeferredRevenue,"20,916,000","20,745,000","20,871,000","21,550,000","21,362,000","21,255,000","20,404,000","20,124,000","21,375,000"
		EmployeeBenefits,"11,608,000","11,464,000","42,544,000","45,638,000","46,959,000","48,223,000","26,440,000","27,233,000","31,266,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"11,608,000","11,464,000","42,544,000","45,638,000","46,959,000","48,223,000","26,440,000","27,233,000","31,266,000"
		PreferredSecuritiesOutsideStockEquity,,"0","0","0","0","13,625,000","13,625,000","13,625,000","13,625,000"
		OtherNonCurrentLiabilities,"16,188,000","16,274,000","19,300,000","18,905,000","18,795,000","17,506,000","17,283,000","17,115,000","20,563,000"
TotalEquityGrossMinorityInterest,"642,130,000","586,096,000","525,769,000","523,271,000","465,744,000","454,574,000","-662,001,000","-682,050,000","-641,132,000"
	StockholdersEquity,"642,130,000","586,096,000","525,769,000","523,271,000","463,264,000","452,302,000","-663,858,000","-683,704,000","-642,574,000"
		CapitalStock,"2,860,000","2,860,000","2,860,000","2,860,000","2,860,000","2,860,000","2,324,000","0","2,324,000"
			PreferredStock,"0","0","0","0",,,,,
			CommonStock,"2,860,000","2,860,000","2,860,000","2,860,000","2,860,000","2,860,000","2,324,000","0","2,324,000"
		AdditionalPaidInCapital,"1,177,097,000","1,172,593,000","1,171,104,000","1,167,566,000","1,169,852,000","1,166,412,000","4,019,000","3,118,000","0"
		RetainedEarnings,"-441,605,000","-472,246,000","-508,243,000","-535,687,000","-578,286,000","-589,128,000","-545,448,000","-543,134,000","-550,511,000"
		TreasuryStock,"33,536,000","33,545,000","34,000,000","34,000,000","34,000,000","34,000,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-62,686,000","-83,566,000","-105,952,000","-77,468,000","-97,162,000","-93,842,000","-124,753,000","-143,688,000","-94,387,000"
			OtherEquityAdjustments,"-62,686,000","-83,566,000","-105,952,000","-77,468,000","-97,162,000","-93,842,000","-124,753,000","-143,688,000","-94,387,000"
	MinorityInterest,"0","0","0","0","2,480,000","2,272,000","1,857,000","1,654,000","1,442,000"
TotalCapitalization,"2,386,671,000","2,329,630,000","2,268,347,000","2,361,404,000","2,300,844,000","2,277,091,000","2,224,922,000","2,111,510,000","2,158,299,000"
CommonStockEquity,"642,130,000","586,096,000","525,769,000","523,271,000","463,264,000","452,302,000","-663,858,000","-683,704,000","-642,574,000"
CapitalLeaseObligations,"81,327,000","84,343,000","84,277,000","82,009,000","83,977,000","84,436,000","81,076,000","76,570,000","31,171,000"
NetTangibleAssets,"-1,065,842,000","-1,133,068,000","-1,186,020,000","-1,231,692,000","-1,300,036,000","-1,307,000,000","-2,402,567,000","-2,345,685,000","-2,374,445,000"
WorkingCapital,"227,709,000","184,800,000","203,699,000","252,313,000","190,348,000","174,417,000","163,810,000","144,489,000","128,364,000"
InvestedCapital,"2,386,671,000","2,329,630,000","2,268,347,000","2,361,404,000","2,300,844,000","2,277,091,000","2,246,122,000","2,132,710,000","2,174,630,000"
TangibleBookValue,"-1,065,842,000","-1,133,068,000","-1,186,020,000","-1,231,692,000","-1,300,036,000","-1,307,000,000","-2,402,567,000","-2,345,685,000","-2,374,445,000"
TotalDebt,"1,825,868,000","1,827,877,000","1,826,855,000","1,920,142,000","1,921,557,000","1,909,225,000","2,991,056,000","2,892,984,000","2,848,375,000"
NetDebt,"1,623,101,000","1,636,617,000","1,627,666,000","1,681,916,000","1,729,571,000","1,722,342,000","2,801,704,000","2,730,219,000","2,754,341,000"
ShareIssued,"286,037,000","286,037,000","286,037,000","286,037,000","285,990,000","285,990,000","277,331,078","277,331,078","277,331,078"
OrdinarySharesNumber,"282,930,000","282,985,000","282,917,000","282,917,000","282,900,000","283,248,000","277,331,078","277,331,078","277,331,078"
TreasurySharesNumber,"3,107,000","3,052,000","3,120,000","3,120,000","3,090,000","2,742,000",,,
