name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,09/30/1991
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"375,000","750,000",,,"200,000","375,000",,,"375,000",,"375,000","375,000","375,000","375,000","375,000","375,000","375,000","375,000","375,000","375,000","0",,,"400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"3,813,000","451,000","841,000","1,351,000","1,170,000","937,000","934,000","938,000","397,000","343,000","674,000","875,000","850,000","828,000","797,000","963,000","956,000","1,022,000","744,000","888,000","926,000","1,003,000","608,000","916,000","821,000","538,000","731,000","894,000","944,000","814,000","760,000","898,000","884,000","698,000","765,000","799,000","854,000","971,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,"0",,"0","1,000",,"0","0","0","0",,"1,000","0",,"0","1,000","1,000","0","1,000","1,000","1,000","0","0","1,000","0","0","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","2,000","2,000","5,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"530,736,000","62,037,000","116,477,000","186,971,000","165,252,000","145,123,000","153,290,000","153,096,000","64,296,000","61,736,000","109,677,000","141,357,000","136,713,000","109,784,000","107,659,000","116,294,000","113,417,000","104,540,000","71,748,000","84,762,000","87,222,000","87,353,000","49,418,000","73,362,000","64,980,000","42,026,000","58,871,000","73,998,000","78,287,000","74,030,000","63,559,000","74,735,000","75,012,000","75,893,000","72,212,000","74,941,000","79,079,000","86,998,000","80,030,000","87,382,000","97,628,000","83,615,000","66,993,000","85,101,000","69,007,000","64,774,000","58,832,000","64,267,000","63,522,000","60,133,000","42,771,000","50,660,000","52,115,000","55,032,000","35,443,000","56,685,000","-1,161,000","62,265,000","51,160,000","59,848,000","53,863,000","52,793,000","50,585,000","52,660,000","54,984,000","54,748,000","47,783,000","50,827,000","50,465,000","52,055,000","46,181,000","47,032,000","45,533,000","39,152,000","35,102,000","38,441,000","41,497,000","44,187,000","38,404,000","44,129,000","33,679,000","32,041,000","29,757,000","29,412,000","28,606,000","26,791,000","25,121,000","25,262,000","23,819,000","24,438,000","23,200,000","22,700,000","22,100,000","19,400,000","19,200,000","18,800,000","20,400,000","16,300,000","16,800,000","16,400,000","16,100,000","15,300,000","14,500,000","13,000,000","13,600,000","13,000,000","12,700,000","12,500,000","12,100,000","12,000,000","14,400,000","10,600,000","10,300,000","9,700,000","9,000,000","8,800,000","8,400,000","9,200,000","7,300,000","6,800,000","6,300,000","5,200,000","4,300,000"
BasicEPS,,"0.91","1.71","2.74","2.4","2.1","2.21","2.19","0.92","0.88","1.56","2","1.93","1.54","1.5","1.79","1.75","1.61","1.11","1.31","1.35","1.35","0.76","1.13","1","0.64","0.89","1.09","1.15","1.08","0.93","1.09","1.1","1.11","1.06","1.1","1.16","1.28","1.21","1.28","1.43","1.22",,"1.24","1.01","0.95",,"0.94","0.93","0.88",,"0.75","0.77","0.81",,"0.84","-0.02","0.93",,"0.89","0.8","0.79",,"0.79","0.82","0.82",,"0.77","0.79","0.87",,"0.79","0.76","0.66",,"0.65","0.699","0.767",,"0.782","0.603","0.584",,"0.531","0.512","0.503",,"0.453","0.426","0.444",,"0.409","0.397","0.371",,"0.363","0.388","0.311",,"0.311","0.302","0.293",,"0.242","0.259","0.242",,"0.242","0.233","0.216",,"0.216","0.216","0.207",,"0.207","0.19","0.233",,"0.173","0.155","0.129","0.207"
DilutedEPS,,"0.91","1.71","2.74","2.4","2.1","2.21","2.19","0.92","0.88","1.56","2","1.93","1.54","1.5","1.79","1.75","1.61","1.11","1.31","1.35","1.35","0.76","1.13","1","0.64","0.89","1.09","1.15","1.08","0.93","1.09","1.1","1.11","1.06","1.1","1.16","1.28","1.21","1.27","1.43","1.22",,"1.24","1","0.94",,"0.94","0.93","0.88",,"0.75","0.77","0.81",,"0.84","-0.02","0.92",,"0.89","0.8","0.78",,"0.78","0.82","0.81",,"0.76","0.75","0.78",,"0.72","0.68","0.583",,"0.583","0.621","0.689",,"0.688","0.537","0.528",,"0.467","0.458","0.448",,"0.409","0.391","0.4",,"0.364","0.354","0.328",,"0.328","0.345","0.276",,"0.276","0.268","0.259",,"0.216","0.233","0.224",,"0.216","0.216","0.207",,"0.207","0.207","0.19",,"0.181","0.164","0.207",,"0.147","0.129","0.112","0.181"
BasicAverageShares,,"67,812,400","68,069,160","68,359,125","68,815,666","69,137,375","69,489,597","69,877,866","69,876,043","70,123,685","70,295,899","70,596,307","70,887,063","71,387,070","71,808,029","64,901,095","64,901,975","64,847,334","64,793,005","64,742,822","64,729,752","64,639,437","64,719,018","65,085,392","65,245,887","65,296,541","66,378,380","67,668,076","68,096,341","68,254,780","68,481,630","68,455,866","68,359,945","68,273,685","68,095,254","68,049,179","67,993,822","67,814,550","67,622,777","67,966,700","67,472,665","67,665,300",,"67,827,591","67,898,483","67,901,722",,"67,625,378","67,605,807","67,592,315",,"67,392,059","67,344,577","67,315,986",,"67,263,317","67,452,181","67,202,128",,"67,078,378","67,116,902","67,085,310",,"66,756,458","66,775,117","66,715,396",,"66,427,447","63,779,343","59,432,812",,"59,197,676","59,146,624","59,051,210",,"58,770,967","58,647,951","56,809,338",,"56,236,969","56,161,747","54,406,024",,"55,728,964","55,591,581","53,869,475",,"55,215,580","55,290,903","55,264,418",,"55,512,624","55,659,515","52,268,000",,"51,857,634","52,519,656","52,455,260",,"52,777,072","53,292,024","52,133,380",,"53,788,578","52,519,791","53,788,578",,"51,719,786","51,918,629","55,609,105",,"49,121,376","47,731,149","46,823,485",,"42,479,038","44,234,506","39,475,491",,"39,389,691","40,548,368","40,161,883","20,756,803"
DilutedAverageShares,,"67,813,851","68,070,910","68,360,871","68,817,442","69,141,710","69,493,050","69,879,290","69,877,467","70,130,166","70,309,644","70,609,924","70,902,033","71,404,388","71,833,334","64,934,351","64,937,226","64,888,033","64,843,179","64,805,172","64,793,134","64,707,210","64,787,728","65,157,841","65,302,927","65,331,428","66,467,729","67,762,483","68,210,353","68,344,886","68,615,808","68,609,765","68,511,378","68,436,478","68,293,758","68,272,861","68,212,497","68,040,180","67,914,717","68,334,989","67,744,828","67,941,895",,"68,037,419","68,169,485","68,176,527",,"67,765,344","67,880,587","67,790,049",,"67,513,700","67,448,029","67,387,102",,"67,471,376","67,452,181","67,549,960",,"67,537,643","67,606,330","67,574,671",,"67,325,428","67,317,681","67,260,659",,"67,105,539","66,986,428","66,946,765",,"66,802,600","66,719,734","66,671,947",,"66,633,573","66,506,486","64,444,395",,"63,908,851","63,926,709","61,877,667",,"63,466,093","63,165,602","61,081,371",,"62,500,599","62,560,384","62,551,007",,"62,282,218","62,447,019","59,145,440",,"57,316,199","59,084,708","59,012,215",,"59,374,253","60,168,247","59,084,765",,"60,243,197","58,354,823","57,926,069",,"57,926,151","56,072,514","57,925,961",,"51,167,932","49,719,783","51,080,322",,"48,547,439","51,218,575","44,409,689",,"46,340,782","48,657,666","46,340,855","23,722,044"
NetIncomeFromContinuingAndDiscontinuedOperation,"534,549,000","62,488,000","117,318,000","188,322,000","166,421,000","146,060,000","154,224,000","154,034,000","64,693,000","62,079,000","110,352,000","142,231,000","137,563,000","110,612,000","108,456,000","117,256,000","114,372,000","105,562,000","72,492,000","85,649,000","88,147,000","88,356,000","50,026,000","74,277,000","65,801,000","42,564,000","59,601,000","74,891,000","79,230,000","74,843,000","64,318,000","75,632,000","75,895,000","76,590,000","72,976,000","75,738,000","79,931,000","87,964,000","82,565,000","87,382,000","97,628,000","83,615,000","66,993,000","85,101,000","69,007,000","64,774,000","58,832,000","64,267,000","63,522,000","60,133,000","42,771,000","50,660,000","52,115,000","55,032,000","35,443,000","56,685,000","-1,161,000","62,265,000","51,160,000","59,848,000","53,863,000","52,793,000","50,585,000","52,660,000","54,984,000","54,748,000","48,158,000","50,827,000","50,465,000","52,055,000","46,556,000","47,782,000","45,533,000","39,152,000","35,302,000","38,816,000","41,497,000","44,187,000","38,779,000","44,129,000","34,054,000","32,416,000","30,132,000","29,787,000","28,981,000","27,166,000","25,496,000","25,637,000","24,194,000","24,813,000","23,200,000","22,700,000","22,100,000","19,800,000","19,200,000","18,800,000","20,400,000","16,300,000","16,800,000","16,400,000","16,100,000","15,300,000","14,500,000","13,000,000","13,600,000","13,000,000","12,700,000","12,500,000","12,100,000","12,000,000","14,400,000","10,600,000","10,300,000","9,700,000","9,000,000","8,800,000","8,400,000","7,600,000","7,300,000","6,800,000","6,300,000","5,200,000","4,300,000"
NormalizedIncome,"538,432,889.318","62,488,000","121,172,267.39","188,322,000","166,421,000","149,152,000","158,868,823.29","154,034,000","67,102,000","62,079,000","111,922,941.371","142,231,000","138,349,000","110,612,000","108,456,000","117,256,000","114,372,000","105,562,000","72,492,000","85,649,000","88,147,000","88,356,000","50,026,000","74,277,000","65,801,000","42,564,000","59,601,000","75,440,240","79,230,000","74,843,000","65,609,027.861","75,632,000","75,895,000","78,211,400","72,976,000","77,160,780","79,931,000","87,964,000","61,825,899.546","98,072,465.783","111,205,557.257","83,845,098.809","56,506,249.307","101,139,738.1","75,559,178.754","67,693,906.895","67,938,739.111","71,745,633.041","59,376,934.242","62,946,185.655","52,311,078.303","50,969,143.572","60,797,125.845","65,889,443.789","34,439,429.049","57,282,148.714","623,250","62,287,532.958","52,026,739.102","59,820,255.282","54,088,473.927","52,346,278.116","50,421,690.88","52,337,232.667","54,959,083.938","54,163,488.184","48,112,638.444","50,774,669.633","46,677,206.159","51,434,864.691","47,345,004.873","51,740,095.187","38,589,663.402","41,136,818.109","35,257,482.174","38,807,033.791","41,491,863.994","43,718,339.3","38,759,619.867","43,842,179.588","34,049,478.071","31,979,299.069","32,726,787.334","29,779,877.486","28,976,467.571","26,828,650.793","25,496,000","25,618,590.172","24,168,994.642","24,489,521.075","23,200,000","22,700,000","22,100,000","18,670,469.799","19,200,000","18,800,000","20,334,193.548","15,312,121.212","16,800,000","16,400,000","16,100,000","15,300,000","14,500,000","13,000,000","13,600,000","13,000,000","12,700,000","12,500,000","12,100,000","12,000,000","14,400,000","10,600,000","10,300,000","9,700,000","9,000,000","8,800,000","8,400,000","7,600,000","7,300,000","6,800,000","6,300,000","5,200,000","4,300,000"
