name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,10/31/1991,07/31/1991
		CurrentDeferredAssets,,,"8,569,000","7,419,000","9,995,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,246,000",,,,"147,048,000",,,,"160,995,000",,,,"122,481,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155,246,000",,,,"147,048,000",,,,"160,995,000",,,,"122,481,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"401,008,000",,,"369,468,000","393,434,000","404,710,000","228,555,000","350,801,000","330,419,000","329,467,000","213,663,000",,,"335,692,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"16,584,703,000","16,658,120,000","16,622,843,000","10,336,603,000","10,477,207,000","10,395,108,000","10,402,560,000","10,474,582,000","10,633,123,000","10,655,231,000","10,752,385,000","10,744,543,000","10,742,877,000","10,646,241,000","10,738,447,000","10,761,497,000","10,936,653,000","11,300,353,000","11,327,059,000","11,201,332,000","10,874,624,000","10,874,993,000","10,832,405,000","10,851,094,000","10,823,640,000","10,947,996,000","11,021,917,000","11,096,463,000","11,155,873,000","9,761,772,000","9,878,016,000","9,737,555,000","9,319,471,000","9,257,527,000","9,256,859,000","9,526,526,000","9,581,284,000","9,330,574,000","9,413,890,000","9,384,266,000","9,309,102,000","9,163,041,000","9,131,537,000","9,272,124,000","9,286,846,000","9,207,146,000","9,182,129,000","9,029,641,000","9,391,134,000","9,327,394,000","8,317,266,000","8,470,154,000","8,551,643,000","8,568,950,000",,,"8,448,119,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPE,"145,784,000","147,458,000","149,203,000","99,924,000","101,433,000","102,369,000","94,807,000","96,437,000","97,790,000","99,125,000","98,210,000","99,997,000","104,177,000",,,,,,,,,,,,,,,,,,,,,,,,,,"7,210,319,000","7,217,673,000","7,151,977,000","7,084,895,000","7,009,752,000","7,051,582,000","7,050,594,000","7,043,380,000","7,023,458,000","7,667,778,000","8,141,332,000","7,539,193,000","6,585,290,000","7,106,689,000","7,156,728,000","6,659,252,000","6,771,011,000","6,635,465,000","6,467,142,000","6,347,591,000","6,155,055,000","5,947,732,000","5,397,405,000","5,194,649,000","4,874,728,000","4,665,265,000","4,397,946,000","3,820,279,000","3,552,643,000","3,536,009,000","3,418,635,000","3,457,580,000","3,205,669,000","3,301,593,000","3,762,166,000","3,568,509,000","3,009,301,000","3,091,011,000","2,981,492,000","2,882,413,000","2,807,378,000","2,790,607,000","2,755,819,000","2,748,486,000","2,754,423,000","2,706,830,000","2,716,874,000","2,719,762,000","2,707,886,000","2,712,682,000","2,672,129,000","2,627,312,000","2,539,000,000","2,485,000,000","2,865,300,000","2,767,952,062","2,650,700,000","2,311,100,000","1,311,300,000","1,196,788,068","1,103,300,000","958,500,000","900,800,000","891,503,339","884,000,000","846,200,000","838,500,000","776,300,000","750,900,000","730,000,000","704,200,000","664,100,000","637,300,000","613,800,000","607,700,000","550,800,000","503,200,000","477,000,000","422,800,000","395,000,000","378,700,000","365,100,000","356,600,000","341,400,000","342,200,000"
			GrossPPE,"145,784,000","147,458,000","149,203,000","99,924,000","101,433,000","102,369,000","94,807,000","96,437,000","97,790,000","99,125,000","98,210,000","99,997,000","104,177,000",,,,,,,,,,,,,,,,,,,,,,,,,,"8,956,311,000","8,960,949,000","8,869,173,000","8,777,985,000","8,670,387,000","8,670,208,000","8,652,648,000","8,592,760,000","8,518,510,000","9,109,704,000","9,542,770,000","8,882,341,000","7,877,609,000","8,353,609,000","8,364,986,000","7,818,916,000",,,"7,482,310,000","7,325,035,000",,,,"6,001,319,000",,,,"4,560,406,000",,,,"4,092,222,000",,,,"4,136,524,000",,,,"3,398,971,000",,,,"3,201,364,000",,,,"3,111,708,000",,,,"2,951,050,000",,,,"3,023,901,985",,,,"1,404,196,159",,,,"1,072,055,986",,,,,,,,,,,,,,,,,,,,,
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,945,045,000",,,,"1,837,348,000",,,,"1,919,337,000",,,,"1,395,645,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,652,537,000",,,,"6,420,405,000",,,,"6,497,219,000",,,,"5,454,296,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"145,784,000","147,458,000","149,203,000","99,924,000","101,433,000","102,369,000","94,807,000","96,437,000","97,790,000","99,125,000","98,210,000","99,997,000","104,177,000",,,,,,,,,,,,,,,,,,,,,,,,,,"8,824,198,000","8,831,072,000","8,739,070,000",,"8,469,328,000","8,348,634,000","8,355,446,000",,"8,124,024,000",,,"465,785,000","7,117,645,000",,,"968,975,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132,113,000","129,877,000","130,103,000","180,403,000","201,059,000","321,574,000","297,202,000","335,007,000","394,486,000",,,,"759,964,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,745,992,000","-1,743,276,000","-1,717,196,000","-1,693,090,000","-1,660,635,000","-1,618,626,000","-1,602,054,000","-1,549,380,000","-1,495,052,000","-1,441,926,000","-1,401,438,000","-1,343,148,000","-1,292,319,000","-1,246,920,000","-1,208,258,000","-1,159,664,000",,,"-1,015,168,000","-977,444,000",,,,"-806,670,000",,,,"-740,127,000",,,,"-634,642,000",,,,"-568,015,000",,,,"-516,558,000",,,,"-452,878,000",,,,"-391,946,000",,,,"-323,738,000",,,,"-255,949,923",,,,"-207,408,091",,,,"-180,552,647",,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"14,956,063,000","15,041,572,000","14,783,984,000","9,269,214,000","9,415,711,000","9,351,713,000","9,379,209,000","9,402,717,000","9,410,156,000","9,429,223,000","9,473,099,000","9,468,999,000","9,497,657,000","9,491,903,000","9,583,668,000","9,656,704,000","9,828,581,000","10,220,393,000","10,132,918,000","9,961,993,000","9,736,901,000","9,729,783,000","9,682,085,000","9,465,294,000","9,346,355,000","9,453,489,000","9,414,247,000","9,426,682,000","9,491,884,000","8,062,820,000","7,963,001,000","7,832,657,000","7,389,029,000","7,244,663,000","7,183,567,000","7,381,101,000","7,404,470,000","7,201,825,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"1,118,135,000","1,128,914,000","1,308,981,000","736,819,000","710,228,000","707,834,000","709,820,000","761,400,000","763,984,000","772,518,000","780,142,000","776,817,000","768,808,000","763,045,000","771,766,000","756,483,000","763,973,000","701,445,000","723,307,000","716,695,000","713,152,000","713,355,000","683,352,000","723,330,000","919,858,000","958,395,000","1,047,903,000","1,121,025,000","1,134,427,000","1,303,375,000","1,355,608,000","1,392,941,000","1,465,008,000","1,531,651,000","1,596,548,000","1,708,461,000","1,776,322,000","1,745,712,000","1,759,718,000","1,776,363,000","1,753,958,000","1,748,345,000","1,732,505,000","1,836,538,000","1,830,313,000","1,801,313,000","1,789,203,000","1,251,755,000","1,117,376,000","1,656,869,000","1,731,976,000","1,186,696,000","1,219,056,000","1,727,706,000","1,847,768,000","1,809,118,000","1,831,881,000","1,861,933,000","1,906,518,000","1,735,116,000","1,572,984,000","1,519,649,000","1,324,523,000","1,206,419,000","1,144,862,000","1,018,683,000","918,944,000","840,278,000","800,106,000","783,711,000","649,003,000","623,207,000","581,243,000","600,479,000","556,720,000","556,628,000","544,993,000","512,214,000","436,137,000","354,717,000","301,099,000","279,053,000","243,709,000","230,866,000","222,515,000","215,354,000","198,179,000","190,640,000","192,335,000","195,479,000",,,,"79,435,230",,,,"25,732,183",,,,"34,137,543",,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"1,013,940,000","1,006,899,000","1,178,511,000","595,283,000","592,791,000","590,694,000","589,672,000","585,363,000","585,591,000","578,118,000","585,467,000","584,983,000","566,928,000","570,922,000","580,737,000","568,698,000","560,068,000","483,861,000","509,448,000","506,449,000","504,847,000","504,209,000","477,800,000","519,268,000","702,586,000","742,559,000","833,650,000","880,300,000","886,328,000","1,037,218,000","1,087,425,000","1,128,254,000","1,198,424,000","1,257,010,000","1,308,184,000","1,392,418,000","1,442,240,000","1,428,155,000","1,433,450,000","1,436,038,000","1,416,274,000","1,404,214,000","1,366,789,000","1,436,361,000","1,413,026,000",,"1,341,432,000",,,,"1,178,177,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"1,013,940,000","1,006,899,000","1,178,511,000","595,283,000","592,791,000","590,694,000","589,672,000","585,363,000","585,591,000","578,118,000","585,467,000","584,983,000","566,928,000","570,922,000","580,737,000","568,698,000","560,068,000","483,861,000","509,448,000","506,449,000","504,847,000","504,209,000","477,800,000","519,268,000","702,586,000","742,559,000","833,650,000","880,300,000","886,328,000","1,037,218,000","1,087,425,000","1,128,254,000","1,198,424,000","1,257,010,000","1,308,184,000","1,392,418,000","1,442,240,000","1,428,155,000","1,433,450,000","1,436,038,000","1,416,274,000","1,404,214,000","1,366,789,000","1,436,361,000","1,413,026,000",,"1,341,432,000",,,,"1,178,177,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,"10,302,000","12,026,000","13,131,000","11,627,000","13,265,000","14,044,000","14,487,000","7,702,000","8,101,000","8,141,000","7,006,000","5,716,000","7,565,000","12,189,000","24,251,000","105,253,000","90,235,000","77,123,000","75,019,000","63,312,000","62,766,000","88,656,000","71,009,000","76,786,000","36,541,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"104,195,000","122,015,000","130,470,000","141,536,000","117,437,000","117,140,000","120,148,000","176,037,000","178,393,000","194,400,000","194,675,000","191,834,000","201,880,000","192,123,000","191,029,000","187,785,000","203,905,000","217,584,000","213,859,000","210,246,000","208,305,000","209,146,000","205,552,000","204,062,000","217,272,000","215,836,000","214,253,000","240,725,000","248,099,000","266,157,000","268,183,000","264,687,000","266,584,000","274,641,000","288,364,000","316,043,000","334,082,000","317,557,000","326,268,000","340,325,000","337,684,000","344,131,000","365,716,000","400,177,000","417,287,000",,"447,771,000",,,,"553,799,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,188,000",,,"102,972,000",,,"109,455,000","108,493,000","110,791,000","110,108,000","132,426,000","131,332,000",,"176,769,000","175,859,000","181,992,000","210,995,000","197,007,000","149,096,000",,"171,813,000","176,070,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,"144,461,000",,,,"135,967,000",,,,"150,330,000",,,,"156,155,000",,,,"155,472,000",,,,"147,694,000",,,,"152,349,000",,,,"182,630,000",,,,"175,698,000",,,,"171,373,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"364,721,000","195,715,000","380,675,000","230,646,000","249,835,000","97,225,000","218,724,000","214,028,000","361,193,000","204,035,000","400,934,000","398,730,000","372,235,000","235,138,000","383,013,000","348,310,000","344,099,000","223,043,000","470,834,000","522,644,000","424,571,000","284,161,000","466,968,000","662,470,000","557,427,000","383,763,000","559,767,000","548,756,000","529,562,000","212,947,000","559,407,000","511,957,000","465,434,000","305,515,000","476,744,000","436,964,000","400,492,000","211,664,000","443,853,000","390,230,000","403,167,000","226,829,000","389,280,000","384,004,000","405,939,000","253,960,000","369,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
